id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/value
2813669761,484,1,2,53,23,80hgdmpkvdrhw1ge9nks2kxvy,1,59.1,64.6,2025-05-11T16:15:56.669Z,2025-05-11T16:15:58Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721108617,141,53.6,5721108615,140,67.3,5721108621,213,5.57,5721108613,56,Center,5721108619,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813669775,485,1,2,53,24,80hgdmpkvdrhw1ge9nks2kxvy,0,65.6,59.9,2025-05-11T16:15:58.173Z,2025-05-11T16:16:00Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5721108703,56,Center,5721108855,286,,5721108711,213,3.50,5721108849,236,,5721108851,233,521,5721108709,212,10.3,5721108707,141,54.6,5721108705,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813669795,521,74,2,53,24,4q0b35m26thti4c2on9a3npk0,1,34.3,31.8,2025-05-11T16:15:58.174Z,2025-05-11T17:13:21Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721108871,233,485,5721108797,285,,5721108795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813669877,486,1,2,53,27,80hgdmpkvdrhw1ge9nks2kxvy,1,47.8,35.1,2025-05-11T16:16:01.093Z,2025-05-11T16:16:05Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5721109251,140,42.8,5721109249,56,Back,5721109257,213,2.51,5721109255,212,6.5,5721109253,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813669925,487,1,2,53,32,80hgdmpkvdrhw1ge9nks2kxvy,1,51.4,34.5,2025-05-11T16:16:05.741Z,2025-05-11T16:16:08Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5721109511,140,39.9,5721109519,213,2.31,5721109513,141,53.9,5721109515,212,17.9,5721109509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813669971,488,1,2,53,34,80hgdmpkvdrhw1ge9nks2kxvy,1,41.2,52.7,2025-05-11T16:16:08.373Z,2025-05-11T16:16:10Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5721109755,56,Back,5721109757,140,38.0,5721109759,141,70.3,5721109761,212,12.4,5721109763,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670083,489,1,2,53,37,80hgdmpkvdrhw1ge9nks2kxvy,1,38.6,79.7,2025-05-11T16:16:10.701Z,2025-05-11T16:16:15Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721110289,140,52.1,5721110291,141,82.7,5721110287,56,Left,5721110293,212,14.3,5721110295,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670131,490,1,2,53,41,80hgdmpkvdrhw1ge9nks2kxvy,0,52.5,82.6,2025-05-11T16:16:15.332Z,2025-05-11T16:16:17Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5721110503,212,17.3,5721110505,213,5.74,5721110495,140,66.6,5721110493,56,Center,5721110499,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670179,522,1,2,53,44,4q0b35m26thti4c2on9a3npk0,1,16.0,33.7,2025-05-11T16:16:18.508Z,2025-05-11T16:16:20Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721110781,212,15.4,5721110775,56,Back,5721110777,140,3.6,5721110779,141,45.7,5721110783,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670273,524,1,2,53,47,4q0b35m26thti4c2on9a3npk0,0,6.8,43.4,2025-05-11T16:16:20.797Z,2025-05-11T16:16:26Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5721111363,141,9.4,5721111369,1,,5721111367,213,5.91,5721111365,212,63.8,5721111357,157,,5721111361,140,63.4,5721111359,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670339,492,1,2,53,56,80hgdmpkvdrhw1ge9nks2kxvy,0,29.7,83.2,2025-05-11T16:16:29.917Z,2025-05-11T16:16:30Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5721111697,56,Center,5721111705,213,6.02,5721111699,140,57.4,5721111703,212,30.2,5721111701,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670385,526,1,2,53,58,4q0b35m26thti4c2on9a3npk0,1,29.6,16.1,2025-05-11T16:16:32.196Z,2025-05-11T16:16:33Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721111943,213,0.79,5721111937,140,41.9,5721111935,56,Back,5721111941,212,18.3,5721111939,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670395,527,1,2,53,59,4q0b35m26thti4c2on9a3npk0,1,41.9,35.1,2025-05-11T16:16:33.019Z,2025-05-11T16:16:34Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721112017,212,13.7,5721112015,141,43.9,5721112019,213,0.45,5721112013,140,53.6,5721112011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670421,528,1,2,54,0,4q0b35m26thti4c2on9a3npk0,1,53.6,43.9,2025-05-11T16:16:33.908Z,2025-05-11T16:16:35Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5721112129,56,Back,5721112143,213,3.14,5721112137,141,43.9,5721112133,140,42.9,5721112139,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670479,529,1,2,54,1,4q0b35m26thti4c2on9a3npk0,1,42.9,43.9,2025-05-11T16:16:35.300Z,2025-05-11T16:16:38Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721112481,212,20.1,5721112477,140,30.3,5721112475,56,Back,5721112479,141,66.1,5721112483,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670583,530,1,2,54,4,4q0b35m26thti4c2on9a3npk0,1,30.3,66.1,2025-05-11T16:16:38.460Z,2025-05-11T16:16:44Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721113107,212,12.3,5721113105,141,50.4,5721113103,140,36.2,5721113109,213,5.24,5721113101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670661,531,1,2,54,11,4q0b35m26thti4c2on9a3npk0,1,44.3,49.4,2025-05-11T16:16:44.620Z,2025-05-11T16:16:49Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721113489,140,40.1,5721113491,141,28.8,5721113487,56,Back,5721113493,212,14.7,5721113495,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670697,532,1,2,54,15,4q0b35m26thti4c2on9a3npk0,0,43.5,35.5,2025-05-11T16:16:48.964Z,2025-05-11T16:16:50Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721113703,1,,5721113699,212,39.6,5721113693,56,Center,5721113697,141,62.6,5721113695,140,76.9,5721113691,155,,5721113701,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670729,493,12,2,54,18,80hgdmpkvdrhw1ge9nks2kxvy,1,21.8,39.2,2025-05-11T16:16:51.885Z,2025-05-11T16:16:56Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5721113879,140,42.1,5721113883,212,22.9,5721113877,56,Back,5721113885,213,5.91,5721113899,15,,5721113881,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670739,533,61,2,54,19,4q0b35m26thti4c2on9a3npk0,0,72.8,57.3,2025-05-11T16:16:52.972Z,2025-05-11T16:16:53Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5721113915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670813,494,1,2,54,22,80hgdmpkvdrhw1ge9nks2kxvy,1,38.5,32.8,2025-05-11T16:16:55.910Z,2025-05-11T16:16:58Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5721114321,56,Back,5721114323,140,43.3,5721114329,213,5.26,5721114325,141,20.7,5721114327,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670859,496,43,2,54,24,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-11T16:16:58.315Z,2025-05-11T16:17:10Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5721114601,213,3.67,5721115745,144,1,5721114593,56,Back,5721114597,141,11.4,5721114595,140,32.9,5721114599,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670873,497,3,2,54,26,80hgdmpkvdrhw1ge9nks2kxvy,0,35.3,16.5,2025-05-11T16:16:59.595Z,2025-05-11T17:13:41Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5721114661,56,Back,5721114911,233,534,5721114915,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670905,534,7,2,54,26,4q0b35m26thti4c2on9a3npk0,1,64.7,83.5,2025-05-11T16:16:59.596Z,2025-05-11T17:13:40Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721114831,56,Left,5721114833,285,,5721114861,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670953,536,1,2,54,28,4q0b35m26thti4c2on9a3npk0,0,76.8,97.1,2025-05-11T16:17:02.372Z,2025-05-11T16:17:05Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721115093,286,,5721115023,213,3.19,5721115011,140,65.1,5721115019,212,12.3,5721115007,56,Left,5721115089,233,498,5721115015,141,96.3,5721115087,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670947,498,74,2,54,28,80hgdmpkvdrhw1ge9nks2kxvy,1,33.9,12.6,2025-05-11T16:17:02.373Z,2025-05-11T16:17:06Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5721114987,56,Back,5721114989,285,,5721115101,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813670981,499,5,2,54,31,80hgdmpkvdrhw1ge9nks2kxvy,0,30.0,-1.8,2025-05-11T16:17:05.341Z,2025-05-11T17:14:34Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5721115999,233,537,5721115217,347,,5721115213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671119,537,5,2,54,31,4q0b35m26thti4c2on9a3npk0,1,70.0,101.8,2025-05-11T16:17:05.341Z,2025-05-11T17:14:34Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721115919,347,,5721115991,233,499,5721115917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671175,538,1,2,54,38,4q0b35m26thti4c2on9a3npk0,1,70.8,100.0,2025-05-11T16:17:12.004Z,2025-05-11T16:17:14Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721116173,140,43.0,5721116169,107,,5721116175,141,91.4,5721116177,212,30.0,5721116179,213,3.37,5721116181,1,,5721116171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671253,539,1,2,54,41,4q0b35m26thti4c2on9a3npk0,1,43.0,91.4,2025-05-11T16:17:14.620Z,2025-05-11T16:17:18Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721116581,56,Back,5721116587,212,23.1,5721116585,141,59.0,5721116589,213,4.41,5721116583,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671367,540,1,2,54,44,4q0b35m26thti4c2on9a3npk0,1,37.8,55.4,2025-05-11T16:17:17.932Z,2025-05-11T16:17:23Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721117163,213,5.19,5721117155,56,Back,5721117157,140,48.3,5721117159,141,24.1,5721117161,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671447,541,1,2,54,49,4q0b35m26thti4c2on9a3npk0,1,57.5,27.3,2025-05-11T16:17:22.949Z,2025-05-11T16:17:26Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721117473,56,Back,5721117477,141,50.0,5721117475,140,47.0,5721117479,212,19.0,5721117481,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671489,542,1,2,54,52,4q0b35m26thti4c2on9a3npk0,1,53.2,50.3,2025-05-11T16:17:25.772Z,2025-05-11T16:17:28Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721117703,141,81.8,5721117705,212,23.5,5721117707,213,1.15,5721117699,56,Left,5721117701,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671625,543,1,2,54,54,4q0b35m26thti4c2on9a3npk0,1,62.2,81.7,2025-05-11T16:17:28.156Z,2025-05-11T17:11:27Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721118511,56,Center,5721118517,212,16.6,5721118515,141,74.1,5721118519,213,5.97,5721118513,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671639,544,1,2,55,1,4q0b35m26thti4c2on9a3npk0,0,70.4,70.9,2025-05-11T16:17:35.133Z,2025-05-11T17:11:25Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721118609,140,68.1,5721118617,213,4.55,5721118613,212,14.6,5721118607,56,Center,5721118611,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681887,580,1,2,55,2,80hgdmpkvdrhw1ge9nks2kxvy,1,23.5,64.0,2025-05-11T16:17:35.594Z,2025-05-11T17:26:30Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,1.0,,5721177881,212,17.1,5721177879,141,52.3,5721177875,56,Back,5721177877,140,37.9,5721456001,210,13,5721177883,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681881,579,3,2,55,3,80hgdmpkvdrhw1ge9nks2kxvy,1,37.9,37.4,2025-05-11T16:17:37.148Z,2025-05-11T17:13:48Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5721180549,56,Back,5721180551,286,,5721182051,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813679647,618,45,2,55,3,4q0b35m26thti4c2on9a3npk0,0,62.1,62.6,2025-05-11T16:17:37.148Z,2025-05-11T17:13:49Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721182001,56,Center,5721182095,233,579,5721182003,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671749,501,13,2,55,4,80hgdmpkvdrhw1ge9nks2kxvy,1,40.6,34.4,2025-05-11T16:17:38.045Z,2025-05-11T17:45:07Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5721172709,230,91.2,5721122445,19,,5721456029,29,,5721172701,102,63.7,5721119205,56,Back,5721171965,20,,5721561483,23,,5721172697,73,,5721456035,55,5721172705,215,,5721172711,231,48.4,5721172703,103,,,,,,,,,,,,,,,,,580,19.4,,
2813672025,502,5,2,55,6,80hgdmpkvdrhw1ge9nks2kxvy,0,101.2,60.1,2025-05-11T16:17:40.500Z,2025-05-11T17:14:35Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5721120619,56,Center,5721120621,346,,5721120707,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671823,545,5,2,55,6,4q0b35m26thti4c2on9a3npk0,1,-1.2,39.9,2025-05-11T16:17:40.500Z,2025-05-11T17:14:35Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721119597,346,,5721119595,56,Back,5721120687,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671877,546,1,2,55,10,4q0b35m26thti4c2on9a3npk0,1,3.4,57.5,2025-05-11T16:17:44.502Z,2025-05-11T16:17:47Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5721119873,213,0.71,5721119861,56,Back,5721119857,124,,5721119865,140,12.1,5721119869,141,69.0,5721119877,237,,5721119871,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813671979,547,1,2,55,14,4q0b35m26thti4c2on9a3npk0,1,14.3,68.8,2025-05-11T16:17:48.261Z,2025-05-11T16:17:52Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721120375,213,4.43,5721120373,212,20.8,5721120371,141,39.4,5721120369,140,8.7,5721120367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672011,548,1,2,55,18,4q0b35m26thti4c2on9a3npk0,1,10.2,36.1,2025-05-11T16:17:51.877Z,2025-05-11T16:17:55Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5721120543,141,3.7,5721120539,56,Back,5721120541,140,20.3,5721120545,212,24.5,5721120547,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672023,549,1,2,55,21,4q0b35m26thti4c2on9a3npk0,0,20.3,3.7,2025-05-11T16:17:54.925Z,2025-05-11T16:17:58Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721120607,141,5.6,5721120797,236,,5721120605,140,25.9,5721120799,233,503,5721120609,212,6.0,5721120611,213,0.22,5721120803,286,,5721120603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672033,503,74,2,55,21,80hgdmpkvdrhw1ge9nks2kxvy,1,64.1,88.3,2025-05-11T16:17:54.926Z,2025-05-11T17:13:22Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5721120859,233,549,5721120669,285,,5721120667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672075,504,5,2,55,23,80hgdmpkvdrhw1ge9nks2kxvy,0,69.3,102.0,2025-05-11T16:17:56.789Z,2025-05-11T17:14:36Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5721122615,233,550,5721120887,56,Left,5721120889,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672383,550,5,2,55,23,4q0b35m26thti4c2on9a3npk0,1,30.7,-2.0,2025-05-11T16:17:56.789Z,2025-05-11T17:14:36Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721122537,56,Back,5721122585,233,504,5721122539,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672403,551,1,2,55,43,4q0b35m26thti4c2on9a3npk0,1,21.3,0.0,2025-05-11T16:18:16.597Z,2025-05-11T16:18:18Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5721122673,212,12.0,5721122675,213,1.49,5721122667,56,Back,5721122665,107,,5721122671,141,15.6,5721122669,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672423,552,1,2,55,44,4q0b35m26thti4c2on9a3npk0,1,22.2,15.6,2025-05-11T16:18:17.580Z,2025-05-11T16:18:19Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721122773,140,20.4,5721122779,213,4.42,5721122777,212,6.5,5721122775,141,6.4,5721122771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672519,553,1,2,55,45,4q0b35m26thti4c2on9a3npk0,1,20.4,6.4,2025-05-11T16:18:19.477Z,2025-05-11T16:18:25Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5721123313,157,,5721123319,141,45.5,5721123321,212,28.9,5721123315,56,Back,5721123317,140,9.5,5721123327,1,,5721123323,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672555,554,1,2,55,51,4q0b35m26thti4c2on9a3npk0,1,9.5,45.5,2025-05-11T16:18:25.221Z,2025-05-11T16:18:27Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5721123499,141,68.2,5721123493,3,,5721123501,212,21.6,5721123495,56,Back,5721123497,140,23.9,5721123503,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672575,555,1,2,55,54,4q0b35m26thti4c2on9a3npk0,1,23.9,68.2,2025-05-11T16:18:27.525Z,2025-05-11T16:18:29Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721123647,56,Back,5721123651,141,62.1,5721123649,140,36.6,5721123653,212,14.0,5721123655,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672621,556,1,2,55,55,4q0b35m26thti4c2on9a3npk0,1,39.5,63.7,2025-05-11T16:18:29.413Z,2025-05-11T16:18:31Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5721123857,213,1.40,5721123855,212,18.1,5721123849,56,Back,5721123851,140,42.4,5721123853,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672681,557,1,2,55,57,4q0b35m26thti4c2on9a3npk0,1,42.4,89.9,2025-05-11T16:18:31.261Z,2025-05-11T16:18:34Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721124205,56,Back,5721124207,140,41.2,5721124213,213,4.63,5721124209,141,66.1,5721124211,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672751,558,1,2,56,0,4q0b35m26thti4c2on9a3npk0,1,52.9,60.6,2025-05-11T16:18:34.486Z,2025-05-11T16:18:39Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5721124589,141,41.3,5721124585,56,Back,5721124587,140,46.6,5721124591,212,14.7,5721124593,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672823,559,1,2,56,5,4q0b35m26thti4c2on9a3npk0,1,60.9,26.5,2025-05-11T16:18:39.125Z,2025-05-11T16:18:42Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721125017,56,Right,5721125019,140,75.1,5721125021,141,8.2,5721125023,212,19.4,5721125025,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672851,560,1,2,56,8,4q0b35m26thti4c2on9a3npk0,1,75.1,8.2,2025-05-11T16:18:42.494Z,2025-05-11T16:18:44Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5721125201,141,5.6,5721125193,56,Right,5721125195,140,93.1,5721125209,212,19.0,5721125217,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672951,561,1,2,56,10,4q0b35m26thti4c2on9a3npk0,1,93.1,5.6,2025-05-11T16:18:43.853Z,2025-05-11T16:18:49Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721125789,212,58.8,5721125779,155,,5721125787,141,92.0,5721125775,2,,5721125785,140,91.4,5721125793,1,,5721125783,56,Left,5721125791,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672999,562,1,2,56,15,4q0b35m26thti4c2on9a3npk0,1,91.4,92.0,2025-05-11T16:18:49.014Z,2025-05-11T16:18:51Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5721126041,140,75.1,5721126039,56,Left,5721126047,213,3.54,5721126045,212,18.5,5721126043,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673073,563,1,2,56,18,4q0b35m26thti4c2on9a3npk0,1,71.3,73.8,2025-05-11T16:18:51.662Z,2025-05-11T16:18:54Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5721126477,213,4.30,5721126475,212,16.9,5721126471,140,64.9,5721126473,141,51.0,5721126469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673097,564,1,2,56,21,4q0b35m26thti4c2on9a3npk0,1,64.9,51.0,2025-05-11T16:18:54.702Z,2025-05-11T16:18:56Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5721126607,212,19.0,5721126605,141,23.9,5721126599,56,Center,5721126603,140,60.6,5721126609,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673115,565,1,2,56,22,4q0b35m26thti4c2on9a3npk0,1,60.6,23.9,2025-05-11T16:18:56.398Z,2025-05-11T16:18:57Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721126719,212,13.5,5721126713,56,Center,5721126721,213,1.16,5721126715,140,65.7,5721126717,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673229,566,1,2,56,23,4q0b35m26thti4c2on9a3npk0,1,65.7,42.1,2025-05-11T16:18:57.214Z,2025-05-11T16:19:05Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5721127381,213,4.69,5721127375,140,65.2,5721127377,141,8.6,5721127379,212,22.8,5721127373,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673277,567,1,2,56,31,4q0b35m26thti4c2on9a3npk0,1,75.3,3.4,2025-05-11T16:19:05.190Z,2025-05-11T16:19:07Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5721127637,212,17.0,5721127635,141,7.0,5721127633,140,59.3,5721127639,213,3.00,5721127631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673333,568,1,2,56,34,4q0b35m26thti4c2on9a3npk0,1,59.3,7.0,2025-05-11T16:19:07.630Z,2025-05-11T16:19:10Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5721127943,140,57.4,5721127941,56,Center,5721127949,213,1.68,5721127945,141,34.2,5721127947,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
