id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2819041749,491,1,1,43,1,6oxoag5c6zbnn09wx08vz4iak,1,69.0,54.2,2025-05-25T17:58:55.296Z,2025-05-25T18:16:36Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,1.0,,5750926141,212,12.1,5750931791,210,15,5750926137,140,71.1,5750926139,141,71.7,5750926135,56,Center,5750926143,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819041761,492,15,1,43,2,6oxoag5c6zbnn09wx08vz4iak,1,75.6,61.7,2025-05-25T17:58:56.441Z,2025-05-25T19:51:10Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750999723,80,,5751373079,72,,5750931833,29,,5750931835,55,491,5750926191,56,Center,5750931845,103,4.4,5750931849,215,,5750931857,146,95.6,5750931843,102,5750926187,22,,47.2,5750999787,233,333,5750926189,18,5750931859,147,,,,,,,,,,,,,,,,,,,50.2,,
2819041791,333,10,1,43,2,d8w1m5j3jbd1eva8524dv4a20,1,2.3,51.0,2025-05-25T17:58:56.541Z,2025-05-25T18:16:37Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750926335,182,,5750927809,179,,5750999835,233,492,5750926331,173,,5750926337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819041921,334,12,1,43,9,d8w1m5j3jbd1eva8524dv4a20,1,5.2,81.4,2025-05-25T17:59:03.897Z,2025-05-25T17:59:07Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5750927077,140,61.9,5750927079,141,85.7,5750927075,56,Left,5750927083,213,0.05,5750927081,212,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819041893,493,12,1,43,11,6oxoag5c6zbnn09wx08vz4iak,1,31.6,10.3,2025-05-25T17:59:05.664Z,2025-05-25T17:59:07Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750926903,213,5.26,5750926951,15,,5750927043,167,,5750926897,140,36.1,5750926901,212,9.0,5750926899,141,0.0,5750926895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042053,335,5,1,43,13,d8w1m5j3jbd1eva8524dv4a20,1,61.9,101.4,2025-05-25T17:59:06.922Z,2025-05-25T19:21:34Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5750927783,56,Left,5750927849,233,494,5750927785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819041905,494,5,1,43,13,6oxoag5c6zbnn09wx08vz4iak,0,38.1,-1.4,2025-05-25T17:59:06.922Z,2025-05-25T19:21:34Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750926993,56,Back,5750926995,347,,5750927915,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042311,336,1,1,43,37,d8w1m5j3jbd1eva8524dv4a20,1,60.3,100.0,2025-05-25T17:59:31.153Z,2025-05-25T17:59:33Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5750929231,107,,5750929241,213,5.81,5750929237,141,84.5,5750929233,56,Left,5750929235,140,81.3,5750929239,212,24.8,5750929243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042333,337,1,1,43,38,d8w1m5j3jbd1eva8524dv4a20,0,81.3,84.5,2025-05-25T17:59:32.849Z,2025-05-25T17:59:34Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5750929313,140,70.0,5750929311,56,Left,5750929377,156,,5750929315,141,90.8,5750929319,213,2.80,5750929317,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042381,495,1,1,43,40,6oxoag5c6zbnn09wx08vz4iak,1,25.4,19.1,2025-05-25T17:59:34.824Z,2025-05-25T17:59:37Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750929623,56,Back,5750929631,213,1.27,5750929625,140,27.3,5750929629,212,6.8,5750929627,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042387,496,61,1,43,43,6oxoag5c6zbnn09wx08vz4iak,1,29.1,27.7,2025-05-25T17:59:37.336Z,2025-05-25T17:59:37Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750929673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042437,497,1,1,43,46,6oxoag5c6zbnn09wx08vz4iak,0,28.3,32.8,2025-05-25T17:59:40.727Z,2025-05-25T18:03:07Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750929973,212,30.5,5750929971,141,35.2,5750929975,213,3.09,5750929969,140,0.0,5750929967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042455,338,6,1,43,47,d8w1m5j3jbd1eva8524dv4a20,1,97.0,68.4,2025-05-25T17:59:41.587Z,2025-05-25T19:22:05Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5750930109,56,Center,5750930149,233,498,5750930111,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042441,498,6,1,43,47,6oxoag5c6zbnn09wx08vz4iak,0,3.0,31.6,2025-05-25T17:59:41.587Z,2025-05-25T18:03:08Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750930349,233,338,5750930043,73,,5750930041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042865,339,1,1,44,13,d8w1m5j3jbd1eva8524dv4a20,1,99.5,99.5,2025-05-25T18:00:07.816Z,2025-05-25T18:00:16Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5750932409,224,,5750932405,6,,5750932403,2,,5750932407,155,,5750932411,56,Center,5750932417,212,43.4,5750932413,140,80.5,5750932421,1,,5750932415,141,5750932419,213,4.23,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042887,340,1,1,44,19,d8w1m5j3jbd1eva8524dv4a20,1,80.5,42.8,2025-05-25T18:00:13.680Z,2025-05-25T18:00:16Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5750932573,140,91.4,5750932571,56,Center,5750932575,141,35.4,5750932579,213,5.87,5750932577,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042911,341,1,1,44,20,d8w1m5j3jbd1eva8524dv4a20,0,89.9,31.8,2025-05-25T18:00:14.880Z,2025-05-25T18:17:37Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5750932721,213,1.43,5750932713,56,Center,5750932717,141,48.8,5750932715,140,91.5,5750932719,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042899,499,12,1,44,22,6oxoag5c6zbnn09wx08vz4iak,1,9.5,50.1,2025-05-25T18:00:16.616Z,2025-05-25T18:00:26Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750932631,56,Back,5750932641,212,23.3,5750932633,140,29.5,5750932667,15,,5750932643,213,0.45,5750932635,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819042973,342,1,1,44,26,d8w1m5j3jbd1eva8524dv4a20,1,73.5,34.2,2025-05-25T18:00:20.391Z,2025-05-25T18:00:22Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750933043,56,Center,5750933049,212,7.4,5750933045,140,79.9,5750933051,213,0.44,5750933041,3,,5750933047,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043039,343,1,1,44,28,d8w1m5j3jbd1eva8524dv4a20,1,79.9,38.8,2025-05-25T18:00:22.024Z,2025-05-25T18:00:27Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5750933371,3,,5750933381,212,11.5,5750933377,140,88.6,5750933383,213,5.63,5750933373,168,,5750933379,141,28.6,5750933375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043041,344,3,1,44,31,d8w1m5j3jbd1eva8524dv4a20,0,93.4,28.4,2025-05-25T18:00:25.870Z,2025-05-25T19:20:13Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5750933387,56,Center,5750933469,233,500,5750933389,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043049,500,7,1,44,31,6oxoag5c6zbnn09wx08vz4iak,0,6.6,71.6,2025-05-25T18:00:25.871Z,2025-05-25T19:20:12Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750933411,56,Back,5750933413,285,,5750933443,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819055147,367,61,1,44,32,d8w1m5j3jbd1eva8524dv4a20,1,87.3,37.0,2025-05-25T18:00:25.908Z,2025-05-25T18:16:56Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751001071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043105,501,12,1,44,34,6oxoag5c6zbnn09wx08vz4iak,1,12.8,57.0,2025-05-25T18:00:28.119Z,2025-05-25T18:04:46Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750933677,140,41.1,5750933679,141,66.4,5750933675,56,Back,5750933683,213,0.21,5750933681,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043091,345,13,1,44,37,d8w1m5j3jbd1eva8524dv4a20,1,69.2,47.6,2025-05-25T18:00:31.208Z,2025-05-25T19:37:14Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5750934553,215,,5750934547,73,,5750934559,231,50,5750934555,458,,5750933605,18,,5750934549,102,61.3,5750934551,103,12.5,5750933607,56,Center,5750934557,230,5750934087,20,,97.2,5751002223,22,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043179,346,5,1,44,39,d8w1m5j3jbd1eva8524dv4a20,0,101.3,59.6,2025-05-25T18:00:33.264Z,2025-05-25T19:21:35Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5750935225,233,502,5750934045,56,Center,5750934047,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043373,502,5,1,44,39,6oxoag5c6zbnn09wx08vz4iak,1,-1.3,40.4,2025-05-25T18:00:33.264Z,2025-05-25T19:21:34Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750935181,233,346,5750935123,56,Back,5750935127,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043395,503,1,1,44,58,6oxoag5c6zbnn09wx08vz4iak,1,3.6,60.3,2025-05-25T18:00:52.702Z,2025-05-25T18:00:55Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5750935267,237,,5750935277,189,,5750935257,140,4.9,5750935261,212,6.7,5750935259,141,50.7,5750935255,56,Back,5750935263,213,4.92,5750935253,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043505,349,70,1,45,0,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T18:00:54.251Z,2025-05-25T18:01:09Z,,,,,5750935941,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043411,504,1,1,45,1,6oxoag5c6zbnn09wx08vz4iak,0,9.4,46.6,2025-05-25T18:00:55.455Z,2025-05-25T18:00:57Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5750935395,1,,5750935387,140,61.1,5750935393,213,6.15,5750935383,157,,5750935391,212,54.8,5750935385,56,Center,5750935389,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043465,347,1,1,45,4,d8w1m5j3jbd1eva8524dv4a20,0,39.3,57.9,2025-05-25T18:00:58.384Z,2025-05-25T18:01:02Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750935701,140,68.9,5750935707,213,0.77,5750935697,56,Left,5750935703,141,100.0,5750935709,1,,5750935705,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043471,348,5,1,45,8,d8w1m5j3jbd1eva8524dv4a20,0,68.2,101.8,2025-05-25T18:01:01.965Z,2025-05-25T19:21:36Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750935861,233,505,5750935741,56,Left,5750935743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043481,505,5,1,45,8,6oxoag5c6zbnn09wx08vz4iak,1,31.8,-1.8,2025-05-25T18:01:01.965Z,2025-05-25T19:21:35Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5750935811,347,,5750935809,56,Back,5750935841,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043509,506,1,1,45,9,6oxoag5c6zbnn09wx08vz4iak,1,33.0,0.0,2025-05-25T18:01:03.398Z,2025-05-25T18:01:06Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750935955,213,2.34,5750935951,141,13.1,5750935949,140,23.9,5750935945,107,,5750935947,56,Back,5750935953,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043541,507,1,1,45,12,6oxoag5c6zbnn09wx08vz4iak,1,21.6,15.0,2025-05-25T18:01:06.414Z,2025-05-25T18:01:10Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750936149,56,Back,5750936151,140,24.2,5750936157,213,5.16,5750936153,141,6.7,5750936155,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043597,508,1,1,45,16,6oxoag5c6zbnn09wx08vz4iak,1,35.8,7.0,2025-05-25T18:01:10.126Z,2025-05-25T18:01:13Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750936423,213,1.02,5750936417,140,41.9,5750936421,212,12.3,5750936419,141,22.4,5750936415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043607,509,4,1,45,19,6oxoag5c6zbnn09wx08vz4iak,1,41.8,20.6,2025-05-25T18:01:13.231Z,2025-05-25T19:20:31Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750936511,265,,5750936507,56,Back,5750936509,152,,5750936505,13,,5750936513,286,,5750936557,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043611,350,4,1,45,19,d8w1m5j3jbd1eva8524dv4a20,0,58.2,79.4,2025-05-25T18:01:13.232Z,2025-05-25T19:20:31Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5750936539,152,,5750936543,285,,5750936533,13,,5750936541,265,,5750936537,56,Left,5750936597,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043667,510,1,1,45,22,6oxoag5c6zbnn09wx08vz4iak,1,41.3,21.6,2025-05-25T18:01:16.806Z,2025-05-25T18:01:20Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5750936797,140,71.1,5750936791,196,,5750936801,212,52.9,5750936789,155,,5750936795,56,Left,5750936799,141,84.4,5750936805,1,,5750936835,189,,5750936787,5,5750936803,213,0.94,,5750936793,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043709,511,1,1,45,29,6oxoag5c6zbnn09wx08vz4iak,0,82.3,69.3,2025-05-25T18:01:23.030Z,2025-05-25T18:01:24Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5750937055,212,1.8,5750937105,236,,5750937111,286,,5750937053,141,69.0,5750937057,213,6.17,5750937051,140,84.0,5750937049,56,Center,5750937107,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043717,351,74,1,45,29,d8w1m5j3jbd1eva8524dv4a20,1,15.3,30.1,2025-05-25T18:01:23.031Z,2025-05-25T19:22:23Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5750937075,285,,5750937073,56,Back,5750937151,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043749,352,83,1,45,32,d8w1m5j3jbd1eva8524dv4a20,0,15.3,30.1,2025-05-25T18:01:25.951Z,2025-05-25T18:15:28Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5750937691,399,195m3d6cnwm71j1d2rjo25sdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043819,512,1,1,45,36,6oxoag5c6zbnn09wx08vz4iak,1,79.4,67.2,2025-05-25T18:01:30.887Z,2025-05-25T18:01:32Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5750937659,140,93.8,5750937665,213,0.06,5750937655,155,,5750937663,212,15.1,5750937657,56,Center,5750937661,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043835,513,61,1,45,39,6oxoag5c6zbnn09wx08vz4iak,0,93.2,68.5,2025-05-25T18:01:33.158Z,2025-05-25T18:01:33Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5750937725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043935,353,12,1,45,42,d8w1m5j3jbd1eva8524dv4a20,1,9.0,51.2,2025-05-25T18:01:36.056Z,2025-05-25T18:15:29Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750938351,56,Center,5750938353,140,58.5,5750938357,212,55.6,5750938359,213,5.92,5750938355,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043903,514,4,1,45,47,6oxoag5c6zbnn09wx08vz4iak,1,37.3,82.1,2025-05-25T18:01:41.647Z,2025-05-25T19:20:31Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750938173,56,Back,5750939641,13,,5750939647,286,,5750939643,152,,5750939721,233,354,5750939645,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819043949,354,4,1,45,47,d8w1m5j3jbd1eva8524dv4a20,0,62.7,17.9,2025-05-25T18:01:41.648Z,2025-05-25T19:20:32Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5750938403,13,,5750939765,233,514,5750938411,285,,5750938407,152,,5750938409,265,,5750938405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044013,515,1,1,45,53,6oxoag5c6zbnn09wx08vz4iak,1,41.7,85.3,2025-05-25T18:01:47.814Z,2025-05-25T18:02:06Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750938735,56,Back,5750939817,5,,5750938751,141,74.5,5750938737,140,37.7,5750939819,152,,5750938755,213,4.19,5750938753,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044039,516,1,1,45,55,6oxoag5c6zbnn09wx08vz4iak,1,42.5,73.6,2025-05-25T18:01:49.574Z,2025-05-25T18:01:52Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750938891,56,Left,5750938893,140,55.6,5750938897,212,18.1,5750938895,141,90.9,5750938899,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044089,517,1,1,45,58,6oxoag5c6zbnn09wx08vz4iak,1,57.8,90.8,2025-05-25T18:01:52.631Z,2025-05-25T18:01:56Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5750939181,212,25.6,5750939177,140,79.8,5750939183,213,5.84,5750939173,155,,5750939179,141,74.7,5750939175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044091,518,61,1,46,2,6oxoag5c6zbnn09wx08vz4iak,0,89.7,72.4,2025-05-25T18:01:56.470Z,2025-05-25T18:01:57Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750939187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044383,355,5,1,46,3,d8w1m5j3jbd1eva8524dv4a20,1,-1.5,27.3,2025-05-25T18:01:57.375Z,2025-05-25T19:21:36Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5750940813,346,,5750940811,56,Back,5750940867,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044111,519,5,1,46,3,6oxoag5c6zbnn09wx08vz4iak,0,101.5,72.7,2025-05-25T18:01:57.375Z,2025-05-25T19:21:36Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750940875,233,355,5750939301,346,,5750939299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044437,356,1,1,46,29,d8w1m5j3jbd1eva8524dv4a20,0,4.6,60.2,2025-05-25T18:02:23.863Z,2025-05-25T18:02:28Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750941079,74,,5750941069,140,66.5,5750941065,124,,5750941075,213,0.10,5750941073,212,65.3,5750941067,56,Center,5750941077,1,,5750941071,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044497,520,1,1,46,34,6oxoag5c6zbnn09wx08vz4iak,1,36.3,20.1,2025-05-25T18:02:28.373Z,2025-05-25T18:02:31Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5750941341,3,,5750941347,141,20.7,5750941343,56,Right,5750941349,212,22.7,5750941345,140,57.9,5750941351,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044521,522,1,1,46,37,6oxoag5c6zbnn09wx08vz4iak,1,58.4,22.4,2025-05-25T18:02:31.549Z,2025-05-25T18:03:44Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750941441,213,4.24,5750941437,141,14.9,5750941433,56,Right,5750941435,140,55.9,5750941439,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044533,523,1,1,46,38,6oxoag5c6zbnn09wx08vz4iak,0,55.1,15.5,2025-05-25T18:02:32.277Z,2025-05-25T18:03:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5750941511,140,64.0,5750941509,56,Right,5750941523,213,6.17,5750941519,212,9.4,5750941515,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819045161,526,61,1,46,39,6oxoag5c6zbnn09wx08vz4iak,0,62.6,7.9,2025-05-25T18:02:32.908Z,2025-05-25T18:03:53Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5750945227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044567,357,1,1,46,40,d8w1m5j3jbd1eva8524dv4a20,0,27.6,95.0,2025-05-25T18:02:34.759Z,2025-05-25T18:02:43Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5750941739,157,,5750941743,140,45.5,5750941749,213,6.24,5750941745,141,93.9,5750941751,1,,5750941741,56,Back,5750941747,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819045287,527,61,1,46,41,6oxoag5c6zbnn09wx08vz4iak,0,54.2,6.4,2025-05-25T18:02:34.908Z,2025-05-25T18:04:07Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5750945915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044571,358,43,1,46,42,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T18:02:36.614Z,2025-05-25T18:02:43Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5750941765,56,Back,5750942097,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044595,359,4,1,46,44,d8w1m5j3jbd1eva8524dv4a20,1,38.8,87.6,2025-05-25T18:02:38.791Z,2025-05-25T19:20:32Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5750941893,265,,5750941887,13,,5750941895,286,,5750941889,56,Back,5750941891,152,,5750942055,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044599,524,4,1,46,44,6oxoag5c6zbnn09wx08vz4iak,0,61.2,12.4,2025-05-25T18:02:38.792Z,2025-05-25T19:20:33Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5750942025,265,,5750942023,152,,5750942019,13,,5750942027,285,,5750942021,56,Right,5750942063,233,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044955,360,1,1,47,22,d8w1m5j3jbd1eva8524dv4a20,1,38.0,90.8,2025-05-25T18:03:16.840Z,2025-05-25T18:03:22Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5750943867,152,,5750943871,140,89.6,5750943879,213,5.69,5750943875,212,65.2,5750943869,56,Center,5750943865,157,,5750943873,141,37.4,5750943863,5,,5750943883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044965,361,30,1,47,26,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T18:03:20.199Z,2025-05-25T18:03:22Z,,,,,5750943931,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044937,525,30,1,47,26,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-25T18:03:20.199Z,2025-05-25T18:03:20Z,,,,,5750943767,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
