id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2798869655,370,4,2,47,15,uqspd1bx7f6mq8ohj50u1k1k,0,40.4,91.0,2025-04-10T18:04:58.295Z,2025-04-10T19:33:04Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5639638317,285,,5639638339,233,496,5639638315,265,,5639638311,56,Back,5639638313,152,,5639638309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869663,497,1,2,47,16,bsykw9d70ffqe9atosc92n1e9,1,51.8,7.0,2025-04-10T18:04:59.621Z,2025-04-10T18:05:01Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639638369,140,42.8,5639638363,5,,5639638373,212,9.5,5639638371,141,8.6,5639638375,213,3.03,5639638365,152,,5639638367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869685,498,1,2,47,17,bsykw9d70ffqe9atosc92n1e9,1,37.8,10.4,2025-04-10T18:05:00.326Z,2025-04-10T18:05:05Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639638505,141,28.8,5639638507,212,14.1,5639638501,56,Back,5639638503,140,31.7,5639638509,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869693,499,1,2,47,22,bsykw9d70ffqe9atosc92n1e9,1,35.2,40.4,2025-04-10T18:05:05.045Z,2025-04-10T18:05:07Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639638589,212,5.9,5639638591,213,5.15,5639638583,56,Back,5639638587,141,32.5,5639638585,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869711,500,1,2,47,24,bsykw9d70ffqe9atosc92n1e9,1,42.4,22.1,2025-04-10T18:05:07.046Z,2025-04-10T18:05:11Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639638685,56,Center,5639638689,141,30.4,5639638693,213,0.44,5639638687,140,53.9,5639638691,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869727,501,1,2,47,28,bsykw9d70ffqe9atosc92n1e9,1,59.1,26.2,2025-04-10T18:05:11.686Z,2025-04-10T18:05:17Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639638797,212,11.1,5639638793,140,66.2,5639638799,213,0.83,5639638795,141,38.2,5639638791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869733,502,1,2,47,30,bsykw9d70ffqe9atosc92n1e9,0,67.3,33.9,2025-04-10T18:05:13.230Z,2025-04-10T20:04:14Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639638821,56,Center,5639638827,212,5.7,5639638825,141,27.1,5639638829,213,5.34,5639638823,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869719,371,8,2,47,32,uqspd1bx7f6mq8ohj50u1k1k,1,29.7,80.3,2025-04-10T18:05:15.590Z,2025-04-10T18:05:15Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639638769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869731,372,5,2,47,34,uqspd1bx7f6mq8ohj50u1k1k,0,39.8,101.2,2025-04-10T18:05:16.974Z,2025-04-11T17:27:42Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639638817,56,Back,5639657073,233,594,5639638819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872811,594,5,2,47,34,bsykw9d70ffqe9atosc92n1e9,1,60.2,-1.2,2025-04-10T18:05:16.974Z,2025-04-11T17:27:41Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639656761,56,Right,5639656763,347,,5639657053,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869765,503,1,2,47,40,bsykw9d70ffqe9atosc92n1e9,1,55.6,0.0,2025-04-10T18:05:23.341Z,2025-04-10T18:15:41Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639657299,107,,5639639047,213,2.54,5639639043,141,13.7,5639639045,212,18.2,5639639039,56,Back,5639639041,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869775,504,1,2,47,41,bsykw9d70ffqe9atosc92n1e9,1,39.0,15.3,2025-04-10T18:05:24.078Z,2025-04-10T18:05:26Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639639093,213,2.54,5639639087,140,25.3,5639639091,212,17.4,5639639085,56,Back,5639639089,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869781,505,1,2,47,43,bsykw9d70ffqe9atosc92n1e9,0,20.9,32.7,2025-04-10T18:05:26.086Z,2025-04-10T18:05:27Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639639149,212,66.2,5639639143,56,Center,5639639141,157,,5639639145,140,82.9,5639639151,213,0.18,5639639153,1,,5639639147,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869787,373,12,2,47,46,uqspd1bx7f6mq8ohj50u1k1k,1,22.9,53.6,2025-04-10T18:05:28.933Z,2025-04-10T18:05:35Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639639187,140,28.7,5639639185,56,Back,5639639193,213,0.72,5639639191,212,8.1,5639639215,15,,5639639189,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869801,506,15,2,47,48,bsykw9d70ffqe9atosc92n1e9,1,70.9,37.6,2025-04-10T18:05:30.990Z,2025-04-11T17:13:58Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639639491,147,50.2,5639639277,18,,5639639527,233,374,5639639481,76,,5639639485,103,16.5,5639639489,146,98.1,5639639275,22,,5639639487,458,,5639639279,56,Center,5639639369,20,,5641148591,108,,5639639483,102,54.2,,,,,,,,,,,,,,,,,,,,
2798869815,374,10,2,47,48,uqspd1bx7f6mq8ohj50u1k1k,1,4.3,51.7,2025-04-10T18:05:31.090Z,2025-04-10T18:11:28Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639639353,173,,5639639359,56,Back,5639639355,178,,5639639357,182,,5639639531,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869859,376,1,2,48,3,uqspd1bx7f6mq8ohj50u1k1k,1,10.4,43.1,2025-04-10T18:05:45.894Z,2025-04-10T18:05:50Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639639687,141,83.0,5639639715,189,,5639639691,213,1.27,5639639685,140,18.3,5639639681,123,,5639639683,56,Back,5639639689,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869869,377,1,2,48,8,uqspd1bx7f6mq8ohj50u1k1k,0,18.3,83.0,2025-04-10T18:05:50.741Z,2025-04-10T18:05:53Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639639755,213,0.03,5639639751,141,85.0,5639639753,212,40.4,5639639747,56,Left,5639639757,1,,5639639749,140,56.8,5639639745,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869879,507,44,2,48,9,bsykw9d70ffqe9atosc92n1e9,1,42.0,15.0,2025-04-10T18:05:52.237Z,2025-04-10T19:38:54Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639639795,285,,5639639793,56,Back,5639639843,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869871,378,44,2,48,9,uqspd1bx7f6mq8ohj50u1k1k,0,58.0,85.0,2025-04-10T18:05:52.238Z,2025-04-10T19:38:54Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639639763,286,,5639639863,233,507,5639639761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869883,508,12,2,48,10,bsykw9d70ffqe9atosc92n1e9,1,39.8,15.2,2025-04-10T18:05:53.038Z,2025-04-10T18:05:55Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639639813,212,16.8,5639639809,140,55.6,5639639811,141,19.4,5639639815,213,0.17,5639639807,56,Right,5639639817,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869895,379,45,2,48,12,uqspd1bx7f6mq8ohj50u1k1k,0,41.3,76.7,2025-04-10T18:05:55.205Z,2025-04-10T19:33:33Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5639639891,285,,5639640001,233,509,5639639889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869905,509,3,2,48,12,bsykw9d70ffqe9atosc92n1e9,1,58.7,23.3,2025-04-10T18:05:55.205Z,2025-04-10T19:33:33Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639639975,56,Center,5639639977,286,,5639639985,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869917,511,1,2,48,14,bsykw9d70ffqe9atosc92n1e9,0,61.6,25.6,2025-04-10T18:05:57.094Z,2025-04-10T18:05:58Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639640023,141,57.9,5639640025,212,26.5,5639640017,155,,5639640021,140,75.8,5639640019,56,Center,5639640027,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869935,380,1,2,48,14,uqspd1bx7f6mq8ohj50u1k1k,1,23.3,34.6,2025-04-10T18:05:57.310Z,2025-04-10T18:06:02Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639640127,140,40.5,5639640131,212,18.5,5639640125,56,Back,5639640123,3,,5639640129,141,28.8,5639640133,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869959,382,1,2,48,21,uqspd1bx7f6mq8ohj50u1k1k,1,61.1,28.5,2025-04-10T18:06:03.926Z,2025-04-10T18:06:07Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5639640247,56,Center,5639640253,212,7.3,5639640255,213,0.85,5639640251,141,36.6,5639640249,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869961,383,61,2,48,24,uqspd1bx7f6mq8ohj50u1k1k,0,65.8,36.6,2025-04-10T18:06:07.456Z,2025-04-10T18:06:07Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639640261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869975,513,1,2,48,26,bsykw9d70ffqe9atosc92n1e9,1,31.2,65.8,2025-04-10T18:06:09.149Z,2025-04-10T18:06:11Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639640325,213,1.68,5639640317,56,Back,5639640321,141,71.7,5639640323,212,4.0,5639640319,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869983,514,1,2,48,28,bsykw9d70ffqe9atosc92n1e9,1,34.1,81.2,2025-04-10T18:06:10.966Z,2025-04-10T18:06:11Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639640359,141,72.9,5639640361,212,7.2,5639640363,213,4.05,5639640357,140,29.9,5639640355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869997,515,1,2,48,29,bsykw9d70ffqe9atosc92n1e9,1,27.2,67.8,2025-04-10T18:06:11.774Z,2025-04-10T18:06:13Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639640409,141,60.2,5639640413,213,5.21,5639640411,212,5.9,5639640405,56,Back,5639640407,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870041,516,1,2,48,30,bsykw9d70ffqe9atosc92n1e9,1,33.0,60.5,2025-04-10T18:06:13.230Z,2025-04-10T18:06:22Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639640735,212,11.7,5639640737,213,4.33,5639640731,140,28.8,5639640733,141,44.5,5639640729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870049,517,1,2,48,39,bsykw9d70ffqe9atosc92n1e9,1,30.4,37.1,2025-04-10T18:06:21.918Z,2025-04-10T18:06:23Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639640767,56,Back,5639640775,141,43.4,5639640771,140,30.4,5639640781,213,1.57,5639640779,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870103,518,1,2,48,40,bsykw9d70ffqe9atosc92n1e9,1,30.1,47.5,2025-04-10T18:06:22.830Z,2025-04-10T18:06:33Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639641115,56,Back,5639641121,212,16.4,5639641117,140,35.8,5639641119,141,69.9,5639641123,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870111,519,1,2,48,50,bsykw9d70ffqe9atosc92n1e9,1,49.5,79.1,2025-04-10T18:06:33.254Z,2025-04-10T18:06:34Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639641171,212,18.6,5639641165,56,Center,5639641167,140,52.6,5639641169,141,52.2,5639641173,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870121,520,1,2,48,51,bsykw9d70ffqe9atosc92n1e9,1,53.4,46.6,2025-04-10T18:06:34.503Z,2025-04-10T18:06:36Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639641229,212,17.6,5639641223,56,Center,5639641225,140,67.5,5639641231,213,5.71,5639641227,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870135,521,1,2,48,53,bsykw9d70ffqe9atosc92n1e9,1,76.8,27.7,2025-04-10T18:06:36.534Z,2025-04-10T18:06:39Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639641309,140,85.1,5639641313,212,14.7,5639641315,213,0.94,5639641311,141,45.1,5639641307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870147,522,1,2,48,56,bsykw9d70ffqe9atosc92n1e9,1,85.8,45.4,2025-04-10T18:06:39.574Z,2025-04-10T18:06:42Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5639641383,213,4.65,5639641379,141,34.8,5639641377,140,85.4,5639641375,56,Center,5639641381,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870149,523,1,2,48,59,bsykw9d70ffqe9atosc92n1e9,0,74.3,26.7,2025-04-10T18:06:42.205Z,2025-04-10T18:06:42Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639641389,140,75.8,5639641395,213,1.29,5639641391,141,34.8,5639641393,212,5.7,5639641387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870173,385,1,2,49,2,uqspd1bx7f6mq8ohj50u1k1k,0,23.9,68.1,2025-04-10T18:06:45.053Z,2025-04-10T18:06:46Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639641517,141,79.7,5639641521,213,0.85,5639641515,140,30.5,5639641519,212,10.5,5639641513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870169,524,8,2,49,3,bsykw9d70ffqe9atosc92n1e9,1,66.3,33.0,2025-04-10T18:06:46.374Z,2025-04-10T18:06:46Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639641499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870209,526,1,2,49,5,bsykw9d70ffqe9atosc92n1e9,1,70.6,28.9,2025-04-10T18:06:47.894Z,2025-04-10T18:06:51Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639641695,212,4.8,5639641697,213,5.32,5639641689,56,Center,5639641691,140,73.2,5639641693,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870227,527,1,2,49,8,bsykw9d70ffqe9atosc92n1e9,1,78.3,10.6,2025-04-10T18:06:51.285Z,2025-04-10T18:06:54Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639641771,212,20.8,5639641765,56,Center,5639641767,140,73.0,5639641769,141,40.0,5639641773,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870239,528,1,2,49,11,bsykw9d70ffqe9atosc92n1e9,1,72.8,44.8,2025-04-10T18:06:54.094Z,2025-04-10T18:06:54Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639641809,56,Center,5639641813,141,43.0,5639641811,140,76.8,5639641817,213,6.00,5639641815,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870251,529,1,2,49,11,bsykw9d70ffqe9atosc92n1e9,1,78.3,42.5,2025-04-10T18:06:54.661Z,2025-04-10T18:06:55Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639641869,141,44.6,5639641873,213,2.75,5639641871,212,3.7,5639641865,56,Center,5639641867,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870269,530,1,2,49,12,bsykw9d70ffqe9atosc92n1e9,1,73.3,46.3,2025-04-10T18:06:55.381Z,2025-04-10T18:22:20Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,1.0,,5639641945,56,Center,5639672775,210,15,5639641957,213,1.58,5639641949,141,58.2,5639641953,212,8.1,5639641947,140,73.2,5639672777,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870273,531,15,2,49,16,bsykw9d70ffqe9atosc92n1e9,1,81.5,69.7,2025-04-10T18:06:59.005Z,2025-04-10T18:22:21Z,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,5639641963,18,,5639643307,82,,5639672817,147,64.1,5639672813,103,19,5639672805,154,,5639672801,78,,5639672807,55,530,5639641965,56,Center,5639672849,233,386,5639641961,22,,5639672821,231,52.5,5639672803,29,,5639672819,230,5639672811,102,48.6,98.1,5639643301,20,,5639672815,146,86.4,,,,,,,,
2798870259,386,10,2,49,16,uqspd1bx7f6mq8ohj50u1k1k,1,13.6,35.9,2025-04-10T18:06:59.105Z,2025-04-10T18:22:22Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639672875,233,531,5639641907,56,Back,5639641905,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870291,532,1,2,49,18,bsykw9d70ffqe9atosc92n1e9,1,54.3,60.5,2025-04-10T18:07:00.765Z,2025-04-10T20:04:16Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5639642077,141,42.4,5639642075,140,50.7,5639642081,213,4.41,5639642073,56,Center,5639642079,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870307,533,1,2,49,19,bsykw9d70ffqe9atosc92n1e9,1,45.3,24.0,2025-04-10T18:07:02.541Z,2025-04-10T18:07:06Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639642169,56,Back,5639642173,141,44.5,5639642171,140,27.7,5639642175,212,23.1,5639642177,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870339,534,1,2,49,23,bsykw9d70ffqe9atosc92n1e9,1,23.5,43.9,2025-04-10T18:07:06.094Z,2025-04-10T18:07:14Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639642343,213,5.60,5639642337,140,29.9,5639642335,56,Back,5639642339,141,35.8,5639642341,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870353,535,1,2,49,31,bsykw9d70ffqe9atosc92n1e9,1,55.6,31.3,2025-04-10T18:07:14.029Z,2025-04-10T18:07:18Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639642437,212,16.6,5639642431,56,Center,5639642435,141,40.4,5639642439,213,0.38,5639642433,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870357,536,1,2,49,35,bsykw9d70ffqe9atosc92n1e9,1,71.0,44.5,2025-04-10T18:07:18.261Z,2025-04-10T18:07:20Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639642465,213,3.68,5639642459,140,65.5,5639642461,141,39.4,5639642463,212,6.7,5639642457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870363,537,1,2,49,37,bsykw9d70ffqe9atosc92n1e9,1,61.4,33.1,2025-04-10T18:07:19.894Z,2025-04-10T18:07:21Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639642523,140,62.2,5639642529,213,1.52,5639642525,141,59.9,5639642521,56,Center,5639642527,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870381,538,1,2,49,39,bsykw9d70ffqe9atosc92n1e9,1,62.2,62.6,2025-04-10T18:07:21.813Z,2025-04-10T18:07:25Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639642655,140,76.1,5639642657,141,69.9,5639642659,212,15.4,5639642653,56,Center,5639642661,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870389,539,1,2,49,42,bsykw9d70ffqe9atosc92n1e9,1,87.5,68.2,2025-04-10T18:07:25.534Z,2025-04-10T18:07:27Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5639642711,212,7.4,5639642705,56,Center,5639642707,140,84.1,5639642709,141,58.7,5639642713,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870403,540,1,2,49,44,bsykw9d70ffqe9atosc92n1e9,1,75.1,52.4,2025-04-10T18:07:27.310Z,2025-04-10T18:07:54Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,1.0,,5639642803,212,8.6,5639642801,141,39.8,5639642799,140,75.4,5639642805,213,4.75,5639642797,56,Center,5639642953,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870407,541,13,2,49,47,bsykw9d70ffqe9atosc92n1e9,1,75.2,35.2,2025-04-10T18:07:29.829Z,2025-04-11T17:15:11Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639642967,102,42.2,5639642921,20,,5639642825,56,Center,5639642821,22,,5639642963,55,540,5639642973,230,99.3,5639642975,231,51.8,5639642959,87,,5639642961,29,,5639642971,215,,5639642823,18,,5639642969,103,43.1,,,,,,,,,,,,,,,,,,,,
2798870503,387,5,2,49,47,uqspd1bx7f6mq8ohj50u1k1k,1,-1.1,59.6,2025-04-10T18:07:30.597Z,2025-04-10T18:08:40Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639643321,346,,5639644475,233,542,5639643319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870485,542,5,2,49,47,bsykw9d70ffqe9atosc92n1e9,0,101.1,40.4,2025-04-10T18:07:30.597Z,2025-04-11T17:27:42Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639644433,233,387,5639643247,346,,5639643245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870525,388,1,2,50,13,uqspd1bx7f6mq8ohj50u1k1k,0,3.2,54.0,2025-04-10T18:07:56.565Z,2025-04-10T18:08:02Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5639643415,124,,5639643427,1,,5639643419,140,65.7,5639643417,56,Center,5639643421,141,73.2,5639643431,74,,5639643425,213,0.20,5639643423,212,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870531,543,44,2,50,17,bsykw9d70ffqe9atosc92n1e9,1,32.2,27.0,2025-04-10T18:08:00.717Z,2025-04-10T19:38:55Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639643503,233,389,5639643443,56,Back,5639643445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870529,389,44,2,50,17,uqspd1bx7f6mq8ohj50u1k1k,0,67.8,73.0,2025-04-10T18:08:00.718Z,2025-04-10T19:38:55Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639643439,286,,5639643507,233,543,5639643437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870553,544,1,2,50,18,bsykw9d70ffqe9atosc92n1e9,1,28.9,26.8,2025-04-10T18:08:01.669Z,2025-04-10T18:08:04Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639643521,3,,5639643531,213,4.96,5639643525,140,29.0,5639643529,212,0.4,5639643523,56,Back,5639643527,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870559,545,44,2,50,20,bsykw9d70ffqe9atosc92n1e9,1,43.1,21.2,2025-04-10T18:08:03.188Z,2025-04-10T19:38:55Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5639643617,285,,5639643615,56,Back,5639643659,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798870549,390,44,2,50,20,uqspd1bx7f6mq8ohj50u1k1k,0,56.9,78.8,2025-04-10T18:08:03.189Z,2025-04-10T19:38:56Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5639643515,286,,5639643677,233,545,5639643513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
