id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818247471,458,1,1,47,39,eujf9nqky8c5jnahb2f76m86o,1,80.5,8.6,2025-05-24T14:48:40.511Z,2025-05-24T14:48:43Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746512393,56,Center,5746512395,140,73.6,5746512399,212,15.0,5746512397,141,27.9,5746512401,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247487,459,1,1,47,42,eujf9nqky8c5jnahb2f76m86o,0,73.6,27.9,2025-05-24T14:48:43.073Z,2025-05-24T14:48:43Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746512463,2,,5746512465,155,,5746512471,141,40.4,5746512473,212,14.3,5746512475,213,0.64,5746512467,56,Center,5746512469,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247513,327,61,1,47,44,e5txudmuc2qpc460bs4lb5aff,1,13.0,50.0,2025-05-24T14:48:45.509Z,2025-05-24T14:48:45Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746512679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247583,328,12,1,47,46,e5txudmuc2qpc460bs4lb5aff,1,16.6,50.7,2025-05-24T14:48:46.762Z,2025-05-24T14:48:49Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746513043,213,5.42,5746513037,140,22.5,5746513041,212,9.5,5746513035,56,Back,5746513039,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247561,460,1,1,47,46,eujf9nqky8c5jnahb2f76m86o,1,75.9,64.3,2025-05-24T14:48:47.199Z,2025-05-24T14:48:48Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746512893,157,,5746512895,56,Center,5746512899,141,58.2,5746512897,140,77.7,5746512901,212,4.6,5746512903,213,5.14,5746512905,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247569,461,44,1,47,47,eujf9nqky8c5jnahb2f76m86o,1,77.6,59.2,2025-05-24T14:48:48.448Z,2025-05-24T15:00:34Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746512951,56,Center,5746513141,233,329,5746512953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247597,329,44,1,47,47,e5txudmuc2qpc460bs4lb5aff,0,22.4,40.8,2025-05-24T14:48:48.449Z,2025-05-24T15:00:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746513165,233,461,5746513101,56,Back,5746513103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247589,462,1,1,47,48,eujf9nqky8c5jnahb2f76m86o,1,77.6,58.2,2025-05-24T14:48:48.815Z,2025-05-24T14:48:49Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746513087,141,64.2,5746513089,212,4.6,5746513081,3,,5746513085,140,75.5,5746513083,56,Center,5746513091,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247613,463,1,1,47,49,eujf9nqky8c5jnahb2f76m86o,1,75.5,64.2,2025-05-24T14:48:49.696Z,2025-05-24T14:48:51Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746513245,212,7.9,5746513243,141,52.7,5746513241,140,74.7,5746513247,213,4.61,5746513239,56,Center,5746513237,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247633,464,1,1,47,50,eujf9nqky8c5jnahb2f76m86o,1,74.4,48.2,2025-05-24T14:48:51.455Z,2025-05-24T14:48:53Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746513329,140,79.6,5746513327,56,Center,5746513333,212,5.5,5746513335,213,0.07,5746513331,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247665,465,1,1,47,52,eujf9nqky8c5jnahb2f76m86o,1,80.4,49.3,2025-05-24T14:48:52.992Z,2025-05-24T14:48:55Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746513495,141,57.3,5746513493,140,80.7,5746513491,56,Center,5746513497,212,5.4,5746513499,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247673,466,1,1,47,54,eujf9nqky8c5jnahb2f76m86o,1,80.7,57.3,2025-05-24T14:48:55.344Z,2025-05-24T14:48:56Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746513533,212,5.0,5746513535,213,1.47,5746513531,141,64.6,5746513527,56,Center,5746513529,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247705,467,1,1,47,55,eujf9nqky8c5jnahb2f76m86o,1,81.2,64.6,2025-05-24T14:48:56.079Z,2025-05-24T14:48:58Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746513709,212,6.9,5746513707,141,68.1,5746513705,140,75.0,5746513703,56,Center,5746513711,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247753,468,1,1,47,57,eujf9nqky8c5jnahb2f76m86o,1,75.0,68.1,2025-05-24T14:48:58.368Z,2025-05-24T14:49:25Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,1.0,5746514025,140,91.7,5746514033,212,24.8,5746514021,56,Center,5746514029,141,42.4,5746514037,213,5.50,5746516073,154,,5746514017,155,,5746516071,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247759,469,44,1,48,0,eujf9nqky8c5jnahb2f76m86o,1,91.1,40.3,2025-05-24T14:49:01.017Z,2025-05-24T15:00:35Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5746514097,56,Center,5746514099,286,,5746514125,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247739,330,44,1,48,0,e5txudmuc2qpc460bs4lb5aff,0,8.9,59.7,2025-05-24T14:49:01.018Z,2025-05-24T15:00:35Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746514173,233,469,5746513933,56,Back,5746513935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818247765,470,15,1,48,2,eujf9nqky8c5jnahb2f76m86o,1,91.7,41.3,2025-05-24T14:49:03.136Z,2025-05-24T14:49:27Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746514133,22,,5746514135,17,,5746516123,102,52.0,5746516125,103,3.8,5746516119,55,468,5746514137,56,Center,5746516127,146,98.9,5746516175,233,331,5746516113,29,5746516115,154,,5746516111,76,,5746515583,15,5746516117,133,5746516129,147,48.4,5746515587,328,,,,,,,,,,,,,
2818247785,331,10,1,48,2,e5txudmuc2qpc460bs4lb5aff,1,3.1,52.6,2025-05-24T14:49:03.236Z,2025-05-24T14:49:43Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746514419,177,,5746514273,182,,5746516233,233,470,5746514277,56,Back,5746514421,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818248163,333,30,1,48,24,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T14:49:24.745Z,2025-05-24T14:49:31Z,,,,,5746516343,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818248157,471,30,1,48,24,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-24T14:49:24.745Z,2025-05-24T14:49:30Z,,,,,5746516327,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256791,352,32,2,45,0,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-24T15:05:20.676Z,2025-05-24T15:05:20Z,,,,,5746564487,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256793,473,32,2,45,0,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-24T15:05:20.676Z,2025-05-24T15:05:24Z,,,,,5746564493,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256857,353,1,2,45,0,e5txudmuc2qpc460bs4lb5aff,1,50.4,50.1,2025-05-24T15:05:20.677Z,2025-05-24T15:05:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746564963,140,37.2,5746564965,141,47.6,5746564961,56,Back,5746564969,213,3.26,5746564967,212,14.0,5746564971,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256863,354,1,2,45,2,e5txudmuc2qpc460bs4lb5aff,0,37.3,47.0,2025-05-24T15:05:23.300Z,2025-05-24T15:05:29Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746564989,212,37.0,5746564987,141,57.0,5746564993,1,,5746564981,157,,5746564991,213,0.19,5746564985,140,71.9,5746564983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256869,474,1,2,45,5,eujf9nqky8c5jnahb2f76m86o,0,31.4,38.5,2025-05-24T15:05:26.046Z,2025-05-24T15:05:30Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5746565013,56,Back,5746565015,140,41.8,5746565011,3,,5746565023,212,15.6,5746565019,141,22.2,5746565027,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256877,355,1,2,45,7,e5txudmuc2qpc460bs4lb5aff,1,62.8,86.3,2025-05-24T15:05:28.163Z,2025-05-24T15:05:30Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5746565049,141,96.0,5746565047,140,79.3,5746565053,213,0.36,5746565051,212,18.5,5746565045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256885,356,3,2,45,9,e5txudmuc2qpc460bs4lb5aff,0,76.4,96.8,2025-05-24T15:05:30.029Z,2025-05-24T15:27:10Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5746565107,286,,5746565103,56,Left,5746565227,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256883,475,7,2,45,9,eujf9nqky8c5jnahb2f76m86o,1,23.6,3.2,2025-05-24T15:05:30.030Z,2025-05-24T15:27:09Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746565093,167,,5746565097,285,,5746565095,56,Back,5746565145,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257211,357,5,2,45,9,e5txudmuc2qpc460bs4lb5aff,1,74.5,101.4,2025-05-24T15:05:30.654Z,2025-05-24T16:05:02Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5746566923,347,,5746566929,233,476,5746566919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818256887,476,5,2,45,9,eujf9nqky8c5jnahb2f76m86o,0,25.5,-1.4,2025-05-24T15:05:30.654Z,2025-05-24T16:05:02Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746566973,233,357,5746565119,347,,5746565117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257259,358,1,2,45,42,e5txudmuc2qpc460bs4lb5aff,0,78.1,100.0,2025-05-24T15:06:03.379Z,2025-05-24T15:06:06Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746567129,107,,5746567139,213,5.10,5746567137,212,33.8,5746567131,56,Center,5746567141,1,,5746567135,141,55.1,5746567133,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257297,477,44,2,45,47,eujf9nqky8c5jnahb2f76m86o,1,8.2,47.6,2025-05-24T15:06:08.574Z,2025-05-24T15:07:18Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746567425,233,359,5746567359,56,Back,5746567361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257307,359,44,2,45,47,e5txudmuc2qpc460bs4lb5aff,0,91.8,52.4,2025-05-24T15:06:08.575Z,2025-05-24T15:07:22Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746567437,233,477,5746567397,56,Center,5746567399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257325,478,12,2,45,48,eujf9nqky8c5jnahb2f76m86o,1,5.6,49.6,2025-05-24T15:06:09.101Z,2025-05-24T15:06:11Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746567521,213,0.67,5746567541,15,,5746567515,212,38.6,5746567505,140,34.3,5746567499,56,Back,5746567509,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257379,360,1,2,45,52,e5txudmuc2qpc460bs4lb5aff,0,63.9,1.9,2025-05-24T15:06:12.979Z,2025-05-24T15:06:15Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746567827,1,,5746567817,56,Center,5746567819,140,87.8,5746567823,212,39.6,5746567825,213,0.88,5746567821,141,46.9,5746567815,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257433,479,12,2,45,56,eujf9nqky8c5jnahb2f76m86o,1,9.6,59.6,2025-05-24T15:06:16.973Z,2025-05-24T15:06:21Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5746568061,56,Back,5746568067,212,22.9,5746568065,141,46.8,5746568063,140,29.8,5746568069,213,5.89,5746568301,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257445,480,1,2,45,57,eujf9nqky8c5jnahb2f76m86o,0,29.8,48.4,2025-05-24T15:06:18.493Z,2025-05-24T15:06:19Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5746568107,140,29.9,5746568109,141,58.5,5746568101,3,,5746568111,212,6.9,5746568103,168,,5746568113,213,1.56,5746568105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257475,361,1,2,45,58,e5txudmuc2qpc460bs4lb5aff,1,66.2,48.8,2025-05-24T15:06:19.491Z,2025-05-24T15:06:21Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5746568269,140,40.8,5746568267,56,Back,5746568275,213,3.18,5746568273,212,26.7,5746568271,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257549,362,1,2,46,0,e5txudmuc2qpc460bs4lb5aff,1,40.7,47.0,2025-05-24T15:06:21.075Z,2025-05-24T15:06:25Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746568705,140,19.2,5746568715,213,3.10,5746568701,56,Back,5746568711,212,22.6,5746568707,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257601,363,1,2,46,4,e5txudmuc2qpc460bs4lb5aff,0,24.1,47.2,2025-05-24T15:06:25.603Z,2025-05-24T15:06:30Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5746568981,140,70.4,5746568985,212,48.9,5746568983,141,39.1,5746568979,56,Center,5746568977,157,,5746568989,1,,5746568987,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257613,481,44,2,46,8,eujf9nqky8c5jnahb2f76m86o,1,32.1,62.4,2025-05-24T15:06:29.581Z,2025-05-24T15:27:14Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746569105,233,364,5746569021,285,,5746569019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257609,364,44,2,46,8,e5txudmuc2qpc460bs4lb5aff,0,67.9,37.6,2025-05-24T15:06:29.582Z,2025-05-24T15:27:15Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746569011,56,Center,5746569013,286,,5746569113,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257655,482,12,2,46,9,eujf9nqky8c5jnahb2f76m86o,1,32.6,67.6,2025-05-24T15:06:30.126Z,2025-05-24T15:06:32Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746569307,15,,5746569261,213,6.17,5746569249,56,Back,5746569251,140,43.7,5746569257,212,11.7,5746569253,141,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257681,365,1,2,46,10,e5txudmuc2qpc460bs4lb5aff,0,55.2,44.3,2025-05-24T15:06:31.155Z,2025-05-24T15:06:33Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5746569391,157,,5746569395,140,70.5,5746569393,56,Center,5746569401,213,5.66,5746569399,212,19.8,5746569403,1,,5746569397,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257715,483,1,2,46,12,eujf9nqky8c5jnahb2f76m86o,0,24.3,79.3,2025-05-24T15:06:33.373Z,2025-05-24T15:06:36Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746569605,140,41.7,5746569613,1,,5746569603,56,Back,5746569601,157,,5746569611,213,0.17,5746569607,141,83.9,5746569609,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257725,366,1,2,46,15,e5txudmuc2qpc460bs4lb5aff,0,55.8,12.5,2025-05-24T15:06:36.274Z,2025-05-24T15:06:36Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746569671,140,55.6,5746569669,56,Right,5746569673,141,0.0,5746569675,212,9.9,5746569667,3,,5746569677,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818257731,367,5,2,46,16,e5txudmuc2qpc460bs4lb5aff,0,57.0,-1.8,2025-05-24T15:06:36.822Z,2025-05-24T16:05:03Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5746571409,233,484,5746569703,347,,5746569701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258037,484,5,2,46,16,eujf9nqky8c5jnahb2f76m86o,1,43.0,101.8,2025-05-24T15:06:36.822Z,2025-05-24T16:05:03Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5746571357,56,Back,5746571359,347,,5746571391,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258115,485,1,2,46,40,eujf9nqky8c5jnahb2f76m86o,1,43.2,100.0,2025-05-24T15:07:00.893Z,2025-05-24T15:07:08Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746571859,1,,5746571839,56,Left,5746571847,141,91.5,5746571835,107,,5746571855,213,6.08,5746571843,140,74.3,5746571851,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258121,486,61,2,46,47,eujf9nqky8c5jnahb2f76m86o,0,89.8,87.0,2025-05-24T15:07:08.366Z,2025-05-24T15:07:08Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746571867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258143,368,12,2,46,47,e5txudmuc2qpc460bs4lb5aff,1,4.0,30.3,2025-05-24T15:07:08.610Z,2025-05-24T15:09:41Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746571955,140,0.0,5746571953,56,Back,5746571961,213,3.62,5746572051,167,,5746571959,212,5.8,5746571957,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258149,369,6,2,46,48,e5txudmuc2qpc460bs4lb5aff,0,3.4,19.6,2025-05-24T15:07:09.486Z,2025-05-24T15:07:15Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746572181,73,,5746572179,56,Back,5746572235,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258135,487,6,2,46,48,eujf9nqky8c5jnahb2f76m86o,1,96.6,80.4,2025-05-24T15:07:09.486Z,2025-05-24T15:07:15Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5746572215,233,369,5746572025,56,Left,5746572027,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258453,488,1,2,47,19,eujf9nqky8c5jnahb2f76m86o,0,99.5,99.5,2025-05-24T15:07:39.726Z,2025-05-24T15:07:42Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746573761,1,,5746573751,56,Center,5746573745,6,,5746573743,2,,5746573755,141,50.9,5746573753,140,93.9,5746573749,223,,5746573747,155,,5746573757,212,5746573759,213,4.54,,,,,,,,,,,,,,,,33.6,,,,,,,,,
2818258461,370,12,2,47,21,e5txudmuc2qpc460bs4lb5aff,1,3.9,47.0,2025-05-24T15:07:42.643Z,2025-05-24T16:18:59Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5746573819,212,14.9,5746573817,141,54.5,5746573841,15,,5746573821,213,0.35,5746573815,140,17.2,5746573813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258509,489,1,2,47,23,eujf9nqky8c5jnahb2f76m86o,1,87.9,49.5,2025-05-24T15:07:43.997Z,2025-05-24T15:08:17Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,1.0,5746574089,212,8.1,5746574087,141,51.3,5746575897,210,13,5746575899,154,,5746574091,213,2.99,5746574085,140,80.3,5746574083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258513,490,13,2,47,26,eujf9nqky8c5jnahb2f76m86o,1,80.4,50.2,2025-05-24T15:07:46.846Z,2025-05-24T15:08:18Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746575917,83,,5746575937,147,56.5,5746574119,18,,5746575929,103,12.5,5746574121,56,Center,5746575933,328,,5746575941,231,49.8,5746575935,146,99.4,5746575409,153,5746575931,215,,5746575919,29,,5746575405,20,5746575939,230,5746575403,25,,5746575927,102,58.0,5746575921,154,,,99.3,,5746575923,55,489,,,
2818258505,371,12,2,47,27,e5txudmuc2qpc460bs4lb5aff,1,3.6,43.0,2025-05-24T15:07:48.579Z,2025-05-24T15:08:12Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746575423,15,,5746575341,167,,5746574065,56,Back,5746575351,213,3.32,5746575345,141,41.5,5746575347,212,5.7,5746575343,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258521,372,6,2,47,28,e5txudmuc2qpc460bs4lb5aff,0,9.8,47.6,2025-05-24T15:07:49.454Z,2025-05-24T15:59:26Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5746574195,73,,5746574193,56,Back,5746574263,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258517,491,6,2,47,28,eujf9nqky8c5jnahb2f76m86o,1,90.2,52.4,2025-05-24T15:07:49.454Z,2025-05-24T15:07:53Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5746574197,56,Center,5746574199,73,,5746574215,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258889,492,1,2,47,58,eujf9nqky8c5jnahb2f76m86o,0,99.5,99.5,2025-05-24T15:08:19.517Z,2025-05-24T15:08:25Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5746576529,2,,5746576539,140,94.6,5746576537,56,Center,5746576545,213,4.52,5746576531,6,,5746576543,212,27.6,5746576541,141,59.6,5746576535,223,,5746576533,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258883,374,44,2,47,59,e5txudmuc2qpc460bs4lb5aff,1,4.4,40.6,2025-05-24T15:08:20.105Z,2025-05-24T15:08:27Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746576509,285,,5746576507,56,Back,5746576605,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258895,493,44,2,47,59,eujf9nqky8c5jnahb2f76m86o,0,95.6,59.4,2025-05-24T15:08:20.106Z,2025-05-24T15:27:15Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5746576573,286,,5746576571,56,Center,5746576609,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258843,373,12,2,47,59,e5txudmuc2qpc460bs4lb5aff,1,3.4,41.5,2025-05-24T15:08:20.674Z,2025-05-24T15:08:22Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746576231,140,15.5,5746576229,56,Back,5746576235,212,12.8,5746576237,213,6.16,5746576233,141,39.2,5746576275,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818258937,494,13,2,48,3,eujf9nqky8c5jnahb2f76m86o,1,81.6,53.3,2025-05-24T15:08:24.437Z,2025-05-24T15:08:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746578075,230,99.0,5746578073,458,,5746578067,215,,5746578071,391,,5746577575,20,,5746577571,25,,5746578077,231,50.2,5746578065,103,44.4,5746578063,102,5746578069,328,,5746578059,86,,5746576785,56,5746576783,18,,,,,,,,,58.3,Center,,,,,,,,
2818258917,375,5,2,48,3,e5txudmuc2qpc460bs4lb5aff,1,-0.8,42.2,2025-05-24T15:08:24.482Z,2025-05-24T16:05:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5746576699,56,Back,5746576703,346,,5746577561,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818259073,495,5,2,48,3,eujf9nqky8c5jnahb2f76m86o,0,100.8,57.8,2025-05-24T15:08:24.482Z,2025-05-24T16:05:04Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5746577559,346,,5746577597,233,375,5746577557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
