id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804640457,675,44,2,83,27,eujf9nqky8c5jnahb2f76m86o,0,33.1,41.1,2025-04-21T16:42:59.985Z,2025-04-21T17:12:56Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671252343,56,Back,5671253213,233,776,5671252345,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640447,777,1,2,83,27,d8w1m5j3jbd1eva8524dv4a20,0,66.1,58.8,2025-04-21T16:43:00.155Z,2025-04-21T17:25:12Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671252309,140,62.6,5671252315,213,3.41,5671252305,3,,5671252313,212,3.8,5671252307,56,Center,5671252311,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640493,676,1,2,83,27,eujf9nqky8c5jnahb2f76m86o,0,32.6,33.7,2025-04-21T16:43:00.297Z,2025-04-21T18:30:40Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671252507,212,19.6,5671252501,56,Back,5671252511,1,,5671252503,140,47.8,5671252509,213,0.62,5671252499,157,,5671252505,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640489,778,44,2,83,28,d8w1m5j3jbd1eva8524dv4a20,1,59.8,51.2,2025-04-21T16:43:00.763Z,2025-04-21T16:43:16Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671252487,286,,5671253249,233,677,5671252485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640501,677,44,2,83,28,eujf9nqky8c5jnahb2f76m86o,0,40.2,48.8,2025-04-21T16:43:00.764Z,2025-04-21T17:12:56Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671252531,56,Back,5671252533,285,,5671252611,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640521,779,1,2,83,28,d8w1m5j3jbd1eva8524dv4a20,1,60.0,47.9,2025-04-21T16:43:00.811Z,2025-04-21T17:25:23Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671252657,140,45.4,5671252661,212,16.9,5671252653,3,,5671252663,213,3.58,5671252655,56,Back,5671252659,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640533,780,1,2,83,34,d8w1m5j3jbd1eva8524dv4a20,0,45.8,42.2,2025-04-21T16:43:06.891Z,2025-04-21T16:43:09Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671252735,213,0.21,5671252729,140,61.3,5671252725,3,,5671252727,56,Center,5671252731,141,47.3,5671252733,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640535,678,44,2,83,35,eujf9nqky8c5jnahb2f76m86o,1,36.2,43.2,2025-04-21T16:43:08.466Z,2025-04-21T17:12:57Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5671252739,56,Back,5671252825,233,781,5671252741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640543,781,44,2,83,35,d8w1m5j3jbd1eva8524dv4a20,0,63.8,56.8,2025-04-21T16:43:08.467Z,2025-04-21T17:12:57Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671252775,286,,5671252771,56,Center,5671252881,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640545,679,1,2,83,36,eujf9nqky8c5jnahb2f76m86o,0,33.3,28.5,2025-04-21T16:43:08.705Z,2025-04-21T16:43:09Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5671252777,3,,5671252785,212,11.4,5671252783,141,38.2,5671252781,140,42.2,5671252779,56,Back,5671252787,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640631,783,1,2,83,38,d8w1m5j3jbd1eva8524dv4a20,1,60.9,49.0,2025-04-21T16:43:11.123Z,2025-04-21T16:43:18Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671253317,141,19.4,5671253313,56,Right,5671253321,213,4.91,5671253315,140,64.7,5671253319,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640653,784,1,2,83,43,d8w1m5j3jbd1eva8524dv4a20,1,74.8,12.2,2025-04-21T16:43:16.307Z,2025-04-21T16:43:21Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671253497,140,94.6,5671253501,212,42.7,5671253491,2,,5671253495,56,Center,5671253499,141,67.0,5671253505,1,,5671253493,155,,5671253503,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640675,785,1,2,83,48,d8w1m5j3jbd1eva8524dv4a20,1,94.1,68.1,2025-04-21T16:43:21.091Z,2025-04-21T16:43:23Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5671253623,213,2.46,5671253619,141,72.9,5671253621,212,5.2,5671253615,56,Center,5671253617,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640695,786,1,2,83,50,d8w1m5j3jbd1eva8524dv4a20,1,90.2,73.9,2025-04-21T16:43:23.387Z,2025-04-21T16:43:35Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,1.0,,5671253755,140,94.0,5671253759,212,26.0,5671253749,2,,5671253753,56,Center,5671253761,213,4.87,5671253751,155,,5671253757,141,36.1,5671254327,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640707,787,44,2,83,52,d8w1m5j3jbd1eva8524dv4a20,1,92.6,36.5,2025-04-21T16:43:25.207Z,2025-04-21T17:12:58Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671253829,286,,5671253827,56,Center,5671253929,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640689,680,44,2,83,52,eujf9nqky8c5jnahb2f76m86o,0,7.4,63.5,2025-04-21T16:43:25.208Z,2025-04-21T17:12:58Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671253965,233,787,5671253719,285,,5671253717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640711,788,13,2,83,53,d8w1m5j3jbd1eva8524dv4a20,1,93.6,44.8,2025-04-21T16:43:25.803Z,2025-04-21T18:16:55Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671254367,215,,5671253861,56,Center,5671254355,75,,5671254363,102,40,5671516961,17,,5671254359,55,786,5671254109,15,,5671253857,22,,5671254113,328,5671254371,231,47.3,5671254357,29,5671254365,103,5671254369,230,99.3,,,25,,,,,,,,,,,,,,,,,,
2804640959,681,5,2,83,54,eujf9nqky8c5jnahb2f76m86o,1,-1.0,61.9,2025-04-21T16:43:27.121Z,2025-04-21T17:40:36Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671255465,233,789,5671255457,346,,5671255455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640745,789,5,2,83,54,d8w1m5j3jbd1eva8524dv4a20,0,101.0,38.1,2025-04-21T16:43:27.121Z,2025-04-21T17:40:37Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671254085,56,Center,5671254087,346,,5671255473,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640987,682,1,2,84,26,eujf9nqky8c5jnahb2f76m86o,1,2.9,52.2,2025-04-21T16:43:58.939Z,2025-04-21T16:44:02Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5671255629,141,73.3,5671255625,56,Center,5671255631,212,63.4,5671255623,124,,5671255635,1,,5671255639,74,,5671255633,213,0.23,5671255627,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640995,683,44,2,84,29,eujf9nqky8c5jnahb2f76m86o,1,53.9,64.9,2025-04-21T16:44:02.128Z,2025-04-21T17:12:58Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671255703,233,790,5671255679,286,,5671255675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640999,790,44,2,84,29,d8w1m5j3jbd1eva8524dv4a20,0,46.1,35.1,2025-04-21T16:44:02.129Z,2025-04-21T17:12:59Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671255743,285,,5671255687,56,Back,5671255739,233,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641015,684,1,2,84,29,eujf9nqky8c5jnahb2f76m86o,0,61.3,73.5,2025-04-21T16:44:02.392Z,2025-04-21T16:48:21Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5671255825,213,0.48,5671255817,56,Left,5671255813,3,,5671255821,141,79.0,5671255815,168,,5671255819,140,68.1,5671255823,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642011,807,44,2,84,30,d8w1m5j3jbd1eva8524dv4a20,1,36.8,22.5,2025-04-21T16:44:02.492Z,2025-04-21T17:12:59Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671261595,285,,5671261593,56,Back,5671267505,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642981,710,44,2,84,30,eujf9nqky8c5jnahb2f76m86o,0,63.2,77.5,2025-04-21T16:44:02.493Z,2025-04-21T17:13:00Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671267471,56,Center,5671267509,233,807,5671267473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642071,808,1,2,84,30,d8w1m5j3jbd1eva8524dv4a20,1,29.0,24.0,2025-04-21T16:44:02.836Z,2025-04-21T17:24:20Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671261883,212,4.5,5671261881,141,30.6,5671261875,140,28.8,5671261887,213,1.62,5671261873,56,Back,5671261869,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641021,685,43,2,84,31,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:44:04.153Z,2025-04-21T16:48:23Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671255845,56,Left,5671267575,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641049,791,43,2,84,31,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:44:04.236Z,2025-04-21T16:44:14Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671255979,56,Center,5671255987,141,47.2,5671255991,212,23.1,5671256401,144,1,5671255983,140,65.4,5671255995,213,0.15,5671255999,1,0,5671255977,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641055,792,4,2,84,33,d8w1m5j3jbd1eva8524dv4a20,1,33.2,23.2,2025-04-21T16:44:06.487Z,2025-04-21T16:44:13Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671256303,285,,5671256043,56,Back,5671256047,265,,5671256041,13,,5671256081,233,686,5671256045,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641029,686,4,2,84,34,eujf9nqky8c5jnahb2f76m86o,0,66.8,76.8,2025-04-21T16:44:06.488Z,2025-04-21T16:44:14Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671255939,152,,5671255935,13,,5671255941,265,,5671255937,56,Center,5671256227,286,,5671256091,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641345,688,18,2,85,6,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:44:39.392Z,2025-04-21T16:44:40Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5671257733,59,26,5671257731,44,Defender,5671257729,42,,5671257809,55,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641351,689,19,2,85,6,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:44:39.393Z,2025-04-21T19:43:01Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5671257777,55,688,5671257771,292,5,5671257767,145,4,5671257773,293,5,5671257769,59,4,5671257763,42,,5671257775,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642157,694,18,2,85,7,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:44:40.243Z,2025-04-21T16:46:27Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5671262507,55,695,5671262439,42,,5671262441,44,Forward,5671262443,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642163,695,19,2,85,7,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T16:44:40.244Z,2025-04-21T16:46:27Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5671262483,293,2,5671262477,59,3,5671262479,292,9,5671262491,55,694,5671262487,44,Forward,5671262469,42,,5671262473,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641623,794,1,2,85,37,d8w1m5j3jbd1eva8524dv4a20,0,27.2,26.5,2025-04-21T16:45:09.868Z,2025-04-21T16:45:12Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671259239,157,,5671259249,212,49.8,5671259245,140,71.9,5671259243,56,Center,5671259253,1,,5671259251,213,0.34,5671259247,141,51.2,5671259241,152,,5671259237,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641627,795,43,2,85,39,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T16:45:11.644Z,2025-04-21T16:49:45Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671259289,56,Center,5671259291,286,0,5671270739,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641639,796,15,2,85,40,d8w1m5j3jbd1eva8524dv4a20,1,80.0,63.8,2025-04-21T16:45:13.101Z,2025-04-21T18:19:53Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671259333,56,Center,5671524927,328,,5671524917,80,,5671268821,102,46.4,5671269071,458,,5671259325,22,,5671268845,230,98.4,5671259329,18,,5671268847,231,5671268837,139,,5671268841,146,5671268829,215,5671268825,103,19,49.6,90.1,,5671268843,147,55.1,5671268589,20,,5671524925,108,,5671268593,82,,,,,,,
2804641647,690,12,2,85,40,eujf9nqky8c5jnahb2f76m86o,1,7.3,51.5,2025-04-21T16:45:13.104Z,2025-04-21T16:45:29Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5671259377,212,11.9,5671259371,56,Back,5671259375,141,44.8,5671259387,15,,5671259379,213,5.89,5671259373,140,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641657,797,61,2,85,42,d8w1m5j3jbd1eva8524dv4a20,1,68.5,48.5,2025-04-21T16:45:14.804Z,2025-04-21T16:48:47Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671259447,56,Center,5671268521,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641705,798,1,2,85,46,d8w1m5j3jbd1eva8524dv4a20,1,66.8,61.2,2025-04-21T16:45:18.668Z,2025-04-21T16:45:21Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671259783,213,4.58,5671259777,140,64.4,5671259781,212,19.3,5671259779,141,33.0,5671259775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641737,799,1,2,85,48,d8w1m5j3jbd1eva8524dv4a20,1,64.8,33.1,2025-04-21T16:45:21.324Z,2025-04-21T16:45:24Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671259959,213,0.73,5671259955,141,63.9,5671259949,155,,5671259953,140,87.0,5671259951,56,Center,5671259957,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641745,800,1,2,85,52,d8w1m5j3jbd1eva8524dv4a20,1,90.8,80.5,2025-04-21T16:45:24.692Z,2025-04-21T16:45:25Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5671260001,56,Left,5671260007,212,8.5,5671260005,141,85.3,5671260009,213,2.75,5671260003,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641765,801,1,2,85,52,d8w1m5j3jbd1eva8524dv4a20,1,83.3,85.3,2025-04-21T16:45:25.149Z,2025-04-21T16:45:26Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671260113,140,77.0,5671260119,213,3.69,5671260115,141,79.4,5671260111,56,Left,5671260117,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641787,802,1,2,85,54,d8w1m5j3jbd1eva8524dv4a20,0,77.2,77.9,2025-04-21T16:45:26.653Z,2025-04-21T16:45:32Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671260345,233,692,5671260239,212,28.3,5671260235,141,43.9,5671260233,140,92.7,5671260227,2,,5671260243,213,5.33,5671260229,155,,5671260231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641793,691,44,2,85,57,eujf9nqky8c5jnahb2f76m86o,1,7.5,56.9,2025-04-21T16:45:29.568Z,2025-04-21T17:13:00Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5671260263,285,,5671260259,56,Back,5671260357,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641797,803,44,2,85,57,d8w1m5j3jbd1eva8524dv4a20,0,92.5,43.1,2025-04-21T16:45:29.569Z,2025-04-21T17:13:00Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5671260271,56,Center,5671260273,286,,5671260459,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641803,692,41,2,85,57,eujf9nqky8c5jnahb2f76m86o,0,3.6,53.0,2025-04-21T16:45:30.288Z,2025-04-21T16:45:32Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5671260325,141,82.9,5671260329,213,0.65,5671260377,233,802,5671260323,140,28.9,5671260327,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641859,804,1,2,86,1,d8w1m5j3jbd1eva8524dv4a20,1,73.5,16.5,2025-04-21T16:45:34.091Z,2025-04-21T16:45:37Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671260621,56,Right,5671260627,212,9.7,5671260623,140,80.5,5671260629,213,5.57,5671260625,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641897,805,1,2,86,5,d8w1m5j3jbd1eva8524dv4a20,0,78.8,10.9,2025-04-21T16:45:37.548Z,2025-04-21T19:34:50Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671260849,141,70.9,5671260845,56,Center,5671260855,1,,5671260841,2,,5671260853,213,1.12,5671260851,212,45.3,5671260843,155,,5671260847,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642151,693,5,2,86,10,eujf9nqky8c5jnahb2f76m86o,1,-1.7,35.2,2025-04-21T16:45:42.489Z,2025-04-21T17:40:37Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5671262401,56,Back,5671262529,233,806,5671262403,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641901,806,5,2,86,10,d8w1m5j3jbd1eva8524dv4a20,0,101.7,64.8,2025-04-21T16:45:42.489Z,2025-04-21T17:40:37Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671260881,56,Center,5671260883,346,,5671262579,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642181,696,1,2,86,45,eujf9nqky8c5jnahb2f76m86o,0,3.7,47.5,2025-04-21T16:46:18.434Z,2025-04-21T16:46:20Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5671262605,56,Back,5671262615,1,,5671262609,141,76.6,5671262613,213,0.51,5671262603,124,,5671262661,189,,5671262611,212,40.5,5671262617,74,,5671262607,140,,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,
2804642211,810,1,2,86,49,d8w1m5j3jbd1eva8524dv4a20,1,66.1,16.5,2025-04-21T16:46:21.540Z,2025-04-21T16:46:23Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5671262789,56,Right,5671262795,212,1.4,5671262797,213,1.00,5671262793,141,18.2,5671262791,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642229,811,1,2,86,50,d8w1m5j3jbd1eva8524dv4a20,1,63.5,21.0,2025-04-21T16:46:23.308Z,2025-04-21T16:46:26Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671262939,141,25.3,5671262935,56,Back,5671262941,212,16.4,5671262937,140,48.1,5671262943,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642237,812,1,2,86,53,d8w1m5j3jbd1eva8524dv4a20,1,46.1,25.2,2025-04-21T16:46:25.956Z,2025-04-21T16:46:28Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671262969,213,0.96,5671262965,141,44.9,5671262963,140,55.1,5671262961,56,Center,5671262967,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642285,813,1,2,86,56,d8w1m5j3jbd1eva8524dv4a20,1,55.9,51.5,2025-04-21T16:46:28.531Z,2025-04-21T16:46:34Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5671263275,56,Left,5671263279,141,83.2,5671263281,212,22.8,5671263283,213,1.24,5671263277,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642293,814,1,2,87,1,d8w1m5j3jbd1eva8524dv4a20,0,82.2,93.2,2025-04-21T16:46:34.252Z,2025-04-21T16:46:35Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671263343,212,25.4,5671263331,2,,5671263333,155,,5671263341,141,57.8,5671263335,56,Center,5671263339,140,89.9,5671263345,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642431,697,12,2,87,4,eujf9nqky8c5jnahb2f76m86o,1,13.4,37.4,2025-04-21T16:46:36.862Z,2025-04-21T16:46:54Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5671264169,56,Center,5671264171,140,52.6,5671264177,213,0.15,5671264173,141,46.4,5671264175,212,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642363,815,1,2,87,11,d8w1m5j3jbd1eva8524dv4a20,1,32.6,72.0,2025-04-21T16:46:43.596Z,2025-04-21T16:46:45Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5671263775,213,3.91,5671263769,140,11.7,5671263773,212,30.5,5671263767,56,Back,5671263771,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642413,816,1,2,87,12,d8w1m5j3jbd1eva8524dv4a20,1,16.5,43.4,2025-04-21T16:46:45.372Z,2025-04-21T16:46:51Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5671264043,212,18.6,5671264031,56,Back,5671264051,213,5.78,5671264033,140,32.0,5671264037,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642435,817,1,2,87,18,d8w1m5j3jbd1eva8524dv4a20,1,34.9,33.4,2025-04-21T16:46:51.157Z,2025-04-21T16:46:55Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671264195,213,0.51,5671264199,1,,5671264189,141,83.9,5671264185,56,Left,5671264183,155,,5671264191,212,70.6,5671264187,140,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642445,818,1,2,87,19,d8w1m5j3jbd1eva8524dv4a20,0,93.7,83.9,2025-04-21T16:46:51.684Z,2025-04-21T17:23:03Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671264259,213,4.64,5671264255,141,71.4,5671264257,212,8.5,5671264253,140,93.1,5671264251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642465,699,1,2,87,22,eujf9nqky8c5jnahb2f76m86o,0,9.7,28.6,2025-04-21T16:46:55.376Z,2025-04-21T16:46:57Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5671264341,56,Back,5671264347,212,29.7,5671264343,140,38.0,5671264351,1,,5671264345,141,29.2,5671264349,213,0.01,5671264339,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642501,820,1,2,87,27,d8w1m5j3jbd1eva8524dv4a20,1,65.6,70.8,2025-04-21T16:47:00.284Z,2025-04-21T16:47:01Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671264557,212,6.6,5671264551,56,Center,5671264553,140,71.4,5671264555,141,74.4,5671264559,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642507,821,1,2,87,28,d8w1m5j3jbd1eva8524dv4a20,1,71.4,74.4,2025-04-21T16:47:00.812Z,2025-04-21T16:47:02Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5671264595,140,75.5,5671264599,212,5.4,5671264601,213,5.64,5671264597,141,69.7,5671264593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
