id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2807301979,569,1,2,57,43,e5txudmuc2qpc460bs4lb5aff,1,58.0,34.0,2025-04-27T16:18:58.256Z,2025-04-27T16:19:01Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685919473,140,63.3,5685919479,213,5.80,5685919477,212,6.3,5685919475,141,29.7,5685919471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301901,478,83,2,57,43,d8w1m5j3jbd1eva8524dv4a20,0,41.8,73.0,2025-04-27T16:18:58.499Z,2025-04-27T16:19:03Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5685919739,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302087,571,1,2,57,47,e5txudmuc2qpc460bs4lb5aff,1,63.3,29.7,2025-04-27T16:19:01.840Z,2025-04-27T16:19:05Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685919997,213,3.58,5685919995,212,22.9,5685919989,56,Back,5685919991,140,43.6,5685919993,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302111,572,1,2,57,50,e5txudmuc2qpc460bs4lb5aff,0,43.6,15.3,2025-04-27T16:19:05.616Z,2025-04-27T17:10:35Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685920111,140,97.7,5685920109,56,Center,5685920119,1,,5685920115,212,57.9,5685920117,213,0.20,5685920107,155,,5685920113,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302333,480,1,2,58,1,d8w1m5j3jbd1eva8524dv4a20,1,8.0,64.9,2025-04-27T16:19:16.475Z,2025-04-27T16:19:20Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5685921259,287,,5685921239,141,95.9,5685921243,213,0.94,5685921241,212,26.1,5685921235,56,Back,5685921237,140,22.7,5685921233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302431,481,1,2,58,6,d8w1m5j3jbd1eva8524dv4a20,1,22.7,95.9,2025-04-27T16:19:20.724Z,2025-04-27T16:19:24Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685921827,56,Back,5685921835,212,22.1,5685921837,213,4.94,5685921829,140,27.5,5685921833,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302475,482,1,2,58,9,d8w1m5j3jbd1eva8524dv4a20,1,27.3,61.2,2025-04-27T16:19:23.915Z,2025-04-27T16:19:26Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685922059,141,40.6,5685922063,213,4.53,5685922061,212,14.2,5685922057,140,24.9,5685922055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302581,483,1,2,58,11,d8w1m5j3jbd1eva8524dv4a20,1,29.3,50.0,2025-04-27T16:19:26.619Z,2025-04-27T16:19:32Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5685922567,141,87.2,5685922565,140,34.2,5685922571,213,1.37,5685922563,56,Back,5685922569,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302613,484,1,2,58,17,d8w1m5j3jbd1eva8524dv4a20,1,34.1,79.6,2025-04-27T16:19:32.259Z,2025-04-27T16:19:34Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685922729,140,24.6,5685922733,212,13.3,5685922735,213,3.86,5685922731,141,66.7,5685922727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302723,485,1,2,58,19,d8w1m5j3jbd1eva8524dv4a20,1,24.6,66.7,2025-04-27T16:19:34.035Z,2025-04-27T16:19:41Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5685923303,141,94.8,5685923299,56,Back,5685923301,140,37.8,5685923305,212,23.6,5685923307,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302757,486,1,2,58,26,d8w1m5j3jbd1eva8524dv4a20,1,34.5,81.7,2025-04-27T16:19:41.195Z,2025-04-27T16:19:43Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685923471,56,Back,5685923475,141,60.3,5685923477,212,18.4,5685923479,213,4.05,5685923473,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302793,487,1,2,58,28,d8w1m5j3jbd1eva8524dv4a20,1,23.7,60.3,2025-04-27T16:19:43.155Z,2025-04-27T16:19:45Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5685923687,140,27.3,5685923685,56,Back,5685923689,141,36.7,5685923691,212,16.5,5685923697,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302869,488,1,2,58,30,d8w1m5j3jbd1eva8524dv4a20,1,28.7,33.4,2025-04-27T16:19:45.282Z,2025-04-27T16:19:49Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685924157,140,36.3,5685924161,212,12.6,5685924155,56,Back,5685924159,141,47.8,5685924163,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302957,489,1,2,58,34,d8w1m5j3jbd1eva8524dv4a20,1,44.1,40.1,2025-04-27T16:19:49.234Z,2025-04-27T16:19:55Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685924795,212,18.9,5685924797,213,5.75,5685924789,56,Center,5685924791,140,59.6,5685924793,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302971,490,3,2,58,40,d8w1m5j3jbd1eva8524dv4a20,1,55.4,35.8,2025-04-27T16:19:55.514Z,2025-04-27T17:08:21Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5685924907,233,573,5685924871,286,,5685924869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302973,573,45,2,58,40,e5txudmuc2qpc460bs4lb5aff,0,44.6,64.2,2025-04-27T16:19:55.514Z,2025-04-27T17:08:21Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,5685924917,233,490,5685924879,285,,5685924877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302993,491,1,2,58,41,d8w1m5j3jbd1eva8524dv4a20,1,62.0,53.1,2025-04-27T16:19:56.498Z,2025-04-27T16:19:58Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5685924975,56,Left,5685924977,140,66.7,5685924981,212,22.4,5685924983,213,1.35,5685924979,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303029,492,1,2,58,43,d8w1m5j3jbd1eva8524dv4a20,1,66.7,85.3,2025-04-27T16:19:58.162Z,2025-04-27T16:20:01Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685925131,56,Center,5685925139,213,5.46,5685925137,212,19.3,5685925135,141,64.5,5685925133,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303033,493,61,2,58,44,d8w1m5j3jbd1eva8524dv4a20,0,79.2,64.5,2025-04-27T16:19:58.829Z,2025-04-27T16:20:05Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5685925157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303047,574,12,2,58,45,e5txudmuc2qpc460bs4lb5aff,1,14.3,54.0,2025-04-27T16:20:00.479Z,2025-04-27T16:20:03Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685925261,141,0.0,5685925257,56,Back,5685925265,213,5.44,5685925377,167,,5685925259,140,46.5,5685925263,212,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303177,494,5,2,58,47,d8w1m5j3jbd1eva8524dv4a20,1,52.5,101.6,2025-04-27T16:20:02.545Z,2025-04-27T17:09:20Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5685926065,56,Left,5685926067,347,,5685926085,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303059,575,5,2,58,47,e5txudmuc2qpc460bs4lb5aff,0,47.5,-1.6,2025-04-27T16:20:02.545Z,2025-04-27T17:09:20Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5685926163,233,494,5685925323,56,Back,5685925327,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303193,495,1,2,58,55,d8w1m5j3jbd1eva8524dv4a20,1,51.0,100.0,2025-04-27T16:20:10.290Z,2025-04-27T16:20:12Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685926231,141,94.5,5685926227,56,Back,5685926225,107,,5685926229,140,43.1,5685926233,212,9.7,5685926235,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303237,496,1,2,58,56,d8w1m5j3jbd1eva8524dv4a20,1,43.1,94.5,2025-04-27T16:20:11.210Z,2025-04-27T16:20:15Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685926455,213,0.05,5685926453,212,15.9,5685926449,140,58.2,5685926447,56,Left,5685926451,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303269,497,1,2,59,0,d8w1m5j3jbd1eva8524dv4a20,1,60.6,90.8,2025-04-27T16:20:14.986Z,2025-04-27T16:20:17Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685926651,212,12.6,5685926645,56,Center,5685926647,140,56.2,5685926649,141,73.6,5685926653,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303315,498,1,2,59,2,d8w1m5j3jbd1eva8524dv4a20,1,56.2,73.6,2025-04-27T16:20:17.091Z,2025-04-27T16:20:19Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685926839,213,4.69,5685926831,56,Center,5685926833,140,55.5,5685926837,212,28.8,5685926835,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303393,499,1,2,59,4,d8w1m5j3jbd1eva8524dv4a20,1,55.5,31.3,2025-04-27T16:20:19.226Z,2025-04-27T16:20:23Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685927199,212,13.9,5685927193,56,Back,5685927195,140,46.0,5685927197,141,45.5,5685927201,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303457,500,1,2,59,8,d8w1m5j3jbd1eva8524dv4a20,1,52.3,45.8,2025-04-27T16:20:23.090Z,2025-04-27T16:20:27Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5685927575,212,15.8,5685927577,213,6.16,5685927571,140,67.2,5685927569,56,Center,5685927573,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303419,577,83,2,59,10,e5txudmuc2qpc460bs4lb5aff,0,36.8,76.9,2025-04-27T16:20:25.103Z,2025-04-27T16:20:31Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5685928011,399,1s3v8iujq9j1qbhccuun62jft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303475,501,3,2,59,11,d8w1m5j3jbd1eva8524dv4a20,0,64.5,36.1,2025-04-27T16:20:26.407Z,2025-04-27T17:08:15Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685927663,56,Center,5685927665,286,,5685927783,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303465,578,7,2,59,11,e5txudmuc2qpc460bs4lb5aff,1,35.5,63.9,2025-04-27T16:20:26.408Z,2025-04-27T17:08:15Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685927615,56,Back,5685927617,285,,5685927723,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303487,579,50,2,59,12,e5txudmuc2qpc460bs4lb5aff,1,37.2,67.8,2025-04-27T16:20:27.215Z,2025-04-27T16:20:35Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5685927993,233,502,5685927707,286,,5685927705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303525,502,7,2,59,12,d8w1m5j3jbd1eva8524dv4a20,0,62.8,32.2,2025-04-27T16:20:27.216Z,2025-04-27T16:20:34Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685927885,56,Center,5685927921,233,579,5685927925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303539,580,1,2,59,14,e5txudmuc2qpc460bs4lb5aff,1,34.6,83.0,2025-04-27T16:20:29.535Z,2025-04-27T16:29:23Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685927965,213,0.21,5685927963,212,15.4,5685927959,140,48.9,5685977919,1,,5685977917,157,,5685927957,56,Back,5685927961,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303637,581,1,2,59,18,e5txudmuc2qpc460bs4lb5aff,1,48.9,87.7,2025-04-27T16:20:33.135Z,2025-04-27T16:30:08Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,5685928503,212,7.0,5685928509,213,5.90,5685928499,141,83.8,5685928493,56,Left,5685928495,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303687,582,61,2,59,20,e5txudmuc2qpc460bs4lb5aff,0,48.1,85.7,2025-04-27T16:20:34.704Z,2025-04-27T16:30:01Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685928803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807312745,609,43,2,59,20,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T16:20:35.053Z,2025-04-27T16:30:51Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685985401,213,2.84,5685985399,212,4.4,5685986053,144,1,5685985397,141,5.8,5685985395,140,51.4,5685985393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304251,503,5,2,59,23,d8w1m5j3jbd1eva8524dv4a20,1,55.8,-0.8,2025-04-27T16:20:38.194Z,2025-04-27T17:09:21Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685931783,56,Right,5685931785,347,,5685931855,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303703,583,5,2,59,23,e5txudmuc2qpc460bs4lb5aff,0,44.2,100.8,2025-04-27T16:20:38.194Z,2025-04-27T17:09:21Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685928857,56,Back,5685931915,233,503,5685928859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304079,584,18,2,59,38,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:20:53.498Z,2025-04-27T16:21:34Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,5685930865,59,23,5685930861,42,,5685930863,44,Forward,5685930963,55,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304085,585,19,2,59,38,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:20:53.499Z,2025-04-27T16:21:35Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,5685930909,293,1,5685930911,44,Forward,5685930913,55,584,5685930905,59,13,5685930907,292,8,5685930899,42,,5685930903,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304381,504,1,2,60,1,d8w1m5j3jbd1eva8524dv4a20,1,58.7,0.0,2025-04-27T16:21:16.241Z,2025-04-27T16:21:20Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685932639,140,72.7,5685932643,212,16.8,5685932645,213,0.51,5685932641,141,10.7,5685932637,56,Right,5685932635,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304391,505,61,2,60,5,d8w1m5j3jbd1eva8524dv4a20,1,68.9,7.9,2025-04-27T16:21:19.906Z,2025-04-27T16:21:20Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,5685932693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304409,586,83,2,60,6,e5txudmuc2qpc460bs4lb5aff,0,39.3,82.3,2025-04-27T16:21:21.023Z,2025-04-27T16:21:22Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5685932995,399,e20bu4y05cuuxz7zx3hl0erdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304439,506,1,2,60,7,d8w1m5j3jbd1eva8524dv4a20,0,65.7,4.6,2025-04-27T16:21:21.778Z,2025-04-27T16:21:24Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685932975,212,6.6,5685932977,213,0.16,5685933171,286,,5685932973,141,6.1,5685932969,56,Right,5685932971,140,71.9,5685933167,233,587,5685933165,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304469,587,74,2,60,7,e5txudmuc2qpc460bs4lb5aff,1,41.7,88.4,2025-04-27T16:21:21.779Z,2025-04-27T17:08:11Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685933129,56,Back,5685933209,233,506,5685933131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304571,507,5,2,60,9,d8w1m5j3jbd1eva8524dv4a20,1,56.0,-2.0,2025-04-27T16:21:24.367Z,2025-04-27T17:09:22Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685933769,56,Right,5685933771,347,,5685933843,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304483,588,5,2,60,9,e5txudmuc2qpc460bs4lb5aff,0,44.0,102.0,2025-04-27T16:21:24.367Z,2025-04-27T16:28:15Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5685933227,347,,5685933225,56,Back,5685933863,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304595,508,1,2,60,15,d8w1m5j3jbd1eva8524dv4a20,1,65.4,0.0,2025-04-27T16:21:29.865Z,2025-04-27T16:21:31Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685933933,107,,5685933941,212,10.3,5685933937,140,73.3,5685933935,56,Right,5685933939,141,7.0,5685933943,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304603,509,1,2,60,16,d8w1m5j3jbd1eva8524dv4a20,1,73.3,7.0,2025-04-27T16:21:31.417Z,2025-04-27T16:21:32Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,5685933983,56,Right,5685933991,213,3.20,5685933985,140,63.8,5685933987,141,6.2,5685933989,212,10.0,5685934013,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304651,510,1,2,60,18,d8w1m5j3jbd1eva8524dv4a20,0,63.8,6.2,2025-04-27T16:21:33.441Z,2025-04-27T16:21:35Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5685934249,1,,5685934241,140,70.4,5685934237,155,,5685934239,56,Center,5685934243,141,64.0,5685934247,213,1.40,5685934245,212,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304701,589,1,2,60,22,e5txudmuc2qpc460bs4lb5aff,0,32.3,40.7,2025-04-27T16:21:36.863Z,2025-04-27T16:21:37Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5685934501,1,,5685934491,56,Right,5685934489,157,,5685934495,141,21.0,5685934497,212,30.1,5685934499,213,5.82,5685934493,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304849,511,1,2,60,22,d8w1m5j3jbd1eva8524dv4a20,1,56.1,76.3,2025-04-27T16:21:37.354Z,2025-04-27T16:21:45Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685935291,56,Left,5685935299,213,0.54,5685935295,141,98.1,5685935297,212,28.9,5685935289,3,,5685935293,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304873,512,1,2,60,30,d8w1m5j3jbd1eva8524dv4a20,1,79.7,98.1,2025-04-27T16:21:45.273Z,2025-04-27T16:21:47Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5685935391,56,Left,5685935399,213,4.34,5685935395,141,85.1,5685935397,212,9.5,5685935393,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304905,513,1,2,60,32,d8w1m5j3jbd1eva8524dv4a20,1,76.4,85.1,2025-04-27T16:21:46.971Z,2025-04-27T16:21:49Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685935617,140,71.3,5685935627,213,4.10,5685935625,212,9.4,5685935621,141,73.8,5685935613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304935,514,1,2,60,34,d8w1m5j3jbd1eva8524dv4a20,1,71.3,73.8,2025-04-27T16:21:48.809Z,2025-04-27T16:21:50Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685935771,56,Left,5685935777,212,15.1,5685935775,141,95.0,5685935779,213,1.27,5685935773,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304957,515,1,2,60,35,d8w1m5j3jbd1eva8524dv4a20,1,75.6,95.0,2025-04-27T16:21:50.465Z,2025-04-27T16:21:52Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5685935899,56,Left,5685935901,140,61.4,5685935905,212,14.9,5685935907,213,3.21,5685935903,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807304973,516,1,2,60,38,d8w1m5j3jbd1eva8524dv4a20,1,63.7,93.6,2025-04-27T16:21:52.697Z,2025-04-27T16:21:53Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685935989,140,65.7,5685935995,213,4.91,5685935993,212,10.9,5685935991,141,77.9,5685935987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305081,517,1,2,60,39,d8w1m5j3jbd1eva8524dv4a20,1,65.7,77.9,2025-04-27T16:21:53.760Z,2025-04-27T16:21:59Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5685936641,141,96.3,5685936637,56,Left,5685936639,140,63.8,5685936643,212,12.7,5685936645,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305157,518,1,2,60,44,d8w1m5j3jbd1eva8524dv4a20,1,64.4,90.0,2025-04-27T16:21:59.505Z,2025-04-27T16:22:04Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685937073,56,Center,5685937079,212,12.4,5685937075,140,55.8,5685937077,141,77.5,5685937081,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305213,519,1,2,60,49,d8w1m5j3jbd1eva8524dv4a20,1,52.6,77.6,2025-04-27T16:22:03.825Z,2025-04-27T16:22:06Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685937407,56,Left,5685937415,212,14.2,5685937419,213,0.44,5685937411,141,86.5,5685937409,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305167,590,83,2,60,49,e5txudmuc2qpc460bs4lb5aff,0,51.8,34.9,2025-04-27T16:22:04.167Z,2025-04-27T16:22:10Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,5685937773,399,446klv47srbtz97yk7vgakbft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305241,520,1,2,60,51,d8w1m5j3jbd1eva8524dv4a20,1,64.8,86.5,2025-04-27T16:22:06.239Z,2025-04-27T16:22:07Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685937561,140,54.1,5685937567,212,12.3,5685937569,213,2.72,5685937559,56,Left,5685937563,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305259,521,1,2,60,52,d8w1m5j3jbd1eva8524dv4a20,1,54.1,93.9,2025-04-27T16:22:07.608Z,2025-04-27T16:22:09Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5685937683,141,81.1,5685937679,56,Left,5685937685,212,10.1,5685937687,213,5.24,5685937681,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305273,522,1,2,60,54,d8w1m5j3jbd1eva8524dv4a20,0,58.9,81.1,2025-04-27T16:22:09.130Z,2025-04-27T16:22:09Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5685937745,213,0.83,5685937737,56,Left,5685937741,141,89.0,5685937743,212,7.3,5685937739,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305283,591,8,2,60,55,e5txudmuc2qpc460bs4lb5aff,1,47.8,24.0,2025-04-27T16:22:10.351Z,2025-04-27T16:22:10Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685937817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305313,593,1,2,60,56,e5txudmuc2qpc460bs4lb5aff,0,47.8,24.0,2025-04-27T16:22:11.006Z,2025-04-27T16:22:11Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5685937995,212,13.2,5685937997,213,0.03,5685937993,141,24.6,5685937987,140,60.4,5685937985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305359,523,8,2,60,58,d8w1m5j3jbd1eva8524dv4a20,1,46.0,89.7,2025-04-27T16:22:13.147Z,2025-04-27T16:22:13Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5685938215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
