id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823872647,409,4,2,50,15,crlocdyqyb1fdhck54qxs65rl,1,4.7,61.3,2025-06-22T16:09:27.354Z,2025-06-22T16:55:08Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5778039203,265,,5778039197,13,,5778039205,285,,5778039201,152,,5778040337,233,482,5778039199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872615,482,4,2,50,15,80hgdmpkvdrhw1ge9nks2kxvy,0,95.3,38.7,2025-06-22T16:09:27.355Z,2025-06-22T16:55:08Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5778038939,56,Center,5778039231,13,,5778040349,233,409,5778039235,265,,5778039233,152,,5778039237,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872669,410,1,2,50,27,crlocdyqyb1fdhck54qxs65rl,1,5.1,67.0,2025-06-22T16:09:40.290Z,2025-06-22T16:09:41Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5778039321,5,,5778039335,1,,5778039327,140,17.1,5778039325,56,Back,5778039331,212,41.7,5778039333,213,5.02,5778039323,152,,5778039329,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872693,411,1,2,50,29,crlocdyqyb1fdhck54qxs65rl,1,17.1,8.6,2025-06-22T16:09:41.480Z,2025-06-22T16:09:44Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778039453,213,1.23,5778039451,212,12.8,5778039447,140,21.2,5778039445,56,Back,5778039449,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872703,412,1,2,50,32,crlocdyqyb1fdhck54qxs65rl,1,21.2,24.0,2025-06-22T16:09:44.537Z,2025-06-22T16:09:46Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5778039515,212,13.5,5778039517,213,0.11,5778039513,141,26.2,5778039509,56,Back,5778039511,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872725,413,1,2,50,34,crlocdyqyb1fdhck54qxs65rl,1,33.6,22.8,2025-06-22T16:09:46.584Z,2025-06-22T16:09:50Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5778039627,213,4.82,5778039611,56,Back,5778039623,212,11.4,5778039615,140,34.8,5778039619,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872743,414,1,2,50,37,crlocdyqyb1fdhck54qxs65rl,1,37.8,6.8,2025-06-22T16:09:50.203Z,2025-06-22T16:13:23Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778039737,213,1.26,5778039735,212,58.6,5778039725,155,,5778039731,140,54.7,5778039727,196,,5778039733,141,88.9,5778039739,1,,5778039729,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872795,415,1,2,50,45,crlocdyqyb1fdhck54qxs65rl,1,67.2,91.8,2025-06-22T16:09:58.162Z,2025-06-22T16:10:01Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5778040085,56,Right,5778040087,140,94.4,5778040093,213,5.20,5778040081,2,,5778040091,212,61.0,5778040089,141,12.6,5778040083,155,,5778040095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872797,416,1,2,50,49,crlocdyqyb1fdhck54qxs65rl,0,97.1,12.6,2025-06-22T16:10:01.873Z,2025-06-22T16:10:03Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5778040103,155,,5778040111,212,5.3,5778040147,233,483,5778040107,140,97.2,5778040109,141,20.4,5778040151,286,,5778040101,2,,5778040113,213,1.55,5778040105,56,5778040145,236,,,,,,,,,,,Right,,,,,,,,,,,,,,,
2823872801,483,12,2,50,49,80hgdmpkvdrhw1ge9nks2kxvy,1,8.0,86.6,2025-06-22T16:10:01.973Z,2025-06-22T16:10:04Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778040129,56,Back,5778040127,185,,5778040155,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872807,417,6,2,50,51,crlocdyqyb1fdhck54qxs65rl,1,94.0,16.4,2025-06-22T16:10:04.189Z,2025-06-22T17:11:48Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5778040165,75,,5778040169,233,484,5778040163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872805,484,6,2,50,51,80hgdmpkvdrhw1ge9nks2kxvy,0,6.0,83.6,2025-06-22T16:10:04.189Z,2025-06-22T16:10:11Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778040161,73,,5778040159,56,Back,5778040175,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872941,418,1,2,51,19,crlocdyqyb1fdhck54qxs65rl,0,99.6,0.5,2025-06-22T16:10:32.001Z,2025-06-22T16:10:34Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778040849,140,91.4,5778040843,155,,5778040851,141,45.5,5778040855,213,1.85,5778040845,225,,5778040847,56,Center,5778040839,2,,5778040841,6,,5778040853,212,,,,,,,,,,,,,31.8,,,,,,,,,,,,,,,
2823872953,485,12,2,51,22,80hgdmpkvdrhw1ge9nks2kxvy,1,14.8,57.5,2025-06-22T16:10:35.012Z,2025-06-22T16:10:45Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5778040913,140,23.8,5778040917,212,18.1,5778040915,141,80.2,5778040919,213,1.02,5778040911,56,Back,5778040925,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873013,419,1,2,51,25,crlocdyqyb1fdhck54qxs65rl,0,74.8,22.1,2025-06-22T16:10:38.001Z,2025-06-22T16:10:46Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5778041225,213,5.36,5778041223,212,19.7,5778041219,140,86.1,5778041221,141,0.0,5778041217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873021,420,5,2,51,33,crlocdyqyb1fdhck54qxs65rl,0,83.1,-1.3,2025-06-22T16:10:45.439Z,2025-06-22T17:12:09Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5778041259,347,,5778041257,56,Right,5778041331,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873027,486,5,2,51,33,80hgdmpkvdrhw1ge9nks2kxvy,1,16.9,101.3,2025-06-22T16:10:45.439Z,2025-06-22T17:12:08Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5778041307,233,420,5778041287,56,Back,5778041289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873129,487,1,2,51,54,80hgdmpkvdrhw1ge9nks2kxvy,1,16.3,100.0,2025-06-22T16:11:06.627Z,2025-06-22T16:11:07Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778041871,107,,5778041875,140,27.9,5778041877,141,82.4,5778041881,213,5.46,5778041879,212,17.9,5778041873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873141,488,1,2,51,55,80hgdmpkvdrhw1ge9nks2kxvy,1,27.9,82.4,2025-06-22T16:11:07.459Z,2025-06-22T16:11:09Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5778041953,140,17.3,5778041959,213,2.47,5778041957,212,14.2,5778041955,141,95.3,5778041951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873147,489,1,2,51,57,80hgdmpkvdrhw1ge9nks2kxvy,0,17.3,95.3,2025-06-22T16:11:09.405Z,2025-06-22T16:11:11Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778041999,140,64.7,5778041995,157,,5778041997,56,Center,5778042001,141,37.1,5778042005,213,5.61,5778042007,1,,5778042003,212,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873159,422,1,2,52,1,crlocdyqyb1fdhck54qxs65rl,1,42.1,55.8,2025-06-22T16:11:13.585Z,2025-06-22T16:11:15Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5778042071,213,4.45,5778042063,56,Back,5778042067,141,23.0,5778042065,140,36.5,5778042069,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873173,423,1,2,52,2,crlocdyqyb1fdhck54qxs65rl,0,36.7,20.4,2025-06-22T16:11:15.128Z,2025-06-22T16:11:18Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778042141,56,Right,5778042145,141,8.0,5778042147,212,26.9,5778042151,213,5.96,5778042143,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873183,490,8,2,52,6,80hgdmpkvdrhw1ge9nks2kxvy,1,41.5,91.2,2025-06-22T16:11:18.893Z,2025-06-22T16:17:24Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778042207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873205,424,5,2,52,7,crlocdyqyb1fdhck54qxs65rl,1,60.6,-1.8,2025-06-22T16:11:20.241Z,2025-06-22T17:12:09Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778042345,233,491,5778042315,347,,5778042313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873197,491,5,2,52,7,80hgdmpkvdrhw1ge9nks2kxvy,0,39.4,101.8,2025-06-22T16:11:20.241Z,2025-06-22T17:12:09Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778042283,347,,5778042365,233,424,5778042281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873227,425,1,2,52,9,crlocdyqyb1fdhck54qxs65rl,1,61.9,0.0,2025-06-22T16:11:22.240Z,2025-06-22T16:11:25Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778042437,141,7.6,5778042435,140,43.4,5778042431,107,,5778042433,56,Back,5778042441,213,2.83,5778042439,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873247,426,1,2,52,13,crlocdyqyb1fdhck54qxs65rl,1,44.9,12.8,2025-06-22T16:11:25.632Z,2025-06-22T16:11:28Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778042573,213,1.80,5778042571,212,17.3,5778042567,140,41.1,5778042565,56,Back,5778042569,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873277,427,1,2,52,16,crlocdyqyb1fdhck54qxs65rl,1,41.1,37.6,2025-06-22T16:11:28.618Z,2025-06-22T16:11:32Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778042755,141,74.8,5778042757,212,27.6,5778042751,56,Center,5778042759,213,1.16,5778042753,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873289,428,1,2,52,20,crlocdyqyb1fdhck54qxs65rl,1,52.2,74.4,2025-06-22T16:11:32.863Z,2025-06-22T16:11:35Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778042857,140,45.5,5778042861,212,18.1,5778042859,141,49.9,5778042855,56,Back,5778042863,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873311,429,1,2,52,23,crlocdyqyb1fdhck54qxs65rl,1,46.8,50.6,2025-06-22T16:11:35.648Z,2025-06-22T16:11:39Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778042981,56,Center,5778042987,212,23.2,5778042985,141,76.9,5778042983,140,60.9,5778042989,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873325,430,1,2,52,26,crlocdyqyb1fdhck54qxs65rl,1,58.8,73.2,2025-06-22T16:11:38.952Z,2025-06-22T16:11:42Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778043033,212,20.1,5778043035,213,3.97,5778043029,140,45.8,5778043031,141,51.5,5778043027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873345,431,1,2,52,29,crlocdyqyb1fdhck54qxs65rl,1,47.9,48.8,2025-06-22T16:11:42.120Z,2025-06-22T16:11:45Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778043139,141,9.8,5778043135,56,Right,5778043137,140,65.0,5778043141,212,32.0,5778043145,1,,5778043143,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873357,432,1,2,52,33,crlocdyqyb1fdhck54qxs65rl,1,65.0,9.8,2025-06-22T16:11:45.376Z,2025-06-22T16:11:47Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778043267,213,2.34,5778043263,141,25.5,5778043265,212,14.8,5778043259,56,Center,5778043261,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873375,433,1,2,52,35,crlocdyqyb1fdhck54qxs65rl,1,51.5,26.7,2025-06-22T16:11:47.784Z,2025-06-22T16:11:50Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778043377,141,48.2,5778043375,140,50.4,5778043373,56,Center,5778043379,212,14.7,5778043381,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873383,434,1,2,52,38,crlocdyqyb1fdhck54qxs65rl,1,52.5,43.3,2025-06-22T16:11:50.464Z,2025-06-22T16:11:52Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778043441,212,15.3,5778043437,140,65.2,5778043435,56,Center,5778043439,141,32.2,5778043443,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873403,435,1,2,52,40,crlocdyqyb1fdhck54qxs65rl,1,65.2,32.2,2025-06-22T16:11:52.648Z,2025-06-22T16:11:56Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5778043545,213,5.66,5778043543,212,29.3,5778043539,140,87.9,5778043541,141,7.1,5778043537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873423,436,1,2,52,43,crlocdyqyb1fdhck54qxs65rl,1,86.2,7.7,2025-06-22T16:11:55.920Z,2025-06-22T16:11:59Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5778043679,140,93.1,5778043683,212,8.0,5778043677,56,Right,5778043685,213,0.45,5778043681,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873425,437,1,2,52,47,crlocdyqyb1fdhck54qxs65rl,0,94.6,9.2,2025-06-22T16:11:59.568Z,2025-06-22T16:12:00Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778043695,212,4.9,5778043697,213,1.70,5778043693,141,16.4,5778043689,56,Right,5778043691,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873519,493,43,2,52,56,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-06-22T16:12:09.190Z,2025-06-22T16:17:58Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778052437,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873477,492,4,2,52,57,80hgdmpkvdrhw1ge9nks2kxvy,1,8.2,93.3,2025-06-22T16:12:10.167Z,2025-06-22T16:55:08Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778044109,233,438,5778044049,265,,5778044045,56,Back,5778044047,152,,5778044043,13,,5778044051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873471,438,4,2,52,57,crlocdyqyb1fdhck54qxs65rl,0,91.8,6.7,2025-06-22T16:12:10.168Z,2025-06-22T16:55:09Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778043991,286,,5778043989,265,,5778043983,13,,5778043985,56,Right,5778044113,233,492,5778043987,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873601,494,1,2,53,25,80hgdmpkvdrhw1ge9nks2kxvy,1,9.0,91.7,2025-06-22T16:12:38.228Z,2025-06-22T16:12:42Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778044659,213,6.06,5778044653,140,75.3,5778044645,5,,5778044647,157,,5778044661,1,,5778044655,141,68.7,5778044657,212,71.4,5778044649,152,,5778044651,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2823873603,495,44,2,53,29,80hgdmpkvdrhw1ge9nks2kxvy,1,70.4,70.3,2025-06-22T16:12:42.124Z,2025-06-22T17:20:04Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5778044725,233,439,5778044667,56,Center,5778044669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873609,439,44,2,53,29,crlocdyqyb1fdhck54qxs65rl,0,29.6,29.7,2025-06-22T16:12:42.125Z,2025-06-22T17:20:04Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778044731,233,495,5778044697,56,Back,5778044699,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873639,496,1,2,53,30,80hgdmpkvdrhw1ge9nks2kxvy,1,75.3,68.7,2025-06-22T16:12:42.524Z,2025-06-22T16:18:51Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5778044847,3,,5778044853,140,74.3,5778044859,213,1.64,5778044851,56,Left,5778044857,212,14.9,5778044855,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823875303,543,50,2,53,38,80hgdmpkvdrhw1ge9nks2kxvy,1,72.8,95.1,2025-06-22T16:12:50.483Z,2025-06-22T17:11:37Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778055391,233,440,5778055367,286,,5778055365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873653,440,7,2,53,38,crlocdyqyb1fdhck54qxs65rl,1,27.2,4.9,2025-06-22T16:12:50.484Z,2025-06-22T17:11:36Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5778055381,233,543,5778044927,285,,5778044923,167,,5778044925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873655,441,5,2,53,40,crlocdyqyb1fdhck54qxs65rl,0,30.4,-1.2,2025-06-22T16:12:52.928Z,2025-06-22T17:12:10Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5778044971,233,498,5778044933,56,Back,5778044935,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873661,498,5,2,53,40,80hgdmpkvdrhw1ge9nks2kxvy,1,69.6,101.2,2025-06-22T16:12:52.928Z,2025-06-22T17:12:10Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778044951,347,,5778044949,56,Left,5778044955,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873669,499,1,2,53,42,80hgdmpkvdrhw1ge9nks2kxvy,1,68.6,100.0,2025-06-22T16:12:54.826Z,2025-06-22T16:21:15Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778044993,56,Back,5778045001,213,3.40,5778044999,212,31.5,5778044991,107,,5778045003,1,,5778044997,141,89.0,5778044995,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873671,500,1,2,53,43,80hgdmpkvdrhw1ge9nks2kxvy,1,39.3,88.9,2025-06-22T16:12:55.803Z,2025-06-22T16:12:56Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778045009,140,31.3,5778045011,141,68.4,5778045007,56,Back,5778045015,213,4.17,5778045013,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873677,501,1,2,53,44,80hgdmpkvdrhw1ge9nks2kxvy,1,31.3,68.4,2025-06-22T16:12:56.419Z,2025-06-22T16:12:57Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778045039,140,52.2,5778045037,56,Center,5778045041,141,75.9,5778045045,213,0.23,5778045043,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873691,502,1,2,53,45,80hgdmpkvdrhw1ge9nks2kxvy,1,48.4,75.1,2025-06-22T16:12:57.402Z,2025-06-22T16:21:48Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5778045113,141,91.2,5778045115,212,14.1,5778058629,156,,5778045117,213,2.25,5778045109,56,Back,5778045111,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873707,503,1,2,53,46,80hgdmpkvdrhw1ge9nks2kxvy,1,43.5,88.7,2025-06-22T16:12:58.881Z,2025-06-22T16:13:02Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778045191,213,5.91,5778045185,140,70.0,5778045189,212,29.9,5778045183,56,Center,5778045187,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873709,504,3,2,53,50,80hgdmpkvdrhw1ge9nks2kxvy,0,66.7,74.5,2025-06-22T16:13:02.444Z,2025-06-22T17:11:37Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5778045199,286,,5778045273,233,442,5778045197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873717,442,7,2,53,50,crlocdyqyb1fdhck54qxs65rl,1,33.3,25.5,2025-06-22T16:13:02.445Z,2025-06-22T17:11:37Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778045257,233,504,5778045255,285,,5778045251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873723,443,1,2,53,53,crlocdyqyb1fdhck54qxs65rl,0,42.1,19.7,2025-06-22T16:13:06.247Z,2025-06-22T16:23:17Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5778045303,212,22.3,5778045297,56,Center,5778045305,213,0.53,5778045299,140,60.4,5778045301,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823875485,495,61,2,53,54,crlocdyqyb1fdhck54qxs65rl,0,62.0,25.9,2025-06-22T16:13:06.891Z,2025-06-22T16:20:02Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5778055551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823875833,512,83,2,53,55,crlocdyqyb1fdhck54qxs65rl,0,65.7,20.7,2025-06-22T16:13:07.378Z,2025-06-22T16:23:07Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778060635,399,9l89pnte9uhyc8jnads2lintg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873743,505,61,2,54,0,80hgdmpkvdrhw1ge9nks2kxvy,0,40.9,78.7,2025-06-22T16:13:12.852Z,2025-06-22T16:13:12Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778045403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873749,506,3,2,54,2,80hgdmpkvdrhw1ge9nks2kxvy,0,36.6,94.4,2025-06-22T16:13:14.510Z,2025-06-22T17:11:38Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778045423,56,Back,5778064377,286,,5778064427,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873747,444,7,2,54,2,crlocdyqyb1fdhck54qxs65rl,1,63.4,5.6,2025-06-22T16:13:14.511Z,2025-06-22T17:11:38Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778045421,285,,5778064417,233,506,5778045419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873751,445,5,2,54,3,crlocdyqyb1fdhck54qxs65rl,0,63.2,-1.9,2025-06-22T16:13:15.431Z,2025-06-22T16:13:18Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778045431,347,,5778045501,233,507,5778045429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873757,507,5,2,54,3,80hgdmpkvdrhw1ge9nks2kxvy,1,36.8,101.9,2025-06-22T16:13:15.431Z,2025-06-22T17:12:10Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778045463,233,445,5778045457,56,Back,5778045459,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873775,509,1,2,54,6,80hgdmpkvdrhw1ge9nks2kxvy,1,37.5,100.0,2025-06-22T16:13:18.986Z,2025-06-22T16:25:14Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5778045603,213,3.73,5778045599,141,87.1,5778064615,107,,5778045595,56,Back,5778045601,212,17.1,5778045597,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873789,510,1,2,54,7,80hgdmpkvdrhw1ge9nks2kxvy,1,16.6,84.7,2025-06-22T16:13:20.057Z,2025-06-22T16:13:23Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778045697,141,59.0,5778045693,56,Back,5778045701,213,4.39,5778045699,212,18.4,5778045695,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873831,511,1,2,54,11,80hgdmpkvdrhw1ge9nks2kxvy,0,12.5,59.1,2025-06-22T16:13:24.188Z,2025-06-22T16:13:28Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778045923,1,,5778045913,56,Left,5778045919,212,83.5,5778045911,157,,5778045917,141,84.2,5778045921,213,0.21,5778045915,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
