id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815300807,546,1,2,45,50,ctvzi2jbl1q6xzq0s3sexj73g,1,36.8,87.7,2025-05-16T17:03:54.314Z,2025-05-16T17:03:56Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730276395,212,12.2,5730276389,56,Back,5730276397,213,0.29,5730276393,141,92.9,5730276391,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300865,547,1,2,45,52,ctvzi2jbl1q6xzq0s3sexj73g,1,54.7,93.6,2025-05-16T17:03:56.610Z,2025-05-16T17:04:02Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730276711,141,73.5,5730276703,56,Center,5730276707,140,63.9,5730276713,212,16.7,5730276715,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300875,548,1,2,45,58,ctvzi2jbl1q6xzq0s3sexj73g,1,84.0,84.2,2025-05-16T17:04:02.322Z,2025-05-16T17:04:03Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730276767,212,6.0,5730276763,140,79.7,5730276769,213,2.43,5730276761,56,Left,5730276765,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300919,549,1,2,45,59,ctvzi2jbl1q6xzq0s3sexj73g,1,77.5,87.8,2025-05-16T17:04:03.370Z,2025-05-16T17:04:07Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730276965,140,69.2,5730276971,213,3.40,5730276963,56,Left,5730276967,141,84.4,5730276969,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300949,550,1,2,46,3,ctvzi2jbl1q6xzq0s3sexj73g,1,70.0,84.4,2025-05-16T17:04:07.754Z,2025-05-16T17:04:10Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730277123,140,78.0,5730277127,212,8.6,5730277129,213,0.22,5730277121,56,Left,5730277125,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300993,551,1,2,46,5,ctvzi2jbl1q6xzq0s3sexj73g,1,77.9,88.0,2025-05-16T17:04:10.281Z,2025-05-16T17:04:14Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730277335,213,1.47,5730277327,56,Left,5730277329,140,78.2,5730277331,141,92.6,5730277333,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301021,552,1,2,46,10,ctvzi2jbl1q6xzq0s3sexj73g,1,73.7,88.9,2025-05-16T17:04:14.426Z,2025-05-16T17:04:17Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730277461,212,11.8,5730277455,56,Left,5730277459,141,85.3,5730277457,140,62.7,5730277465,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301029,553,1,2,46,12,ctvzi2jbl1q6xzq0s3sexj73g,1,61.9,83.8,2025-05-16T17:04:17.082Z,2025-05-16T17:04:18Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730277523,141,88.9,5730277527,213,0.67,5730277521,140,66.1,5730277525,212,5.6,5730277519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301045,554,1,2,46,14,ctvzi2jbl1q6xzq0s3sexj73g,1,66.1,88.9,2025-05-16T17:04:18.433Z,2025-05-16T17:04:19Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730277593,212,6.2,5730277591,141,81.5,5730277589,140,69.5,5730277587,56,Left,5730277595,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301069,555,1,2,46,15,ctvzi2jbl1q6xzq0s3sexj73g,1,69.2,81.8,2025-05-16T17:04:19.666Z,2025-05-16T17:04:22Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730277685,140,66.8,5730277689,212,5.3,5730277687,141,88.7,5730277683,56,Left,5730277691,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301089,556,1,2,46,17,ctvzi2jbl1q6xzq0s3sexj73g,1,67.6,91.1,2025-05-16T17:04:22.026Z,2025-05-16T17:04:24Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730277829,141,77.6,5730277827,140,79.2,5730277825,56,Center,5730277833,213,5.64,5730277831,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301127,557,1,2,46,19,ctvzi2jbl1q6xzq0s3sexj73g,0,82.4,74.7,2025-05-16T17:04:24.154Z,2025-05-16T17:04:27Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730277991,213,4.77,5730277985,140,83.2,5730277987,141,53.4,5730277983,56,Center,5730277989,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301153,370,1,2,46,23,80hgdmpkvdrhw1ge9nks2kxvy,0,13.9,56.6,2025-05-16T17:04:27.878Z,2025-05-16T17:04:30Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730278131,140,29.4,5730278133,141,70.3,5730278137,213,0.52,5730278135,212,18.8,5730278129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301179,558,4,2,46,28,ctvzi2jbl1q6xzq0s3sexj73g,1,60.9,35.1,2025-05-16T17:04:33.002Z,2025-05-16T17:06:39Z,11iaca5nfeqabdba4646vje1h,B. Moe,,,5730278335,56,Center,5730278333,295,,5730278337,152,,5730278339,286,,5730278331,13,,5730278363,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301191,371,4,2,46,28,80hgdmpkvdrhw1ge9nks2kxvy,0,39.1,64.9,2025-05-16T17:04:33.003Z,2025-05-16T17:06:39Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730278513,233,558,5730278355,285,,5730278481,295,,5730278349,56,Back,5730278347,13,,5730278351,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301319,559,1,2,46,42,ctvzi2jbl1q6xzq0s3sexj73g,1,62.5,31.5,2025-05-16T17:04:46.402Z,2025-05-16T17:04:49Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730278975,152,,5730278981,141,45.5,5730278983,212,19.5,5730278985,213,2.63,5730278973,5,,5730278977,56,Back,5730278979,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301353,560,1,2,46,44,ctvzi2jbl1q6xzq0s3sexj73g,1,47.1,45.2,2025-05-16T17:04:49.161Z,2025-05-16T17:04:52Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730279165,213,1.36,5730279163,212,18.4,5730279159,140,50.7,5730279161,141,71.7,5730279157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301395,561,43,2,46,48,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-16T17:04:52.482Z,2025-05-16T17:05:00Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730279393,140,61.0,5730279397,212,9.9,5730279583,144,1,5730279391,56,Left,5730279399,213,0.94,5730279395,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301403,562,4,2,46,52,ctvzi2jbl1q6xzq0s3sexj73g,1,57.0,70.3,2025-05-16T17:04:57.089Z,2025-05-16T17:06:39Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730279445,265,,5730279505,233,372,5730279439,13,,5730279441,56,Center,5730279447,286,,5730279443,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301397,372,4,2,46,52,80hgdmpkvdrhw1ge9nks2kxvy,0,43.0,29.7,2025-05-16T17:04:57.090Z,2025-05-16T17:06:40Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730279465,13,,5730279471,265,,5730279473,285,,5730279469,152,,5730279467,56,Back,5730279531,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301485,563,1,2,46,58,ctvzi2jbl1q6xzq0s3sexj73g,1,58.8,78.4,2025-05-16T17:05:03.282Z,2025-05-16T17:05:06Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730279909,141,64.3,5730279901,152,,5730279903,56,Center,5730279917,213,5.01,5730279913,212,10.0,5730279905,140,61.6,5730279899,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301507,564,1,2,47,1,ctvzi2jbl1q6xzq0s3sexj73g,1,62.4,77.0,2025-05-16T17:05:06.114Z,2025-05-16T17:05:08Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730280017,140,64.6,5730280021,212,12.5,5730280023,213,1.39,5730280019,141,95.1,5730280015,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301603,565,1,2,47,3,ctvzi2jbl1q6xzq0s3sexj73g,1,64.7,95.1,2025-05-16T17:05:08.242Z,2025-05-16T17:05:17Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730280465,140,79.9,5730280471,213,5.93,5730280469,212,17.0,5730280463,56,Left,5730280467,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301549,373,83,2,47,7,80hgdmpkvdrhw1ge9nks2kxvy,0,15.3,27.3,2025-05-16T17:05:11.903Z,2025-05-16T17:05:23Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730280823,399,b2ibeioms7t9vb3au7tpqys4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302857,391,83,2,47,10,80hgdmpkvdrhw1ge9nks2kxvy,0,38.1,11.7,2025-05-16T17:05:15.302Z,2025-05-16T17:07:30Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5730287619,399,b2ibeioms7t9vb3au7tpqys4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301633,566,1,2,47,13,ctvzi2jbl1q6xzq0s3sexj73g,1,70.9,88.6,2025-05-16T17:05:17.738Z,2025-05-16T17:05:20Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5730280671,213,4.83,5730280665,140,71.9,5730280669,212,8.9,5730280667,141,75.6,5730280663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301645,567,1,2,47,16,ctvzi2jbl1q6xzq0s3sexj73g,0,74.9,75.2,2025-05-16T17:05:20.481Z,2025-05-16T18:09:56Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730280715,212,1.0,5730280709,56,Center,5730280713,141,73.8,5730280717,213,4.71,5730280711,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301657,568,1,2,47,17,ctvzi2jbl1q6xzq0s3sexj73g,0,71.2,62.3,2025-05-16T17:05:21.641Z,2025-05-16T17:05:24Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730280793,155,,5730280797,140,100.0,5730280799,141,67.3,5730280801,212,31.7,5730280795,56,Center,5730280803,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301733,374,5,2,47,20,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.4,33.2,2025-05-16T17:05:24.347Z,2025-05-16T18:08:09Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730281379,233,569,5730281279,56,Back,5730281281,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301711,569,5,2,47,20,ctvzi2jbl1q6xzq0s3sexj73g,0,101.4,66.8,2025-05-16T17:05:24.347Z,2025-05-16T18:08:09Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730281129,346,,5730281407,233,374,5730281125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301889,375,1,2,47,36,80hgdmpkvdrhw1ge9nks2kxvy,1,4.2,41.8,2025-05-16T17:05:41.070Z,2025-05-16T17:05:43Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730282099,56,Back,5730282111,237,,5730282097,124,,5730282105,212,7.2,5730282101,140,2.2,5730282107,213,1.87,5730282103,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301939,376,1,2,47,39,80hgdmpkvdrhw1ge9nks2kxvy,1,3.4,52.1,2025-05-16T17:05:43.391Z,2025-05-16T17:05:47Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730282417,157,,5730282419,56,Center,5730282425,212,61.0,5730282421,140,61.2,5730282429,1,,5730282427,213,0.10,5730282423,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301947,377,1,2,47,43,80hgdmpkvdrhw1ge9nks2kxvy,0,61.2,61.2,2025-05-16T17:05:47.647Z,2025-05-16T17:05:48Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5730282471,213,0.32,5730282465,140,77.6,5730282459,3,,5730282467,141,69.6,5730282463,56,Center,5730282461,168,,5730282469,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302043,571,1,2,47,48,ctvzi2jbl1q6xzq0s3sexj73g,1,19.4,16.1,2025-05-16T17:05:53.138Z,2025-05-16T17:05:56Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730282943,1,,5730282941,213,6.21,5730282935,140,62.0,5730282937,141,11.6,5730282933,56,Right,5730282939,212,44.8,5730282931,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302073,572,1,2,47,52,ctvzi2jbl1q6xzq0s3sexj73g,1,62.2,11.6,2025-05-16T17:05:56.370Z,2025-05-16T17:05:58Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730283099,141,16.8,5730283093,3,,5730283097,140,69.6,5730283101,212,8.5,5730283103,213,0.43,5730283095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302081,573,1,2,47,54,ctvzi2jbl1q6xzq0s3sexj73g,0,66.1,13.2,2025-05-16T17:05:58.345Z,2025-05-16T17:06:00Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730283221,286,,5730283133,213,2.80,5730283125,56,Right,5730283215,236,,5730283131,212,3.5,5730283129,141,14.9,5730283217,233,379,5730283127,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302093,379,74,2,47,54,80hgdmpkvdrhw1ge9nks2kxvy,1,35.2,88.4,2025-05-16T17:05:58.346Z,2025-05-16T18:07:18Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730283181,56,Back,5730283247,233,573,5730283183,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302147,575,61,2,47,55,ctvzi2jbl1q6xzq0s3sexj73g,1,66.2,7.7,2025-05-16T17:05:59.571Z,2025-05-16T17:06:12Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730283497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302105,380,5,2,47,56,80hgdmpkvdrhw1ge9nks2kxvy,1,28.0,101.2,2025-05-16T17:06:01.267Z,2025-05-16T18:08:09Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730283271,347,,5730283563,233,574,5730283269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302143,574,5,2,47,56,ctvzi2jbl1q6xzq0s3sexj73g,0,72.0,-1.2,2025-05-16T17:06:01.267Z,2025-05-16T17:06:15Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730283485,56,Right,5730283487,347,,5730283505,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302207,381,1,2,48,4,80hgdmpkvdrhw1ge9nks2kxvy,1,30.2,100.0,2025-05-16T17:06:08.949Z,2025-05-16T17:06:11Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730283759,107,,5730283777,213,3.80,5730283773,212,8.4,5730283765,140,23.9,5730283761,56,Back,5730283769,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302249,382,1,2,48,6,80hgdmpkvdrhw1ge9nks2kxvy,1,18.3,90.6,2025-05-16T17:06:11.293Z,2025-05-16T17:06:16Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730284031,212,21.0,5730284025,56,Back,5730284033,213,4.03,5730284027,140,5.6,5730284029,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302289,383,1,2,48,11,80hgdmpkvdrhw1ge9nks2kxvy,0,7.2,70.5,2025-05-16T17:06:15.573Z,2025-05-16T17:06:19Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730284255,141,63.9,5730284261,1,,5730284247,157,,5730284259,213,6.23,5730284251,56,Center,5730284257,212,77.6,5730284253,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302321,576,59,2,48,17,ctvzi2jbl1q6xzq0s3sexj73g,1,27.1,40.4,2025-05-16T17:06:21.810Z,2025-05-16T17:06:22Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730284421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302347,577,1,2,48,18,ctvzi2jbl1q6xzq0s3sexj73g,1,27.4,40.6,2025-05-16T17:06:22.457Z,2025-05-16T17:06:24Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730284567,212,16.8,5730284563,140,29.1,5730284569,213,1.46,5730284561,56,Back,5730284565,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302365,579,1,2,48,19,ctvzi2jbl1q6xzq0s3sexj73g,1,29.1,65.1,2025-05-16T17:06:24.250Z,2025-05-16T17:06:25Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730284667,56,Back,5730284675,213,4.23,5730284669,140,20.0,5730284673,212,20.5,5730284671,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302411,580,1,2,48,21,ctvzi2jbl1q6xzq0s3sexj73g,1,20.0,38.5,2025-05-16T17:06:25.457Z,2025-05-16T17:06:28Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730284905,213,4.89,5730284897,56,Back,5730284899,140,23.2,5730284901,141,10.6,5730284903,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302505,581,1,2,48,27,ctvzi2jbl1q6xzq0s3sexj73g,0,23.0,11.7,2025-05-16T17:06:31.577Z,2025-05-16T17:06:34Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730285405,140,75.7,5730285413,1,,5730285411,213,6.18,5730285409,212,55.7,5730285401,157,,5730285403,56,Right,5730285407,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302585,385,1,2,48,31,80hgdmpkvdrhw1ge9nks2kxvy,1,24.4,91.4,2025-05-16T17:06:35.357Z,2025-05-16T17:06:41Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730285867,141,71.2,5730285863,56,Back,5730285869,212,17.4,5730285871,213,4.05,5730285865,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302623,386,1,2,48,36,80hgdmpkvdrhw1ge9nks2kxvy,1,10.6,62.1,2025-05-16T17:06:41.054Z,2025-05-16T17:06:44Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730286085,56,Back,5730286095,1,,5730286093,213,5.55,5730286091,212,39.1,5730286089,141,23.7,5730286083,155,,5730286087,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302633,387,1,2,48,40,80hgdmpkvdrhw1ge9nks2kxvy,0,33.4,7.3,2025-05-16T17:06:44.507Z,2025-05-16T17:06:45Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730286143,213,0.29,5730286177,233,582,5730286141,212,6.6,5730286175,236,,5730286137,140,39.4,5730286133,56,Back,5730286181,286,,5730286139,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302629,582,74,2,48,40,ctvzi2jbl1q6xzq0s3sexj73g,1,59.5,93.6,2025-05-16T17:06:44.508Z,2025-05-16T17:06:47Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730286195,233,387,5730286121,56,Left,5730286123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302743,388,5,2,48,41,80hgdmpkvdrhw1ge9nks2kxvy,1,36.6,-1.5,2025-05-16T17:06:45.617Z,2025-05-16T18:08:10Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730286767,347,,5730286811,233,583,5730286765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302641,583,5,2,48,41,ctvzi2jbl1q6xzq0s3sexj73g,0,63.4,101.5,2025-05-16T17:06:45.617Z,2025-05-16T18:08:10Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730286185,347,,5730286183,56,Left,5730286829,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302769,389,1,2,48,51,80hgdmpkvdrhw1ge9nks2kxvy,1,37.2,0.0,2025-05-16T17:06:55.867Z,2025-05-16T17:06:58Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730286905,213,1.17,5730286897,56,Back,5730286899,140,43.6,5730286901,141,21.5,5730286895,107,,5730286903,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302809,390,1,2,48,53,80hgdmpkvdrhw1ge9nks2kxvy,0,39.6,21.6,2025-05-16T17:06:57.687Z,2025-05-16T18:08:15Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730287135,140,47.1,5730287133,56,Back,5730287137,141,11.9,5730287141,213,5.59,5730287139,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305119,424,1,2,48,54,80hgdmpkvdrhw1ge9nks2kxvy,0,44.2,2.3,2025-05-16T17:06:58.899Z,2025-05-16T17:10:42Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730301137,140,46.4,5730301143,213,1.12,5730301139,141,9.4,5730301141,212,5.4,5730301135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302831,585,1,2,48,57,ctvzi2jbl1q6xzq0s3sexj73g,1,56.4,83.9,2025-05-16T17:07:01.809Z,2025-05-16T17:07:03Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730287237,140,39.0,5730287239,141,87.5,5730287243,213,3.01,5730287241,212,18.4,5730287235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302865,586,1,2,48,59,ctvzi2jbl1q6xzq0s3sexj73g,1,39.0,87.5,2025-05-16T17:07:03.458Z,2025-05-16T17:07:06Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730287415,141,63.0,5730287411,56,Back,5730287419,213,3.80,5730287417,212,27.2,5730287413,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302891,587,1,2,49,1,ctvzi2jbl1q6xzq0s3sexj73g,1,18.4,66.9,2025-05-16T17:07:06.242Z,2025-05-16T17:07:09Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730287593,212,22.1,5730287591,141,91.7,5730287589,140,32.0,5730287595,213,0.87,5730287587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302939,588,1,2,49,5,ctvzi2jbl1q6xzq0s3sexj73g,0,32.0,91.7,2025-05-16T17:07:09.913Z,2025-05-16T17:07:13Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730287881,1,,5730287869,155,,5730287875,141,76.0,5730287877,212,36.5,5730287873,140,65.2,5730287871,56,Center,5730287879,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302951,392,12,2,49,10,80hgdmpkvdrhw1ge9nks2kxvy,1,26.2,28.5,2025-05-16T17:07:14.381Z,2025-05-16T18:09:33Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730287931,212,15.2,5730287981,15,,5730287933,213,0.48,5730287925,56,Back,5730287927,140,39.0,5730287929,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303009,589,1,2,49,12,ctvzi2jbl1q6xzq0s3sexj73g,1,71.1,66.9,2025-05-16T17:07:17.209Z,2025-05-16T17:07:22Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730288267,56,Center,5730288275,213,0.13,5730288269,140,96.9,5730288273,212,27.3,5730288271,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303013,590,61,2,49,17,ctvzi2jbl1q6xzq0s3sexj73g,0,96.9,72.3,2025-05-16T17:07:22.242Z,2025-05-16T17:07:22Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730288289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303063,393,5,2,49,18,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.8,24.7,2025-05-16T17:07:22.526Z,2025-05-16T18:08:11Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730288549,56,Back,5730288585,233,591,5730288551,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815303015,591,5,2,49,18,ctvzi2jbl1q6xzq0s3sexj73g,0,100.8,75.3,2025-05-16T17:07:22.526Z,2025-05-16T18:08:11Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730288297,346,,5730288617,233,393,5730288295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
