id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823871495,456,1,2,46,37,4q0b35m26thti4c2on9a3npk0,0,62.4,29.7,2025-06-22T16:05:50.209Z,2025-06-22T16:05:51Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778032659,140,89.4,5778032657,56,Center,5778032661,141,44.5,5778032665,213,0.34,5778032663,212,30.1,5778032655,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871497,384,12,2,46,39,ew0hpuiweoltpsg5f51r2w64t,1,11.5,51.2,2025-06-22T16:05:52.160Z,2025-06-22T17:03:34Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778032681,56,Back,5778032685,141,24.7,5778032691,15,,5778032683,140,27.9,5778032687,212,24.9,5778032689,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871507,457,1,2,46,43,4q0b35m26thti4c2on9a3npk0,0,64.2,76.0,2025-06-22T16:05:56.536Z,2025-06-22T18:56:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778032761,213,5.25,5778032753,56,Center,5778032791,236,,5778032755,140,66.3,5778032763,1,,5778032751,157,,5778032793,233,385,5778032797,286,,5778032759,212,4.3,5778032757,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871511,385,74,2,46,43,ew0hpuiweoltpsg5f51r2w64t,1,32.6,11.0,2025-06-22T16:05:56.537Z,2025-06-22T17:02:34Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5778032785,285,,5778032815,233,457,5778032783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871517,386,4,2,46,46,ew0hpuiweoltpsg5f51r2w64t,1,37.0,12.2,2025-06-22T16:05:58.872Z,2025-06-22T17:02:21Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5778032843,286,,5778032841,265,,5778032909,233,458,5778032835,13,,5778032837,56,Back,5778032839,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871525,458,4,2,46,46,4q0b35m26thti4c2on9a3npk0,0,63.0,87.8,2025-06-22T16:05:58.873Z,2025-06-22T17:02:21Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5778032907,285,,5778032899,13,,5778032913,233,386,5778032901,56,Left,5778032905,265,,5778032903,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871673,387,1,2,47,13,ew0hpuiweoltpsg5f51r2w64t,1,39.7,7.0,2025-06-22T16:06:26.239Z,2025-06-22T16:06:28Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5778033701,56,Back,5778033705,141,29.5,5778033703,140,32.8,5778033709,213,2.01,5778033707,212,16.9,5778033699,152,,5778033697,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871707,388,1,2,47,16,ew0hpuiweoltpsg5f51r2w64t,1,30.4,41.2,2025-06-22T16:06:28.759Z,2025-06-22T16:06:36Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778033907,212,21.7,5778033909,213,3.05,5778033903,140,9.8,5778033905,141,44.0,5778033901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871717,389,1,2,47,23,ew0hpuiweoltpsg5f51r2w64t,1,12.4,50.6,2025-06-22T16:06:36.264Z,2025-06-22T16:06:38Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5778033961,56,Back,5778033965,141,90.2,5778033963,140,14.9,5778033969,213,1.47,5778033967,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871727,390,1,2,47,25,ew0hpuiweoltpsg5f51r2w64t,1,14.9,92.9,2025-06-22T16:06:38.583Z,2025-06-22T16:06:40Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5778034021,140,34.2,5778034025,212,21.7,5778034027,213,5.92,5778034023,141,81.5,5778034019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871743,391,1,2,47,27,ew0hpuiweoltpsg5f51r2w64t,1,34.4,81.1,2025-06-22T16:06:40.607Z,2025-06-22T16:06:42Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5778034127,212,8.0,5778034129,213,1.33,5778034123,140,36.2,5778034121,56,Back,5778034125,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871751,392,1,2,47,29,ew0hpuiweoltpsg5f51r2w64t,1,45.5,92.6,2025-06-22T16:06:42.608Z,2025-06-22T16:06:43Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5778034173,140,64.1,5778034177,212,19.5,5778034175,141,92.0,5778034171,56,Left,5778034179,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871777,393,1,2,47,30,ew0hpuiweoltpsg5f51r2w64t,1,64.2,92.1,2025-06-22T16:06:43.680Z,2025-06-22T16:06:46Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778034313,141,86.2,5778034311,140,59.4,5778034315,212,6.4,5778034309,56,Left,5778034317,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871787,394,1,2,47,33,ew0hpuiweoltpsg5f51r2w64t,1,59.9,86.9,2025-06-22T16:06:45.928Z,2025-06-22T16:06:47Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5778034359,56,Left,5778034371,212,8.6,5778034373,213,0.69,5778034367,141,95.0,5778034363,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871799,395,1,2,47,35,ew0hpuiweoltpsg5f51r2w64t,1,68.1,94.2,2025-06-22T16:06:47.854Z,2025-06-22T16:06:50Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778034439,213,6.11,5778034437,212,11.0,5778034431,56,Left,5778034435,141,91.4,5778034433,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871807,396,1,2,47,37,ew0hpuiweoltpsg5f51r2w64t,1,78.3,91.5,2025-06-22T16:06:50.198Z,2025-06-22T16:06:51Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5778034475,212,7.8,5778034471,140,70.9,5778034477,213,3.09,5778034473,141,92.1,5778034469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871819,397,1,2,47,38,ew0hpuiweoltpsg5f51r2w64t,1,70.3,90.6,2025-06-22T16:06:51.335Z,2025-06-22T16:11:03Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5778034543,56,Center,5778034547,141,67.3,5778034545,140,65.4,5778034551,213,4.40,5778034549,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871839,398,3,2,47,42,ew0hpuiweoltpsg5f51r2w64t,0,63.1,74.0,2025-06-22T16:06:55.082Z,2025-06-22T16:11:02Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778041653,233,459,5778041621,286,,5778034669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871827,459,7,2,47,42,4q0b35m26thti4c2on9a3npk0,1,36.9,26.0,2025-06-22T16:06:55.083Z,2025-06-22T16:11:01Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778041637,233,398,5778041111,285,,5778034591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871843,460,1,2,47,45,4q0b35m26thti4c2on9a3npk0,1,41.2,25.3,2025-06-22T16:06:58.559Z,2025-06-22T17:10:13Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,1.0,,5778034707,1,,5778043195,210,15,5778034697,56,Center,5778034699,140,70.5,5778034701,141,49.0,5778034705,213,0.48,5778043197,154,,5778034695,155,,5778034703,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871869,399,45,2,47,46,ew0hpuiweoltpsg5f51r2w64t,0,27.4,33.8,2025-06-22T16:06:58.799Z,2025-06-22T17:02:26Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5778034869,233,461,5778034849,56,Back,5778034851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871861,461,3,2,47,46,4q0b35m26thti4c2on9a3npk0,1,72.6,66.2,2025-06-22T16:06:58.799Z,2025-06-22T18:56:25Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5778034783,286,,5778034781,56,Center,5778034865,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871885,462,15,2,47,52,4q0b35m26thti4c2on9a3npk0,1,88.6,57.0,2025-06-22T16:07:04.801Z,2025-06-22T17:32:27Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5778043219,101,,5778042649,20,,5778043227,231,58.1,5778034937,17,,5778043203,29,,5778043223,147,51.8,5778043207,55,460,5778043215,215,,5778043221,146,98.9,5778149117,78,,5778043217,100,5778043205,154,,,5778042655,82,,5778034939,56,Center,5778043229,233,5778043199,23,400,,5778043211,102,51.2,5778043225,230,92.9,5778043213,103,19
2823871891,400,10,2,47,52,ew0hpuiweoltpsg5f51r2w64t,1,1.0,46.7,2025-06-22T16:07:04.901Z,2025-06-22T16:11:47Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5778034963,94,,5778043237,233,462,5778034965,56,Back,5778035297,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871907,463,61,2,47,56,4q0b35m26thti4c2on9a3npk0,0,86.5,37.3,2025-06-22T16:07:09.392Z,2025-06-22T18:56:29Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5778035025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871933,402,1,2,48,1,ew0hpuiweoltpsg5f51r2w64t,0,25.1,76.6,2025-06-22T16:07:13.975Z,2025-06-22T16:23:21Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5778035195,56,Center,5778036761,157,,5778035199,141,76.1,5778035203,213,6.28,5778035197,140,72.8,5778035205,1,,5778036831,189,,5778035201,212,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871937,403,43,2,48,2,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-06-22T16:07:15.087Z,2025-06-22T16:23:19Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778035221,56,Left,5778036383,286,0,5778060935,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871949,464,61,2,48,2,4q0b35m26thti4c2on9a3npk0,1,30.2,22.5,2025-06-22T16:07:15.088Z,2025-06-22T16:23:17Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778038339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871957,465,1,2,48,7,4q0b35m26thti4c2on9a3npk0,1,29.9,29.1,2025-06-22T16:07:20.713Z,2025-06-22T16:23:37Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5778061519,56,Back,5778061523,141,22.9,5778061527,213,5.37,5778061521,140,33.0,5778061525,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871973,467,1,2,48,10,4q0b35m26thti4c2on9a3npk0,1,32.1,14.4,2025-06-22T16:07:23.679Z,2025-06-22T16:07:24Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5778035413,213,2.02,5778035407,140,26.8,5778035411,212,12.8,5778035409,141,31.3,5778035405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871989,468,1,2,48,11,4q0b35m26thti4c2on9a3npk0,1,26.8,31.3,2025-06-22T16:07:24.592Z,2025-06-22T16:07:29Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5778035523,212,15.1,5778035517,56,Back,5778035519,140,40.9,5778035525,213,6.10,5778035521,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872005,469,1,2,48,16,4q0b35m26thti4c2on9a3npk0,1,44.8,35.1,2025-06-22T16:07:29.040Z,2025-06-22T16:07:33Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778035617,212,15.8,5778035619,213,2.01,5778035615,141,56.1,5778035611,56,Back,5778035613,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872031,470,1,2,48,20,4q0b35m26thti4c2on9a3npk0,1,44.7,51.6,2025-06-22T16:07:33.569Z,2025-06-22T16:07:38Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5778035773,56,Center,5778035781,213,5.91,5778035777,141,40.7,5778035779,212,20.4,5778035775,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872043,471,1,2,48,25,4q0b35m26thti4c2on9a3npk0,1,61.7,38.3,2025-06-22T16:07:38.071Z,2025-06-22T16:07:39Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778035849,212,8.8,5778035851,213,3.66,5778035847,141,31.9,5778035845,140,54.4,5778035843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872075,472,1,2,48,26,4q0b35m26thti4c2on9a3npk0,1,54.4,31.9,2025-06-22T16:07:39.263Z,2025-06-22T16:07:44Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778035991,140,47.1,5778035995,212,16.5,5778035997,213,2.05,5778035993,141,53.4,5778035989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872103,473,1,2,48,32,4q0b35m26thti4c2on9a3npk0,1,55.2,54.8,2025-06-22T16:07:44.862Z,2025-06-22T16:07:48Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5778036129,212,11.7,5778036125,140,58.4,5778036127,141,38.3,5778036131,213,5.00,5778036123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872127,474,1,2,48,35,4q0b35m26thti4c2on9a3npk0,1,58.4,36.6,2025-06-22T16:07:48.599Z,2025-06-22T16:07:52Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778036285,56,Right,5778036293,213,5.52,5778036291,212,27.6,5778036289,141,8.6,5778036287,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872141,475,1,2,48,39,4q0b35m26thti4c2on9a3npk0,1,77.4,8.6,2025-06-22T16:07:52.455Z,2025-06-22T16:07:54Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778036369,56,Right,5778036373,141,17.1,5778036371,140,67.8,5778036375,212,11.6,5778036377,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872153,476,1,2,48,42,4q0b35m26thti4c2on9a3npk0,1,67.8,17.1,2025-06-22T16:07:54.871Z,2025-06-22T16:07:56Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778036423,141,5.9,5778036419,56,Right,5778036421,140,75.0,5778036425,212,10.7,5778036427,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872173,477,1,2,48,43,4q0b35m26thti4c2on9a3npk0,1,75.0,5.9,2025-06-22T16:07:56.232Z,2025-06-22T16:07:59Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5778036539,141,12.5,5778036537,140,90.1,5778036543,213,0.28,5778036535,56,Right,5778036541,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872191,478,1,2,48,46,4q0b35m26thti4c2on9a3npk0,0,94.4,10.1,2025-06-22T16:07:59.215Z,2025-06-22T16:08:01Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778036629,141,66.6,5778036627,140,100.0,5778036623,155,,5778036633,213,1.39,5778036625,56,Center,5778036621,2,,5778036635,1,,5778036631,212,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872277,404,5,2,48,49,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,27.2,2025-06-22T16:08:01.797Z,2025-06-22T17:04:41Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5778037151,346,,5778037655,233,479,5778037149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872373,479,5,2,48,49,4q0b35m26thti4c2on9a3npk0,0,101.0,72.8,2025-06-22T16:08:01.797Z,2025-06-22T17:04:41Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5778037643,56,Center,5778037663,233,404,5778037645,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872365,405,1,2,49,20,ew0hpuiweoltpsg5f51r2w64t,0,4.6,49.0,2025-06-22T16:08:33.023Z,2025-06-22T16:08:35Z,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,,,5778037607,141,32.7,5778037611,213,6.09,5778037609,212,59.0,5778037613,1,,5778037617,74,,5778037601,124,,5778037605,140,59.8,5778037603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872379,480,44,2,49,22,4q0b35m26thti4c2on9a3npk0,1,39.3,66.0,2025-06-22T16:08:34.958Z,2025-06-22T16:08:39Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5778037653,285,,5778037651,56,Back,5778037659,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872371,406,44,2,49,22,ew0hpuiweoltpsg5f51r2w64t,0,60.7,34.0,2025-06-22T16:08:34.959Z,2025-06-22T16:08:41Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5778037695,233,480,5778037637,286,,5778037635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872403,481,1,2,49,22,4q0b35m26thti4c2on9a3npk0,0,38.2,63.7,2025-06-22T16:08:35.272Z,2025-06-22T17:06:25Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5778037787,141,66.3,5778037789,212,36.8,5778037781,3,,5778037793,1,,5778037785,140,73.2,5778037791,213,0.05,5778037783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872389,407,43,2,49,24,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-06-22T16:08:36.934Z,2025-06-22T16:24:24Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5778037701,285,0,5778037699,56,Back,5778063245,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872391,408,1,2,49,24,ew0hpuiweoltpsg5f51r2w64t,1,38.7,23.3,2025-06-22T16:08:37.206Z,2025-06-22T16:08:38Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5778037721,212,9.2,5778037713,3,,5778037723,213,5.57,5778037715,56,Back,5778037717,140,45.3,5778037719,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872393,409,1,2,49,25,ew0hpuiweoltpsg5f51r2w64t,1,44.5,14.0,2025-06-22T16:08:38.159Z,2025-06-22T16:08:39Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5778037729,140,45.1,5778037731,141,22.7,5778037735,213,1.46,5778037727,56,Back,5778037733,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872417,410,1,2,49,26,ew0hpuiweoltpsg5f51r2w64t,0,44.6,21.3,2025-06-22T16:08:38.959Z,2025-06-22T16:08:43Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5778037897,141,19.5,5778037903,1,,5778037891,155,,5778037895,140,77.3,5778037899,212,34.4,5778037901,213,6.25,5778037893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872451,484,1,2,49,33,4q0b35m26thti4c2on9a3npk0,1,22.7,76.1,2025-06-22T16:08:46.654Z,2025-06-22T16:08:53Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5778038085,56,Back,5778038093,213,3.86,5778038091,212,19.2,5778038089,141,57.5,5778038087,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872457,485,61,2,49,40,4q0b35m26thti4c2on9a3npk0,1,8.2,52.5,2025-06-22T16:08:53.024Z,2025-06-22T16:25:27Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778065095,238,,5778038121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872473,411,5,2,49,42,ew0hpuiweoltpsg5f51r2w64t,1,78.4,-1.4,2025-06-22T16:08:55.312Z,2025-06-22T17:04:42Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5778038227,56,Right,5778038229,347,,5778038261,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872463,486,5,2,49,42,4q0b35m26thti4c2on9a3npk0,0,21.6,101.4,2025-06-22T16:08:55.312Z,2025-06-22T16:09:05Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778038131,347,,5778038129,56,Back,5778038279,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872617,413,1,2,50,0,ew0hpuiweoltpsg5f51r2w64t,0,82.8,0.0,2025-06-22T16:09:12.757Z,2025-06-22T17:03:31Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5778060567,189,,5778038949,213,0.98,5778038947,212,16.7,5778038943,140,91.7,5778038945,141,18.3,5778038941,56,Right,5778039105,107,,5778039119,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823875171,567,1,2,50,10,4q0b35m26thti4c2on9a3npk0,1,40.0,91.0,2025-06-22T16:09:23.091Z,2025-06-22T17:16:02Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5778055751,140,50.0,5778055755,212,14.1,5778055749,56,Center,5778055753,141,77.1,5778055757,213,5.55,5778130647,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872585,487,49,2,50,11,4q0b35m26thti4c2on9a3npk0,1,10.7,60.5,2025-06-22T16:09:24.702Z,2025-06-22T16:28:53Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778070093,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872599,488,1,2,50,12,4q0b35m26thti4c2on9a3npk0,1,12.7,60.7,2025-06-22T16:09:25.338Z,2025-06-22T16:28:59Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778070273,189,,5778038845,140,20.2,5778038843,56,Back,5778038847,141,85.4,5778038849,212,18.6,5778038851,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872613,489,1,2,50,14,4q0b35m26thti4c2on9a3npk0,1,35.8,67.9,2025-06-22T16:09:26.888Z,2025-06-22T18:56:27Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778038931,141,34.3,5778038935,213,4.87,5778038927,56,Back,5778038929,140,39.3,5778038933,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872623,490,1,2,50,15,4q0b35m26thti4c2on9a3npk0,1,39.4,34.2,2025-06-22T16:09:28.102Z,2025-06-22T18:56:31Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5778038981,140,12.2,5778038985,141,30.6,5778038977,56,Back,5778038991,212,28.7,5778038995,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872631,491,1,2,50,18,4q0b35m26thti4c2on9a3npk0,1,11.2,28.9,2025-06-22T16:09:31.606Z,2025-06-22T16:09:32Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5778039093,141,55.8,5778039089,56,Back,5778039091,140,4.5,5778039095,212,19.6,5778039097,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872639,492,1,2,50,19,4q0b35m26thti4c2on9a3npk0,1,4.5,55.8,2025-06-22T16:09:32.526Z,2025-06-22T16:09:35Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5778039145,56,Back,5778039149,141,76.6,5778039151,212,19.4,5778039147,140,17.2,5778039153,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872645,493,1,2,50,22,4q0b35m26thti4c2on9a3npk0,0,22.2,78.5,2025-06-22T16:09:35.454Z,2025-06-22T16:09:36Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5778039173,140,51.1,5778039175,141,72.3,5778039171,56,Center,5778039179,213,6.15,5778039177,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872675,414,1,2,50,25,ew0hpuiweoltpsg5f51r2w64t,1,60.3,12.8,2025-06-22T16:09:38.158Z,2025-06-22T16:12:18Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5778039379,140,83.1,5778039381,141,31.6,5778039385,213,0.49,5778039377,56,Center,5778039383,212,27.1,5778039387,1,,5778039375,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
