id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/12/value
2797348877,482,5,1,49,2,doohk95o6e8pkqah8vkop51dg,0,100.9,32.8,2025-04-06T15:50:11.236Z,2025-04-06T17:42:13Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5631110573,233,421,5631109799,56,Center,5631109801,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797349307,423,1,1,49,33,8q6cv8g4bd3xdl7m88kll16na,1,3.8,56.9,2025-04-06T15:50:42.020Z,2025-04-06T15:50:46Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631112295,140,50.8,5631112291,124,,5631112307,74,,5631112303,1,,5631112293,56,Center,5631112299,212,50.9,5631112297,141,75.4,5631112301,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797349313,424,30,1,49,38,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T15:50:46.726Z,2025-04-06T15:50:47Z,,,,,5631112347,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797349331,484,30,1,49,38,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-04-06T15:50:46.726Z,2025-04-06T15:50:48Z,,,,,5631112461,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361961,431,32,2,45,0,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:05:35.732Z,2025-04-06T16:05:37Z,,,,,5631182231,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361945,488,32,2,45,0,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-04-06T16:05:35.732Z,2025-04-06T16:05:35Z,,,,,5631182111,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361981,432,1,2,45,0,8q6cv8g4bd3xdl7m88kll16na,1,49.9,49.9,2025-04-06T16:05:35.733Z,2025-04-06T16:05:39Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631182347,56,Back,5631182359,279,S,5631182357,213,3.36,5631182353,141,41.9,5631182355,212,25.0,5631182351,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362097,433,1,2,45,3,8q6cv8g4bd3xdl7m88kll16na,0,26.7,41.9,2025-04-06T16:05:39.418Z,2025-04-06T16:05:46Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631182925,140,69.5,5631182941,213,0.39,5631182929,212,48.6,5631182927,141,69.0,5631182923,56,Center,5631182945,1,,5631182921,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362107,489,44,2,45,9,doohk95o6e8pkqah8vkop51dg,1,27.8,29.5,2025-04-06T16:05:45.089Z,2025-04-06T17:50:02Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5631182989,285,,5631183155,233,434,5631182987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362117,434,44,2,45,9,8q6cv8g4bd3xdl7m88kll16na,0,72.2,70.5,2025-04-06T16:05:45.090Z,2025-04-06T17:50:03Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631183021,56,Center,5631183023,286,,5631183173,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362125,490,1,2,45,9,doohk95o6e8pkqah8vkop51dg,0,22.9,29.5,2025-04-06T16:05:45.523Z,2025-04-06T16:05:46Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5631183085,141,22.3,5631183081,56,Back,5631183079,3,,5631183087,212,13.8,5631183089,213,5.92,5631183083,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362155,435,1,2,45,10,8q6cv8g4bd3xdl7m88kll16na,1,62.8,78.1,2025-04-06T16:05:46.651Z,2025-04-06T16:05:48Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631183303,212,9.8,5631183295,3,,5631183297,56,Center,5631183299,140,72.0,5631183301,141,76.1,5631183305,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362201,436,1,2,45,12,8q6cv8g4bd3xdl7m88kll16na,1,71.6,76.4,2025-04-06T16:05:48.123Z,2025-04-06T16:05:50Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5631183485,140,60.7,5631183491,213,3.09,5631183489,212,11.5,5631183483,56,Center,5631183487,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362223,437,1,2,45,14,8q6cv8g4bd3xdl7m88kll16na,0,61.0,78.8,2025-04-06T16:05:50.371Z,2025-04-06T16:05:51Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631183561,141,80.6,5631183555,155,,5631183563,212,10.3,5631183559,140,70.7,5631183557,56,Left,5631183565,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362255,491,50,2,45,16,doohk95o6e8pkqah8vkop51dg,1,9.1,10.1,2025-04-06T16:05:52.179Z,2025-04-06T17:48:27Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5631183707,285,,5631183705,56,Back,5631184047,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362295,438,7,2,45,16,8q6cv8g4bd3xdl7m88kll16na,1,90.9,89.9,2025-04-06T16:05:52.180Z,2025-04-06T17:48:27Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631183957,233,491,5631183909,286,,5631183907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362421,439,1,2,45,18,8q6cv8g4bd3xdl7m88kll16na,1,97.1,86.9,2025-04-06T16:05:54.307Z,2025-04-06T16:06:00Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631184619,2,,5631184629,212,37.5,5631184623,56,Center,5631184627,141,35.4,5631184631,213,4.35,5631184625,140,84.4,5631184633,1,,5631184621,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362473,440,1,2,45,24,8q6cv8g4bd3xdl7m88kll16na,1,80.3,26.8,2025-04-06T16:06:00.571Z,2025-04-06T16:06:02Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631184901,213,3.14,5631184887,56,Center,5631184889,140,70.0,5631184897,212,10.8,5631184893,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362537,441,1,2,45,26,8q6cv8g4bd3xdl7m88kll16na,1,70.4,23.6,2025-04-06T16:06:02.651Z,2025-04-06T16:06:11Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,1.0,,5631185261,155,,5631185265,140,92.7,5631185999,154,,5631185997,210,15,5631185267,141,49.7,5631185263,56,Center,5631185269,212,29.4,5631185271,213,0.65,5631185259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362561,442,15,2,45,29,8q6cv8g4bd3xdl7m88kll16na,1,92.7,49.7,2025-04-06T16:06:05.522Z,2025-04-06T16:06:12Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5631185385,56,Center,5631186061,103,20.3,5631186065,146,99.3,5631185381,22,,5631186067,147,50.4,5631186053,154,,5631186059,102,50.6,5631186049,79,,5631186055,55,5631186051,29,,441,5631186087,233,5631186063,328,,5631185383,17,5631186047,15,,492,,,,,,,,,,,,,,,
2797362551,492,10,2,45,29,doohk95o6e8pkqah8vkop51dg,1,1.6,48.1,2025-04-06T16:06:05.622Z,2025-04-06T16:06:12Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631185349,56,Back,5631186107,233,442,5631185591,177,,5631185337,178,,5631185341,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362873,494,1,2,45,46,doohk95o6e8pkqah8vkop51dg,0,13.3,49.8,2025-04-06T16:06:21.874Z,2025-04-06T16:06:23Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631187183,212,56.7,5631187187,1,,5631187177,56,Center,5631187179,140,66.2,5631187259,189,,5631187175,199,,5631187181,141,66.4,5631187185,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362945,443,1,2,45,46,8q6cv8g4bd3xdl7m88kll16na,1,35.6,41.6,2025-04-06T16:06:22.307Z,2025-04-06T16:06:27Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631187533,3,,5631187539,141,44.3,5631187537,140,57.5,5631187543,213,0.08,5631187535,56,Center,5631187541,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362971,444,1,2,45,51,8q6cv8g4bd3xdl7m88kll16na,1,59.2,38.8,2025-04-06T16:06:26.955Z,2025-04-06T16:06:28Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631187659,3,,5631187667,141,36.4,5631187669,212,1.8,5631187663,56,Center,5631187671,213,5.19,5631187665,140,60.0,5631187661,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362987,445,1,2,45,52,8q6cv8g4bd3xdl7m88kll16na,1,60.2,36.6,2025-04-06T16:06:28.187Z,2025-04-06T16:06:29Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5631187785,212,4.8,5631187781,140,61.3,5631187779,56,Center,5631187783,141,29.7,5631187787,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363033,447,1,2,45,53,8q6cv8g4bd3xdl7m88kll16na,1,62.8,30.1,2025-04-06T16:06:29.243Z,2025-04-06T18:34:50Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5631188041,212,8.3,5631188035,56,Right,5631188043,213,4.38,5631188039,141,18.6,5631188037,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363075,448,1,2,45,56,8q6cv8g4bd3xdl7m88kll16na,1,54.6,16.7,2025-04-06T16:06:32.603Z,2025-04-06T16:06:35Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631188269,212,19.8,5631188263,56,Back,5631188267,141,26.2,5631188271,213,2.81,5631188265,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363141,449,1,2,45,59,8q6cv8g4bd3xdl7m88kll16na,1,31.7,25.9,2025-04-06T16:06:35.083Z,2025-04-06T17:39:27Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,1.0,,5631638037,154,,5631188671,212,27.8,5631188667,140,15.0,5631188669,141,57.6,5631638035,210,15,5631188665,56,Back,5631188673,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363241,450,15,2,46,3,8q6cv8g4bd3xdl7m88kll16na,1,85.9,29.1,2025-04-06T16:06:39.115Z,2025-04-06T17:39:28Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631638089,102,46.8,5631638103,230,98.6,5631638097,215,,5631638077,154,,5631638099,146,90.2,5631631853,22,,5631638131,233,606,5631638073,29,,5631634035,82,5631634031,72,,,5631638083,55,5631638067,63,,5631638093,103,5631638069,80,,449,5631638105,231,5631638101,147,5631189339,56,Center,,,,,47.3,,34.5,19
2797375973,606,10,2,46,3,doohk95o6e8pkqah8vkop51dg,1,9.8,65.5,2025-04-06T16:06:39.215Z,2025-04-06T17:48:35Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631259397,94,,5631638191,233,450,5631259399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363333,451,1,2,46,10,8q6cv8g4bd3xdl7m88kll16na,1,60.0,89.7,2025-04-06T16:06:46.514Z,2025-04-06T16:06:51Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631189835,140,69.2,5631189841,213,0.01,5631189839,212,9.7,5631189833,56,Left,5631189837,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363257,495,83,2,46,12,doohk95o6e8pkqah8vkop51dg,0,21.1,5.8,2025-04-06T16:06:48.106Z,2025-04-06T16:06:56Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631190305,399,9xxdec5pv5plas9ve4ehs4nop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363405,452,1,2,46,15,8q6cv8g4bd3xdl7m88kll16na,1,71.3,72.4,2025-04-06T16:06:51.339Z,2025-04-06T16:07:14Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,1.0,,5631190949,154,,5631190947,210,15,5631190267,140,80.4,5631190269,141,29.2,5631190271,212,30.9,5631190265,56,Center,5631190273,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363431,453,15,2,46,21,8q6cv8g4bd3xdl7m88kll16na,1,82.9,28.2,2025-04-06T16:06:56.787Z,2025-04-06T16:18:58Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5631191031,103,19,5631191729,82,,5631191035,231,46.4,5631191019,154,,5631190385,22,,5631191021,55,452,5631190387,18,,5631191733,147,37.7,5631191029,102,5631191731,146,91.0,48.4,5631191727,78,5631191017,29,,5631259767,233,5631191033,230,96.7,,5631190389,56,5631190649,72,,,,,,,,Center,,,497
2797363609,497,10,2,46,21,doohk95o6e8pkqah8vkop51dg,1,9.0,62.3,2025-04-06T16:06:56.887Z,2025-04-06T17:48:33Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631260017,233,453,5631259717,94,,5631259719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363477,454,43,2,46,22,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-06T16:06:58.314Z,2025-04-06T16:07:05Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5631190613,56,Center,5631191051,144,5,5631190615,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363577,455,6,2,46,24,8q6cv8g4bd3xdl7m88kll16na,1,97.2,59.6,2025-04-06T16:07:00.068Z,2025-04-06T17:05:22Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5631191265,73,,5631191261,56,Center,5631260319,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363597,496,6,2,46,24,doohk95o6e8pkqah8vkop51dg,0,2.8,40.4,2025-04-06T16:07:00.068Z,2025-04-06T17:05:22Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631191285,56,Back,5631260349,233,455,5631191289,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363751,456,1,2,46,40,8q6cv8g4bd3xdl7m88kll16na,1,99.5,99.5,2025-04-06T16:07:15.874Z,2025-04-06T16:07:50Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631192137,56,Center,5631192139,140,89.3,5631192147,1,,5631192143,212,51.0,5631192145,213,4.50,5631192131,6,,5631195619,196,,5631192141,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363987,459,1,2,46,41,8q6cv8g4bd3xdl7m88kll16na,1,90.3,93.2,2025-04-06T16:07:17.090Z,2025-04-06T18:34:57Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631193385,141,93.3,5631193381,56,Left,5631193389,213,0.01,5631193387,212,4.9,5631193383,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364083,460,1,2,46,42,8q6cv8g4bd3xdl7m88kll16na,1,87.0,89.0,2025-04-06T16:07:18.347Z,2025-04-06T18:35:04Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631193885,56,Center,5631193891,212,40.5,5631193881,2,,5631193883,155,,5631193887,140,91.0,5631193889,141,29.7,5631193893,213,4.82,5631193897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363761,457,61,2,46,43,8q6cv8g4bd3xdl7m88kll16na,0,89.3,26.2,2025-04-06T16:07:18.978Z,2025-04-06T17:00:20Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631192189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363813,458,5,2,46,43,8q6cv8g4bd3xdl7m88kll16na,0,100.6,12.6,2025-04-06T16:07:19.108Z,2025-04-06T17:42:13Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631192523,346,,5631193639,233,498,5631192521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364013,498,5,2,46,43,doohk95o6e8pkqah8vkop51dg,1,-0.6,87.4,2025-04-06T16:07:19.108Z,2025-04-06T16:20:19Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631193495,346,,5631193567,233,458,5631193493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364061,499,1,2,46,56,doohk95o6e8pkqah8vkop51dg,1,4.2,61.2,2025-04-06T16:07:32.674Z,2025-04-06T16:07:34Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631193761,124,,5631193765,140,4.1,5631193771,213,4.70,5631193763,56,Back,5631193769,212,6.7,5631193767,141,51.4,5631193775,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364159,500,1,2,46,58,doohk95o6e8pkqah8vkop51dg,1,4.1,51.4,2025-04-06T16:07:34.546Z,2025-04-06T16:07:39Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631194389,213,0.33,5631194393,1,,5631194373,140,44.2,5631194381,141,72.7,5631194385,212,44.5,5631194363,157,,5631194369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364177,501,1,2,46,59,doohk95o6e8pkqah8vkop51dg,0,44.3,72.9,2025-04-06T16:07:35.539Z,2025-04-06T18:34:58Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5631194495,212,25.4,5631194485,3,,5631194491,140,60.7,5631194493,141,45.4,5631194497,213,5.46,5631194489,56,Center,5631194487,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364191,461,1,2,47,4,8q6cv8g4bd3xdl7m88kll16na,1,48.4,51.5,2025-04-06T16:07:40.018Z,2025-04-06T18:35:00Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5631194583,1,,5631194581,213,6.14,5631194575,140,69.7,5631194571,157,,5631194579,212,22.6,5631194573,56,Center,5631194577,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364205,462,1,2,47,5,8q6cv8g4bd3xdl7m88kll16na,0,69.7,46.7,2025-04-06T16:07:41.450Z,2025-04-06T18:35:05Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5631194651,56,Center,5631194661,1,,5631194655,141,44.3,5631194647,157,,5631194657,212,11.6,5631194659,213,6.14,5631194653,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364549,503,43,2,47,15,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-04-06T16:07:51.226Z,2025-04-06T16:08:21Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631196409,212,16.0,5631196399,56,Back,5631196411,213,1.27,5631196401,140,22.6,5631196405,141,69.3,5631198823,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364567,504,1,2,47,21,doohk95o6e8pkqah8vkop51dg,1,18.6,48.9,2025-04-06T16:07:57.521Z,2025-04-06T16:07:58Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631196479,140,20.4,5631196477,56,Back,5631196483,212,12.7,5631196485,213,1.42,5631196481,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364597,505,1,2,47,22,doohk95o6e8pkqah8vkop51dg,1,20.4,67.3,2025-04-06T16:07:58.410Z,2025-04-06T16:08:00Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5631196685,140,18.3,5631196691,212,12.9,5631196697,213,4.54,5631196683,56,Back,5631196687,141,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364275,502,1,2,47,23,doohk95o6e8pkqah8vkop51dg,1,23.9,63.4,2025-04-06T16:07:58.866Z,2025-04-06T16:26:35Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631297615,212,14.9,5631297607,56,Back,5631297609,140,10.3,5631297617,213,3.42,5631297611,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364735,506,1,2,47,24,doohk95o6e8pkqah8vkop51dg,0,18.3,48.6,2025-04-06T16:08:00.306Z,2025-04-06T16:08:07Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5631197357,56,Left,5631197353,155,,5631197367,213,0.47,5631197369,1,,5631197363,141,89.1,5631197365,212,60.4,5631197361,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364679,463,44,2,47,28,8q6cv8g4bd3xdl7m88kll16na,1,33.7,14.2,2025-04-06T16:08:03.779Z,2025-04-06T18:35:01Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631197521,233,507,5631197093,285,,5631197091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364749,507,44,2,47,28,doohk95o6e8pkqah8vkop51dg,0,66.3,85.8,2025-04-06T16:08:03.780Z,2025-04-06T17:50:03Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5631197627,233,463,5631197417,286,,5631197413,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364703,464,1,2,47,28,8q6cv8g4bd3xdl7m88kll16na,1,39.1,19.5,2025-04-06T16:08:04.075Z,2025-04-06T18:34:52Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5631197179,3,,5631197187,141,14.0,5631197189,212,7.0,5631197183,56,Back,5631197185,140,44.7,5631197191,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364789,466,4,2,47,33,8q6cv8g4bd3xdl7m88kll16na,1,45.6,4.2,2025-04-06T16:08:08.826Z,2025-04-06T17:05:11Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5631197711,13,,5631299907,233,508,5631197715,152,,5631197719,265,,5631197713,56,Back,5631197723,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364895,508,4,2,47,33,doohk95o6e8pkqah8vkop51dg,0,54.4,95.8,2025-04-06T16:08:08.827Z,2025-04-06T17:05:11Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5631299931,233,466,5631198213,152,,5631198215,265,,5631198209,13,,5631198363,285,,5631198211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365099,467,1,2,47,46,8q6cv8g4bd3xdl7m88kll16na,1,45.4,8.3,2025-04-06T16:08:21.874Z,2025-04-06T16:08:24Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5631199189,56,Back,5631199187,152,,5631199197,213,2.72,5631199193,141,19.1,5631199191,140,29.8,5631199185,5,,5631199195,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365185,468,1,2,47,48,8q6cv8g4bd3xdl7m88kll16na,1,30.3,19.7,2025-04-06T16:08:24.675Z,2025-04-06T16:08:29Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631199681,140,14.0,5631199685,212,28.6,5631199683,141,53.4,5631199689,213,2.21,5631199679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365265,469,1,2,47,53,8q6cv8g4bd3xdl7m88kll16na,1,10.8,57.9,2025-04-06T16:08:28.970Z,2025-04-06T16:08:33Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631200171,141,25.3,5631200167,56,Back,5631200169,140,17.5,5631200175,213,5.02,5631200173,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365369,470,1,2,47,57,8q6cv8g4bd3xdl7m88kll16na,1,19.8,19.2,2025-04-06T16:08:33.234Z,2025-04-06T16:08:39Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5631200703,141,52.7,5631200707,213,2.18,5631200701,140,4.8,5631200705,212,27.7,5631200699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365435,471,1,2,48,3,8q6cv8g4bd3xdl7m88kll16na,1,9.6,59.1,2025-04-06T16:08:38.954Z,2025-04-06T16:08:43Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5631201153,213,0.83,5631201149,141,84.5,5631201147,140,24.6,5631201143,155,,5631201151,212,23.4,5631201145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365493,472,3,2,48,7,8q6cv8g4bd3xdl7m88kll16na,1,28.2,92.2,2025-04-06T16:08:43.723Z,2025-04-06T16:08:51Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5631201493,56,Back,5631201497,233,509,5631201495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797365489,509,45,2,48,7,doohk95o6e8pkqah8vkop51dg,0,71.8,7.8,2025-04-06T16:08:43.723Z,2025-04-06T16:08:52Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5631201473,56,Right,5631201475,286,,5631201521,233,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
