id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2820741195,467,43,2,50,38,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-06-01T16:10:19.257Z,2025-06-01T16:19:47Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760463031,212,32.7,5760463029,141,52.1,5760467621,223,0,5760463021,2,0,5760468867,144,1,5760463025,56,Back,5760463033,213,4.88,5760463215,6,0,5760463023,155,5760463035,1,5760463027,140,5.6,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
2820741675,481,44,2,50,38,c7jgkxx1czv5etn7snf1r6p2m,1,94.2,52.1,2025-06-01T16:10:19.336Z,2025-06-01T17:00:16Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760466561,233,468,5760464677,286,,5760464675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741199,468,44,2,50,38,4q0b35m26thti4c2on9a3npk0,0,5.8,47.9,2025-06-01T16:10:19.337Z,2025-06-01T17:00:16Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760466565,233,481,5760466415,56,Back,5760466417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741665,479,13,2,50,38,c7jgkxx1czv5etn7snf1r6p2m,1,94.8,51.7,2025-06-01T16:10:20.060Z,2025-06-01T16:20:21Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760465895,230,98.6,5760465893,103,70.8,5760465881,74,,5760465131,328,,5760465897,231,50.4,5760465127,16,,5760465885,154,,5760465883,29,,5760465891,102,5760464847,56,5760465887,55,480,51.4,5760465125,15,5760465123,25,Center,,,,,,,,,,,,,,,,,,,,,,
2820740953,456,5,2,50,40,4q0b35m26thti4c2on9a3npk0,1,-0.8,55.3,2025-06-01T16:10:21.461Z,2025-06-01T17:00:42Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760448287,346,,5760448285,56,Back,5760471821,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741677,482,5,2,50,40,c7jgkxx1czv5etn7snf1r6p2m,0,100.8,44.7,2025-06-01T16:10:21.461Z,2025-06-01T17:00:42Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760471377,56,Center,5760471855,233,456,5760471379,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740675,454,79,2,50,46,4q0b35m26thti4c2on9a3npk0,0,0.0,0.0,2025-06-01T16:10:27.457Z,2025-06-01T17:31:57Z,,,,5760446611,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740791,455,79,2,51,4,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-06-01T16:10:45.417Z,2025-06-01T16:10:45Z,,,,5760447373,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740957,457,43,2,51,4,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-06-01T16:10:45.761Z,2025-06-01T16:20:30Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760470597,144,44,5760448299,285,0,5760448297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741009,458,1,2,51,24,4q0b35m26thti4c2on9a3npk0,1,4.9,49.9,2025-06-01T16:11:05.553Z,2025-06-01T16:11:07Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760448595,141,71.8,5760448599,213,1.28,5760448597,212,15.5,5760448589,124,,5760448593,140,9.1,5760448603,237,,5760448591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741021,459,1,2,51,26,4q0b35m26thti4c2on9a3npk0,1,9.1,71.7,2025-06-01T16:11:07.745Z,2025-06-01T16:11:09Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760448649,140,3.2,5760448653,212,17.6,5760448651,141,47.5,5760448647,56,Back,5760448655,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741051,460,1,2,51,28,4q0b35m26thti4c2on9a3npk0,1,3.2,47.5,2025-06-01T16:11:09.409Z,2025-06-01T16:11:12Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760448825,56,Back,5760448833,212,20.8,5760448829,140,8.2,5760448831,141,17.9,5760448835,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741073,461,1,2,51,30,4q0b35m26thti4c2on9a3npk0,1,8.6,18.0,2025-06-01T16:11:11.913Z,2025-06-01T16:11:14Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760448949,212,11.4,5760448945,140,11.7,5760448947,141,1.9,5760448943,56,Back,5760448951,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741089,462,1,2,51,32,4q0b35m26thti4c2on9a3npk0,1,12.2,3.1,2025-06-01T16:11:13.905Z,2025-06-01T16:11:15Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760449037,141,14.4,5760449035,140,6.0,5760449041,213,2.27,5760449039,212,10.1,5760449033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741119,463,1,2,51,34,4q0b35m26thti4c2on9a3npk0,1,6.0,14.4,2025-06-01T16:11:15.649Z,2025-06-01T16:11:17Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760449199,140,13.6,5760449203,141,41.2,5760449207,212,19.9,5760449197,56,Back,5760449211,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741143,464,3,2,51,36,4q0b35m26thti4c2on9a3npk0,1,18.4,38.2,2025-06-01T16:11:17.649Z,2025-06-01T16:58:55Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760449333,56,Back,5760473789,233,478,5760449335,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741663,478,45,2,51,36,c7jgkxx1czv5etn7snf1r6p2m,0,81.6,61.8,2025-06-01T16:11:17.649Z,2025-06-01T16:58:56Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760473793,233,464,5760473761,56,Center,5760473763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741155,465,1,2,51,38,4q0b35m26thti4c2on9a3npk0,1,14.3,35.8,2025-06-01T16:11:20.137Z,2025-06-01T16:11:21Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760449395,212,16.3,5760449397,213,4.89,5760449389,56,Back,5760449393,141,12.2,5760449391,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741189,466,1,2,51,40,4q0b35m26thti4c2on9a3npk0,1,18.2,10.4,2025-06-01T16:11:21.601Z,2025-06-01T16:11:26Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760449597,140,22.0,5760449601,212,18.1,5760449603,213,1.35,5760449595,56,Back,5760449599,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741201,469,61,2,51,41,4q0b35m26thti4c2on9a3npk0,0,24.5,33.1,2025-06-01T16:11:22.553Z,2025-06-01T16:24:50Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760475341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741679,483,3,2,51,42,c7jgkxx1czv5etn7snf1r6p2m,0,70.4,79.6,2025-06-01T16:11:23.203Z,2025-06-01T16:59:09Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760480457,56,Left,5760482695,233,593,5760480459,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746707,593,7,2,51,42,4q0b35m26thti4c2on9a3npk0,0,29.6,20.4,2025-06-01T16:11:23.204Z,2025-06-01T16:59:09Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760482667,285,,5760482683,233,483,5760482665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746669,611,61,2,51,43,c7jgkxx1czv5etn7snf1r6p2m,1,70.5,79.1,2025-06-01T16:11:24.311Z,2025-06-01T16:26:51Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5760483037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746713,594,1,2,51,43,4q0b35m26thti4c2on9a3npk0,1,30.3,26.8,2025-06-01T16:11:24.396Z,2025-06-01T16:27:19Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760483807,212,9.1,5760483801,56,Back,5760483803,140,25.4,5760483809,213,2.17,5760483805,141,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746721,595,1,2,51,44,4q0b35m26thti4c2on9a3npk0,1,22.8,39.3,2025-06-01T16:11:25.613Z,2025-06-01T16:27:58Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760484553,56,Back,5760484561,213,3.56,5760484555,140,13.0,5760484559,212,11.3,5760484557,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746727,596,1,2,51,45,4q0b35m26thti4c2on9a3npk0,1,12.5,27.4,2025-06-01T16:11:26.835Z,2025-06-01T16:28:11Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760485231,212,15.0,5760485227,140,6.0,5760485229,141,47.0,5760485233,213,2.04,5760485225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746729,597,1,2,51,45,4q0b35m26thti4c2on9a3npk0,1,4.8,46.4,2025-06-01T16:11:27.196Z,2025-06-01T16:30:28Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760485733,141,66.9,5760485729,56,Back,5760485731,140,16.2,5760485735,212,18.4,5760485737,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747785,616,1,2,51,46,4q0b35m26thti4c2on9a3npk0,1,42.3,81.0,2025-06-01T16:11:27.206Z,2025-06-01T16:29:59Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760488717,213,5.00,5760488709,56,Back,5760488711,140,47.2,5760488713,141,55.6,5760488715,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747777,614,1,2,51,46,4q0b35m26thti4c2on9a3npk0,1,47.6,54.6,2025-06-01T16:11:27.791Z,2025-06-01T16:30:11Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760489067,141,37.0,5760489063,56,Center,5760489065,140,55.0,5760489069,212,14.3,5760489071,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747781,615,1,2,51,46,4q0b35m26thti4c2on9a3npk0,1,52.3,29.3,2025-06-01T16:11:27.990Z,2025-06-01T16:33:29Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760490703,212,9.3,5760490701,141,31.5,5760490705,213,2.98,5760490697,56,Back,5760490699,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747787,617,1,2,51,47,4q0b35m26thti4c2on9a3npk0,1,47.0,20.5,2025-06-01T16:11:28.655Z,2025-06-01T16:31:08Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760491345,212,13.6,5760491347,213,1.26,5760491343,141,39.5,5760491341,140,50.9,5760491339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746673,612,43,2,51,50,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-01T16:11:31.453Z,2025-06-01T16:29:03Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5760486663,212,14.0,5760486661,141,48.1,5760486665,213,2.00,5760486657,56,Center,5760486955,144,1,5760486659,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741249,470,1,2,51,50,4q0b35m26thti4c2on9a3npk0,1,49.4,40.1,2025-06-01T16:11:31.793Z,2025-06-01T16:33:26Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760449917,141,43.6,5760449913,56,Center,5760449921,213,0.38,5760449919,212,6.4,5760449915,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748009,625,61,2,51,51,4q0b35m26thti4c2on9a3npk0,1,59.1,55.8,2025-06-01T16:11:32.670Z,2025-06-01T16:33:03Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760497703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741269,471,1,2,51,52,4q0b35m26thti4c2on9a3npk0,1,45.6,45.1,2025-06-01T16:11:33.290Z,2025-06-01T16:11:35Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760450021,56,Back,5760450029,212,16.6,5760450025,140,46.7,5760450031,213,4.78,5760450027,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741325,472,1,2,51,53,4q0b35m26thti4c2on9a3npk0,1,46.7,20.7,2025-06-01T16:11:35.193Z,2025-06-01T16:11:41Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760450341,212,15.3,5760450339,141,5.5,5760450335,56,Right,5760450343,213,5.54,5760450337,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741345,473,1,2,51,59,4q0b35m26thti4c2on9a3npk0,0,61.7,23.6,2025-06-01T16:11:41.058Z,2025-06-01T16:11:42Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,5760450427,212,5.4,5760450425,141,28.9,5760450429,213,0.73,5760450421,56,Center,5760450423,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741389,474,61,2,52,0,4q0b35m26thti4c2on9a3npk0,1,64.2,32.4,2025-06-01T16:11:41.780Z,2025-06-01T17:06:55Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760450675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741319,471,61,2,52,1,c7jgkxx1czv5etn7snf1r6p2m,1,34.8,64.6,2025-06-01T16:11:42.595Z,2025-06-01T16:33:53Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760450315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741395,472,61,2,52,4,c7jgkxx1czv5etn7snf1r6p2m,1,38.4,55.4,2025-06-01T16:11:45.900Z,2025-06-01T17:05:52Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760450699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751503,652,61,2,52,6,4q0b35m26thti4c2on9a3npk0,1,72.2,37.0,2025-06-01T16:11:48.173Z,2025-06-01T16:36:20Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,5760508913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741441,475,1,2,52,7,4q0b35m26thti4c2on9a3npk0,1,69.0,46.3,2025-06-01T16:11:48.353Z,2025-06-01T16:11:50Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,5760450875,141,75.0,5760450879,213,1.33,5760450871,56,Center,5760450873,140,73.6,5760450877,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741449,476,1,2,52,9,4q0b35m26thti4c2on9a3npk0,0,74.3,79.1,2025-06-01T16:11:50.401Z,2025-06-01T16:11:51Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760450969,286,,5760450965,233,473,5760450911,2,,5760450913,155,,5760450921,212,4.8,5760450963,236,,5760450915,56,Center,5760450919,141,77.6,5760450923,213,5760450917,140,,,,6.07,,,,,78.8,,,,,,,,,,,,,,,,,,,,,,
2820741445,473,12,2,52,9,c7jgkxx1czv5etn7snf1r6p2m,1,20.9,16.1,2025-06-01T16:11:50.501Z,2025-06-01T16:11:52Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760450989,233,476,5760450895,185,,5760450897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741455,474,5,2,52,9,c7jgkxx1czv5etn7snf1r6p2m,0,15.7,-1.2,2025-06-01T16:11:51.077Z,2025-06-01T17:05:16Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5760509865,233,477,5760597433,347,,5760450995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741505,477,5,2,52,9,4q0b35m26thti4c2on9a3npk0,1,84.3,101.2,2025-06-01T16:11:51.077Z,2025-06-01T17:05:17Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760597453,347,,5760509845,233,474,5760451179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741539,478,1,2,52,13,4q0b35m26thti4c2on9a3npk0,1,79.3,100.0,2025-06-01T16:11:54.770Z,2025-06-01T16:11:59Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,5760451373,107,,5760451375,56,Left,5760451379,141,93.6,5760451381,212,11.7,5760451383,213,3.65,5760451377,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741563,479,1,2,52,17,4q0b35m26thti4c2on9a3npk0,1,68.8,90.3,2025-06-01T16:11:58.874Z,2025-06-01T16:12:01Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760451503,141,68.5,5760451499,56,Center,5760451501,140,55.8,5760451505,212,20.2,5760451507,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741573,480,1,2,52,19,4q0b35m26thti4c2on9a3npk0,1,55.9,68.7,2025-06-01T16:12:00.833Z,2025-06-01T17:06:45Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5760451557,141,72.1,5760451559,212,8.1,5760451551,56,Center,5760451561,213,0.29,5760451553,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741623,481,1,2,52,20,4q0b35m26thti4c2on9a3npk0,1,63.3,72.1,2025-06-01T16:12:01.997Z,2025-06-01T17:32:41Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,1.0,5760451861,141,73.0,5760451863,212,2.0,5760451865,213,0.31,5760451857,56,Center,5760452013,210,15,5760451859,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741607,475,45,2,52,25,c7jgkxx1czv5etn7snf1r6p2m,0,15.8,23.0,2025-06-01T16:12:06.885Z,2025-06-01T16:58:56Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760514137,233,661,5760451753,285,,5760451751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752409,661,3,2,52,25,4q0b35m26thti4c2on9a3npk0,1,84.2,77.0,2025-06-01T16:12:06.885Z,2025-06-01T16:58:56Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760514105,56,Center,5760514107,286,,5760514121,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741625,482,15,2,52,27,4q0b35m26thti4c2on9a3npk0,1,84.0,69.1,2025-06-01T16:12:09.122Z,2025-06-01T17:32:42Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760680301,64,,5760451873,56,Center,5760452037,103,27.2,5760451917,20,,5760452069,233,476,5760452025,29,,5760452023,79,,5760452041,147,53.1,5760452035,102,5760680303,215,5760680299,160,,49.9,5760452031,55,5760452029,133,,481,,5760452039,146,,,,,,98.0,,,,,,,,,,,,
2820741629,476,10,2,52,28,c7jgkxx1czv5etn7snf1r6p2m,1,2.2,47.6,2025-06-01T16:12:09.222Z,2025-06-01T17:05:20Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760452077,233,482,5760451897,178,,5760451901,56,Back,5760451895,173,,5760451899,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741709,484,1,2,52,43,c7jgkxx1czv5etn7snf1r6p2m,1,8.4,56.3,2025-06-01T16:12:24.949Z,2025-06-01T16:12:27Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760452365,141,69.6,5760452373,189,,5760452369,213,1.03,5760452361,56,Back,5760452363,140,13.6,5760452367,212,10.6,5760452359,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741729,485,1,2,52,45,c7jgkxx1czv5etn7snf1r6p2m,1,13.6,67.9,2025-06-01T16:12:26.844Z,2025-06-01T16:12:28Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5760452465,212,10.4,5760452463,141,52.7,5760452461,140,12.8,5760452459,56,Back,5760452467,213,4.63,5760452489,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741753,486,1,2,52,48,c7jgkxx1czv5etn7snf1r6p2m,0,12.8,53.3,2025-06-01T16:12:29.645Z,2025-06-01T16:12:31Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760452569,140,75.8,5760452573,212,74.0,5760452565,155,,5760452571,141,100.0,5760452567,56,Left,5760452575,213,0.46,5760452577,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741887,483,5,2,52,49,4q0b35m26thti4c2on9a3npk0,1,24.6,-2.0,2025-06-01T16:12:30.909Z,2025-06-01T17:00:43Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,5760453303,56,Back,5760453313,233,487,5760453305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741757,487,5,2,52,49,c7jgkxx1czv5etn7snf1r6p2m,0,75.4,102.0,2025-06-01T16:12:30.909Z,2025-06-01T17:00:44Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5760453339,233,483,5760452591,56,Left,5760452593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741935,484,1,2,53,3,4q0b35m26thti4c2on9a3npk0,1,18.1,0.0,2025-06-01T16:12:44.667Z,2025-06-01T17:06:53Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5760453473,141,28.0,5760453469,56,Back,5760516497,189,,5760453467,107,,5760453471,140,11.7,5760453475,212,21.0,5760453477,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741949,485,1,2,53,8,4q0b35m26thti4c2on9a3npk0,1,15.9,46.9,2025-06-01T16:12:49.603Z,2025-06-01T16:12:51Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5760453547,213,1.22,5760453545,212,24.6,5760453539,56,Back,5760453541,140,24.0,5760453543,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741953,486,1,2,53,9,4q0b35m26thti4c2on9a3npk0,1,27.1,85.3,2025-06-01T16:12:51.186Z,2025-06-01T16:12:53Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5760453559,141,70.6,5760453555,56,Back,5760453557,140,29.5,5760453561,212,10.3,5760453563,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741955,487,1,2,53,11,4q0b35m26thti4c2on9a3npk0,0,28.0,72.1,2025-06-01T16:12:52.978Z,2025-06-01T16:12:57Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760453569,140,32.9,5760453573,212,6.2,5760453673,233,488,5760453671,236,,5760453567,56,Back,5760453571,141,77.3,5760453575,213,0.60,5760453677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741969,488,74,2,53,11,c7jgkxx1czv5etn7snf1r6p2m,1,70.5,22.1,2025-06-01T16:12:52.979Z,2025-06-01T16:59:16Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,5760453647,56,Center,5760453681,233,487,5760453649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741965,488,61,2,53,12,4q0b35m26thti4c2on9a3npk0,1,32.7,75.0,2025-06-01T16:12:54.072Z,2025-06-01T17:06:43Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5760453621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741979,490,1,2,53,16,c7jgkxx1czv5etn7snf1r6p2m,0,57.0,11.9,2025-06-01T16:12:57.981Z,2025-06-01T16:39:39Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,5760453727,141,9.2,5760453731,212,14.9,5760453725,140,71.1,5760453723,56,Right,5760453735,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820753693,695,3,2,53,17,c7jgkxx1czv5etn7snf1r6p2m,0,68.7,7.2,2025-06-01T16:12:58.488Z,2025-06-01T16:40:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5760521639,56,Right,5760521801,211,,5760521641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
