id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2813516531,340,1,1,46,10,c7jgkxx1czv5etn7snf1r6p2m,1,41.1,20.6,2025-05-11T13:17:53.034Z,2025-05-11T13:17:54Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720276293,213,2.65,5720276291,212,31.5,5720276289,141,42.5,5720276287,140,14.7,5720276285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813516615,341,1,1,46,11,c7jgkxx1czv5etn7snf1r6p2m,0,14.7,42.5,2025-05-11T13:17:54.065Z,2025-05-11T13:17:58Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5720276655,141,11.4,5720276657,212,61.9,5720276649,157,,5720276661,1,,5720276659,213,5.93,5720276653,140,70.1,5720276651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813516711,476,1,1,46,17,6oxoag5c6zbnn09wx08vz4iak,1,31.2,77.2,2025-05-11T13:17:59.437Z,2025-05-11T13:18:02Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720277193,212,11.2,5720277191,141,63.9,5720277189,140,24.9,5720277195,213,4.08,5720277187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813516833,477,1,1,46,20,6oxoag5c6zbnn09wx08vz4iak,1,13.0,56.6,2025-05-11T13:18:02.493Z,2025-05-11T13:18:07Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720277839,141,18.9,5720277843,213,5.04,5720277841,212,27.0,5720277835,56,Back,5720277837,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813516877,478,1,1,46,25,6oxoag5c6zbnn09wx08vz4iak,1,23.8,7.9,2025-05-11T13:18:07.717Z,2025-05-11T13:18:09Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720278073,56,Back,5720278083,213,2.18,5720278079,212,13.9,5720278077,141,24.6,5720278075,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517007,479,1,1,46,27,6oxoag5c6zbnn09wx08vz4iak,1,15.6,27.6,2025-05-11T13:18:09.661Z,2025-05-11T13:18:16Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720278827,212,24.7,5720278821,56,Back,5720278823,140,16.3,5720278825,141,63.9,5720278829,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517129,480,1,1,46,34,6oxoag5c6zbnn09wx08vz4iak,1,36.4,69.3,2025-05-11T13:18:16.565Z,2025-05-11T13:18:21Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720279463,56,Left,5720279469,212,24.9,5720279471,213,0.54,5720279465,140,56.8,5720279467,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517225,481,1,1,46,39,6oxoag5c6zbnn09wx08vz4iak,1,67.1,89.0,2025-05-11T13:18:21.742Z,2025-05-11T13:18:26Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720279983,212,8.5,5720279981,141,83.0,5720279979,140,60.0,5720279977,56,Left,5720279985,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517273,482,1,1,46,45,6oxoag5c6zbnn09wx08vz4iak,1,62.4,74.8,2025-05-11T13:18:28.237Z,2025-05-11T13:18:29Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720280235,141,47.0,5720280239,213,4.32,5720280237,212,20.5,5720280233,140,54.9,5720280231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517367,483,1,1,46,46,6oxoag5c6zbnn09wx08vz4iak,1,54.9,47.0,2025-05-11T13:18:29.213Z,2025-05-11T13:18:33Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720280727,140,65.8,5720280735,212,24.0,5720280725,56,Right,5720280739,213,5.21,5720280731,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517459,484,1,1,46,50,6oxoag5c6zbnn09wx08vz4iak,1,67.0,14.6,2025-05-11T13:18:33.101Z,2025-05-11T13:18:38Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720281237,140,69.9,5720281243,213,1.37,5720281241,212,15.1,5720281239,141,36.3,5720281235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517463,485,61,1,46,55,6oxoag5c6zbnn09wx08vz4iak,0,75.6,32.1,2025-05-11T13:18:38.254Z,2025-05-11T13:18:38Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720281255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517501,342,1,1,46,57,c7jgkxx1czv5etn7snf1r6p2m,0,23.8,72.6,2025-05-11T13:18:40.229Z,2025-05-11T13:18:42Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720281431,56,Back,5720281447,1,,5720281527,286,,5720281437,140,27.4,5720281445,213,0.28,5720281523,233,486,5720281441,141,74.2,5720281443,212,3.9,5720281521,236,,5720281427,157,,,,,,,,,,,,,,,,,,,,,,,,
2813517485,486,74,1,46,57,6oxoag5c6zbnn09wx08vz4iak,1,78.9,31.6,2025-05-11T13:18:40.230Z,2025-05-11T13:18:41Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720281563,233,342,5720281363,285,,5720281361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517543,487,1,1,46,58,6oxoag5c6zbnn09wx08vz4iak,1,79.3,29.1,2025-05-11T13:18:40.709Z,2025-05-11T13:18:42Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720281685,56,Right,5720281687,140,88.2,5720281691,212,12.3,5720281689,141,17.3,5720281693,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517583,488,1,1,47,0,6oxoag5c6zbnn09wx08vz4iak,0,89.5,17.3,2025-05-11T13:18:42.494Z,2025-05-11T13:18:44Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,5720281925,213,1.28,5720281913,2,,5720281917,56,Center,5720281919,140,96.2,5720281915,155,,5720281923,212,24.4,5720281921,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517649,343,12,1,47,2,c7jgkxx1czv5etn7snf1r6p2m,1,6.7,41.9,2025-05-11T13:18:45.170Z,2025-05-11T14:39:44Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720282421,167,,5720282217,140,0.0,5720282219,141,25.8,5720282223,213,4.11,5720282221,212,13.3,5720282215,56,Back,5720282273,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517681,344,6,1,47,3,c7jgkxx1czv5etn7snf1r6p2m,0,1.1,34.2,2025-05-11T13:18:45.302Z,2025-05-11T14:35:07Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720282605,233,489,5720282493,73,,5720282491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813517611,489,6,1,47,3,6oxoag5c6zbnn09wx08vz4iak,1,98.9,65.8,2025-05-11T13:18:45.302Z,2025-05-11T14:35:06Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,5720282541,233,344,5720282117,56,Center,5720282121,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518353,490,1,1,47,33,6oxoag5c6zbnn09wx08vz4iak,1,99.5,99.5,2025-05-11T13:19:16.038Z,2025-05-11T13:19:20Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720286031,212,43.0,5720286025,140,90.4,5720286015,2,,5720286021,223,,5720286023,56,Center,5720286035,213,4.49,5720286019,155,,5720286017,6,,5720286037,1,,5720286027,141,37.9,,,,,,,,,,,,,,,,,,,,,,,
2813518369,491,1,1,47,35,6oxoag5c6zbnn09wx08vz4iak,0,90.8,36.9,2025-05-11T13:19:17.838Z,2025-05-11T13:19:18Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720286109,56,Center,5720286115,212,5.7,5720286117,213,1.16,5720286113,141,44.6,5720286111,140,93.0,5720286107,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518487,345,4,1,47,38,c7jgkxx1czv5etn7snf1r6p2m,1,7.0,55.0,2025-05-11T13:19:21.085Z,2025-05-11T13:21:17Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720286823,13,,5720286831,285,,5720286829,265,,5720286915,233,492,5720286825,56,Back,5720286827,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813518441,492,4,1,47,38,6oxoag5c6zbnn09wx08vz4iak,0,93.0,45.0,2025-05-11T13:19:21.086Z,2025-05-11T13:19:27Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720286501,56,Center,5720286503,152,,5720286507,286,,5720286965,233,345,5720286499,13,,5720286505,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813519993,348,30,1,48,44,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-11T13:20:27.198Z,2025-05-11T13:20:27Z,,,,5720294449,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813520011,494,30,1,48,44,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-11T13:20:27.198Z,2025-05-11T13:20:28Z,,,,5720294545,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813538755,355,32,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-11T13:37:00.828Z,2025-05-11T13:37:01Z,,,,5720395751,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813538779,499,32,2,45,0,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-11T13:37:00.828Z,2025-05-11T13:37:03Z,,,,5720395869,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813538855,356,1,2,45,0,c7jgkxx1czv5etn7snf1r6p2m,1,49.7,50.0,2025-05-11T13:37:00.829Z,2025-05-11T14:46:37Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5720396187,56,Back,5720396195,213,3.10,5720396189,140,45.4,5720396191,141,50.3,5720396193,212,4.5,5720396197,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813538913,357,1,2,45,3,c7jgkxx1czv5etn7snf1r6p2m,1,45.4,50.3,2025-05-11T13:37:04.699Z,2025-05-11T13:37:22Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720396527,213,1.00,5720396513,56,Left,5720396517,140,61.2,5720396523,212,30.7,5720396521,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813538953,358,1,2,45,7,c7jgkxx1czv5etn7snf1r6p2m,1,62.5,90.3,2025-05-11T13:37:08.451Z,2025-05-11T13:38:16Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,1.0,5720396803,155,,5720396811,212,48.0,5720396813,213,5.35,5720396807,140,89.8,5720396815,1,,5720396809,141,33.7,5720403161,210,13,5720396805,56,Center,5720403163,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813538963,359,13,2,45,9,c7jgkxx1czv5etn7snf1r6p2m,1,90.0,31.0,2025-05-11T13:37:10.724Z,2025-05-11T13:38:17Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720403249,147,39.7,5720403245,146,98.6,5720403259,231,48.2,5720402825,20,,5720402829,153,,5720403253,230,97.6,5720403229,102,40.5,5720396855,63,,5720403233,108,,5720403231,103,26.4,5720396859,56,5720403225,55,358,5720403239,328,5720403221,29,,Center,5720403223,154,,5720403219,75,,5720396851,22,,,,
2813539085,501,1,2,45,19,6oxoag5c6zbnn09wx08vz4iak,1,8.3,59.7,2025-05-11T13:37:20.242Z,2025-05-11T13:37:22Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720397625,212,16.6,5720397617,56,Back,5720397619,140,15.1,5720397627,213,1.13,5720397623,141,81.7,5720397615,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539159,502,1,2,45,21,6oxoag5c6zbnn09wx08vz4iak,1,15.1,81.7,2025-05-11T13:37:21.946Z,2025-05-11T13:37:26Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720398023,56,Back,5720398031,213,4.32,5720398029,212,9.5,5720398027,141,68.8,5720398025,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539175,503,1,2,45,25,6oxoag5c6zbnn09wx08vz4iak,0,14.5,84.7,2025-05-11T13:37:26.483Z,2025-05-11T13:37:27Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720398121,140,24.4,5720398123,141,83.9,5720398127,213,6.23,5720398119,56,Back,5720398125,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539219,360,8,2,45,28,c7jgkxx1czv5etn7snf1r6p2m,1,65.0,12.6,2025-05-11T13:37:29.452Z,2025-05-11T13:37:29Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720398391,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539255,361,1,2,45,29,c7jgkxx1czv5etn7snf1r6p2m,1,65.4,10.6,2025-05-11T13:37:30.364Z,2025-05-11T13:37:31Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720398599,140,75.2,5720398603,141,5.9,5720398593,56,Right,5720398607,212,10.8,5720398611,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539293,363,1,2,45,31,c7jgkxx1czv5etn7snf1r6p2m,0,77.1,5.9,2025-05-11T13:37:31.980Z,2025-05-11T13:37:33Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720398795,141,8.5,5720398797,212,7.5,5720398799,213,2.90,5720398793,140,70.2,5720398791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539319,504,8,2,45,34,6oxoag5c6zbnn09wx08vz4iak,1,12.0,91.7,2025-05-11T13:37:35.163Z,2025-05-11T13:37:35Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720398929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539375,506,1,2,45,36,6oxoag5c6zbnn09wx08vz4iak,1,9.7,92.0,2025-05-11T13:37:37.162Z,2025-05-11T13:37:38Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720399189,212,3.2,5720399191,213,0.41,5720399183,56,Back,5720399185,140,12.5,5720399187,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539383,507,50,2,45,37,6oxoag5c6zbnn09wx08vz4iak,1,19.6,94.1,2025-05-11T13:37:38.251Z,2025-05-11T13:37:45Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720399227,285,,5720399225,56,Back,5720399375,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539389,364,7,2,45,37,c7jgkxx1czv5etn7snf1r6p2m,1,80.4,5.9,2025-05-11T13:37:38.252Z,2025-05-11T13:37:43Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720399271,286,,5720399325,233,507,5720399267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539517,365,1,2,45,38,c7jgkxx1czv5etn7snf1r6p2m,1,69.8,6.1,2025-05-11T13:37:38.980Z,2025-05-11T13:37:44Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720399903,56,Right,5720399911,213,0.42,5720399907,141,12.2,5720399909,212,10.2,5720399905,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539529,366,3,2,45,39,c7jgkxx1czv5etn7snf1r6p2m,0,83.5,12.0,2025-05-11T13:37:40.506Z,2025-05-11T14:35:36Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720400077,233,508,5720399949,56,Right,5720399951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539433,508,7,2,45,39,6oxoag5c6zbnn09wx08vz4iak,0,16.5,88.0,2025-05-11T13:37:40.507Z,2025-05-11T14:35:35Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720400015,233,366,5720399517,285,,5720399515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539537,367,1,2,45,42,c7jgkxx1czv5etn7snf1r6p2m,0,75.3,8.0,2025-05-11T13:37:42.900Z,2025-05-11T13:39:25Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720400007,213,1.14,5720399991,56,Center,5720399999,141,38.3,5720399981,2,,5720399995,140,84.4,5720400003,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539661,509,12,2,45,43,6oxoag5c6zbnn09wx08vz4iak,1,12.5,63.0,2025-05-11T13:37:43.859Z,2025-05-11T13:37:52Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720400713,141,39.4,5720400705,56,Back,5720400717,213,5.79,5720400715,212,33.9,5720400709,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539647,368,1,2,45,50,c7jgkxx1czv5etn7snf1r6p2m,0,44.7,47.9,2025-05-11T13:37:50.988Z,2025-05-11T13:37:53Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720400619,141,50.0,5720400817,236,,5720400831,286,,5720400615,56,Back,5720400623,213,0.55,5720400621,212,2.7,5720400823,233,510,5720400617,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539667,510,74,2,45,50,6oxoag5c6zbnn09wx08vz4iak,1,54.7,56.7,2025-05-11T13:37:50.989Z,2025-05-11T14:41:25Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,5720400869,233,368,5720400767,285,,5720400765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539681,511,4,2,45,52,6oxoag5c6zbnn09wx08vz4iak,1,58.0,57.0,2025-05-11T13:37:53.099Z,2025-05-11T14:35:48Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,5720400903,56,Center,5720401131,233,369,5720658079,295,,5720400907,152,,5720400915,286,,5720400899,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539703,369,4,2,45,52,c7jgkxx1czv5etn7snf1r6p2m,0,42.0,43.0,2025-05-11T13:37:53.100Z,2025-05-11T14:35:21Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720401059,13,,5720401065,152,,5720401067,285,,5720401063,56,Back,5720401061,295,,5720401181,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813539983,512,1,2,46,8,6oxoag5c6zbnn09wx08vz4iak,1,51.5,52.8,2025-05-11T13:38:09.179Z,2025-05-11T13:38:10Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720402509,213,4.29,5720402503,140,47.8,5720402501,56,Back,5720402499,152,,5720402505,141,40.1,5720402507,212,9.5,5720402497,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540033,513,1,2,46,9,6oxoag5c6zbnn09wx08vz4iak,1,47.8,40.1,2025-05-11T13:38:09.900Z,2025-05-11T13:38:12Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720402799,213,5.13,5720402793,140,54.6,5720402791,56,Right,5720402795,141,16.2,5720402797,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540045,514,1,2,46,11,6oxoag5c6zbnn09wx08vz4iak,1,54.6,16.2,2025-05-11T13:38:12.364Z,2025-05-11T13:38:13Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720402865,213,1.53,5720402859,140,54.9,5720402863,212,8.0,5720402861,141,28.0,5720402857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540085,515,1,2,46,12,6oxoag5c6zbnn09wx08vz4iak,1,54.9,28.0,2025-05-11T13:38:13.211Z,2025-05-11T13:38:15Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720403059,212,20.0,5720403053,56,Center,5720403057,141,57.2,5720403055,140,53.0,5720403061,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540127,516,1,2,46,14,6oxoag5c6zbnn09wx08vz4iak,1,56.6,73.0,2025-05-11T13:38:14.867Z,2025-05-11T13:38:17Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720403299,213,1.26,5720403295,141,87.5,5720403291,56,Left,5720403293,140,59.6,5720403297,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540167,517,1,2,46,16,6oxoag5c6zbnn09wx08vz4iak,1,61.9,88.6,2025-05-11T13:38:17.196Z,2025-05-11T13:38:19Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720403485,212,9.0,5720403487,213,0.29,5720403483,141,92.4,5720403481,140,70.1,5720403479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540225,518,1,2,46,18,6oxoag5c6zbnn09wx08vz4iak,1,72.5,93.3,2025-05-11T13:38:19.299Z,2025-05-11T13:38:21Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720403753,212,7.5,5720403757,213,3.03,5720403749,141,94.5,5720403733,56,Left,5720403743,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540277,519,1,2,46,20,6oxoag5c6zbnn09wx08vz4iak,1,65.4,94.5,2025-05-11T13:38:21.363Z,2025-05-11T13:38:24Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720404049,212,14.6,5720404041,140,55.1,5720404045,141,80.0,5720404037,56,Left,5720404053,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540369,520,1,2,46,22,6oxoag5c6zbnn09wx08vz4iak,1,55.1,80.0,2025-05-11T13:38:23.771Z,2025-05-11T13:38:28Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720404549,1,,5720404545,212,38.3,5720404541,140,56.2,5720404543,141,23.7,5720404539,56,Center,5720404547,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540403,521,1,2,46,27,6oxoag5c6zbnn09wx08vz4iak,0,56.0,23.3,2025-05-11T13:38:27.916Z,2025-05-11T13:38:30Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720404727,213,0.42,5720404719,56,Center,5720404725,212,21.3,5720404721,140,74.5,5720404723,141,36.0,5720404717,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540443,370,1,2,46,31,c7jgkxx1czv5etn7snf1r6p2m,0,23.6,68.8,2025-05-11T13:38:31.844Z,2025-05-11T13:38:32Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720404935,3,,5720404939,140,30.8,5720404943,212,7.6,5720404941,141,69.0,5720404945,213,0.02,5720404937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540555,371,1,2,46,33,c7jgkxx1czv5etn7snf1r6p2m,1,32.5,69.0,2025-05-11T13:38:34.701Z,2025-05-11T13:40:32Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5720405511,56,Back,5720405513,140,29.2,5720405519,213,3.79,5720405517,212,4.4,5720405515,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540569,372,50,2,46,34,c7jgkxx1czv5etn7snf1r6p2m,1,31.9,68.3,2025-05-11T13:38:35.626Z,2025-05-11T14:35:36Z,bapdoe78rj82j550otb5zemwa,N. Holm,,5720405675,233,522,5720405577,56,Back,5720405579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540519,522,7,2,46,34,6oxoag5c6zbnn09wx08vz4iak,0,68.1,31.7,2025-05-11T13:38:35.627Z,2025-05-11T14:35:36Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720405635,286,,5720405359,56,Center,5720405631,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540607,373,1,2,46,38,c7jgkxx1czv5etn7snf1r6p2m,1,28.3,65.1,2025-05-11T13:38:39.029Z,2025-05-11T13:38:40Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720405803,140,33.0,5720405801,56,Back,5720405809,213,1.27,5720405805,141,88.6,5720405807,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540677,375,1,2,46,39,c7jgkxx1czv5etn7snf1r6p2m,1,33.0,88.7,2025-05-11T13:38:40.341Z,2025-05-11T13:38:43Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720406117,140,56.1,5720406121,141,88.9,5720406127,213,0.01,5720406125,212,24.3,5720406111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540683,376,61,2,46,40,c7jgkxx1czv5etn7snf1r6p2m,0,56.1,88.9,2025-05-11T13:38:41.741Z,2025-05-11T14:30:20Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5720406163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813540817,524,1,2,46,42,6oxoag5c6zbnn09wx08vz4iak,1,37.0,10.3,2025-05-11T13:38:43.788Z,2025-05-11T13:38:53Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720406985,140,34.5,5720406987,141,26.5,5720406989,212,11.3,5720406993,213,1.80,5720406981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
