id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815305917,426,5,2,50,52,btaf9fuj3xctycyjeqwereaow,1,-0.8,60.4,2025-05-16T17:11:07.852Z,2025-05-16T18:15:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730304491,56,Back,5730304545,233,481,5730304493,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305647,481,5,2,50,52,bsykw9d70ffqe9atosc92n1e9,0,100.8,39.6,2025-05-16T17:11:07.852Z,2025-05-16T18:15:16Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5730302869,56,Center,5730304573,233,426,5730302871,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305941,427,1,2,51,20,btaf9fuj3xctycyjeqwereaow,1,4.2,51.9,2025-05-16T17:11:35.811Z,2025-05-16T17:11:38Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730304677,74,,5730304667,141,25.9,5730304669,212,72.0,5730304663,56,Center,5730304703,189,,5730304671,213,6.04,5730304665,140,70.7,5730304673,1,,5730304661,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305959,428,15,2,51,24,btaf9fuj3xctycyjeqwereaow,1,88.5,40.1,2025-05-16T17:11:39.771Z,2025-05-16T17:11:56Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730305829,103,13.3,5730304781,56,Center,5730305845,147,48.4,5730305821,78,,5730305843,146,97.5,5730304779,17,,5730305863,233,482,5730305833,215,,5730305825,102,50.6,5730304777,22,,5730305839,458,5730305443,72,,,,,,,,,,,,,,,,,,,,,,,
2815305981,482,10,2,51,24,bsykw9d70ffqe9atosc92n1e9,1,3.8,53.2,2025-05-16T17:11:39.871Z,2025-05-16T17:12:24Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730304893,56,Back,5730304887,173,,5730305913,233,428,5730304891,182,,5730304889,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306079,429,5,2,51,29,btaf9fuj3xctycyjeqwereaow,1,87.1,-1.5,2025-05-16T17:11:45.411Z,2025-05-16T18:15:16Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5730305391,347,,5730305487,233,483,5730305387,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306039,483,5,2,51,29,bsykw9d70ffqe9atosc92n1e9,0,12.9,101.5,2025-05-16T17:11:45.411Z,2025-05-16T18:15:17Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730305169,56,Back,5730305177,347,,5730305519,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306261,430,1,2,51,43,btaf9fuj3xctycyjeqwereaow,1,87.4,0.0,2025-05-16T17:11:59.466Z,2025-05-16T17:12:03Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5730306447,56,Right,5730306451,141,10.0,5730306455,213,2.69,5730306445,107,,5730306449,140,71.4,5730306453,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306317,431,1,2,51,47,btaf9fuj3xctycyjeqwereaow,1,72.5,9.5,2025-05-16T17:12:03.443Z,2025-05-16T17:12:08Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730306751,56,Right,5730306755,141,11.6,5730306753,140,79.6,5730306759,213,0.19,5730306757,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306329,432,1,2,51,52,btaf9fuj3xctycyjeqwereaow,1,77.7,15.0,2025-05-16T17:12:07.963Z,2025-05-16T17:12:08Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730306817,140,73.0,5730306815,56,Right,5730306821,212,5.8,5730306823,213,3.71,5730306819,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306343,433,1,2,51,52,btaf9fuj3xctycyjeqwereaow,1,73.0,10.4,2025-05-16T17:12:08.715Z,2025-05-16T18:14:10Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5730306897,212,10.7,5730306899,213,2.02,5730306893,140,68.6,5730306891,56,Center,5730306895,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306397,434,1,2,51,54,btaf9fuj3xctycyjeqwereaow,1,68.6,24.6,2025-05-16T17:12:10.146Z,2025-05-16T17:12:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730307189,212,32.1,5730307183,56,Back,5730307185,140,38.6,5730307191,213,3.34,5730307193,1,,5730307187,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306465,435,1,2,52,0,btaf9fuj3xctycyjeqwereaow,0,38.6,15.5,2025-05-16T17:12:15.819Z,2025-05-16T17:12:20Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730307507,155,,5730307513,141,0.0,5730307519,1,,5730307517,213,5.94,5730307515,212,33.8,5730307509,56,Right,5730307511,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306469,436,5,2,52,3,btaf9fuj3xctycyjeqwereaow,0,69.4,-1.5,2025-05-16T17:12:19.018Z,2025-05-16T18:15:18Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730307537,56,Right,5730307539,347,,5730307869,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306527,484,5,2,52,3,bsykw9d70ffqe9atosc92n1e9,1,30.6,101.5,2025-05-16T17:12:19.018Z,2025-05-16T18:15:17Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5730307799,56,Back,5730307801,347,,5730307843,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306609,485,1,2,52,12,bsykw9d70ffqe9atosc92n1e9,1,31.0,100.0,2025-05-16T17:12:28.560Z,2025-05-16T17:12:31Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730308287,213,3.77,5730308285,212,17.0,5730308279,56,Back,5730308281,140,17.9,5730308283,141,86.9,5730308277,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306687,486,1,2,52,15,bsykw9d70ffqe9atosc92n1e9,1,17.3,84.1,2025-05-16T17:12:31.177Z,2025-05-16T17:12:37Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730308725,213,4.08,5730308721,141,54.2,5730308717,56,Back,5730308723,212,25.2,5730308719,140,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306707,487,1,2,52,21,bsykw9d70ffqe9atosc92n1e9,0,7.1,49.4,2025-05-16T17:12:37.089Z,2025-05-16T17:12:38Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730308833,140,50.5,5730308827,157,,5730308839,213,5.64,5730308835,141,0.0,5730308829,56,Right,5730308837,212,57.0,5730308841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306769,437,5,2,52,22,btaf9fuj3xctycyjeqwereaow,1,47.8,101.2,2025-05-16T17:12:38.270Z,2025-05-16T18:15:18Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730309131,56,Back,5730309183,233,488,5730309133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306713,488,5,2,52,22,bsykw9d70ffqe9atosc92n1e9,0,52.2,-1.2,2025-05-16T17:12:38.270Z,2025-05-16T18:15:18Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730308883,56,Right,5730308885,347,,5730309207,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306877,438,1,2,52,39,btaf9fuj3xctycyjeqwereaow,1,46.0,100.0,2025-05-16T17:12:55.026Z,2025-05-16T17:12:56Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730309817,140,62.0,5730309821,212,19.7,5730309815,56,Left,5730309813,107,,5730309819,141,86.0,5730309823,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306889,439,1,2,52,40,btaf9fuj3xctycyjeqwereaow,0,62.0,86.2,2025-05-16T17:12:55.978Z,2025-05-16T17:12:56Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5730309871,56,Left,5730309875,141,88.4,5730309877,212,9.4,5730309879,213,0.16,5730309873,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306963,490,1,2,52,42,bsykw9d70ffqe9atosc92n1e9,1,28.7,16.8,2025-05-16T17:12:57.841Z,2025-05-16T17:13:03Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730310229,141,40.4,5730310231,212,27.2,5730310225,56,Back,5730310233,213,2.51,5730310227,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306995,491,1,2,52,47,bsykw9d70ffqe9atosc92n1e9,1,10.4,45.1,2025-05-16T17:13:02.977Z,2025-05-16T17:13:07Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730310425,56,Back,5730310433,213,0.94,5730310427,140,16.8,5730310431,212,11.4,5730310429,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307071,492,1,2,52,51,bsykw9d70ffqe9atosc92n1e9,1,22.2,61.1,2025-05-16T17:13:06.976Z,2025-05-16T17:13:11Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730310821,56,Back,5730310825,141,45.7,5730310827,212,18.4,5730310829,213,3.75,5730310823,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307099,493,1,2,52,55,bsykw9d70ffqe9atosc92n1e9,1,7.6,44.9,2025-05-16T17:13:11.553Z,2025-05-16T17:13:13Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5730310999,155,,5730311011,1,,5730311007,212,34.8,5730311003,140,33.6,5730311009,213,5.61,5730311005,141,13.1,5730311001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307113,494,1,2,52,57,bsykw9d70ffqe9atosc92n1e9,0,32.6,14.6,2025-05-16T17:13:13.424Z,2025-05-16T17:13:14Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730311099,140,35.4,5730311103,212,12.7,5730311105,213,1.34,5730311097,56,Back,5730311101,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307181,440,8,2,53,3,btaf9fuj3xctycyjeqwereaow,1,62.2,79.4,2025-05-16T17:13:19.346Z,2025-05-16T18:14:12Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730311443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307195,441,5,2,53,4,btaf9fuj3xctycyjeqwereaow,0,68.2,101.8,2025-05-16T17:13:20.410Z,2025-05-16T18:15:19Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730311501,56,Left,5730313011,233,495,5730311503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307439,495,5,2,53,4,bsykw9d70ffqe9atosc92n1e9,1,31.8,-1.8,2025-05-16T17:13:20.410Z,2025-05-16T18:15:19Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730312935,347,,5730312933,56,Back,5730312971,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307467,496,1,2,53,29,bsykw9d70ffqe9atosc92n1e9,1,37.8,0.0,2025-05-16T17:13:45.120Z,2025-05-16T17:13:47Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730313091,141,22.5,5730313095,213,0.49,5730313093,212,34.4,5730313087,56,Center,5730313089,140,66.8,5730313097,1,,5730313085,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307499,497,1,2,53,31,bsykw9d70ffqe9atosc92n1e9,1,66.8,22.5,2025-05-16T17:13:47.616Z,2025-05-16T17:13:52Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5730313341,213,5.71,5730313329,3,,5730313337,141,12.2,5730313339,212,12.9,5730313333,56,Right,5730313335,140,77.1,5730313331,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307511,498,1,2,53,36,bsykw9d70ffqe9atosc92n1e9,1,83.4,9.4,2025-05-16T17:13:51.825Z,2025-05-16T17:13:53Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5730313437,141,15.3,5730313435,140,79.3,5730313441,213,2.39,5730313433,56,Right,5730313439,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307529,499,1,2,53,37,bsykw9d70ffqe9atosc92n1e9,1,79.3,15.3,2025-05-16T17:13:53Z,2025-05-16T17:13:54Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5730313521,140,77.0,5730313527,213,3.70,5730313525,212,2.8,5730313519,56,Right,5730313523,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307639,500,1,2,53,38,bsykw9d70ffqe9atosc92n1e9,1,77.0,13.1,2025-05-16T17:13:53.848Z,2025-05-16T17:14:02Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5730314111,141,76.0,5730314115,212,43.0,5730314119,213,1.67,5730314107,140,72.9,5730314125,1,,5730314103,56,Center,5730314101,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307663,501,1,2,53,46,bsykw9d70ffqe9atosc92n1e9,0,82.6,70.8,2025-05-16T17:14:02.664Z,2025-05-16T19:31:37Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730314231,213,5.43,5730314227,141,39.5,5730314223,56,Center,5730314229,212,28.2,5730314225,140,100.0,5730314221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307885,443,5,2,53,48,btaf9fuj3xctycyjeqwereaow,1,-0.4,60.7,2025-05-16T17:14:04.245Z,2025-05-16T18:15:20Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5730315485,233,502,5730315423,346,,5730315421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307693,502,5,2,53,48,bsykw9d70ffqe9atosc92n1e9,0,100.4,39.3,2025-05-16T17:14:04.245Z,2025-05-16T18:15:20Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730314359,346,,5730315517,233,443,5730314357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307905,444,1,2,54,9,btaf9fuj3xctycyjeqwereaow,0,5.0,55.8,2025-05-16T17:14:25.434Z,2025-05-16T17:14:27Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730315561,213,0.33,5730315557,141,84.2,5730315565,1,,5730315593,189,,5730315559,212,60.2,5730315553,56,Left,5730315555,140,59.3,5730315551,124,,5730315567,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307923,503,61,2,54,12,bsykw9d70ffqe9atosc92n1e9,1,41.0,18.3,2025-05-16T17:14:28.132Z,2025-05-16T17:18:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5730315633,56,Back,5730315889,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307959,445,5,2,54,12,btaf9fuj3xctycyjeqwereaow,1,48.9,102.0,2025-05-16T17:14:28.153Z,2025-05-16T18:15:20Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730315857,347,,5730315861,233,504,5730315855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307937,504,5,2,54,12,bsykw9d70ffqe9atosc92n1e9,0,51.1,-2.0,2025-05-16T17:14:28.153Z,2025-05-16T18:15:21Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5730315695,56,Right,5730315697,347,,5730315893,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307977,446,1,2,54,16,btaf9fuj3xctycyjeqwereaow,1,45.6,100.0,2025-05-16T17:14:32.120Z,2025-05-16T17:14:34Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730315963,212,7.9,5730315959,140,46.5,5730315965,213,4.83,5730315957,56,Back,5730315961,141,89.1,5730315955,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307979,447,1,2,54,17,btaf9fuj3xctycyjeqwereaow,1,46.5,89.1,2025-05-16T17:14:32.913Z,2025-05-16T17:14:34Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730315973,141,94.2,5730316009,156,,5730315975,212,6.0,5730315977,213,2.53,5730315971,140,41.8,5730315969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308001,448,1,2,54,18,btaf9fuj3xctycyjeqwereaow,1,41.0,94.2,2025-05-16T17:14:34.177Z,2025-05-16T17:14:36Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730316089,212,17.6,5730316083,56,Back,5730316085,140,24.4,5730316091,213,3.28,5730316087,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308045,449,1,2,54,21,btaf9fuj3xctycyjeqwereaow,1,24.4,90.5,2025-05-16T17:14:36.745Z,2025-05-16T17:14:41Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730316295,56,Back,5730316303,213,4.18,5730316297,140,11.0,5730316301,212,27.9,5730316299,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308089,450,1,2,54,25,btaf9fuj3xctycyjeqwereaow,1,12.8,37.6,2025-05-16T17:14:41.704Z,2025-05-16T17:14:46Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730316547,157,,5730316557,213,0.50,5730316551,140,46.7,5730316555,212,40.6,5730316553,141,66.4,5730316559,1,,5730316549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308117,451,1,2,54,30,btaf9fuj3xctycyjeqwereaow,1,46.7,66.4,2025-05-16T17:14:46.089Z,2025-05-16T17:17:38Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5730316763,156,,5730316689,56,Back,5730316697,213,2.31,5730316691,140,36.8,5730316695,212,15.5,5730329211,155,,5730316693,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308133,452,1,2,54,31,btaf9fuj3xctycyjeqwereaow,1,37.4,83.9,2025-05-16T17:14:47.480Z,2025-05-16T17:17:48Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5730316807,56,Back,5730316813,212,7.7,5730316811,141,73.8,5730316815,213,5.19,5730316809,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308185,453,1,2,54,32,btaf9fuj3xctycyjeqwereaow,1,40.8,73.8,2025-05-16T17:14:48.512Z,2025-05-16T17:14:52Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5730317099,141,66.3,5730317095,56,Back,5730317103,213,3.63,5730317097,140,31.6,5730317101,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308197,454,1,2,54,36,btaf9fuj3xctycyjeqwereaow,1,33.3,67.5,2025-05-16T17:14:52.512Z,2025-05-16T17:14:53Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730317183,213,4.26,5730317175,56,Back,5730317177,140,31.3,5730317179,141,61.1,5730317181,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308263,455,1,2,54,37,btaf9fuj3xctycyjeqwereaow,1,31.3,61.1,2025-05-16T17:14:53.312Z,2025-05-16T17:14:58Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730317527,141,72.4,5730317531,213,1.38,5730317525,140,32.7,5730317523,56,Back,5730317529,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308295,456,1,2,54,42,btaf9fuj3xctycyjeqwereaow,1,37.3,75.1,2025-05-16T17:14:57.841Z,2025-05-16T17:15:00Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730317699,141,69.1,5730317701,212,6.6,5730317703,213,5.61,5730317695,56,Back,5730317697,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308335,457,1,2,54,44,btaf9fuj3xctycyjeqwereaow,1,41.7,69.6,2025-05-16T17:15:00.145Z,2025-05-16T17:15:03Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5730317977,212,12.0,5730317973,140,33.7,5730317979,213,2.35,5730317971,56,Back,5730317975,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308361,458,1,2,54,47,btaf9fuj3xctycyjeqwereaow,1,31.5,82.6,2025-05-16T17:15:03.664Z,2025-05-16T17:15:06Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730318095,212,27.4,5730318089,56,Back,5730318097,213,3.79,5730318091,140,10.7,5730318093,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308379,459,1,2,54,50,btaf9fuj3xctycyjeqwereaow,1,10.7,58.2,2025-05-16T17:15:06.057Z,2025-05-16T17:15:07Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5730318193,140,24.4,5730318199,213,5.48,5730318195,141,36.3,5730318191,56,Back,5730318197,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308445,460,1,2,54,51,btaf9fuj3xctycyjeqwereaow,1,25.5,36.0,2025-05-16T17:15:07.472Z,2025-05-16T17:15:12Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730318547,56,Back,5730318557,1,,5730318549,140,29.3,5730318553,212,36.5,5730318555,213,1.46,5730318551,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308491,461,1,2,54,56,btaf9fuj3xctycyjeqwereaow,1,30.2,89.4,2025-05-16T17:15:12.672Z,2025-05-16T17:15:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730318795,140,27.8,5730318799,212,6.7,5730318793,56,Back,5730318797,141,80.3,5730318801,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308547,462,1,2,55,0,btaf9fuj3xctycyjeqwereaow,1,29.4,82.6,2025-05-16T17:15:15.863Z,2025-05-16T17:15:20Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5730319115,212,6.3,5730319109,56,Back,5730319117,213,1.45,5730319111,140,30.1,5730319113,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308539,506,83,2,55,4,bsykw9d70ffqe9atosc92n1e9,0,70.0,22.8,2025-05-16T17:15:20.192Z,2025-05-16T17:15:22Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5730319235,399,6wygyy5z5i0okllr83e9ej8ph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308561,463,1,2,55,4,btaf9fuj3xctycyjeqwereaow,1,21.1,91.1,2025-05-16T17:15:20.377Z,2025-05-16T17:15:22Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5730319195,1,,5730319191,212,41.8,5730319187,140,23.6,5730319193,213,4.78,5730319183,196,,5730319189,141,29.8,5730319185,56,Back,5730319181,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308617,464,1,2,55,7,btaf9fuj3xctycyjeqwereaow,1,23.9,25.8,2025-05-16T17:15:23.384Z,2025-05-16T17:15:27Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5730319557,141,27.0,5730319555,140,47.3,5730319561,213,0.03,5730319553,56,Back,5730319559,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308619,465,61,2,55,11,btaf9fuj3xctycyjeqwereaow,0,48.5,26.8,2025-05-16T17:15:27.496Z,2025-05-16T17:15:28Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5730319565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308669,508,1,2,55,12,bsykw9d70ffqe9atosc92n1e9,1,64.2,70.6,2025-05-16T17:15:28.728Z,2025-05-16T17:15:31Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5730319831,56,Left,5730319835,141,83.2,5730319839,213,2.25,5730319833,140,57.6,5730319837,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815308705,509,1,2,55,15,bsykw9d70ffqe9atosc92n1e9,1,57.6,83.2,2025-05-16T17:15:31.257Z,2025-05-16T17:15:34Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5730320047,141,70.3,5730320049,212,22.7,5730320043,56,Back,5730320045,140,37.7,5730320051,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
