id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2797219809,697,7,2,53,47,6oxoag5c6zbnn09wx08vz4iak,1,21.5,20.5,2025-04-06T13:42:35.946Z,2025-04-06T14:40:24Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630401209,56,Back,5630401211,285,,5630401267,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219855,699,61,2,53,52,6oxoag5c6zbnn09wx08vz4iak,0,39.0,9.2,2025-04-06T13:42:40.982Z,2025-04-06T13:42:42Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5630401437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219895,423,12,2,53,54,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,85.0,2025-04-06T13:42:42.304Z,2025-04-06T14:50:12Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5630401731,167,,5630401663,141,100.0,5630401665,212,11.6,5630401667,213,1.63,5630401659,56,Left,5630401661,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219903,424,5,2,53,54,80hgdmpkvdrhw1ge9nks2kxvy,0,53.6,102.0,2025-04-06T13:42:43.182Z,2025-04-06T14:49:56Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5630402479,233,700,5630401701,347,,5630401699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220019,700,5,2,53,54,6oxoag5c6zbnn09wx08vz4iak,1,46.4,-2.0,2025-04-06T13:42:43.182Z,2025-04-06T14:49:56Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5630402309,56,Back,5630402387,233,424,5630402311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220073,701,1,2,54,2,6oxoag5c6zbnn09wx08vz4iak,1,46.4,0.0,2025-04-06T13:42:50.246Z,2025-04-06T13:42:52Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630402663,56,Back,5630402669,212,19.2,5630402671,213,2.50,5630402661,107,,5630402665,140,31.8,5630402667,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220123,702,1,2,54,4,6oxoag5c6zbnn09wx08vz4iak,1,32.3,26.2,2025-04-06T13:42:52.574Z,2025-04-06T13:42:55Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630402977,141,66.3,5630402975,140,34.6,5630402981,213,1.48,5630402979,212,27.4,5630402973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220265,703,1,2,54,7,6oxoag5c6zbnn09wx08vz4iak,1,37.6,67.9,2025-04-06T13:42:55.230Z,2025-04-06T13:43:01Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630403793,140,46.2,5630403799,213,0.95,5630403791,56,Back,5630403795,141,86.3,5630403797,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220307,704,1,2,54,12,6oxoag5c6zbnn09wx08vz4iak,1,58.6,88.0,2025-04-06T13:43:01.054Z,2025-04-06T13:43:03Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630404037,212,11.8,5630404035,141,78.4,5630404031,56,Back,5630404033,140,49.2,5630404039,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220359,705,1,2,54,14,6oxoag5c6zbnn09wx08vz4iak,1,49.5,77.8,2025-04-06T13:43:03.134Z,2025-04-06T13:43:06Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630404349,140,54.4,5630404353,212,8.6,5630404355,213,0.93,5630404351,141,88.0,5630404347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220443,706,1,2,54,17,6oxoag5c6zbnn09wx08vz4iak,1,54.4,86.5,2025-04-06T13:43:06.134Z,2025-04-06T13:43:10Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630404777,212,15.4,5630404769,56,Back,5630404775,141,75.4,5630404773,140,41.6,5630404779,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220519,707,1,2,54,21,6oxoag5c6zbnn09wx08vz4iak,1,29.8,58.2,2025-04-06T13:43:10.014Z,2025-04-06T13:43:13Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630405207,213,5.22,5630405203,141,17.6,5630405199,56,Back,5630405205,212,31.6,5630405201,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220771,708,1,2,54,25,6oxoag5c6zbnn09wx08vz4iak,1,46.0,14.1,2025-04-06T13:43:13.598Z,2025-04-06T13:43:24Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630406395,1,,5630406391,212,32.1,5630406393,213,0.15,5630406389,141,21.0,5630406385,140,76.2,5630406377,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220647,425,83,2,54,31,80hgdmpkvdrhw1ge9nks2kxvy,0,17.9,81.4,2025-04-06T13:43:19.960Z,2025-04-06T13:43:26Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630406599,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220803,709,1,2,54,36,6oxoag5c6zbnn09wx08vz4iak,1,96.4,27.4,2025-04-06T13:43:24.726Z,2025-04-06T13:43:26Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630406563,212,8.6,5630406559,140,89.6,5630406565,213,3.74,5630406561,141,20.3,5630406557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220813,710,1,2,54,37,6oxoag5c6zbnn09wx08vz4iak,0,88.4,20.0,2025-04-06T13:43:26.094Z,2025-04-06T13:43:27Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630406611,141,39.8,5630406615,213,1.44,5630406613,212,13.6,5630406609,140,90.1,5630406603,2,,5630406607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221037,426,12,2,54,39,80hgdmpkvdrhw1ge9nks2kxvy,1,9.8,54.8,2025-04-06T13:43:27.704Z,2025-04-06T13:43:39Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630407833,212,20.8,5630407829,140,13.8,5630407827,56,Back,5630407831,141,84.7,5630407835,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797220971,711,1,2,54,45,6oxoag5c6zbnn09wx08vz4iak,1,80.5,7.6,2025-04-06T13:43:34.005Z,2025-04-06T13:43:35Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630407387,213,1.76,5630407383,141,16.4,5630407377,56,Right,5630407385,212,6.1,5630407381,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221021,712,1,2,54,47,6oxoag5c6zbnn09wx08vz4iak,1,80.7,16.1,2025-04-06T13:43:35.694Z,2025-04-06T13:43:39Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5630407751,212,16.1,5630407745,56,Right,5630407747,140,95.9,5630407753,213,6.17,5630407749,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221029,713,1,2,54,50,6oxoag5c6zbnn09wx08vz4iak,0,95.9,13.5,2025-04-06T13:43:38.926Z,2025-04-06T13:43:52Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5630409101,2,,5630407797,141,16.5,5630407795,140,94.7,5630407801,213,2.12,5630407793,56,Right,5630407799,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221047,427,61,2,54,51,80hgdmpkvdrhw1ge9nks2kxvy,1,6.7,82.4,2025-04-06T13:43:39.556Z,2025-04-06T13:43:40Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630407879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221087,428,6,2,54,53,80hgdmpkvdrhw1ge9nks2kxvy,0,6.2,82.8,2025-04-06T13:43:41.624Z,2025-04-06T14:40:10Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5630408577,233,714,5630408291,56,Back,5630408293,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221109,714,6,2,54,53,6oxoag5c6zbnn09wx08vz4iak,1,93.8,17.2,2025-04-06T13:43:41.624Z,2025-04-06T14:40:10Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5630408347,56,Right,5630408541,233,428,5630408349,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221525,715,1,2,55,17,6oxoag5c6zbnn09wx08vz4iak,1,99.5,0.5,2025-04-06T13:44:05.349Z,2025-04-06T13:44:52Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,1.0,,5630415783,154,,5630410789,141,56.6,5630415781,210,15,5630410785,56,Center,5630410791,212,38.6,5630410793,213,1.73,5630410787,140,93.7,5630410783,223,,5630410781,155,,5630410777,2,,5630410779,6,5630410795,1,,,,,,,,,,,,,,,,,,,,,,,
2797221567,716,44,2,55,19,6oxoag5c6zbnn09wx08vz4iak,1,91.6,59.2,2025-04-06T13:44:07.925Z,2025-04-06T14:40:52Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630411033,56,Center,5630414973,233,431,5630411035,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222219,431,44,2,55,19,80hgdmpkvdrhw1ge9nks2kxvy,0,8.4,40.8,2025-04-06T13:44:07.926Z,2025-04-06T14:40:53Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630415007,233,716,5630414539,56,Back,5630414541,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221593,717,15,2,55,20,6oxoag5c6zbnn09wx08vz4iak,1,93.7,56.6,2025-04-06T13:44:08.292Z,2025-04-06T14:40:12Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630415833,100,,5630415821,29,,5630415843,231,53.2,5630415169,15,,5630415819,76,,5630411163,56,Center,5630415839,147,55.2,5630415835,82,,5630411159,17,,5630415823,154,,5630415841,230,5630712029,233,429,5630415831,103,19,5630415167,25,5630415829,102,51.9,99.9,,5630415825,55,715,5630415173,328,5630415837,146,95.5,,,,
2797221629,429,10,2,55,20,80hgdmpkvdrhw1ge9nks2kxvy,1,4.5,44.8,2025-04-06T13:44:08.392Z,2025-04-06T14:40:12Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5630411301,56,Back,5630712063,233,717,5630411299,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221951,719,61,2,55,21,6oxoag5c6zbnn09wx08vz4iak,1,92.3,58.7,2025-04-06T13:44:10.043Z,2025-04-06T13:44:58Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630413159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221907,430,5,2,55,25,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.9,39.5,2025-04-06T13:44:13.974Z,2025-04-06T14:49:57Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630412901,346,,5630412949,233,718,5630412899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797221899,718,5,2,55,25,6oxoag5c6zbnn09wx08vz4iak,0,100.9,60.5,2025-04-06T13:44:13.974Z,2025-04-06T13:44:36Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630412829,56,Center,5630412831,346,,5630413031,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222799,432,1,2,56,19,80hgdmpkvdrhw1ge9nks2kxvy,0,5.5,41.6,2025-04-06T13:45:07.471Z,2025-04-06T13:45:09Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5630417601,141,54.8,5630417605,213,0.14,5630417609,74,,5630417603,212,63.3,5630417597,56,Center,5630417599,140,65.2,5630417607,1,,5630417595,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222917,720,12,2,56,21,6oxoag5c6zbnn09wx08vz4iak,1,38.6,38.9,2025-04-06T13:45:09.924Z,2025-04-06T13:45:19Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630418217,213,5.53,5630418215,212,40.0,5630418683,167,,5630418211,140,66.4,5630418213,141,0.0,5630418209,56,Right,5630418681,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222961,433,56,2,56,27,80hgdmpkvdrhw1ge9nks2kxvy,1,37.0,94.7,2025-04-06T13:45:15.280Z,2025-04-06T14:50:12Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630418457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223273,434,5,2,56,27,80hgdmpkvdrhw1ge9nks2kxvy,1,34.4,101.6,2025-04-06T13:45:15.511Z,2025-04-06T14:49:57Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630420135,56,Back,5630420229,233,721,5630420137,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797222927,721,5,2,56,27,6oxoag5c6zbnn09wx08vz4iak,0,65.6,-1.6,2025-04-06T13:45:15.511Z,2025-04-06T14:49:57Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630420311,233,434,5630418265,56,Right,5630418267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223319,435,1,2,56,42,80hgdmpkvdrhw1ge9nks2kxvy,0,43.7,100.0,2025-04-06T13:45:30.529Z,2025-04-06T13:45:32Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630420427,141,88.6,5630420425,140,64.7,5630420431,213,5.89,5630420421,107,,5630420433,1,,5630420429,212,23.9,5630420423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223341,722,1,2,56,44,6oxoag5c6zbnn09wx08vz4iak,0,36.9,12.2,2025-04-06T13:45:32.556Z,2025-04-06T13:45:33Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630420547,56,Right,5630420551,141,11.6,5630420545,3,,5630420555,213,6.26,5630420553,212,21.7,5630420549,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223421,436,1,2,56,45,80hgdmpkvdrhw1ge9nks2kxvy,1,44.5,87.5,2025-04-06T13:45:33.511Z,2025-04-06T13:45:36Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5630420963,213,5.86,5630420955,56,Center,5630420961,212,21.2,5630420953,3,,5630420959,141,74.7,5630420957,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223577,723,4,2,56,48,6oxoag5c6zbnn09wx08vz4iak,1,33.8,19.4,2025-04-06T13:45:36.316Z,2025-04-06T13:45:46Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630421835,286,,5630421785,13,,5630421831,233,438,5630421793,152,,5630421789,56,Back,5630421797,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223481,438,4,2,56,48,80hgdmpkvdrhw1ge9nks2kxvy,0,66.2,80.6,2025-04-06T13:45:36.317Z,2025-04-06T13:45:45Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630421851,233,723,5630421369,285,,5630421363,152,,5630421359,13,,5630421367,265,,5630421361,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223429,437,43,2,56,48,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-06T13:45:36.679Z,2025-04-06T13:45:44Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5630421909,144,50,5630421001,286,0,5630420999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223671,724,1,2,56,58,6oxoag5c6zbnn09wx08vz4iak,1,34.3,21.0,2025-04-06T13:45:46.941Z,2025-04-06T13:45:48Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630422313,140,48.0,5630422297,5,,5630422315,141,8.5,5630422301,152,,5630422317,212,16.7,5630422307,56,Back,5630422321,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223701,725,1,2,56,59,6oxoag5c6zbnn09wx08vz4iak,1,48.0,8.5,2025-04-06T13:45:47.980Z,2025-04-06T13:45:49Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630422501,213,0.85,5630422493,56,Right,5630422499,212,7.7,5630422495,140,52.8,5630422497,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223713,726,1,2,57,0,6oxoag5c6zbnn09wx08vz4iak,1,52.8,17.0,2025-04-06T13:45:49.020Z,2025-04-06T13:45:50Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630422555,140,49.0,5630422561,213,3.72,5630422559,212,4.8,5630422553,56,Back,5630422557,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223785,727,1,2,57,1,6oxoag5c6zbnn09wx08vz4iak,1,50.1,13.2,2025-04-06T13:45:49.875Z,2025-04-06T13:45:53Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630422953,212,7.9,5630422945,140,53.8,5630422957,213,1.06,5630422943,56,Center,5630422949,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223837,728,1,2,57,5,6oxoag5c6zbnn09wx08vz4iak,1,53.3,32.1,2025-04-06T13:45:53.436Z,2025-04-06T13:45:56Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630423255,213,2.10,5630423247,56,Back,5630423251,141,55.8,5630423253,212,18.7,5630423249,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223861,729,1,2,57,7,6oxoag5c6zbnn09wx08vz4iak,1,44.3,55.8,2025-04-06T13:45:55.915Z,2025-04-06T13:45:57Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630423383,213,1.05,5630423379,141,90.0,5630423375,56,Left,5630423377,140,57.0,5630423381,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223873,730,1,2,57,9,6oxoag5c6zbnn09wx08vz4iak,1,56.3,86.9,2025-04-06T13:45:57.267Z,2025-04-06T13:45:58Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630423437,140,63.9,5630423447,212,15.1,5630423449,213,5.27,5630423433,56,Center,5630423441,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797223937,731,1,2,57,10,6oxoag5c6zbnn09wx08vz4iak,1,63.0,69.0,2025-04-06T13:45:58.235Z,2025-04-06T13:46:01Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630423819,141,79.9,5630423815,56,Left,5630423823,213,2.32,5630423821,212,10.1,5630423817,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224053,732,1,2,57,13,6oxoag5c6zbnn09wx08vz4iak,1,56.5,81.5,2025-04-06T13:46:01.772Z,2025-04-06T13:46:07Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5630424445,140,62.5,5630424451,212,10.4,5630424439,56,Left,5630424449,141,93.6,5630424453,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224087,733,1,2,57,19,6oxoag5c6zbnn09wx08vz4iak,1,67.4,95.1,2025-04-06T13:46:07.347Z,2025-04-06T13:46:09Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5630424665,140,53.9,5630424667,141,93.9,5630424661,155,,5630424675,213,3.20,5630424663,56,Left,5630424669,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224121,734,1,2,57,21,6oxoag5c6zbnn09wx08vz4iak,1,53.5,93.0,2025-04-06T13:46:09.244Z,2025-04-06T13:46:11Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630424823,56,Back,5630424829,212,12.7,5630424831,213,3.48,5630424827,141,86.9,5630424825,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224139,735,1,2,57,23,6oxoag5c6zbnn09wx08vz4iak,1,42.1,86.9,2025-04-06T13:46:11.595Z,2025-04-06T13:46:12Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630424913,140,49.9,5630424919,213,0.67,5630424915,141,96.5,5630424911,56,Back,5630424917,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224189,736,1,2,57,24,6oxoag5c6zbnn09wx08vz4iak,1,49.9,96.5,2025-04-06T13:46:12.275Z,2025-04-06T13:46:15Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5630425177,213,3.69,5630425163,56,Back,5630425167,140,41.6,5630425173,212,10.2,5630425171,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224243,737,1,2,57,26,6oxoag5c6zbnn09wx08vz4iak,1,38.4,79.1,2025-04-06T13:46:15.163Z,2025-04-06T13:46:18Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5630425469,141,27.4,5630425465,56,Back,5630425475,1,,5630425471,212,35.2,5630425467,140,36.7,5630425473,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224283,738,1,2,57,30,6oxoag5c6zbnn09wx08vz4iak,1,34.8,19.2,2025-04-06T13:46:18.619Z,2025-04-06T13:46:21Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630425707,56,Back,5630425709,140,48.0,5630425713,212,16.9,5630425715,213,5.67,5630425711,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224399,739,1,2,57,32,6oxoag5c6zbnn09wx08vz4iak,1,44.0,7.3,2025-04-06T13:46:20.867Z,2025-04-06T13:46:27Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630426379,213,0.61,5630426373,140,60.4,5630426377,212,21.0,5630426375,141,24.9,5630426371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224407,740,1,2,57,38,6oxoag5c6zbnn09wx08vz4iak,0,60.1,3.1,2025-04-06T13:46:26.883Z,2025-04-06T13:46:35Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630426421,56,Right,5630427179,213,0.09,5630427173,140,61.5,5630427175,141,3.3,5630426979,286,,5630427183,233,439,5630427177,212,1.5,5630427181,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224429,439,74,2,57,38,80hgdmpkvdrhw1ge9nks2kxvy,1,38.0,96.2,2025-04-06T13:46:26.884Z,2025-04-06T14:32:14Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630427243,233,740,5630426531,56,Back,5630426533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224487,440,5,2,57,39,80hgdmpkvdrhw1ge9nks2kxvy,0,38.7,102.0,2025-04-06T13:46:28.140Z,2025-04-06T14:49:58Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5630426877,56,Back,5630427105,233,741,5630426879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224493,741,5,2,57,39,6oxoag5c6zbnn09wx08vz4iak,1,61.3,-2.0,2025-04-06T13:46:28.140Z,2025-04-06T14:49:58Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5630427067,233,440,5630426905,347,,5630426903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224557,742,1,2,57,46,6oxoag5c6zbnn09wx08vz4iak,1,62.8,0.0,2025-04-06T13:46:35.051Z,2025-04-06T13:46:36Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5630427319,56,Right,5630427329,141,13.7,5630427333,212,10.8,5630427335,213,2.01,5630427325,140,58.4,5630427317,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224593,743,1,2,57,47,6oxoag5c6zbnn09wx08vz4iak,1,58.4,13.7,2025-04-06T13:46:35.827Z,2025-04-06T13:46:37Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5630427557,141,20.7,5630427553,56,Right,5630427559,212,10.4,5630427561,213,0.48,5630427555,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797224641,744,1,2,57,49,6oxoag5c6zbnn09wx08vz4iak,1,67.2,20.7,2025-04-06T13:46:37.363Z,2025-04-06T13:46:40Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5630427821,141,33.1,5630427817,56,Center,5630427825,213,2.41,5630427823,212,12.7,5630427819,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
