id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823848351,480,1,2,47,24,45v50owpvshpijizwwlcw4lni,1,23.5,19.7,2025-06-22T13:34:45.523Z,2025-06-22T13:34:46Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777901977,140,27.1,5777901979,141,14.4,5777901981,212,5.2,5777901975,56,Back,5777901983,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848363,482,1,2,47,25,45v50owpvshpijizwwlcw4lni,1,27.0,14.7,2025-06-22T13:34:46.403Z,2025-06-22T13:34:51Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777902039,212,19.1,5777902037,141,40.7,5777902035,140,34.0,5777902041,213,1.18,5777902033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848359,392,83,2,47,29,8q6cv8g4bd3xdl7m88kll16na,0,78.7,71.7,2025-06-22T13:34:49.707Z,2025-06-22T13:34:53Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5777902049,399,b95r3rmf3rzra4sp1mkutd5ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848365,483,43,2,47,30,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-22T13:34:51.124Z,2025-06-22T13:35:00Z,b95r3rmf3rzra4sp1mkutd5ka,C. Zady Sery,,,5777902045,56,Back,5777902059,285,0,5777902149,144,3,5777902055,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848367,393,83,2,47,32,8q6cv8g4bd3xdl7m88kll16na,0,79.5,70.3,2025-06-22T13:34:52.940Z,2025-06-22T13:41:07Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777902125,399,b95r3rmf3rzra4sp1mkutd5ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848373,484,4,2,47,33,45v50owpvshpijizwwlcw4lni,1,27.0,29.8,2025-06-22T13:34:54.210Z,2025-06-22T13:34:59Z,b95r3rmf3rzra4sp1mkutd5ka,C. Zady Sery,,,5777902113,285,,5777902103,265,,5777902099,56,Back,5777902101,152,,5777902097,13,,5777902109,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848371,394,4,2,47,33,8q6cv8g4bd3xdl7m88kll16na,0,73.0,70.2,2025-06-22T13:34:54.211Z,2025-06-22T13:35:00Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777902117,233,484,5777902079,265,,5777902081,286,,5777902075,56,Center,5777902073,13,,5777902077,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848381,485,1,2,47,40,45v50owpvshpijizwwlcw4lni,1,38.3,28.9,2025-06-22T13:35:00.691Z,2025-06-22T13:35:02Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777902171,56,Back,5777902169,152,,5777902177,212,20.5,5777902167,5,,5777902179,213,1.90,5777902185,189,,5777902173,140,32.0,5777902175,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848389,486,1,2,47,42,45v50owpvshpijizwwlcw4lni,1,33.9,59.3,2025-06-22T13:35:02.795Z,2025-06-22T13:35:08Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777902221,213,4.82,5777902213,56,Back,5777902217,141,29.4,5777902219,212,20.5,5777902215,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848393,487,1,2,47,47,45v50owpvshpijizwwlcw4lni,1,37.3,18.6,2025-06-22T13:35:08.091Z,2025-06-22T13:35:10Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777902239,140,23.7,5777902245,213,2.37,5777902241,141,38.9,5777902237,56,Back,5777902243,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848403,488,1,2,47,49,45v50owpvshpijizwwlcw4lni,1,26.1,42.5,2025-06-22T13:35:10.331Z,2025-06-22T13:35:16Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5777902303,140,29.0,5777902305,141,65.7,5777902307,212,16.1,5777902301,56,Back,5777902309,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848407,395,45,2,47,56,8q6cv8g4bd3xdl7m88kll16na,0,64.8,32.2,2025-06-22T13:35:16.603Z,2025-06-22T14:39:41Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777902331,56,Center,5777902347,233,489,5777902333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848409,489,3,2,47,56,45v50owpvshpijizwwlcw4lni,1,35.2,67.8,2025-06-22T13:35:16.603Z,2025-06-22T14:39:42Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777902339,286,,5777902337,56,Back,5777902341,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848413,490,1,2,47,58,45v50owpvshpijizwwlcw4lni,1,57.8,67.9,2025-06-22T13:35:18.892Z,2025-06-22T13:35:21Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777902371,212,19.1,5777902369,141,47.8,5777902373,213,5.49,5777902365,56,Center,5777902367,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848415,491,1,2,48,0,45v50owpvshpijizwwlcw4lni,0,67.8,36.3,2025-06-22T13:35:21.363Z,2025-06-22T13:35:22Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5777902383,140,72.3,5777902387,212,10.9,5777902379,168,,5777902381,56,Center,5777902389,213,5.16,5777902385,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848423,397,3,2,48,5,8q6cv8g4bd3xdl7m88kll16na,0,36.0,74.8,2025-06-22T13:35:25.666Z,2025-06-22T13:35:28Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777902443,56,Back,5777902473,233,492,5777902445,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848425,492,7,2,48,5,45v50owpvshpijizwwlcw4lni,1,63.4,26.0,2025-06-22T13:35:25.667Z,2025-06-22T13:35:28Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777902455,285,,5777902469,233,397,5777902453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848435,494,1,2,48,8,45v50owpvshpijizwwlcw4lni,1,72.4,29.5,2025-06-22T13:35:29.027Z,2025-06-22T13:35:32Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777902515,141,11.1,5777902513,140,79.4,5777902519,213,5.24,5777902517,212,14.5,5777902511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848437,495,1,2,48,11,45v50owpvshpijizwwlcw4lni,0,87.7,15.5,2025-06-22T13:35:32.443Z,2025-06-22T13:35:33Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5777902531,213,1.55,5777902527,141,32.1,5777902523,56,Center,5777902525,140,87.9,5777902529,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848439,398,61,2,48,14,8q6cv8g4bd3xdl7m88kll16na,0,15.3,68.2,2025-06-22T13:35:35.523Z,2025-06-22T14:39:45Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777902533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848443,496,1,2,48,16,45v50owpvshpijizwwlcw4lni,0,91.7,15.9,2025-06-22T13:35:36.907Z,2025-06-22T13:35:39Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777902629,286,,5777902587,2,,5777902599,213,1.47,5777902597,212,4.3,5777902591,56,Center,5777902595,141,22.2,5777902625,233,399,5777902623,236,,5777902593,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848447,399,12,2,48,16,8q6cv8g4bd3xdl7m88kll16na,1,7.7,75.6,2025-06-22T13:35:37.007Z,2025-06-22T13:35:39Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777902615,185,,5777902617,56,Back,5777902631,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848449,497,6,2,48,18,45v50owpvshpijizwwlcw4lni,1,92.2,23.6,2025-06-22T13:35:38.555Z,2025-06-22T13:35:43Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777902641,75,,5777902655,233,400,5777902639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848453,400,6,2,48,18,8q6cv8g4bd3xdl7m88kll16na,0,7.8,76.4,2025-06-22T13:35:39.123Z,2025-06-22T13:35:44Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777902637,73,,5777902673,233,497,5777902635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848477,498,1,2,48,41,45v50owpvshpijizwwlcw4lni,1,99.5,0.5,2025-06-22T13:36:01.715Z,2025-06-22T13:36:06Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777902821,2,,5777902837,213,1.83,5777902831,140,92.7,5777902827,224,,5777902829,56,Center,5777902833,141,40.6,5777902823,6,,5777902825,155,,5777902835,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848479,499,44,2,48,44,45v50owpvshpijizwwlcw4lni,1,96.4,39.4,2025-06-22T13:36:04.894Z,2025-06-22T13:45:51Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777908103,233,464,5777902841,56,Center,5777902843,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823849385,464,44,2,48,44,8q6cv8g4bd3xdl7m88kll16na,0,4.4,61.1,2025-06-22T13:36:04.895Z,2025-06-22T13:45:51Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777908101,285,,5777908107,233,499,5777908099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848483,500,1,2,48,44,45v50owpvshpijizwwlcw4lni,0,93.9,37.9,2025-06-22T13:36:05.291Z,2025-06-22T15:07:56Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777902865,212,13.6,5777902855,3,,5777902863,141,57.8,5777902859,56,Center,5777902857,168,,5777902861,140,94.7,5777902867,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848481,402,12,2,48,45,8q6cv8g4bd3xdl7m88kll16na,1,8.3,45.5,2025-06-22T13:36:05.650Z,2025-06-22T14:40:04Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777902853,213,0.56,5777902851,212,24.6,5777902847,140,28.1,5777902845,56,Back,5777902849,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848487,501,1,2,48,46,45v50owpvshpijizwwlcw4lni,0,73.2,49.1,2025-06-22T13:36:07.322Z,2025-06-22T13:36:08Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777902899,213,0.53,5777902895,141,60.2,5777902891,56,Center,5777902893,140,85.4,5777902897,212,14.9,5777902889,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848491,403,12,2,48,49,8q6cv8g4bd3xdl7m88kll16na,1,15.2,36.0,2025-06-22T13:36:09.683Z,2025-06-22T13:36:10Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777902927,15,,5777902917,141,33.9,5777902913,56,Back,5777902921,213,6.15,5777902915,140,25.6,5777902919,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848499,502,44,2,48,50,45v50owpvshpijizwwlcw4lni,1,73.5,64.4,2025-06-22T13:36:11.249Z,2025-06-22T13:36:13Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777902953,56,Center,5777902971,233,404,5777902955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848495,404,44,2,48,50,8q6cv8g4bd3xdl7m88kll16na,0,27.4,37.4,2025-06-22T13:36:11.250Z,2025-06-22T13:36:12Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777902983,233,502,5777902941,285,,5777902939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848509,503,1,2,48,51,45v50owpvshpijizwwlcw4lni,0,70.9,59.0,2025-06-22T13:36:11.963Z,2025-06-22T13:36:13Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777903007,141,61.1,5777903001,3,,5777903011,213,0.14,5777903009,212,10.1,5777903003,56,Center,5777903005,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848511,405,12,2,48,51,8q6cv8g4bd3xdl7m88kll16na,1,19.6,27.3,2025-06-22T13:36:12.474Z,2025-06-22T14:40:02Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5777903021,213,0.32,5777903013,56,Back,5777903017,141,34.5,5777903019,212,15.7,5777903015,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848521,504,1,2,48,52,45v50owpvshpijizwwlcw4lni,0,73.0,63.1,2025-06-22T13:36:13.290Z,2025-06-22T13:39:15Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777903075,212,35.8,5777903073,141,91.4,5777903079,1,,5777903067,155,,5777903077,213,0.57,5777903069,56,Left,5777903071,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848527,505,5,2,48,54,45v50owpvshpijizwwlcw4lni,0,101.2,88.9,2025-06-22T13:36:14.761Z,2025-06-22T13:36:26Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777903111,346,,5777903109,56,Left,5777903273,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848547,406,5,2,48,54,8q6cv8g4bd3xdl7m88kll16na,1,-1.4,9.8,2025-06-22T13:36:15.227Z,2025-06-22T13:36:26Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5777903233,56,Back,5777903255,233,505,5777903235,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848577,407,1,2,49,20,8q6cv8g4bd3xdl7m88kll16na,0,4.4,45.5,2025-06-22T13:36:41.250Z,2025-06-22T13:36:43Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5777903429,212,64.9,5777903431,213,6.02,5777903427,141,20.9,5777903421,124,,5777903435,74,,5777903425,140,64.1,5777903423,56,Right,5777903433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848579,506,1,2,49,23,45v50owpvshpijizwwlcw4lni,1,38.1,75.7,2025-06-22T13:36:43.722Z,2025-06-22T13:36:45Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777903455,213,6.23,5777903445,3,,5777903449,140,45.8,5777903451,141,75.1,5777903447,56,Back,5777903453,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848605,508,1,2,49,30,45v50owpvshpijizwwlcw4lni,1,67.1,81.7,2025-06-22T13:36:51.218Z,2025-06-22T13:36:55Z,b95r3rmf3rzra4sp1mkutd5ka,C. Zady Sery,,,5777903597,212,11.8,5777903591,56,Center,5777903599,213,3.87,5777903593,140,58.7,5777903595,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848609,509,50,2,49,35,45v50owpvshpijizwwlcw4lni,1,67.6,82.4,2025-06-22T13:36:55.739Z,2025-06-22T13:37:00Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777903609,286,,5777903659,233,408,5777903607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848615,408,7,2,49,35,8q6cv8g4bd3xdl7m88kll16na,1,32.4,17.6,2025-06-22T13:36:55.740Z,2025-06-22T13:37:01Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777903631,167,,5777903647,233,509,5777903633,56,Back,5777903635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848633,510,5,2,49,36,45v50owpvshpijizwwlcw4lni,1,66.2,100.4,2025-06-22T13:36:57.019Z,2025-06-22T13:37:05Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5777903739,233,409,5777903735,56,Left,5777903737,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848629,409,5,2,49,36,8q6cv8g4bd3xdl7m88kll16na,0,33.8,-0.4,2025-06-22T13:36:57.354Z,2025-06-22T13:37:05Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777903745,233,510,5777903711,56,Back,5777903713,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848639,511,1,2,49,44,45v50owpvshpijizwwlcw4lni,1,68.1,100.0,2025-06-22T13:37:04.618Z,2025-06-22T13:37:07Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5777903769,56,Left,5777903777,213,3.57,5777903771,140,51.2,5777903767,107,,5777903773,141,90.0,5777903775,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848653,512,1,2,49,47,45v50owpvshpijizwwlcw4lni,1,52.3,85.0,2025-06-22T13:37:07.690Z,2025-06-22T13:37:16Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777903849,213,4.52,5777903847,212,29.1,5777903841,56,Back,5777903845,141,43.0,5777903843,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848661,513,1,2,49,55,45v50owpvshpijizwwlcw4lni,1,58.8,28.0,2025-06-22T13:37:16.194Z,2025-06-22T13:37:18Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777903887,140,69.1,5777903891,212,11.0,5777903889,141,31.3,5777903885,56,Center,5777903893,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848663,514,1,2,49,57,45v50owpvshpijizwwlcw4lni,1,66.8,30.1,2025-06-22T13:37:18.050Z,2025-06-22T13:37:19Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777903907,212,9.1,5777903901,56,Center,5777903909,213,3.21,5777903903,140,58.2,5777903913,156,,5777903905,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848665,515,1,2,49,58,45v50owpvshpijizwwlcw4lni,1,55.2,29.8,2025-06-22T13:37:19.482Z,2025-06-22T13:37:21Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777903919,140,52.6,5777903925,213,1.72,5777903923,212,18.5,5777903917,56,Center,5777903921,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848669,516,1,2,50,0,45v50owpvshpijizwwlcw4lni,1,52.7,53.0,2025-06-22T13:37:21.074Z,2025-06-22T13:37:23Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5777903945,140,59.5,5777903949,212,12.6,5777903947,141,37.7,5777903951,213,5.31,5777903943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848673,517,1,2,50,3,45v50owpvshpijizwwlcw4lni,1,56.8,34.8,2025-06-22T13:37:23.722Z,2025-06-22T13:37:27Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777903975,56,Right,5777903981,212,21.1,5777903979,141,4.4,5777903983,213,4.91,5777903977,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848675,518,1,2,50,6,45v50owpvshpijizwwlcw4lni,1,61.9,5.3,2025-06-22T13:37:27.210Z,2025-06-22T13:37:29Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777903999,213,2.41,5777903995,141,16.2,5777903991,56,Right,5777903993,140,54.1,5777903997,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848679,519,1,2,50,8,45v50owpvshpijizwwlcw4lni,1,56.6,15.2,2025-06-22T13:37:29.378Z,2025-06-22T13:37:31Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777904017,140,62.5,5777904021,212,7.1,5777904023,213,5.77,5777904015,56,Right,5777904019,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848683,520,1,2,50,10,45v50owpvshpijizwwlcw4lni,1,62.6,9.7,2025-06-22T13:37:31.386Z,2025-06-22T13:37:32Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777904045,56,Right,5777904049,141,4.3,5777904047,140,61.8,5777904051,212,3.8,5777904053,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848689,521,1,2,50,11,45v50owpvshpijizwwlcw4lni,1,62.3,7.3,2025-06-22T13:37:32.459Z,2025-06-22T13:37:34Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5777904105,141,10.7,5777904103,140,69.1,5777904109,213,0.31,5777904107,212,7.5,5777904101,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848699,522,1,2,50,13,45v50owpvshpijizwwlcw4lni,1,68.3,11.7,2025-06-22T13:37:34.338Z,2025-06-22T13:37:39Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5777904161,213,1.00,5777904153,56,Center,5777904157,141,21.6,5777904159,212,8.0,5777904155,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848701,523,1,2,50,18,45v50owpvshpijizwwlcw4lni,0,88.8,24.9,2025-06-22T13:37:39.041Z,2025-06-22T13:37:39Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777904169,141,31.3,5777904165,56,Center,5777904173,213,1.90,5777904171,212,4.6,5777904167,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823849361,586,61,2,50,18,45v50owpvshpijizwwlcw4lni,1,87.5,25.0,2025-06-22T13:37:39.494Z,2025-06-22T13:45:06Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5777907789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848703,410,8,2,50,19,8q6cv8g4bd3xdl7m88kll16na,1,7.7,70.5,2025-06-22T13:37:40.313Z,2025-06-22T13:37:40Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777904175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848723,524,5,2,50,20,45v50owpvshpijizwwlcw4lni,0,81.6,-1.2,2025-06-22T13:37:40.802Z,2025-06-22T13:45:09Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5777904259,347,,5777904257,56,Right,5777904315,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848711,411,5,2,50,20,8q6cv8g4bd3xdl7m88kll16na,1,18.2,101.2,2025-06-22T13:37:41.531Z,2025-06-22T13:43:17Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5777904209,56,Back,5777904263,233,524,5777904211,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848761,412,1,2,50,48,8q6cv8g4bd3xdl7m88kll16na,0,14.7,100.0,2025-06-22T13:38:08.898Z,2025-06-22T13:38:11Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5777904489,140,31.0,5777904493,212,19.0,5777904485,107,,5777904491,141,89.3,5777904495,213,5.83,5777904487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848759,525,8,2,50,50,45v50owpvshpijizwwlcw4lni,1,68.2,11.9,2025-06-22T13:38:11.137Z,2025-06-22T13:38:11Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5777904483,56,Right,5777904497,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848765,413,1,2,50,52,8q6cv8g4bd3xdl7m88kll16na,1,27.0,88.3,2025-06-22T13:38:12.819Z,2025-06-22T13:38:14Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5777904519,212,10.5,5777904511,3,,5777904517,141,86.8,5777904521,213,6.19,5777904515,140,37.0,5777904513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848767,414,1,2,50,53,8q6cv8g4bd3xdl7m88kll16na,1,37.0,86.8,2025-06-22T13:38:13.986Z,2025-06-22T13:38:15Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5777904531,140,44.8,5777904527,168,,5777904533,141,75.1,5777904537,213,5.51,5777904535,212,11.4,5777904529,56,Back,5777904525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823848771,415,1,2,50,54,8q6cv8g4bd3xdl7m88kll16na,1,44.8,75.1,2025-06-22T13:38:15.050Z,2025-06-22T13:38:17Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5777904561,212,12.6,5777904557,140,34.2,5777904563,213,3.63,5777904559,141,66.4,5777904555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
