id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804623259,616,1,2,58,42,bsykw9d70ffqe9atosc92n1e9,1,54.4,14.6,2025-04-21T16:16:09.116Z,2025-04-21T16:16:13Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671162413,213,2.56,5671162409,141,28.0,5671162411,212,16.6,5671162407,140,41.2,5671162405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623287,617,1,2,58,46,bsykw9d70ffqe9atosc92n1e9,1,46.9,43.0,2025-04-21T16:16:13.636Z,2025-04-21T16:16:16Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5671162541,140,50.5,5671162543,141,70.6,5671162545,212,19.1,5671162547,213,1.37,5671162539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623313,618,1,2,58,48,bsykw9d70ffqe9atosc92n1e9,1,53.9,81.8,2025-04-21T16:16:15.773Z,2025-04-21T16:16:18Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671162687,56,Left,5671162693,212,12.6,5671162691,141,88.6,5671162695,213,0.37,5671162689,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623335,619,1,2,58,51,bsykw9d70ffqe9atosc92n1e9,1,65.0,88.4,2025-04-21T16:16:18.716Z,2025-04-21T16:16:21Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5671162811,141,91.1,5671162813,212,10.3,5671162809,140,74.7,5671162807,56,Left,5671162815,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623393,620,1,2,58,54,bsykw9d70ffqe9atosc92n1e9,1,76.0,93.2,2025-04-21T16:16:21.021Z,2025-04-21T16:16:25Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5671163145,212,18.0,5671163143,141,67.6,5671163141,140,80.3,5671163147,213,4.97,5671163139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623389,419,83,2,58,58,crlocdyqyb1fdhck54qxs65rl,0,19.2,30.1,2025-04-21T16:16:25.266Z,2025-04-21T16:16:29Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5671163339,399,djxtqxvqxd70prbr1gkwjp3sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623397,621,61,2,58,58,bsykw9d70ffqe9atosc92n1e9,0,81.0,80.5,2025-04-21T16:16:25.317Z,2025-04-21T16:16:25Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5671163153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623443,420,1,2,59,0,crlocdyqyb1fdhck54qxs65rl,1,14.3,9.7,2025-04-21T16:16:27.194Z,2025-04-21T16:16:28Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5671163303,213,0.19,5671163295,56,Back,5671163301,212,13.1,5671163297,140,26.5,5671163299,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623467,422,1,2,59,2,crlocdyqyb1fdhck54qxs65rl,1,26.6,13.5,2025-04-21T16:16:29.220Z,2025-04-21T16:16:31Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671163453,141,30.6,5671163451,140,23.3,5671163455,212,12.1,5671163449,56,Back,5671163457,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623493,423,1,2,59,4,crlocdyqyb1fdhck54qxs65rl,1,24.5,24.0,2025-04-21T16:16:31.227Z,2025-04-21T16:16:33Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5671163635,141,10.6,5671163637,212,9.6,5671163639,213,5.05,5671163633,140,27.5,5671163631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623501,424,61,2,59,6,crlocdyqyb1fdhck54qxs65rl,0,27.5,10.6,2025-04-21T16:16:33.194Z,2025-04-21T16:16:33Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671163667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623515,425,5,2,59,7,crlocdyqyb1fdhck54qxs65rl,0,26.0,-1.8,2025-04-21T16:16:34.107Z,2025-04-21T17:31:23Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671163737,347,,5671163987,233,622,5671163735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623553,622,5,2,59,7,bsykw9d70ffqe9atosc92n1e9,1,74.0,101.8,2025-04-21T16:16:34.107Z,2025-04-21T17:31:23Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5671163945,347,,5671163969,233,425,5671163943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623585,623,1,2,59,9,bsykw9d70ffqe9atosc92n1e9,1,70.0,100.0,2025-04-21T16:16:36.924Z,2025-04-21T16:16:40Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5671164163,140,58.2,5671164159,107,,5671164161,56,Left,5671164165,141,92.4,5671164167,212,13.9,5671164169,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623615,624,1,2,59,13,bsykw9d70ffqe9atosc92n1e9,1,58.2,92.4,2025-04-21T16:16:39.964Z,2025-04-21T16:16:43Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671164315,213,3.73,5671164307,56,Back,5671164313,212,19.4,5671164309,140,42.8,5671164311,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623645,625,1,2,59,16,bsykw9d70ffqe9atosc92n1e9,1,42.8,76.6,2025-04-21T16:16:43.452Z,2025-04-21T16:16:44Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671164387,212,12.8,5671164389,213,0.50,5671164381,56,Left,5671164383,140,53.5,5671164385,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623663,626,1,2,59,17,bsykw9d70ffqe9atosc92n1e9,1,53.5,85.6,2025-04-21T16:16:44.493Z,2025-04-21T16:16:45Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671164507,212,17.3,5671164509,213,0.30,5671164503,140,69.2,5671164501,56,Left,5671164505,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623679,627,1,2,59,18,bsykw9d70ffqe9atosc92n1e9,1,69.2,93.2,2025-04-21T16:16:45.709Z,2025-04-21T16:16:47Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5671164589,56,Left,5671164595,212,13.3,5671164591,140,60.2,5671164593,141,79.4,5671164597,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623727,628,1,2,59,20,bsykw9d70ffqe9atosc92n1e9,1,60.2,79.4,2025-04-21T16:16:47.364Z,2025-04-21T16:16:51Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671164957,56,Center,5671164965,213,4.13,5671164961,141,66.3,5671164959,140,54.6,5671164963,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623757,629,1,2,59,24,bsykw9d70ffqe9atosc92n1e9,1,56.7,65.2,2025-04-21T16:16:51.341Z,2025-04-21T16:16:55Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671165145,213,1.43,5671165139,140,58.4,5671165137,56,Left,5671165141,141,84.4,5671165143,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623785,630,1,2,59,28,bsykw9d70ffqe9atosc92n1e9,1,61.5,93.9,2025-04-21T16:16:55.093Z,2025-04-21T16:16:59Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5671165275,141,71.2,5671165271,56,Center,5671165273,140,62.9,5671165279,213,4.81,5671165277,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623805,631,1,2,59,31,bsykw9d70ffqe9atosc92n1e9,1,65.7,72.0,2025-04-21T16:16:58.932Z,2025-04-21T16:17:00Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671165343,56,Center,5671165353,212,11.2,5671165347,140,76.3,5671165349,141,74.1,5671165357,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623823,632,1,2,59,33,bsykw9d70ffqe9atosc92n1e9,1,76.3,74.1,2025-04-21T16:17:00.373Z,2025-04-21T16:17:01Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5671165449,213,4.78,5671165447,212,6.3,5671165445,141,64.9,5671165443,140,76.7,5671165441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623845,633,1,2,59,34,bsykw9d70ffqe9atosc92n1e9,0,76.2,67.5,2025-04-21T16:17:01.101Z,2025-04-21T16:17:07Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5671165575,212,5.5,5671165573,141,60.0,5671165571,140,78.2,5671165577,213,5.10,5671165569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623849,426,8,2,59,36,crlocdyqyb1fdhck54qxs65rl,1,20.4,39.5,2025-04-21T16:17:03.594Z,2025-04-21T16:17:03Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671165579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623875,427,1,2,59,38,crlocdyqyb1fdhck54qxs65rl,1,22.2,40.6,2025-04-21T16:17:04.985Z,2025-04-21T16:17:06Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671165721,212,13.1,5671165713,140,29.4,5671165709,56,Back,5671165725,213,0.96,5671165717,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623933,429,1,2,59,41,crlocdyqyb1fdhck54qxs65rl,1,31.4,49.3,2025-04-21T16:17:07.994Z,2025-04-21T16:17:12Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5671166105,56,Back,5671166113,213,4.65,5671166109,141,18.9,5671166111,212,20.7,5671166107,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623941,430,1,2,59,45,crlocdyqyb1fdhck54qxs65rl,0,39.5,23.7,2025-04-21T16:17:12.630Z,2025-04-21T16:17:13Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5671166151,213,0.73,5671166153,1,,5671166143,56,Center,5671166141,155,,5671166149,212,36.4,5671166147,141,59.4,5671166145,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804623993,634,3,2,59,49,bsykw9d70ffqe9atosc92n1e9,0,36.6,52.2,2025-04-21T16:17:16.388Z,2025-04-21T17:21:00Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5671166663,233,431,5671166329,56,Back,5671166331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624035,431,7,2,59,49,crlocdyqyb1fdhck54qxs65rl,1,63.4,47.8,2025-04-21T16:17:16.389Z,2025-04-21T17:21:00Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5671166591,285,,5671166625,233,634,5671166589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624059,432,1,2,59,54,crlocdyqyb1fdhck54qxs65rl,1,67.2,42.8,2025-04-21T16:17:21.018Z,2025-04-21T16:17:23Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5671166723,56,Right,5671166731,213,5.59,5671166727,141,16.8,5671166729,212,27.6,5671166725,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624103,433,1,2,59,55,crlocdyqyb1fdhck54qxs65rl,1,88.4,17.6,2025-04-21T16:17:22.106Z,2025-04-21T16:17:39Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,1.0,5671166995,212,10.3,5671166997,213,2.89,5671166993,141,21.3,5671166991,140,78.9,5671166989,56,Center,5671167797,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624105,434,15,2,59,59,crlocdyqyb1fdhck54qxs65rl,1,84.3,26.2,2025-04-21T16:17:26.488Z,2025-04-21T18:27:54Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671167873,233,635,5671167693,82,,5671167009,63,,5671167833,230,98.2,5671167829,146,86.0,5671167689,72,,5671167011,56,Center,5671167007,22,,5671167813,29,,5671167827,215,,5671167835,231,46.6,5671167811,80,5671167825,103,19,5671167821,102,5671167815,55,433,5671167831,147,28.5,,,,,47.2,,,,,,
2804624085,635,10,2,59,59,bsykw9d70ffqe9atosc92n1e9,1,14.0,71.5,2025-04-21T16:17:26.588Z,2025-04-21T16:17:41Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671166873,94,,5671166875,56,Back,5671167893,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624129,435,6,2,60,0,crlocdyqyb1fdhck54qxs65rl,1,85.0,33.0,2025-04-21T16:17:27.173Z,2025-04-21T17:15:05Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671167247,75,,5671167245,56,Center,5671167269,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624093,636,6,2,60,0,bsykw9d70ffqe9atosc92n1e9,0,15.0,67.0,2025-04-21T16:17:27.173Z,2025-04-21T16:17:37Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671166979,73,,5671166977,56,Back,5671167319,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624341,436,18,2,60,21,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-21T16:17:48.215Z,2025-04-21T16:18:33Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5671168217,59,22,5671168259,55,437,5671168215,44,Defender,5671168213,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624347,437,19,2,60,21,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-21T16:17:48.216Z,2025-04-21T16:18:33Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671168239,42,,5671168243,145,2,5671168253,55,436,5671168251,44,Defender,5671168247,292,3,5671168249,293,2,5671168245,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624555,438,18,2,60,34,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-21T16:18:01.240Z,2025-04-21T16:18:02Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5671169355,42,,5671169467,55,439,5671169363,59,19,5671169359,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624561,439,19,2,60,34,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-21T16:18:01.241Z,2025-04-21T18:56:12Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5671169419,44,Forward,5671169417,293,1,5671169415,292,9,5671169421,55,438,5671169407,42,,5671169411,145,10,5671169413,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624723,440,1,2,60,47,crlocdyqyb1fdhck54qxs65rl,0,99.5,0.5,2025-04-21T16:18:14.409Z,2025-04-21T16:20:02Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671170349,213,1.65,5671170347,212,31.7,5671170345,141,46.9,5671170333,2,,5671170337,155,,5671170339,223,,5671170343,140,97.1,5671170335,6,,5671170341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624731,441,15,2,60,51,crlocdyqyb1fdhck54qxs65rl,1,97.3,44.9,2025-04-21T16:18:18.928Z,2025-04-21T18:06:10Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5671330193,103,19,5671329051,82,,5671330205,231,48.7,5671330195,458,,5671329047,16,,5671330199,146,98.1,5671170385,56,Center,5671330203,230,99.1,5671330189,80,,5671330191,102,47.5,5671338205,233,30,5671329043,25,5671330201,147,45.7,5671476613,72,5671330197,100,,,,,,,,,,,,,,,
2804532467,30,10,2,60,52,bsykw9d70ffqe9atosc92n1e9,1,1.9,54.3,2025-04-21T16:18:19.028Z,2025-04-21T17:17:09Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5671338185,94,,5671338221,233,441,5671338187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624753,637,12,2,60,53,bsykw9d70ffqe9atosc92n1e9,1,0.8,56.7,2025-04-21T16:18:20.564Z,2025-04-21T18:54:40Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5671170441,212,38.1,5671170435,56,Back,5671170443,213,0.19,5671170439,141,67.3,5671170437,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624827,442,1,2,60,56,crlocdyqyb1fdhck54qxs65rl,1,67.1,48.1,2025-04-21T16:18:23.480Z,2025-04-21T16:18:28Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671170785,212,19.6,5671170783,141,20.6,5671170781,140,72.8,5671170787,213,5.02,5671170779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624923,443,3,2,61,4,crlocdyqyb1fdhck54qxs65rl,1,88.0,15.2,2025-04-21T16:18:31.639Z,2025-04-21T17:15:12Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671171347,233,638,5671171315,286,,5671171313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624883,638,45,2,61,4,bsykw9d70ffqe9atosc92n1e9,0,12.0,84.8,2025-04-21T16:18:31.639Z,2025-04-21T17:15:12Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5671171131,285,,5671171129,56,Back,5671171427,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624899,639,83,2,61,6,bsykw9d70ffqe9atosc92n1e9,0,11.6,72.1,2025-04-21T16:18:33.403Z,2025-04-21T16:18:38Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5671171595,399,5yhieehol1p5crvzjd55ac8wk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624953,444,1,2,61,8,crlocdyqyb1fdhck54qxs65rl,1,94.0,24.3,2025-04-21T16:18:35.176Z,2025-04-21T16:18:37Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671171453,56,Right,5671171455,140,84.9,5671171457,141,15.5,5671171459,212,11.3,5671171461,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624959,445,1,2,61,9,crlocdyqyb1fdhck54qxs65rl,0,82.4,9.8,2025-04-21T16:18:36.392Z,2025-04-21T16:18:37Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671171489,56,Right,5671171487,155,,5671171493,141,20.6,5671171491,140,84.0,5671171485,2,,5671171499,213,1.35,5671171497,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624961,640,61,2,61,10,bsykw9d70ffqe9atosc92n1e9,1,20.3,79.7,2025-04-21T16:18:37.317Z,2025-04-21T16:18:37Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671171503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624987,446,1,2,61,12,crlocdyqyb1fdhck54qxs65rl,0,85.9,37.1,2025-04-21T16:18:39.605Z,2025-04-21T16:18:40Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5671171653,3,,5671171669,212,8.7,5671171667,141,49.0,5671171671,213,1.20,5671171665,140,88.9,5671171657,168,,5671171663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625015,641,12,2,61,14,bsykw9d70ffqe9atosc92n1e9,1,15.8,50.9,2025-04-21T16:18:41.060Z,2025-04-21T16:18:42Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5671171769,212,13.9,5671171767,141,49.3,5671171771,213,6.20,5671171765,140,29.0,5671171763,56,Back,5671171819,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625067,447,1,2,61,15,crlocdyqyb1fdhck54qxs65rl,1,71.0,47.8,2025-04-21T16:18:42.776Z,2025-04-21T16:18:46Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5671172071,140,60.3,5671172073,141,56.9,5671172075,212,12.8,5671172077,213,2.64,5671172069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625111,448,1,2,61,19,crlocdyqyb1fdhck54qxs65rl,1,65.8,49.4,2025-04-21T16:18:46.096Z,2025-04-21T16:18:50Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671172283,56,Center,5671172289,212,16.9,5671172291,213,4.74,5671172287,141,24.6,5671172285,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625137,449,1,2,61,23,crlocdyqyb1fdhck54qxs65rl,0,68.4,33.1,2025-04-21T16:18:50.753Z,2025-04-21T16:18:53Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671172439,141,66.1,5671172437,140,89.4,5671172441,212,31.5,5671172435,56,Center,5671172443,213,0.79,5671172433,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625177,642,44,2,61,25,bsykw9d70ffqe9atosc92n1e9,1,10.6,36.6,2025-04-21T16:18:52.894Z,2025-04-21T17:22:58Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5671172679,285,,5671172717,233,450,5671172677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625145,450,44,2,61,25,crlocdyqyb1fdhck54qxs65rl,0,89.4,63.4,2025-04-21T16:18:52.895Z,2025-04-21T17:22:59Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5671172775,233,642,5671172463,56,Center,5671172465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625183,643,11,2,61,26,bsykw9d70ffqe9atosc92n1e9,1,12.9,37.4,2025-04-21T16:18:53.099Z,2025-04-21T17:31:57Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5671172709,56,Back,5671172711,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625265,644,1,2,61,38,bsykw9d70ffqe9atosc92n1e9,1,12.9,37.4,2025-04-21T16:19:05.524Z,2025-04-21T16:19:16Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5671173185,212,38.9,5671173189,1,,5671173187,213,5.92,5671173183,141,17.1,5671173181,140,47.5,5671173641,189,,5671173529,123,,5671173179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625297,645,2,2,61,40,bsykw9d70ffqe9atosc92n1e9,1,45.4,18.2,2025-04-21T16:19:07.603Z,2025-04-21T16:19:10Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671173315,140,66.8,5671173337,56,Center,5671173335,7,djxtqxvqxd70prbr1gkwjp3sa,5671173317,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625335,451,55,2,61,40,crlocdyqyb1fdhck54qxs65rl,1,23.6,78.2,2025-04-21T16:19:07.604Z,2025-04-21T17:15:07Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671312745,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625551,452,1,2,62,8,crlocdyqyb1fdhck54qxs65rl,0,34.3,73.8,2025-04-21T16:19:35.600Z,2025-04-21T16:19:40Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5671174667,241,,5671174669,56,Center,5671174671,140,85.3,5671174665,155,,5671174673,141,71.4,5671174679,1,,5671174677,213,6.25,5671174663,5,,5671174675,212,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625583,646,12,2,62,14,bsykw9d70ffqe9atosc92n1e9,1,10.7,28.9,2025-04-21T16:19:41.523Z,2025-04-21T16:19:42Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5671174797,56,Back,5671174803,212,13.8,5671174801,141,31.9,5671174805,213,0.15,5671174799,140,23.7,5671174837,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625637,453,1,2,62,15,crlocdyqyb1fdhck54qxs65rl,1,74.5,73.3,2025-04-21T16:19:42.038Z,2025-04-21T16:19:45Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5671175063,3,,5671175075,212,18.6,5671175079,213,6.18,5671175065,56,Center,5671175073,141,70.5,5671175069,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625673,454,1,2,62,18,crlocdyqyb1fdhck54qxs65rl,1,92.3,73.5,2025-04-21T16:19:45.134Z,2025-04-21T16:19:48Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5671175255,56,Left,5671175257,140,85.3,5671175263,213,2.28,5671175259,141,86.2,5671175261,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
