id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820701033,551,1,2,60,28,doohk95o6e8pkqah8vkop51dg,0,13.3,54.6,2025-06-01T13:52:25.251Z,2025-06-01T13:52:28Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760219255,141,60.2,5760219259,213,0.06,5760219251,56,Center,5760219309,1,,5760219271,287,,5760219257,212,60.7,5760219249,123,,5760219253,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701041,565,1,2,60,31,e5txudmuc2qpc460bs4lb5aff,1,29.3,45.2,2025-06-01T13:52:28.959Z,2025-06-01T14:56:54Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760219321,141,53.7,5760219319,140,46.5,5760219323,212,19.0,5760219317,56,Back,5760219315,3,,5760219325,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701051,566,1,2,60,32,e5txudmuc2qpc460bs4lb5aff,0,46.5,53.7,2025-06-01T13:52:29.495Z,2025-06-01T14:03:45Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760219387,3,,5760219393,141,43.1,5760219391,140,54.1,5760219397,213,5.55,5760219395,212,10.8,5760219389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701043,552,61,2,60,33,doohk95o6e8pkqah8vkop51dg,0,48.6,62.3,2025-06-01T13:52:30.572Z,2025-06-01T14:56:52Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760219337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701061,553,45,2,60,36,doohk95o6e8pkqah8vkop51dg,0,52.8,65.4,2025-06-01T13:52:34.063Z,2025-06-01T14:47:11Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760219443,285,,5760219441,56,Center,5760219469,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701063,567,3,2,60,36,e5txudmuc2qpc460bs4lb5aff,1,47.2,34.6,2025-06-01T13:52:34.063Z,2025-06-01T14:03:31Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760219445,56,Back,5760219447,286,,5760219451,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701083,569,1,2,60,39,e5txudmuc2qpc460bs4lb5aff,1,48.2,41.2,2025-06-01T13:52:36.469Z,2025-06-01T13:52:41Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760219557,141,68.5,5760219555,140,46.3,5760219559,212,18.7,5760219561,213,1.68,5760219553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701089,570,1,2,60,40,e5txudmuc2qpc460bs4lb5aff,1,46.3,68.5,2025-06-01T13:52:38.159Z,2025-06-01T13:52:41Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5760219575,141,64.0,5760219571,56,Back,5760219579,213,3.42,5760219577,212,11.2,5760219573,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701105,572,1,2,60,43,e5txudmuc2qpc460bs4lb5aff,1,41.1,67.6,2025-06-01T13:52:40.975Z,2025-06-01T13:52:44Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5760219657,141,62.0,5760219655,140,51.6,5760219659,212,11.7,5760219661,213,5.95,5760219653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701131,573,1,2,60,49,e5txudmuc2qpc460bs4lb5aff,1,56.1,65.1,2025-06-01T13:52:47.015Z,2025-06-01T13:52:52Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760219863,213,1.87,5760219859,141,75.7,5760219861,212,7.5,5760219855,56,Center,5760219857,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701149,574,1,2,60,57,e5txudmuc2qpc460bs4lb5aff,1,65.3,77.6,2025-06-01T13:52:54.383Z,2025-06-01T14:56:47Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5760219953,141,66.6,5760219951,140,63.6,5760219955,212,7.7,5760219949,56,Center,5760219957,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701155,575,1,2,60,58,e5txudmuc2qpc460bs4lb5aff,1,63.6,66.3,2025-06-01T13:52:55.775Z,2025-06-01T14:56:45Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760220015,212,40.2,5760220009,56,Center,5760220011,140,94.0,5760220019,1,,5760220007,155,,5760220017,213,5.63,5760220013,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701157,576,1,2,61,1,e5txudmuc2qpc460bs4lb5aff,0,94.0,30.6,2025-06-01T13:52:58.712Z,2025-06-01T13:52:59Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760220031,140,92.9,5760220029,56,Center,5760220035,212,22.7,5760220033,141,64.0,5760220027,155,,5760220037,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701159,554,61,2,61,3,doohk95o6e8pkqah8vkop51dg,1,4.6,44.5,2025-06-01T13:53:00.413Z,2025-06-01T13:53:00Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760220039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701243,556,1,2,61,20,doohk95o6e8pkqah8vkop51dg,0,5.0,49.3,2025-06-01T13:53:17.899Z,2025-06-01T14:56:43Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760240945,199,,5760220465,56,Back,5760240953,213,6.15,5760220649,189,,5760240949,141,40.3,5760240947,140,47.7,5760240951,212,45.3,5760240955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820704563,702,44,2,61,23,e5txudmuc2qpc460bs4lb5aff,1,52.3,58.7,2025-06-01T13:53:20.415Z,2025-06-01T14:47:21Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760241143,56,Center,5760241179,233,650,5760241145,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820704381,650,44,2,61,23,doohk95o6e8pkqah8vkop51dg,0,47.7,41.3,2025-06-01T13:53:20.416Z,2025-06-01T14:47:21Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760239779,285,,5760239777,56,Back,5760241237,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701275,577,1,2,61,23,e5txudmuc2qpc460bs4lb5aff,1,59.3,59.3,2025-06-01T13:53:20.871Z,2025-06-01T14:56:42Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760220661,213,1.02,5760220653,56,Left,5760220657,141,83.8,5760220651,3,,5760220659,212,19.5,5760220655,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701297,578,1,2,61,28,e5txudmuc2qpc460bs4lb5aff,1,69.6,77.0,2025-06-01T13:53:26.150Z,2025-06-01T13:53:28Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5760220795,141,88.0,5760220797,212,9.1,5760220793,140,74.5,5760220791,56,Left,5760220799,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701303,579,1,2,61,30,e5txudmuc2qpc460bs4lb5aff,1,74.5,88.0,2025-06-01T13:53:27.999Z,2025-06-01T13:53:29Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760220835,213,4.16,5760220829,140,70.1,5760220831,141,77.0,5760220827,56,Center,5760220833,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701313,580,1,2,61,31,e5txudmuc2qpc460bs4lb5aff,1,70.1,77.0,2025-06-01T13:53:29.224Z,2025-06-01T13:53:30Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760220887,212,14.1,5760220885,141,86.5,5760220883,140,82.0,5760220889,213,0.48,5760220881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701339,581,1,2,61,33,e5txudmuc2qpc460bs4lb5aff,0,83.0,86.8,2025-06-01T13:53:30.342Z,2025-06-01T13:53:56Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760221037,212,27.2,5760221027,2,,5760221033,140,95.7,5760221589,233,558,5760221035,141,51.9,5760221029,155,,5760221039,213,5.22,5760221031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701337,557,44,2,61,35,doohk95o6e8pkqah8vkop51dg,1,4.2,47.7,2025-06-01T13:53:32.363Z,2025-06-01T14:47:21Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760221017,285,,5760221015,56,Back,5760221597,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701341,582,44,2,61,35,e5txudmuc2qpc460bs4lb5aff,0,95.8,52.3,2025-06-01T13:53:32.364Z,2025-06-01T14:47:22Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760221043,56,Center,5760221607,233,557,5760221045,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701345,558,41,2,61,35,doohk95o6e8pkqah8vkop51dg,0,3.9,47.2,2025-06-01T13:53:32.987Z,2025-06-01T14:04:50Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760221065,212,28.9,5760221601,233,581,5760221067,213,0.62,5760221061,140,26.3,5760221063,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701363,583,15,2,61,41,e5txudmuc2qpc460bs4lb5aff,1,82.5,31.8,2025-06-01T13:53:38.879Z,2025-06-01T15:49:25Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760221839,233,559,5760221821,231,46.4,5760221813,458,,5760221817,147,39.7,5760221731,82,,5760221809,102,47.2,5760221811,103,19,5760221815,146,91.5,5760221151,22,,5760221727,20,,5760221807,80,,5760221155,56,Center,5760221819,230,5760221153,18,,,,,,,,,96.9,,,,,,,,,,,
2820701355,559,10,2,61,41,doohk95o6e8pkqah8vkop51dg,1,8.5,60.3,2025-06-01T13:53:38.979Z,2025-06-01T16:03:37Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760221119,94,,5760221121,56,Back,5760221857,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701357,560,27,2,61,42,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T13:53:40.028Z,2025-06-01T13:53:54Z,,,,,5760221267,233,584,5760221507,53,16od5bk1t05mluydp8i4t2lg4,5760221505,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701379,584,27,2,61,42,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T13:53:40.028Z,2025-06-01T13:53:44Z,,,,,5760221249,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701531,561,28,2,62,33,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T13:54:30.498Z,2025-06-01T13:54:34Z,,,,,5760222389,55,560,5760222473,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701543,585,28,2,62,33,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T13:54:30.498Z,2025-06-01T13:54:33Z,,,,,5760222435,55,584,5760222465,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701577,587,1,2,62,39,e5txudmuc2qpc460bs4lb5aff,1,69.2,11.9,2025-06-01T13:54:36.703Z,2025-06-01T13:54:38Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760222633,141,27.9,5760222637,213,2.10,5760222631,140,63.1,5760222629,56,Center,5760222635,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701581,588,1,2,62,41,e5txudmuc2qpc460bs4lb5aff,1,72.5,15.6,2025-06-01T13:54:38.280Z,2025-06-01T14:11:36Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760245747,56,Center,5760245753,141,30.5,5760245761,213,2.23,5760245757,212,12.8,5760245749,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701593,590,1,2,62,42,e5txudmuc2qpc460bs4lb5aff,1,67.8,26.2,2025-06-01T13:54:39.871Z,2025-06-01T13:54:41Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760222711,212,14.9,5760222709,141,11.3,5760222705,56,Right,5760222713,213,5.54,5760222707,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701599,591,1,2,62,43,e5txudmuc2qpc460bs4lb5aff,1,78.2,11.3,2025-06-01T13:54:41.079Z,2025-06-01T13:54:43Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760222747,141,21.6,5760222751,213,2.47,5760222745,140,69.8,5760222749,212,11.3,5760222743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701605,592,1,2,62,45,e5txudmuc2qpc460bs4lb5aff,0,69.8,21.6,2025-06-01T13:54:42.888Z,2025-06-01T13:54:45Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760222781,140,91.0,5760222785,212,30.6,5760222779,56,Center,5760222777,155,,5760222783,141,52.5,5760222787,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701637,564,1,2,62,51,doohk95o6e8pkqah8vkop51dg,1,8.3,52.8,2025-06-01T13:54:49.202Z,2025-06-01T13:54:53Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760222925,212,18.9,5760222927,213,0.77,5760222917,123,,5760222923,141,72.1,5760222919,56,Back,5760222921,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701643,565,1,2,62,56,doohk95o6e8pkqah8vkop51dg,1,21.6,72.0,2025-06-01T13:54:53.506Z,2025-06-01T13:54:55Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760222971,141,81.7,5760222967,56,Back,5760222973,212,13.9,5760222969,140,33.2,5760222975,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701677,566,1,2,62,57,doohk95o6e8pkqah8vkop51dg,1,33.9,81.5,2025-06-01T13:54:54.873Z,2025-06-01T13:55:00Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760223085,213,2.68,5760223079,140,23.9,5760223081,141,89.1,5760223083,212,11.7,5760223077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701685,567,1,2,63,2,doohk95o6e8pkqah8vkop51dg,1,29.0,81.1,2025-06-01T13:54:59.889Z,2025-06-01T13:55:01Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760223103,213,4.78,5760223099,141,58.5,5760223095,56,Back,5760223101,212,15.4,5760223097,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701689,568,1,2,63,4,doohk95o6e8pkqah8vkop51dg,0,29.9,58.4,2025-06-01T13:55:01.537Z,2025-06-01T13:55:02Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760223123,213,0.47,5760223119,141,80.5,5760223121,212,32.9,5760223125,1,,5760223115,56,Left,5760223117,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701693,593,8,2,63,5,e5txudmuc2qpc460bs4lb5aff,1,61.1,14.0,2025-06-01T13:55:03.015Z,2025-06-01T13:55:03Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760223147,15,,5760223145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701707,594,1,2,63,6,e5txudmuc2qpc460bs4lb5aff,0,61.1,14.0,2025-06-01T13:55:03.822Z,2025-06-01T13:55:07Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760223267,213,5.88,5760223265,212,27.6,5760223259,56,Right,5760223263,141,0.0,5760223261,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701713,569,5,2,63,9,doohk95o6e8pkqah8vkop51dg,1,17.8,101.8,2025-06-01T13:55:06.714Z,2025-06-01T13:55:12Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760223285,56,Back,5760223293,233,595,5760223287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701711,595,5,2,63,9,e5txudmuc2qpc460bs4lb5aff,0,82.2,-1.8,2025-06-01T13:55:06.714Z,2025-06-01T14:57:59Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760223315,233,569,5760223281,56,Right,5760223283,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701749,570,1,2,63,25,doohk95o6e8pkqah8vkop51dg,1,21.7,100.0,2025-06-01T13:55:22.881Z,2025-06-01T14:16:10Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5760223503,141,85.9,5760223493,107,,5760253023,189,,5760223507,212,11.3,5760223499,140,17.6,5760223511,213,4.32,5760223495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701761,571,43,2,63,26,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T13:55:23.521Z,2025-06-01T14:16:07Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760223555,140,25.9,5760223559,212,9.1,5760223557,141,89.9,5760253001,144,1,5760223553,56,Back,5760223561,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701765,572,1,2,63,27,doohk95o6e8pkqah8vkop51dg,0,25.7,90.0,2025-06-01T13:55:24.770Z,2025-06-01T14:16:44Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760223589,141,95.3,5760223593,213,2.05,5760223585,56,Back,5760223587,140,23.9,5760223591,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820702459,647,8,2,63,28,e5txudmuc2qpc460bs4lb5aff,1,73.6,9.4,2025-06-01T13:55:25.312Z,2025-06-01T14:16:41Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760253625,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701773,597,1,2,63,28,e5txudmuc2qpc460bs4lb5aff,1,72.2,11.1,2025-06-01T13:55:26.023Z,2025-06-01T13:55:27Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760223623,56,Right,5760223627,141,10.0,5760223631,213,3.22,5760223629,212,9.9,5760223625,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701779,598,1,2,63,29,e5txudmuc2qpc460bs4lb5aff,1,62.8,10.0,2025-06-01T13:55:27.055Z,2025-06-01T13:55:28Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760223649,56,Right,5760223655,141,5.6,5760223659,212,10.4,5760223663,213,5.99,5760223651,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701803,599,1,2,63,30,e5txudmuc2qpc460bs4lb5aff,1,72.6,5.6,2025-06-01T13:55:28.023Z,2025-06-01T13:55:31Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760223793,56,Right,5760223797,141,18.3,5760223799,212,10.1,5760223801,213,2.11,5760223795,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701809,600,1,2,63,34,e5txudmuc2qpc460bs4lb5aff,1,69.6,37.3,2025-06-01T13:55:31.623Z,2025-06-01T13:55:34Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760223833,141,47.8,5760223837,213,1.16,5760223829,56,Center,5760223831,140,72.6,5760223835,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701813,601,50,2,63,36,e5txudmuc2qpc460bs4lb5aff,1,73.0,47.7,2025-06-01T13:55:34.031Z,2025-06-01T13:55:38Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5760223903,233,573,5760223845,286,,5760223843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701823,573,7,2,63,36,doohk95o6e8pkqah8vkop51dg,1,27.3,52.4,2025-06-01T13:55:34.032Z,2025-06-01T14:56:38Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5760223899,233,601,5760223873,285,,5760223871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701829,603,43,2,63,40,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T13:55:37.471Z,2025-06-01T13:55:39Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760223893,56,Center,5760223895,286,0,5760223933,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701847,575,1,2,63,43,doohk95o6e8pkqah8vkop51dg,1,34.4,51.0,2025-06-01T13:55:40.313Z,2025-06-01T13:55:42Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760223987,56,Back,5760223993,212,27.1,5760223991,141,54.6,5760223995,213,3.05,5760223989,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701859,576,1,2,63,44,doohk95o6e8pkqah8vkop51dg,0,8.7,54.6,2025-06-01T13:55:42.202Z,2025-06-01T13:55:45Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760224063,213,6.18,5760224059,141,44.5,5760224053,157,,5760224061,212,68.7,5760224065,1,,5760224055,56,Center,5760224057,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701861,606,12,2,63,48,e5txudmuc2qpc460bs4lb5aff,1,36.9,43.7,2025-06-01T13:55:45.735Z,2025-06-01T13:55:50Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5760224077,15,,5760224075,213,1.20,5760224069,140,43.0,5760224073,212,17.8,5760224067,56,Back,5760224071,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701877,577,3,2,63,51,doohk95o6e8pkqah8vkop51dg,0,63.2,31.3,2025-06-01T13:55:49Z,2025-06-01T13:55:53Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5760224203,233,607,5760224141,56,Center,5760224143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701883,607,7,2,63,51,e5txudmuc2qpc460bs4lb5aff,1,33.8,69.3,2025-06-01T13:55:49.001Z,2025-06-01T13:55:54Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5760224171,56,Back,5760224187,233,577,5760224173,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701905,610,61,2,63,52,e5txudmuc2qpc460bs4lb5aff,1,42.1,22.8,2025-06-01T13:55:50.103Z,2025-06-01T14:56:35Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5760224301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701895,609,1,2,63,55,e5txudmuc2qpc460bs4lb5aff,1,36.2,63.6,2025-06-01T13:55:53.032Z,2025-06-01T14:56:33Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5760224247,213,4.91,5760224237,155,,5760224243,141,25.0,5760224239,56,Back,5760224245,212,26.7,5760224241,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701917,578,83,2,64,4,doohk95o6e8pkqah8vkop51dg,0,14.1,85.9,2025-06-01T13:56:02.056Z,2025-06-01T14:20:13Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760224555,399,dlxtfrt1ioz51rwnizwz5657t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707787,781,1,2,64,5,e5txudmuc2qpc460bs4lb5aff,1,36.6,8.2,2025-06-01T13:56:03.185Z,2025-06-01T14:20:12Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760258597,213,0.04,5760258587,155,,5760258593,141,11.1,5760258589,56,Right,5760258595,212,46.6,5760258599,1,,5760258591,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820701945,611,1,2,64,7,e5txudmuc2qpc460bs4lb5aff,1,89.5,11.0,2025-06-01T13:56:05.039Z,2025-06-01T13:56:07Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760224531,140,74.7,5760224529,56,Right,5760224535,212,16.4,5760224533,141,18.9,5760224537,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
