id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2808843423,441,1,2,58,50,crlocdyqyb1fdhck54qxs65rl,0,69.2,23.4,2025-05-02T18:20:09.007Z,2025-05-02T18:20:10Z,bop1j9fi00opeyzscvsw6xpn8,A. Ødegård,,5694629379,213,5.97,5694629375,141,14.6,5694629371,56,Right,5694629377,212,19.7,5694629373,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843495,628,1,2,58,52,4q0b35m26thti4c2on9a3npk0,1,24.9,76.0,2025-05-02T18:20:11.658Z,2025-05-02T18:20:13Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694629745,140,31.5,5694629755,213,5.11,5694629749,141,51.9,5694629751,212,17.8,5694629737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843511,629,1,2,58,54,4q0b35m26thti4c2on9a3npk0,1,31.5,51.9,2025-05-02T18:20:13.258Z,2025-05-02T18:20:14Z,aebliukutyz91pczaam39lolx,Moussa Njie,,5694629871,213,2.37,5694629867,141,59.4,5694629869,212,7.3,5694629865,140,26.5,5694629863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843767,630,1,2,58,55,4q0b35m26thti4c2on9a3npk0,1,26.5,59.4,2025-05-02T18:20:14.370Z,2025-05-02T18:20:24Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694631281,212,30.1,5694631283,213,5.41,5694631277,140,45.0,5694631275,56,Back,5694631279,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843927,631,1,2,59,5,4q0b35m26thti4c2on9a3npk0,1,71.2,51.3,2025-05-02T18:20:24.386Z,2025-05-02T19:42:28Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,1.0,5694632079,212,22.8,5694632077,141,71.9,5695192139,210,15,5694632081,213,0.66,5694632075,140,88.3,5694632073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843933,632,15,2,59,11,4q0b35m26thti4c2on9a3npk0,1,89.1,65.3,2025-05-02T18:20:30.763Z,2025-05-02T22:40:30Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5695191617,20,,5695192167,29,,5695192187,230,99.3,5695192181,215,,5695191621,82,,5695192177,102,49.9,5694632113,56,Center,5694632109,64,,5695192179,103,19,5695192189,231,5695645203,78,,5694632107,22,50.7,,5695195931,233,358,5695192185,147,60.3,5695192183,146,5695192173,55,631,,,,92.7
2808829979,358,10,2,59,12,crlocdyqyb1fdhck54qxs65rl,1,7.7,38.1,2025-05-02T18:20:30.863Z,2025-05-02T19:43:08Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,5695195235,56,Back,5695195233,94,,5695195955,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843951,442,12,2,59,13,crlocdyqyb1fdhck54qxs65rl,1,10.0,48.5,2025-05-02T18:20:32.391Z,2025-05-02T19:02:34Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,5694632225,212,15.5,5694632219,56,Back,5694632223,141,57.0,5694632227,213,0.38,5694632221,140,23.7,5694632271,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808843973,633,15,2,59,14,4q0b35m26thti4c2on9a3npk0,1,85.9,42.7,2025-05-02T18:20:33.330Z,2025-05-02T22:33:13Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694632809,20,,5695196405,233,443,5694632321,22,,5694633345,103,19,5694633353,147,44.6,5694633349,458,,5694633355,230,98.0,5694633357,231,47.8,5694633351,146,90.2,5694632329,56,5694632821,82,,5695645335,215,Center,,5694632325,17,,5694633341,102,48.9,5695645333,78,,,,,,,
2808844035,443,10,2,59,14,crlocdyqyb1fdhck54qxs65rl,1,7.0,53.4,2025-05-02T18:20:33.430Z,2025-05-02T19:43:12Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694632695,56,Back,5695196395,233,633,5694632693,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808844059,444,6,2,59,18,crlocdyqyb1fdhck54qxs65rl,0,10.5,56.8,2025-05-02T18:20:36.832Z,2025-05-02T19:18:35Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694632909,73,,5694931133,233,634,5694632907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808844303,634,6,2,59,18,4q0b35m26thti4c2on9a3npk0,1,89.5,43.2,2025-05-02T18:20:36.832Z,2025-05-02T19:18:35Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694634297,73,,5694634293,56,Center,5694931101,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808844387,445,27,2,59,35,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:20:53.864Z,2025-05-02T18:20:57Z,,,,5694634903,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808844427,635,27,2,59,35,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:20:53.864Z,2025-05-02T19:07:11Z,,,,5694933425,41,Injury,5694634923,233,445,5694933427,53,aebliukutyz91pczaam39lolx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847155,449,28,2,61,48,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:23:07.275Z,2025-05-02T18:23:11Z,,,,5694650089,233,637,5694650031,55,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847087,637,28,2,61,48,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:23:07.275Z,2025-05-02T18:23:11Z,,,,5694650107,233,449,5694649663,55,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847451,638,1,2,62,0,4q0b35m26thti4c2on9a3npk0,0,99.7,99.6,2025-05-02T18:23:19.338Z,2025-05-02T18:23:24Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694651479,2,,5694651489,140,96.4,5694651487,56,Center,5694651481,6,,5694651493,212,39.1,5694651495,213,4.62,5694651483,155,,5694651491,141,42.4,5694651497,1,,5694651485,223,,,,,,,,,,,,,,,,,,,,,,
2808847469,450,44,2,62,4,crlocdyqyb1fdhck54qxs65rl,1,4.0,56.4,2025-05-02T18:23:23.777Z,2025-05-02T19:19:23Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,5694651711,233,639,5694651591,56,Back,5694651593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847463,639,44,2,62,4,4q0b35m26thti4c2on9a3npk0,0,96.0,43.6,2025-05-02T18:23:23.778Z,2025-05-02T19:19:24Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694651555,56,Center,5694651753,233,450,5694651557,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847543,451,12,2,62,5,crlocdyqyb1fdhck54qxs65rl,1,5.6,55.4,2025-05-02T18:23:24.237Z,2025-05-02T19:06:38Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,5694651995,140,17.5,5694651997,141,100.0,5694651993,56,Back,5694652001,213,1.19,5694652597,167,,5694651999,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847561,452,5,2,62,8,crlocdyqyb1fdhck54qxs65rl,0,14.0,101.6,2025-05-02T18:23:27.787Z,2025-05-02T19:19:58Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,5694652079,56,Back,5694652081,347,,5694654265,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847915,640,5,2,62,8,4q0b35m26thti4c2on9a3npk0,1,86.0,-1.6,2025-05-02T18:23:27.787Z,2025-05-02T19:19:58Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694653929,347,,5694653927,56,Right,5694654191,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847923,641,18,2,62,27,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:23:45.960Z,2025-05-02T18:24:21Z,aebliukutyz91pczaam39lolx,Moussa Njie,,5694653957,44,Forward,5694654113,55,642,5694653961,59,10,5694657759,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808847937,642,19,2,62,27,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:23:45.961Z,2025-05-02T18:24:21Z,biibwjyc33yv901fetordsv84,N. Semmen,,5694654061,55,641,5694654055,292,5,5694654053,59,19,5694654059,44,Midfielder,5694657737,41,,5694654051,145,11,5694654057,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808848471,453,18,2,62,55,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:24:13.811Z,2025-05-02T18:24:14Z,bop1j9fi00opeyzscvsw6xpn8,A. Ødegård,,5694657131,44,Midfielder,5694657133,59,24,5694657129,42,,5694657211,55,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808848479,454,19,2,62,55,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:24:13.812Z,2025-05-02T18:24:15Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,5694657169,59,15,5694657167,145,11,5694657177,55,453,5694657171,292,7,5694657163,42,,5694657175,44,Midfielder,5694657173,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808848599,455,18,2,63,3,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:24:22.765Z,2025-05-02T18:24:23Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,5694658057,55,456,5694657939,44,Forward,5694657941,59,16,5694657937,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808848615,456,19,2,63,3,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:24:22.766Z,2025-05-02T18:24:24Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,5694657989,42,,5694658001,44,Forward,5694657995,59,19,5694657993,145,10,5694657999,293,2,5694658003,55,455,5694657997,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808848913,643,1,2,63,18,4q0b35m26thti4c2on9a3npk0,0,84.9,0.0,2025-05-02T18:24:36.834Z,2025-05-02T18:24:39Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694659569,56,Center,5694659581,1,,5694659577,213,1.25,5694659571,140,92.7,5694659567,107,,5694659573,141,35.0,5694659575,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808848945,457,12,2,63,21,crlocdyqyb1fdhck54qxs65rl,1,9.4,70.0,2025-05-02T18:24:39.836Z,2025-05-02T18:24:41Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,5694659763,140,23.2,5694659765,141,85.3,5694659769,213,0.62,5694659761,56,Back,5694659767,212,17.8,5694659817,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849005,644,1,2,63,22,4q0b35m26thti4c2on9a3npk0,1,90.4,30.2,2025-05-02T18:24:41.770Z,2025-05-02T18:24:44Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,5694660147,212,11.6,5694660141,56,Right,5694660149,213,4.21,5694660139,3,,5694660143,140,85.1,5694660145,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849031,458,45,2,63,25,crlocdyqyb1fdhck54qxs65rl,0,10.4,87.6,2025-05-02T18:24:44.187Z,2025-05-02T19:19:01Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,5694660289,285,,5694660513,233,645,5694660287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849051,645,3,2,63,25,4q0b35m26thti4c2on9a3npk0,1,89.6,12.4,2025-05-02T18:24:44.187Z,2025-05-02T19:19:01Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694660389,56,Right,5694660393,286,,5694660461,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849075,646,1,2,63,28,4q0b35m26thti4c2on9a3npk0,0,84.0,25.5,2025-05-02T18:24:46.978Z,2025-05-02T18:26:36Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694660603,213,1.06,5694660599,141,62.8,5694660597,140,97.5,5694660591,2,,5694660601,212,29.1,5694660595,56,Center,5694660593,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849151,459,12,2,63,33,crlocdyqyb1fdhck54qxs65rl,1,2.9,30.6,2025-05-02T18:24:52.605Z,2025-05-02T18:24:54Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,5694660963,141,27.9,5694660959,140,0.0,5694660965,212,5.3,5694660955,56,Back,5694660969,213,3.50,5694661067,167,,5694661011,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849161,460,6,2,63,34,crlocdyqyb1fdhck54qxs65rl,0,0.0,31.4,2025-05-02T18:24:53.003Z,2025-05-02T19:18:36Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,5694661175,73,,5694661173,56,Back,5694661235,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849103,647,6,2,63,34,4q0b35m26thti4c2on9a3npk0,1,100.0,68.6,2025-05-02T18:24:53.003Z,2025-05-02T19:18:36Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694660803,73,,5694660801,56,Center,5694661221,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849747,648,1,2,64,3,4q0b35m26thti4c2on9a3npk0,0,99.5,99.5,2025-05-02T18:25:22.314Z,2025-05-02T18:25:27Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694664389,2,,5694664395,223,,5694664413,1,,5694664393,155,,5694664407,212,33.9,5694664401,140,96.6,5694664405,141,49.8,5694664411,213,4.62,5694664397,56,Center,5694664391,6,,,,,,,,,,,,,,,,,,,,,,
2808849741,461,44,2,64,6,crlocdyqyb1fdhck54qxs65rl,1,6.2,52.3,2025-05-02T18:25:25.740Z,2025-05-02T19:19:24Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,5694664639,233,649,5694664355,56,Back,5694664357,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849765,649,44,2,64,6,4q0b35m26thti4c2on9a3npk0,0,93.8,47.7,2025-05-02T18:25:25.741Z,2025-05-02T19:19:24Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,5694664499,286,,5694664707,233,461,5694664497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849759,462,12,2,64,7,crlocdyqyb1fdhck54qxs65rl,1,10.2,55.8,2025-05-02T18:25:26.444Z,2025-05-02T18:25:43Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,5694664465,140,27.5,5694664463,56,Back,5694664471,213,0.66,5694664467,141,76.4,5694664469,212,22.9,5694664541,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808849993,650,1,2,64,16,4q0b35m26thti4c2on9a3npk0,0,87.2,10.1,2025-05-02T18:25:35.467Z,2025-05-02T18:25:37Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,5694665719,141,58.8,5694665727,213,1.38,5694665711,56,Center,5694665729,1,,5694665703,2,,5694665723,212,33.7,5694665715,140,93.3,5694665707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808850105,463,50,2,64,20,crlocdyqyb1fdhck54qxs65rl,1,11.0,34.8,2025-05-02T18:25:39.601Z,2025-05-02T19:19:08Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,5694666421,56,Back,5694666425,285,,5694666477,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808850043,651,7,2,64,20,4q0b35m26thti4c2on9a3npk0,0,89.0,65.2,2025-05-02T18:25:39.602Z,2025-05-02T19:19:08Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694666041,286,,5694666039,56,Center,5694666445,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808850261,464,43,2,64,33,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:25:52.420Z,2025-05-02T18:26:46Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,5694667347,285,0,5694667341,56,Back,5694667343,152,0,5694667339,13,0,5694667345,265,0,5694672073,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808850905,652,43,2,65,13,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:26:32.075Z,2025-05-02T18:27:01Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5694670875,56,Left,5694670877,347,0,5694673363,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851119,465,27,2,65,28,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:26:47.506Z,2025-05-02T19:07:54Z,,,,5694672219,233,653,5694939253,53,2gbfwdmpk5gfmcc979aqfkyxh,5694939249,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851103,653,27,2,65,28,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:26:47.506Z,2025-05-02T18:26:51Z,,,,5694672281,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851141,466,28,2,65,29,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:26:48.475Z,2025-05-02T18:26:50Z,,,,5694672353,55,465,5694672451,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851115,654,28,2,65,29,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-02T18:26:48.475Z,2025-05-02T18:26:52Z,,,,5694672181,55,653,5694672487,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851193,656,1,2,65,32,4q0b35m26thti4c2on9a3npk0,1,87.5,90.2,2025-05-02T18:26:50.954Z,2025-05-02T18:26:52Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694672669,56,Left,5694672675,212,9.4,5694672677,213,3.56,5694672673,141,84.5,5694672671,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851223,657,1,2,65,33,4q0b35m26thti4c2on9a3npk0,0,78.8,86.9,2025-05-02T18:26:52.618Z,2025-05-02T18:26:54Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694672851,212,52.8,5694672843,155,,5694672845,56,Right,5694672849,141,17.6,5694672853,213,5.18,5694672855,1,,5694672841,2,,5694672847,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851649,468,5,2,65,35,crlocdyqyb1fdhck54qxs65rl,1,-1.1,77.4,2025-05-02T18:26:54.583Z,2025-05-02T19:19:59Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,5694675329,56,Back,5694675375,233,658,5694675331,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851585,658,5,2,65,35,4q0b35m26thti4c2on9a3npk0,0,101.1,22.6,2025-05-02T18:26:54.583Z,2025-05-02T19:19:59Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,5694675399,233,468,5694674921,56,Center,5694674925,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851745,469,1,2,66,7,crlocdyqyb1fdhck54qxs65rl,1,4.6,49.9,2025-05-02T18:27:26.291Z,2025-05-02T18:27:32Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,5694675773,124,,5694675783,213,0.30,5694675785,1,,5694675775,56,Center,5694675789,74,,5694675779,141,75.0,5694675777,140,56.8,5694675781,212,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808851901,470,1,2,66,12,crlocdyqyb1fdhck54qxs65rl,0,56.8,75.0,2025-05-02T18:27:31.363Z,2025-05-02T18:28:14Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,5694676651,213,0.46,5694676643,56,Left,5694676639,3,,5694676645,140,67.1,5694676649,212,12.1,5694676647,141,82.9,5694676641,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852163,471,1,2,66,15,crlocdyqyb1fdhck54qxs65rl,0,63.5,86.5,2025-05-02T18:27:34.219Z,2025-05-02T18:28:00Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,5694678107,56,Left,5694678115,213,1.82,5694678113,212,10.9,5694678111,141,100.0,5694678105,3,,5694678109,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852357,473,5,2,66,15,crlocdyqyb1fdhck54qxs65rl,0,60.2,102.0,2025-05-02T18:27:34.419Z,2025-05-02T19:20:00Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,5694679227,347,,5694679483,233,659,5694679225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852051,659,5,2,66,15,4q0b35m26thti4c2on9a3npk0,1,39.8,-2.0,2025-05-02T18:27:34.419Z,2025-05-02T19:19:59Z,biibwjyc33yv901fetordsv84,N. Semmen,,5694679437,233,473,5694677397,347,,5694677395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852169,472,43,2,66,33,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-02T18:27:52.725Z,2025-05-02T18:27:54Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,5694678337,144,5,5694678147,347,0,5694678145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852215,660,1,2,66,34,4q0b35m26thti4c2on9a3npk0,1,44.5,0.0,2025-05-02T18:27:53.754Z,2025-05-02T18:27:55Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694678403,56,Right,5694678415,141,20.3,5694678393,107,,5694678417,212,22.8,5694678413,140,61.0,5694678423,1,,5694678419,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852275,661,1,2,66,36,4q0b35m26thti4c2on9a3npk0,1,61.1,20.6,2025-05-02T18:27:55.683Z,2025-05-02T18:27:58Z,biibwjyc33yv901fetordsv84,N. Semmen,,5694678711,141,6.4,5694678713,212,17.7,5694678715,213,3.72,5694678707,56,Back,5694678709,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852305,662,1,2,66,39,4q0b35m26thti4c2on9a3npk0,1,46.0,7.3,2025-05-02T18:27:58.473Z,2025-05-02T18:28:00Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,5694678953,141,20.0,5694678957,213,2.22,5694678951,140,39.7,5694678949,56,Back,5694678955,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852353,663,1,2,66,41,4q0b35m26thti4c2on9a3npk0,1,39.6,20.3,2025-05-02T18:28:00.162Z,2025-05-02T18:28:02Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694679209,56,Back,5694679215,212,13.7,5694679213,141,6.7,5694679217,213,3.88,5694679211,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852425,664,1,2,66,43,4q0b35m26thti4c2on9a3npk0,1,30.0,6.7,2025-05-02T18:28:02.146Z,2025-05-02T18:28:06Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,5694679573,212,29.1,5694679575,213,2.38,5694679571,141,36.3,5694679567,56,Back,5694679569,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852451,665,1,2,66,45,4q0b35m26thti4c2on9a3npk0,0,10.0,36.9,2025-05-02T18:28:04.776Z,2025-05-02T18:28:08Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,5694679759,141,28.5,5694679765,213,6.18,5694679763,212,55.2,5694679757,140,62.3,5694679767,1,,5694679753,157,,5694679755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852485,474,1,2,66,50,crlocdyqyb1fdhck54qxs65rl,0,39.4,62.9,2025-05-02T18:28:09.386Z,2025-05-02T18:28:10Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,5694679963,3,,5694679985,213,0.14,5694679973,140,62.8,5694679983,212,24.8,5694679969,56,Center,5694679979,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852521,666,1,2,66,51,4q0b35m26thti4c2on9a3npk0,1,42.3,35.1,2025-05-02T18:28:10.137Z,2025-05-02T18:28:12Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,5694680209,212,10.4,5694680205,140,48.1,5694680211,213,0.95,5694680201,3,,5694680207,141,47.5,5694680203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852557,667,1,2,66,53,4q0b35m26thti4c2on9a3npk0,1,48.1,47.8,2025-05-02T18:28:12.282Z,2025-05-02T18:28:13Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,5694680467,140,57.2,5694680473,213,6.15,5694680471,212,9.6,5694680465,56,Center,5694680469,141,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808852601,668,1,2,66,54,4q0b35m26thti4c2on9a3npk0,1,57.2,45.9,2025-05-02T18:28:13.762Z,2025-05-02T18:28:16Z,biibwjyc33yv901fetordsv84,N. Semmen,,5694680713,140,44.3,5694680715,141,78.7,5694680709,3,,5694680717,212,26.1,5694680711,56,Back,5694680719,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
