id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818943719,517,1,2,56,58,doohk95o6e8pkqah8vkop51dg,1,33.5,68.3,2025-05-25T16:17:20.790Z,2025-05-25T16:17:24Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750376321,213,5.98,5750376317,141,63.6,5750376313,56,Back,5750376315,140,43.3,5750376319,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943835,518,1,2,57,2,doohk95o6e8pkqah8vkop51dg,1,48.0,63.8,2025-05-25T16:17:24.127Z,2025-05-25T16:17:30Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750376947,213,4.13,5750376945,212,8.0,5750376943,141,54.0,5750376941,140,43.8,5750376939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943971,519,1,2,57,7,doohk95o6e8pkqah8vkop51dg,1,53.7,56.1,2025-05-25T16:17:29.895Z,2025-05-25T16:17:37Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750377653,56,Center,5750377657,141,67.1,5750377659,212,7.6,5750377655,140,55.1,5750377661,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943995,520,1,2,57,15,doohk95o6e8pkqah8vkop51dg,1,68.1,77.6,2025-05-25T16:17:36.982Z,2025-05-25T16:17:38Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750377823,212,14.2,5750377817,56,Left,5750377821,141,96.9,5750377825,213,1.18,5750377819,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944039,521,1,2,57,16,doohk95o6e8pkqah8vkop51dg,1,73.3,96.9,2025-05-25T16:17:38.718Z,2025-05-25T16:17:41Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750378089,140,60.2,5750378095,213,3.58,5750378093,212,15.2,5750378091,141,87.5,5750378087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944075,522,1,2,57,19,doohk95o6e8pkqah8vkop51dg,1,60.2,87.5,2025-05-25T16:17:41.343Z,2025-05-25T16:17:43Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750378271,56,Center,5750378285,213,4.47,5750378275,140,54.9,5750378279,141,54.5,5750378283,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944177,523,1,2,57,21,doohk95o6e8pkqah8vkop51dg,1,55.5,52.2,2025-05-25T16:17:43.534Z,2025-05-25T16:17:47Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750378797,213,5.27,5750378795,212,36.0,5750378793,141,7.3,5750378791,140,73.7,5750378789,56,Right,5750378799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944227,524,1,2,57,25,doohk95o6e8pkqah8vkop51dg,1,73.7,7.3,2025-05-25T16:17:47.623Z,2025-05-25T16:17:51Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750379047,56,Back,5750379055,213,2.74,5750379049,140,46.1,5750379051,141,25.4,5750379053,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944277,525,1,2,57,28,doohk95o6e8pkqah8vkop51dg,1,46.1,25.4,2025-05-25T16:17:50.854Z,2025-05-25T16:17:53Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750379267,140,35.1,5750379263,56,Back,5750379275,213,2.36,5750379271,141,42.4,5750379273,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944399,526,1,2,57,31,doohk95o6e8pkqah8vkop51dg,1,28.0,42.8,2025-05-25T16:17:53.078Z,2025-05-25T16:18:01Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750379951,141,71.6,5750379953,212,19.7,5750379949,140,30.0,5750379947,56,Back,5750379955,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944485,527,1,2,57,39,doohk95o6e8pkqah8vkop51dg,1,34.0,65.9,2025-05-25T16:18:01.222Z,2025-05-25T16:18:06Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750380531,157,,5750380533,56,Right,5750380537,141,13.9,5750380541,213,5.64,5750380543,1,,5750380539,212,59.2,5750380535,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944493,528,1,2,57,43,doohk95o6e8pkqah8vkop51dg,1,84.2,11.0,2025-05-25T16:18:05.879Z,2025-05-25T16:18:10Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750380581,141,86.4,5750380583,212,51.3,5750380579,140,86.3,5750380585,213,1.53,5750381041,1,,5750380573,2,,5750380577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944621,529,1,2,57,48,doohk95o6e8pkqah8vkop51dg,1,83.3,92.4,2025-05-25T16:18:10.766Z,2025-05-25T16:18:12Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750381207,213,3.38,5750381205,212,5.9,5750381203,141,90.3,5750381201,140,77.8,5750381199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944679,530,1,2,57,50,doohk95o6e8pkqah8vkop51dg,1,77.8,90.3,2025-05-25T16:18:12.438Z,2025-05-25T16:18:15Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750381529,140,94.6,5750381535,213,5.85,5750381533,212,19.4,5750381531,141,78.3,5750381527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944683,531,1,2,57,53,doohk95o6e8pkqah8vkop51dg,0,97.3,79.7,2025-05-25T16:18:15.566Z,2025-05-25T16:34:41Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750381557,141,78.5,5750381553,56,Center,5750381775,233,654,5750381779,286,,5750381549,2,,5750381561,213,4.14,5750381555,140,96.8,5750381773,236,,5750381559,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944707,654,12,2,57,53,80hgdmpkvdrhw1ge9nks2kxvy,1,8.5,22.5,2025-05-25T16:18:15.666Z,2025-05-25T16:18:18Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750381817,233,531,5750381727,56,Back,5750381725,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955757,733,1,2,57,57,80hgdmpkvdrhw1ge9nks2kxvy,1,8.5,26.2,2025-05-25T16:18:19.823Z,2025-05-25T16:35:56Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750495191,56,Back,5750495195,140,8.3,5750495197,141,12.3,5750495201,213,4.69,5750495199,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944775,656,1,2,57,58,80hgdmpkvdrhw1ge9nks2kxvy,1,12.5,21.3,2025-05-25T16:18:20.145Z,2025-05-25T16:18:22Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750382075,141,8.6,5750382077,212,9.0,5750382073,140,10.1,5750382071,56,Back,5750382079,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818965419,776,1,2,57,59,80hgdmpkvdrhw1ge9nks2kxvy,1,6.3,8.4,2025-05-25T16:18:21.016Z,2025-05-25T16:39:13Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5750523659,213,6.15,5750523655,141,2.1,5750523663,1,,5750523649,56,Back,5750523653,140,37.2,5750523657,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944813,657,43,2,57,59,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-25T16:18:21.761Z,2025-05-25T16:38:05Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750382243,56,Back,5750382247,141,10.3,5750514121,144,1,5750382251,213,0.03,5750382245,140,43.3,5750382253,1,0,5750382249,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944963,658,61,2,57,59,80hgdmpkvdrhw1ge9nks2kxvy,0,41.5,4.7,2025-05-25T16:18:21.882Z,2025-05-25T17:43:07Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750383101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944933,532,5,2,58,6,doohk95o6e8pkqah8vkop51dg,1,59.5,100.6,2025-05-25T16:18:28.754Z,2025-05-25T17:34:28Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750382935,56,Left,5750382939,347,,5750383359,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944993,659,5,2,58,6,80hgdmpkvdrhw1ge9nks2kxvy,0,40.5,-0.6,2025-05-25T16:18:28.754Z,2025-05-25T16:34:09Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5750383271,347,,5750383397,233,532,5750383269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945035,533,1,2,58,8,doohk95o6e8pkqah8vkop51dg,1,67.8,100.0,2025-05-25T16:18:30.102Z,2025-05-25T16:18:34Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750383475,56,Left,5750383479,141,94.2,5750383481,212,14.2,5750383483,213,3.52,5750383477,140,55.2,5750383473,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945095,534,1,2,58,11,doohk95o6e8pkqah8vkop51dg,1,57.5,92.6,2025-05-25T16:18:33.478Z,2025-05-25T16:18:37Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750383809,56,Left,5750383813,141,96.3,5750383817,213,0.29,5750383815,212,8.8,5750383811,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945115,535,1,2,58,15,doohk95o6e8pkqah8vkop51dg,1,65.5,96.3,2025-05-25T16:18:37.397Z,2025-05-25T16:18:38Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750383923,213,4.68,5750383915,140,65.3,5750383921,212,6.9,5750383913,56,Left,5750383919,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945151,536,1,2,58,16,doohk95o6e8pkqah8vkop51dg,1,65.3,86.1,2025-05-25T16:18:38.158Z,2025-05-25T16:18:40Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750384071,141,87.5,5750384073,212,6.9,5750384069,140,58.8,5750384067,56,Left,5750384075,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945225,537,1,2,58,17,doohk95o6e8pkqah8vkop51dg,1,58.8,87.5,2025-05-25T16:18:39.814Z,2025-05-25T16:18:43Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750384465,212,15.4,5750384461,140,45.1,5750384467,213,3.50,5750384463,141,79.5,5750384459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945269,538,1,2,58,21,doohk95o6e8pkqah8vkop51dg,1,42.5,70.5,2025-05-25T16:18:43.406Z,2025-05-25T16:18:46Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750384717,141,54.3,5750384721,213,4.28,5750384713,56,Back,5750384715,140,37.7,5750384719,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945315,539,1,2,58,24,doohk95o6e8pkqah8vkop51dg,1,34.2,55.1,2025-05-25T16:18:46.294Z,2025-05-25T16:18:49Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750385015,141,23.3,5750385019,213,4.97,5750385011,56,Back,5750385017,212,22.4,5750385013,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945397,540,1,2,58,27,doohk95o6e8pkqah8vkop51dg,1,44.3,19.6,2025-05-25T16:18:49.125Z,2025-05-25T16:18:53Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750385507,213,5.67,5750385503,141,5.2,5750385505,212,17.0,5750385501,140,57.5,5750385499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945485,541,1,2,58,31,doohk95o6e8pkqah8vkop51dg,1,55.6,33.8,2025-05-25T16:18:53.382Z,2025-05-25T16:18:58Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750385985,213,2.16,5750385977,56,Back,5750385979,140,44.1,5750385983,212,21.7,5750385981,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945557,542,1,2,58,35,doohk95o6e8pkqah8vkop51dg,1,44.8,61.4,2025-05-25T16:18:57.349Z,2025-05-25T16:19:01Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750386401,212,14.2,5750386403,213,0.67,5750386395,56,Center,5750386399,141,74.4,5750386397,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945569,543,1,2,58,39,doohk95o6e8pkqah8vkop51dg,1,61.4,77.9,2025-05-25T16:19:01.253Z,2025-05-25T16:19:02Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750386465,56,Center,5750386471,141,74.3,5750386477,213,5.55,5750386475,212,3.7,5750386469,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945585,544,1,2,58,40,doohk95o6e8pkqah8vkop51dg,1,64.0,74.3,2025-05-25T16:19:02.341Z,2025-05-25T16:19:03Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750386565,141,80.9,5750386569,213,2.26,5750386563,140,60.5,5750386567,212,5.8,5750386561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945689,545,1,2,58,40,doohk95o6e8pkqah8vkop51dg,1,60.5,80.9,2025-05-25T16:19:02.837Z,2025-05-25T16:19:08Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750387117,213,3.53,5750387115,212,13.9,5750387113,141,73.2,5750387111,140,48.2,5750387109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945747,546,1,2,58,46,doohk95o6e8pkqah8vkop51dg,1,45.2,56.6,2025-05-25T16:19:08.677Z,2025-05-25T16:19:11Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750387411,213,3.75,5750387407,141,43.4,5750387405,140,33.0,5750387403,56,Back,5750387409,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945791,547,1,2,58,49,doohk95o6e8pkqah8vkop51dg,1,32.2,36.2,2025-05-25T16:19:11.228Z,2025-05-25T16:19:14Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750387695,141,7.9,5750387699,213,5.24,5750387693,140,42.8,5750387697,212,22.2,5750387691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945863,548,1,2,58,52,doohk95o6e8pkqah8vkop51dg,1,43.8,7.9,2025-05-25T16:19:14.286Z,2025-05-25T16:19:18Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750388067,140,51.3,5750388069,141,21.4,5750388071,212,12.1,5750388065,56,Center,5750388073,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818945977,549,1,2,58,55,doohk95o6e8pkqah8vkop51dg,1,47.3,29.0,2025-05-25T16:19:17.805Z,2025-05-25T16:19:25Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750388773,212,24.0,5750388771,141,63.3,5750388769,140,41.9,5750388775,213,1.81,5750388767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946023,550,1,2,59,2,doohk95o6e8pkqah8vkop51dg,1,62.3,85.1,2025-05-25T16:19:24.853Z,2025-05-25T16:19:27Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750389003,212,10.4,5750389001,141,96.0,5750388999,140,69.3,5750389005,213,0.79,5750388997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946049,551,1,2,59,4,doohk95o6e8pkqah8vkop51dg,1,69.3,96.0,2025-05-25T16:19:26.725Z,2025-05-25T16:19:28Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750389129,56,Left,5750389131,140,62.3,5750389135,212,7.7,5750389137,213,3.46,5750389133,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946119,552,1,2,59,6,doohk95o6e8pkqah8vkop51dg,1,58.1,85.7,2025-05-25T16:19:28.221Z,2025-05-25T16:19:31Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750389539,213,3.85,5750389537,212,17.4,5750389533,140,45.5,5750389535,141,69.0,5750389531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946173,553,1,2,59,9,doohk95o6e8pkqah8vkop51dg,1,45.5,69.0,2025-05-25T16:19:31.301Z,2025-05-25T16:19:33Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750389765,140,53.1,5750389771,213,0.95,5750389767,141,85.5,5750389763,56,Left,5750389769,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946215,554,1,2,59,11,doohk95o6e8pkqah8vkop51dg,1,56.0,85.8,2025-05-25T16:19:33.397Z,2025-05-25T16:19:35Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750389989,212,5.3,5750389983,56,Left,5750389987,141,87.6,5750389985,140,60.9,5750389991,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946227,555,1,2,59,13,doohk95o6e8pkqah8vkop51dg,1,60.9,87.6,2025-05-25T16:19:35.542Z,2025-05-25T16:19:36Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750390057,141,78.6,5750390053,56,Center,5750390105,156,,5750390061,213,4.25,5750390055,140,58.0,5750390059,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946255,556,1,2,59,14,doohk95o6e8pkqah8vkop51dg,1,58.0,78.6,2025-05-25T16:19:36.461Z,2025-05-25T16:19:37Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750390215,140,54.3,5750390217,141,88.1,5750390213,56,Left,5750390221,212,7.5,5750390223,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946337,557,1,2,59,15,doohk95o6e8pkqah8vkop51dg,1,54.3,88.1,2025-05-25T16:19:37.557Z,2025-05-25T16:19:42Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750390639,56,Center,5750390647,213,5.14,5750390645,212,10.4,5750390643,141,74.1,5750390641,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946381,558,1,2,59,20,doohk95o6e8pkqah8vkop51dg,1,60.2,71.0,2025-05-25T16:19:42.221Z,2025-05-25T16:19:44Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750390867,140,50.8,5750390869,141,85.1,5750390873,213,2.37,5750390871,212,13.8,5750390865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946503,559,1,2,59,22,doohk95o6e8pkqah8vkop51dg,1,50.8,85.1,2025-05-25T16:19:44.102Z,2025-05-25T16:19:51Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750391517,213,5.16,5750391521,1,,5750391513,141,16.6,5750391505,155,,5750391511,140,71.9,5750391509,56,Right,5750391515,212,51.6,5750391507,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946517,560,3,2,59,29,doohk95o6e8pkqah8vkop51dg,0,68.2,21.8,2025-05-25T16:19:51.302Z,2025-05-25T16:19:57Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750391583,286,,5750391581,56,Center,5750391805,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946539,660,7,2,59,29,80hgdmpkvdrhw1ge9nks2kxvy,0,31.8,78.2,2025-05-25T16:19:51.303Z,2025-05-25T16:19:58Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750391739,56,Back,5750391795,233,560,5750391741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946531,561,61,2,59,30,doohk95o6e8pkqah8vkop51dg,1,69.4,19.3,2025-05-25T16:19:52.971Z,2025-05-25T16:19:53Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750391689,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946607,661,43,2,59,33,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-25T16:19:55.568Z,2025-05-25T16:19:59Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5750392265,144,45,5750392163,56,Back,5750392165,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946609,662,3,2,59,35,80hgdmpkvdrhw1ge9nks2kxvy,0,46.8,86.9,2025-05-25T16:19:57.098Z,2025-05-25T17:42:25Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5750392185,56,Back,5750531233,286,,5750531521,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946639,562,1,2,59,36,doohk95o6e8pkqah8vkop51dg,1,43.6,10.9,2025-05-25T16:19:58.661Z,2025-05-25T16:40:21Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750533205,212,11.8,5750533209,213,0.72,5750392337,56,Center,5750533201,140,52.1,5750533203,141,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946653,563,1,2,59,38,doohk95o6e8pkqah8vkop51dg,1,47.0,21.4,2025-05-25T16:20:00.156Z,2025-05-25T16:20:01Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750392447,141,42.7,5750392443,56,Back,5750392445,140,35.4,5750392451,212,18.9,5750392453,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946679,564,1,2,59,39,doohk95o6e8pkqah8vkop51dg,1,35.4,42.7,2025-05-25T16:20:01.045Z,2025-05-25T16:20:02Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750392599,212,15.5,5750392601,213,4.61,5750392597,141,20.0,5750392595,140,33.9,5750392593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946693,565,1,2,59,40,doohk95o6e8pkqah8vkop51dg,1,33.9,20.0,2025-05-25T16:20:02.580Z,2025-05-25T16:20:03Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750392705,212,7.6,5750392701,140,40.6,5750392707,213,0.38,5750392703,141,24.1,5750392699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946707,566,1,2,59,41,doohk95o6e8pkqah8vkop51dg,1,40.6,24.1,2025-05-25T16:20:03.317Z,2025-05-25T16:20:04Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750392783,140,39.5,5750392787,212,4.9,5750392785,141,31.1,5750392781,56,Back,5750392789,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946733,567,1,2,59,42,doohk95o6e8pkqah8vkop51dg,1,39.5,31.1,2025-05-25T16:20:04.469Z,2025-05-25T16:20:06Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750392911,140,42.8,5750392915,212,17.3,5750392917,213,1.37,5750392913,141,56.1,5750392909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946797,568,1,2,59,44,doohk95o6e8pkqah8vkop51dg,1,42.8,56.1,2025-05-25T16:20:06.117Z,2025-05-25T16:20:08Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750393235,56,Back,5750393239,141,29.9,5750393237,140,36.3,5750393243,213,4.35,5750393241,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946857,569,1,2,59,46,doohk95o6e8pkqah8vkop51dg,1,38.0,25.6,2025-05-25T16:20:08.300Z,2025-05-25T16:20:11Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750393587,56,Back,5750393593,212,13.5,5750393591,141,8.9,5750393595,213,5.29,5750393589,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818946991,570,1,2,59,49,doohk95o6e8pkqah8vkop51dg,1,45.0,8.9,2025-05-25T16:20:11.268Z,2025-05-25T16:20:17Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750394329,56,Back,5750394333,141,30.5,5750394337,213,2.19,5750394335,212,18.1,5750394331,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947055,571,1,2,59,55,doohk95o6e8pkqah8vkop51dg,1,31.4,33.8,2025-05-25T16:20:17.300Z,2025-05-25T16:20:20Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750394679,56,Back,5750394681,140,44.9,5750394687,213,5.93,5750394683,141,26.2,5750394685,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818947107,572,1,2,59,58,doohk95o6e8pkqah8vkop51dg,1,52.9,22.3,2025-05-25T16:20:20.196Z,2025-05-25T16:20:23Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750394977,213,5.69,5750394973,141,5.8,5750394975,212,20.2,5750394971,140,68.9,5750394969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
