id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value
2813715361,888,1,2,46,9,doohk95o6e8pkqah8vkop51dg,0,19.5,28.7,2025-05-11T16:04:07.699Z,2025-05-11T17:08:30Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721362915,233,381,5721362919,286,,5721362857,212,4.5,5721362913,236,,5721362859,213,5.02,5721362861,1,,5721362853,140,20.8,5721362849,157,,5721362855,141,22.4,5721362851,56,Back,,,,,,,,,,,,,,,,,,,,,
2813657863,381,74,2,46,9,crlocdyqyb1fdhck54qxs65rl,1,73.6,84.5,2025-05-11T16:04:07.700Z,2025-05-11T17:08:31Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5721059509,285,,5721044925,56,Left,5721362943,233,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657983,526,3,2,46,15,doohk95o6e8pkqah8vkop51dg,0,61.8,11.2,2025-05-11T16:04:13.848Z,2025-05-11T17:11:57Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5721045323,56,Right,5721045325,286,,5721045479,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813657995,382,7,2,46,15,crlocdyqyb1fdhck54qxs65rl,1,38.2,88.8,2025-05-11T16:04:13.849Z,2025-05-11T17:11:56Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721045445,233,526,5721045395,285,,5721045393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658027,384,3,2,46,18,crlocdyqyb1fdhck54qxs65rl,0,39.2,94.4,2025-05-11T16:04:17.320Z,2025-05-11T16:04:24Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721045723,233,527,5721045543,286,,5721045541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658049,527,7,2,46,18,doohk95o6e8pkqah8vkop51dg,1,60.8,5.6,2025-05-11T16:04:17.321Z,2025-05-11T16:04:23Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721045711,233,384,5721045663,285,,5721045661,56,Right,5721045659,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658085,385,5,2,46,20,crlocdyqyb1fdhck54qxs65rl,1,41.2,101.6,2025-05-11T16:04:19.097Z,2025-05-11T17:10:31Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721046025,233,528,5721045851,56,Back,5721045853,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658107,528,5,2,46,20,doohk95o6e8pkqah8vkop51dg,0,58.8,-1.6,2025-05-11T16:04:19.097Z,2025-05-11T17:10:32Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721046019,347,,5721046051,233,385,5721046017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658221,386,1,2,46,30,crlocdyqyb1fdhck54qxs65rl,0,37.1,100.0,2025-05-11T16:04:29.504Z,2025-05-11T16:04:33Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721046767,1,,5721046753,56,Left,5721046765,213,6.08,5721046761,141,91.7,5721046755,140,68.3,5721046751,107,,5721046763,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658229,530,8,2,46,35,doohk95o6e8pkqah8vkop51dg,1,38.0,4.4,2025-05-11T16:04:33.871Z,2025-05-11T16:04:34Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721046823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658271,532,1,2,46,36,doohk95o6e8pkqah8vkop51dg,1,40.9,5.2,2025-05-11T16:04:35.271Z,2025-05-11T16:04:36Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721047073,212,18.5,5721047069,140,32.9,5721047075,213,2.04,5721047071,141,29.5,5721047067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658327,533,1,2,46,37,doohk95o6e8pkqah8vkop51dg,1,32.9,29.5,2025-05-11T16:04:36Z,2025-05-11T16:04:38Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721047325,212,31.6,5721047323,141,74.7,5721047321,140,25.9,5721047327,213,1.81,5721047319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658403,534,1,2,46,43,doohk95o6e8pkqah8vkop51dg,1,35.1,83.3,2025-05-11T16:04:42.008Z,2025-05-11T16:04:43Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5721047681,213,5.28,5721047673,56,Back,5721047675,140,46.2,5721047677,141,56.3,5721047679,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658481,535,1,2,46,44,doohk95o6e8pkqah8vkop51dg,1,46.2,56.3,2025-05-11T16:04:42.967Z,2025-05-11T16:04:46Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721048047,140,31.6,5721048045,56,Back,5721048049,141,54.5,5721048055,213,3.22,5721048051,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658505,536,1,2,46,47,doohk95o6e8pkqah8vkop51dg,1,37.3,47.3,2025-05-11T16:04:46.104Z,2025-05-11T16:04:47Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721048235,140,55.0,5721048237,141,5.9,5721048243,1,,5721048233,56,Right,5721048239,212,33.7,5721048241,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658557,537,1,2,46,48,doohk95o6e8pkqah8vkop51dg,1,55.0,5.9,2025-05-11T16:04:47.392Z,2025-05-11T16:04:49Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721048509,212,14.5,5721048511,213,2.62,5721048499,56,Back,5721048505,141,16.6,5721048501,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658655,538,1,2,46,50,doohk95o6e8pkqah8vkop51dg,1,39.9,19.7,2025-05-11T16:04:49.624Z,2025-05-11T16:04:55Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721048975,56,Back,5721048983,213,2.64,5721048981,212,31.0,5721048979,141,41.5,5721048977,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658693,539,1,2,46,56,doohk95o6e8pkqah8vkop51dg,0,25.0,49.0,2025-05-11T16:04:55.447Z,2025-05-11T16:04:59Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5721049225,212,53.6,5721049223,141,85.7,5721049221,140,70.2,5721049217,157,,5721049229,1,,5721049227,213,0.48,5721049219,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658735,387,1,2,47,1,crlocdyqyb1fdhck54qxs65rl,1,21.2,13.1,2025-05-11T16:04:59.968Z,2025-05-11T16:05:02Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721049451,213,0.21,5721049443,56,Back,5721049449,212,15.0,5721049441,3,,5721049445,140,35.2,5721049447,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658745,540,43,2,47,3,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-11T16:05:01.927Z,2025-05-11T16:05:06Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5721049857,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658787,389,4,2,47,5,crlocdyqyb1fdhck54qxs65rl,1,38.5,20.5,2025-05-11T16:05:04.166Z,2025-05-11T17:09:42Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5721049739,265,,5721049813,233,541,5721049733,13,,5721049737,152,,5721049743,286,,5721049735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813658775,541,4,2,47,5,doohk95o6e8pkqah8vkop51dg,0,61.5,79.5,2025-05-11T16:05:04.167Z,2025-05-11T17:09:43Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5721049787,265,,5721049785,152,,5721049781,13,,5721049789,285,,5721049783,56,Left,5721049849,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659119,390,1,2,47,26,crlocdyqyb1fdhck54qxs65rl,1,43.6,23.9,2025-05-11T16:05:25.447Z,2025-05-11T16:05:28Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5721051407,213,2.40,5721051395,5,,5721051397,152,,5721051405,212,23.8,5721051399,56,Back,5721051403,141,47.5,5721051401,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659137,391,1,2,47,29,crlocdyqyb1fdhck54qxs65rl,1,26.9,47.5,2025-05-11T16:05:27.856Z,2025-05-11T16:05:29Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5721051517,212,14.1,5721051519,213,1.25,5721051513,140,31.1,5721051511,56,Back,5721051515,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659167,392,1,2,47,30,crlocdyqyb1fdhck54qxs65rl,1,32.2,72.9,2025-05-11T16:05:29.080Z,2025-05-11T16:05:31Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5721051653,140,57.2,5721051651,56,Left,5721051655,141,94.8,5721051657,212,30.2,5721051659,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659173,393,1,2,47,33,crlocdyqyb1fdhck54qxs65rl,1,57.2,94.8,2025-05-11T16:05:31.721Z,2025-05-11T16:05:32Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721051693,212,10.2,5721051689,140,58.8,5721051695,213,4.88,5721051691,141,80.0,5721051687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659195,394,1,2,47,33,crlocdyqyb1fdhck54qxs65rl,1,58.8,80.0,2025-05-11T16:05:32.360Z,2025-05-11T16:05:34Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5721051809,213,0.52,5721051803,140,70.5,5721051807,212,14.1,5721051805,141,90.3,5721051801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659301,395,1,2,47,35,crlocdyqyb1fdhck54qxs65rl,1,88.0,87.7,2025-05-11T16:05:34.024Z,2025-05-11T16:06:08Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,1.0,,5721052331,56,Center,5721052335,141,43.0,5721052329,155,,5721054641,210,13,5721052337,212,30.7,5721052333,140,92.2,5721052339,213,4.86,5721054643,154,,5721052327,2,,,,,,,,,,,,,,,,,,,,,,,,,
2813659313,396,13,2,47,39,crlocdyqyb1fdhck54qxs65rl,1,93.4,33.1,2025-05-11T16:05:38.696Z,2025-05-11T17:34:55Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721054689,154,,5721052387,22,,5721500161,63,,5721054683,73,,5721054707,146,92.4,5721053665,20,,5721054685,29,,5721054701,102,99.7,5721054705,328,,5721054713,230,98.9,5721052391,56,Center,5721054703,103,5721053671,153,,19.4,5721054697,55,395,5721054715,231,5721054709,147,,,65.3,49.6,
2813659369,542,12,2,47,40,doohk95o6e8pkqah8vkop51dg,1,8.8,31.4,2025-05-11T16:05:38.990Z,2025-05-11T16:05:42Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721052617,56,Back,5721052619,140,32.4,5721052621,141,25.3,5721052623,212,25.1,5721052625,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659355,397,61,2,47,42,crlocdyqyb1fdhck54qxs65rl,0,58.2,70.6,2025-05-11T16:05:41.305Z,2025-05-11T16:05:41Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5721052563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659373,543,61,2,47,43,doohk95o6e8pkqah8vkop51dg,0,32.3,25.3,2025-05-11T16:05:42.031Z,2025-05-11T16:05:42Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5721052631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659381,544,50,2,47,44,doohk95o6e8pkqah8vkop51dg,1,35.8,30.0,2025-05-11T16:05:42.719Z,2025-05-11T16:05:49Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5721052781,233,398,5721052671,56,Back,5721052779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659393,398,7,2,47,44,crlocdyqyb1fdhck54qxs65rl,0,64.2,70.0,2025-05-11T16:05:42.720Z,2025-05-11T16:05:48Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5721052767,233,544,5721052751,285,,5721052749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659563,545,4,2,47,51,doohk95o6e8pkqah8vkop51dg,1,38.6,32.2,2025-05-11T16:05:49.768Z,2025-05-11T17:12:50Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5721346297,233,399,5721053729,286,,5721053723,56,Back,5721053727,265,,5721053725,152,,5721053721,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659485,399,4,2,47,51,crlocdyqyb1fdhck54qxs65rl,0,61.4,67.8,2025-05-11T16:05:49.769Z,2025-05-11T17:39:17Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5721053305,265,,5721053301,56,Center,5721053299,13,,5721053307,285,,5721346323,233,545,5721053303,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659907,547,1,2,48,23,doohk95o6e8pkqah8vkop51dg,1,31.9,25.0,2025-05-11T16:06:21.806Z,2025-05-11T16:06:23Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721055623,140,20.4,5721055629,213,2.99,5721055617,5,,5721055621,56,Back,5721055625,141,27.8,5721055619,152,,5721055627,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659917,548,1,2,48,24,doohk95o6e8pkqah8vkop51dg,1,20.4,28.3,2025-05-11T16:06:22.798Z,2025-05-11T16:06:23Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721055691,141,55.8,5721055695,213,1.83,5721055687,56,Back,5721055693,212,19.3,5721055689,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659941,549,1,2,48,25,doohk95o6e8pkqah8vkop51dg,1,15.7,55.8,2025-05-11T16:06:23.701Z,2025-05-11T16:06:25Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5721055821,140,22.1,5721055823,141,89.3,5721055825,212,23.8,5721055819,56,Back,5721055827,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813659971,550,1,2,48,26,doohk95o6e8pkqah8vkop51dg,1,22.1,89.3,2025-05-11T16:06:25.694Z,2025-05-11T16:06:28Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721055989,140,34.7,5721055993,212,13.4,5721055987,56,Back,5721055995,213,0.16,5721055991,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660025,551,1,2,48,29,doohk95o6e8pkqah8vkop51dg,1,37.2,90.8,2025-05-11T16:06:28.422Z,2025-05-11T16:06:35Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721056333,56,Back,5721056341,213,0.49,5721056339,212,7.5,5721056335,140,43.5,5721056337,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660041,552,1,2,48,36,doohk95o6e8pkqah8vkop51dg,0,83.1,76.2,2025-05-11T16:06:34.789Z,2025-05-11T16:06:37Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5721056431,212,14.4,5721056429,141,56.3,5721056421,2,,5721056433,213,5.06,5721056425,56,Center,5721056427,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660187,401,1,2,48,38,crlocdyqyb1fdhck54qxs65rl,1,8.1,29.8,2025-05-11T16:06:37.440Z,2025-05-11T16:06:43Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5721057055,212,16.1,5721057051,140,15.1,5721057049,56,Back,5721057057,213,5.19,5721057053,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660203,402,1,2,48,44,crlocdyqyb1fdhck54qxs65rl,0,20.8,19.5,2025-05-11T16:06:42.960Z,2025-05-11T16:06:43Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5721057113,56,Back,5721057115,140,24.3,5721057121,213,5.44,5721057119,212,5.5,5721057117,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660205,553,8,2,48,44,doohk95o6e8pkqah8vkop51dg,1,69.1,87.5,2025-05-11T16:06:43.560Z,2025-05-11T16:06:44Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721057135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660281,555,1,2,48,46,doohk95o6e8pkqah8vkop51dg,1,70.9,80.7,2025-05-11T16:06:45.549Z,2025-05-11T16:06:49Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721057553,212,11.8,5721057545,56,Center,5721057547,140,65.9,5721057555,213,4.25,5721057549,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660339,556,1,2,48,50,doohk95o6e8pkqah8vkop51dg,1,63.2,50.3,2025-05-11T16:06:49.006Z,2025-05-11T16:06:53Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5721057857,213,4.63,5721057849,56,Center,5721057851,140,62.2,5721057855,212,12.8,5721057853,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660371,557,1,2,48,54,doohk95o6e8pkqah8vkop51dg,1,62.2,31.6,2025-05-11T16:06:53.053Z,2025-05-11T16:06:56Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721058049,213,5.45,5721058043,140,76.4,5721058047,212,22.1,5721058045,141,7.6,5721058041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660373,558,3,2,48,57,doohk95o6e8pkqah8vkop51dg,0,77.8,16.8,2025-05-11T16:06:56.101Z,2025-05-11T16:07:01Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5721058167,233,403,5721058057,56,Right,5721058059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660375,403,7,2,48,57,crlocdyqyb1fdhck54qxs65rl,1,22.2,83.2,2025-05-11T16:06:56.102Z,2025-05-11T16:07:00Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721058145,233,558,5721058063,285,,5721058061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660443,405,1,2,49,0,crlocdyqyb1fdhck54qxs65rl,0,24.7,81.1,2025-05-11T16:06:59.296Z,2025-05-11T16:07:02Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721058441,212,28.9,5721058443,213,0.51,5721058439,141,100.0,5721058431,56,Back,5721058435,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660451,406,5,2,49,3,crlocdyqyb1fdhck54qxs65rl,0,47.4,101.6,2025-05-11T16:07:01.898Z,2025-05-11T17:10:32Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721058475,347,,5721058867,233,559,5721058471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660511,559,5,2,49,3,doohk95o6e8pkqah8vkop51dg,1,52.6,-1.6,2025-05-11T16:07:01.898Z,2025-05-11T17:10:32Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5721058817,56,Right,5721058855,233,406,5721058819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660603,560,1,2,49,7,doohk95o6e8pkqah8vkop51dg,1,57.9,0.0,2025-05-11T16:07:06.669Z,2025-05-11T16:07:12Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721059309,107,,5721059311,56,Back,5721059315,141,8.9,5721059317,212,21.3,5721059321,1,,5721059313,140,38.6,5721059319,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660657,561,1,2,49,13,doohk95o6e8pkqah8vkop51dg,1,35.9,15.2,2025-05-11T16:07:12.509Z,2025-05-11T16:07:15Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721059595,212,18.4,5721059591,140,52.4,5721059597,213,5.94,5721059593,141,6.2,5721059589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660735,562,1,2,49,19,doohk95o6e8pkqah8vkop51dg,1,53.8,21.5,2025-05-11T16:07:18.661Z,2025-05-11T16:07:22Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721060075,212,25.6,5721060073,141,56.7,5721060071,140,45.1,5721060069,56,Back,5721060077,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660795,563,1,2,49,24,doohk95o6e8pkqah8vkop51dg,1,56.2,66.0,2025-05-11T16:07:22.748Z,2025-05-11T16:07:27Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721060459,56,Left,5721060463,141,93.2,5721060461,140,74.1,5721060465,212,26.4,5721060467,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660813,564,1,2,49,28,doohk95o6e8pkqah8vkop51dg,1,81.4,87.3,2025-05-11T16:07:27.268Z,2025-05-11T16:07:29Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721060579,140,84.5,5721060583,212,16.6,5721060577,56,Center,5721060585,213,4.91,5721060581,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660835,565,1,2,49,30,doohk95o6e8pkqah8vkop51dg,1,84.5,63.3,2025-05-11T16:07:29.132Z,2025-05-11T16:07:30Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5721060683,140,84.4,5721060689,213,1.60,5721060681,56,Center,5721060685,141,69.2,5721060687,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660861,566,1,2,49,31,doohk95o6e8pkqah8vkop51dg,1,84.4,69.2,2025-05-11T16:07:30.076Z,2025-05-11T16:07:31Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721060851,141,64.2,5721060855,213,5.82,5721060849,140,90.9,5721060853,212,7.6,5721060847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660889,567,1,2,49,32,doohk95o6e8pkqah8vkop51dg,0,94.0,66.5,2025-05-11T16:07:31.605Z,2025-05-11T16:07:32Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5721060955,140,92.7,5721060953,56,Center,5721060959,212,7.2,5721060957,141,56.1,5721060961,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660957,407,12,2,49,35,crlocdyqyb1fdhck54qxs65rl,1,7.2,34.8,2025-05-11T16:07:34.495Z,2025-05-11T16:07:36Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5721061189,212,9.6,5721061261,167,,5721061183,56,Back,5721061187,141,34.9,5721061185,140,0.0,5721061191,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660969,408,6,2,49,35,crlocdyqyb1fdhck54qxs65rl,0,0.0,37.6,2025-05-11T16:07:34.652Z,2025-05-11T17:10:13Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5721061325,56,Back,5721061327,73,,5721061397,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813660947,568,6,2,49,35,doohk95o6e8pkqah8vkop51dg,1,100.0,62.4,2025-05-11T16:07:34.652Z,2025-05-11T17:10:13Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5721061207,73,,5721061369,233,408,5721061205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661507,569,1,2,50,4,doohk95o6e8pkqah8vkop51dg,0,99.5,99.5,2025-05-11T16:08:02.796Z,2025-05-11T16:08:05Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721064179,212,35.7,5721064169,155,,5721064173,56,Center,5721064183,1,,5721064167,6,,5721064177,141,48.1,5721064175,140,92.8,5721064171,223,,5721064181,213,4.51,5721064165,2,,,,,,,,,,,,,,,,,,,,,,
2813661533,409,12,2,50,8,crlocdyqyb1fdhck54qxs65rl,1,9.9,49.9,2025-05-11T16:08:07.159Z,2025-05-11T16:09:01Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5721064359,15,,5721064321,141,46.0,5721064323,212,20.6,5721064325,213,6.15,5721064319,140,29.4,5721064317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661607,570,1,2,50,9,doohk95o6e8pkqah8vkop51dg,1,68.9,56.0,2025-05-11T16:08:08.276Z,2025-05-11T16:08:10Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5721064697,213,4.86,5721064695,212,20.1,5721064691,140,71.8,5721064689,56,Center,5721064693,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813661699,571,1,2,50,11,doohk95o6e8pkqah8vkop51dg,1,71.8,26.8,2025-05-11T16:08:10.572Z,2025-05-11T16:08:31Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5721066509,154,,5721065159,213,0.68,5721065153,140,92.4,5721065157,212,27.9,5721066507,210,13,5721065149,155,,5721065155,141,52.7,5721065151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
