id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820740923,418,1,2,46,12,eujf9nqky8c5jnahb2f76m86o,0,40.1,100.0,2025-06-01T16:10:56.958Z,2025-06-01T16:11:00Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760448109,56,Left,5760448111,140,60.1,5760448119,1,,5760448115,212,22.3,5760448107,107,,5760448117,213,5.94,5760448113,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740935,468,44,2,46,14,btaf9fuj3xctycyjeqwereaow,1,40.1,17.6,2025-06-01T16:10:59.597Z,2025-06-01T17:18:12Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760448199,285,,5760448197,56,Back,5760448251,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740927,419,44,2,46,14,eujf9nqky8c5jnahb2f76m86o,0,59.9,82.4,2025-06-01T16:10:59.598Z,2025-06-01T17:18:13Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760448143,56,Left,5760448281,233,468,5760448145,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740941,469,1,2,46,15,btaf9fuj3xctycyjeqwereaow,0,40.5,31.6,2025-06-01T16:11:00.474Z,2025-06-01T16:11:01Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760448231,3,,5760448237,141,37.9,5760448233,56,Back,5760448239,212,8.4,5760448235,140,47.4,5760448241,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740967,420,1,2,46,16,eujf9nqky8c5jnahb2f76m86o,1,54.7,82.7,2025-06-01T16:11:01.438Z,2025-06-01T16:11:03Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5760448373,212,7.0,5760448375,213,0.32,5760448367,56,Left,5760448371,141,85.9,5760448369,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820740969,421,61,2,46,18,eujf9nqky8c5jnahb2f76m86o,0,61.0,85.9,2025-06-01T16:11:03.190Z,2025-06-01T16:11:03Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760448389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741001,470,1,2,46,20,btaf9fuj3xctycyjeqwereaow,1,39.7,34.3,2025-06-01T16:11:05.528Z,2025-06-01T16:11:07Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760448559,56,Back,5760448563,141,46.1,5760448567,213,2.85,5760448561,140,14.0,5760448565,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741031,472,1,2,46,22,btaf9fuj3xctycyjeqwereaow,1,14.0,46.1,2025-06-01T16:11:07.160Z,2025-06-01T16:11:10Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760448691,56,Back,5760448693,140,20.9,5760448697,212,16.5,5760448695,141,24.3,5760448699,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741063,473,1,2,46,26,btaf9fuj3xctycyjeqwereaow,1,20.9,24.3,2025-06-01T16:11:11.624Z,2025-06-01T16:11:13Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760448897,140,12.5,5760448901,212,17.4,5760448895,56,Back,5760448899,141,46.4,5760448903,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741093,474,1,2,46,28,btaf9fuj3xctycyjeqwereaow,1,12.5,46.4,2025-06-01T16:11:12.840Z,2025-06-01T16:11:16Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760449059,56,Back,5760449063,141,69.4,5760449067,213,1.06,5760449061,140,20.8,5760449065,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741139,475,1,2,46,31,btaf9fuj3xctycyjeqwereaow,1,20.8,69.4,2025-06-01T16:11:15.976Z,2025-06-01T16:11:19Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760449325,213,4.13,5760449317,141,47.6,5760449313,140,11.6,5760449309,56,Back,5760449321,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741157,476,1,2,46,34,btaf9fuj3xctycyjeqwereaow,1,11.6,47.6,2025-06-01T16:11:19.696Z,2025-06-01T16:11:21Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760449401,56,Back,5760449409,213,4.89,5760449405,141,30.3,5760449407,212,11.9,5760449403,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741175,477,1,2,46,36,btaf9fuj3xctycyjeqwereaow,1,13.6,30.3,2025-06-01T16:11:21.648Z,2025-06-01T16:11:24Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760449535,212,13.8,5760449531,140,23.5,5760449533,141,43.7,5760449537,213,0.72,5760449529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741215,478,1,2,46,39,btaf9fuj3xctycyjeqwereaow,1,31.0,36.0,2025-06-01T16:11:24.104Z,2025-06-01T16:11:29Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760449737,141,13.5,5760449733,56,Back,5760449739,212,19.5,5760449735,140,42.5,5760449741,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741237,479,1,2,46,44,btaf9fuj3xctycyjeqwereaow,1,52.3,8.3,2025-06-01T16:11:29.064Z,2025-06-01T16:11:32Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760449859,140,58.7,5760449865,213,5.86,5760449863,212,7.4,5760449857,56,Right,5760449861,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741251,480,1,2,46,47,btaf9fuj3xctycyjeqwereaow,1,58.7,3.8,2025-06-01T16:11:32.240Z,2025-06-01T16:11:33Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760449931,212,11.1,5760449927,140,67.5,5760449933,213,0.59,5760449925,56,Right,5760449929,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741287,481,1,2,46,48,btaf9fuj3xctycyjeqwereaow,1,67.5,12.9,2025-06-01T16:11:33.400Z,2025-06-01T16:11:36Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760450093,56,Center,5760450097,141,30.9,5760450095,140,59.0,5760450101,213,2.20,5760450099,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741343,482,1,2,46,51,btaf9fuj3xctycyjeqwereaow,1,61.7,28.8,2025-06-01T16:11:36.680Z,2025-06-01T16:11:42Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760450411,140,78.4,5760450409,56,Right,5760450415,212,19.6,5760450413,141,15.8,5760450417,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741347,483,3,2,46,55,btaf9fuj3xctycyjeqwereaow,0,76.2,12.4,2025-06-01T16:11:40.742Z,2025-06-01T17:13:45Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760450521,233,424,5760450435,56,Right,5760450437,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741327,424,7,2,46,55,eujf9nqky8c5jnahb2f76m86o,0,23.8,87.6,2025-06-01T16:11:40.743Z,2025-06-01T17:13:45Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760450349,285,,5760450347,56,Back,5760450465,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741367,484,1,2,46,58,btaf9fuj3xctycyjeqwereaow,0,84.3,13.1,2025-06-01T16:11:43.320Z,2025-06-01T16:11:44Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760450561,155,,5760450571,213,1.41,5760450569,212,19.4,5760450565,140,87.2,5760450567,141,41.3,5760450563,56,Center,5760450559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741421,425,12,2,46,59,eujf9nqky8c5jnahb2f76m86o,1,11.8,56.3,2025-06-01T16:11:44.649Z,2025-06-01T16:11:48Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760450799,212,29.2,5760450795,140,33.0,5760450793,56,Back,5760450797,141,84.2,5760450801,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741417,485,1,2,47,2,btaf9fuj3xctycyjeqwereaow,1,68.4,33.3,2025-06-01T16:11:46.920Z,2025-06-01T16:11:48Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760450773,213,0.32,5760450771,212,7.3,5760450763,3,,5760450767,140,75.0,5760450765,56,Center,5760450769,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741423,486,61,2,47,3,btaf9fuj3xctycyjeqwereaow,0,75.0,36.7,2025-06-01T16:11:48.239Z,2025-06-01T16:11:49Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760450803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741427,426,8,2,47,3,eujf9nqky8c5jnahb2f76m86o,1,32.9,80.5,2025-06-01T16:11:48.608Z,2025-06-01T16:11:49Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760450817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741453,428,1,2,47,4,eujf9nqky8c5jnahb2f76m86o,1,31.0,82.1,2025-06-01T16:11:49.783Z,2025-06-01T16:11:51Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760450943,213,3.44,5760450937,140,27.2,5760450935,56,Back,5760450939,141,80.3,5760450941,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741489,429,1,2,47,6,eujf9nqky8c5jnahb2f76m86o,1,24.4,80.5,2025-06-01T16:11:51.240Z,2025-06-01T16:11:53Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760451121,141,65.2,5760451117,56,Back,5760451125,213,5.67,5760451119,140,38.6,5760451127,1,,5760451115,157,,5760451123,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741495,430,4,2,47,8,eujf9nqky8c5jnahb2f76m86o,1,37.8,54.4,2025-06-01T16:11:53.631Z,2025-06-01T17:13:31Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5760451191,286,,5760451271,233,487,5760451187,56,Back,5760451183,13,,5760451185,294,,5760451189,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741503,487,4,2,47,8,btaf9fuj3xctycyjeqwereaow,0,62.2,45.6,2025-06-01T16:11:53.632Z,2025-06-01T17:13:31Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760451265,152,,5760451261,294,,5760451267,285,,5760451263,56,Center,5760451293,233,430,5760451259,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741765,431,27,2,47,42,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-06-01T16:12:26.953Z,2025-06-01T16:13:10Z,,,,,5760452619,233,489,5760454135,41,Injury,5760454137,53,7adevxj1o3gpqpmrv3f72v3oq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741717,489,27,2,47,42,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-06-01T16:12:26.953Z,2025-06-01T16:12:34Z,,,,,5760452647,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741777,432,28,2,47,43,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-06-01T16:12:28.345Z,2025-06-01T16:12:33Z,,,,,5760452679,233,490,5760452665,55,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820741735,490,28,2,47,43,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-06-01T16:12:28.345Z,2025-06-01T16:12:34Z,,,,,5760452725,233,432,5760452491,55,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742365,433,1,2,49,15,eujf9nqky8c5jnahb2f76m86o,0,37.0,69.4,2025-06-01T16:14:00.793Z,2025-06-01T16:14:06Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760456001,152,,5760455999,157,,5760456005,140,100.0,5760456011,213,5.76,5760456009,212,78.1,5760456013,1,,5760456003,56,Right,5760455997,5,,5760456007,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742369,434,5,2,49,21,eujf9nqky8c5jnahb2f76m86o,0,101.2,18.5,2025-06-01T16:14:06.151Z,2025-06-01T17:14:40Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760456025,346,,5760456023,56,Right,5760456203,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742397,492,5,2,49,21,btaf9fuj3xctycyjeqwereaow,1,-1.2,81.5,2025-06-01T16:14:06.151Z,2025-06-01T17:14:40Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5760456173,346,,5760456171,56,Back,5760456199,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742433,493,1,2,49,27,btaf9fuj3xctycyjeqwereaow,1,2.3,48.1,2025-06-01T16:14:12.216Z,2025-06-01T16:14:18Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760456385,213,0.75,5760456381,141,57.5,5760456379,140,8.8,5760456375,124,,5760456391,237,,5760456383,212,9.4,5760456377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742443,494,1,2,49,33,btaf9fuj3xctycyjeqwereaow,1,10.8,59.3,2025-06-01T16:14:18.199Z,2025-06-01T16:14:20Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760456461,141,37.9,5760456459,140,23.0,5760456465,213,5.43,5760456463,212,19.4,5760456457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742459,495,1,2,49,35,btaf9fuj3xctycyjeqwereaow,1,23.0,37.9,2025-06-01T16:14:20.296Z,2025-06-01T16:14:23Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760456551,213,0.41,5760456549,212,11.7,5760456545,140,33.2,5760456543,56,Back,5760456547,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742479,496,1,2,49,38,btaf9fuj3xctycyjeqwereaow,1,38.3,40.9,2025-06-01T16:14:22.864Z,2025-06-01T16:14:24Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760456661,141,23.9,5760456663,212,11.6,5760456657,56,Back,5760456659,140,38.3,5760456665,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742509,497,1,2,49,42,btaf9fuj3xctycyjeqwereaow,1,41.4,10.7,2025-06-01T16:14:27.367Z,2025-06-01T16:14:28Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760456851,141,35.2,5760456859,213,2.25,5760456855,212,21.4,5760456847,140,28.6,5760456843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742525,498,1,2,49,43,btaf9fuj3xctycyjeqwereaow,1,28.6,35.2,2025-06-01T16:14:28.607Z,2025-06-01T16:14:31Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760456941,213,1.57,5760456935,140,28.6,5760456939,212,17.3,5760456933,56,Back,5760456937,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742543,499,1,2,49,46,btaf9fuj3xctycyjeqwereaow,1,44.5,64.2,2025-06-01T16:14:31.080Z,2025-06-01T16:14:34Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760457045,212,17.9,5760457039,56,Back,5760457041,140,35.3,5760457047,213,4.14,5760457043,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742571,500,1,2,49,49,btaf9fuj3xctycyjeqwereaow,1,44.5,37.7,2025-06-01T16:14:34.679Z,2025-06-01T16:14:39Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760457229,56,Back,5760457239,213,1.39,5760457235,141,64.9,5760457237,212,18.8,5760457233,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742601,501,1,2,49,54,btaf9fuj3xctycyjeqwereaow,1,56.2,66.7,2025-06-01T16:14:38.848Z,2025-06-01T16:14:42Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760457353,56,Left,5760457357,141,90.3,5760457361,213,0.55,5760457359,212,30.9,5760457355,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742641,502,1,2,49,57,btaf9fuj3xctycyjeqwereaow,1,83.2,89.0,2025-06-01T16:14:42.360Z,2025-06-01T16:14:47Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760457553,56,Back,5760457557,141,47.5,5760457561,213,3.80,5760457563,1,,5760457559,212,46.1,5760457555,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742657,503,1,2,50,2,btaf9fuj3xctycyjeqwereaow,1,51.9,41.6,2025-06-01T16:14:47.256Z,2025-06-01T16:14:49Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760457675,213,0.64,5760457673,212,12.0,5760457669,140,61.1,5760457671,141,52.1,5760457667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742683,504,1,2,50,4,btaf9fuj3xctycyjeqwereaow,1,56.1,51.3,2025-06-01T16:14:48.968Z,2025-06-01T16:14:52Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760457799,212,13.5,5760457795,140,57.4,5760457801,213,4.81,5760457793,56,Center,5760457797,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742705,505,1,2,50,7,btaf9fuj3xctycyjeqwereaow,1,58.1,29.2,2025-06-01T16:14:52.704Z,2025-06-01T16:14:55Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760457907,212,9.9,5760457903,140,61.4,5760457909,213,1.21,5760457905,141,42.8,5760457901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742717,506,1,2,50,10,btaf9fuj3xctycyjeqwereaow,1,59.1,40.1,2025-06-01T16:14:55.624Z,2025-06-01T16:14:57Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760457985,213,5.65,5760457983,212,14.8,5760457979,140,70.5,5760457977,56,Center,5760457981,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742725,507,1,2,50,12,btaf9fuj3xctycyjeqwereaow,0,70.5,27.3,2025-06-01T16:14:57.367Z,2025-06-01T16:14:58Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760458021,141,36.7,5760458019,140,75.2,5760458023,212,8.1,5760458017,56,Center,5760458025,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742769,435,12,2,50,17,eujf9nqky8c5jnahb2f76m86o,1,20.2,71.5,2025-06-01T16:15:02.507Z,2025-06-01T16:15:04Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760458271,212,21.9,5760458269,141,100.0,5760458265,56,Back,5760458273,213,1.17,5760458267,140,28.4,5760458307,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742773,436,5,2,50,18,eujf9nqky8c5jnahb2f76m86o,0,29.0,101.4,2025-06-01T16:15:03.339Z,2025-06-01T16:25:51Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760458397,233,508,5760458293,347,,5760458291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742789,508,5,2,50,18,btaf9fuj3xctycyjeqwereaow,1,71.0,-1.4,2025-06-01T16:15:03.339Z,2025-06-01T17:14:41Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760458347,347,,5760458345,56,Right,5760458349,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742803,509,1,2,50,20,btaf9fuj3xctycyjeqwereaow,1,69.4,0.0,2025-06-01T16:15:05.752Z,2025-06-01T16:15:07Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760458441,56,Right,5760458439,107,,5760458445,141,20.6,5760458449,213,1.15,5760458443,140,76.0,5760458447,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742805,510,1,2,50,21,btaf9fuj3xctycyjeqwereaow,1,76.0,20.6,2025-06-01T16:15:06.816Z,2025-06-01T16:15:08Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5760458461,213,3.63,5760458457,141,12.3,5760458505,156,,5760458453,56,Right,5760458459,212,12.1,5760458455,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742821,511,1,2,50,23,btaf9fuj3xctycyjeqwereaow,1,65.8,12.3,2025-06-01T16:15:08.152Z,2025-06-01T16:15:10Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760458589,212,25.0,5760458585,140,45.1,5760458587,141,30.4,5760458583,56,Back,5760458591,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742853,512,1,2,50,25,btaf9fuj3xctycyjeqwereaow,1,45.1,30.4,2025-06-01T16:15:10.247Z,2025-06-01T16:15:15Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760458783,140,50.1,5760458787,212,11.4,5760458789,213,1.09,5760458785,141,45.2,5760458781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742857,513,4,2,50,30,btaf9fuj3xctycyjeqwereaow,1,59.6,48.4,2025-06-01T16:15:14.832Z,2025-06-01T17:13:31Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760458821,286,,5760458847,233,437,5760458815,56,Center,5760458819,265,,5760458813,13,,5760458817,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742855,437,4,2,50,30,eujf9nqky8c5jnahb2f76m86o,0,40.4,51.6,2025-06-01T16:15:14.833Z,2025-06-01T17:13:32Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760458843,285,,5760458831,56,Back,5760458855,233,513,5760458827,13,,5760458839,265,,5760458835,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742993,514,1,2,50,49,btaf9fuj3xctycyjeqwereaow,1,68.7,54.2,2025-06-01T16:15:33.896Z,2025-06-01T18:26:29Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760459649,189,,5760459627,212,17.1,5760459619,152,,5760459623,140,53.5,5760459621,56,Center,5760459617,5,,5760459629,213,3.51,5760459625,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743025,515,1,2,50,50,btaf9fuj3xctycyjeqwereaow,1,53.5,45.1,2025-06-01T16:15:35.536Z,2025-06-01T16:15:39Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760459807,140,66.4,5760459805,56,Right,5760459811,212,22.5,5760459809,141,18.6,5760459813,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743031,516,3,2,50,54,btaf9fuj3xctycyjeqwereaow,0,77.4,10.6,2025-06-01T16:15:39.336Z,2025-06-01T16:15:45Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760459897,233,438,5760459835,286,,5760459833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743037,438,7,2,50,54,eujf9nqky8c5jnahb2f76m86o,1,22.6,89.4,2025-06-01T16:15:39.337Z,2025-06-01T16:15:44Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760459891,233,516,5760459873,285,,5760459869,167,,5760459871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743075,439,5,2,50,55,eujf9nqky8c5jnahb2f76m86o,0,24.8,101.5,2025-06-01T16:15:40.635Z,2025-06-01T17:14:41Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760460083,347,,5760460141,233,517,5760460079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743051,517,5,2,50,55,btaf9fuj3xctycyjeqwereaow,1,75.2,-1.5,2025-06-01T16:15:40.635Z,2025-06-01T17:14:41Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760459947,56,Right,5760459949,347,,5760460129,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743125,518,1,2,51,0,btaf9fuj3xctycyjeqwereaow,1,73.6,0.0,2025-06-01T16:15:45.504Z,2025-06-01T16:15:51Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760460347,107,,5760460353,141,27.7,5760460357,213,0.94,5760460349,56,Center,5760460355,212,25.0,5760460359,1,,5760460351,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
