id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820742651,484,1,2,53,29,uqspd1bx7f6mq8ohj50u1k1k,1,19.6,5.8,2025-06-01T16:14:45.723Z,2025-06-01T16:14:48Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760457633,213,2.28,5760457627,140,8.0,5760457629,141,26.8,5760457625,56,Back,5760457631,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742673,485,1,2,53,32,uqspd1bx7f6mq8ohj50u1k1k,0,8.0,28.2,2025-06-01T16:14:48.579Z,2025-06-01T16:14:51Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5760457763,1,,5760457751,157,,5760457753,56,Center,5760457761,213,0.61,5760457757,141,76.4,5760457759,212,57.2,5760457755,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742691,496,1,2,53,36,6oxoag5c6zbnn09wx08vz4iak,1,60.5,11.6,2025-06-01T16:14:52.291Z,2025-06-01T16:14:53Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5760457823,213,1.40,5760457813,3,,5760457817,140,61.5,5760457819,141,20.3,5760457821,212,6.0,5760457815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742703,498,1,2,53,37,6oxoag5c6zbnn09wx08vz4iak,1,59.6,22.2,2025-06-01T16:14:53.996Z,2025-06-01T16:14:55Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760457889,56,Center,5760457897,213,1.64,5760457895,212,18.5,5760457891,140,58.3,5760457893,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742711,499,1,2,53,39,6oxoag5c6zbnn09wx08vz4iak,0,59.8,49.6,2025-06-01T16:14:55.597Z,2025-06-01T16:14:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760457973,286,,5760457943,141,52.4,5760457945,212,3.9,5760457969,233,486,5760457967,236,,5760457947,213,0.52,5760457937,56,Center,5760457939,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742715,486,74,2,53,39,uqspd1bx7f6mq8ohj50u1k1k,1,41.0,45.8,2025-06-01T16:14:55.598Z,2025-06-01T17:13:25Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760457959,56,Back,5760457989,233,499,5760457961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742737,488,1,2,53,41,uqspd1bx7f6mq8ohj50u1k1k,0,52.3,30.6,2025-06-01T16:14:58.075Z,2025-06-01T16:38:33Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760458105,213,0.91,5760458099,140,58.6,5760458097,56,Center,5760458103,212,10.7,5760458101,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742739,500,61,2,53,43,6oxoag5c6zbnn09wx08vz4iak,1,44.4,67.8,2025-06-01T16:15:00.099Z,2025-06-01T16:15:08Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760458107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742795,489,1,2,53,44,uqspd1bx7f6mq8ohj50u1k1k,1,56.3,34.6,2025-06-01T16:15:00.843Z,2025-06-01T16:15:06Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760458381,141,45.1,5760458377,140,47.9,5760458385,212,11.3,5760458389,213,2.46,5760458373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742825,490,1,2,53,50,uqspd1bx7f6mq8ohj50u1k1k,1,49.5,51.3,2025-06-01T16:15:06.474Z,2025-06-01T16:15:10Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760458601,56,Left,5760458613,213,1.33,5760458609,141,87.4,5760458605,140,55.2,5760458611,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742849,491,1,2,53,54,uqspd1bx7f6mq8ohj50u1k1k,1,58.7,88.7,2025-06-01T16:15:10.251Z,2025-06-01T16:15:14Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760458771,141,75.7,5760458773,212,15.7,5760458767,56,Back,5760458775,213,3.74,5760458769,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742861,492,1,2,53,57,uqspd1bx7f6mq8ohj50u1k1k,1,44.0,72.4,2025-06-01T16:15:13.867Z,2025-06-01T16:15:16Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760458837,213,1.25,5760458825,140,46.3,5760458829,141,83.0,5760458833,212,7.6,5760458823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742877,493,1,2,53,59,uqspd1bx7f6mq8ohj50u1k1k,1,45.0,82.1,2025-06-01T16:15:15.859Z,2025-06-01T16:15:19Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760458927,141,58.8,5760458925,140,50.1,5760458929,212,16.7,5760458931,213,5.04,5760458923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742905,494,1,2,54,2,uqspd1bx7f6mq8ohj50u1k1k,1,54.4,49.6,2025-06-01T16:15:18.987Z,2025-06-01T16:15:22Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760459091,212,18.8,5760459093,213,4.83,5760459087,140,56.5,5760459089,141,22.2,5760459085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742939,495,1,2,54,6,uqspd1bx7f6mq8ohj50u1k1k,1,58.5,23.9,2025-06-01T16:15:22.547Z,2025-06-01T16:15:28Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760459315,56,Right,5760459319,141,7.6,5760459321,212,22.6,5760459317,140,77.3,5760459323,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742957,496,1,2,54,11,uqspd1bx7f6mq8ohj50u1k1k,1,80.5,11.1,2025-06-01T16:15:27.931Z,2025-06-01T16:15:30Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5760459431,141,22.8,5760459433,212,8.8,5760459429,140,76.9,5760459427,56,Center,5760459435,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820742983,497,1,2,54,13,uqspd1bx7f6mq8ohj50u1k1k,1,73.7,22.2,2025-06-01T16:15:29.979Z,2025-06-01T16:15:32Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760459569,141,35.2,5760459567,140,67.7,5760459573,213,2.19,5760459563,56,Center,5760459571,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743021,498,1,2,54,16,uqspd1bx7f6mq8ohj50u1k1k,1,68.7,37.9,2025-06-01T16:15:32.715Z,2025-06-01T16:15:39Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760459791,212,27.6,5760459793,213,1.15,5760459789,141,75.0,5760459785,56,Center,5760459787,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743033,499,1,2,54,22,uqspd1bx7f6mq8ohj50u1k1k,0,81.2,80.0,2025-06-01T16:15:38.851Z,2025-06-01T21:09:53Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5760459845,141,47.0,5760459849,213,5.31,5760459847,212,27.1,5760459843,140,95.7,5760459837,2,,5760459841,56,Center,5760459839,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743211,506,1,2,54,44,6oxoag5c6zbnn09wx08vz4iak,1,4.2,50.1,2025-06-01T16:16:00.650Z,2025-06-01T16:16:23Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5760460763,140,9.1,5760460765,141,15.8,5760460769,213,4.93,5760460767,212,23.9,5760460761,56,Back,5760461447,189,,5760460759,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743223,507,1,2,54,46,6oxoag5c6zbnn09wx08vz4iak,1,9.9,17.0,2025-06-01T16:16:02.714Z,2025-06-01T16:16:05Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5760460865,213,0.38,5760460863,212,28.7,5760460857,56,Back,5760460855,155,,5760460859,140,35.3,5760460861,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743219,500,83,2,54,48,uqspd1bx7f6mq8ohj50u1k1k,0,56.3,74.4,2025-06-01T16:16:04.895Z,2025-06-01T16:16:08Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5760460985,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743235,508,1,2,54,49,6oxoag5c6zbnn09wx08vz4iak,1,41.3,34.8,2025-06-01T16:16:05.196Z,2025-06-01T16:16:07Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5760460923,56,Back,5760460931,213,3.35,5760460929,212,9.8,5760460925,140,32.2,5760460927,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743261,509,1,2,54,51,6oxoag5c6zbnn09wx08vz4iak,0,32.1,32.2,2025-06-01T16:16:07.363Z,2025-06-01T16:16:11Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760461059,155,,5760461085,1,,5760461061,196,,5760461071,141,100.0,5760461065,140,65.3,5760461075,212,58.3,5760461081,213,0.93,5760461063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743287,501,5,2,54,54,uqspd1bx7f6mq8ohj50u1k1k,1,34.6,-1.2,2025-06-01T16:16:11.130Z,2025-06-01T17:18:05Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760461205,347,,5760461211,233,510,5760461203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743267,510,5,2,54,54,6oxoag5c6zbnn09wx08vz4iak,0,65.4,101.2,2025-06-01T16:16:11.130Z,2025-06-01T17:18:05Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760461097,347,,5760461095,56,Left,5760461219,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743301,502,1,2,54,59,uqspd1bx7f6mq8ohj50u1k1k,1,35.8,0.0,2025-06-01T16:16:15.156Z,2025-06-01T16:16:18Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760461285,213,2.78,5760461277,56,Back,5760461281,141,8.2,5760461279,140,19.6,5760461283,212,18.2,5760461275,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743335,503,1,2,55,1,uqspd1bx7f6mq8ohj50u1k1k,1,24.6,13.4,2025-06-01T16:16:17.843Z,2025-06-01T16:16:25Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760461497,141,23.4,5760461495,140,32.8,5760461499,212,11.0,5760461493,56,Back,5760461501,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743371,504,1,2,55,9,uqspd1bx7f6mq8ohj50u1k1k,1,44.7,51.6,2025-06-01T16:16:25.158Z,2025-06-01T16:16:29Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760461701,56,Back,5760461707,212,22.5,5760461709,213,1.41,5760461705,141,84.2,5760461703,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743403,505,1,2,55,13,uqspd1bx7f6mq8ohj50u1k1k,1,56.9,86.0,2025-06-01T16:16:29.154Z,2025-06-01T16:16:33Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760461903,141,72.9,5760461907,213,4.70,5760461899,56,Center,5760461905,212,8.9,5760461901,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743425,506,1,2,55,17,uqspd1bx7f6mq8ohj50u1k1k,1,58.5,64.8,2025-06-01T16:16:33.203Z,2025-06-01T16:16:36Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760462033,213,3.95,5760462027,140,47.8,5760462029,141,47.5,5760462025,56,Back,5760462031,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743449,507,1,2,55,19,uqspd1bx7f6mq8ohj50u1k1k,1,46.9,47.2,2025-06-01T16:16:35.819Z,2025-06-01T16:16:38Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760462145,141,42.8,5760462149,213,6.06,5760462147,212,13.6,5760462143,140,59.5,5760462141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743483,508,1,2,55,21,uqspd1bx7f6mq8ohj50u1k1k,1,59.6,36.3,2025-06-01T16:16:37.962Z,2025-06-01T16:16:40Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760462293,56,Right,5760462297,141,15.6,5760462299,212,14.1,5760462295,140,59.4,5760462301,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743573,509,1,2,55,24,uqspd1bx7f6mq8ohj50u1k1k,1,59.3,15.5,2025-06-01T16:16:40.234Z,2025-06-01T16:16:49Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760462771,212,11.3,5760462773,213,6.22,5760462765,56,Right,5760462769,141,14.4,5760462767,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743589,510,1,2,55,32,uqspd1bx7f6mq8ohj50u1k1k,1,65.4,10.1,2025-06-01T16:16:49.043Z,2025-06-01T16:16:52Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5760462881,140,61.4,5760462879,56,Center,5760462883,141,23.6,5760462887,213,2.00,5760462885,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743603,511,1,2,55,35,uqspd1bx7f6mq8ohj50u1k1k,1,63.7,25.8,2025-06-01T16:16:51.858Z,2025-06-01T16:16:56Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760462995,212,46.9,5760462987,155,,5760462999,1,,5760462997,213,0.97,5760462989,56,Left,5760462993,141,82.9,5760462991,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743609,512,61,2,55,39,uqspd1bx7f6mq8ohj50u1k1k,0,87.4,82.9,2025-06-01T16:16:55.858Z,2025-06-01T16:19:20Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5760463019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743597,511,12,2,55,40,6oxoag5c6zbnn09wx08vz4iak,1,14.2,16.8,2025-06-01T16:16:56.642Z,2025-06-01T16:39:17Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5760463017,167,,5760462975,213,4.57,5760462965,141,0.0,5760462971,212,12.9,5760462961,140,12.4,5760462957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743601,512,5,2,55,40,6oxoag5c6zbnn09wx08vz4iak,0,12.2,-1.6,2025-06-01T16:16:57.084Z,2025-06-01T17:18:05Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5760462985,347,,5760462983,56,Back,5760463141,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743623,513,5,2,55,40,uqspd1bx7f6mq8ohj50u1k1k,1,87.8,101.6,2025-06-01T16:16:57.084Z,2025-06-01T16:17:01Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5760463117,56,Left,5760463121,233,512,5760463119,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743727,514,1,2,55,52,uqspd1bx7f6mq8ohj50u1k1k,1,88.6,100.0,2025-06-01T16:17:08.955Z,2025-06-01T16:17:12Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760463653,140,93.7,5760463651,56,Left,5760463659,213,5.30,5760463655,141,89.4,5760463649,107,,5760463657,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743731,515,61,2,55,54,uqspd1bx7f6mq8ohj50u1k1k,0,90.4,89.9,2025-06-01T16:17:10.963Z,2025-06-01T16:39:30Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5760463675,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743769,514,1,2,55,58,6oxoag5c6zbnn09wx08vz4iak,0,16.5,9.1,2025-06-01T16:17:14.250Z,2025-06-01T16:17:18Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760463871,141,66.1,5760463877,1,,5760463867,56,Back,5760463869,140,43.1,5760463875,213,0.95,5760463863,155,,5760463873,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743823,517,1,2,56,7,uqspd1bx7f6mq8ohj50u1k1k,1,77.0,10.7,2025-06-01T16:17:23.218Z,2025-06-01T16:17:30Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5760464223,141,82.3,5760464217,155,,5760464219,56,Left,5760464221,140,95.1,5760464215,2,,5760464225,212,52.3,5760464229,1,,5760464227,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743827,518,3,2,56,13,uqspd1bx7f6mq8ohj50u1k1k,0,93.8,89.4,2025-06-01T16:17:30.016Z,2025-06-01T16:17:34Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760464241,286,,5760464239,56,Left,5760464281,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743833,515,7,2,56,13,6oxoag5c6zbnn09wx08vz4iak,1,6.2,10.6,2025-06-01T16:17:30.017Z,2025-06-01T16:17:35Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760464249,56,Back,5760464267,233,518,5760464247,167,,5760464253,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743867,516,5,2,56,14,6oxoag5c6zbnn09wx08vz4iak,0,7.7,-1.6,2025-06-01T16:17:30.810Z,2025-06-01T17:18:06Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760464469,56,Back,5760464471,347,,5760464715,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743909,519,5,2,56,14,uqspd1bx7f6mq8ohj50u1k1k,1,92.3,101.6,2025-06-01T16:17:30.810Z,2025-06-01T17:18:06Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760464685,56,Left,5760464687,347,,5760464709,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743945,520,1,2,56,24,uqspd1bx7f6mq8ohj50u1k1k,1,93.9,100.0,2025-06-01T16:17:40.803Z,2025-06-01T16:17:44Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760464827,212,11.5,5760464829,213,3.87,5760464825,141,90.2,5760464821,56,Left,5760464819,107,,5760464823,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743949,521,61,2,56,28,uqspd1bx7f6mq8ohj50u1k1k,0,86.5,89.6,2025-06-01T16:17:44.250Z,2025-06-01T16:17:44Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760464837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743973,518,1,2,56,29,6oxoag5c6zbnn09wx08vz4iak,1,15.7,11.6,2025-06-01T16:17:45.702Z,2025-06-01T16:17:47Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760464981,140,13.5,5760464983,141,19.7,5760464979,56,Back,5760464987,212,6.0,5760464989,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743985,519,1,2,56,30,6oxoag5c6zbnn09wx08vz4iak,1,13.5,19.7,2025-06-01T16:17:47.002Z,2025-06-01T16:18:41Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5760465057,141,10.6,5760465059,212,6.4,5760465055,140,12.0,5760465053,56,Back,5760466461,155,,5760465061,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743989,520,1,2,56,33,6oxoag5c6zbnn09wx08vz4iak,1,15.5,10.4,2025-06-01T16:17:49.402Z,2025-06-01T16:17:50Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5760465069,56,Back,5760465075,212,5.1,5760465077,213,2.94,5760465073,141,11.9,5760465071,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744005,521,1,2,56,34,6oxoag5c6zbnn09wx08vz4iak,0,10.7,11.9,2025-06-01T16:17:50.465Z,2025-06-01T17:11:18Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760523493,157,,5760465145,213,6.18,5760465147,1,,5760465143,212,34.2,5760465137,56,Back,5760465141,141,6.7,5760465139,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744039,523,1,2,56,40,uqspd1bx7f6mq8ohj50u1k1k,0,56.8,72.7,2025-06-01T16:17:56.691Z,2025-06-01T16:17:57Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760465335,213,0.04,5760465325,56,Center,5760465329,140,79.3,5760465333,212,23.6,5760465331,141,74.2,5760465323,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744047,522,1,2,56,41,6oxoag5c6zbnn09wx08vz4iak,1,28.5,18.9,2025-06-01T16:17:57.257Z,2025-06-01T16:17:59Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5760465393,141,28.2,5760465391,140,35.6,5760465387,3,,5760465395,212,9.8,5760465389,56,Back,5760465397,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744061,523,1,2,56,43,6oxoag5c6zbnn09wx08vz4iak,1,34.1,30.0,2025-06-01T16:17:59.266Z,2025-06-01T16:18:02Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5760465459,56,Back,5760465467,213,0.66,5760465469,1,,5760465465,212,4.8,5760465457,157,,5760465461,140,37.7,5760465463,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744073,525,1,2,56,46,6oxoag5c6zbnn09wx08vz4iak,0,44.8,45.5,2025-06-01T16:18:02.897Z,2025-06-01T16:18:04Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5760465515,213,0.18,5760465511,141,50.7,5760465507,56,Center,5760465509,140,63.6,5760465513,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744081,524,61,2,56,49,uqspd1bx7f6mq8ohj50u1k1k,1,37.1,53.4,2025-06-01T16:18:05.771Z,2025-06-01T16:18:06Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5760465537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744107,526,1,2,56,51,uqspd1bx7f6mq8ohj50u1k1k,1,44.9,52.2,2025-06-01T16:18:07.739Z,2025-06-01T16:18:10Z,15823p8n34f7coivq6wq687is,W. Igor,,,5760465635,141,82.1,5760465639,213,1.18,5760465637,212,22.0,5760465633,140,52.9,5760465631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744125,527,1,2,56,54,uqspd1bx7f6mq8ohj50u1k1k,1,52.9,82.1,2025-06-01T16:18:10.437Z,2025-06-01T16:18:15Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5760465741,141,92.4,5760465739,140,70.3,5760465737,56,Left,5760465743,212,19.6,5760465745,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744147,528,1,2,56,59,uqspd1bx7f6mq8ohj50u1k1k,1,84.1,86.0,2025-06-01T16:18:15.347Z,2025-06-01T16:18:23Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5760465941,213,0.62,5760465939,212,8.0,5760465935,140,90.3,5760465937,141,92.9,5760465933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744157,529,3,2,57,7,uqspd1bx7f6mq8ohj50u1k1k,0,92.6,81.7,2025-06-01T16:18:23.419Z,2025-06-01T16:18:24Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5760465975,211,,5760465971,56,Left,5760465973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744173,526,12,2,57,7,6oxoag5c6zbnn09wx08vz4iak,1,5.3,28.0,2025-06-01T16:18:23.889Z,2025-06-01T16:41:21Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760466049,167,,5760466023,141,19.5,5760466021,140,0.0,5760466019,56,Back,5760466025,212,9.2,5760466027,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820744177,527,6,2,57,8,6oxoag5c6zbnn09wx08vz4iak,0,1.9,19.0,2025-06-01T16:18:24.691Z,2025-06-01T17:17:27Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5760466075,56,Back,5760466101,233,530,5760466077,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
