id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2798636733,486,4,2,58,42,8q6cv8g4bd3xdl7m88kll16na,0,46.4,45.3,2025-04-09T18:16:22.162Z,2025-04-09T18:16:44Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5638306407,295,,5638306003,56,Back,5638306031,233,524,5638306009,285,,5638306005,152,,5638306001,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636765,487,17,2,58,43,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:16:23.683Z,2025-04-11T21:29:55Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5638306241,13,243,5638306239,392,,5638306237,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636833,525,1,2,59,7,e5txudmuc2qpc460bs4lb5aff,1,53.1,52.8,2025-04-09T18:16:47.864Z,2025-04-09T18:16:54Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638306625,213,1.41,5638306621,141,86.0,5638306617,56,Left,5638306613,5,,5638306619,140,56.6,5638306623,212,22.9,5638306615,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636837,526,1,2,59,14,e5txudmuc2qpc460bs4lb5aff,1,52.1,82.6,2025-04-09T18:16:54.248Z,2025-04-11T21:30:16Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638306659,212,15.6,5638306655,140,44.3,5638306661,213,4.16,5638306653,56,Back,5638306657,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636847,527,1,2,59,16,e5txudmuc2qpc460bs4lb5aff,1,47.6,59.9,2025-04-09T18:16:56.184Z,2025-04-11T21:32:14Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638306695,212,44.6,5638306691,140,88.5,5638306699,1,,5642353863,155,,5638306689,56,Center,5638306697,213,0.27,5638306693,141,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799354895,790,1,2,59,16,e5txudmuc2qpc460bs4lb5aff,1,91.6,74.3,2025-04-09T18:16:56.844Z,2025-04-11T21:32:14Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5642355487,3,,5642355491,140,79.7,5642355495,212,12.5,5642355489,56,Center,5642355497,213,3.11,5642355493,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636853,528,61,2,59,17,e5txudmuc2qpc460bs4lb5aff,0,76.0,78.2,2025-04-09T18:16:57.352Z,2025-04-11T21:32:33Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638306721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636845,488,43,2,59,18,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:16:58.226Z,2025-04-11T21:32:29Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5642355661,144,83,5638306765,399,bww0h67l7g6o9syrkp12s7pih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799355069,848,12,2,59,19,8q6cv8g4bd3xdl7m88kll16na,1,20.1,30.0,2025-04-09T18:16:59.093Z,2025-04-11T21:33:18Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5642356529,213,5.55,5642356527,212,13.8,5642356525,141,16.4,5642356521,56,Back,5642356523,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636863,489,50,2,59,22,8q6cv8g4bd3xdl7m88kll16na,1,33.8,20.0,2025-04-09T18:17:02.543Z,2025-04-09T20:04:03Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638306777,286,,5638306793,233,529,5638306775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636865,529,7,2,59,22,e5txudmuc2qpc460bs4lb5aff,1,66.2,80.0,2025-04-09T18:17:02.544Z,2025-04-11T21:33:18Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5642356533,389,,5638306781,56,Left,5638306787,233,489,5642356531,384,,5638306783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636873,530,1,2,59,25,e5txudmuc2qpc460bs4lb5aff,1,67.1,75.8,2025-04-09T18:17:05.616Z,2025-04-11T21:33:29Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5638306821,141,67.9,5638306825,213,4.17,5638306823,212,6.3,5638306817,56,Center,5638306819,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636875,531,1,2,59,26,e5txudmuc2qpc460bs4lb5aff,1,72.7,70.5,2025-04-09T18:17:06.312Z,2025-04-09T18:17:07Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638306837,141,70.5,5638306833,56,Center,5638306839,212,8.0,5638306841,213,3.14,5638306835,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636877,532,43,2,59,26,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-09T18:17:06.745Z,2025-04-09T18:17:15Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638306845,56,Center,5638306847,285,0,5638306971,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636885,533,1,2,59,28,e5txudmuc2qpc460bs4lb5aff,1,65.1,70.5,2025-04-09T18:17:08.424Z,2025-04-09T18:17:12Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638306897,56,Back,5638306905,213,3.72,5638306901,141,53.3,5638306903,212,21.4,5638306899,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636903,534,1,2,59,32,e5txudmuc2qpc460bs4lb5aff,1,47.4,52.7,2025-04-09T18:17:11.920Z,2025-04-09T18:17:16Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638306973,56,Center,5638306977,141,27.9,5638306981,213,5.16,5638306979,212,18.7,5638306975,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636905,535,1,2,59,36,e5txudmuc2qpc460bs4lb5aff,1,52.6,31.3,2025-04-09T18:17:16.192Z,2025-04-11T21:33:41Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638306985,56,Center,5638306993,213,0.28,5638306989,141,37.2,5638306987,140,65.7,5638306991,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636907,536,1,2,59,36,e5txudmuc2qpc460bs4lb5aff,1,58.7,32.1,2025-04-09T18:17:16.800Z,2025-04-11T21:33:46Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638307003,212,14.1,5638307005,213,3.30,5638307001,141,28.9,5638306999,140,45.4,5638306997,56,Back,5638307009,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636911,537,1,2,59,38,e5txudmuc2qpc460bs4lb5aff,1,47.5,38.0,2025-04-09T18:17:18.343Z,2025-04-09T18:17:22Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638307025,56,Back,5638307031,212,17.5,5638307029,141,56.3,5638307027,140,35.8,5638307033,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636919,538,1,2,59,42,e5txudmuc2qpc460bs4lb5aff,1,39.2,64.0,2025-04-09T18:17:22.592Z,2025-04-09T18:17:28Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638307115,140,57.8,5638307119,212,28.8,5638307121,213,0.83,5638307117,141,95.1,5638307113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636937,539,1,2,59,48,e5txudmuc2qpc460bs4lb5aff,1,55.1,96.1,2025-04-09T18:17:28.056Z,2025-04-11T21:33:55Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638307187,56,Back,5638307195,213,4.29,5638307191,141,64.4,5638307189,140,45.9,5638307193,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636965,540,1,2,59,51,e5txudmuc2qpc460bs4lb5aff,1,46.9,61.7,2025-04-09T18:17:31.122Z,2025-04-11T21:34:05Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5642357155,155,,5638307365,140,72.5,5638307369,212,34.0,5638307373,1,,5638307363,56,Center,5638307367,141,31.0,5638307371,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636967,541,61,2,59,52,e5txudmuc2qpc460bs4lb5aff,0,78.2,17.0,2025-04-09T18:17:32.488Z,2025-04-09T19:15:28Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638307379,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636953,490,1,2,59,56,8q6cv8g4bd3xdl7m88kll16na,0,32.5,77.5,2025-04-09T18:17:36.530Z,2025-04-11T21:34:26Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5638397173,213,2.00,5638397169,141,82.2,5638397289,236,,5638307299,56,Back,5638397171,212,3.5,5638397291,233,542,5638397295,286,,5638397167,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636971,542,74,2,59,56,e5txudmuc2qpc460bs4lb5aff,1,67.4,15.9,2025-04-09T18:17:36.531Z,2025-04-09T19:56:51Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638307399,285,,5638397309,233,490,5638307397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636989,491,5,2,59,57,8q6cv8g4bd3xdl7m88kll16na,1,26.1,101.8,2025-04-09T18:17:37.450Z,2025-04-09T18:17:47Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638307463,233,543,5638307451,56,Back,5638307453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636977,543,5,2,59,57,e5txudmuc2qpc460bs4lb5aff,0,73.9,-1.8,2025-04-09T18:17:37.450Z,2025-04-09T19:57:57Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638307471,233,491,5638307411,347,,5638307409,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636999,492,1,2,60,1,8q6cv8g4bd3xdl7m88kll16na,1,18.3,100.0,2025-04-09T18:17:41.041Z,2025-04-11T21:34:56Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638307513,213,5.32,5638307509,141,90.5,5638307505,56,Back,5638307511,212,9.3,5638307503,107,,5638307507,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637003,493,1,2,60,2,8q6cv8g4bd3xdl7m88kll16na,1,24.0,89.4,2025-04-09T18:17:42.756Z,2025-04-11T21:35:03Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638307519,56,Back,5638307525,212,3.5,5638307523,141,92.6,5638307521,140,21.4,5638307527,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637007,494,1,2,60,3,8q6cv8g4bd3xdl7m88kll16na,0,22.3,90.0,2025-04-09T18:17:43.806Z,2025-04-11T21:35:07Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638308077,236,,5638307535,140,24.2,5638307539,212,2.1,5638308083,286,,5638307541,213,5.99,5638307533,56,Back,5638307537,141,89.1,5638308079,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798636991,544,74,2,60,3,e5txudmuc2qpc460bs4lb5aff,1,68.8,9.2,2025-04-09T18:17:43.807Z,2025-04-11T21:35:09Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638308095,233,494,5638308051,285,,5638307459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637009,495,61,2,60,5,8q6cv8g4bd3xdl7m88kll16na,1,24.2,89.1,2025-04-09T18:17:45.471Z,2025-04-09T19:16:34Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638307545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637017,545,1,2,60,6,e5txudmuc2qpc460bs4lb5aff,1,68.8,9.2,2025-04-09T18:17:46.380Z,2025-04-09T18:17:51Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638307575,140,74.0,5638307579,212,11.6,5638307581,213,1.08,5638307573,56,Center,5638307577,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637025,546,4,2,60,11,e5txudmuc2qpc460bs4lb5aff,1,77.1,22.2,2025-04-09T18:17:51.272Z,2025-04-09T19:56:59Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638307627,152,,5638307623,13,,5638307647,233,496,5638307625,56,Center,5638307631,286,,5638307629,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637021,496,4,2,60,11,8q6cv8g4bd3xdl7m88kll16na,0,22.9,77.8,2025-04-09T18:17:51.273Z,2025-04-09T19:57:00Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638307635,56,Back,5638307639,265,,5638307641,285,,5638307633,13,,5638307637,152,,5638307655,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637175,547,1,2,60,47,e5txudmuc2qpc460bs4lb5aff,0,74.4,20.3,2025-04-09T18:18:27.687Z,2025-04-11T21:36:18Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638308455,2,,5638308471,213,0.83,5638308459,155,,5638308467,141,48.7,5642359041,224,,5638308469,212,26.2,5638308457,5,,5638308461,152,,5638308465,140,91.2,5638308463,56,Center,5642359043,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637363,502,44,2,60,48,8q6cv8g4bd3xdl7m88kll16na,1,24.0,72.8,2025-04-09T18:18:27.880Z,2025-04-11T21:36:20Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638407889,233,597,5638309633,56,Back,5638309635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798638519,597,44,2,60,48,e5txudmuc2qpc460bs4lb5aff,0,76.0,27.2,2025-04-09T18:18:27.881Z,2025-04-11T21:36:23Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638407905,233,502,5638316191,286,,5638316189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637203,497,12,2,60,48,8q6cv8g4bd3xdl7m88kll16na,1,10.0,59.7,2025-04-09T18:18:28.025Z,2025-04-11T21:36:25Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638308635,167,,5638308617,212,17.3,5638308625,15,,5638308613,140,0.0,5638308619,213,4.00,5638308615,141,40.4,5638308611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799355811,849,61,2,60,49,8q6cv8g4bd3xdl7m88kll16na,1,7.8,42.7,2025-04-09T18:18:29.524Z,2025-04-11T21:37:43Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5642361069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637209,498,6,2,60,51,8q6cv8g4bd3xdl7m88kll16na,0,0.0,38.0,2025-04-09T18:18:31.656Z,2025-04-11T21:37:50Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5638308677,73,,5638308675,56,Back,5638308699,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637185,548,6,2,60,51,e5txudmuc2qpc460bs4lb5aff,1,100.0,62.0,2025-04-09T18:18:31.656Z,2025-04-11T21:37:52Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638308595,56,Center,5638308695,233,498,5638308597,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637307,549,1,2,61,35,e5txudmuc2qpc460bs4lb5aff,0,99.5,99.5,2025-04-09T18:19:14.912Z,2025-04-11T21:37:13Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638309199,213,4.41,5642360717,20,,5638309187,155,,5638309183,2,,5638309195,141,66.4,5638309191,56,Center,5638309185,6,,5638309189,223,,5638309197,212,23.6,5638309193,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637319,500,1,2,61,40,8q6cv8g4bd3xdl7m88kll16na,0,7.7,24.1,2025-04-09T18:19:20.841Z,2025-04-11T21:38:21Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638309333,56,Back,5638309337,141,0.0,5638309343,1,,5638309335,140,39.2,5642362009,155,,5638309341,213,5.80,5638309339,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637321,501,5,2,61,41,8q6cv8g4bd3xdl7m88kll16na,0,43.0,-1.6,2025-04-09T18:19:21.702Z,2025-04-09T19:57:58Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638309577,233,550,5638309355,347,,5638309353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637351,550,5,2,61,41,e5txudmuc2qpc460bs4lb5aff,1,57.0,101.6,2025-04-09T18:19:21.702Z,2025-04-09T19:57:58Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638309571,347,,5638309573,233,501,5638309569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637357,551,1,2,61,52,e5txudmuc2qpc460bs4lb5aff,1,63.2,100.0,2025-04-09T18:19:32.446Z,2025-04-09T18:19:35Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638309611,213,3.43,5638309607,141,92.0,5638309603,56,Back,5638309609,212,24.0,5638309613,1,,5638309605,140,41.3,5638309601,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637365,552,1,2,61,55,e5txudmuc2qpc460bs4lb5aff,1,40.6,92.0,2025-04-09T18:19:35.327Z,2025-04-09T18:19:38Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638309647,56,Back,5638309655,213,4.04,5638309651,141,70.5,5638309653,212,18.6,5638309649,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637367,553,1,2,61,58,e5txudmuc2qpc460bs4lb5aff,1,29.6,70.5,2025-04-09T18:19:38.350Z,2025-04-09T18:19:42Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638309689,56,Back,5638309697,213,3.31,5638309695,212,16.6,5638309693,141,66.4,5638309691,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637385,554,1,2,62,2,e5txudmuc2qpc460bs4lb5aff,0,24.3,45.7,2025-04-09T18:19:42.287Z,2025-04-09T18:19:46Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5638309791,157,,5638309795,140,81.1,5638309803,1,,5638309799,212,61.4,5638309797,141,67.3,5638309793,56,Center,5638309801,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637395,503,12,2,62,8,8q6cv8g4bd3xdl7m88kll16na,1,29.5,28.9,2025-04-09T18:19:48.208Z,2025-04-09T18:19:52Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638309861,212,6.6,5638309857,140,32.6,5638309863,213,1.05,5638309859,141,37.3,5638309889,15,,5638309855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637409,555,1,2,62,8,e5txudmuc2qpc460bs4lb5aff,1,63.9,60.0,2025-04-09T18:19:48.424Z,2025-04-09T18:19:50Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638309929,141,36.3,5638309925,56,Center,5638309931,212,16.6,5638309927,140,67.5,5638309933,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637413,556,1,2,62,10,e5txudmuc2qpc460bs4lb5aff,0,67.5,36.3,2025-04-09T18:19:50.214Z,2025-04-09T18:19:52Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5638309961,212,23.5,5638309953,155,,5638309957,140,86.1,5638309959,141,55.5,5638309963,213,0.59,5638309955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637425,504,12,2,62,12,8q6cv8g4bd3xdl7m88kll16na,1,14.7,53.6,2025-04-09T18:19:52.257Z,2025-04-11T21:38:53Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638310037,212,25.7,5638310033,140,20.7,5638310035,141,17.0,5638310031,56,Back,5638310039,213,4.96,5638310041,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637449,557,1,2,62,14,e5txudmuc2qpc460bs4lb5aff,1,84.5,85.3,2025-04-09T18:19:54.791Z,2025-04-09T18:19:57Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638310113,213,3.65,5638310109,141,73.8,5638310105,56,Center,5638310111,212,16.1,5638310107,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799356305,791,1,2,62,16,e5txudmuc2qpc460bs4lb5aff,1,68.7,80.1,2025-04-09T18:19:56.343Z,2025-04-11T21:39:47Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5642363749,213,4.15,5642363747,212,9.0,5642363743,140,64.1,5642363745,141,68.9,5642363741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637459,558,1,2,62,17,e5txudmuc2qpc460bs4lb5aff,1,68.8,72.3,2025-04-09T18:19:56.886Z,2025-04-09T20:04:00Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638310169,213,4.13,5638310165,141,62.4,5638310163,140,64.6,5638310161,56,Center,5638310167,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637471,559,1,2,62,20,e5txudmuc2qpc460bs4lb5aff,1,66.4,80.0,2025-04-09T18:20:00.078Z,2025-04-09T18:20:01Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5638310207,213,0.67,5638310199,56,Left,5638310205,212,6.6,5638310201,140,71.3,5638310203,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637477,560,1,2,62,21,e5txudmuc2qpc460bs4lb5aff,1,72.0,89.6,2025-04-09T18:20:01.798Z,2025-04-09T18:20:03Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5638310243,140,66.0,5638310245,141,77.3,5638310241,56,Center,5638310247,212,10.5,5638310249,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637487,561,1,2,62,23,e5txudmuc2qpc460bs4lb5aff,1,63.5,68.1,2025-04-09T18:20:03.646Z,2025-04-09T18:20:05Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638310277,140,64.4,5638310283,213,4.77,5638310275,56,Center,5638310279,141,44.3,5638310281,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637495,562,1,2,62,25,e5txudmuc2qpc460bs4lb5aff,1,64.4,44.3,2025-04-09T18:20:05.598Z,2025-04-09T18:20:08Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638310329,213,4.99,5638310327,212,14.9,5638310325,141,23.3,5638310323,140,68.3,5638310321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637505,563,1,2,62,28,e5txudmuc2qpc460bs4lb5aff,1,67.8,10.9,2025-04-09T18:20:08.326Z,2025-04-09T18:20:12Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638310389,213,2.09,5638310381,56,Center,5638310385,141,52.1,5638310391,1,,5638310383,140,52.7,5638310387,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637525,564,1,2,62,32,e5txudmuc2qpc460bs4lb5aff,1,49.1,57.3,2025-04-09T18:20:12.030Z,2025-04-11T21:39:47Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638310489,157,,5638310497,212,40.7,5638310493,140,86.6,5638310501,1,,5638310491,56,Center,5638310495,141,72.7,5638310499,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798637527,565,61,2,62,35,e5txudmuc2qpc460bs4lb5aff,0,86.6,72.7,2025-04-09T18:20:15.158Z,2025-04-09T19:11:22Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5638310505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
