id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2823869651,349,1,1,46,59,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,99.5,2025-06-22T15:48:43.407Z,2025-06-22T15:48:53Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778022219,224,,5778022213,2,,5778022229,213,4.46,5778022223,140,88.2,5778022225,141,30.6,5778022215,6,,5778022231,1,,5778022227,212,48.3,5778022217,155,,5778022221,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2823869653,350,1,1,47,4,c7jgkxx1czv5etn7snf1r6p2m,0,88.2,30.6,2025-06-22T15:48:48.879Z,2025-06-22T15:48:49Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778022243,213,1.46,5778022239,141,53.9,5778022235,56,Center,5778022237,140,89.9,5778022241,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869655,386,8,1,47,6,uqspd1bx7f6mq8ohj50u1k1k,1,11.1,40.0,2025-06-22T15:48:51.185Z,2025-06-22T15:54:31Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778022245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870235,425,12,1,47,7,uqspd1bx7f6mq8ohj50u1k1k,1,13.0,50.1,2025-06-22T15:48:51.370Z,2025-06-22T15:54:51Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778025579,56,Back,5778025587,213,0.55,5778025585,212,4.3,5778025581,140,16.5,5778025583,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869661,387,12,1,47,8,uqspd1bx7f6mq8ohj50u1k1k,1,11.8,41.9,2025-06-22T15:48:52.561Z,2025-06-22T15:54:54Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778022309,212,20.8,5778022303,56,Back,5778022307,141,17.0,5778022305,140,23.3,5778022311,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869693,351,1,1,47,9,c7jgkxx1czv5etn7snf1r6p2m,1,80.3,89.6,2025-06-22T15:48:54.246Z,2025-06-22T15:49:37Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,1.0,5778022659,25,,5778022465,141,67.8,5778022461,56,Center,5778022657,154,,5778022467,212,16.0,5778022655,210,16,5778022469,213,5.10,5778022463,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869695,352,16,1,47,12,c7jgkxx1czv5etn7snf1r6p2m,1,93.7,67.3,2025-06-22T15:48:56.830Z,2025-06-22T17:17:32Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778022677,231,52.5,5778132565,76,,5778022667,55,351,5778022475,64,,5778022671,102,52.6,5778022599,72,,5778022603,374,2025-06-22 16:48:56.020,5778022477,56,Center,5778022663,29,,5778022673,103,16.5,5778022675,230,5778022607,375,5778022597,25,,5778022665,154,,,,,,,98.8,47:11.650,,,,,,
2823869741,388,1,1,47,54,uqspd1bx7f6mq8ohj50u1k1k,1,50.1,51.0,2025-06-22T15:49:39.048Z,2025-06-22T15:55:30Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5778022795,141,46.6,5778022791,56,Back,5778022801,279,G,5778022797,212,18.0,5778025697,189,,5778022799,213,3.31,5778022793,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870269,426,1,1,47,55,uqspd1bx7f6mq8ohj50u1k1k,1,46.8,50.3,2025-06-22T15:49:39.370Z,2025-06-22T15:55:29Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778025847,189,,5778025849,56,Back,5778025851,140,37.4,5778025855,212,10.1,5778025853,141,53.7,5778025857,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869743,389,1,1,47,57,uqspd1bx7f6mq8ohj50u1k1k,1,33.2,46.6,2025-06-22T15:49:41.592Z,2025-06-22T15:55:31Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778022821,141,33.9,5778022825,213,5.10,5778022819,140,36.6,5778022823,212,9.3,5778022817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869749,390,1,1,47,57,uqspd1bx7f6mq8ohj50u1k1k,1,36.6,33.9,2025-06-22T15:49:42.211Z,2025-06-22T15:55:40Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778022875,141,36.0,5778022877,212,11.5,5778022871,56,Back,5778022873,140,47.5,5778022879,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869759,391,1,1,48,0,uqspd1bx7f6mq8ohj50u1k1k,1,47.5,26.2,2025-06-22T15:49:44.833Z,2025-06-22T15:49:48Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5778022939,141,8.2,5778022943,213,4.02,5778022941,212,15.9,5778022937,140,37.8,5778022935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869751,353,83,1,48,0,c7jgkxx1czv5etn7snf1r6p2m,0,58.7,72.3,2025-06-22T15:49:45.310Z,2025-06-22T15:49:51Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778022975,399,4zypjoj5r2y9fqpqxn8cd7o16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869763,392,1,1,48,4,uqspd1bx7f6mq8ohj50u1k1k,1,34.2,10.0,2025-06-22T15:49:48.792Z,2025-06-22T15:49:51Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5778022967,141,22.8,5778022965,140,31.4,5778022971,213,1.90,5778022963,56,Back,5778022969,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869765,393,1,1,48,6,uqspd1bx7f6mq8ohj50u1k1k,1,32.6,30.3,2025-06-22T15:49:51.368Z,2025-06-22T15:49:53Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778022983,212,11.6,5778022977,56,Back,5778022985,213,1.68,5778022979,140,31.4,5778022981,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869771,394,1,1,48,8,uqspd1bx7f6mq8ohj50u1k1k,1,31.3,46.3,2025-06-22T15:49:53.119Z,2025-06-22T15:49:55Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778023015,140,31.3,5778023017,141,32.5,5778023021,213,4.71,5778023013,56,Back,5778023019,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869773,395,1,1,48,11,uqspd1bx7f6mq8ohj50u1k1k,1,31.9,28.9,2025-06-22T15:49:55.808Z,2025-06-22T15:49:59Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778023067,56,Back,5778023073,212,32.8,5778023069,140,42.6,5778023077,1,,5778023065,155,,5778023071,141,74.2,5778023075,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869775,396,61,1,48,14,uqspd1bx7f6mq8ohj50u1k1k,0,42.6,74.2,2025-06-22T15:49:59.296Z,2025-06-22T15:49:59Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778023081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869783,354,5,1,48,16,c7jgkxx1czv5etn7snf1r6p2m,1,55.6,-2.0,2025-06-22T15:50:00.545Z,2025-06-22T17:04:32Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778023109,56,Right,5778023113,233,397,5778023111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869777,397,5,1,48,16,uqspd1bx7f6mq8ohj50u1k1k,0,44.4,102.0,2025-06-22T15:50:00.545Z,2025-06-22T17:04:32Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778023117,233,354,5778023085,56,Back,5778023087,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869789,355,1,1,48,20,c7jgkxx1czv5etn7snf1r6p2m,1,48.4,0.0,2025-06-22T15:50:04.677Z,2025-06-22T15:50:06Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778023155,141,25.0,5778023151,56,Back,5778023149,107,,5778023153,140,36.4,5778023161,1,,5778023159,213,2.17,5778023157,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869805,356,1,1,48,22,c7jgkxx1czv5etn7snf1r6p2m,1,36.4,25.0,2025-06-22T15:50:06.805Z,2025-06-22T15:50:12Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778023229,56,Back,5778023233,141,56.3,5778023235,212,21.3,5778023237,213,1.55,5778023231,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869811,357,1,1,48,27,c7jgkxx1czv5etn7snf1r6p2m,1,37.8,56.3,2025-06-22T15:50:12.260Z,2025-06-22T15:50:15Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5778023257,212,16.7,5778023253,140,38.0,5778023259,213,4.72,5778023255,141,31.8,5778023251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869815,358,1,1,48,30,c7jgkxx1czv5etn7snf1r6p2m,1,38.9,35.4,2025-06-22T15:50:14.933Z,2025-06-22T15:50:17Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778023319,212,19.3,5778023321,213,1.64,5778023313,56,Back,5778023317,141,63.7,5778023315,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869823,359,1,1,48,33,c7jgkxx1czv5etn7snf1r6p2m,1,39.5,62.9,2025-06-22T15:50:17.493Z,2025-06-22T15:50:21Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5778023371,56,Back,5778023375,141,80.9,5778023377,212,12.3,5778023373,140,38.4,5778023379,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869837,360,1,1,48,36,c7jgkxx1czv5etn7snf1r6p2m,1,37.8,85.0,2025-06-22T15:50:21.284Z,2025-06-22T15:50:27Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5778023469,56,Back,5778023477,213,3.66,5778023475,212,36.3,5778023471,140,7.7,5778023479,1,,5778023473,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869843,361,1,1,48,43,c7jgkxx1czv5etn7snf1r6p2m,1,11.9,54.5,2025-06-22T15:50:27.605Z,2025-06-22T15:50:31Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5778023505,212,37.0,5778023501,140,28.4,5778023507,213,5.20,5778023497,155,,5778023499,56,Back,5778023503,141,6.5,5778023509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869851,362,1,1,48,46,c7jgkxx1czv5etn7snf1r6p2m,1,26.0,5.6,2025-06-22T15:50:31.292Z,2025-06-22T15:50:32Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778023541,141,24.4,5778023545,213,1.50,5778023537,56,Back,5778023543,212,12.8,5778023539,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869857,363,1,1,48,48,c7jgkxx1czv5etn7snf1r6p2m,1,26.9,24.4,2025-06-22T15:50:32.596Z,2025-06-22T15:50:36Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5778023565,140,13.6,5778023567,141,17.9,5778023569,212,14.6,5778023563,56,Back,5778023571,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869869,364,1,1,48,51,c7jgkxx1czv5etn7snf1r6p2m,1,21.2,23.7,2025-06-22T15:50:36.276Z,2025-06-22T15:50:43Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778023647,141,60.6,5778023645,140,31.6,5778023651,213,1.16,5778023649,212,27.4,5778023643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869879,365,1,1,48,58,c7jgkxx1czv5etn7snf1r6p2m,1,57.5,67.8,2025-06-22T15:50:42.892Z,2025-06-22T15:50:47Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5778023697,213,1.01,5778023689,56,Left,5778023693,141,96.2,5778023691,140,69.1,5778023695,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869881,366,1,1,49,2,c7jgkxx1czv5etn7snf1r6p2m,0,71.2,95.6,2025-06-22T15:50:47.228Z,2025-06-22T15:50:49Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778023709,212,36.5,5778023703,56,Center,5778023713,1,,5778023707,141,56.6,5778023705,140,95.1,5778023711,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869917,401,1,1,49,19,uqspd1bx7f6mq8ohj50u1k1k,0,9.3,45.4,2025-06-22T15:51:03.744Z,2025-06-22T15:51:07Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778023821,198,,5778023825,140,67.6,5778023833,1,,5778023819,157,,5778023827,141,25.9,5778023831,213,6.07,5778023823,56,Center,5778023829,212,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869923,367,1,1,49,23,c7jgkxx1czv5etn7snf1r6p2m,0,43.3,60.8,2025-06-22T15:51:08.315Z,2025-06-22T15:51:08Z,ej8tegehielvpwy8ee4wmasr8,H. Volden,,,5778023857,3,,5778023865,212,3.6,5778023859,56,Back,5778023861,140,46.7,5778023863,141,61.1,5778023867,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869927,402,61,1,49,25,uqspd1bx7f6mq8ohj50u1k1k,1,65.7,27.7,2025-06-22T15:51:09.408Z,2025-06-22T15:51:09Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5778023877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869941,403,1,1,49,26,uqspd1bx7f6mq8ohj50u1k1k,1,41.2,27.3,2025-06-22T15:51:10.856Z,2025-06-22T15:51:12Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778023951,56,Right,5778023955,141,17.9,5778023957,212,12.0,5778023959,213,5.72,5778023953,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869943,404,1,1,49,28,uqspd1bx7f6mq8ohj50u1k1k,0,50.9,17.9,2025-06-22T15:51:12.399Z,2025-06-22T15:51:12Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5778023979,212,26.4,5778023973,56,Right,5778023981,213,6.01,5778023975,140,75.1,5778023977,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869957,369,1,1,49,30,c7jgkxx1czv5etn7snf1r6p2m,1,29.9,95.1,2025-06-22T15:51:15.187Z,2025-06-22T15:51:18Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5778024035,56,Back,5778024037,140,33.0,5778024041,212,8.1,5778024043,213,5.13,5778024039,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869961,370,1,1,49,34,c7jgkxx1czv5etn7snf1r6p2m,0,39.0,70.3,2025-06-22T15:51:18.611Z,2025-06-22T15:51:19Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778024065,140,55.0,5778024067,141,51.6,5778024071,213,5.64,5778024069,212,21.1,5778024063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870317,427,8,1,49,35,uqspd1bx7f6mq8ohj50u1k1k,1,48.1,48.1,2025-06-22T15:51:19.370Z,2025-06-22T15:56:13Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5778026073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869969,405,1,1,49,36,uqspd1bx7f6mq8ohj50u1k1k,1,48.7,43.3,2025-06-22T15:51:20.823Z,2025-06-22T15:56:26Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5778024091,140,51.8,5778024095,212,6.6,5778024089,56,Center,5778024093,141,51.8,5778024097,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869981,407,1,1,49,38,uqspd1bx7f6mq8ohj50u1k1k,1,52.5,56.7,2025-06-22T15:51:23.350Z,2025-06-22T15:56:31Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778024147,141,70.8,5778024145,140,46.2,5778024143,56,Back,5778024151,213,2.17,5778024149,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869991,408,1,1,49,41,uqspd1bx7f6mq8ohj50u1k1k,1,57.1,80.3,2025-06-22T15:51:25.439Z,2025-06-22T15:56:40Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778024197,141,77.3,5778024193,56,Center,5778024199,212,12.9,5778024195,140,69.2,5778024201,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823869993,409,1,1,49,44,uqspd1bx7f6mq8ohj50u1k1k,0,88.0,74.8,2025-06-22T15:51:28.423Z,2025-06-22T15:59:18Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778026247,236,,5778024209,141,66.6,5778024213,213,4.82,5778026249,286,,5778026897,233,371,5778024207,140,88.6,5778024211,212,5.6,5778024205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870001,371,74,1,49,44,c7jgkxx1czv5etn7snf1r6p2m,1,10.9,23.4,2025-06-22T15:51:28.424Z,2025-06-22T17:01:06Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778026901,233,409,5778026883,285,,5778024235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870011,372,12,1,49,46,c7jgkxx1czv5etn7snf1r6p2m,1,10.7,23.6,2025-06-22T15:51:30.910Z,2025-06-22T15:51:36Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778024261,140,9.9,5778024259,56,Back,5778024287,397,,5778024265,212,0.8,5778024289,233,410,5778024267,213,3.14,5778024263,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870003,410,74,1,49,46,uqspd1bx7f6mq8ohj50u1k1k,1,88.6,66.6,2025-06-22T15:51:30.911Z,2025-06-22T15:56:48Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778024237,56,Center,5778024245,397,,5778024293,233,372,5778024239,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870019,411,1,1,49,49,uqspd1bx7f6mq8ohj50u1k1k,1,83.1,83.0,2025-06-22T15:51:33.585Z,2025-06-22T15:56:54Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778024311,212,8.4,5778024307,140,75.6,5778024305,56,Center,5778024309,141,78.5,5778024313,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870013,373,83,1,49,50,c7jgkxx1czv5etn7snf1r6p2m,0,22.4,23.1,2025-06-22T15:51:34.899Z,2025-06-22T15:59:38Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5778024345,399,3sfh0fq729hxtea9rzfke9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870021,412,1,1,49,53,uqspd1bx7f6mq8ohj50u1k1k,1,64.1,69.0,2025-06-22T15:51:37.380Z,2025-06-22T15:57:00Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778024325,213,3.99,5778024321,141,53.9,5778024317,56,Center,5778024323,212,13.7,5778024319,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870025,413,1,1,49,54,uqspd1bx7f6mq8ohj50u1k1k,1,55.4,53.9,2025-06-22T15:51:38.917Z,2025-06-22T15:51:40Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778024353,212,16.4,5778024347,56,Center,5778024355,213,5.13,5778024351,141,31.9,5778024349,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870027,414,1,1,49,55,uqspd1bx7f6mq8ohj50u1k1k,1,61.8,31.8,2025-06-22T15:51:40.288Z,2025-06-22T15:51:42Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5778024363,141,36.6,5778024367,213,2.86,5778024365,212,11.7,5778024359,56,Center,5778024361,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870035,415,1,1,49,57,uqspd1bx7f6mq8ohj50u1k1k,1,47.9,39.7,2025-06-22T15:51:42.273Z,2025-06-22T15:51:46Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778024397,140,47.0,5778024395,56,Back,5778024403,213,1.69,5778024399,141,51.2,5778024401,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870037,416,1,1,50,1,uqspd1bx7f6mq8ohj50u1k1k,1,46.8,54.3,2025-06-22T15:51:46.362Z,2025-06-22T15:51:48Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778024415,141,36.0,5778024411,56,Back,5778024417,212,12.5,5778024419,213,4.59,5778024413,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870043,417,1,1,50,4,uqspd1bx7f6mq8ohj50u1k1k,1,47.2,34.3,2025-06-22T15:51:48.736Z,2025-06-22T15:51:51Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778024447,213,5.39,5778024445,212,18.7,5778024441,140,58.3,5778024439,56,Right,5778024443,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870047,418,1,1,50,7,uqspd1bx7f6mq8ohj50u1k1k,1,58.3,12.8,2025-06-22T15:51:51.535Z,2025-06-22T15:51:52Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5778024465,140,62.8,5778024467,141,6.5,5778024463,56,Right,5778024469,212,6.4,5778024471,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870049,419,1,1,50,8,uqspd1bx7f6mq8ohj50u1k1k,1,62.8,6.5,2025-06-22T15:51:52.583Z,2025-06-22T15:57:12Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5778024485,213,0.49,5778024479,140,70.5,5778024481,141,12.9,5778024477,56,Right,5778024483,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870053,420,1,1,50,9,uqspd1bx7f6mq8ohj50u1k1k,1,70.5,12.9,2025-06-22T15:51:54.254Z,2025-06-22T15:57:13Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5778024497,212,6.3,5778024493,140,65.1,5778024499,213,2.67,5778024491,56,Right,5778024495,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870055,421,61,1,50,13,uqspd1bx7f6mq8ohj50u1k1k,0,65.2,20.0,2025-06-22T15:51:57.631Z,2025-06-22T15:57:15Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5778024503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870059,375,1,1,50,14,c7jgkxx1czv5etn7snf1r6p2m,1,24.2,64.0,2025-06-22T15:51:59.299Z,2025-06-22T15:52:01Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778024525,212,16.3,5778024527,213,3.12,5778024521,140,8.7,5778024519,56,Back,5778024523,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870065,376,1,1,50,17,c7jgkxx1czv5etn7snf1r6p2m,1,8.5,63.7,2025-06-22T15:52:01.618Z,2025-06-22T15:52:07Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5778024609,141,47.6,5778024613,213,5.54,5778024607,140,19.8,5778024605,56,Back,5778024611,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870069,377,1,1,50,23,c7jgkxx1czv5etn7snf1r6p2m,1,22.4,45.1,2025-06-22T15:52:07.682Z,2025-06-22T15:52:09Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778024633,140,37.4,5778024639,213,0.00,5778024637,212,15.8,5778024635,141,45.1,5778024631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870071,378,1,1,50,24,c7jgkxx1czv5etn7snf1r6p2m,1,37.4,45.1,2025-06-22T15:52:09.044Z,2025-06-22T15:52:10Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5778024649,141,35.8,5778024651,212,9.3,5778024653,213,3.89,5778024645,56,Back,5778024647,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870075,379,1,1,50,26,c7jgkxx1czv5etn7snf1r6p2m,1,30.9,35.8,2025-06-22T15:52:10.754Z,2025-06-22T15:52:15Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778024673,141,58.1,5778024671,140,38.1,5778024677,213,1.11,5778024669,56,Back,5778024675,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870077,380,30,1,50,30,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-22T15:52:14.915Z,2025-06-22T15:52:15Z,,,,,5778024681,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870089,423,30,1,50,30,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T15:52:14.915Z,2025-06-22T15:52:20Z,,,,,5778024731,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
