id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId
2810470497,474,1,2,48,19,80hgdmpkvdrhw1ge9nks2kxvy,1,57.8,41.8,2025-05-04T16:07:43.435Z,2025-05-04T16:07:44Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5703449525,141,33.0,5703449529,213,4.26,5703449521,56,Center,5703449527,212,6.7,5703449523,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470523,475,3,2,48,20,80hgdmpkvdrhw1ge9nks2kxvy,1,58.3,32.6,2025-05-04T16:07:44.428Z,2025-05-04T17:10:27Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703449655,56,Center,5703449703,233,538,5703449657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470505,538,45,2,48,20,btaf9fuj3xctycyjeqwereaow,0,41.7,67.4,2025-05-04T16:07:44.428Z,2025-05-04T17:10:27Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703449713,233,475,5703449579,56,Back,5703449581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470541,476,1,2,48,21,80hgdmpkvdrhw1ge9nks2kxvy,1,57.0,38.8,2025-05-04T16:07:45.532Z,2025-05-04T16:07:47Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5703449783,56,Center,5703449797,213,1.57,5703449789,141,46.7,5703449793,212,5.4,5703449785,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470561,477,1,2,48,21,80hgdmpkvdrhw1ge9nks2kxvy,1,57.0,46.7,2025-05-04T16:07:46.084Z,2025-05-04T16:07:48Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703449897,141,44.6,5703449893,56,Back,5703449899,212,12.4,5703449895,140,45.3,5703449901,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470577,478,1,2,48,24,80hgdmpkvdrhw1ge9nks2kxvy,0,44.2,41.5,2025-05-04T16:07:48.315Z,2025-05-04T16:07:49Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703449979,212,17.9,5703449971,140,61.2,5703449975,141,43.0,5703449983,213,0.06,5703449967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470579,539,8,2,48,25,btaf9fuj3xctycyjeqwereaow,1,38.9,66.7,2025-05-04T16:07:49.416Z,2025-05-04T16:07:49Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703449987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470661,541,1,2,48,26,btaf9fuj3xctycyjeqwereaow,1,47.5,58.4,2025-05-04T16:07:51.161Z,2025-05-04T16:07:55Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703450399,56,Center,5703450401,140,56.1,5703450407,212,13.7,5703450403,141,73.5,5703450409,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470675,542,3,2,48,30,btaf9fuj3xctycyjeqwereaow,0,63.6,81.4,2025-05-04T16:07:54.792Z,2025-05-04T16:08:00Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703450609,233,479,5703450467,286,,5703450465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470687,479,7,2,48,30,80hgdmpkvdrhw1ge9nks2kxvy,1,36.4,18.6,2025-05-04T16:07:54.793Z,2025-05-04T16:08:24Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5703450519,285,,5703450557,233,542,5703450515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470787,481,1,2,48,33,80hgdmpkvdrhw1ge9nks2kxvy,1,39.8,15.9,2025-05-04T16:07:58.107Z,2025-05-04T16:08:02Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5703450973,212,9.9,5703450975,213,1.70,5703450969,140,38.6,5703450971,141,30.3,5703450967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470813,482,1,2,48,37,80hgdmpkvdrhw1ge9nks2kxvy,1,48.2,42.8,2025-05-04T16:08:01.955Z,2025-05-04T16:08:03Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5703451077,141,57.5,5703451073,56,Center,5703451081,213,0.89,5703451075,140,55.9,5703451079,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470823,483,61,2,48,38,80hgdmpkvdrhw1ge9nks2kxvy,1,54.7,56.4,2025-05-04T16:08:03.123Z,2025-05-04T16:08:03Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5703451097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470899,484,1,2,48,39,80hgdmpkvdrhw1ge9nks2kxvy,1,49.7,60.2,2025-05-04T16:08:03.884Z,2025-05-04T16:08:08Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5703451515,213,0.81,5703451511,141,88.0,5703451513,212,26.2,5703451507,56,Left,5703451509,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470927,485,3,2,48,44,80hgdmpkvdrhw1ge9nks2kxvy,1,80.6,90.0,2025-05-04T16:08:08.379Z,2025-05-04T16:08:15Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703451707,286,,5703451735,233,543,5703451705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470901,543,45,2,48,44,btaf9fuj3xctycyjeqwereaow,0,19.4,10.0,2025-05-04T16:08:08.379Z,2025-05-04T16:08:14Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703451531,285,,5703451529,56,Back,5703451831,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471015,486,3,2,48,46,80hgdmpkvdrhw1ge9nks2kxvy,1,89.9,87.2,2025-05-04T16:08:10.640Z,2025-05-04T16:08:18Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703452155,286,,5703452153,56,Left,5703452235,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810470921,544,45,2,48,46,btaf9fuj3xctycyjeqwereaow,0,10.1,12.8,2025-05-04T16:08:10.640Z,2025-05-04T17:06:48Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703452271,233,486,5703451669,285,,5703451667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471023,487,1,2,48,49,80hgdmpkvdrhw1ge9nks2kxvy,0,94.1,76.3,2025-05-04T16:08:13.291Z,2025-05-04T16:08:15Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703452193,141,50.6,5703452187,155,,5703452197,213,4.65,5703452191,140,93.0,5703452189,56,Center,5703452195,212,17.5,5703452185,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471029,545,12,2,48,49,btaf9fuj3xctycyjeqwereaow,1,4.2,34.3,2025-05-04T16:08:13.433Z,2025-05-04T16:08:16Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5703452261,212,3.9,5703452255,56,Back,5703452257,140,3.9,5703452263,213,4.63,5703452259,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471031,546,61,2,48,51,btaf9fuj3xctycyjeqwereaow,0,4.3,28.5,2025-05-04T16:08:16.105Z,2025-05-04T16:08:16Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703452273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471071,488,50,2,48,54,80hgdmpkvdrhw1ge9nks2kxvy,1,92.6,69.9,2025-05-04T16:08:19.067Z,2025-05-04T17:10:17Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703452731,233,548,5703452471,56,Center,5703452473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471099,548,7,2,48,54,btaf9fuj3xctycyjeqwereaow,1,7.4,30.1,2025-05-04T16:08:19.068Z,2025-05-04T17:10:16Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703452669,285,,5703452719,233,488,5703452665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471087,489,3,2,48,55,80hgdmpkvdrhw1ge9nks2kxvy,0,91.8,71.1,2025-05-04T16:08:19.274Z,2025-05-04T17:10:17Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5703668273,233,547,5703452571,286,,5703452569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471067,547,7,2,48,55,btaf9fuj3xctycyjeqwereaow,1,8.2,28.9,2025-05-04T16:08:19.275Z,2025-05-04T17:10:17Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703668211,285,,5703668239,233,489,5703452455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471125,550,1,2,48,58,btaf9fuj3xctycyjeqwereaow,0,9.6,29.8,2025-05-04T16:08:23.024Z,2025-05-04T16:08:24Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703452805,212,34.0,5703452809,1,,5703452799,56,Back,5703452801,140,35.2,5703452803,141,0.0,5703452797,155,,5703452807,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471281,490,5,2,49,0,80hgdmpkvdrhw1ge9nks2kxvy,1,65.1,100.9,2025-05-04T16:08:24.567Z,2025-05-04T17:57:28Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5703453701,233,551,5703453665,56,Left,5703453667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471141,551,5,2,49,0,btaf9fuj3xctycyjeqwereaow,0,34.9,-0.9,2025-05-04T16:08:24.567Z,2025-05-04T17:57:28Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703452883,347,,5703452881,56,Back,5703453723,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471313,491,1,2,49,9,80hgdmpkvdrhw1ge9nks2kxvy,1,50.9,100.0,2025-05-04T16:08:33.587Z,2025-05-04T16:08:35Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5703453795,140,32.6,5703453799,212,30.9,5703453829,189,,5703453791,107,,5703453801,213,4.04,5703453797,141,65.8,5703453803,1,,5703453793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471341,492,1,2,49,11,80hgdmpkvdrhw1ge9nks2kxvy,0,34.5,57.5,2025-05-04T16:08:35.539Z,2025-05-04T16:08:37Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703453975,212,40.4,5703453969,56,Center,5703453979,1,,5703453971,140,69.7,5703453967,157,,5703453973,141,33.4,5703453977,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471389,553,1,2,49,15,btaf9fuj3xctycyjeqwereaow,1,34.1,73.8,2025-05-04T16:08:40.065Z,2025-05-04T16:08:41Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703454247,140,40.4,5703454245,56,Back,5703454251,212,8.3,5703454253,213,5.63,5703454249,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471441,554,1,2,49,16,btaf9fuj3xctycyjeqwereaow,1,40.4,66.4,2025-05-04T16:08:40.841Z,2025-05-04T16:08:43Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703454621,140,36.8,5703454627,213,1.94,5703454623,141,80.6,5703454625,212,10.4,5703454619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471535,555,1,2,49,19,btaf9fuj3xctycyjeqwereaow,1,39.6,82.7,2025-05-04T16:08:43.537Z,2025-05-04T16:08:48Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703455095,140,55.4,5703455091,56,Left,5703455109,213,0.34,5703455105,212,17.6,5703455101,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471593,556,1,2,49,24,btaf9fuj3xctycyjeqwereaow,1,64.3,93.2,2025-05-04T16:08:48.384Z,2025-05-04T16:08:50Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703455391,212,24.3,5703455381,56,Back,5703455387,141,72.1,5703455383,140,45.6,5703455395,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471651,557,1,2,49,26,btaf9fuj3xctycyjeqwereaow,1,45.6,72.1,2025-05-04T16:08:50.760Z,2025-05-04T16:08:52Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703455691,141,83.5,5703455693,212,8.7,5703455687,56,Back,5703455695,213,1.10,5703455689,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471675,558,1,2,49,28,btaf9fuj3xctycyjeqwereaow,1,55.2,83.8,2025-05-04T16:08:52.768Z,2025-05-04T16:08:54Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703455803,140,60.0,5703455809,213,0.78,5703455807,212,7.1,5703455805,141,91.2,5703455801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471743,559,1,2,49,30,btaf9fuj3xctycyjeqwereaow,1,60.0,91.1,2025-05-04T16:08:54.241Z,2025-05-04T16:08:56Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703456167,140,60.6,5703456171,212,11.0,5703456173,213,4.77,5703456169,141,75.0,5703456165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471849,560,1,2,49,32,btaf9fuj3xctycyjeqwereaow,1,61.3,81.2,2025-05-04T16:08:56.640Z,2025-05-04T16:09:03Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703456825,140,45.4,5703456829,212,17.9,5703456831,213,3.51,5703456823,56,Back,5703456827,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471913,561,1,2,49,38,btaf9fuj3xctycyjeqwereaow,1,44.2,75.1,2025-05-04T16:09:03.064Z,2025-05-04T16:09:07Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703457205,213,0.12,5703457195,155,,5703457199,140,87.4,5703457201,141,83.2,5703457203,212,45.7,5703457197,56,Left,5703457207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471935,562,1,2,49,42,btaf9fuj3xctycyjeqwereaow,1,87.4,83.2,2025-05-04T16:09:07.153Z,2025-05-04T16:09:09Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703457331,140,84.4,5703457333,141,89.9,5703457337,213,2.18,5703457329,56,Left,5703457335,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810471955,563,1,2,49,44,btaf9fuj3xctycyjeqwereaow,1,84.4,90.2,2025-05-04T16:09:08.889Z,2025-05-04T16:09:10Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5703457443,212,6.7,5703457439,140,78.3,5703457437,56,Left,5703457445,213,3.42,5703457441,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472005,564,1,2,49,46,btaf9fuj3xctycyjeqwereaow,1,74.7,87.7,2025-05-04T16:09:10.609Z,2025-05-04T16:09:14Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5703457671,212,16.7,5703457675,213,4.37,5703457663,56,Center,5703457667,141,64.6,5703457665,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472021,565,1,2,49,49,btaf9fuj3xctycyjeqwereaow,0,68.3,60.5,2025-05-04T16:09:13.873Z,2025-05-04T16:09:14Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703457773,155,,5703457791,212,25.3,5703457777,56,Center,5703457783,140,89.1,5703457787,141,41.6,5703457795,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472031,493,12,2,49,50,80hgdmpkvdrhw1ge9nks2kxvy,1,6.6,58.2,2025-05-04T16:09:14.994Z,2025-05-04T16:09:18Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703457855,212,16.9,5703457851,140,16.7,5703457857,213,0.89,5703457853,141,77.5,5703457849,56,Back,5703457931,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472189,495,1,2,49,59,80hgdmpkvdrhw1ge9nks2kxvy,1,27.1,89.9,2025-05-04T16:09:23.833Z,2025-05-04T16:09:25Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5703458689,212,13.5,5703458685,140,14.9,5703458687,141,83.6,5703458683,56,Back,5703458691,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472233,496,1,2,50,1,80hgdmpkvdrhw1ge9nks2kxvy,1,14.3,85.1,2025-05-04T16:09:25.593Z,2025-05-04T16:09:29Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703458917,140,5.6,5703458923,212,12.6,5703458927,213,3.90,5703458915,56,Back,5703458919,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472283,497,1,2,50,4,80hgdmpkvdrhw1ge9nks2kxvy,0,6.6,78.4,2025-05-04T16:09:29.017Z,2025-05-04T16:09:34Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703459263,141,53.4,5703459267,213,5.99,5703459259,56,Center,5703459261,140,60.3,5703459257,157,,5703459269,1,,5703459265,212,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472287,566,44,2,50,8,btaf9fuj3xctycyjeqwereaow,1,39.9,43.3,2025-05-04T16:09:32.816Z,2025-05-04T17:57:48Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703459287,285,,5703459423,233,498,5703459285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472289,498,44,2,50,8,80hgdmpkvdrhw1ge9nks2kxvy,0,60.1,56.7,2025-05-04T16:09:32.817Z,2025-05-04T17:57:49Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5703459291,56,Center,5703459453,233,566,5703459293,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472305,567,1,2,50,8,btaf9fuj3xctycyjeqwereaow,1,40.2,37.9,2025-05-04T16:09:33.200Z,2025-05-04T16:12:13Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5703459351,140,46.7,5703459355,141,46.1,5703459365,213,0.69,5703459359,212,8.8,5703459343,3,,5703459347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472339,568,1,2,50,10,btaf9fuj3xctycyjeqwereaow,1,46.7,46.1,2025-05-04T16:09:34.335Z,2025-05-04T16:11:50Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5703459527,56,Center,5703459531,141,48.4,5703459533,212,7.3,5703459529,140,53.5,5703459535,213,0.22,5703459525,3,,5703461711,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810474025,584,1,2,50,10,btaf9fuj3xctycyjeqwereaow,0,53.3,47.0,2025-05-04T16:09:34.479Z,2025-05-04T16:11:53Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5703468605,213,5.51,5703468593,3,,5703468597,56,Center,5703468601,141,42.8,5703468595,168,,5703468603,212,4.1,5703468599,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472417,499,61,2,50,12,80hgdmpkvdrhw1ge9nks2kxvy,1,46.0,52.5,2025-05-04T16:09:36.393Z,2025-05-04T16:10:55Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5703460007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472425,500,4,2,50,14,80hgdmpkvdrhw1ge9nks2kxvy,1,42.8,42.2,2025-05-04T16:09:38.991Z,2025-05-04T16:09:45Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703460059,56,Back,5703460063,265,,5703460061,152,,5703460057,13,,5703460095,233,569,5703460065,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472375,569,4,2,50,14,btaf9fuj3xctycyjeqwereaow,0,57.2,57.8,2025-05-04T16:09:38.992Z,2025-05-04T16:09:46Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5703459991,56,Center,5703459995,265,,5703459997,285,,5703459989,13,,5703460129,233,500,5703459993,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472745,501,1,2,50,33,80hgdmpkvdrhw1ge9nks2kxvy,1,40.5,47.8,2025-05-04T16:09:57.960Z,2025-05-04T16:10:00Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5703461877,189,,5703461827,213,2.61,5703461813,152,,5703461823,141,60.6,5703461815,56,Back,5703461825,212,17.2,5703461819,140,26.4,5703461809,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472845,502,1,2,50,40,80hgdmpkvdrhw1ge9nks2kxvy,0,28.0,71.4,2025-05-04T16:10:04.634Z,2025-05-04T16:10:06Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5703462329,212,53.7,5703462325,140,77.5,5703462327,141,91.4,5703462323,56,Left,5703462331,213,0.26,5703462321,157,,5703462333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472913,571,1,2,50,44,btaf9fuj3xctycyjeqwereaow,1,23.9,11.9,2025-05-04T16:10:08.265Z,2025-05-04T16:10:09Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703462693,56,Back,5703462697,141,32.1,5703462701,213,2.32,5703462695,140,11.8,5703462699,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810472961,572,1,2,50,45,btaf9fuj3xctycyjeqwereaow,1,11.8,32.1,2025-05-04T16:10:09.545Z,2025-05-04T16:10:13Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5703462927,157,,5703462931,140,46.7,5703462937,213,6.00,5703462933,141,16.2,5703462935,212,38.2,5703462929,56,Back,5703462939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473025,573,1,2,50,49,btaf9fuj3xctycyjeqwereaow,1,44.8,15.5,2025-05-04T16:10:13.233Z,2025-05-04T16:10:17Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5703463321,213,3.89,5703463317,141,7.0,5703463313,56,Back,5703463315,140,38.9,5703463319,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473007,503,83,2,50,51,80hgdmpkvdrhw1ge9nks2kxvy,0,58.2,85.1,2025-05-04T16:10:15.745Z,2025-05-04T17:06:11Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5703463483,399,8g5ms6uacdkgfcbxt4crlr4ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810475925,603,3,2,50,52,btaf9fuj3xctycyjeqwereaow,0,37.7,7.7,2025-05-04T16:10:16.545Z,2025-05-04T17:10:18Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703478817,286,,5703494455,233,589,5703478815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810478603,589,7,2,50,52,80hgdmpkvdrhw1ge9nks2kxvy,0,62.3,92.3,2025-05-04T16:10:16.546Z,2025-05-04T17:10:18Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703493207,56,Left,5703494399,233,603,5703493209,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473031,574,61,2,50,53,btaf9fuj3xctycyjeqwereaow,1,34.6,11.9,2025-05-04T16:10:17.359Z,2025-05-04T16:13:30Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703463351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473099,504,5,2,50,57,80hgdmpkvdrhw1ge9nks2kxvy,1,71.0,101.4,2025-05-04T16:10:21.513Z,2025-05-04T17:57:29Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703463753,347,,5703463751,56,Left,5703463815,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473083,575,5,2,50,57,btaf9fuj3xctycyjeqwereaow,0,29.0,-1.4,2025-05-04T16:10:21.513Z,2025-05-04T17:57:29Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5703463843,233,504,5703463653,56,Back,5703463655,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473217,505,1,2,51,4,80hgdmpkvdrhw1ge9nks2kxvy,1,67.0,100.0,2025-05-04T16:10:28.227Z,2025-05-04T16:10:32Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5703464417,141,94.1,5703464413,56,Left,5703464421,213,3.64,5703464411,107,,5703464419,212,11.3,5703464415,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473247,506,1,2,51,7,80hgdmpkvdrhw1ge9nks2kxvy,1,54.7,96.8,2025-05-04T16:10:31.872Z,2025-05-04T16:10:33Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5703464567,140,64.4,5703464571,212,10.2,5703464563,155,,5703464573,213,6.20,5703464569,141,95.6,5703464565,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810473229,576,43,2,51,8,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-04T16:10:32.497Z,2025-05-04T16:14:03Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5703482601,144,61,5703464473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
