id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804690197,481,1,2,51,27,ctvzi2jbl1q6xzq0s3sexj73g,1,33.9,31.5,2025-04-21T18:26:25.056Z,2025-04-21T18:26:28Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671543579,213,6.04,5671543577,212,24.8,5671543575,141,22.8,5671543573,140,56.8,5671543571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690207,482,43,2,51,30,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-21T18:26:27.656Z,2025-04-21T19:30:57Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671543639,56,Center,5671543641,286,0,5671733291,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690203,467,83,2,51,31,45v50owpvshpijizwwlcw4lni,0,38.9,75.7,2025-04-21T18:26:28.638Z,2025-04-21T18:26:37Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671543913,399,b2ibeioms7t9vb3au7tpqys4p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690243,483,1,2,51,36,ctvzi2jbl1q6xzq0s3sexj73g,1,60.8,41.5,2025-04-21T18:26:33.992Z,2025-04-21T18:26:35Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671543809,56,Center,5671543817,213,1.47,5671543813,141,74.4,5671543811,140,62.9,5671543815,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690251,484,1,2,51,38,ctvzi2jbl1q6xzq0s3sexj73g,1,62.9,74.4,2025-04-21T18:26:35.328Z,2025-04-21T18:26:37Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5671543873,140,73.5,5671543871,56,Left,5671543875,141,93.8,5671543877,212,17.3,5671543879,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690275,485,1,2,51,41,ctvzi2jbl1q6xzq0s3sexj73g,1,71.6,86.5,2025-04-21T18:26:38.856Z,2025-04-21T18:26:40Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671544069,212,10.4,5671544071,213,3.66,5671544067,141,79.0,5671544063,56,Left,5671544065,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690293,486,1,2,51,43,ctvzi2jbl1q6xzq0s3sexj73g,1,63.0,79.0,2025-04-21T18:26:40.472Z,2025-04-21T18:26:44Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671544157,213,5.04,5671544155,212,8.9,5671544149,56,Center,5671544153,141,66.6,5671544151,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690335,487,1,2,51,47,ctvzi2jbl1q6xzq0s3sexj73g,1,65.8,66.4,2025-04-21T18:26:44.664Z,2025-04-21T18:26:49Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671544345,140,75.8,5671544343,56,Left,5671544351,213,1.08,5671544347,141,95.1,5671544349,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690345,488,1,2,51,52,ctvzi2jbl1q6xzq0s3sexj73g,1,76.3,78.2,2025-04-21T18:26:49.416Z,2025-04-21T18:26:52Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5671544447,212,5.6,5671544449,213,3.92,5671544441,56,Center,5671544443,140,72.5,5671544445,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690371,489,1,2,51,55,ctvzi2jbl1q6xzq0s3sexj73g,1,73.1,78.7,2025-04-21T18:26:52.296Z,2025-04-21T19:48:26Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671544615,2,,5671544629,1,,5671544617,155,,5671544625,212,44.9,5671544623,141,19.5,5671544621,140,92.0,5671544627,213,5.17,5671544619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690385,490,1,2,51,59,ctvzi2jbl1q6xzq0s3sexj73g,0,90.7,25.2,2025-04-21T18:26:56.463Z,2025-04-21T18:26:57Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5671544707,213,1.37,5671544693,155,,5671544697,56,Center,5671544703,141,50.6,5671544687,2,,5671544701,140,94.0,5671544705,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690433,468,12,2,52,3,45v50owpvshpijizwwlcw4lni,1,8.7,50.1,2025-04-21T18:27:00.556Z,2025-04-21T19:24:13Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671544931,212,2.9,5671544933,213,0.00,5671544925,56,Back,5671544927,140,11.5,5671544929,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690421,491,61,2,52,4,ctvzi2jbl1q6xzq0s3sexj73g,1,94.0,50.6,2025-04-21T18:27:01.382Z,2025-04-21T18:27:01Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,1.0,,5671544897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690441,492,15,2,52,5,ctvzi2jbl1q6xzq0s3sexj73g,1,91.4,51.3,2025-04-21T18:27:02.264Z,2025-04-21T20:32:21Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5671556639,147,51.4,5671556629,102,52.7,5671544957,56,Center,5671556625,55,491,5671556647,233,469,5671556633,328,,5671556623,29,,5671556641,230,98.6,5671556141,82,,5671544955,17,,5671544953,22,,5671556631,103,19,5671879263,76,5671556643,231,50.4,5671556137,20,,5671556637,146,92.3,,,,,,,,,,
2804690437,469,10,2,52,5,45v50owpvshpijizwwlcw4lni,1,4.6,50.0,2025-04-21T18:27:02.364Z,2025-04-21T19:24:12Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671556695,233,492,5671544949,56,Back,5671544947,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690485,493,1,2,52,9,ctvzi2jbl1q6xzq0s3sexj73g,0,94.2,23.9,2025-04-21T18:27:06.616Z,2025-04-21T18:27:07Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671545207,141,28.2,5671545209,212,3.0,5671545203,56,Center,5671545201,155,,5671545199,2,,5671545205,140,93.4,5671545211,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690531,495,61,2,52,10,ctvzi2jbl1q6xzq0s3sexj73g,1,91.7,31.7,2025-04-21T18:27:07.313Z,2025-04-21T18:32:47Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5671560683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690495,470,3,2,52,10,45v50owpvshpijizwwlcw4lni,1,15.4,60.6,2025-04-21T18:27:07.389Z,2025-04-21T19:51:19Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671545271,285,,5671545269,56,Back,5671717021,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804693725,555,45,2,52,10,ctvzi2jbl1q6xzq0s3sexj73g,0,84.6,39.4,2025-04-21T18:27:07.389Z,2025-04-21T19:51:20Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671563795,286,,5671563793,56,Center,5671717041,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690499,471,4,2,52,11,45v50owpvshpijizwwlcw4lni,1,23.2,67.8,2025-04-21T18:27:08.957Z,2025-04-21T19:50:47Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671545297,285,,5671545291,56,Back,5671545293,152,,5671545295,265,,5671545289,13,,5671545431,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690519,494,4,2,52,11,ctvzi2jbl1q6xzq0s3sexj73g,0,76.8,32.2,2025-04-21T18:27:08.958Z,2025-04-21T19:50:48Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5671545401,286,,5671545475,233,471,5671545397,265,,5671545395,152,,5671545393,56,Center,5671545391,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690695,472,1,2,52,36,45v50owpvshpijizwwlcw4lni,1,22.1,66.4,2025-04-21T18:27:33.253Z,2025-04-21T18:27:37Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671546439,56,Back,5671546437,152,,5671546445,212,16.4,5671546441,140,27.4,5671546443,141,89.1,5671546431,5,,5671546447,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690697,473,1,2,52,39,45v50owpvshpijizwwlcw4lni,0,28.9,88.9,2025-04-21T18:27:36.861Z,2025-04-21T18:27:37Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671546457,140,63.8,5671546465,1,,5671546455,56,Center,5671546463,213,5.97,5671546461,212,38.6,5671546453,155,,5671546459,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690709,474,45,2,52,41,45v50owpvshpijizwwlcw4lni,0,41.0,64.6,2025-04-21T18:27:38.343Z,2025-04-21T19:51:21Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671546535,56,Back,5671735151,233,498,5671546537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690783,498,3,2,52,41,ctvzi2jbl1q6xzq0s3sexj73g,1,59.0,35.4,2025-04-21T18:27:38.343Z,2025-04-21T19:51:20Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5671734593,286,,5671735145,233,474,5671546917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690729,496,1,2,52,41,ctvzi2jbl1q6xzq0s3sexj73g,1,26.8,32.4,2025-04-21T18:27:38.623Z,2025-04-21T19:21:21Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671546659,212,8.5,5671546655,141,37.6,5671546647,56,Back,5671708715,157,,5671546661,213,0.43,5671546651,140,34.2,5671708717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690771,497,1,2,52,42,ctvzi2jbl1q6xzq0s3sexj73g,1,34.2,37.6,2025-04-21T18:27:39.560Z,2025-04-21T19:32:17Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671546893,213,0.13,5671546883,56,Center,5671546881,3,,5671546885,140,55.7,5671546887,141,41.9,5671546889,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690853,499,1,2,52,43,ctvzi2jbl1q6xzq0s3sexj73g,0,74.4,56.0,2025-04-21T18:27:40.384Z,2025-04-21T19:32:11Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5671709817,213,0.22,5671709809,140,93.3,5671709807,56,Center,5671709813,141,62.6,5671709815,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690899,476,1,2,53,0,45v50owpvshpijizwwlcw4lni,1,11.7,36.7,2025-04-21T18:27:57.388Z,2025-04-21T18:28:02Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671547605,141,22.5,5671547603,140,13.9,5671547601,56,Back,5671547599,123,,5671547607,212,9.9,5671547609,213,4.95,5671547739,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804690911,477,1,2,53,1,45v50owpvshpijizwwlcw4lni,1,13.9,22.5,2025-04-21T18:27:58.740Z,2025-04-21T18:28:01Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671547719,212,15.3,5671547721,213,1.86,5671547717,141,44.0,5671547713,56,Back,5671547715,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691009,478,1,2,53,10,45v50owpvshpijizwwlcw4lni,1,18.7,50.0,2025-04-21T18:28:08.061Z,2025-04-21T18:28:12Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5671548265,212,25.8,5671548261,141,86.5,5671548259,140,25.5,5671548257,56,Back,5671548267,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691019,479,1,2,53,15,45v50owpvshpijizwwlcw4lni,1,25.5,86.5,2025-04-21T18:28:12.253Z,2025-04-21T18:28:14Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671548335,141,94.2,5671548331,56,Back,5671548333,140,46.6,5671548337,212,22.8,5671548339,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691021,480,1,2,53,17,45v50owpvshpijizwwlcw4lni,1,46.6,94.2,2025-04-21T18:28:14.301Z,2025-04-21T18:28:15Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671548357,56,Left,5671548359,140,57.2,5671548361,141,88.4,5671548363,212,11.8,5671548365,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691025,481,61,2,53,18,45v50owpvshpijizwwlcw4lni,0,57.8,89.6,2025-04-21T18:28:15.724Z,2025-04-21T18:28:16Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5671548373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691035,502,1,2,53,20,ctvzi2jbl1q6xzq0s3sexj73g,1,28.5,13.7,2025-04-21T18:28:17.863Z,2025-04-21T18:28:20Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671548443,212,3.3,5671548441,141,10.7,5671548439,140,31.0,5671548437,56,Back,5671548445,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691055,503,1,2,53,22,ctvzi2jbl1q6xzq0s3sexj73g,1,26.7,4.9,2025-04-21T18:28:19.823Z,2025-04-21T18:28:23Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671548575,213,2.37,5671548567,56,Back,5671548571,141,33.9,5671548573,212,28.3,5671548569,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691071,504,1,2,53,26,ctvzi2jbl1q6xzq0s3sexj73g,1,7.4,33.9,2025-04-21T18:28:23.423Z,2025-04-21T18:28:29Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671548749,213,1.20,5671548739,140,21.1,5671548751,1,,5671548747,212,39.4,5671548743,141,87.8,5671548737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691101,505,1,2,53,32,ctvzi2jbl1q6xzq0s3sexj73g,1,19.9,73.9,2025-04-21T18:28:29.310Z,2025-04-21T18:28:33Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5671548921,213,4.16,5671548919,212,20.6,5671548913,56,Back,5671548915,140,9.6,5671548917,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691121,506,1,2,53,35,ctvzi2jbl1q6xzq0s3sexj73g,1,10.3,46.4,2025-04-21T18:28:33.087Z,2025-04-21T18:28:36Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5671549029,213,1.41,5671549027,212,29.7,5671549023,140,14.7,5671549021,56,Back,5671549025,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691135,507,1,2,53,38,ctvzi2jbl1q6xzq0s3sexj73g,1,15.4,75.7,2025-04-21T18:28:36.111Z,2025-04-21T18:28:39Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5671549105,141,93.5,5671549101,56,Back,5671549103,140,27.4,5671549109,213,0.77,5671549107,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691185,508,1,2,53,41,ctvzi2jbl1q6xzq0s3sexj73g,1,27.4,93.5,2025-04-21T18:28:38.878Z,2025-04-21T18:28:44Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671549377,141,73.2,5671549375,140,14.4,5671549373,56,Back,5671549379,212,19.4,5671549381,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691197,509,1,2,53,46,ctvzi2jbl1q6xzq0s3sexj73g,1,15.6,65.5,2025-04-21T18:28:43.758Z,2025-04-21T18:28:46Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5671549437,56,Back,5671549445,213,4.68,5671549443,212,22.7,5671549441,141,32.1,5671549439,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691205,510,1,2,53,48,ctvzi2jbl1q6xzq0s3sexj73g,1,15.5,28.3,2025-04-21T18:28:46.174Z,2025-04-21T18:28:49Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671549493,213,5.06,5671549491,212,14.3,5671549485,56,Back,5671549487,140,20.2,5671549489,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691231,511,1,2,53,51,ctvzi2jbl1q6xzq0s3sexj73g,1,19.2,8.5,2025-04-21T18:28:48.854Z,2025-04-21T18:28:52Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671549639,213,6.21,5671549637,212,8.2,5671549635,141,7.6,5671549633,140,27.0,5671549631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691239,512,1,2,53,55,ctvzi2jbl1q6xzq0s3sexj73g,0,27.0,7.6,2025-04-21T18:28:52.743Z,2025-04-21T18:28:53Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5671549675,155,,5671549677,56,Right,5671549707,1,,5671549683,212,35.2,5671549681,141,12.5,5671549685,213,0.09,5671549679,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691247,482,8,2,53,56,45v50owpvshpijizwwlcw4lni,1,35.7,86.6,2025-04-21T18:28:53.981Z,2025-04-21T18:28:54Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671549737,15,,5671549727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691267,484,1,2,53,57,45v50owpvshpijizwwlcw4lni,1,38.2,78.4,2025-04-21T18:28:55.140Z,2025-04-21T18:28:58Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671549877,213,5.44,5671549873,141,68.5,5671549871,140,43.9,5671549869,56,Back,5671549875,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691287,485,1,2,54,0,45v50owpvshpijizwwlcw4lni,1,43.2,57.3,2025-04-21T18:28:57.828Z,2025-04-21T18:29:00Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671549987,141,56.9,5671549985,140,32.6,5671549995,213,3.17,5671549983,56,Back,5671549991,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691295,486,1,2,54,2,45v50owpvshpijizwwlcw4lni,1,32.6,56.9,2025-04-21T18:29:00.076Z,2025-04-21T18:29:01Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5671550041,213,1.57,5671550037,141,75.6,5671550035,140,32.6,5671550033,56,Back,5671550039,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691309,487,1,2,54,4,45v50owpvshpijizwwlcw4lni,1,32.6,75.6,2025-04-21T18:29:01.557Z,2025-04-21T18:29:04Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5671550169,213,0.91,5671550167,212,16.8,5671550165,141,95.1,5671550161,56,Back,5671550163,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691321,488,1,2,54,6,45v50owpvshpijizwwlcw4lni,1,43.5,94.8,2025-04-21T18:29:04.173Z,2025-04-21T18:29:05Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5671550227,140,56.7,5671550225,56,Left,5671550231,212,13.9,5671550233,213,0.05,5671550229,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691333,489,1,2,54,8,45v50owpvshpijizwwlcw4lni,1,56.7,95.9,2025-04-21T18:29:05.636Z,2025-04-21T18:29:07Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5671550295,212,6.9,5671550293,141,85.9,5671550291,140,57.8,5671550289,56,Left,5671550297,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691335,490,1,2,54,10,45v50owpvshpijizwwlcw4lni,1,57.9,86.0,2025-04-21T18:29:07.468Z,2025-04-21T19:27:46Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5671550309,212,10.7,5671550303,56,Left,5671550305,140,67.9,5671550311,213,0.20,5671550307,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691339,513,83,2,54,10,ctvzi2jbl1q6xzq0s3sexj73g,0,22.4,10.6,2025-04-21T18:29:08.085Z,2025-04-21T19:25:29Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671720535,399,6hfh81884cw22q8ekjmiezq39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691383,491,1,2,54,15,45v50owpvshpijizwwlcw4lni,1,82.8,79.0,2025-04-21T18:29:12.940Z,2025-04-21T18:29:41Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,1.0,,5671550541,56,Center,5671551775,154,,5671550543,140,81.6,5671551773,210,15,5671550545,141,50.4,5671550547,212,19.5,5671550549,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691391,492,15,2,54,18,45v50owpvshpijizwwlcw4lni,1,82.7,52.3,2025-04-21T18:29:15.508Z,2025-04-21T20:18:02Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5671551809,154,,5671551819,146,91.7,5671550897,82,,5671550593,56,Center,5671551821,147,51.6,5671550589,22,,5671551805,78,,5671551815,102,51.0,5671725525,139,,5671551825,231,50.9,5671550591,18,,5671551823,230,98.8,5671550893,72,5671551817,103,19,5671551807,29,,5671551811,55,491,,,,,,,,,,
2804691389,514,43,2,54,18,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-21T18:29:15.608Z,2025-04-21T19:27:30Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671550583,94,0,5671551851,233,492,5671550585,56,Back,5671725273,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804721573,840,61,2,54,19,45v50owpvshpijizwwlcw4lni,1,87.8,56.9,2025-04-21T18:29:16.246Z,2025-04-21T19:27:32Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5671725073,56,Center,5671725365,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691403,515,1,2,54,20,ctvzi2jbl1q6xzq0s3sexj73g,1,24.6,29.4,2025-04-21T18:29:17.349Z,2025-04-21T19:28:23Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5671550645,56,Back,5671550647,140,30.5,5671550651,212,7.6,5671550653,213,0.61,5671550649,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691451,517,1,2,54,22,ctvzi2jbl1q6xzq0s3sexj73g,1,30.8,35.8,2025-04-21T18:29:20.110Z,2025-04-21T18:29:24Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5671550885,141,29.2,5671550881,56,Back,5671550883,140,28.3,5671550889,213,4.18,5671550887,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691455,518,1,2,54,26,ctvzi2jbl1q6xzq0s3sexj73g,1,27.9,28.2,2025-04-21T18:29:23.741Z,2025-04-21T18:29:24Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5671550929,140,29.9,5671550931,141,18.5,5671550933,212,6.9,5671550935,213,5.02,5671550927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691511,519,1,2,54,27,ctvzi2jbl1q6xzq0s3sexj73g,1,29.9,18.5,2025-04-21T18:29:24.530Z,2025-04-21T18:29:29Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5671551229,141,28.3,5671551227,140,32.8,5671551225,56,Back,5671551233,213,1.14,5671551231,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691493,493,83,2,54,30,45v50owpvshpijizwwlcw4lni,0,65.3,64.8,2025-04-21T18:29:27.693Z,2025-04-21T18:29:34Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5671551521,399,3zg0pvrja75d3l44dq0lh4kb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691535,520,1,2,54,31,ctvzi2jbl1q6xzq0s3sexj73g,1,25.9,9.4,2025-04-21T18:29:28.806Z,2025-04-21T18:29:31Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5671551323,141,24.4,5671551321,140,17.5,5671551325,212,13.5,5671551319,56,Back,5671551327,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804691563,521,1,2,54,34,ctvzi2jbl1q6xzq0s3sexj73g,1,17.5,25.3,2025-04-21T18:29:32.062Z,2025-04-21T18:29:33Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5671551499,212,28.7,5671551501,213,1.41,5671551497,141,66.9,5671551495,140,22.0,5671551493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
