id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/16/value
2793821335,499,45,2,49,33,uqspd1bx7f6mq8ohj50u1k1k,0,64.0,6.9,2025-03-30T16:07:36.194Z,2025-03-30T17:10:38Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611706051,233,379,5611705603,285,,5611705601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821411,380,4,2,49,36,crlocdyqyb1fdhck54qxs65rl,1,56.6,90.4,2025-03-30T16:07:39.756Z,2025-03-30T16:07:43Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611706195,233,500,5611706151,56,Left,5611706155,265,,5611706153,152,,5611706157,286,,5611706149,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793821429,500,4,2,49,36,uqspd1bx7f6mq8ohj50u1k1k,0,43.4,9.6,2025-03-30T16:07:39.757Z,2025-03-30T16:07:44Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611706119,56,Back,5611706117,13,,5611706123,265,,5611706125,285,,5611706121,152,,5611706235,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822005,381,1,2,50,3,crlocdyqyb1fdhck54qxs65rl,1,60.4,87.7,2025-03-30T16:08:06.777Z,2025-03-30T16:08:11Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611709469,213,0.29,5611709463,141,92.4,5611709455,5,,5611709459,56,Left,5611709457,152,,5611709465,212,11.3,5611709461,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822125,382,1,2,50,8,crlocdyqyb1fdhck54qxs65rl,0,78.1,87.4,2025-03-30T16:08:10.882Z,2025-03-30T16:10:26Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611710111,212,27.7,5611710101,2,,5611710105,56,Center,5611710103,155,,5611710109,141,49.7,5611710113,213,5.10,5611710107,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822061,501,44,2,50,10,uqspd1bx7f6mq8ohj50u1k1k,1,10.6,48.2,2025-03-30T16:08:13.377Z,2025-03-30T17:13:25Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611709769,285,,5611723467,233,383,5611709767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822133,383,44,2,50,10,crlocdyqyb1fdhck54qxs65rl,0,89.4,51.8,2025-03-30T16:08:13.378Z,2025-03-30T17:13:26Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611723427,286,,5611723491,233,501,5611723425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822071,502,12,2,50,10,uqspd1bx7f6mq8ohj50u1k1k,1,10.9,52.8,2025-03-30T16:08:13.698Z,2025-03-30T16:08:16Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611709819,140,14.0,5611709827,213,1.13,5611709817,56,Back,5611709823,141,63.0,5611709825,212,7.7,5611709875,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822147,384,15,2,50,13,crlocdyqyb1fdhck54qxs65rl,1,88.3,32.9,2025-03-30T16:08:15.878Z,2025-03-30T17:34:44Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5611724993,233,503,5611724975,230,97.8,5611724971,146,89.3,5611724977,231,46.8,5611724973,147,34.7,5612127941,76,,5611723823,56,Center,5611724669,82,,5611724663,72,5611724961,102,53.9,5611724965,215,,5611724967,458,,5611724963,103,5612127943,328,,19,5611724665,63,,5611724661,24,,,,,,,,
2793822113,503,10,2,50,13,uqspd1bx7f6mq8ohj50u1k1k,1,9.3,63.0,2025-03-30T16:08:15.978Z,2025-03-30T17:02:28Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611725017,233,384,5611710045,56,Back,5611710043,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822207,386,1,2,50,15,crlocdyqyb1fdhck54qxs65rl,0,94.8,16.2,2025-03-30T16:08:18.049Z,2025-03-30T17:20:30Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5611710525,233,504,5611710515,141,44.6,5611710511,56,Center,5611710513,140,97.6,5611710519,213,1.42,5611710507,2,,5611710517,212,19.5,5611710509,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822183,504,11,2,50,16,uqspd1bx7f6mq8ohj50u1k1k,1,3.2,52.7,2025-03-30T16:08:19.746Z,2025-03-30T16:08:21Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5611710387,88,,5611710555,233,386,5611710385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822365,505,1,2,50,24,uqspd1bx7f6mq8ohj50u1k1k,1,13.0,59.4,2025-03-30T16:08:27.778Z,2025-03-30T16:08:29Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5611711391,123,,5611711403,212,17.7,5611711395,140,16.6,5611711407,213,1.36,5611711393,56,Back,5611711399,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822415,506,1,2,50,26,uqspd1bx7f6mq8ohj50u1k1k,1,17.4,86.2,2025-03-30T16:08:29.114Z,2025-03-30T16:08:31Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611711659,56,Back,5611711665,212,27.2,5611711661,140,43.1,5611711663,141,81.4,5611711667,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822453,507,1,2,50,28,uqspd1bx7f6mq8ohj50u1k1k,1,43.1,81.4,2025-03-30T16:08:31.395Z,2025-03-30T16:08:33Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611711873,156,,5611711819,141,68.4,5611711817,140,36.2,5611711823,213,4.03,5611711821,212,11.4,5611711815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822629,508,1,2,50,31,uqspd1bx7f6mq8ohj50u1k1k,1,46.1,57.0,2025-03-30T16:08:34.515Z,2025-03-30T16:08:43Z,15823p8n34f7coivq6wq687is,W. Igor,,,5611712823,140,60.9,5611712829,213,5.18,5611712827,212,34.2,5611712821,56,Right,5611712831,1,,5611712825,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822655,509,1,2,50,40,uqspd1bx7f6mq8ohj50u1k1k,0,93.9,18.9,2025-03-30T16:08:43.434Z,2025-03-30T16:08:45Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611712959,213,1.31,5611712947,56,Center,5611712951,141,21.8,5611712955,212,2.0,5611712949,140,94.4,5611712943,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822645,387,61,2,50,42,crlocdyqyb1fdhck54qxs65rl,1,9.3,80.2,2025-03-30T16:08:45.152Z,2025-03-30T16:08:45Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5611712903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822805,389,1,2,50,43,crlocdyqyb1fdhck54qxs65rl,1,11.9,73.3,2025-03-30T16:08:46.858Z,2025-03-30T16:08:53Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5611713693,141,86.3,5611713697,213,1.25,5611713689,56,Back,5611713691,140,14.7,5611713695,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822839,390,1,2,50,45,crlocdyqyb1fdhck54qxs65rl,0,16.5,88.3,2025-03-30T16:08:48.194Z,2025-03-30T17:20:24Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5611713897,56,Back,5611713905,213,0.08,5611713901,141,90.3,5611713899,140,32.5,5611713903,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822843,511,1,2,50,50,uqspd1bx7f6mq8ohj50u1k1k,1,57.0,5.3,2025-03-30T16:08:52.891Z,2025-03-30T16:08:55Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611713935,56,Back,5611713943,213,2.11,5611713937,140,45.7,5611713941,212,23.0,5611713939,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793822875,512,1,2,50,52,uqspd1bx7f6mq8ohj50u1k1k,1,47.4,34.2,2025-03-30T16:08:55.466Z,2025-03-30T16:08:58Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611714147,213,1.26,5611714135,56,Center,5611714141,141,74.2,5611714137,140,55.6,5611714145,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823095,513,1,2,50,55,uqspd1bx7f6mq8ohj50u1k1k,1,56.4,75.3,2025-03-30T16:08:58.298Z,2025-03-30T16:09:13Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,1.0,5611715343,212,9.4,5611715807,210,15,5611715339,140,65.0,5611715341,141,71.7,5611715337,56,Center,5611715345,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823101,514,15,2,51,5,uqspd1bx7f6mq8ohj50u1k1k,1,89.5,88.3,2025-03-30T16:09:08.466Z,2025-03-30T17:34:19Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611715385,22,,5611715853,103,32.3,5611715859,147,55.6,5611715857,146,98.9,5611715511,20,,5611715855,215,,5611715389,69,,5611715851,102,51.1,5611715847,55,5611715843,79,,5611715845,29,,5611715391,56,Left,5611716059,233,,,,391,,,,,,,,,,,,513,
2793823155,391,10,2,51,5,crlocdyqyb1fdhck54qxs65rl,1,1.1,48.1,2025-03-30T16:09:08.566Z,2025-03-30T16:10:08Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611716069,233,514,5611715969,177,,5611715675,178,,5611715679,56,Back,5611715677,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823589,393,1,2,51,28,crlocdyqyb1fdhck54qxs65rl,1,14.3,48.8,2025-03-30T16:09:30.890Z,2025-03-30T16:09:35Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5611717925,140,65.4,5611717921,56,Center,5611717917,199,,5611717933,212,53.9,5611717929,141,40.9,5611717937,213,6.18,5611717941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823655,394,1,2,51,32,crlocdyqyb1fdhck54qxs65rl,1,65.2,40.4,2025-03-30T16:09:35.713Z,2025-03-30T16:09:41Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611718307,213,4.56,5611718295,56,Right,5611718297,140,62.3,5611718301,141,12.0,5611718305,212,19.6,5611718293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823661,395,3,2,51,37,crlocdyqyb1fdhck54qxs65rl,0,71.0,6.2,2025-03-30T16:09:39.993Z,2025-03-30T16:09:45Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611718337,56,Right,5611718655,233,515,5611718339,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823689,515,7,2,51,37,uqspd1bx7f6mq8ohj50u1k1k,0,29.0,93.8,2025-03-30T16:09:39.994Z,2025-03-30T16:09:52Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611718529,56,Back,5611718531,285,,5611718595,233,395,5611718527,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823779,397,61,2,51,38,crlocdyqyb1fdhck54qxs65rl,1,71.1,5.5,2025-03-30T16:09:41.397Z,2025-03-30T16:09:56Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611718989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823771,396,5,2,51,39,crlocdyqyb1fdhck54qxs65rl,0,71.0,-1.6,2025-03-30T16:09:42.210Z,2025-03-30T17:08:28Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611718957,347,,5611718953,56,Right,5611720453,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823777,516,5,2,51,39,uqspd1bx7f6mq8ohj50u1k1k,1,29.0,101.6,2025-03-30T16:09:42.210Z,2025-03-30T17:08:27Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611718979,347,,5611720437,233,396,5611718975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823789,517,1,2,51,41,uqspd1bx7f6mq8ohj50u1k1k,1,28.5,100.0,2025-03-30T16:09:44.218Z,2025-03-30T16:09:47Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611719043,141,87.1,5611719047,213,3.67,5611719033,107,,5611719041,140,12.9,5611719045,212,19.0,5611719037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823797,518,1,2,51,42,uqspd1bx7f6mq8ohj50u1k1k,0,12.9,87.1,2025-03-30T16:09:45.186Z,2025-03-30T16:09:47Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611719071,56,Back,5611719075,141,83.6,5611719077,212,21.0,5611719073,140,32.8,5611719079,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823913,399,1,2,51,46,crlocdyqyb1fdhck54qxs65rl,1,64.7,31.9,2025-03-30T16:09:49.756Z,2025-03-30T16:09:52Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611719639,140,74.5,5611719651,213,0.30,5611719643,141,36.6,5611719647,212,10.8,5611719635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823927,400,4,2,51,47,crlocdyqyb1fdhck54qxs65rl,1,76.8,32.6,2025-03-30T16:09:49.921Z,2025-03-30T16:09:56Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5611719817,233,519,5611719793,152,,5611719795,265,,5611719791,56,Center,5611719797,286,,5611719789,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793823883,519,4,2,51,47,uqspd1bx7f6mq8ohj50u1k1k,0,23.2,67.4,2025-03-30T16:09:49.922Z,2025-03-30T16:09:55Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611719505,13,,5611719515,265,,5611719511,56,Back,5611719513,152,,5611719875,233,400,5611719517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824925,401,13,2,52,48,crlocdyqyb1fdhck54qxs65rl,1,78.7,37.3,2025-03-30T16:10:51.136Z,2025-03-30T17:26:29Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5611726603,458,,5611726599,102,50.6,5611725619,26,,5611726607,231,48.9,5611725623,18,,5611726597,74,,5611726281,72,,5611725625,56,Center,5611726601,103,5611726605,230,98.0,,,,,,,,,,,,,,,,,,,,,,,,79.2,
2793825035,402,5,2,52,48,crlocdyqyb1fdhck54qxs65rl,0,101.3,45.6,2025-03-30T16:10:51.555Z,2025-03-30T17:08:28Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611726243,346,,5611727429,233,522,5611726241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825223,522,5,2,52,48,uqspd1bx7f6mq8ohj50u1k1k,1,-1.3,54.4,2025-03-30T16:10:51.555Z,2025-03-30T17:08:28Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611727379,346,,5611727399,233,402,5611727377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825247,523,1,2,53,7,uqspd1bx7f6mq8ohj50u1k1k,0,3.2,55.5,2025-03-30T16:11:10.562Z,2025-03-30T16:11:12Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5611727497,56,Center,5611727509,74,,5611727503,212,53.5,5611727499,140,53.6,5611727507,1,,5611727495,124,,5611727501,141,43.6,5611727505,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825329,403,1,2,53,9,crlocdyqyb1fdhck54qxs65rl,1,46.6,52.1,2025-03-30T16:11:12.168Z,2025-03-30T16:11:17Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5611727919,213,5.26,5611727913,140,50.5,5611727917,212,7.9,5611727909,3,,5611727911,56,Center,5611727915,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825351,404,1,2,53,12,crlocdyqyb1fdhck54qxs65rl,1,49.2,37.4,2025-03-30T16:11:15.240Z,2025-03-30T17:20:14Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611728035,56,Back,5611728043,213,3.49,5611728041,212,15.6,5611728037,140,35.3,5611728039,141,29.5,5611728033,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825369,405,1,2,53,13,crlocdyqyb1fdhck54qxs65rl,0,33.4,27.6,2025-03-30T16:11:15.912Z,2025-03-30T17:20:15Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5611728149,141,19.4,5611728141,56,Back,5611728145,140,42.5,5611728155,213,5.75,5611728151,212,11.1,5611728139,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825337,524,3,2,53,14,uqspd1bx7f6mq8ohj50u1k1k,0,62.0,94.0,2025-03-30T16:11:17.371Z,2025-03-30T16:11:26Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611727949,286,,5611727947,56,Left,5611728541,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825425,406,7,2,53,14,crlocdyqyb1fdhck54qxs65rl,1,38.0,6.0,2025-03-30T16:11:17.372Z,2025-03-30T16:11:24Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611728485,56,Back,5611728487,285,,5611728499,233,524,5611728483,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825463,407,5,2,53,15,crlocdyqyb1fdhck54qxs65rl,0,39.1,-1.2,2025-03-30T16:11:18.059Z,2025-03-30T17:08:29Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5611728733,347,,5611729277,233,525,5611728729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825541,525,5,2,53,15,uqspd1bx7f6mq8ohj50u1k1k,1,60.9,101.2,2025-03-30T16:11:18.059Z,2025-03-30T17:08:29Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5611729181,347,,5611729179,56,Left,5611729243,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825577,526,1,2,53,20,uqspd1bx7f6mq8ohj50u1k1k,1,61.7,100.0,2025-03-30T16:11:23.051Z,2025-03-30T17:01:28Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611729391,141,67.9,5611729395,213,4.04,5611729383,107,,5611996859,189,,5611729387,140,44.4,5611729397,1,,5611729385,56,Back,5611729393,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825581,527,1,2,53,23,uqspd1bx7f6mq8ohj50u1k1k,1,44.4,67.9,2025-03-30T16:11:25.906Z,2025-03-30T17:01:29Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611729417,56,Back,5611996977,189,,5611729429,213,4.59,5611729427,212,28.4,5611729421,140,41.0,5611729425,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825591,528,1,2,53,25,uqspd1bx7f6mq8ohj50u1k1k,1,41.0,26.4,2025-03-30T16:11:28.426Z,2025-03-30T17:01:32Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611729477,141,13.7,5611729481,213,5.83,5611729475,140,58.0,5611729473,56,Right,5611729479,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825653,529,1,2,53,29,uqspd1bx7f6mq8ohj50u1k1k,1,58.2,13.7,2025-03-30T16:11:32.764Z,2025-03-30T16:11:35Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611729795,141,16.4,5611729791,56,Right,5611729799,213,0.10,5611729793,140,76.3,5611729797,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825779,530,1,2,53,32,uqspd1bx7f6mq8ohj50u1k1k,1,72.9,10.7,2025-03-30T16:11:35.682Z,2025-03-30T16:11:42Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611730387,212,8.9,5611730375,56,Right,5611730379,140,65.2,5611730383,141,5.2,5611730389,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825741,408,83,2,53,37,crlocdyqyb1fdhck54qxs65rl,0,36.6,86.6,2025-03-30T16:11:40.081Z,2025-03-30T16:11:46Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5611730785,399,bqcjd0macjc7hmtz7zx34ym6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825761,409,83,2,53,38,crlocdyqyb1fdhck54qxs65rl,0,33.0,82.3,2025-03-30T16:11:41.320Z,2025-03-30T16:11:45Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5611730769,399,bqcjd0macjc7hmtz7zx34ym6t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825851,531,1,2,53,39,uqspd1bx7f6mq8ohj50u1k1k,1,68.8,15.0,2025-03-30T16:11:42.402Z,2025-03-30T16:11:45Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611730717,140,79.3,5611730723,213,5.86,5611730715,56,Right,5611730719,141,7.6,5611730721,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825871,532,1,2,53,42,uqspd1bx7f6mq8ohj50u1k1k,1,79.3,6.4,2025-03-30T16:11:45.082Z,2025-03-30T16:11:46Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5611730809,140,71.6,5611730815,213,2.65,5611730811,141,12.8,5611730805,56,Right,5611730813,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825931,533,1,2,53,44,uqspd1bx7f6mq8ohj50u1k1k,1,71.6,12.8,2025-03-30T16:11:46.906Z,2025-03-30T16:11:51Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5611731197,212,9.8,5611731191,56,Right,5611731195,141,4.9,5611731199,213,5.70,5611731193,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825965,534,1,2,53,48,uqspd1bx7f6mq8ohj50u1k1k,1,73.9,12.0,2025-03-30T16:11:51.355Z,2025-03-30T16:11:53Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5611731427,56,Right,5611731435,213,3.04,5611731431,141,15.0,5611731429,140,55.7,5611731433,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826035,535,1,2,53,50,uqspd1bx7f6mq8ohj50u1k1k,1,58.9,14.7,2025-03-30T16:11:53.802Z,2025-03-30T16:11:57Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5611731837,213,2.06,5611731829,56,Back,5611731839,1,,5611731833,141,59.4,5611731835,212,34.5,5611731831,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826091,536,1,2,53,54,uqspd1bx7f6mq8ohj50u1k1k,1,43.4,61.7,2025-03-30T16:11:57.764Z,2025-03-30T16:12:01Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611732151,212,25.8,5611732145,56,Left,5611732149,141,94.4,5611732153,213,1.04,5611732147,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826101,537,1,2,53,58,uqspd1bx7f6mq8ohj50u1k1k,0,52.8,93.0,2025-03-30T16:12:01.154Z,2025-03-30T16:12:06Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611732565,233,410,5611732195,140,54.3,5611732197,141,91.4,5611732199,212,1.9,5611732193,56,Left,5611732563,236,,5611732569,286,,5611732201,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826161,410,74,2,53,58,crlocdyqyb1fdhck54qxs65rl,1,44.7,15.9,2025-03-30T16:12:01.155Z,2025-03-30T17:10:40Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5611732553,285,,5611732551,56,Back,5611732585,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826151,538,1,2,54,0,uqspd1bx7f6mq8ohj50u1k1k,1,52.1,85.6,2025-03-30T16:12:03.442Z,2025-03-30T16:12:05Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5611732497,213,3.71,5611732493,141,72.9,5611732489,56,Back,5611732491,140,39.1,5611732495,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826199,539,1,2,54,2,uqspd1bx7f6mq8ohj50u1k1k,1,36.2,71.5,2025-03-30T16:12:05.291Z,2025-03-30T16:12:09Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5611732769,212,15.4,5611732763,56,Center,5611732767,141,69.0,5611732771,213,6.17,5611732765,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826257,540,1,2,54,6,uqspd1bx7f6mq8ohj50u1k1k,1,46.3,75.0,2025-03-30T16:12:09.658Z,2025-03-30T16:12:14Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5611733171,56,Left,5611733175,141,96.0,5611733177,212,22.5,5611733173,140,62.8,5611733179,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
