id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2807287853,504,1,2,46,44,6oxoag5c6zbnn09wx08vz4iak,1,69.9,75.4,2025-04-27T16:05:54.369Z,2025-04-27T16:05:57Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685841479,212,22.5,5685841477,141,46.6,5685841473,56,Center,5685841481,213,5.23,5685841475,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287869,505,61,2,46,47,6oxoag5c6zbnn09wx08vz4iak,0,80.3,45.8,2025-04-27T16:05:56.801Z,2025-04-27T16:05:57Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685841545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287881,288,12,2,46,47,eujf9nqky8c5jnahb2f76m86o,1,19.8,50.3,2025-04-27T16:05:57.281Z,2025-04-27T16:06:32Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685845157,213,5.93,5685845155,212,5.1,5685845151,140,24.4,5685841669,56,Back,5685845153,141,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287887,506,61,2,46,47,6oxoag5c6zbnn09wx08vz4iak,1,79.2,44.6,2025-04-27T16:05:57.381Z,2025-04-27T17:44:42Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685841693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287973,289,1,2,46,48,eujf9nqky8c5jnahb2f76m86o,1,21.6,57.0,2025-04-27T16:05:57.786Z,2025-04-27T16:06:03Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685842207,141,40.3,5685842201,56,Back,5685842205,140,28.1,5685842211,212,13.2,5685842215,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287977,290,4,2,46,50,eujf9nqky8c5jnahb2f76m86o,1,30.0,40.6,2025-04-27T16:06:00.416Z,2025-04-27T16:06:06Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5685842333,233,507,5685842305,13,,5685842313,285,,5685842307,56,Back,5685842309,152,,5685842311,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807287927,507,4,2,46,50,6oxoag5c6zbnn09wx08vz4iak,0,70.0,59.4,2025-04-27T16:06:00.417Z,2025-04-27T16:06:07Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685841985,56,Center,5685841989,265,,5685841987,152,,5685842385,233,290,5685841983,13,,5685841991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288575,291,1,2,47,24,eujf9nqky8c5jnahb2f76m86o,1,24.6,46.9,2025-04-27T16:06:34.033Z,2025-04-27T16:06:35Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5685845461,213,0.22,5685845455,140,73.5,5685845463,1,,5685845457,141,63.7,5685845459,212,52.6,5685845451,152,,5685845453,56,Center,5685845449,157,,5685845447,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288589,292,44,2,47,25,eujf9nqky8c5jnahb2f76m86o,1,73.6,71.6,2025-04-27T16:06:35.168Z,2025-04-27T17:46:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685845523,56,Center,5685845619,233,508,5685845525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288569,508,44,2,47,25,6oxoag5c6zbnn09wx08vz4iak,0,26.4,28.4,2025-04-27T16:06:35.169Z,2025-04-27T17:46:07Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685845429,285,,5685845427,56,Back,5685845657,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288629,293,1,2,47,25,eujf9nqky8c5jnahb2f76m86o,0,73.5,63.7,2025-04-27T16:06:35.265Z,2025-04-27T17:44:44Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685845727,141,58.5,5685845731,212,21.1,5685845721,56,Center,5685845717,3,,5685845735,213,6.11,5685845725,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288783,510,1,2,47,32,6oxoag5c6zbnn09wx08vz4iak,1,14.4,54.3,2025-04-27T16:06:42.009Z,2025-04-27T16:06:46Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685846597,123,,5685846599,56,Back,5685846605,212,15.1,5685846607,213,4.79,5685846601,140,15.5,5685846603,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288843,511,1,2,47,36,6oxoag5c6zbnn09wx08vz4iak,1,15.7,30.4,2025-04-27T16:06:46.362Z,2025-04-27T16:06:49Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685846937,213,1.78,5685846935,212,15.8,5685846931,140,12.6,5685846929,56,Back,5685846933,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807288979,512,1,2,47,39,6oxoag5c6zbnn09wx08vz4iak,1,7.9,53.9,2025-04-27T16:06:49.353Z,2025-04-27T16:06:54Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685847677,141,76.9,5685847679,212,16.7,5685847673,56,Back,5685847681,213,1.21,5685847675,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289041,513,1,2,47,44,6oxoag5c6zbnn09wx08vz4iak,1,30.1,70.8,2025-04-27T16:06:54.609Z,2025-04-27T16:06:58Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685848065,140,37.0,5685848067,141,55.2,5685848069,212,12.8,5685848063,56,Back,5685848071,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289131,514,1,2,47,47,6oxoag5c6zbnn09wx08vz4iak,1,37.5,54.8,2025-04-27T16:06:57.689Z,2025-04-27T16:07:02Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685848623,141,24.4,5685848629,212,21.6,5685848621,140,31.6,5685848637,213,4.42,5685848619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289177,515,1,2,47,51,6oxoag5c6zbnn09wx08vz4iak,1,44.8,17.1,2025-04-27T16:07:01.729Z,2025-04-27T16:07:04Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685848873,56,Center,5685848877,141,40.4,5685848879,212,30.1,5685848883,213,0.55,5685848875,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289185,516,61,2,47,54,6oxoag5c6zbnn09wx08vz4iak,0,69.1,40.3,2025-04-27T16:07:03.912Z,2025-04-27T16:07:04Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5685848933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289225,295,1,2,47,56,eujf9nqky8c5jnahb2f76m86o,1,33.9,52.1,2025-04-27T16:07:05.793Z,2025-04-27T16:07:52Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5685849163,56,Center,5685849171,213,6.17,5685849167,141,49.1,5685849169,212,18.3,5685849165,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289247,296,1,2,47,57,eujf9nqky8c5jnahb2f76m86o,1,51.2,49.1,2025-04-27T16:07:06.986Z,2025-04-27T16:07:58Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5685849269,141,54.3,5685849273,213,2.40,5685849267,140,47.5,5685849271,212,5.3,5685849265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289263,297,1,2,47,58,eujf9nqky8c5jnahb2f76m86o,0,47.5,54.3,2025-04-27T16:07:08.241Z,2025-04-27T16:07:59Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5685849345,56,Back,5685849353,141,65.4,5685849349,140,41.9,5685849357,212,9.6,5685849361,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289289,517,1,2,47,59,6oxoag5c6zbnn09wx08vz4iak,1,48.5,44.2,2025-04-27T16:07:09.441Z,2025-04-27T16:07:10Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685849501,212,15.9,5685849495,56,Center,5685849503,213,0.29,5685849499,141,50.9,5685849497,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289315,518,1,2,48,0,6oxoag5c6zbnn09wx08vz4iak,1,63.0,50.9,2025-04-27T16:07:10.185Z,2025-04-27T16:07:12Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685849673,56,Center,5685849677,141,36.6,5685849679,212,12.3,5685849681,213,5.37,5685849675,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289329,519,1,2,48,2,6oxoag5c6zbnn09wx08vz4iak,0,68.1,36.4,2025-04-27T16:07:11.865Z,2025-04-27T16:07:13Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685849761,56,Center,5685849765,141,65.4,5685849767,212,34.9,5685849769,213,0.60,5685849763,140,95.5,5685849771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289349,298,12,2,48,4,eujf9nqky8c5jnahb2f76m86o,1,11.9,33.7,2025-04-27T16:07:14.209Z,2025-04-27T16:07:16Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685849901,212,24.7,5685849903,213,4.90,5685849899,141,0.0,5685849897,140,16.3,5685850005,167,,5685849895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289355,299,5,2,48,5,eujf9nqky8c5jnahb2f76m86o,0,14.1,-2.0,2025-04-27T16:07:15.106Z,2025-04-27T17:54:41Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685849919,347,,5685849917,56,Back,5685850753,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289457,520,5,2,48,5,6oxoag5c6zbnn09wx08vz4iak,1,85.9,102.0,2025-04-27T16:07:15.106Z,2025-04-27T17:54:40Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685850655,56,Left,5685850657,347,,5685850707,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289509,521,1,2,48,12,6oxoag5c6zbnn09wx08vz4iak,1,82.8,100.0,2025-04-27T16:07:22.513Z,2025-04-27T16:07:25Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685850963,212,16.2,5685850961,141,86.5,5685850955,107,,5685850965,213,5.57,5685850959,140,94.5,5685850957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289513,522,50,2,48,15,6oxoag5c6zbnn09wx08vz4iak,1,95.0,84.6,2025-04-27T16:07:25.417Z,2025-04-27T16:07:31Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685850981,286,,5685850979,56,Left,5685851261,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289537,300,7,2,48,15,eujf9nqky8c5jnahb2f76m86o,1,5.0,15.4,2025-04-27T16:07:25.418Z,2025-04-27T16:07:30Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685851225,233,522,5685851075,167,,5685851077,56,Back,5685851079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289515,523,43,2,48,16,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T16:07:26.361Z,2025-04-27T16:07:32Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685851279,75,0,5685851277,56,Left,5685851645,144,6,5685851549,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289545,301,6,2,48,17,eujf9nqky8c5jnahb2f76m86o,0,3.4,46.9,2025-04-27T16:07:26.953Z,2025-04-27T17:10:12Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685851463,56,Back,5685851741,233,524,5685851465,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289581,524,6,2,48,17,6oxoag5c6zbnn09wx08vz4iak,1,96.6,53.1,2025-04-27T16:07:26.953Z,2025-04-27T17:10:11Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685851673,233,301,5685851437,73,,5685851435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289825,525,1,2,48,33,6oxoag5c6zbnn09wx08vz4iak,0,99.5,99.5,2025-04-27T16:07:43.089Z,2025-04-27T16:07:44Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685852875,213,4.54,5685852865,223,,5685852859,2,,5685852863,155,,5685852871,141,54.9,5685852861,6,,5685852869,140,94.5,5685852873,212,30.8,5685852867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289849,302,12,2,48,34,eujf9nqky8c5jnahb2f76m86o,1,4.8,40.7,2025-04-27T16:07:44.265Z,2025-04-27T16:07:46Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685853023,56,Back,5685853033,212,32.5,5685853027,140,18.8,5685853031,141,0.0,5685853109,167,,5685853035,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289861,303,5,2,48,35,eujf9nqky8c5jnahb2f76m86o,0,20.9,-2.0,2025-04-27T16:07:45.146Z,2025-04-27T17:54:42Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685853087,347,,5685853825,233,526,5685853085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807289973,526,5,2,48,35,6oxoag5c6zbnn09wx08vz4iak,1,79.1,102.0,2025-04-27T16:07:45.146Z,2025-04-27T17:54:41Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5685853713,347,,5685853795,233,303,5685853711,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290017,527,1,2,48,42,6oxoag5c6zbnn09wx08vz4iak,1,70.2,100.0,2025-04-27T16:07:52.401Z,2025-04-27T16:07:54Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685853959,140,72.9,5685853957,56,Left,5685853965,213,4.93,5685853955,107,,5685853961,141,82.7,5685853963,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290057,528,1,2,48,44,6oxoag5c6zbnn09wx08vz4iak,1,75.6,73.3,2025-04-27T16:07:54.569Z,2025-04-27T16:07:56Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5685854215,141,54.8,5685854217,212,15.8,5685854219,213,4.06,5685854211,56,Center,5685854213,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290145,529,1,2,48,46,6oxoag5c6zbnn09wx08vz4iak,1,67.5,48.5,2025-04-27T16:07:56.249Z,2025-04-27T16:08:00Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685854693,141,6.5,5685854689,56,Right,5685854695,212,30.2,5685854691,140,76.8,5685854697,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290167,530,1,2,48,50,6oxoag5c6zbnn09wx08vz4iak,0,72.1,6.5,2025-04-27T16:07:59.985Z,2025-04-27T16:08:01Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5685854795,212,11.9,5685854791,140,78.0,5685854797,213,1.02,5685854793,141,21.5,5685854789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290303,305,3,2,48,56,eujf9nqky8c5jnahb2f76m86o,0,54.0,54.2,2025-04-27T16:08:06.449Z,2025-04-27T16:08:11Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5685855575,233,531,5685855511,56,Center,5685855513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290309,531,7,2,48,56,6oxoag5c6zbnn09wx08vz4iak,0,46.0,45.8,2025-04-27T16:08:06.450Z,2025-04-27T16:08:11Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685855543,285,,5685855547,233,305,5685855541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290469,306,1,2,49,3,eujf9nqky8c5jnahb2f76m86o,1,76.3,16.5,2025-04-27T16:08:13.569Z,2025-04-27T16:08:16Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5685856333,140,74.0,5685856331,56,Right,5685856339,213,4.34,5685856337,212,6.6,5685856335,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290563,307,1,2,49,6,eujf9nqky8c5jnahb2f76m86o,0,74.0,7.4,2025-04-27T16:08:16.321Z,2025-04-27T16:08:21Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685856903,212,23.9,5685856899,140,96.3,5685856897,56,Right,5685856905,213,0.20,5685856901,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290595,532,12,2,49,9,6oxoag5c6zbnn09wx08vz4iak,1,2.5,77.8,2025-04-27T16:08:19.265Z,2025-04-27T16:08:23Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685857063,141,80.2,5685857061,140,4.2,5685857065,212,2.4,5685857067,213,0.74,5685857059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290597,308,43,2,49,13,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:08:22.898Z,2025-04-27T16:08:27Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5685857073,56,Right,5685857399,144,74,5685857075,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290617,309,61,2,49,14,eujf9nqky8c5jnahb2f76m86o,1,96.3,14.3,2025-04-27T16:08:24.520Z,2025-04-27T16:08:24Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5685857187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290635,310,5,2,49,15,eujf9nqky8c5jnahb2f76m86o,0,101.6,20.4,2025-04-27T16:08:24.882Z,2025-04-27T17:54:42Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5685857267,346,,5685857709,233,533,5685857263,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290703,533,5,2,49,15,6oxoag5c6zbnn09wx08vz4iak,1,-1.6,79.6,2025-04-27T16:08:24.882Z,2025-04-27T17:44:48Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685857661,233,310,5685857631,56,Back,5685857635,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290739,534,1,2,49,20,6oxoag5c6zbnn09wx08vz4iak,1,4.8,60.3,2025-04-27T16:08:30.097Z,2025-04-27T16:08:33Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685857799,140,7.3,5685857797,56,Back,5685857801,141,68.4,5685857809,237,,5685857803,212,6.1,5685857805,213,1.13,5685857795,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290875,535,1,2,49,23,6oxoag5c6zbnn09wx08vz4iak,1,15.0,66.4,2025-04-27T16:08:32.890Z,2025-04-27T16:08:41Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685858641,213,3.85,5685858637,141,55.8,5685858639,212,11.1,5685858635,140,7.0,5685858633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807290933,536,1,2,49,31,6oxoag5c6zbnn09wx08vz4iak,1,31.0,41.0,2025-04-27T16:08:40.882Z,2025-04-27T16:08:44Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5685858979,56,Back,5685858985,212,11.6,5685858987,213,4.95,5685858981,140,33.6,5685858983,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291003,537,1,2,49,34,6oxoag5c6zbnn09wx08vz4iak,1,32.4,19.5,2025-04-27T16:08:44.042Z,2025-04-27T16:08:47Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685859375,56,Center,5685859381,212,27.2,5685859383,213,0.68,5685859379,141,44.5,5685859377,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291127,538,1,2,49,37,6oxoag5c6zbnn09wx08vz4iak,1,48.2,45.5,2025-04-27T16:08:47.491Z,2025-04-27T16:08:53Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5685860077,212,41.9,5685860063,155,,5685860071,141,91.1,5685860067,140,75.1,5685860081,213,0.83,5685860065,56,Left,5685860083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291159,539,1,2,49,45,6oxoag5c6zbnn09wx08vz4iak,1,75.6,70.2,2025-04-27T16:08:55.449Z,2025-04-27T16:08:56Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5685860295,56,Center,5685860297,140,91.0,5685860303,213,6.21,5685860299,141,68.4,5685860301,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291179,540,1,2,49,46,6oxoag5c6zbnn09wx08vz4iak,1,91.0,68.4,2025-04-27T16:08:56.041Z,2025-04-27T16:10:06Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685860423,140,93.3,5685860421,56,Center,5685860429,213,1.23,5685860427,212,7.3,5685860425,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291229,541,1,2,49,47,6oxoag5c6zbnn09wx08vz4iak,0,95.5,76.6,2025-04-27T16:08:57.137Z,2025-04-27T17:50:42Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685860701,213,4.31,5685860693,56,Center,5685860697,141,62.1,5685860699,212,10.7,5685860695,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291237,542,43,2,49,48,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T16:08:58.033Z,2025-04-27T17:50:25Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5685860737,140,95.2,5685860739,141,63.9,5686445639,144,1,5685860743,213,0.24,5685860741,212,4.5,5685860735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291221,311,61,2,49,49,eujf9nqky8c5jnahb2f76m86o,1,10.7,28.0,2025-04-27T16:08:58.842Z,2025-04-27T17:45:21Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5685860667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291255,312,61,2,49,50,eujf9nqky8c5jnahb2f76m86o,1,9.4,40.0,2025-04-27T16:09:00.426Z,2025-04-27T17:45:23Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5685860865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291295,313,10,2,49,51,eujf9nqky8c5jnahb2f76m86o,1,2.8,45.8,2025-04-27T16:09:01.249Z,2025-04-27T18:09:10Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5685861107,56,Back,5685866985,182,,5685866987,139,,5685866981,173,,5685866983,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291301,314,6,2,49,51,eujf9nqky8c5jnahb2f76m86o,0,1.4,38.2,2025-04-27T16:09:01.538Z,2025-04-27T17:10:12Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5685861359,233,543,5685861219,73,,5685861217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291261,543,6,2,49,51,6oxoag5c6zbnn09wx08vz4iak,1,98.6,61.8,2025-04-27T16:09:01.538Z,2025-04-27T17:50:24Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5685861029,73,,5685861319,233,314,5685861027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291591,544,1,2,50,10,6oxoag5c6zbnn09wx08vz4iak,0,99.5,99.5,2025-04-27T16:09:20.050Z,2025-04-27T16:09:56Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5685862691,6,,5685862699,140,94.2,5685862703,212,30.3,5685862697,56,Center,5685862689,2,,5685862693,155,,5685862701,141,55.7,5685862695,223,,5685862705,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291607,315,12,2,50,12,eujf9nqky8c5jnahb2f76m86o,1,4.9,44.5,2025-04-27T16:09:22.673Z,2025-04-27T16:09:24Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685862791,141,24.1,5685862797,212,14.0,5685862801,213,4.58,5685862787,56,Back,5685862789,140,3.1,5685862835,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807291829,316,12,2,50,14,eujf9nqky8c5jnahb2f76m86o,1,3.1,24.1,2025-04-27T16:09:24.361Z,2025-04-27T16:09:35Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5685864033,140,25.7,5685864035,141,7.7,5685864031,56,Back,5685864039,213,5.84,5685864037,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
