id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2803919625,470,1,2,51,12,uqspd1bx7f6mq8ohj50u1k1k,1,65.0,7.3,2025-04-20T13:44:47.945Z,2025-04-20T14:41:37Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667551113,189,,5667317159,212,13.0,5667317153,56,Right,5667317161,213,2.75,5667317155,140,53.6,5667317157,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919641,471,1,2,51,12,uqspd1bx7f6mq8ohj50u1k1k,0,52.5,15.2,2025-04-20T13:44:48.209Z,2025-04-20T15:22:29Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667317231,141,13.1,5667317227,56,Right,5667317225,155,,5667317233,212,17.8,5667317229,140,69.4,5667317235,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919615,500,1,2,51,14,80hgdmpkvdrhw1ge9nks2kxvy,0,31.6,76.5,2025-04-20T13:44:50.021Z,2025-04-20T15:22:31Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667326869,3,,5667326873,141,78.7,5667326875,212,7.9,5667326877,213,0.19,5667326871,140,39.0,5667317127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919653,501,1,2,51,15,80hgdmpkvdrhw1ge9nks2kxvy,0,25.0,79.9,2025-04-20T13:44:50.549Z,2025-04-20T13:48:46Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5667317277,213,5.44,5667317261,140,27.2,5667317257,56,Back,5667337781,233,472,5667317265,141,76.1,5667337779,236,,5667317271,212,3.5,5667337785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919709,472,74,2,51,15,uqspd1bx7f6mq8ohj50u1k1k,1,63.0,14.3,2025-04-20T13:44:50.550Z,2025-04-20T14:42:46Z,15823p8n34f7coivq6wq687is,W. Igor,,,5667337747,285,,5667337803,233,501,5667317541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919767,473,1,2,51,19,uqspd1bx7f6mq8ohj50u1k1k,1,58.2,10.1,2025-04-20T13:44:55.017Z,2025-04-20T13:44:56Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667317779,140,55.2,5667317785,212,4.4,5667317789,213,2.37,5667317777,56,Right,5667317781,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919811,474,1,2,51,20,uqspd1bx7f6mq8ohj50u1k1k,1,53.8,16.4,2025-04-20T13:44:56.080Z,2025-04-20T13:44:58Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667318019,140,57.6,5667318023,212,6.0,5667318025,213,5.44,5667318017,56,Right,5667318021,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919823,475,1,2,51,23,uqspd1bx7f6mq8ohj50u1k1k,0,59.1,7.0,2025-04-20T13:44:58.760Z,2025-04-20T15:26:01Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667318121,155,,5667318125,140,92.1,5667318127,141,43.3,5667318123,56,Center,5667318133,1,,5667318129,212,42.5,5667318131,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803919991,503,1,2,51,31,80hgdmpkvdrhw1ge9nks2kxvy,1,6.8,43.7,2025-04-20T13:45:06.893Z,2025-04-20T14:40:52Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667319155,140,12.4,5667319161,213,5.16,5667319157,141,25.9,5667319153,56,Back,5667548019,189,,5667319151,123,,5667319159,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920065,504,1,2,51,35,80hgdmpkvdrhw1ge9nks2kxvy,1,20.5,26.2,2025-04-20T13:45:10.845Z,2025-04-20T13:45:14Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667319591,213,0.44,5667319583,56,Back,5667319585,140,35.4,5667319587,141,36.9,5667319589,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920093,505,1,2,51,38,80hgdmpkvdrhw1ge9nks2kxvy,1,35.4,36.9,2025-04-20T13:45:13.940Z,2025-04-20T13:45:16Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5667319739,213,5.31,5667319723,140,47.1,5667319721,56,Back,5667319733,212,21.9,5667319729,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920135,506,1,2,51,40,80hgdmpkvdrhw1ge9nks2kxvy,1,47.1,10.3,2025-04-20T13:45:16.076Z,2025-04-20T13:45:19Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667320015,212,33.3,5667320017,213,6.20,5667320003,56,Right,5667320007,140,78.7,5667320019,1,,5667320011,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920193,507,1,2,51,44,80hgdmpkvdrhw1ge9nks2kxvy,1,85.4,8.5,2025-04-20T13:45:19.364Z,2025-04-20T13:45:22Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667320319,140,75.9,5667320325,213,2.44,5667320323,212,13.1,5667320317,56,Right,5667320321,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920199,508,3,2,51,46,80hgdmpkvdrhw1ge9nks2kxvy,0,73.0,20.6,2025-04-20T13:45:21.512Z,2025-04-20T14:04:32Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5667320371,56,Right,5667320373,286,,5667388097,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803932743,655,7,2,51,46,uqspd1bx7f6mq8ohj50u1k1k,1,27.0,79.4,2025-04-20T13:45:21.513Z,2025-04-20T14:04:33Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5667388039,56,Back,5667388087,233,508,5667388041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920339,477,1,2,51,49,uqspd1bx7f6mq8ohj50u1k1k,1,27.4,86.2,2025-04-20T13:45:25.217Z,2025-04-20T13:45:29Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5667321069,1,,5667321059,56,Left,5667321061,140,58.2,5667321063,141,95.1,5667321065,212,32.9,5667321067,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920353,478,3,2,51,54,uqspd1bx7f6mq8ohj50u1k1k,0,69.6,91.4,2025-04-20T13:45:29.452Z,2025-04-20T14:42:25Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5667321109,286,,5667321389,233,509,5667321107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920377,509,7,2,51,54,80hgdmpkvdrhw1ge9nks2kxvy,1,30.4,8.6,2025-04-20T13:45:29.453Z,2025-04-20T14:42:25Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667321217,285,,5667321215,56,Back,5667321303,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920373,479,83,2,51,56,uqspd1bx7f6mq8ohj50u1k1k,0,22.6,82.3,2025-04-20T13:45:31.922Z,2025-04-20T13:45:35Z,15823p8n34f7coivq6wq687is,W. Igor,,,5667321525,399,9l89pnte9uhyc8jnads2lintg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920429,511,1,2,51,56,80hgdmpkvdrhw1ge9nks2kxvy,1,11.2,9.4,2025-04-20T13:45:32.172Z,2025-04-20T13:45:34Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667321469,56,Back,5667321471,140,3.5,5667321477,213,2.05,5667321475,212,17.4,5667321473,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920449,512,1,2,51,58,80hgdmpkvdrhw1ge9nks2kxvy,0,3.5,31.5,2025-04-20T13:45:34.172Z,2025-04-20T13:45:36Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667321605,212,36.2,5667321607,213,5.93,5667321603,141,12.9,5667321599,56,Back,5667321597,157,,5667321601,140,35.8,5667321609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920601,481,1,2,52,5,uqspd1bx7f6mq8ohj50u1k1k,1,60.4,83.0,2025-04-20T13:45:41.097Z,2025-04-20T13:45:43Z,15823p8n34f7coivq6wq687is,W. Igor,,,5667322291,140,45.4,5667322295,212,23.8,5667322297,213,3.99,5667322293,141,56.7,5667322289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920671,482,1,2,52,7,uqspd1bx7f6mq8ohj50u1k1k,1,45.8,54.2,2025-04-20T13:45:42.992Z,2025-04-20T13:45:46Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667322707,213,5.37,5667322693,56,Center,5667322703,212,14.6,5667322695,140,54.3,5667322699,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920757,483,1,2,52,11,uqspd1bx7f6mq8ohj50u1k1k,1,62.3,41.6,2025-04-20T13:45:46.681Z,2025-04-20T13:45:52Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5667323151,56,Center,5667323159,213,2.36,5667323157,212,17.4,5667323155,141,59.7,5667323153,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920801,484,1,2,52,16,uqspd1bx7f6mq8ohj50u1k1k,1,51.7,60.8,2025-04-20T13:45:52.097Z,2025-04-20T13:45:54Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5667323373,141,79.9,5667323365,56,Left,5667323377,213,1.26,5667323375,212,13.7,5667323369,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920815,485,1,2,52,19,uqspd1bx7f6mq8ohj50u1k1k,1,55.9,83.3,2025-04-20T13:45:54.577Z,2025-04-20T13:45:56Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5667323449,212,13.5,5667323451,213,4.04,5667323445,140,47.9,5667323447,141,67.8,5667323443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920847,486,1,2,52,20,uqspd1bx7f6mq8ohj50u1k1k,1,46.9,65.5,2025-04-20T13:45:55.816Z,2025-04-20T13:45:58Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5667323651,212,19.8,5667323649,141,36.4,5667323645,56,Back,5667323647,140,47.0,5667323653,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920871,487,1,2,52,22,uqspd1bx7f6mq8ohj50u1k1k,1,48.8,32.7,2025-04-20T13:45:57.985Z,2025-04-20T13:46:00Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667323771,213,5.28,5667323763,56,Right,5667323765,140,59.9,5667323767,141,6.1,5667323769,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920911,488,1,2,52,24,uqspd1bx7f6mq8ohj50u1k1k,1,61.9,6.2,2025-04-20T13:45:59.904Z,2025-04-20T13:46:02Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667323991,56,Right,5667323999,213,1.07,5667323993,140,65.3,5667323997,212,7.4,5667323995,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803920961,489,1,2,52,26,uqspd1bx7f6mq8ohj50u1k1k,1,65.4,15.8,2025-04-20T13:46:01.905Z,2025-04-20T13:46:06Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5667324269,212,4.9,5667324271,213,4.50,5667324263,56,Right,5667324265,140,64.4,5667324267,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921009,490,1,2,52,30,uqspd1bx7f6mq8ohj50u1k1k,1,64.4,8.6,2025-04-20T13:46:06.048Z,2025-04-20T13:46:09Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667324603,56,Back,5667324605,140,46.1,5667324611,213,2.73,5667324607,141,21.0,5667324609,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921079,491,1,2,52,33,uqspd1bx7f6mq8ohj50u1k1k,1,46.1,21.0,2025-04-20T13:46:08.873Z,2025-04-20T13:46:12Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667325001,213,5.48,5667324997,212,14.2,5667324987,140,55.5,5667324985,56,Right,5667324993,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921133,492,1,2,52,37,uqspd1bx7f6mq8ohj50u1k1k,1,55.8,16.2,2025-04-20T13:46:12.681Z,2025-04-20T13:46:16Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5667325361,141,26.4,5667325357,56,Back,5667325359,140,40.9,5667325363,212,17.1,5667325365,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921203,493,1,2,52,40,uqspd1bx7f6mq8ohj50u1k1k,1,41.4,27.1,2025-04-20T13:46:15.953Z,2025-04-20T13:46:19Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667325749,141,84.4,5667325751,212,39.1,5667325743,155,,5667325745,56,Back,5667325747,140,44.9,5667325755,1,,5667325753,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921239,494,1,2,52,43,uqspd1bx7f6mq8ohj50u1k1k,1,53.8,91.2,2025-04-20T13:46:19.264Z,2025-04-20T13:46:21Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5667325945,213,5.89,5667325943,212,15.8,5667325937,56,Left,5667325941,141,82.3,5667325939,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921247,495,1,2,52,46,uqspd1bx7f6mq8ohj50u1k1k,1,70.3,83.6,2025-04-20T13:46:21.345Z,2025-04-20T13:46:22Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5667325971,56,Left,5667325987,213,3.31,5667325975,140,64.3,5667325983,212,6.4,5667325979,141,82.0,5667326045,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921337,496,1,2,52,49,uqspd1bx7f6mq8ohj50u1k1k,1,63.8,78.5,2025-04-20T13:46:25.081Z,2025-04-20T13:46:27Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5667326525,213,3.87,5667326523,212,9.0,5667326517,140,57.4,5667326513,56,Center,5667326521,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921389,497,1,2,52,51,uqspd1bx7f6mq8ohj50u1k1k,1,58.9,67.8,2025-04-20T13:46:26.849Z,2025-04-20T13:46:28Z,15823p8n34f7coivq6wq687is,W. Igor,,,5667326741,141,37.7,5667326739,140,53.2,5667326737,56,Center,5667326743,212,21.3,5667326745,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921469,498,1,2,52,53,uqspd1bx7f6mq8ohj50u1k1k,1,53.4,38.5,2025-04-20T13:46:28.681Z,2025-04-20T13:46:34Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667327183,140,58.7,5667327187,212,20.5,5667327185,141,9.5,5667327189,213,4.99,5667327181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921563,499,1,2,52,59,uqspd1bx7f6mq8ohj50u1k1k,1,58.6,4.3,2025-04-20T13:46:34.609Z,2025-04-20T13:46:41Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5667327679,212,45.3,5667327683,1,,5667327681,213,2.67,5667327673,56,Back,5667327677,141,34.6,5667327675,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921617,500,1,2,53,5,uqspd1bx7f6mq8ohj50u1k1k,1,24.1,34.2,2025-04-20T13:46:40.889Z,2025-04-20T13:46:43Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5667327959,140,31.6,5667327973,213,5.32,5667327967,212,13.8,5667327965,141,17.6,5667327957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921667,501,1,2,53,8,uqspd1bx7f6mq8ohj50u1k1k,0,31.6,17.6,2025-04-20T13:46:43.512Z,2025-04-20T13:46:46Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667328219,56,Right,5667328227,213,0.02,5667328225,212,28.6,5667328223,141,18.6,5667328217,155,,5667328221,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921685,513,1,2,53,11,80hgdmpkvdrhw1ge9nks2kxvy,1,27.8,75.7,2025-04-20T13:46:46.388Z,2025-04-20T13:46:47Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5667328295,212,7.4,5667328297,213,0.33,5667328293,141,79.3,5667328289,56,Back,5667328291,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921795,515,1,2,53,12,80hgdmpkvdrhw1ge9nks2kxvy,1,34.5,79.3,2025-04-20T13:46:47.532Z,2025-04-20T13:46:53Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5667328875,212,27.3,5667328877,213,3.91,5667328867,140,15.7,5667328871,141,51.5,5667328861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921819,516,1,2,53,17,80hgdmpkvdrhw1ge9nks2kxvy,1,16.3,50.6,2025-04-20T13:46:53.052Z,2025-04-20T13:46:54Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667328979,140,22.3,5667328985,213,5.25,5667328983,212,12.3,5667328977,56,Back,5667328981,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921851,517,1,2,53,18,80hgdmpkvdrhw1ge9nks2kxvy,1,22.3,35.1,2025-04-20T13:46:53.955Z,2025-04-20T13:46:56Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667329179,56,Back,5667329183,141,8.6,5667329185,212,18.4,5667329187,213,4.92,5667329181,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921895,518,1,2,53,21,80hgdmpkvdrhw1ge9nks2kxvy,1,25.9,8.5,2025-04-20T13:46:56.707Z,2025-04-20T13:46:59Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667329445,141,15.8,5667329443,140,11.5,5667329441,56,Back,5667329451,212,15.9,5667329453,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921927,519,1,2,53,23,80hgdmpkvdrhw1ge9nks2kxvy,1,11.5,15.8,2025-04-20T13:46:59.091Z,2025-04-20T13:47:01Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667329629,141,32.4,5667329633,213,2.16,5667329625,56,Back,5667329627,140,4.3,5667329631,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921955,520,1,2,53,26,80hgdmpkvdrhw1ge9nks2kxvy,1,4.1,31.3,2025-04-20T13:47:01.315Z,2025-04-20T13:47:03Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5667329783,56,Back,5667329785,140,13.8,5667329791,212,10.5,5667329789,141,34.9,5667329793,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803921999,521,1,2,53,28,80hgdmpkvdrhw1ge9nks2kxvy,1,13.8,34.9,2025-04-20T13:47:03.715Z,2025-04-20T13:47:06Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667330053,213,4.54,5667330045,56,Back,5667330047,140,11.0,5667330049,141,9.5,5667330051,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922011,522,1,2,53,31,80hgdmpkvdrhw1ge9nks2kxvy,1,11.0,9.5,2025-04-20T13:47:06.635Z,2025-04-20T13:47:07Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667330099,141,16.2,5667330103,213,0.24,5667330095,56,Back,5667330097,140,28.8,5667330101,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922075,523,1,2,53,32,80hgdmpkvdrhw1ge9nks2kxvy,1,28.8,16.2,2025-04-20T13:47:07.467Z,2025-04-20T13:47:11Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5667330439,56,Back,5667330445,212,18.7,5667330447,213,5.93,5667330443,141,6.7,5667330441,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922079,524,1,2,53,36,80hgdmpkvdrhw1ge9nks2kxvy,1,65.9,11.3,2025-04-20T13:47:11.387Z,2025-04-20T13:50:41Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667330483,140,65.4,5667330487,212,3.5,5667330485,141,16.4,5667330481,56,Right,5667330489,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922193,525,1,2,53,40,80hgdmpkvdrhw1ge9nks2kxvy,1,65.1,25.0,2025-04-20T13:47:15.731Z,2025-04-20T13:47:19Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5667331123,141,9.2,5667331119,140,84.2,5667331109,155,,5667331115,56,Right,5667331129,212,22.8,5667331133,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922211,526,1,2,53,43,80hgdmpkvdrhw1ge9nks2kxvy,1,87.9,10.1,2025-04-20T13:47:18.594Z,2025-04-20T13:47:21Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667331233,56,Right,5667331235,140,78.2,5667331241,213,3.14,5667331237,141,10.1,5667331239,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922295,527,1,2,53,45,80hgdmpkvdrhw1ge9nks2kxvy,1,78.1,10.1,2025-04-20T13:47:20.843Z,2025-04-20T13:47:26Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5667331641,56,Center,5667331645,141,31.0,5667331647,212,16.2,5667331643,140,70.6,5667331649,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922377,528,1,2,53,50,80hgdmpkvdrhw1ge9nks2kxvy,1,69.9,31.6,2025-04-20T13:47:25.882Z,2025-04-20T13:47:30Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5667332023,56,Right,5667332025,140,72.2,5667332027,141,13.1,5667332029,212,12.8,5667332031,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922399,529,1,2,53,55,80hgdmpkvdrhw1ge9nks2kxvy,1,73.1,11.7,2025-04-20T13:47:30.482Z,2025-04-20T13:47:32Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667332171,140,86.7,5667332177,213,6.07,5667332175,212,14.6,5667332173,141,7.1,5667332169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922431,530,1,2,53,56,80hgdmpkvdrhw1ge9nks2kxvy,1,86.7,7.1,2025-04-20T13:47:32.291Z,2025-04-20T13:47:34Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5667332317,56,Right,5667332321,141,5.5,5667332319,140,71.5,5667332325,213,3.21,5667332323,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922463,531,1,2,53,59,80hgdmpkvdrhw1ge9nks2kxvy,1,72.5,8.9,2025-04-20T13:47:34.506Z,2025-04-20T13:47:36Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5667332511,141,26.2,5667332507,140,69.0,5667332505,56,Center,5667332513,212,12.3,5667332515,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922503,532,1,2,54,0,80hgdmpkvdrhw1ge9nks2kxvy,1,69.0,26.2,2025-04-20T13:47:36.058Z,2025-04-20T13:47:38Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5667332723,213,0.35,5667332719,141,33.0,5667332721,212,13.5,5667332717,140,81.1,5667332715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922515,533,1,2,54,3,80hgdmpkvdrhw1ge9nks2kxvy,0,90.6,33.9,2025-04-20T13:47:38.563Z,2025-04-20T13:47:39Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5667332799,56,Center,5667332801,140,92.7,5667332805,212,11.4,5667332807,213,1.38,5667332803,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922585,502,12,2,54,5,uqspd1bx7f6mq8ohj50u1k1k,1,3.6,42.5,2025-04-20T13:47:40.720Z,2025-04-20T13:47:44Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667333119,56,Back,5667333121,140,3.9,5667333127,213,1.56,5667333125,212,24.9,5667333123,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922551,534,61,2,54,6,80hgdmpkvdrhw1ge9nks2kxvy,0,95.6,9.5,2025-04-20T13:47:42.259Z,2025-04-20T13:47:42Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5667332983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922865,503,5,2,54,7,uqspd1bx7f6mq8ohj50u1k1k,1,-1.0,85.9,2025-04-20T13:47:43.035Z,2025-04-20T14:46:53Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5667334565,56,Back,5667334567,346,,5667334627,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803922563,535,5,2,54,7,80hgdmpkvdrhw1ge9nks2kxvy,0,101.0,14.1,2025-04-20T13:47:43.035Z,2025-04-20T14:46:54Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5667333021,346,,5667333019,56,Right,5667334667,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
