id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823870967,474,1,2,46,21,d8w1m5j3jbd1eva8524dv4a20,1,28.1,100.0,2025-06-22T16:03:33.842Z,2025-06-22T16:03:36Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778029781,1,,5778029775,141,78.2,5778029773,140,48.3,5778029777,212,26.5,5778029769,107,,5778029779,213,5.64,5778029771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870971,475,61,2,46,23,d8w1m5j3jbd1eva8524dv4a20,1,48.4,78.4,2025-06-22T16:03:36.634Z,2025-06-22T16:06:40Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778029799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870983,476,1,2,46,24,d8w1m5j3jbd1eva8524dv4a20,1,38.5,89.7,2025-06-22T16:03:37.537Z,2025-06-22T16:03:40Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778029857,212,6.5,5778029853,140,32.3,5778029849,3,,5778029851,56,Back,5778029855,141,90.5,5778029859,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870987,477,61,2,46,25,d8w1m5j3jbd1eva8524dv4a20,0,31.0,90.5,2025-06-22T16:03:38.178Z,2025-06-22T16:08:07Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778029875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870973,490,1,2,46,26,btaf9fuj3xctycyjeqwereaow,1,63.0,9.9,2025-06-22T16:03:38.887Z,2025-06-22T16:08:30Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,5778037483,140,66.5,5778037487,212,8.3,5778037489,213,1.11,5778037481,56,Right,5778037485,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823872773,551,1,2,46,27,btaf9fuj3xctycyjeqwereaow,1,64.8,15.6,2025-06-22T16:03:39.874Z,2025-06-22T18:03:21Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5778040485,141,10.3,5778040483,140,65.4,5778040487,212,3.7,5778040489,213,4.89,5778040481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870991,478,43,2,46,27,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T16:03:40.188Z,2025-06-22T16:09:46Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778029883,56,Back,5778039497,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823870989,491,43,2,46,27,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-06-22T16:03:40.784Z,2025-06-22T16:09:25Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5778038815,144,61,5778029877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871003,493,1,2,46,29,btaf9fuj3xctycyjeqwereaow,0,75.4,23.9,2025-06-22T16:03:42.118Z,2025-06-22T16:03:42Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,5778029939,141,26.7,5778029943,213,0.23,5778029935,56,Center,5778029937,140,83.0,5778029941,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871017,480,1,2,46,32,d8w1m5j3jbd1eva8524dv4a20,0,9.9,86.2,2025-06-22T16:03:45.331Z,2025-06-22T16:03:48Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5778029991,212,39.6,5778029987,140,47.5,5778029995,1,,5778029983,157,,5778029985,56,Back,5778029989,141,89.9,5778029993,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871033,481,4,2,46,38,d8w1m5j3jbd1eva8524dv4a20,1,42.7,86.4,2025-06-22T16:03:50.906Z,2025-06-22T17:50:23Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778030103,286,,5778030097,56,Back,5778030095,13,,5778030121,233,494,5778167835,294,,5778030099,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871035,494,4,2,46,38,btaf9fuj3xctycyjeqwereaow,0,57.3,13.6,2025-06-22T16:03:50.907Z,2025-06-22T18:03:23Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778030115,152,,5778167725,294,,5778030113,56,Right,5778030125,233,481,5778030111,13,,5778030119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871129,482,1,2,47,3,d8w1m5j3jbd1eva8524dv4a20,1,42.0,89.4,2025-06-22T16:04:15.843Z,2025-06-22T16:04:19Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778030637,152,,5778030645,212,17.6,5778030639,56,Back,5778030641,140,30.5,5778030643,141,70.5,5778030635,5,,5778030647,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871137,483,1,2,47,7,d8w1m5j3jbd1eva8524dv4a20,1,27.4,72.6,2025-06-22T16:04:20.386Z,2025-06-22T16:06:03Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778030693,212,16.2,5778030689,140,42.6,5778030695,213,6.12,5778030691,141,68.8,5778030687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871147,484,1,2,47,8,d8w1m5j3jbd1eva8524dv4a20,1,42.6,68.8,2025-06-22T16:04:21.258Z,2025-06-22T18:03:25Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778030745,212,14.1,5778030741,140,33.7,5778030739,56,Back,5778030743,141,53.3,5778030747,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871167,485,1,2,47,12,d8w1m5j3jbd1eva8524dv4a20,1,30.6,54.0,2025-06-22T16:04:25.162Z,2025-06-22T16:04:28Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5778030859,212,17.3,5778030857,141,29.1,5778030853,56,Back,5778030855,140,33.9,5778030861,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871179,486,1,2,47,15,d8w1m5j3jbd1eva8524dv4a20,1,29.3,25.8,2025-06-22T16:04:28.066Z,2025-06-22T16:04:32Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778030943,213,2.70,5778030935,56,Back,5778030941,212,27.8,5778030939,141,43.3,5778030937,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871195,487,1,2,47,19,d8w1m5j3jbd1eva8524dv4a20,1,4.8,41.8,2025-06-22T16:04:31.900Z,2025-06-22T16:04:35Z,3hb7wwsfbna4xsgibrfrxcep6,J. Torkildsen,,5778031023,56,Back,5778031031,213,5.66,5778031027,141,8.9,5778031029,212,38.6,5778031033,1,,5778031021,155,,5778031025,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871197,488,61,2,47,22,d8w1m5j3jbd1eva8524dv4a20,0,34.2,9.1,2025-06-22T16:04:35.003Z,2025-06-22T16:04:35Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5778031037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871205,489,45,2,47,23,d8w1m5j3jbd1eva8524dv4a20,0,35.2,17.8,2025-06-22T16:04:35.920Z,2025-06-22T17:00:35Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778031075,285,,5778031097,233,495,5778031073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871203,495,3,2,47,23,btaf9fuj3xctycyjeqwereaow,1,64.8,82.2,2025-06-22T16:04:35.920Z,2025-06-22T17:00:35Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5778031081,233,489,5778031069,56,Left,5778031071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871207,496,61,2,47,24,btaf9fuj3xctycyjeqwereaow,0,65.9,76.4,2025-06-22T16:04:37.046Z,2025-06-22T18:02:44Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5778031079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823873781,566,8,2,47,24,d8w1m5j3jbd1eva8524dv4a20,1,17.8,9.6,2025-06-22T16:04:37.514Z,2025-06-22T16:13:37Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778046173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871225,490,1,2,47,26,d8w1m5j3jbd1eva8524dv4a20,1,37.1,22.2,2025-06-22T16:04:39.067Z,2025-06-22T16:04:41Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5778031229,213,1.56,5778031221,56,Back,5778031225,141,45.1,5778031223,140,37.3,5778031227,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871239,491,1,2,47,28,d8w1m5j3jbd1eva8524dv4a20,1,38.4,42.2,2025-06-22T16:04:41.275Z,2025-06-22T16:04:43Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778031265,140,53.4,5778031267,141,59.1,5778031263,56,Center,5778031271,213,0.63,5778031269,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871243,492,3,2,47,29,d8w1m5j3jbd1eva8524dv4a20,1,54.6,60.4,2025-06-22T16:04:42.551Z,2025-06-22T18:02:43Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778031287,56,Center,5778031301,233,497,5778031289,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871235,497,45,2,47,29,btaf9fuj3xctycyjeqwereaow,0,45.4,39.6,2025-06-22T16:04:42.551Z,2025-06-22T16:04:48Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778031247,56,Back,5778031249,285,,5778031299,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871265,493,1,2,47,33,d8w1m5j3jbd1eva8524dv4a20,1,64.3,45.4,2025-06-22T16:04:46.547Z,2025-06-22T16:04:48Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778031389,56,Center,5778031393,141,31.3,5778031397,213,5.88,5778031391,140,85.7,5778031395,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871269,494,1,2,47,36,d8w1m5j3jbd1eva8524dv4a20,0,94.4,26.4,2025-06-22T16:04:48.860Z,2025-06-22T16:04:52Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778031413,56,Center,5778031417,141,38.3,5778031419,212,13.8,5778031421,213,2.51,5778031415,140,83.8,5778031479,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871279,498,8,2,47,39,btaf9fuj3xctycyjeqwereaow,1,12.4,56.7,2025-06-22T16:04:52.112Z,2025-06-22T16:04:52Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,5778031465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871287,495,6,2,47,40,d8w1m5j3jbd1eva8524dv4a20,1,93.8,38.2,2025-06-22T16:04:53.389Z,2025-06-22T16:04:58Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778031485,56,Center,5778031487,75,,5778031491,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871289,499,6,2,47,40,btaf9fuj3xctycyjeqwereaow,0,6.2,61.8,2025-06-22T16:04:53.389Z,2025-06-22T17:00:23Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,5778031483,73,,5778031497,233,495,5778031481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871369,496,1,2,48,3,d8w1m5j3jbd1eva8524dv4a20,1,99.5,0.5,2025-06-22T16:05:16.805Z,2025-06-22T16:05:26Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778031941,6,,5778031951,141,50.9,5778031949,140,85.4,5778031939,2,,5778031953,212,37.3,5778031947,56,Center,5778031957,1,,5778031943,155,,5778031945,224,5778031955,213,,,,,,,1.98,,,,,,,,,,,,,,,,,,,
2823871371,497,3,2,48,11,d8w1m5j3jbd1eva8524dv4a20,0,88.2,66.4,2025-06-22T16:05:23.944Z,2025-06-22T17:00:28Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5778031961,56,Center,5778032037,233,500,5778031963,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871379,500,7,2,48,11,btaf9fuj3xctycyjeqwereaow,1,11.8,33.6,2025-06-22T16:05:23.945Z,2025-06-22T17:00:27Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,5778032007,56,Back,5778032009,285,,5778032029,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871399,502,1,2,48,14,btaf9fuj3xctycyjeqwereaow,1,21.9,13.7,2025-06-22T16:05:27.791Z,2025-06-22T16:05:30Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,5778032083,212,8.6,5778032077,56,Back,5778032085,213,0.96,5778032081,141,24.0,5778032079,140,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871409,503,1,2,48,17,btaf9fuj3xctycyjeqwereaow,0,26.7,24.1,2025-06-22T16:05:30.041Z,2025-06-22T16:05:31Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5778032145,140,57.9,5778032143,56,Center,5778032153,1,,5778032147,141,39.2,5778032151,213,0.30,5778032149,212,34.3,5778032141,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871429,498,12,2,48,20,d8w1m5j3jbd1eva8524dv4a20,1,48.7,50.9,2025-06-22T16:05:33.757Z,2025-06-22T16:05:35Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778032257,212,13.8,5778032253,140,52.0,5778032255,141,70.5,5778032251,56,Center,5778032259,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871455,499,43,2,48,23,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T16:05:35.820Z,2025-06-22T16:05:45Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5778032565,144,1,5778032405,56,Back,5778032411,212,13.5,5778032407,140,45.3,5778032403,3,0,5778032409,141,86.3,5778032413,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871459,500,4,2,48,23,d8w1m5j3jbd1eva8524dv4a20,1,46.8,63.2,2025-06-22T16:05:36.798Z,2025-06-22T17:51:06Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5778032455,286,,5778168379,294,,5778032461,233,504,5778032451,152,,5778032449,56,Back,5778032447,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871435,504,4,2,48,23,btaf9fuj3xctycyjeqwereaow,0,53.2,36.8,2025-06-22T16:05:36.799Z,2025-06-22T16:05:44Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,5778032471,233,500,5778032363,152,,5778032361,56,Center,5778032359,294,,5778032357,13,,5778032365,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871553,501,1,2,48,53,d8w1m5j3jbd1eva8524dv4a20,0,37.8,82.6,2025-06-22T16:06:06.764Z,2025-06-22T16:18:51Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778033065,141,67.5,5778033057,155,,5778033059,152,,5778033069,213,5.97,5778033071,1,,5778033061,56,Center,5778033063,140,67.5,5778033067,212,32.8,5778033055,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871549,505,12,2,48,54,btaf9fuj3xctycyjeqwereaow,1,32.6,37.4,2025-06-22T16:06:06.911Z,2025-06-22T18:02:41Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5778033075,15,,5778033039,212,5.0,5778033035,140,34.4,5778033033,56,Back,5778033041,213,5.10,5778033037,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823875085,631,3,2,48,55,d8w1m5j3jbd1eva8524dv4a20,0,65.9,94.3,2025-06-22T16:06:08.471Z,2025-06-22T17:00:29Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778054009,286,,5778054031,233,506,5778054007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871561,506,7,2,48,55,btaf9fuj3xctycyjeqwereaow,1,34.1,5.7,2025-06-22T16:06:08.472Z,2025-06-22T18:02:39Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778054027,233,631,5778033111,56,Back,5778052309,285,,5778052413,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871557,502,43,2,48,56,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-22T16:06:09.412Z,2025-06-22T16:17:18Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,5778051429,144,61,5778033089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871563,507,43,2,48,58,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-06-22T16:06:10.891Z,2025-06-22T16:06:19Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778033413,144,61,5778033113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871599,503,5,2,48,59,d8w1m5j3jbd1eva8524dv4a20,1,62.8,101.6,2025-06-22T16:06:12.532Z,2025-06-22T17:02:45Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778033329,347,,5778033373,233,508,5778033327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871575,508,5,2,48,59,btaf9fuj3xctycyjeqwereaow,0,37.2,-1.6,2025-06-22T16:06:12.532Z,2025-06-22T16:06:18Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,5778033175,56,Back,5778033177,347,,5778033383,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871617,504,1,2,49,5,d8w1m5j3jbd1eva8524dv4a20,1,62.6,100.0,2025-06-22T16:06:18.332Z,2025-06-22T16:06:20Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,5778033437,213,3.62,5778033429,56,Back,5778033433,141,87.4,5778033431,140,44.9,5778033427,107,,5778033435,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871629,505,1,2,49,7,d8w1m5j3jbd1eva8524dv4a20,1,45.0,87.5,2025-06-22T16:06:20.108Z,2025-06-22T16:07:53Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778033515,213,4.63,5778033507,56,Back,5778033511,141,66.7,5778033513,212,14.2,5778033509,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871683,506,1,2,49,11,d8w1m5j3jbd1eva8524dv4a20,1,45.6,63.9,2025-06-22T16:06:24.109Z,2025-06-22T16:06:29Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5778033767,212,50.7,5778033763,140,84.3,5778033761,56,Right,5778033771,1,,5778033769,213,5.64,5778033759,155,,5778033765,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871687,507,1,2,49,17,d8w1m5j3jbd1eva8524dv4a20,1,92.1,6.2,2025-06-22T16:06:29.844Z,2025-06-22T16:06:31Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778033795,56,Right,5778033801,212,14.1,5778033799,141,6.8,5778033797,140,78.7,5778033803,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871691,508,1,2,49,19,d8w1m5j3jbd1eva8524dv4a20,1,78.4,8.9,2025-06-22T16:06:31.836Z,2025-06-22T16:06:33Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778033813,140,84.0,5778033817,212,7.0,5778033819,213,5.70,5778033811,56,Right,5778033815,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871695,509,1,2,49,20,d8w1m5j3jbd1eva8524dv4a20,0,83.1,5.0,2025-06-22T16:06:33.180Z,2025-06-22T16:06:34Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778033853,213,6.09,5778033847,140,87.1,5778033845,56,Right,5778033849,141,3.8,5778033851,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871697,509,61,2,49,22,btaf9fuj3xctycyjeqwereaow,1,14.3,91.8,2025-06-22T16:06:34.868Z,2025-06-22T16:06:34Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5778033855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871723,510,1,2,49,24,d8w1m5j3jbd1eva8524dv4a20,1,92.6,5.5,2025-06-22T16:06:37.364Z,2025-06-22T16:06:40Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778033995,140,79.9,5778033999,212,13.5,5778034001,213,2.97,5778033993,56,Right,5778033997,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871735,511,1,2,49,27,d8w1m5j3jbd1eva8524dv4a20,1,86.1,10.3,2025-06-22T16:06:40.345Z,2025-06-22T16:06:41Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778034057,140,76.0,5778034059,141,36.0,5778034061,212,20.4,5778034063,213,2.12,5778034055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871741,512,1,2,49,28,d8w1m5j3jbd1eva8524dv4a20,1,75.7,36.0,2025-06-22T16:06:41.628Z,2025-06-22T16:06:42Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5778034109,56,Center,5778034113,141,33.7,5778034117,213,6.11,5778034111,140,84.0,5778034115,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871755,513,1,2,49,29,d8w1m5j3jbd1eva8524dv4a20,1,83.7,33.6,2025-06-22T16:06:42.532Z,2025-06-22T16:06:44Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5778034195,56,Center,5778034203,213,1.35,5778034197,140,85.5,5778034199,141,45.7,5778034201,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871761,514,1,2,49,31,d8w1m5j3jbd1eva8524dv4a20,0,85.3,45.8,2025-06-22T16:06:44.164Z,2025-06-22T16:07:32Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5778034231,56,Center,5778034235,141,45.5,5778034239,213,6.20,5778034237,212,2.4,5778034233,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871797,510,12,2,49,32,btaf9fuj3xctycyjeqwereaow,1,11.8,49.4,2025-06-22T16:06:44.928Z,2025-06-22T16:06:49Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,5778034427,212,23.6,5778034423,140,34.2,5778034425,141,52.5,5778034421,56,Back,5778034429,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871789,515,1,2,49,33,d8w1m5j3jbd1eva8524dv4a20,1,64.7,57.9,2025-06-22T16:06:46.740Z,2025-06-22T16:07:31Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5778034377,56,Center,5778034383,212,13.6,5778034379,140,66.8,5778034381,141,38.2,5778034385,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871791,516,1,2,49,35,d8w1m5j3jbd1eva8524dv4a20,0,66.4,38.3,2025-06-22T16:06:48.028Z,2025-06-22T16:07:29Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5778034389,56,Center,5778034393,141,28.0,5778034397,213,5.69,5778034391,140,76.2,5778034395,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871809,512,1,2,49,37,btaf9fuj3xctycyjeqwereaow,1,34.6,68.7,2025-06-22T16:06:49.985Z,2025-06-22T16:06:51Z,cqbwi2vpug8530eao8ewo1tzo,B. Berntsen,,5778034481,56,Back,5778034489,213,3.42,5778034487,212,9.8,5778034483,140,25.6,5778034485,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871817,513,1,2,49,38,btaf9fuj3xctycyjeqwereaow,1,25.6,64.8,2025-06-22T16:06:51.632Z,2025-06-22T16:06:54Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,5778034535,141,80.8,5778034531,56,Back,5778034539,213,1.00,5778034537,212,13.0,5778034533,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871847,514,3,2,49,41,btaf9fuj3xctycyjeqwereaow,1,43.0,82.0,2025-06-22T16:06:53.960Z,2025-06-22T17:00:35Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,5778034779,286,,5778034711,56,Back,5778034775,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823871835,517,45,2,49,41,d8w1m5j3jbd1eva8524dv4a20,0,57.0,18.0,2025-06-22T16:06:53.960Z,2025-06-22T17:00:36Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5778034635,56,Right,5778034637,285,,5778034785,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
