id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2813672779,575,1,2,55,56,eujf9nqky8c5jnahb2f76m86o,1,51.0,26.4,2025-05-11T16:18:36.392Z,2025-05-11T16:18:40Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721124779,140,66.0,5721124773,155,,5721124775,196,,5721124777,56,Left,5721124785,213,1.25,5721124783,212,50.0,5721124781,141,96.2,5721124787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672833,576,1,2,56,0,eujf9nqky8c5jnahb2f76m86o,1,66.0,96.2,2025-05-11T16:18:40.558Z,2025-05-11T16:18:43Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5721125073,140,68.0,5721125071,56,Left,5721125077,141,86.0,5721125085,213,5.01,5721125081,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672875,577,1,2,56,3,eujf9nqky8c5jnahb2f76m86o,1,67.4,85.6,2025-05-11T16:18:42.999Z,2025-05-11T16:18:45Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5721125337,56,Left,5721125343,212,5.3,5721125339,140,63.5,5721125345,213,3.83,5721125341,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672925,578,1,2,56,5,eujf9nqky8c5jnahb2f76m86o,1,61.6,77.2,2025-05-11T16:18:44.790Z,2025-05-11T16:18:47Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721125599,56,Center,5721125603,141,60.0,5721125605,212,12.6,5721125601,140,57.2,5721125607,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672949,579,1,2,56,7,eujf9nqky8c5jnahb2f76m86o,1,55.5,53.1,2025-05-11T16:18:47.103Z,2025-05-11T16:18:49Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721125769,140,65.0,5721125767,56,Center,5721125777,213,0.37,5721125771,141,58.8,5721125773,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813672977,580,1,2,56,9,eujf9nqky8c5jnahb2f76m86o,1,64.6,60.2,2025-05-11T16:18:48.951Z,2025-05-11T16:18:50Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721125915,212,7.1,5721125919,213,1.30,5721125909,141,70.2,5721125901,56,Center,5721125905,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673057,581,1,2,56,10,eujf9nqky8c5jnahb2f76m86o,1,66.4,70.2,2025-05-11T16:18:50.231Z,2025-05-11T16:18:54Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721126395,140,71.0,5721126393,56,Center,5721126397,141,71.1,5721126399,212,4.9,5721126401,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673071,582,81,2,56,12,eujf9nqky8c5jnahb2f76m86o,0,71.0,71.1,2025-05-11T16:18:52.536Z,2025-05-11T16:18:54Z,,,,,5721126463,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673093,569,27,2,56,15,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T16:18:55.304Z,2025-05-11T16:19:13Z,,,,,5721126859,233,583,5721128175,40,,5721128173,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673123,583,27,2,56,15,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:18:55.304Z,2025-05-11T16:18:58Z,,,,,5721126817,233,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673109,570,28,2,56,17,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T16:18:56.984Z,2025-05-11T16:19:02Z,,,,,5721126697,55,569,5721127103,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673161,584,28,2,56,17,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:18:56.984Z,2025-05-11T16:19:02Z,,,,,5721127003,55,583,5721127085,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673165,571,68,2,56,21,45v50owpvshpijizwwlcw4lni,0,31.9,37.3,2025-05-11T16:19:01.496Z,2025-05-11T16:19:03Z,,,,,5721127165,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673195,585,68,2,56,23,eujf9nqky8c5jnahb2f76m86o,1,65.5,72.4,2025-05-11T16:19:03.159Z,2025-05-11T16:19:04Z,,,,,5721127221,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673251,586,1,2,56,25,eujf9nqky8c5jnahb2f76m86o,1,65.7,71.7,2025-05-11T16:19:04.775Z,2025-05-11T16:19:06Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721127501,212,9.9,5721127497,140,65.7,5721127503,213,1.57,5721127495,56,Left,5721127499,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673267,587,1,2,56,26,eujf9nqky8c5jnahb2f76m86o,1,65.7,86.2,2025-05-11T16:19:05.871Z,2025-05-11T16:19:07Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5721127569,56,Center,5721127577,212,8.7,5721127571,140,61.5,5721127573,141,75.1,5721127581,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673361,588,1,2,56,27,eujf9nqky8c5jnahb2f76m86o,1,61.5,75.1,2025-05-11T16:19:06.822Z,2025-05-11T16:19:11Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721128077,140,56.4,5721128075,56,Center,5721128079,141,33.0,5721128081,212,29.1,5721128083,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673389,589,1,2,56,31,eujf9nqky8c5jnahb2f76m86o,1,56.1,34.6,2025-05-11T16:19:11.471Z,2025-05-11T16:19:13Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721128187,56,Center,5721128201,213,0.71,5721128197,141,42.8,5721128193,140,62.3,5721128199,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673443,590,1,2,56,33,eujf9nqky8c5jnahb2f76m86o,1,62.3,42.8,2025-05-11T16:19:12.918Z,2025-05-11T16:19:16Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721128459,140,67.2,5721128463,212,11.9,5721128465,213,5.16,5721128461,141,27.0,5721128457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673455,591,3,2,56,36,eujf9nqky8c5jnahb2f76m86o,0,67.3,26.2,2025-05-11T16:19:15.798Z,2025-05-11T17:17:35Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5721128521,286,,5721129721,233,572,5721128519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673435,572,7,2,56,36,45v50owpvshpijizwwlcw4lni,0,32.7,73.8,2025-05-11T16:19:15.799Z,2025-05-11T17:17:35Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721129681,233,591,5721128439,56,Back,5721128441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673467,592,1,2,56,37,eujf9nqky8c5jnahb2f76m86o,0,67.2,31.6,2025-05-11T16:19:17.062Z,2025-05-11T16:19:20Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5721128771,233,573,5721128775,286,,5721128549,213,1.37,5721128547,212,3.7,5721128541,56,Center,5721128769,236,,5721128545,141,36.9,5721128543,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673495,573,74,2,56,37,45v50owpvshpijizwwlcw4lni,1,33.2,72.3,2025-05-11T16:19:17.063Z,2025-05-11T17:08:15Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721128711,285,,5721128785,233,592,5721128709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673517,575,1,2,56,41,45v50owpvshpijizwwlcw4lni,1,34.7,79.7,2025-05-11T16:19:20.857Z,2025-05-11T16:19:21Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721128859,56,Back,5721128863,141,77.3,5721128865,212,7.2,5721128861,140,28.0,5721128867,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673531,576,1,2,56,41,45v50owpvshpijizwwlcw4lni,1,27.4,77.3,2025-05-11T16:19:21.606Z,2025-05-11T16:19:23Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5721128949,56,Back,5721128957,213,5.90,5721128951,140,31.1,5721128955,212,4.2,5721128953,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673537,577,50,2,56,43,45v50owpvshpijizwwlcw4lni,1,31.7,72.8,2025-05-11T16:19:22.821Z,2025-05-11T17:17:36Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721129337,233,593,5721128973,56,Back,5721128975,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673577,593,7,2,56,43,eujf9nqky8c5jnahb2f76m86o,1,68.3,27.2,2025-05-11T16:19:22.822Z,2025-05-11T17:17:35Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5721129227,56,Center,5721129307,233,577,5721129229,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673607,595,4,2,56,47,eujf9nqky8c5jnahb2f76m86o,1,75.9,29.0,2025-05-11T16:19:26.943Z,2025-05-11T17:07:33Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721129435,13,,5721129437,56,Center,5721129441,265,,5721129443,286,,5721129439,152,,5721129583,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813673621,578,4,2,56,47,45v50owpvshpijizwwlcw4lni,0,24.1,71.0,2025-05-11T16:19:26.944Z,2025-05-11T17:07:34Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721129519,152,,5721129613,233,595,5721129511,13,,5721129515,56,Back,5721129525,285,,5721129523,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674511,596,15,2,57,44,eujf9nqky8c5jnahb2f76m86o,1,76.7,31.0,2025-05-11T16:20:24.507Z,2025-05-11T16:20:49Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721136037,82,,5721136033,20,,5721134547,56,Center,5721134545,18,,5721136359,103,19,5721134543,26,,5721136365,147,36.3,5721136363,146,84.0,5721136367,230,5721136369,231,49.1,5721136353,80,5721136455,233,,579,97.5,5721136361,458,,5721136357,102,47.9,,,,,,,,,,,,
2813674503,579,10,2,57,44,45v50owpvshpijizwwlcw4lni,1,16.0,63.7,2025-05-11T16:20:24.607Z,2025-05-11T16:20:49Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721134499,94,,5721136465,233,596,5721134501,56,Back,5721134635,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674581,597,1,2,57,49,eujf9nqky8c5jnahb2f76m86o,1,81.9,77.5,2025-05-11T16:20:29.365Z,2025-05-11T16:20:31Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5721134991,213,3.53,5721134989,212,12.9,5721134987,141,70.3,5721134985,140,70.5,5721134983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674599,598,1,2,57,51,eujf9nqky8c5jnahb2f76m86o,0,70.5,70.3,2025-05-11T16:20:31.438Z,2025-05-11T16:20:34Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721135093,213,5.41,5721135089,212,28.2,5721135077,56,Center,5721135073,155,,5721135081,140,87.8,5721135085,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674645,580,12,2,57,57,45v50owpvshpijizwwlcw4lni,1,10.1,59.0,2025-05-11T16:20:36.790Z,2025-05-11T16:20:48Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721135317,140,31.9,5721135315,56,Back,5721135319,141,67.9,5721135379,15,,5721135323,213,0.26,5721135321,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674805,581,4,2,58,0,45v50owpvshpijizwwlcw4lni,1,30.2,67.7,2025-05-11T16:20:39.788Z,2025-05-11T17:08:09Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721137089,13,,5721358437,233,599,5721137097,285,,5721137091,56,Back,5721137093,152,,5721137095,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674677,599,4,2,58,0,eujf9nqky8c5jnahb2f76m86o,0,69.8,32.3,2025-05-11T16:20:39.789Z,2025-05-11T17:08:09Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721135771,265,,5721135773,286,,5721358487,233,581,5721137419,55,600,5721135769,152,,5721135765,13,,5721135767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813674857,600,17,2,58,12,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:20:52.501Z,2025-05-11T16:21:00Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721137407,13,243,5721137405,392,,5721137403,31,,5721137409,55,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813675657,582,27,2,59,0,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T16:21:40.502Z,2025-05-11T16:21:45Z,,,,,5721141203,53,2hwemaa18hwlq3c4i208lbbo5,5721141201,41,Injury,5721141275,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813675639,601,27,2,59,0,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:21:40.502Z,2025-05-11T16:21:45Z,,,,,5721141231,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813675677,583,28,2,59,5,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T16:21:45.598Z,2025-05-11T17:26:36Z,,,,,5721141321,55,582,5721456463,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676035,602,28,2,59,5,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:21:45.598Z,2025-05-11T17:26:36Z,,,,,5721143327,55,601,5721456439,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676191,584,1,2,59,32,45v50owpvshpijizwwlcw4lni,0,35.2,68.8,2025-05-11T16:22:12.398Z,2025-05-11T16:22:15Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721144271,140,77.9,5721144277,213,0.18,5721144273,141,80.6,5721144275,212,45.5,5721144279,1,,5721144265,155,,5721144263,5,,5721144267,152,,5721144269,56,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,
2813676183,603,44,2,59,34,eujf9nqky8c5jnahb2f76m86o,1,25.1,21.4,2025-05-11T16:22:14.083Z,2025-05-11T17:08:01Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5721144359,233,585,5721144235,56,Back,5721144237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676195,585,44,2,59,34,45v50owpvshpijizwwlcw4lni,0,74.9,78.6,2025-05-11T16:22:14.084Z,2025-05-11T17:08:01Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721144383,233,603,5721144297,286,,5721144295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676223,604,1,2,59,34,eujf9nqky8c5jnahb2f76m86o,1,30.1,24.7,2025-05-11T16:22:14.331Z,2025-05-11T16:22:17Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5721144451,140,36.9,5721144457,213,0.16,5721144455,212,7.2,5721144453,141,26.4,5721144449,56,Back,5721144447,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676231,605,61,2,59,36,eujf9nqky8c5jnahb2f76m86o,1,36.9,26.4,2025-05-11T16:22:16.076Z,2025-05-11T16:23:15Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721144487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676257,606,1,2,59,38,eujf9nqky8c5jnahb2f76m86o,0,34.1,36.0,2025-05-11T16:22:18.467Z,2025-05-11T16:23:01Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721144619,155,,5721144621,56,Center,5721144627,212,35.5,5721144623,140,67.3,5721144625,141,46.0,5721144629,213,0.19,5721144631,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676275,586,1,2,59,40,45v50owpvshpijizwwlcw4lni,0,36.3,48.4,2025-05-11T16:22:19.733Z,2025-05-11T16:22:21Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5721144729,140,32.3,5721144733,141,58.2,5721144737,212,7.9,5721144741,213,2.13,5721144723,56,Back,5721144719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676299,607,8,2,59,43,eujf9nqky8c5jnahb2f76m86o,1,66.3,39.4,2025-05-11T16:22:23.531Z,2025-05-11T16:22:23Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5721144883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676339,587,1,2,59,44,45v50owpvshpijizwwlcw4lni,1,32.7,63.6,2025-05-11T16:22:24.252Z,2025-05-11T16:22:27Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721145087,56,Back,5721145089,140,30.4,5721145093,212,22.0,5721145095,213,4.60,5721145091,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676389,588,1,2,59,47,45v50owpvshpijizwwlcw4lni,1,31.7,29.8,2025-05-11T16:22:27.037Z,2025-05-11T16:22:30Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5721145371,141,6.4,5721145373,212,17.6,5721145375,213,5.15,5721145367,56,Back,5721145369,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676461,589,1,2,59,50,45v50owpvshpijizwwlcw4lni,1,35.0,10.7,2025-05-11T16:22:29.845Z,2025-05-11T16:22:34Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5721145749,56,Back,5721145753,141,20.6,5721145755,212,6.9,5721145757,213,1.36,5721145751,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676471,590,4,2,59,54,45v50owpvshpijizwwlcw4lni,1,46.4,25.8,2025-05-11T16:22:34.262Z,2025-05-11T17:07:35Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721145915,13,,5721145919,295,,5721145921,56,Back,5721145925,286,,5721145923,152,,5721146121,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676509,608,4,2,59,54,eujf9nqky8c5jnahb2f76m86o,0,53.6,74.2,2025-05-11T16:22:34.263Z,2025-05-11T17:07:35Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721146087,56,Center,5721146085,295,,5721146083,13,,5721146089,152,,5721146091,285,,5721146151,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681113,645,17,2,60,1,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:22:41.556Z,2025-05-11T16:31:30Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721171409,13,243,5721171405,31,,5721171407,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676903,591,1,2,60,14,45v50owpvshpijizwwlcw4lni,1,42.3,26.2,2025-05-11T16:22:54.572Z,2025-05-11T16:23:04Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5721147789,5,,5721148625,189,,5721147801,213,1.69,5721147791,152,,5721147797,141,64.9,5721147793,56,Back,5721147795,140,39.4,5721147799,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676939,592,1,2,60,16,45v50owpvshpijizwwlcw4lni,1,39.4,64.9,2025-05-11T16:22:55.660Z,2025-05-11T16:22:57Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721147911,140,56.9,5721147917,213,0.70,5721147913,141,87.7,5721147915,212,24.0,5721147909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676945,593,3,2,60,17,45v50owpvshpijizwwlcw4lni,1,54.2,93.7,2025-05-11T16:22:57.012Z,2025-05-11T17:17:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721147937,56,Left,5721147941,286,,5721148069,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813676967,609,45,2,60,17,eujf9nqky8c5jnahb2f76m86o,0,45.8,6.3,2025-05-11T16:22:57.012Z,2025-05-11T17:17:50Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5721148049,56,Back,5721148113,233,593,5721148051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677051,594,1,2,60,17,45v50owpvshpijizwwlcw4lni,1,47.8,87.8,2025-05-11T16:22:57.413Z,2025-05-11T16:23:02Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721148389,56,Back,5721148395,212,14.0,5721148393,141,76.3,5721148397,213,3.73,5721148391,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677079,595,1,2,60,22,45v50owpvshpijizwwlcw4lni,1,32.1,72.4,2025-05-11T16:23:02.012Z,2025-05-11T16:23:04Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721148581,141,29.2,5721148585,213,4.53,5721148583,212,29.9,5721148579,140,27.0,5721148577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677123,596,1,2,60,25,45v50owpvshpijizwwlcw4lni,1,28.0,34.6,2025-05-11T16:23:05.261Z,2025-05-11T16:23:07Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5721148849,212,22.1,5721148847,141,67.0,5721148843,56,Back,5721148845,140,29.1,5721148851,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677169,597,1,2,60,27,45v50owpvshpijizwwlcw4lni,1,28.5,66.4,2025-05-11T16:23:07.597Z,2025-05-11T16:23:10Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721149169,140,15.4,5721149167,56,Back,5721149171,141,48.2,5721149173,212,18.5,5721149175,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677209,598,1,2,60,30,45v50owpvshpijizwwlcw4lni,1,15.4,48.7,2025-05-11T16:23:10.549Z,2025-05-11T16:23:14Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5721149425,141,83.2,5721149423,140,17.1,5721149421,56,Back,5721149427,212,23.5,5721149429,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677229,599,1,2,60,34,45v50owpvshpijizwwlcw4lni,1,17.8,84.5,2025-05-11T16:23:13.948Z,2025-05-11T16:23:16Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721149549,212,12.5,5721149547,141,77.2,5721149545,140,28.7,5721149543,56,Back,5721149551,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677311,600,1,2,60,36,45v50owpvshpijizwwlcw4lni,1,25.3,77.9,2025-05-11T16:23:15.956Z,2025-05-11T16:23:23Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5721150083,56,Back,5721150085,140,14.0,5721150087,141,44.9,5721150089,212,25.4,5721150091,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677379,601,1,2,60,43,45v50owpvshpijizwwlcw4lni,1,24.4,34.0,2025-05-11T16:23:22.925Z,2025-05-11T16:23:27Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5721150499,213,5.90,5721150495,141,10.9,5721150493,140,61.8,5721150497,212,42.3,5721150491,56,Right,5721150501,1,,5721150489,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677405,610,45,2,60,47,eujf9nqky8c5jnahb2f76m86o,0,38.4,90.0,2025-05-11T16:23:27.276Z,2025-05-11T16:26:18Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5721150623,56,Back,5721164339,233,628,5721150625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813679179,628,3,2,60,47,45v50owpvshpijizwwlcw4lni,1,61.6,10.0,2025-05-11T16:23:27.276Z,2025-05-11T16:26:16Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5721160495,56,Right,5721160497,286,,5721163977,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813677399,602,3,2,60,48,45v50owpvshpijizwwlcw4lni,1,62.3,7.2,2025-05-11T16:23:27.756Z,2025-05-11T16:26:19Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5721150599,56,Right,5721150601,286,,5721164301,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
