id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793824493,473,1,2,49,5,btaf9fuj3xctycyjeqwereaow,0,36.2,88.9,2025-03-30T16:10:21.164Z,2025-03-30T16:10:22Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611722975,140,33.4,5611722981,213,4.44,5611722977,141,73.5,5611722979,212,10.9,5611722973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824545,473,1,2,49,9,4q0b35m26thti4c2on9a3npk0,0,61.5,20.0,2025-03-30T16:10:24.756Z,2025-03-30T16:10:25Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611723207,140,66.4,5611723215,212,7.3,5611723211,141,27.6,5611723203,56,Center,5611723219,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824625,475,1,2,49,12,btaf9fuj3xctycyjeqwereaow,1,24.5,72.7,2025-03-30T16:10:28.084Z,2025-03-30T16:10:29Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611723607,213,4.36,5611723599,56,Back,5611723603,141,46.1,5611723601,140,18.1,5611723605,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824683,476,1,2,49,14,btaf9fuj3xctycyjeqwereaow,1,18.1,46.1,2025-03-30T16:10:29.316Z,2025-03-30T16:10:32Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611723925,212,15.6,5611723921,140,21.4,5611723923,141,23.7,5611723919,56,Back,5611723927,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824697,477,1,2,49,17,btaf9fuj3xctycyjeqwereaow,1,21.8,17.1,2025-03-30T16:10:32.405Z,2025-03-30T16:10:33Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611724005,213,6.18,5611724001,141,14.4,5611723999,140,38.7,5611724003,212,17.8,5611723997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824731,478,1,2,49,18,btaf9fuj3xctycyjeqwereaow,1,38.7,14.4,2025-03-30T16:10:33.500Z,2025-03-30T16:10:35Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5611724197,212,14.7,5611724195,141,24.1,5611724191,56,Back,5611724193,140,26.2,5611724199,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824771,479,1,2,49,20,btaf9fuj3xctycyjeqwereaow,1,28.6,28.2,2025-03-30T16:10:35.445Z,2025-03-30T16:10:39Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611724507,140,38.5,5611724505,56,Back,5611724511,212,18.2,5611724509,141,50.1,5611724513,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824809,480,1,2,49,24,btaf9fuj3xctycyjeqwereaow,1,44.7,51.3,2025-03-30T16:10:39.229Z,2025-03-30T16:10:43Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611724805,56,Left,5611724809,140,54.9,5611724813,141,81.8,5611724817,212,23.3,5611724821,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824829,481,1,2,49,28,btaf9fuj3xctycyjeqwereaow,1,64.0,83.6,2025-03-30T16:10:43.413Z,2025-03-30T16:10:46Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611724947,56,Left,5611724949,140,84.6,5611724955,213,6.20,5611724951,141,80.9,5611724953,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824837,482,1,2,49,30,btaf9fuj3xctycyjeqwereaow,0,87.9,83.6,2025-03-30T16:10:46.157Z,2025-03-30T16:11:08Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611725039,2,,5611725047,141,76.1,5611727147,286,,5611725045,140,88.8,5611727141,236,,5611725043,56,Center,5611727143,233,474,5611725051,212,5.2,5611725055,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824903,474,12,2,49,31,4q0b35m26thti4c2on9a3npk0,1,5.6,18.5,2025-03-30T16:10:46.257Z,2025-03-30T16:11:08Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611725511,185,,5611727165,233,482,5611725513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825027,476,5,2,49,32,4q0b35m26thti4c2on9a3npk0,0,7.7,-1.4,2025-03-30T16:10:47.755Z,2025-03-30T17:27:04Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611728495,233,483,5611726187,347,,5611726185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824943,483,5,2,49,32,btaf9fuj3xctycyjeqwereaow,1,92.3,101.4,2025-03-30T16:10:47.755Z,2025-03-30T17:27:03Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611725761,347,,5611728437,233,476,5611725759,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824913,475,43,2,49,37,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T16:10:52.739Z,2025-03-30T16:11:03Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611725665,56,Back,5611725667,73,0,5611726645,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793824961,484,1,2,49,39,btaf9fuj3xctycyjeqwereaow,0,94.7,100.0,2025-03-30T16:10:54.285Z,2025-03-30T16:10:55Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611725843,107,,5611725855,141,73.3,5611725851,140,92.7,5611725857,212,19.4,5611725847,56,Center,5611725859,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825047,477,1,2,49,44,4q0b35m26thti4c2on9a3npk0,0,7.0,12.0,2025-03-30T16:10:59.642Z,2025-03-30T17:43:59Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611726309,213,5.92,5611726303,140,29.6,5611726301,56,Back,5611726305,141,0.0,5611726311,1,,5611726299,157,,5611726307,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825051,478,5,2,49,45,4q0b35m26thti4c2on9a3npk0,0,26.0,-1.6,2025-03-30T16:11:00.411Z,2025-03-30T17:27:05Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611727037,233,485,5611726339,347,,5611726337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825141,485,5,2,49,45,btaf9fuj3xctycyjeqwereaow,1,74.0,101.6,2025-03-30T16:11:00.411Z,2025-03-30T17:27:04Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611726915,56,Left,5611726917,347,,5611726991,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825173,486,1,2,49,50,btaf9fuj3xctycyjeqwereaow,1,80.2,100.0,2025-03-30T16:11:06.044Z,2025-03-30T16:11:07Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611727117,212,14.6,5611727107,107,,5611727113,141,82.9,5611727119,213,4.24,5611727109,56,Left,5611727111,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825191,487,1,2,49,51,btaf9fuj3xctycyjeqwereaow,1,73.9,82.9,2025-03-30T16:11:06.932Z,2025-03-30T16:11:09Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611727203,140,69.0,5611727209,213,2.21,5611727201,56,Left,5611727205,141,93.0,5611727225,156,,5611727207,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825203,488,1,2,49,56,btaf9fuj3xctycyjeqwereaow,0,69.2,93.2,2025-03-30T16:11:11.509Z,2025-03-30T17:26:24Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611727273,56,Left,5611727283,212,4.7,5611727279,141,88.1,5611727525,236,,5611727527,233,479,5611727277,140,72.2,5611727287,213,5.45,5611727531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825241,479,74,2,49,56,4q0b35m26thti4c2on9a3npk0,1,23.8,24.3,2025-03-30T16:11:11.510Z,2025-03-30T17:43:00Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611727473,285,,5611727545,233,488,5611727471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825233,489,83,2,49,57,btaf9fuj3xctycyjeqwereaow,0,70.6,89.6,2025-03-30T16:11:12.445Z,2025-03-30T17:54:38Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5612199067,399,euc11yjkfscwt6xsiitlorz10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825253,480,61,2,49,57,4q0b35m26thti4c2on9a3npk0,1,24.4,21.6,2025-03-30T16:11:12.763Z,2025-03-30T16:11:13Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611727549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825289,481,1,2,49,59,4q0b35m26thti4c2on9a3npk0,0,15.2,14.1,2025-03-30T16:11:14.418Z,2025-03-30T16:11:15Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611727713,1,,5611727709,212,51.2,5611727703,56,Center,5611727711,213,0.52,5611727707,141,51.8,5611727701,157,,5611727705,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825433,490,1,2,50,3,btaf9fuj3xctycyjeqwereaow,1,56.4,51.6,2025-03-30T16:11:18.701Z,2025-03-30T16:11:23Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611728563,212,16.8,5611728561,141,71.7,5611728565,213,2.19,5611728557,56,Back,5611728559,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825449,491,1,2,50,7,btaf9fuj3xctycyjeqwereaow,1,43.8,72.3,2025-03-30T16:11:22.549Z,2025-03-30T16:11:24Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611728633,212,17.2,5611728623,56,Left,5611728631,141,83.9,5611728635,213,0.48,5611728627,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825489,492,1,2,50,9,btaf9fuj3xctycyjeqwereaow,1,58.4,83.9,2025-03-30T16:11:24.205Z,2025-03-30T16:11:26Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611728895,140,66.2,5611728897,141,69.6,5611728901,213,5.41,5611728899,212,12.7,5611728893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825493,493,50,2,50,11,btaf9fuj3xctycyjeqwereaow,1,63.8,67.6,2025-03-30T16:11:26.813Z,2025-03-30T17:35:38Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611729217,233,482,5611728919,286,,5611728917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825525,482,7,2,50,11,4q0b35m26thti4c2on9a3npk0,1,36.2,32.4,2025-03-30T16:11:26.814Z,2025-03-30T17:35:38Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611729191,233,493,5611729103,56,Back,5611729105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825563,484,1,2,50,14,4q0b35m26thti4c2on9a3npk0,0,40.0,35.8,2025-03-30T16:11:29.500Z,2025-03-30T16:11:31Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611729313,212,9.9,5611729309,140,49.4,5611729315,213,6.20,5611729311,141,34.6,5611729307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825539,494,8,2,50,14,btaf9fuj3xctycyjeqwereaow,1,59.8,74.4,2025-03-30T16:11:29.973Z,2025-03-30T16:11:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611729177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825573,496,1,2,50,15,btaf9fuj3xctycyjeqwereaow,1,59.8,74.4,2025-03-30T16:11:30.636Z,2025-03-30T16:11:31Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611729373,213,5.87,5611729361,140,65.8,5611729357,56,Center,5611729365,141,70.3,5611729369,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825579,497,1,2,50,16,btaf9fuj3xctycyjeqwereaow,1,65.8,70.3,2025-03-30T16:11:31.372Z,2025-03-30T16:11:32Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611729409,56,Left,5611729413,141,81.2,5611729419,213,2.35,5611729411,140,58.8,5611729415,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825617,498,1,2,50,16,btaf9fuj3xctycyjeqwereaow,1,58.8,81.2,2025-03-30T16:11:31.941Z,2025-03-30T16:11:34Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611729623,213,5.68,5611729617,140,68.0,5611729615,56,Center,5611729621,212,11.7,5611729619,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825619,499,61,2,50,18,btaf9fuj3xctycyjeqwereaow,1,68.0,71.5,2025-03-30T16:11:33.981Z,2025-03-30T17:11:25Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611729629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825649,500,1,2,50,19,btaf9fuj3xctycyjeqwereaow,0,66.8,61.7,2025-03-30T16:11:35.125Z,2025-03-30T16:11:35Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611729779,140,77.6,5611729783,212,11.5,5611729777,56,Center,5611729781,141,64.5,5611729785,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825657,485,61,2,50,20,4q0b35m26thti4c2on9a3npk0,1,30.0,42.7,2025-03-30T16:11:35.690Z,2025-03-30T16:11:35Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611729815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825689,501,1,2,50,21,btaf9fuj3xctycyjeqwereaow,0,66.2,62.3,2025-03-30T16:11:36.685Z,2025-03-30T17:11:32Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611729967,212,7.8,5611729959,3,,5611729961,56,Center,5611729965,141,56.3,5611729963,140,72.5,5611729969,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825791,486,1,2,50,23,4q0b35m26thti4c2on9a3npk0,1,30.6,43.7,2025-03-30T16:11:38.827Z,2025-03-30T16:11:43Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611730457,56,Back,5611730465,213,4.00,5611730461,141,32.7,5611730463,212,9.9,5611730459,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825817,487,1,2,50,27,4q0b35m26thti4c2on9a3npk0,0,20.9,30.0,2025-03-30T16:11:42.923Z,2025-03-30T16:11:44Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611730587,141,0.0,5611730581,157,,5611730585,140,40.9,5611730591,213,5.49,5611730583,56,Back,5611730589,212,29.9,5611730593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825829,488,5,2,50,28,4q0b35m26thti4c2on9a3npk0,0,41.3,-1.6,2025-03-30T16:11:43.629Z,2025-03-30T17:27:05Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611730621,56,Back,5611730891,233,502,5611730623,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825869,502,5,2,50,28,btaf9fuj3xctycyjeqwereaow,1,58.7,101.6,2025-03-30T16:11:43.629Z,2025-03-30T17:27:05Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5611730799,347,,5611730873,233,488,5611730797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825887,503,1,2,50,32,btaf9fuj3xctycyjeqwereaow,1,58.4,100.0,2025-03-30T16:11:47.909Z,2025-03-30T16:11:48Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611730961,213,5.07,5611730957,141,86.9,5611730959,212,10.9,5611730953,56,Left,5611730955,140,62.0,5611730951,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825911,504,1,2,50,33,btaf9fuj3xctycyjeqwereaow,1,62.0,86.9,2025-03-30T16:11:48.805Z,2025-03-30T16:11:49Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5611731063,140,58.3,5611731069,213,4.10,5611731065,141,78.8,5611731061,56,Center,5611731067,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825957,505,1,2,50,34,btaf9fuj3xctycyjeqwereaow,1,58.3,78.8,2025-03-30T16:11:49.596Z,2025-03-30T16:11:53Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611731387,141,93.6,5611731385,140,73.3,5611731391,212,18.7,5611731395,213,0.57,5611731383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825963,506,3,2,50,38,btaf9fuj3xctycyjeqwereaow,1,76.0,77.6,2025-03-30T16:11:53.191Z,2025-03-30T17:30:34Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611731425,286,,5612115689,233,811,5611731423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793896229,811,45,2,50,38,4q0b35m26thti4c2on9a3npk0,0,24.0,22.4,2025-03-30T16:11:53.191Z,2025-03-30T17:30:33Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5612115663,56,Back,5612115665,285,,5612115693,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825977,507,1,2,50,38,btaf9fuj3xctycyjeqwereaow,0,73.8,90.9,2025-03-30T16:11:53.558Z,2025-03-30T16:11:55Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611731543,56,Center,5611731549,212,12.1,5611731551,213,4.62,5611731547,141,73.2,5611731545,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793825995,490,1,2,50,40,4q0b35m26thti4c2on9a3npk0,0,38.9,34.6,2025-03-30T16:11:55.938Z,2025-03-30T16:11:58Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611731625,141,40.9,5611731621,56,Back,5611731623,140,40.5,5611731629,213,1.20,5611731627,212,4.6,5611731845,233,508,5611731843,236,,5611731849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826017,508,74,2,50,40,btaf9fuj3xctycyjeqwereaow,1,65.8,73.3,2025-03-30T16:11:55.939Z,2025-03-30T17:43:00Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611731731,285,,5611731729,56,Center,5611731873,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826087,509,1,2,50,43,btaf9fuj3xctycyjeqwereaow,1,71.4,69.9,2025-03-30T16:11:59.164Z,2025-03-30T23:57:02Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,1.0,,5613312859,154,,5611732133,140,67.8,5611732729,210,13,5611732135,141,51.5,5611732131,56,Center,5611732141,213,4.42,5611732137,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826097,510,13,2,50,45,btaf9fuj3xctycyjeqwereaow,1,74.9,47.9,2025-03-30T16:12:00.469Z,2025-03-30T23:57:02Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5611732779,55,509,5611732787,215,,5611732783,102,42.0,5611732777,29,,5611732785,103,19.4,5611732175,18,,5613312863,84,,5611732791,230,98.6,5611732173,22,,5611732795,231,48.7,5613312865,154,,5611732177,56,5611732559,20,,,,,,Center,,,,,,,,,,
2793826591,491,5,2,50,47,4q0b35m26thti4c2on9a3npk0,1,-0.8,58.4,2025-03-30T16:12:02.196Z,2025-03-30T17:27:05Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611735089,56,Back,5611735123,233,511,5611735091,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826109,511,5,2,50,47,btaf9fuj3xctycyjeqwereaow,0,100.8,41.6,2025-03-30T16:12:02.196Z,2025-03-30T17:27:06Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5611732241,56,Center,5611732243,346,,5611735169,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793895727,810,1,2,51,0,4q0b35m26thti4c2on9a3npk0,0,5.1,51.5,2025-03-30T16:12:15.191Z,2025-03-30T17:43:23Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5612112683,141,67.8,5612113321,237,,5612112681,140,25.2,5612112685,212,23.8,5612113319,124,,5612112679,56,Back,5612112687,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793895577,809,43,2,51,14,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T16:12:29.191Z,2025-03-30T17:29:11Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5612111813,237,0,5612111803,140,3.1,5612111809,213,3.14,5612111805,141,51.2,5612111801,56,Back,5612111889,144,1,5612111799,124,0,5612111807,212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826575,512,44,2,51,18,btaf9fuj3xctycyjeqwereaow,1,34.2,31.2,2025-03-30T16:12:33.557Z,2025-03-30T17:43:23Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611735001,56,Back,5611735003,285,,5611735153,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826595,492,44,2,51,18,4q0b35m26thti4c2on9a3npk0,0,65.8,68.8,2025-03-30T16:12:33.558Z,2025-03-30T17:43:23Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611735113,56,Center,5611735173,233,512,5611735115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826585,513,61,2,51,18,btaf9fuj3xctycyjeqwereaow,1,25.5,33.0,2025-03-30T16:12:33.965Z,2025-03-30T16:12:34Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611735049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826615,514,1,2,51,20,btaf9fuj3xctycyjeqwereaow,0,17.3,11.4,2025-03-30T16:12:35.541Z,2025-03-30T16:12:36Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611735265,141,12.5,5611735257,56,Back,5611735267,212,23.4,5611735255,157,,5611735261,140,39.6,5611735271,1,,5611735269,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826631,493,8,2,51,21,4q0b35m26thti4c2on9a3npk0,1,59.2,86.2,2025-03-30T16:12:37.004Z,2025-03-30T16:12:37Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611735343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826653,494,5,2,51,22,4q0b35m26thti4c2on9a3npk0,0,72.8,101.0,2025-03-30T16:12:37.437Z,2025-03-30T17:27:06Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611735465,56,Left,5611735469,347,,5611736393,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826791,515,5,2,51,22,btaf9fuj3xctycyjeqwereaow,1,27.2,-1.0,2025-03-30T16:12:37.437Z,2025-03-30T17:27:06Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611736387,233,494,5611736333,56,Back,5611736335,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826825,516,1,2,51,33,btaf9fuj3xctycyjeqwereaow,0,15.3,0.0,2025-03-30T16:12:48.540Z,2025-03-30T16:12:50Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611736497,212,16.6,5611736489,107,,5611736491,56,Back,5611736495,141,9.1,5611736499,213,0.44,5611736493,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826859,495,8,2,51,37,4q0b35m26thti4c2on9a3npk0,1,54.4,76.4,2025-03-30T16:12:52.924Z,2025-03-30T16:12:53Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611736789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826925,497,1,2,51,39,4q0b35m26thti4c2on9a3npk0,1,43.7,73.3,2025-03-30T16:12:54.218Z,2025-03-30T16:12:57Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611737133,213,4.56,5611737127,140,40.7,5611737125,56,Back,5611737131,212,20.8,5611737129,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793826971,498,1,2,51,42,4q0b35m26thti4c2on9a3npk0,1,35.0,42.1,2025-03-30T16:12:57.268Z,2025-03-30T16:13:00Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611737363,140,58.0,5611737369,213,6.12,5611737367,212,24.5,5611737361,56,Center,5611737365,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
