id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2818195419,401,1,1,39,29,anga7587r1zv4ey71ge9zxol3,0,77.5,14.6,2025-05-24T13:39:55.518Z,2025-05-24T13:44:25Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5746223961,141,14.0,5746223963,212,7.9,5746223965,213,6.23,5746223959,140,85.0,5746223957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195413,406,8,1,39,30,36g6ifzjliec1jqnbtf7yesme,1,13.9,87.2,2025-05-24T13:39:56.463Z,2025-05-24T18:32:12Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746223935,56,Back,5747492149,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195463,407,1,1,39,32,36g6ifzjliec1jqnbtf7yesme,1,18.4,84.2,2025-05-24T13:39:58.590Z,2025-05-24T13:40:00Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746224213,212,16.8,5746224207,56,Back,5746224215,213,5.64,5746224211,141,69.4,5746224209,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195497,408,1,1,39,34,36g6ifzjliec1jqnbtf7yesme,1,25.7,66.4,2025-05-24T13:40:00.527Z,2025-05-24T13:40:03Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746224427,212,24.7,5746224429,213,3.71,5746224423,140,5.9,5746224421,56,Back,5746224425,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195541,409,1,1,39,36,36g6ifzjliec1jqnbtf7yesme,1,6.7,43.3,2025-05-24T13:40:02.911Z,2025-05-24T13:40:08Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746224719,213,5.60,5746224717,212,18.8,5746224713,140,20.6,5746224711,56,Back,5746224715,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195611,410,1,1,39,42,36g6ifzjliec1jqnbtf7yesme,1,22.3,24.3,2025-05-24T13:40:08.015Z,2025-05-24T13:40:13Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746225155,213,1.73,5746225153,212,15.6,5746225149,140,19.9,5746225151,141,46.9,5746225147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195643,411,1,1,39,47,36g6ifzjliec1jqnbtf7yesme,1,26.1,49.3,2025-05-24T13:40:13.007Z,2025-05-24T13:40:14Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746225349,212,9.6,5746225343,56,Back,5746225345,140,33.6,5746225351,213,0.60,5746225347,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195665,412,1,1,39,48,36g6ifzjliec1jqnbtf7yesme,1,34.2,58.7,2025-05-24T13:40:14.207Z,2025-05-24T13:40:16Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746225507,141,46.7,5746225505,140,26.9,5746225511,213,3.96,5746225503,56,Back,5746225509,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195699,413,1,1,39,51,36g6ifzjliec1jqnbtf7yesme,1,36.2,40.7,2025-05-24T13:40:17.727Z,2025-05-24T13:40:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746225791,213,1.68,5746225787,141,63.0,5746225785,140,34.6,5746225783,56,Back,5746225789,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195729,414,1,1,39,54,36g6ifzjliec1jqnbtf7yesme,1,33.3,64.0,2025-05-24T13:40:20.334Z,2025-05-24T13:40:24Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746225953,213,0.02,5746225951,212,9.7,5746225947,140,42.5,5746225949,141,64.3,5746225945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195751,415,1,1,39,58,36g6ifzjliec1jqnbtf7yesme,0,54.1,63.1,2025-05-24T13:40:24.110Z,2025-05-24T18:32:28Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746226081,1,,5746226073,140,86.8,5746226079,213,6.13,5746226075,141,55.2,5746226071,56,Center,5746226077,212,34.8,5746226069,155,,5747493123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195759,402,52,1,40,0,anga7587r1zv4ey71ge9zxol3,1,13.4,39.7,2025-05-24T13:40:26.229Z,2025-05-24T18:32:31Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5747493193,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195847,403,1,1,40,5,anga7587r1zv4ey71ge9zxol3,1,13.9,42.1,2025-05-24T13:40:31.374Z,2025-05-24T13:40:34Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746226623,213,5.04,5746226617,140,16.0,5746226621,212,6.8,5746226613,123,,5746226619,141,32.7,5746226615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195889,404,1,1,40,8,anga7587r1zv4ey71ge9zxol3,1,20.5,35.2,2025-05-24T13:40:34.085Z,2025-05-24T13:40:37Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746226859,140,26.4,5746226863,212,12.9,5746226857,56,Back,5746226861,141,51.9,5746226867,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195909,405,1,1,40,10,anga7587r1zv4ey71ge9zxol3,1,25.7,48.5,2025-05-24T13:40:36.949Z,2025-05-24T13:40:38Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746226961,141,32.5,5746226957,56,Back,5746226963,212,12.6,5746226965,213,4.18,5746226959,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195971,406,1,1,40,12,anga7587r1zv4ey71ge9zxol3,1,19.6,32.5,2025-05-24T13:40:38.277Z,2025-05-24T13:40:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746227387,213,2.19,5746227381,140,9.8,5746227379,56,Back,5746227383,141,53.9,5746227385,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818195991,407,1,1,40,19,anga7587r1zv4ey71ge9zxol3,1,10.7,54.6,2025-05-24T13:40:45.134Z,2025-05-24T13:40:48Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746227509,155,,5746227511,56,Back,5746227517,212,48.4,5746227515,141,95.9,5746227521,1,,5746227519,213,0.62,5746227513,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196025,408,1,1,40,21,anga7587r1zv4ey71ge9zxol3,1,48.3,95.9,2025-05-24T13:40:47.910Z,2025-05-24T13:40:51Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746227675,140,42.3,5746227681,213,3.79,5746227679,212,7.9,5746227673,56,Back,5746227671,3,,5746227677,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196061,409,1,1,40,25,anga7587r1zv4ey71ge9zxol3,1,36.8,83.9,2025-05-24T13:40:51.005Z,2025-05-24T13:40:52Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5746227847,141,89.0,5746227851,213,0.40,5746227845,140,44.7,5746227849,212,9.0,5746227843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196083,410,1,1,40,26,anga7587r1zv4ey71ge9zxol3,1,46.2,89.0,2025-05-24T13:40:52.581Z,2025-05-24T13:40:54Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746227987,56,Back,5746227991,141,94.1,5746227989,140,42.1,5746227995,213,2.46,5746227993,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196099,411,1,1,40,27,anga7587r1zv4ey71ge9zxol3,0,42.1,94.1,2025-05-24T13:40:53.837Z,2025-05-24T13:40:55Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746228085,212,15.9,5746228087,213,5.83,5746228083,141,83.9,5746228081,140,55.7,5746228079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196113,416,8,1,40,29,36g6ifzjliec1jqnbtf7yesme,1,49.5,16.7,2025-05-24T13:40:55.662Z,2025-05-24T18:33:11Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746228149,56,Back,5747495491,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196151,412,1,1,40,31,anga7587r1zv4ey71ge9zxol3,0,52.3,84.8,2025-05-24T13:40:57.365Z,2025-05-24T13:40:58Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746228309,286,,5746228303,236,,5746228291,141,82.6,5746228287,56,Left,5746228305,233,417,5746228293,212,2.0,5746228289,140,53.6,5746228295,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196147,417,74,1,40,31,36g6ifzjliec1jqnbtf7yesme,1,46.5,14.9,2025-05-24T13:40:57.366Z,2025-05-24T13:58:39Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746228261,285,,5746228259,56,Back,5746228373,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196199,413,1,1,40,32,anga7587r1zv4ey71ge9zxol3,0,52.9,88.6,2025-05-24T13:40:58.277Z,2025-05-24T18:33:18Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746228535,140,61.8,5746228539,212,12.6,5746228537,141,100.0,5746228533,56,Left,5746228541,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196203,414,5,1,40,33,anga7587r1zv4ey71ge9zxol3,0,60.9,101.4,2025-05-24T13:40:59.295Z,2025-05-24T13:44:48Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746228549,56,Left,5746228959,233,418,5746228551,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196263,418,5,1,40,33,36g6ifzjliec1jqnbtf7yesme,1,39.1,-1.4,2025-05-24T13:40:59.295Z,2025-05-24T13:44:48Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746228897,347,,5746228933,233,414,5746228895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196279,419,1,1,40,40,36g6ifzjliec1jqnbtf7yesme,1,41.0,0.0,2025-05-24T13:41:06.527Z,2025-05-24T13:41:08Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746229007,213,1.48,5746228993,56,Back,5746228999,141,8.2,5746228995,140,41.6,5746229003,212,7.0,5746228991,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196305,420,1,1,40,42,36g6ifzjliec1jqnbtf7yesme,0,41.3,8.6,2025-05-24T13:41:08.015Z,2025-05-24T13:41:10Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746229131,140,70.6,5746229137,213,0.20,5746229127,157,,5746229135,212,31.4,5746229139,1,,5746229133,141,17.7,5746229129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196331,415,1,1,40,45,anga7587r1zv4ey71ge9zxol3,1,34.9,82.4,2025-05-24T13:41:11.693Z,2025-05-24T13:41:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746229287,212,25.4,5746229281,56,Center,5746229279,3,,5746229285,141,64.0,5746229289,213,5.77,5746229283,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196337,416,1,1,40,46,anga7587r1zv4ey71ge9zxol3,0,56.0,63.9,2025-05-24T13:41:12.829Z,2025-05-24T13:41:13Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746229309,3,,5746229311,56,Center,5746229317,212,8.5,5746229315,141,70.2,5746229313,140,63.0,5746229319,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196375,421,1,1,40,49,36g6ifzjliec1jqnbtf7yesme,1,37.3,24.1,2025-05-24T13:41:15.494Z,2025-05-24T18:33:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746229527,140,42.8,5746229531,212,7.7,5746229529,141,16.5,5746229523,155,,5746229533,213,5.55,5746229525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196443,422,1,1,40,50,36g6ifzjliec1jqnbtf7yesme,1,42.8,16.5,2025-05-24T13:41:16.742Z,2025-05-24T18:33:44Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746229867,213,5.68,5746229861,140,54.3,5746229865,212,14.7,5746229859,56,Right,5746229863,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196419,417,83,1,40,53,anga7587r1zv4ey71ge9zxol3,0,44.7,94.8,2025-05-24T13:41:19.861Z,2025-05-24T13:41:26Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746230265,399,dj2f6zk2cd8u9lt6odoei9cdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196491,423,1,1,40,55,36g6ifzjliec1jqnbtf7yesme,0,63.5,12.5,2025-05-24T13:41:21.102Z,2025-05-24T13:41:31Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746230135,212,23.0,5746230131,140,84.6,5746230137,213,6.01,5746230133,141,3.5,5746230129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196501,424,43,1,40,58,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-05-24T13:41:24.629Z,2025-05-24T13:41:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746230401,144,5,5746230167,56,Right,5746230169,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196595,419,1,1,41,3,anga7587r1zv4ey71ge9zxol3,1,17.2,97.7,2025-05-24T13:41:29.357Z,2025-05-24T13:41:31Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5746230609,212,13.6,5746230603,56,Back,5746230611,213,4.28,5746230605,140,11.8,5746230607,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196675,420,1,1,41,5,anga7587r1zv4ey71ge9zxol3,1,12.5,79.4,2025-05-24T13:41:31.492Z,2025-05-24T13:41:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746231135,141,36.6,5746231137,212,29.2,5746231139,213,4.77,5746231131,56,Back,5746231133,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196695,421,1,1,41,13,anga7587r1zv4ey71ge9zxol3,1,22.2,30.9,2025-05-24T13:41:39.101Z,2025-05-24T13:41:41Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746231235,140,26.6,5746231245,189,,5746231239,212,22.9,5746231233,56,Back,5746231237,141,63.9,5746231241,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196817,422,1,1,41,22,anga7587r1zv4ey71ge9zxol3,1,31.5,68.3,2025-05-24T13:41:48.269Z,2025-05-24T18:34:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746232019,56,Back,5746232021,140,31.5,5746232027,213,4.71,5746232025,212,24.8,5746232023,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196843,423,1,1,41,25,anga7587r1zv4ey71ge9zxol3,1,32.3,28.2,2025-05-24T13:41:51.093Z,2025-05-24T13:41:52Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746232165,141,10.3,5746232169,213,5.47,5746232163,140,43.3,5746232167,212,16.8,5746232161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196877,424,1,1,41,26,anga7587r1zv4ey71ge9zxol3,1,43.2,9.7,2025-05-24T13:41:52.549Z,2025-05-24T13:41:54Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5746232369,212,13.6,5746232363,56,Back,5746232371,213,2.61,5746232365,140,32.0,5746232367,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818196943,425,1,1,41,28,anga7587r1zv4ey71ge9zxol3,1,30.6,19.1,2025-05-24T13:41:54.821Z,2025-05-24T13:41:59Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746232805,141,50.6,5746232807,212,23.1,5746232809,213,1.95,5746232801,56,Back,5746232803,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197005,426,1,1,41,34,anga7587r1zv4ey71ge9zxol3,1,20.8,47.6,2025-05-24T13:42:00.453Z,2025-05-24T13:42:04Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746233151,212,18.1,5746233141,140,28.7,5746233147,141,71.2,5746233137,56,Back,5746233155,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197037,427,1,1,41,38,anga7587r1zv4ey71ge9zxol3,1,28.9,66.9,2025-05-24T13:42:04.077Z,2025-05-24T13:42:06Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746233355,140,53.8,5746233359,212,26.5,5746233353,56,Center,5746233361,213,0.16,5746233357,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197045,428,61,1,41,40,anga7587r1zv4ey71ge9zxol3,0,53.8,73.2,2025-05-24T13:42:06.685Z,2025-05-24T13:43:09Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5746233371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197043,425,61,1,41,41,36g6ifzjliec1jqnbtf7yesme,1,37.6,23.4,2025-05-24T13:42:07.038Z,2025-05-24T13:44:00Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746233369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197081,427,1,1,41,43,36g6ifzjliec1jqnbtf7yesme,0,32.8,26.7,2025-05-24T13:42:09.278Z,2025-05-24T13:42:09Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746233569,212,26.2,5746233545,140,43.7,5746233571,213,1.12,5746233543,56,Back,5746233549,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197145,430,1,1,41,46,anga7587r1zv4ey71ge9zxol3,1,54.1,38.0,2025-05-24T13:42:12.261Z,2025-05-24T13:42:13Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746233885,141,15.0,5746233877,56,Right,5746233889,213,5.19,5746233881,140,61.8,5746233887,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197193,431,1,1,41,47,anga7587r1zv4ey71ge9zxol3,1,62.9,12.2,2025-05-24T13:42:13.149Z,2025-05-24T13:42:17Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5746234219,140,69.8,5746234221,141,28.9,5746234217,56,Center,5746234223,212,13.5,5746234225,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197263,432,1,1,41,51,anga7587r1zv4ey71ge9zxol3,1,64.0,36.1,2025-05-24T13:42:17.149Z,2025-05-24T13:42:21Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5746234599,140,45.3,5746234601,141,30.0,5746234605,213,3.35,5746234597,56,Back,5746234603,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197343,433,1,1,41,55,anga7587r1zv4ey71ge9zxol3,0,46.5,26.1,2025-05-24T13:42:21.565Z,2025-05-24T13:42:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746235041,212,57.1,5746235037,140,100.0,5746235043,213,6.28,5746235039,141,25.8,5746235033,155,,5746235045,1,,5746235035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197749,428,5,1,42,0,36g6ifzjliec1jqnbtf7yesme,1,-0.8,70.9,2025-05-24T13:42:26.674Z,2025-05-24T13:44:48Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746237225,346,,5746237223,56,Back,5746237251,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197739,434,5,1,42,0,anga7587r1zv4ey71ge9zxol3,0,100.8,29.1,2025-05-24T13:42:26.674Z,2025-05-24T13:44:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746237187,346,,5746237283,233,428,5746237185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197813,429,1,1,42,26,36g6ifzjliec1jqnbtf7yesme,1,2.6,60.9,2025-05-24T13:42:52.790Z,2025-05-24T13:46:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746237595,237,,5746237589,212,6.4,5746237583,56,Back,5746251349,189,,5746237585,140,4.4,5746237587,141,51.9,5746237581,124,,5746237591,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199709,463,1,1,42,27,36g6ifzjliec1jqnbtf7yesme,1,3.6,51.3,2025-05-24T13:42:53.445Z,2025-05-24T13:46:14Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746248391,141,70.6,5746248387,56,Back,5746248393,212,13.8,5746248395,213,1.25,5746248389,140,7.7,5746251293,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197829,430,1,1,42,28,36g6ifzjliec1jqnbtf7yesme,1,7.3,74.0,2025-05-24T13:42:54.846Z,2025-05-24T13:46:17Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746237701,212,20.6,5746237703,213,0.20,5746237695,56,Back,5746237699,141,79.9,5746237697,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197831,431,1,1,42,29,36g6ifzjliec1jqnbtf7yesme,0,30.8,82.4,2025-05-24T13:42:54.983Z,2025-05-24T13:47:21Z,5521epytthhw9afm2r3jn3384,V. Møller,,,5746253367,213,4.13,5746253363,141,70.7,5746253361,140,25.8,5746237715,56,Back,5746253365,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197817,435,8,1,42,31,anga7587r1zv4ey71ge9zxol3,1,67.4,29.1,2025-05-24T13:42:57.085Z,2025-05-24T18:34:59Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5746237603,56,Center,5747501497,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200953,473,1,1,42,32,36g6ifzjliec1jqnbtf7yesme,1,21.7,34.5,2025-05-24T13:42:57.953Z,2025-05-24T13:47:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746255539,140,42.4,5746255543,212,22.9,5746255535,3,,5746255545,213,5.97,5746255537,56,Back,5746255541,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197835,432,43,1,42,32,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-05-24T13:42:58.158Z,2025-05-24T13:47:26Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746237735,56,Back,5746255847,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197865,433,1,1,42,35,36g6ifzjliec1jqnbtf7yesme,1,39.8,14.4,2025-05-24T13:43:01.597Z,2025-05-24T13:43:03Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5746237911,56,Back,5746237919,213,3.88,5746237917,212,10.7,5746237913,140,32.3,5746237915,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197905,434,1,1,42,36,36g6ifzjliec1jqnbtf7yesme,1,32.5,2.5,2025-05-24T13:43:02.702Z,2025-05-24T13:43:04Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5746238097,213,0.08,5746238093,212,11.2,5746238085,140,43.1,5746238089,141,3.8,5746238083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197931,435,1,1,42,38,36g6ifzjliec1jqnbtf7yesme,1,43.1,3.8,2025-05-24T13:43:04.542Z,2025-05-24T13:43:07Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5746238303,141,11.6,5746238305,212,16.7,5746238307,213,2.82,5746238301,140,28.0,5746238299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818197937,436,1,1,42,41,36g6ifzjliec1jqnbtf7yesme,1,25.7,13.8,2025-05-24T13:43:07.422Z,2025-05-24T13:47:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746238327,56,Back,5746238331,141,6.2,5746238329,140,29.2,5746238333,212,6.3,5746238335,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
