id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2740036133,480,61,2,55,29,anga7587r1zv4ey71ge9zxol3,1,26.1,47.5,2024-10-27T14:14:43.461Z,2024-10-27T14:14:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318760369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036285,482,1,2,55,32,anga7587r1zv4ey71ge9zxol3,1,23.7,62.3,2024-10-27T14:14:45.766Z,2024-10-27T14:14:51Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318761207,157,,5318761211,140,52.3,5318761213,141,46.6,5318761219,1,,5318761217,213,5.94,5318761209,56,Center,5318761215,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036289,483,4,2,55,34,anga7587r1zv4ey71ge9zxol3,1,52.3,49.0,2024-10-27T14:14:48.528Z,2024-10-27T14:14:54Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5318761261,265,,5318761263,286,,5318761257,56,Center,5318761287,233,562,5318761255,13,,5318761259,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036225,562,4,2,55,34,c165yjiny1qnmfdvefxvflnkc,0,47.7,51.0,2024-10-27T14:14:48.529Z,2024-10-27T14:14:53Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318761327,233,483,5318760965,13,,5318760967,56,Back,5318760969,152,,5318760973,285,,5318760971,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036927,484,1,2,56,1,anga7587r1zv4ey71ge9zxol3,1,52.3,46.6,2024-10-27T14:15:15.285Z,2024-10-27T14:15:19Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5318764747,141,75.8,5318764751,213,1.93,5318764745,140,45.3,5318764741,152,,5318764743,56,Back,5318764749,212,21.2,5318764737,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036969,485,1,2,56,6,anga7587r1zv4ey71ge9zxol3,1,55.0,85.0,2024-10-27T14:15:19.686Z,2024-10-27T14:15:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318764971,140,57.3,5318764973,141,66.5,5318764969,56,Center,5318764977,213,4.90,5318764975,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037011,486,1,2,56,7,anga7587r1zv4ey71ge9zxol3,1,57.3,66.5,2024-10-27T14:15:20.951Z,2024-10-27T14:15:23Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318765185,213,3.29,5318765179,140,39.5,5318765177,56,Back,5318765181,141,62.3,5318765183,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037073,487,1,2,56,9,anga7587r1zv4ey71ge9zxol3,1,39.5,62.3,2024-10-27T14:15:23.335Z,2024-10-27T14:15:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318765505,213,1.07,5318765491,140,46.8,5318765495,141,83.0,5318765499,212,16.0,5318765487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037131,488,1,2,56,12,anga7587r1zv4ey71ge9zxol3,1,47.7,86.3,2024-10-27T14:15:26.357Z,2024-10-27T14:15:28Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318765785,56,Left,5318765789,141,97.4,5318765793,213,0.39,5318765791,212,20.1,5318765787,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037219,489,1,2,56,14,anga7587r1zv4ey71ge9zxol3,1,65.4,97.4,2024-10-27T14:15:28.422Z,2024-10-27T14:15:31Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318766189,212,11.1,5318766183,56,Left,5318766191,213,5.03,5318766185,140,68.7,5318766187,141,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037223,490,61,2,56,17,anga7587r1zv4ey71ge9zxol3,0,71.4,86.7,2024-10-27T14:15:30.558Z,2024-10-27T14:16:07Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318766207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037243,563,1,2,56,17,c165yjiny1qnmfdvefxvflnkc,1,32.5,13.9,2024-10-27T14:15:30.843Z,2024-10-27T14:15:32Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318766273,140,33.0,5318766271,56,Back,5318766277,212,4.9,5318766281,213,1.46,5318766275,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037343,565,1,2,56,21,c165yjiny1qnmfdvefxvflnkc,1,53.6,24.8,2024-10-27T14:15:34.762Z,2024-10-27T14:15:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318766851,141,9.5,5318766853,212,16.2,5318766847,56,Right,5318766855,213,5.58,5318766849,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037391,566,1,2,56,22,c165yjiny1qnmfdvefxvflnkc,1,65.7,7.7,2024-10-27T14:15:36.386Z,2024-10-27T14:15:38Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318767115,56,Right,5318767125,212,13.1,5318767129,213,0.77,5318767119,140,74.7,5318767121,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037405,567,61,2,56,25,c165yjiny1qnmfdvefxvflnkc,0,75.0,21.5,2024-10-27T14:15:38.658Z,2024-10-27T14:15:39Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318767189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037639,492,1,2,56,32,anga7587r1zv4ey71ge9zxol3,1,22.6,64.1,2024-10-27T14:15:46.069Z,2024-10-27T20:51:22Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318768375,56,Back,5318768383,212,13.2,5318768377,140,21.6,5321028161,189,,5318768379,141,83.5,5318768385,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037697,493,1,2,56,34,anga7587r1zv4ey71ge9zxol3,1,21.6,83.5,2024-10-27T14:15:47.670Z,2024-10-27T14:15:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318768683,141,95.9,5318768677,140,27.6,5318768687,212,10.5,5318768691,213,0.93,5318768673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037765,494,1,2,56,36,anga7587r1zv4ey71ge9zxol3,1,27.6,95.9,2024-10-27T14:15:49.925Z,2024-10-27T14:15:51Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318768991,213,4.10,5318768989,212,10.7,5318768985,140,21.7,5318768983,56,Back,5318768987,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037823,495,1,2,56,38,anga7587r1zv4ey71ge9zxol3,1,21.7,83.0,2024-10-27T14:15:51.702Z,2024-10-27T14:15:54Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318769249,140,26.9,5318769255,213,1.04,5318769247,56,Back,5318769253,212,10.9,5318769251,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037833,496,61,2,56,40,anga7587r1zv4ey71ge9zxol3,1,26.9,96.8,2024-10-27T14:15:53.955Z,2024-10-27T14:15:54Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318769347,238,,5318769295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037867,497,5,2,56,40,anga7587r1zv4ey71ge9zxol3,0,25.6,101.6,2024-10-27T14:15:54.443Z,2024-10-27T14:16:06Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318769471,347,,5318769469,56,Back,5318770571,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038063,568,5,2,56,40,c165yjiny1qnmfdvefxvflnkc,1,74.4,-1.6,2024-10-27T14:15:54.443Z,2024-10-27T14:16:06Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318770509,56,Right,5318770521,347,,5318770511,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038759,569,1,2,57,16,c165yjiny1qnmfdvefxvflnkc,0,71.0,0.0,2024-10-27T14:16:29.636Z,2024-10-27T14:17:00Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318774377,140,79.4,5318774367,107,,5318774383,212,11.7,5318774381,141,10.9,5318777583,189,,5318774385,213,0.72,5318774373,56,Right,5318774501,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038963,498,1,2,57,21,anga7587r1zv4ey71ge9zxol3,1,27.6,95.2,2024-10-27T14:16:34.877Z,2024-10-27T14:17:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318775335,212,46.6,5318775329,56,Left,5318775337,213,6.22,5318775339,1,,5318775333,141,90.9,5318775327,157,,5318775331,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740446269,891,3,2,57,21,anga7587r1zv4ey71ge9zxol3,0,59.0,87.6,2024-10-27T14:16:35.221Z,2024-10-27T20:52:02Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5321030989,467,1xjhud4hyekcg08nue1iosmsq,5321030985,286,,5321030983,56,Left,5321030987,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038969,499,4,2,57,22,anga7587r1zv4ey71ge9zxol3,1,67.3,88.6,2024-10-27T14:16:36.275Z,2024-10-27T14:17:15Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318775399,152,,5318779757,295,,5318775459,233,570,5318775395,13,,5318775403,286,,5318775397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038851,570,4,2,57,22,c165yjiny1qnmfdvefxvflnkc,0,32.7,11.4,2024-10-27T14:16:36.276Z,2024-10-27T14:16:57Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318777349,55,571,5318774999,56,Back,5318775503,233,499,5318775003,285,,5318775001,152,,5318774995,13,,5318774997,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038957,571,17,2,57,24,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:16:38.293Z,2024-10-27T20:52:12Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318777299,55,570,5318777295,393,,5318777293,31,,5318777297,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039905,572,18,2,57,57,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:17:11.218Z,2024-10-27T20:52:39Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5318780129,59,17,5318780125,42,,5318780127,44,Forward,5318780231,55,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039917,573,19,2,57,57,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:17:11.219Z,2024-10-27T20:52:39Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5318780177,44,Forward,5318780175,293,1,5318780165,42,,5318780173,292,8,5318780171,59,11,5318780179,55,572,5318780169,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040305,501,1,2,58,15,anga7587r1zv4ey71ge9zxol3,1,69.8,93.1,2024-10-27T14:17:28.901Z,2024-10-27T20:52:48Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5321034361,72,,5318782289,5,,5318782305,212,48.1,5318782307,213,5.40,5318782295,152,,5318782309,1,,5318782291,155,,5321034359,224,,5318782299,56,Center,5318782287,2,5318782303,141,5318782301,140,99.0,,,,,,,,,38.6,,,,,,,,,,,,,,,,,,,
2740040339,502,1,2,58,21,anga7587r1zv4ey71ge9zxol3,0,99.0,38.6,2024-10-27T14:17:34.901Z,2024-10-27T14:21:29Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318782459,212,8.2,5318782451,3,,5318782453,56,Center,5318782455,140,97.3,5318782461,213,1.79,5318782457,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040325,574,61,2,58,21,c165yjiny1qnmfdvefxvflnkc,1,3.2,50.6,2024-10-27T14:17:35.377Z,2024-10-27T14:17:35Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318782377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040421,575,11,2,58,26,c165yjiny1qnmfdvefxvflnkc,0,2.5,53.3,2024-10-27T14:17:39.789Z,2024-10-27T20:53:30Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5321037189,376,,5318782839,56,Back,5321036997,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040445,503,43,2,58,27,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-27T14:17:40.597Z,2024-10-27T20:53:24Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318782933,56,Center,5321036815,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040463,576,12,2,58,27,c165yjiny1qnmfdvefxvflnkc,1,2.5,59.6,2024-10-27T14:17:40.982Z,2024-10-27T14:17:53Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318783141,167,,5318783059,140,5.3,5318783065,213,1.47,5318783057,56,Back,5318783061,141,100.0,5318783063,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040485,504,5,2,58,27,anga7587r1zv4ey71ge9zxol3,1,93.0,-1.4,2024-10-27T14:17:41.525Z,2024-10-27T15:10:49Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318783217,347,,5318783283,233,577,5318783215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040471,577,5,2,58,27,c165yjiny1qnmfdvefxvflnkc,0,7.0,101.4,2024-10-27T14:17:41.525Z,2024-10-27T15:10:49Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5318783335,233,504,5318783125,347,,5318783123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041005,505,1,2,58,47,anga7587r1zv4ey71ge9zxol3,1,88.2,0.0,2024-10-27T14:18:01.525Z,2024-10-27T14:18:03Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318785929,141,34.0,5318785935,1,,5318785923,107,,5318785925,56,Center,5318785931,212,26.4,5318785933,213,1.19,5318785927,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041009,506,44,2,58,49,anga7587r1zv4ey71ge9zxol3,1,94.6,32.0,2024-10-27T14:18:02.733Z,2024-10-27T22:00:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318785953,286,,5318785951,56,Center,5318786003,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040999,578,44,2,58,49,c165yjiny1qnmfdvefxvflnkc,0,5.4,68.0,2024-10-27T14:18:02.734Z,2024-10-27T22:00:53Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318786039,233,506,5318785885,285,,5318785883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041039,507,1,2,58,49,anga7587r1zv4ey71ge9zxol3,0,97.6,34.0,2024-10-27T14:18:03.300Z,2024-10-27T14:18:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318786129,3,,5318786135,140,95.2,5318786143,212,9.9,5318786139,141,48.1,5318786147,213,1.83,5318786131,168,,5318786133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041115,579,12,2,58,54,c165yjiny1qnmfdvefxvflnkc,1,7.5,54.8,2024-10-27T14:18:07.870Z,2024-10-27T14:19:28Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318786545,15,,5318786521,140,27.8,5318786527,213,0.30,5318786523,141,64.4,5318786519,56,Back,5318786525,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041157,581,1,2,58,55,c165yjiny1qnmfdvefxvflnkc,0,25.4,60.3,2024-10-27T14:18:08.814Z,2024-10-27T20:53:48Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318786743,155,,5318786749,141,28.1,5318786747,140,46.5,5318786753,213,5.50,5318786751,212,31.1,5318786745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740045869,539,12,2,58,55,anga7587r1zv4ey71ge9zxol3,1,54.3,72.1,2024-10-27T14:18:09.332Z,2024-10-27T20:53:57Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318811775,140,57.5,5318811781,213,1.40,5321038963,15,,5318811777,141,100.0,5318811779,212,19.6,5321038965,167,,5318811773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041141,580,43,2,58,56,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:18:09.551Z,2024-10-27T14:19:25Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318795481,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041457,508,5,2,58,59,anga7587r1zv4ey71ge9zxol3,0,68.2,100.9,2024-10-27T14:18:13.486Z,2024-10-27T15:10:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318788197,347,,5318788193,56,Left,5318813447,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041319,582,5,2,58,59,c165yjiny1qnmfdvefxvflnkc,1,31.8,-0.9,2024-10-27T14:18:13.486Z,2024-10-27T15:10:49Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318787535,347,,5318787533,56,Back,5318813413,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041505,583,1,2,59,6,c165yjiny1qnmfdvefxvflnkc,1,41.7,0.0,2024-10-27T14:18:20.262Z,2024-10-27T14:18:25Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318788469,1,,5318788457,107,,5318788463,141,5.2,5318788461,140,77.5,5318788459,56,Right,5318788465,212,37.8,5318788467,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041627,584,1,2,59,12,c165yjiny1qnmfdvefxvflnkc,1,80.7,5.9,2024-10-27T14:18:25.718Z,2024-10-27T14:18:31Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318789099,56,Right,5318789105,212,4.8,5318789103,141,4.7,5318789107,213,3.31,5318789101,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041667,585,1,2,59,17,c165yjiny1qnmfdvefxvflnkc,1,67.5,7.4,2024-10-27T14:18:30.918Z,2024-10-27T14:18:33Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5318789377,213,6.15,5318789375,212,6.8,5318789371,140,73.9,5318789373,141,6.1,5318789369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041681,586,1,2,59,19,c165yjiny1qnmfdvefxvflnkc,1,74.0,5.9,2024-10-27T14:18:32.934Z,2024-10-27T14:18:33Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5318789471,56,Right,5318789473,140,72.7,5318789479,213,1.75,5318789477,212,7.6,5318789475,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041707,587,1,2,59,20,c165yjiny1qnmfdvefxvflnkc,1,72.7,17.2,2024-10-27T14:18:33.622Z,2024-10-27T14:18:35Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318789641,56,Right,5318789643,140,66.6,5318789651,213,3.07,5318789649,212,6.4,5318789645,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041851,588,1,2,59,21,c165yjiny1qnmfdvefxvflnkc,1,65.4,22.7,2024-10-27T14:18:35.014Z,2024-10-27T14:18:40Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318790255,196,,5318790263,212,52.2,5318790261,141,95.4,5318790257,56,Left,5318790265,213,1.24,5318790259,140,81.4,5318790253,155,,5318790267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041901,589,1,2,59,27,c165yjiny1qnmfdvefxvflnkc,1,90.0,94.1,2024-10-27T14:18:40.686Z,2024-10-27T14:18:42Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318790519,56,Left,5318790535,213,3.43,5318790531,212,9.0,5318790527,141,90.3,5318790521,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041943,590,1,2,59,29,c165yjiny1qnmfdvefxvflnkc,1,80.1,90.3,2024-10-27T14:18:42.534Z,2024-10-27T14:18:45Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5318790775,212,14.6,5318790777,213,3.77,5318790769,56,Center,5318790771,140,68.9,5318790773,141,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740041999,591,1,2,59,31,c165yjiny1qnmfdvefxvflnkc,1,68.9,77.7,2024-10-27T14:18:44.864Z,2024-10-27T14:18:47Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318791141,212,18.2,5318791143,213,0.70,5318791139,141,95.0,5318791135,56,Left,5318791137,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740042023,592,1,2,59,33,c165yjiny1qnmfdvefxvflnkc,0,84.4,95.0,2024-10-27T14:18:47.471Z,2024-10-27T20:54:29Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5318791231,155,,5318791233,56,Left,5318791545,286,,5321041581,72,,5318791225,2,,5318791239,212,3.6,5318791539,236,,5318791237,141,90.8,5321041579,224,,5318791235,140,5318791541,233,5318791241,213,5.37,,,,,,,,,509,86.5,,,,,,,,,,,,,,,,,,
2740042075,509,12,2,59,34,anga7587r1zv4ey71ge9zxol3,1,11.2,8.2,2024-10-27T14:18:47.571Z,2024-10-27T14:18:51Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318791461,185,,5318791465,56,Back,5318791559,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740042115,510,43,2,59,39,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-27T14:18:53.189Z,2024-10-27T20:54:39Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5321042261,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740042131,511,1,2,59,40,anga7587r1zv4ey71ge9zxol3,1,17.5,5.6,2024-10-27T14:18:53.829Z,2024-10-27T14:18:55Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318791885,140,23.5,5318791893,213,0.44,5318791887,141,10.0,5318791889,212,7.0,5318791883,56,Back,5318791881,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740042235,512,1,2,59,41,anga7587r1zv4ey71ge9zxol3,1,23.5,10.0,2024-10-27T14:18:54.852Z,2024-10-27T14:18:59Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318792461,140,32.7,5318792463,141,2.6,5318792467,213,5.80,5318792459,56,Back,5318792465,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740042363,513,1,2,59,46,anga7587r1zv4ey71ge9zxol3,0,36.2,3.7,2024-10-27T14:18:59.620Z,2024-10-27T14:19:05Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5318793273,236,,5318793191,157,,5318793195,140,41.2,5318793199,212,5.3,5318793205,1,,5318793193,56,Back,5318793201,213,6.26,5318793275,233,593,5318793281,286,,5318793197,141,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,
2740042321,593,74,2,59,46,c165yjiny1qnmfdvefxvflnkc,1,49.8,95.4,2024-10-27T14:18:59.621Z,2024-10-27T14:19:06Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5318793347,233,513,5318792975,285,,5318792971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
