id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716277339,486,5,2,47,40,aljua8crr0vkwit0j3m59jw9j,1,60.8,-1.1,2024-09-01T13:07:55.192Z,2024-09-01T14:00:05Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188782623,56,Right,5188782643,233,440,5188782625,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277367,487,1,2,47,45,aljua8crr0vkwit0j3m59jw9j,1,54.5,0.0,2024-09-01T13:08:00.086Z,2024-09-01T13:08:01Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188782805,212,9.7,5188782807,213,0.88,5188782799,56,Right,5188782797,107,,5188782801,140,60.4,5188782803,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277391,488,1,2,47,46,aljua8crr0vkwit0j3m59jw9j,1,60.4,9.1,2024-09-01T13:08:01.398Z,2024-09-01T13:08:03Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5188782923,141,5.5,5188782925,212,7.3,5188782919,140,67.0,5188782929,213,5.94,5188782917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277403,489,1,2,47,48,aljua8crr0vkwit0j3m59jw9j,0,67.0,5.5,2024-09-01T13:08:03.829Z,2024-09-01T13:08:04Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188782979,56,Right,5188782981,140,68.0,5188782983,141,7.3,5188783031,233,441,5188783029,236,,5188782987,213,0.86,5188782985,212,1.6,5188783035,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277397,441,74,2,47,48,cftj6g399tknheudaxsdpfdgb,1,30.2,96.8,2024-09-01T13:08:03.830Z,2024-09-01T13:08:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5188783097,233,489,5188782955,56,Back,5188782957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277471,490,5,2,47,49,aljua8crr0vkwit0j3m59jw9j,1,58.1,-1.4,2024-09-01T13:08:03.904Z,2024-09-01T14:18:46Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188783423,347,,5188783421,56,Right,5189046643,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716326585,834,5,2,47,49,cftj6g399tknheudaxsdpfdgb,0,41.9,101.4,2024-09-01T13:08:03.904Z,2024-09-01T14:25:48Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5189175585,56,Back,5189176163,233,490,5189175587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277541,491,1,2,47,52,aljua8crr0vkwit0j3m59jw9j,1,59.1,0.0,2024-09-01T13:08:07.414Z,2024-09-01T13:08:10Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188783819,107,,5188783827,140,47.1,5188783823,56,Back,5188783831,141,13.2,5188783847,213,2.45,5188783839,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277643,492,1,2,47,55,aljua8crr0vkwit0j3m59jw9j,1,47.3,17.3,2024-09-01T13:08:10.278Z,2024-09-01T13:08:15Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188784357,56,Back,5188784361,141,42.8,5188784363,212,17.4,5188784359,140,45.8,5188784365,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277705,493,1,2,48,0,aljua8crr0vkwit0j3m59jw9j,1,55.5,54.3,2024-09-01T13:08:15.256Z,2024-09-01T13:08:18Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188784799,212,38.8,5188784797,141,2.9,5188784795,140,71.6,5188784803,1,,5188784801,213,5.16,5188784791,56,Right,5188784787,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277755,494,1,2,48,3,aljua8crr0vkwit0j3m59jw9j,1,71.6,2.9,2024-09-01T13:08:18.565Z,2024-09-01T13:08:21Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188785101,212,7.8,5188785103,213,2.72,5188785099,141,7.6,5188785097,140,64.8,5188785095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277829,495,1,2,48,6,aljua8crr0vkwit0j3m59jw9j,1,66.0,7.7,2024-09-01T13:08:20.965Z,2024-09-01T13:08:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188785655,141,3.8,5188785661,213,5.99,5188785647,56,Right,5188785651,140,74.3,5188785659,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277899,496,1,2,48,11,aljua8crr0vkwit0j3m59jw9j,1,73.4,5.8,2024-09-01T13:08:26.325Z,2024-09-01T13:08:29Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188786013,141,4.9,5188786011,140,80.9,5188786015,212,7.9,5188786017,213,6.21,5188786009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277935,497,1,2,48,14,aljua8crr0vkwit0j3m59jw9j,1,80.1,5.3,2024-09-01T13:08:29.637Z,2024-09-01T13:08:31Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188786193,213,2.40,5188786185,140,71.7,5188786187,141,17.3,5188786189,212,12.0,5188786183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716277967,498,1,2,48,16,aljua8crr0vkwit0j3m59jw9j,1,69.0,19.1,2024-09-01T13:08:31.173Z,2024-09-01T13:08:32Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5188786387,213,3.42,5188786385,212,9.3,5188786381,140,60.5,5188786379,56,Right,5188786383,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278059,499,1,2,48,17,aljua8crr0vkwit0j3m59jw9j,1,59.8,17.7,2024-09-01T13:08:32.725Z,2024-09-01T13:08:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188786923,212,17.6,5188786921,141,43.3,5188786917,140,62.5,5188786913,56,Center,5188786925,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278105,500,1,2,48,22,aljua8crr0vkwit0j3m59jw9j,1,70.3,58.8,2024-09-01T13:08:37.589Z,2024-09-01T13:08:40Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188787183,141,52.4,5188787181,140,70.4,5188787179,56,Center,5188787185,212,4.4,5188787187,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278119,501,1,2,48,25,aljua8crr0vkwit0j3m59jw9j,0,70.4,52.4,2024-09-01T13:08:40.037Z,2024-09-01T13:08:40Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5188787249,140,72.1,5188787247,56,Center,5188787255,213,5.26,5188787251,141,48.1,5188787253,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278143,442,8,2,48,26,cftj6g399tknheudaxsdpfdgb,1,27.2,49.3,2024-09-01T13:08:41.269Z,2024-09-01T13:08:41Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188787375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278235,502,1,2,48,28,aljua8crr0vkwit0j3m59jw9j,1,59.6,64.2,2024-09-01T13:08:43.270Z,2024-09-01T13:08:46Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188787929,213,4.42,5188787927,212,19.3,5188787925,141,37.0,5188787921,56,Center,5188787923,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278297,503,1,2,48,30,aljua8crr0vkwit0j3m59jw9j,1,48.3,40.3,2024-09-01T13:08:45.877Z,2024-09-01T13:08:49Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188788243,56,Right,5188788251,213,5.04,5188788249,212,25.8,5188788245,140,56.2,5188788247,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278371,504,1,2,48,34,aljua8crr0vkwit0j3m59jw9j,0,55.2,4.9,2024-09-01T13:08:48.966Z,2024-09-01T13:08:53Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188788677,1,,5188788675,213,0.06,5188788667,56,Right,5188788665,155,,5188788669,140,100.0,5188788671,141,9.1,5188788673,212,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278535,443,5,2,48,38,cftj6g399tknheudaxsdpfdgb,1,-1.2,92.0,2024-09-01T13:08:53.063Z,2024-09-01T14:00:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188789595,346,,5188789593,56,Back,5188789659,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278379,505,5,2,48,38,aljua8crr0vkwit0j3m59jw9j,0,101.2,8.0,2024-09-01T13:08:53.063Z,2024-09-01T14:00:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188788711,56,Right,5188789671,233,443,5188788713,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278553,444,1,2,48,47,cftj6g399tknheudaxsdpfdgb,1,4.4,52.4,2024-09-01T13:09:01.941Z,2024-09-01T13:09:03Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188789703,140,5.1,5188789699,124,,5188789701,56,Back,5188789713,237,,5188789705,141,59.7,5188789707,212,5.0,5188789709,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278595,445,1,2,48,48,cftj6g399tknheudaxsdpfdgb,1,5.1,59.7,2024-09-01T13:09:02.965Z,2024-09-01T13:09:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188789901,140,1.7,5188789903,141,39.1,5188789907,213,4.46,5188789905,212,14.5,5188789899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278609,446,1,2,48,50,cftj6g399tknheudaxsdpfdgb,1,1.8,38.9,2024-09-01T13:09:05.461Z,2024-09-01T13:09:06Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188790017,212,5.1,5188790015,141,46.3,5188790019,213,1.74,5188790013,140,1.0,5188790011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278645,447,1,2,48,51,cftj6g399tknheudaxsdpfdgb,0,1.0,46.3,2024-09-01T13:09:06.710Z,2024-09-01T13:09:07Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188790165,213,5.33,5188790167,1,,5188790159,140,22.7,5188790163,212,39.4,5188790155,157,,5188790161,141,0.0,5188790157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278651,448,5,2,48,52,cftj6g399tknheudaxsdpfdgb,0,23.3,-0.8,2024-09-01T13:09:07.739Z,2024-09-01T14:00:07Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188790203,347,,5188790201,56,Back,5188791097,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278823,506,5,2,48,52,aljua8crr0vkwit0j3m59jw9j,1,76.7,100.8,2024-09-01T13:09:07.739Z,2024-09-01T14:00:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188791073,233,448,5188791065,347,,5188791061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278877,507,1,2,48,59,aljua8crr0vkwit0j3m59jw9j,1,71.9,100.0,2024-09-01T13:09:14.629Z,2024-09-01T13:09:51Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5188791365,212,26.3,5188791353,107,,5188791373,1,,5188791369,213,3.57,5188791361,141,85.7,5188791357,140,49.1,5188791355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278925,508,1,2,49,2,aljua8crr0vkwit0j3m59jw9j,1,53.9,86.5,2024-09-01T13:09:17.477Z,2024-09-01T13:09:19Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188791577,141,46.3,5188791583,212,29.1,5188791589,213,4.36,5188791571,56,Back,5188791573,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716278985,509,1,2,49,4,aljua8crr0vkwit0j3m59jw9j,1,44.7,45.1,2024-09-01T13:09:19.685Z,2024-09-01T13:09:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188791875,213,4.82,5188791867,56,Back,5188791869,140,47.3,5188791873,212,25.2,5188791871,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279027,510,1,2,49,7,aljua8crr0vkwit0j3m59jw9j,1,47.7,8.9,2024-09-01T13:09:22.261Z,2024-09-01T13:09:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188792069,213,0.60,5188792065,141,20.0,5188792067,212,13.4,5188792063,140,58.2,5188792059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279217,511,1,2,49,8,aljua8crr0vkwit0j3m59jw9j,1,58.2,20.0,2024-09-01T13:09:23.621Z,2024-09-01T13:09:40Z,5x8064b3yr7txk0czddfjtffu,S. Emini,1.0,,5188794331,154,,5188794329,210,15,5188792955,155,,5188792961,140,81.5,5188792963,141,5.6,5188792965,212,26.4,5188792967,213,5.90,5188792959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279225,512,15,2,49,15,aljua8crr0vkwit0j3m59jw9j,1,90.9,23.7,2024-09-01T13:09:30.054Z,2024-09-01T13:09:41Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188793927,72,,5188794399,146,99.4,5188792999,56,Center,5188794379,29,,5188794461,233,449,5188792995,22,,5188794383,154,,5188794395,103,4.4,5188794393,102,45.8,5188794401,147,5188794397,215,5188792997,63,46.9,,,5188794389,55,511,5188794373,80,,,,,,,,,,,,,
2716279255,449,10,2,49,15,cftj6g399tknheudaxsdpfdgb,1,1.1,54.0,2024-09-01T13:09:30.154Z,2024-09-01T13:09:39Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188793127,173,,5188794141,233,512,5188793133,56,Back,5188793131,182,,5188794011,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279281,450,6,2,49,18,cftj6g399tknheudaxsdpfdgb,0,4.4,63.0,2024-09-01T13:09:33.029Z,2024-09-01T13:09:38Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188793503,233,513,5188793307,73,,5188793305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279301,513,6,2,49,18,aljua8crr0vkwit0j3m59jw9j,1,95.6,37.0,2024-09-01T13:09:33.029Z,2024-09-01T13:57:17Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188793453,233,450,5188793421,75,,5188793419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279975,514,1,2,49,43,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2024-09-01T13:09:58.870Z,2024-09-01T13:10:05Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188796475,56,Center,5188796485,141,43.6,5188796487,212,29.8,5188796465,6,,5188796479,140,94.6,5188796463,2,,5188796489,213,1.74,5188796471,224,,5188796469,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280015,451,44,2,49,46,cftj6g399tknheudaxsdpfdgb,1,6.3,55.4,2024-09-01T13:10:01.684Z,2024-09-01T14:02:07Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188796675,233,515,5188796653,285,,5188796651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716279989,515,44,2,49,46,aljua8crr0vkwit0j3m59jw9j,0,93.7,44.6,2024-09-01T13:10:01.685Z,2024-09-01T14:00:28Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188796829,233,451,5188796537,56,Center,5188796539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280025,452,12,2,49,48,cftj6g399tknheudaxsdpfdgb,1,7.9,53.6,2024-09-01T13:10:03.141Z,2024-09-01T13:10:19Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5188796719,56,Back,5188796727,213,5.71,5188796725,212,9.5,5188796935,15,,5188796721,140,15.5,5188796723,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280121,453,12,2,49,48,cftj6g399tknheudaxsdpfdgb,1,15.5,46.1,2024-09-01T13:10:03.877Z,2024-09-01T14:17:59Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188797175,213,0.97,5188797171,212,25.5,5188797165,56,Back,5188797167,140,29.3,5188797169,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281145,519,44,2,49,49,aljua8crr0vkwit0j3m59jw9j,1,73.8,24.4,2024-09-01T13:10:04.622Z,2024-09-01T13:10:49Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188801905,286,,5188801903,56,Center,5188801931,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280125,454,44,2,49,49,cftj6g399tknheudaxsdpfdgb,0,26.2,75.6,2024-09-01T13:10:04.623Z,2024-09-01T13:10:49Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188797187,56,Back,5188797191,285,,5188802003,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280211,516,1,2,49,50,aljua8crr0vkwit0j3m59jw9j,1,76.1,31.8,2024-09-01T13:10:05.605Z,2024-09-01T13:10:18Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188797527,3,,5188797537,213,5.05,5188797535,212,13.4,5188797529,56,Right,5188797531,140,80.3,5188797533,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280267,517,1,2,49,53,aljua8crr0vkwit0j3m59jw9j,0,77.9,17.0,2024-09-01T13:10:08.893Z,2024-09-01T14:17:44Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188797861,56,Right,5188797871,213,4.95,5188797865,140,80.9,5188797867,141,0.0,5188797869,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280367,455,5,2,49,56,cftj6g399tknheudaxsdpfdgb,1,20.9,100.8,2024-09-01T13:10:11.623Z,2024-09-01T14:00:07Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5188798433,233,518,5188798389,56,Back,5188798391,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280275,518,5,2,49,56,aljua8crr0vkwit0j3m59jw9j,0,79.1,-0.8,2024-09-01T13:10:11.623Z,2024-09-01T14:00:07Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188797905,56,Right,5188797907,347,,5188798471,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280689,456,1,2,50,13,cftj6g399tknheudaxsdpfdgb,1,23.0,100.0,2024-09-01T13:10:28.037Z,2024-09-01T13:10:30Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5188799905,213,4.94,5188799897,56,Back,5188799895,107,,5188799901,141,88.4,5188799903,212,8.7,5188799899,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716280837,457,1,2,50,15,cftj6g399tknheudaxsdpfdgb,1,28.9,83.8,2024-09-01T13:10:30.838Z,2024-09-01T13:10:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188800555,56,Back,5188800557,140,30.5,5188800561,212,41.2,5188800563,213,4.75,5188800553,196,,5188800565,1,,5188800551,155,,5188800559,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281105,458,1,2,50,20,cftj6g399tknheudaxsdpfdgb,1,42.5,17.7,2024-09-01T13:10:35.781Z,2024-09-01T13:10:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,1.0,,5188801743,212,31.2,5188804013,210,13,5188801749,213,5.93,5188801739,141,2.0,5188801737,140,70.4,5188801735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281113,459,13,2,50,28,cftj6g399tknheudaxsdpfdgb,1,77.2,41.8,2024-09-01T13:10:43.428Z,2024-09-01T13:10:59Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188804075,102,57.5,5188804065,29,,5188804079,215,,5188804083,231,48.9,5188801787,22,,5188804069,55,458,5188802309,72,,5188801791,56,Center,5188804077,103,61.1,5188801789,18,5188804063,77,5188804081,230,,,98.4,,,,,,,,,,,,,,,,,,
2716281133,460,5,2,50,30,cftj6g399tknheudaxsdpfdgb,0,100.6,57.8,2024-09-01T13:10:45.637Z,2024-09-01T14:00:08Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188802635,233,520,5188801881,346,,5188801879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281261,520,5,2,50,30,aljua8crr0vkwit0j3m59jw9j,1,-0.6000000000000001,42.2,2024-09-01T13:10:45.637Z,2024-09-01T14:00:07Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188802457,56,Back,5188802461,346,,5188802585,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281279,521,43,2,50,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:10:49.285Z,2024-09-01T13:10:52Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188802761,144,44,5188802509,56,Back,5188802511,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281293,522,43,2,50,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:10:49.574Z,2024-09-01T13:10:53Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188802949,144,44,5188802547,285,0,5188802545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281327,523,43,2,50,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:10:49.846Z,2024-09-01T13:10:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188803451,144,44,5188802727,56,Back,5188802729,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281685,524,1,2,50,44,aljua8crr0vkwit0j3m59jw9j,1,3.9,49.7,2024-09-01T13:10:59.861Z,2024-09-01T13:11:01Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5188804313,212,11.3,5188804311,141,63.3,5188804309,140,10.1,5188804319,237,,5188804307,56,Back,5188804305,124,,5188804315,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281853,525,1,2,50,46,aljua8crr0vkwit0j3m59jw9j,1,10.5,65.7,2024-09-01T13:11:01.493Z,2024-09-01T13:11:06Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188805033,213,5.93,5188805023,56,Back,5188805025,140,23.5,5188805027,141,58.4,5188805029,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716281927,526,1,2,50,51,aljua8crr0vkwit0j3m59jw9j,1,34.0,37.0,2024-09-01T13:11:06.724Z,2024-09-01T13:11:09Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5188805373,140,44.2,5188805371,56,Back,5188805379,213,5.22,5188805377,212,22.1,5188805375,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716282077,527,1,2,50,54,aljua8crr0vkwit0j3m59jw9j,1,44.9,8.9,2024-09-01T13:11:09.252Z,2024-09-01T13:11:14Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188806081,56,Right,5188806095,212,13.9,5188806097,213,6.13,5188806091,141,5.8,5188806087,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716282117,528,1,2,50,59,aljua8crr0vkwit0j3m59jw9j,1,58.5,5.2,2024-09-01T13:11:14.709Z,2024-09-01T13:11:45Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5188806279,140,43.7,5188806281,141,16.8,5188806283,212,17.4,5188806285,213,2.67,5188806275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716282201,529,1,2,51,2,aljua8crr0vkwit0j3m59jw9j,1,43.9,17.4,2024-09-01T13:11:17.045Z,2024-09-01T13:11:19Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188806675,141,34.0,5188806677,212,14.3,5188806679,213,0.91,5188806673,140,52.2,5188806671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716282227,530,1,2,51,4,aljua8crr0vkwit0j3m59jw9j,1,52.2,34.0,2024-09-01T13:11:19.701Z,2024-09-01T13:11:21Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5188806829,140,44.3,5188806831,141,54.9,5188806833,212,16.5,5188806827,56,Back,5188806835,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716282279,531,1,2,51,6,aljua8crr0vkwit0j3m59jw9j,1,44.3,54.9,2024-09-01T13:11:20.996Z,2024-09-01T13:11:23Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188807061,56,Back,5188807069,212,8.7,5188807065,140,47.5,5188807067,141,43.1,5188807071,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
