id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2804928865,268,4,1,41,41,59as3grjvj19voay31j3yfgni,1,33.3,31.8,2025-04-22T17:43:34.614Z,2025-04-22T18:58:21Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5672914493,56,Back,5672914497,152,,5672914579,233,527,5672914499,265,,5672914491,13,,5673103971,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804928875,527,4,1,41,41,77tfx9me4aaqhzv78bmgsy9bg,0,66.7,68.2,2025-04-22T17:43:34.615Z,2025-04-22T18:58:22Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672914569,152,,5672914571,265,,5673103995,286,,5672914567,56,Center,5672914605,233,268,5672914565,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804928959,269,1,1,41,51,59as3grjvj19voay31j3yfgni,1,30.2,30.3,2025-04-22T17:43:44.438Z,2025-04-22T17:43:46Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5672915023,152,,5672915025,56,Back,5672915031,212,32.8,5672915021,5,,5672915041,189,,5672915029,141,72.9,5672915033,213,1.08,5672915035,1,,5672915027,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929029,270,1,1,41,54,59as3grjvj19voay31j3yfgni,1,57.7,73.0,2025-04-22T17:43:46.967Z,2025-04-22T17:43:53Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5672915411,140,62.4,5672915419,213,1.29,5672915409,56,Left,5672915413,141,98.4,5672915415,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929065,271,1,1,42,0,59as3grjvj19voay31j3yfgni,1,87.9,74.2,2025-04-22T17:43:53.191Z,2025-04-22T17:44:19Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,1.0,5672915581,56,Center,5672915593,212,7.1,5672915589,141,68.8,5672916783,154,,5672915583,140,93.7,5672916781,210,15,5672915597,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929073,272,15,1,42,2,59as3grjvj19voay31j3yfgni,1,92.7,66.5,2025-04-22T17:43:55.591Z,2025-04-23T00:01:08Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5672916837,214,,5672916393,72,,5672916825,29,,5672916839,146,97.7,5672916841,147,57.2,5672916833,102,52.5,5672915625,56,Center,5672916823,76,,5672916851,233,528,5672915621,22,,5672916829,55,271,5672915623,64,5672916835,103,1.9,5672916827,154,,,,,,,,,,,,,,,,,,,
2804929079,528,10,1,42,2,77tfx9me4aaqhzv78bmgsy9bg,1,1.7,43.8,2025-04-22T17:43:55.691Z,2025-04-23T00:01:12Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5672916577,174,,5672916581,183,,5672916875,233,272,5672915643,56,Back,5672916579,389,,5673587431,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929091,529,12,1,42,5,77tfx9me4aaqhzv78bmgsy9bg,1,4.8,46.1,2025-04-22T17:43:58.018Z,2025-04-22T17:44:00Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672915715,212,11.9,5672915721,15,,5672915713,141,54.8,5672915717,213,0.52,5672915709,56,Back,5672915711,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929121,273,1,1,42,6,59as3grjvj19voay31j3yfgni,0,97.3,27.7,2025-04-22T17:43:59.215Z,2025-04-23T00:01:21Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5672915917,213,1.61,5672915915,212,12.3,5672915909,56,Center,5672915913,141,45.7,5672915911,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929137,530,12,1,42,7,77tfx9me4aaqhzv78bmgsy9bg,1,4.2,47.0,2025-04-22T17:44:00.721Z,2025-04-22T17:44:03Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672915993,213,1.56,5672915991,212,37.4,5672915985,56,Back,5672915989,141,100.0,5672916039,167,,5672915987,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929213,274,5,1,42,8,59as3grjvj19voay31j3yfgni,1,95.1,-1.5,2025-04-22T17:44:01.607Z,2025-04-22T17:59:13Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5672916387,347,,5672916397,233,531,5672916385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929143,531,5,1,42,8,77tfx9me4aaqhzv78bmgsy9bg,0,4.9,101.5,2025-04-22T17:44:01.607Z,2025-04-22T17:59:13Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672916425,233,274,5672916011,56,Back,5672916013,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929337,275,1,1,42,32,59as3grjvj19voay31j3yfgni,0,94.4,0.0,2025-04-22T17:44:24.935Z,2025-04-22T17:52:22Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672917147,56,Center,5672917163,1,,5672917155,212,30.3,5672917149,140,95.4,5672917151,141,43.7,5672917159,213,1.54,5672917145,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929353,532,44,1,42,35,77tfx9me4aaqhzv78bmgsy9bg,1,2.4,52.5,2025-04-22T17:44:28.263Z,2025-04-23T00:23:48Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672917231,285,,5672917229,56,Back,5672918683,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929501,277,44,1,42,35,59as3grjvj19voay31j3yfgni,0,97.6,47.5,2025-04-22T17:44:28.264Z,2025-04-23T00:23:48Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5672918701,233,532,5672918647,286,,5672918563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929355,533,12,1,42,35,77tfx9me4aaqhzv78bmgsy9bg,1,0.2,51.5,2025-04-22T17:44:28.688Z,2025-04-23T00:01:39Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672917241,213,0.30,5672917237,141,63.7,5672917233,56,Back,5672958825,15,,5672917235,140,26.1,5672917239,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929375,276,27,1,42,37,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T17:44:30.253Z,2025-04-23T00:01:43Z,,,,,5672917715,233,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929439,534,27,1,42,37,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T17:44:30.253Z,2025-04-23T00:01:44Z,,,,,5672917695,233,276,5672917689,41,Injury,5672917691,53,4cubrfqgrc5ivbd6fdj3k3zf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929659,278,28,1,43,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T17:44:53.031Z,2025-04-22T17:58:32Z,,,,,5672918865,55,276,5672956329,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929579,535,28,1,43,0,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T17:44:53.031Z,2025-04-22T17:58:31Z,,,,,5672918395,55,534,5672956313,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929739,280,1,1,43,19,59as3grjvj19voay31j3yfgni,1,81.0,7.7,2025-04-22T17:45:12.025Z,2025-04-22T17:45:14Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672919229,212,27.2,5672919227,141,7.6,5672919225,140,55.1,5672919223,56,Right,5672919231,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929775,281,1,1,43,21,59as3grjvj19voay31j3yfgni,1,55.1,7.6,2025-04-22T17:45:14.601Z,2025-04-22T17:45:18Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5672919419,56,Back,5672919425,141,55.1,5672919423,140,43.2,5672919431,1,,5672919429,213,1.94,5672919427,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929821,282,1,1,43,25,59as3grjvj19voay31j3yfgni,1,44.4,55.1,2025-04-22T17:45:18.474Z,2025-04-22T17:45:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672919579,56,Left,5672919587,141,85.9,5672919595,213,1.02,5672919583,140,56.7,5672919591,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929873,283,1,1,43,29,59as3grjvj19voay31j3yfgni,1,57.7,86.6,2025-04-22T17:45:22.810Z,2025-04-22T17:45:46Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,1.0,5672919877,140,96.4,5672919881,212,57.7,5672919871,155,,5672919879,141,26.4,5672920629,154,,5672919885,1,,5672919883,213,5.49,5672920627,210,13,5672919873,196,,5672919875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929877,284,13,1,43,33,59as3grjvj19voay31j3yfgni,1,93.0,29.3,2025-04-22T17:45:26.834Z,2025-04-23T00:02:30Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672920673,230,99.1,5672919897,22,,5672919901,56,Center,5672939249,108,,5672920671,328,,5672939247,63,,5672920031,72,,5672920675,231,46.2,5672920663,55,283,5672920657,73,,5672920667,102,85.0,5672920659,29,5672920669,103,6.9,5672920661,154,,,,,,,,,,,,,,,,,,,
2804929899,285,5,1,43,36,59as3grjvj19voay31j3yfgni,0,101.0,77.7,2025-04-22T17:45:28.954Z,2025-04-22T17:47:15Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672924449,346,,5672920017,56,Center,5672920613,233,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804929993,537,5,1,43,36,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,22.3,2025-04-22T17:45:28.954Z,2025-04-22T17:59:13Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672920621,346,,5672920591,56,Back,5672920607,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930005,538,43,1,43,52,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T17:45:45.091Z,2025-04-22T17:47:17Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672920689,346,0,5672924575,144,5,5672920687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930011,539,1,1,43,53,77tfx9me4aaqhzv78bmgsy9bg,1,3.3,44.0,2025-04-22T17:45:46.545Z,2025-04-23T00:02:40Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5672920719,124,,5672920725,141,54.8,5672920723,140,3.8,5673588049,189,,5672920729,213,1.50,5672920721,56,Back,5672920727,212,7.4,5672920733,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930031,540,1,1,43,54,77tfx9me4aaqhzv78bmgsy9bg,0,4.1,55.2,2025-04-22T17:45:47.482Z,2025-04-22T17:45:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672920815,212,51.1,5672920813,141,16.4,5672920817,213,5.74,5672920807,155,,5672920819,1,,5672920809,56,Back,5672920811,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930033,286,44,1,43,56,59as3grjvj19voay31j3yfgni,1,54.2,85.7,2025-04-22T17:45:49.194Z,2025-04-23T00:23:48Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672920871,233,541,5672920825,286,,5672920823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930035,541,44,1,43,56,77tfx9me4aaqhzv78bmgsy9bg,0,45.8,14.3,2025-04-22T17:45:49.195Z,2025-04-23T00:23:48Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5672920839,285,,5672920881,233,286,5672920837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930071,287,1,1,43,56,59as3grjvj19voay31j3yfgni,0,54.0,89.1,2025-04-22T17:45:49.628Z,2025-04-22T17:45:52Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672921041,213,5.52,5672921035,140,67.5,5672921033,56,Center,5672921037,141,69.1,5672921039,212,19.6,5672921031,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930063,542,1,1,43,57,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,35.4,2025-04-22T17:45:50.341Z,2025-04-22T17:45:52Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672920995,213,6.27,5672920989,140,41.1,5672920985,3,,5672920991,141,35.1,5672920993,212,14.0,5672920987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930085,543,1,1,43,58,77tfx9me4aaqhzv78bmgsy9bg,1,41.1,35.1,2025-04-22T17:45:51.498Z,2025-04-23T00:03:03Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672921177,213,4.21,5672921157,3,,5672921169,141,21.9,5672921161,56,Back,5673588261,156,,5672921165,140,36.4,5672921173,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930167,544,1,1,44,1,77tfx9me4aaqhzv78bmgsy9bg,1,37.1,19.8,2025-04-22T17:45:54.201Z,2025-04-22T17:46:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672921627,140,70.8,5672921635,1,,5672921633,213,0.03,5672921629,141,21.2,5672921631,212,35.4,5672921625,56,Center,5672921623,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930171,545,1,1,44,9,77tfx9me4aaqhzv78bmgsy9bg,1,64.6,33.9,2025-04-22T17:46:02.310Z,2025-04-22T17:46:03Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5672921677,213,0.19,5672921671,140,73.6,5672921669,56,Center,5672921673,141,36.6,5672921675,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930209,546,1,1,44,10,77tfx9me4aaqhzv78bmgsy9bg,1,73.8,36.4,2025-04-22T17:46:03.575Z,2025-04-22T17:47:09Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,1.0,5672921897,213,1.26,5672921891,140,79.7,5672921889,56,Center,5672921893,141,65.2,5672924103,210,15,5672924105,154,,5672921895,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930215,547,15,1,44,14,77tfx9me4aaqhzv78bmgsy9bg,1,87.2,60.3,2025-04-22T17:46:07.825Z,2025-04-23T00:03:25Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5672924117,55,546,5672924143,231,50.9,5672924137,230,98.2,5672924133,147,59.2,5672924113,29,,5672921925,56,Center,5672924159,233,288,5672923883,82,,5672924123,103,19,5672921921,22,,5672923879,20,,5673588553,76,5672921923,17,,5672924121,102,52.0,5672924129,146,88.9,5672924115,154,,,,,,,,,,,,,
2804930229,288,10,1,44,14,59as3grjvj19voay31j3yfgni,1,13.5,41.8,2025-04-22T17:46:07.925Z,2025-04-22T17:50:45Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5672922007,56,Back,5672924167,233,547,5672922005,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930251,289,12,1,44,18,59as3grjvj19voay31j3yfgni,1,8.4,44.0,2025-04-22T17:46:11.787Z,2025-04-22T17:50:43Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5672922127,213,0.08,5672922119,56,Back,5672922125,212,9.0,5672922123,141,45.0,5672922121,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930261,290,12,1,44,19,59as3grjvj19voay31j3yfgni,1,11.2,43.0,2025-04-22T17:46:12.068Z,2025-04-23T00:03:42Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5672922201,140,30.6,5672922199,56,Back,5672922207,213,0.05,5672922203,141,44.4,5672934701,15,,5672922205,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804933673,577,44,1,44,20,77tfx9me4aaqhzv78bmgsy9bg,1,65.0,58.8,2025-04-22T17:46:13.930Z,2025-04-22T17:53:07Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672941421,286,,5672941419,56,Center,5672941427,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804933609,316,44,1,44,21,59as3grjvj19voay31j3yfgni,0,35.0,41.2,2025-04-22T17:46:13.931Z,2025-04-22T17:53:07Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672941061,285,,5672941443,233,577,5672941059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930257,548,1,1,44,21,77tfx9me4aaqhzv78bmgsy9bg,0,65.0,55.4,2025-04-22T17:46:13.950Z,2025-04-22T17:53:08Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672922175,3,,5672922179,140,67.0,5672922185,213,0.06,5672922183,212,2.1,5672922177,56,Center,5672922181,141,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930263,291,61,1,44,21,59as3grjvj19voay31j3yfgni,0,29.6,45.8,2025-04-22T17:46:14.870Z,2025-04-22T17:51:06Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672922211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930297,549,1,1,44,24,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,64.2,2025-04-22T17:46:17.278Z,2025-04-22T17:46:18Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672922381,213,2.92,5672922377,141,68.2,5672922379,212,12.5,5672922375,140,56.1,5672922373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930307,551,1,1,44,25,77tfx9me4aaqhzv78bmgsy9bg,1,56.0,68.4,2025-04-22T17:46:18.184Z,2025-04-23T00:03:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672922389,56,Back,5672922393,141,46.3,5672922395,212,18.6,5672922397,213,4.08,5672922391,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930299,550,43,1,44,25,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-22T17:46:18.825Z,2025-04-22T17:46:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5672922779,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930317,552,1,1,44,26,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,46.3,2025-04-22T17:46:19.840Z,2025-04-22T17:46:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5672922465,212,10.7,5672922463,141,41.5,5672922459,56,Center,5672922461,140,55.2,5672922467,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930347,553,1,1,44,28,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,39.5,2025-04-22T17:46:21.168Z,2025-04-22T17:46:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5672922681,140,57.0,5672922679,56,Center,5672922687,213,5.08,5672922683,141,26.1,5672922685,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930379,554,1,1,44,32,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,39.8,2025-04-22T17:46:25.481Z,2025-04-22T17:46:29Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672922841,213,1.28,5672922835,140,72.9,5672922833,56,Center,5672922837,141,78.5,5672922839,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930395,555,1,1,44,36,77tfx9me4aaqhzv78bmgsy9bg,1,77.3,74.2,2025-04-22T17:46:29.449Z,2025-04-23T00:04:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5672922911,140,96.2,5672922909,56,Center,5672922919,1,,5673589191,224,,5672922907,155,,5672922917,213,5.23,5672922913,141,23.4,5672922905,2,,5672922915,212,39.8,5673589193,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930399,556,1,1,44,40,77tfx9me4aaqhzv78bmgsy9bg,0,96.5,23.6,2025-04-22T17:46:33.340Z,2025-04-22T17:46:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672922949,213,1.64,5672922945,141,41.6,5672922941,56,Center,5672922943,140,95.7,5672922947,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930427,292,12,1,44,42,59as3grjvj19voay31j3yfgni,1,2.7,54.9,2025-04-22T17:46:34.973Z,2025-04-22T17:46:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672923147,141,74.7,5672923151,213,1.17,5672923143,56,Back,5672923149,212,14.7,5672923145,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930421,557,1,1,44,45,77tfx9me4aaqhzv78bmgsy9bg,0,92.5,23.0,2025-04-22T17:46:38.543Z,2025-04-22T17:46:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5672923117,212,9.1,5672923115,141,19.4,5672923119,213,3.42,5672923113,140,84.2,5672923111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930429,293,61,1,44,48,59as3grjvj19voay31j3yfgni,0,11.5,79.9,2025-04-22T17:46:41.309Z,2025-04-22T17:46:41Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5672923153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930459,558,1,1,44,49,77tfx9me4aaqhzv78bmgsy9bg,1,89.6,19.1,2025-04-22T17:46:42.792Z,2025-04-23T00:04:40Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,1.0,5672923397,212,14.6,5672923391,56,Center,5672923393,140,81.7,5672923783,210,13,5672923395,141,36.7,5672923399,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930461,559,13,1,44,51,77tfx9me4aaqhzv78bmgsy9bg,1,81.6,37.3,2025-04-22T17:46:44.355Z,2025-04-23T00:04:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672923411,56,Center,5672923809,102,61.2,5672923799,73,,5672923573,72,,5672923801,29,,5672923815,230,97.7,5672923817,231,48.0,5672923409,18,,5672923811,103,33.3,5672923407,22,,5672923805,55,558,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930893,304,5,1,44,54,59as3grjvj19voay31j3yfgni,1,-1.4,31.8,2025-04-22T17:46:47.527Z,2025-04-22T17:59:14Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672925953,346,,5672925951,56,Back,5672930247,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930493,560,5,1,44,54,77tfx9me4aaqhzv78bmgsy9bg,0,101.4,68.2,2025-04-22T17:46:47.527Z,2025-04-22T17:59:14Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5672923555,56,Center,5672923557,346,,5672930265,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804931229,312,70,1,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-22T17:46:53.839Z,2025-04-22T17:48:32Z,,,,,5672927807,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930627,294,1,1,45,19,59as3grjvj19voay31j3yfgni,1,5.7,57.6,2025-04-22T17:47:12.397Z,2025-04-22T17:49:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5672924317,56,Back,5672925485,124,,5672924323,212,9.4,5672924319,140,1.4,5672924325,213,4.21,5672924321,141,45.4,5672925487,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930669,295,1,1,45,20,59as3grjvj19voay31j3yfgni,1,1.4,45.4,2025-04-22T17:47:13.293Z,2025-04-22T17:47:17Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5672924541,56,Back,5672924549,213,0.91,5672924547,212,43.2,5672924543,140,26.6,5672924545,141,95.6,5672924551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804930703,296,1,1,45,24,59as3grjvj19voay31j3yfgni,1,26.6,95.4,2025-04-22T17:47:17.053Z,2025-04-22T17:47:21Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5672924749,140,12.9,5672924755,213,3.99,5672924751,141,71.4,5672924753,212,21.8,5672924747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
