id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2728817799,596,1,2,49,19,77tfx9me4aaqhzv78bmgsy9bg,1,43.9,12.0,2024-09-30T18:06:33.785Z,2024-09-30T18:06:34Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257472963,212,7.6,5257472957,56,Back,5257472959,140,44.1,5257472965,213,1.54,5257472961,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728817827,597,1,2,49,20,77tfx9me4aaqhzv78bmgsy9bg,1,44.1,23.1,2024-09-30T18:06:34.585Z,2024-09-30T18:06:38Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257473123,213,5.41,5257473115,56,Back,5257473117,140,48.8,5257473121,212,7.7,5257473119,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728817855,598,1,2,49,23,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,11.9,2024-09-30T18:06:37.943Z,2024-09-30T18:06:39Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257473271,213,5.82,5257473269,212,10.7,5257473255,56,Right,5257473263,141,4.9,5257473259,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728817867,599,1,2,49,24,77tfx9me4aaqhzv78bmgsy9bg,1,67.1,5.2,2024-09-30T18:06:39.173Z,2024-09-30T18:06:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257473343,141,9.1,5257473345,212,6.7,5257473347,213,0.40,5257473341,140,73.0,5257473339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728817881,600,1,2,49,25,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,9.1,2024-09-30T18:06:40.213Z,2024-09-30T18:06:41Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257473409,141,5.8,5257473407,140,68.7,5257473411,212,5.0,5257473413,213,3.60,5257473405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728817929,601,1,2,49,27,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,5.5,2024-09-30T18:06:41.511Z,2024-09-30T18:06:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257473705,213,2.82,5257473699,140,41.1,5257473703,212,26.9,5257473697,56,Back,5257473701,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728817981,602,1,2,49,31,77tfx9me4aaqhzv78bmgsy9bg,1,39.1,15.0,2024-09-30T18:06:46.311Z,2024-09-30T18:06:51Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257473985,1,,5257473983,213,0.10,5257473977,140,88.6,5257473973,155,,5257473975,56,Center,5257473981,212,52.3,5257473979,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818079,603,1,2,49,37,77tfx9me4aaqhzv78bmgsy9bg,1,90.7,27.1,2024-09-30T18:06:51.415Z,2024-09-30T18:06:58Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5257474503,56,Right,5257474513,212,10.7,5257474505,140,90.4,5257474509,141,11.3,5257474517,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818093,604,1,2,49,43,77tfx9me4aaqhzv78bmgsy9bg,1,88.2,20.0,2024-09-30T18:06:58.198Z,2024-09-30T18:06:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257474603,141,8.6,5257474605,212,8.0,5257474607,213,4.45,5257474601,140,86.2,5257474599,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818121,605,1,2,49,45,77tfx9me4aaqhzv78bmgsy9bg,1,88.0,7.0,2024-09-30T18:06:59.561Z,2024-09-30T18:07:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257474737,141,12.3,5257474731,56,Right,5257474741,213,2.70,5257474735,140,80.8,5257474739,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818147,606,1,2,49,47,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,12.9,2024-09-30T18:07:02.009Z,2024-09-30T18:07:04Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257474883,141,18.8,5257474885,212,9.5,5257474879,56,Right,5257474887,213,2.71,5257474881,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818197,607,1,2,49,49,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,18.6,2024-09-30T18:07:04.086Z,2024-09-30T18:07:08Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257475151,140,56.0,5257475157,213,2.60,5257475155,212,14.6,5257475153,141,29.7,5257475149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818243,608,1,2,49,54,77tfx9me4aaqhzv78bmgsy9bg,1,56.6,27.7,2024-09-30T18:07:08.600Z,2024-09-30T18:07:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257475391,141,4.1,5257475395,213,5.54,5257475387,56,Right,5257475393,212,23.8,5257475389,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818255,609,1,2,49,56,77tfx9me4aaqhzv78bmgsy9bg,1,75.7,8.0,2024-09-30T18:07:11.351Z,2024-09-30T18:07:12Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257475477,140,78.1,5257475481,141,4.3,5257475483,212,3.6,5257475473,56,Right,5257475485,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818295,610,1,2,49,57,77tfx9me4aaqhzv78bmgsy9bg,1,78.1,4.3,2024-09-30T18:07:11.942Z,2024-09-30T18:07:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257475731,212,14.0,5257475725,56,Right,5257475727,140,91.2,5257475733,213,0.18,5257475729,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818331,611,1,2,50,0,77tfx9me4aaqhzv78bmgsy9bg,1,93.3,9.1,2024-09-30T18:07:15.066Z,2024-09-30T18:07:16Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257475847,140,97.8,5257475851,212,15.8,5257475849,141,31.2,5257475845,56,Center,5257475853,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818353,612,1,2,50,2,77tfx9me4aaqhzv78bmgsy9bg,0,97.8,31.2,2024-09-30T18:07:16.586Z,2024-09-30T18:07:18Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257476027,195,,5257476007,56,Center,5257476011,141,37.3,5257476009,140,91.9,5257476015,213,2.55,5257476013,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818387,442,12,2,50,4,9qsmopgutr7ut5g6workk8w4i,1,8.4,54.9,2024-09-30T18:07:18.465Z,2024-09-30T18:07:20Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257476213,141,82.1,5257476205,56,Back,5257476215,212,22.4,5257476209,140,20.4,5257476219,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818409,443,12,2,50,5,9qsmopgutr7ut5g6workk8w4i,1,20.7,83.6,2024-09-30T18:07:20.161Z,2024-09-30T18:07:22Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5257476339,212,11.7,5257476337,141,94.4,5257476347,15,,5257476335,140,29.4,5257476341,213,0.68,5257476333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818469,613,1,2,50,8,77tfx9me4aaqhzv78bmgsy9bg,1,67.4,9.2,2024-09-30T18:07:22.586Z,2024-09-30T18:07:27Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257476667,56,Right,5257476671,141,19.5,5257476669,140,70.7,5257476673,212,7.8,5257476675,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818489,614,1,2,50,14,77tfx9me4aaqhzv78bmgsy9bg,0,75.9,15.8,2024-09-30T18:07:28.570Z,2024-09-30T18:07:29Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257476857,286,,5257476781,56,Right,5257476851,236,,5257476787,212,1.9,5257476789,213,4.12,5257476853,233,444,5257476785,141,13.5,5257476783,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818495,444,74,2,50,14,9qsmopgutr7ut5g6workk8w4i,1,29.4,86.3,2024-09-30T18:07:28.571Z,2024-09-30T18:34:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257476889,233,614,5257476815,56,Back,5257476817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818517,445,5,2,50,15,9qsmopgutr7ut5g6workk8w4i,0,12.1,101.6,2024-09-30T18:07:30.150Z,2024-09-30T18:21:32Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5257476951,56,Back,5257477439,233,615,5257476955,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818607,615,5,2,50,15,77tfx9me4aaqhzv78bmgsy9bg,1,87.9,-1.6,2024-09-30T18:07:30.150Z,2024-09-30T18:21:32Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257477379,347,,5257477375,56,Right,5257477431,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818621,616,1,2,50,22,77tfx9me4aaqhzv78bmgsy9bg,1,91.5,0.0,2024-09-30T18:07:37.222Z,2024-09-30T18:16:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257513803,189,,5257477493,213,1.89,5257477487,140,87.5,5257477485,56,Right,5257477483,107,,5257477491,212,13.4,5257477489,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818645,617,1,2,50,23,77tfx9me4aaqhzv78bmgsy9bg,1,87.5,17.1,2024-09-30T18:07:37.977Z,2024-09-30T18:07:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257477625,140,85.8,5257477623,56,Center,5257477629,212,13.0,5257477631,213,1.71,5257477627,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818647,618,3,2,50,25,77tfx9me4aaqhzv78bmgsy9bg,0,79.2,40.3,2024-09-30T18:07:40.015Z,2024-09-30T20:54:44Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5258102167,233,446,5257477637,286,,5257477635,56,Center,5258081989,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818657,446,7,2,50,25,9qsmopgutr7ut5g6workk8w4i,1,20.8,59.7,2024-09-30T18:07:40.016Z,2024-09-30T20:42:58Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257477689,285,,5257477683,56,Back,5257477725,233,618,5258082457,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818681,447,1,2,50,26,9qsmopgutr7ut5g6workk8w4i,1,15.5,53.2,2024-09-30T18:07:40.648Z,2024-09-30T18:09:26Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257477791,56,Back,5257477797,141,53.6,5257477801,213,0.06,5257477799,212,4.9,5257477793,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818689,449,1,2,50,28,9qsmopgutr7ut5g6workk8w4i,1,24.6,57.6,2024-09-30T18:07:42.496Z,2024-09-30T18:07:43Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257477821,56,Back,5257477827,212,8.4,5257477829,213,5.91,5257477825,141,53.1,5257477823,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818769,450,1,2,50,28,9qsmopgutr7ut5g6workk8w4i,1,32.1,53.6,2024-09-30T18:07:43.200Z,2024-09-30T18:07:48Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257478247,140,63.9,5257478245,56,Left,5257478253,212,44.2,5257478259,213,0.72,5257478263,1,,5257478249,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818775,451,61,2,50,33,9qsmopgutr7ut5g6workk8w4i,0,65.0,96.8,2024-09-30T18:07:48.065Z,2024-09-30T18:07:48Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5257478273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818779,452,5,2,50,34,9qsmopgutr7ut5g6workk8w4i,0,66.8,101.4,2024-09-30T18:07:48.479Z,2024-09-30T18:07:58Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5257478289,56,Left,5257478291,347,,5257478971,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728818901,619,5,2,50,34,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,-1.4,2024-09-30T18:07:48.479Z,2024-09-30T18:21:33Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5257478961,347,,5257478965,233,452,5257478959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819011,620,1,2,50,49,77tfx9me4aaqhzv78bmgsy9bg,1,40.7,0.0,2024-09-30T18:08:03.593Z,2024-09-30T18:08:05Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257479505,56,Back,5257479503,107,,5257479539,189,,5257479511,141,25.6,5257479515,212,18.3,5257479507,140,42.0,5257479519,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819047,621,1,2,50,51,77tfx9me4aaqhzv78bmgsy9bg,1,44.1,36.4,2024-09-30T18:08:05.394Z,2024-09-30T18:08:07Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257479731,189,,5257479715,212,25.0,5257479713,141,72.0,5257479711,140,38.3,5257479717,213,1.82,5257479709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819091,622,1,2,50,53,77tfx9me4aaqhzv78bmgsy9bg,1,34.9,71.2,2024-09-30T18:08:07.499Z,2024-09-30T18:08:09Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5257479933,212,14.8,5257479929,140,30.3,5257479927,56,Back,5257479935,213,4.38,5257479931,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819105,623,1,2,50,54,77tfx9me4aaqhzv78bmgsy9bg,1,30.8,47.5,2024-09-30T18:08:08.987Z,2024-09-30T18:08:10Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257480027,212,10.9,5257480021,56,Back,5257480023,140,38.9,5257480025,141,57.6,5257480029,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819129,624,1,2,50,55,77tfx9me4aaqhzv78bmgsy9bg,1,38.9,57.6,2024-09-30T18:08:10.216Z,2024-09-30T18:08:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257480155,141,49.9,5257480153,140,30.0,5257480151,56,Back,5257480159,213,3.65,5257480157,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819151,625,1,2,50,58,77tfx9me4aaqhzv78bmgsy9bg,1,31.2,46.1,2024-09-30T18:08:12.711Z,2024-09-30T18:08:14Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257480295,212,14.9,5257480293,141,44.3,5257480291,140,45.3,5257480297,213,6.20,5257480289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819175,626,1,2,51,0,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,47.2,2024-09-30T18:08:14.615Z,2024-09-30T18:08:16Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5257480409,56,Back,5257480417,213,1.63,5257480411,140,44.1,5257480413,141,83.3,5257480415,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819169,453,83,2,51,1,9qsmopgutr7ut5g6workk8w4i,0,56.2,46.3,2024-09-30T18:08:16.096Z,2024-09-30T18:08:19Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5257480599,399,c9e54hwefvwos94ri459uylbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819199,627,1,2,51,1,77tfx9me4aaqhzv78bmgsy9bg,1,44.1,83.3,2024-09-30T18:08:16.267Z,2024-09-30T18:08:19Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5257480541,140,27.8,5257480547,213,3.74,5257480539,56,Back,5257480545,212,20.7,5257480543,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819203,628,1,2,51,4,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,66.3,2024-09-30T18:08:18.872Z,2024-09-30T18:08:20Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5257480571,213,4.84,5257480567,141,53.9,5257480569,212,8.5,5257480565,140,28.8,5257480563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819229,629,1,2,51,5,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,48.1,2024-09-30T18:08:20.011Z,2024-09-30T18:08:22Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5257480735,212,12.8,5257480733,141,29.8,5257480729,56,Back,5257480731,140,26.3,5257480737,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819249,630,1,2,51,7,77tfx9me4aaqhzv78bmgsy9bg,1,25.7,23.6,2024-09-30T18:08:21.868Z,2024-09-30T18:08:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5257480841,141,6.5,5257480835,56,Back,5257480847,213,5.08,5257480845,212,12.5,5257480837,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819299,631,1,2,51,9,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,6.4,2024-09-30T18:08:24.108Z,2024-09-30T18:08:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5257481031,140,32.1,5257481037,212,9.7,5257481029,56,Back,5257481033,141,20.3,5257481039,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819395,632,1,2,51,12,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,12.8,2024-09-30T18:08:26.828Z,2024-09-30T18:08:34Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5257481495,56,Right,5257481499,141,19.7,5257481501,212,33.0,5257481505,1,,5257481503,213,0.14,5257481497,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819317,454,83,2,51,13,9qsmopgutr7ut5g6workk8w4i,0,57.6,84.1,2024-09-30T18:08:27.520Z,2024-09-30T18:08:35Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5257481631,399,5uqf7a0y0fd1hf2rrmgx11tuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819405,633,1,2,51,19,77tfx9me4aaqhzv78bmgsy9bg,0,77.1,43.1,2024-09-30T18:08:34.076Z,2024-09-30T18:08:34Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5257481541,140,85.7,5257481547,213,0.93,5257481545,212,15.1,5257481543,141,60.9,5257481539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819445,456,1,2,51,21,9qsmopgutr7ut5g6workk8w4i,1,15.0,35.2,2024-09-30T18:08:36.176Z,2024-09-30T18:08:37Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257481797,213,0.31,5257481791,140,22.2,5257481789,56,Back,5257481793,141,38.8,5257481795,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819475,457,1,2,51,22,9qsmopgutr7ut5g6workk8w4i,1,22.2,38.8,2024-09-30T18:08:37.088Z,2024-09-30T18:08:39Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257481989,141,56.4,5257481985,56,Back,5257481991,212,13.1,5257481993,213,1.15,5257481987,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819517,458,1,2,51,25,9qsmopgutr7ut5g6workk8w4i,1,25.7,48.5,2024-09-30T18:08:39.392Z,2024-09-30T18:08:42Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257482209,140,21.2,5257482211,141,24.9,5257482207,56,Back,5257482213,212,16.7,5257482215,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819541,459,1,2,51,28,9qsmopgutr7ut5g6workk8w4i,1,21.7,19.8,2024-09-30T18:08:42.703Z,2024-09-30T18:08:44Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257482371,140,44.7,5257482377,213,5.87,5257482375,212,26.4,5257482373,141,4.1,5257482369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819575,460,1,2,51,30,9qsmopgutr7ut5g6workk8w4i,1,44.8,4.1,2024-09-30T18:08:44.847Z,2024-09-30T18:08:48Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5257482609,140,40.4,5257482611,141,22.7,5257482607,56,Back,5257482613,212,13.5,5257482615,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819597,461,1,2,51,34,9qsmopgutr7ut5g6workk8w4i,1,41.5,31.8,2024-09-30T18:08:48.767Z,2024-09-30T18:08:51Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5257482713,56,Back,5257482715,140,39.1,5257482721,213,2.02,5257482719,212,5.8,5257482717,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819643,462,1,2,51,36,9qsmopgutr7ut5g6workk8w4i,1,39.5,35.2,2024-09-30T18:08:51.199Z,2024-09-30T18:08:55Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5257483023,141,26.7,5257483029,213,4.00,5257483015,56,Back,5257483027,212,7.7,5257483019,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819717,463,1,2,51,40,9qsmopgutr7ut5g6workk8w4i,1,36.9,30.3,2024-09-30T18:08:54.895Z,2024-09-30T18:09:00Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257483411,213,1.76,5257483405,141,49.9,5257483407,212,13.6,5257483401,140,34.5,5257483397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819727,464,27,2,51,45,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-30T18:09:00.296Z,2024-09-30T18:09:03Z,,,,,5257483635,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728819753,634,27,2,51,45,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-30T18:09:00.296Z,2024-09-30T18:09:03Z,,,,,5257483575,41,Injury,5257483603,233,464,5257483577,53,5r1v2w303bvj0vv1893qr5d5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728820757,465,28,2,53,1,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-30T18:10:15.415Z,2024-09-30T18:10:17Z,,,,,5257488969,233,635,5257488827,55,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728820777,635,28,2,53,1,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-30T18:10:15.415Z,2024-09-30T18:10:16Z,,,,,5257488907,55,634,5257488943,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728820835,467,1,2,53,2,9qsmopgutr7ut5g6workk8w4i,1,38.6,62.9,2024-09-30T18:10:16.959Z,2024-09-30T18:10:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5257489217,140,36.8,5257489221,212,10.2,5257489219,141,48.2,5257489223,213,4.53,5257489215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728820871,468,1,2,53,4,9qsmopgutr7ut5g6workk8w4i,1,42.3,47.9,2024-09-30T18:10:19.200Z,2024-09-30T18:10:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5257489411,212,8.2,5257489407,140,47.8,5257489409,141,56.4,5257489413,213,0.79,5257489405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
