id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707978305,598,1,2,51,33,77tfx9me4aaqhzv78bmgsy9bg,1,59.1,74.1,2024-08-11T13:12:14.340Z,2024-08-11T13:12:16Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5143072309,56,Left,5143072313,141,90.2,5143072315,212,14.1,5143072311,140,50.6,5143072307,3,,5143072317,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978313,599,4,2,51,35,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,90.8,2024-08-11T13:12:16.533Z,2024-08-11T13:17:52Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5143072407,13,,5143072791,233,352,5143099065,295,,5143072409,56,Back,5143072415,286,,5143072411,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978349,352,4,2,51,35,anga7587r1zv4ey71ge9zxol3,0,53.6,9.2,2024-08-11T13:12:16.534Z,2024-08-11T13:17:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143072801,233,599,5143072773,285,,5143072767,295,,5143072769,56,Right,5143072765,13,,5143072771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978469,600,1,2,51,42,77tfx9me4aaqhzv78bmgsy9bg,1,37.6,97.8,2024-08-11T13:12:23.828Z,2024-08-11T13:12:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143073227,212,12.8,5143073219,152,,5143073225,141,80.0,5143073229,213,4.38,5143073221,56,Back,5143073223,140,33.6,5143073217,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978503,601,1,2,51,45,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,79.5,2024-08-11T13:12:26.292Z,2024-08-11T13:12:28Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143073387,213,5.65,5143073379,56,Back,5143073383,141,65.0,5143073385,212,16.7,5143073381,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978563,602,1,2,51,47,77tfx9me4aaqhzv78bmgsy9bg,1,46.7,62.0,2024-08-11T13:12:28.436Z,2024-08-11T13:12:31Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143073739,212,26.3,5143073737,141,24.8,5143073735,140,53.5,5143073733,56,Center,5143073741,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978581,603,1,2,51,50,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,22.3,2024-08-11T13:12:31.716Z,2024-08-11T13:12:33Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143073813,140,64.6,5143073817,212,15.1,5143073819,213,5.41,5143073815,141,5.3,5143073811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978631,604,1,2,51,51,77tfx9me4aaqhzv78bmgsy9bg,1,64.4,5.5,2024-08-11T13:12:32.868Z,2024-08-11T13:12:37Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143074139,213,2.19,5143074119,56,Right,5143074133,212,12.7,5143074129,141,20.8,5143074125,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978669,605,1,2,51,56,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,32.0,2024-08-11T13:12:37.092Z,2024-08-11T13:12:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143074337,213,1.79,5143074333,141,60.3,5143074329,56,Center,5143074331,140,53.6,5143074335,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978721,606,1,2,51,58,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,63.8,2024-08-11T13:12:39.364Z,2024-08-11T13:12:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143074611,212,22.6,5143074609,141,92.0,5143074605,56,Left,5143074613,213,1.01,5143074607,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978757,607,1,2,52,1,77tfx9me4aaqhzv78bmgsy9bg,1,67.2,89.7,2024-08-11T13:12:42.436Z,2024-08-11T13:12:45Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143074797,56,Center,5143074803,212,14.8,5143074799,140,56.4,5143074805,213,3.84,5143074801,141,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978775,608,1,2,52,3,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,74.0,2024-08-11T13:12:44.883Z,2024-08-11T13:12:47Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143074959,141,35.6,5143074955,56,Center,5143074961,212,26.2,5143074963,213,4.62,5143074957,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978819,609,1,2,52,6,77tfx9me4aaqhzv78bmgsy9bg,1,52.9,35.6,2024-08-11T13:12:47.188Z,2024-08-11T13:12:49Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143075159,140,56.2,5143075161,141,23.2,5143075165,213,5.10,5143075157,56,Center,5143075163,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978865,610,2,2,52,8,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,19.7,2024-08-11T13:12:49.765Z,2024-08-11T17:06:46Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143075975,7,3nok8qxxj2zl831wgvc7abxuc,5143075977,56,Center,5143075425,140,70.8,5143075427,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707978879,611,43,2,52,12,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:12:53.188Z,2024-08-11T13:12:58Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5143075519,2,0,5143075527,141,49.3,5143075531,213,1.54,5143075523,56,Center,5143075843,144,1,5143075525,140,93.5,5143075529,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979473,354,1,2,52,52,anga7587r1zv4ey71ge9zxol3,1,14.7,55.4,2024-08-11T13:13:33.484Z,2024-08-11T13:13:37Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143078489,157,,5143078493,56,Center,5143078491,241,,5143078499,212,47.7,5143078495,140,54.9,5143078487,5,,5143078501,213,5.80,5143078497,141,22.7,5143078503,1,,,,,,,,,,,,,,,,,,,,,,,,,
2707979477,355,44,2,52,54,anga7587r1zv4ey71ge9zxol3,1,56.0,19.1,2024-08-11T13:13:35.410Z,2024-08-11T17:48:26Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5143078583,233,612,5143078521,56,Right,5143078523,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979457,612,44,2,52,54,77tfx9me4aaqhzv78bmgsy9bg,0,44.0,80.9,2024-08-11T13:13:35.411Z,2024-08-11T17:48:26Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5143078393,285,,5143078391,56,Back,5143078611,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979507,356,1,2,52,55,anga7587r1zv4ey71ge9zxol3,1,54.9,22.7,2024-08-11T13:13:36.308Z,2024-08-11T17:07:18Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5144112519,168,,5143078665,56,Center,5143078669,140,70.9,5143078673,212,18.6,5143078675,213,0.45,5143078671,141,34.6,5143078663,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979517,357,1,2,52,57,anga7587r1zv4ey71ge9zxol3,1,71.4,34.8,2024-08-11T13:13:38.587Z,2024-08-11T13:13:59Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143078719,56,Center,5143078727,213,3.73,5143078717,3,,5143078723,141,29.7,5143080235,156,,5143078721,140,66.4,5143078725,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979527,358,1,2,52,58,anga7587r1zv4ey71ge9zxol3,0,66.4,29.7,2024-08-11T13:13:39.011Z,2024-08-11T17:07:27Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143078767,141,40.0,5143078769,212,7.0,5143078765,140,65.8,5143078771,213,1.66,5143078763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979967,619,8,2,52,59,77tfx9me4aaqhzv78bmgsy9bg,1,27.3,45.8,2024-08-11T13:13:40.155Z,2024-08-11T17:07:30Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5144113273,384,,5143081057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979531,359,43,2,53,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T13:13:41.019Z,2024-08-11T13:14:15Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143081465,144,61,5143078789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979545,613,1,2,53,0,77tfx9me4aaqhzv78bmgsy9bg,1,33.5,63.9,2024-08-11T13:13:41.579Z,2024-08-11T13:14:15Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143078853,56,Back,5143078861,213,3.70,5143078855,140,26.7,5143078859,212,8.4,5143078857,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979581,615,1,2,53,2,77tfx9me4aaqhzv78bmgsy9bg,1,26.7,58.2,2024-08-11T13:13:43.211Z,2024-08-11T17:07:36Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143079067,140,30.6,5143079069,141,74.6,5143079065,56,Back,5143079073,213,1.22,5143079071,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979695,616,1,2,53,3,77tfx9me4aaqhzv78bmgsy9bg,1,30.9,68.4,2024-08-11T13:13:44.500Z,2024-08-11T13:13:52Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5143079673,212,46.1,5143079669,140,5.1,5143079671,141,13.6,5143079675,213,4.08,5143079667,56,Back,5143079677,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979751,617,1,2,53,11,77tfx9me4aaqhzv78bmgsy9bg,0,14.7,2.2,2024-08-11T13:13:52.564Z,2024-08-11T13:13:56Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143079995,1,,5143079991,213,6.24,5143079979,56,Right,5143079975,157,,5143079989,212,48.3,5143079985,141,0.0,5143079981,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979791,360,5,2,53,15,anga7587r1zv4ey71ge9zxol3,1,38.5,101.1,2024-08-11T13:13:56.058Z,2024-08-11T13:17:13Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143080193,56,Back,5143080261,233,618,5143080195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979761,618,5,2,53,15,77tfx9me4aaqhzv78bmgsy9bg,0,61.5,-1.1,2024-08-11T13:13:56.058Z,2024-08-11T13:17:13Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143080023,347,,5143080021,56,Right,5143080273,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979925,361,1,2,53,21,anga7587r1zv4ey71ge9zxol3,1,37.1,100.0,2024-08-11T13:14:02.779Z,2024-08-11T13:14:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143080829,140,45.9,5143080825,107,,5143080833,212,24.4,5143080831,141,68.4,5143080835,213,5.10,5143080827,56,Back,5143080837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707979943,362,1,2,53,22,anga7587r1zv4ey71ge9zxol3,1,42.4,63.6,2024-08-11T13:14:03.300Z,2024-08-11T17:07:55Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5143080905,212,28.2,5143080901,140,30.6,5143080903,141,26.4,5144114233,156,,5143080899,56,Back,5143080907,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980029,363,1,2,53,26,anga7587r1zv4ey71ge9zxol3,1,29.8,25.9,2024-08-11T13:14:07.211Z,2024-08-11T13:14:13Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5143081369,213,2.19,5143081365,141,43.3,5143081367,212,14.6,5143081361,56,Back,5143081363,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980131,364,1,2,53,38,anga7587r1zv4ey71ge9zxol3,1,25.2,27.9,2024-08-11T13:14:19.515Z,2024-08-11T13:14:21Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5143081949,213,5.44,5143081941,140,31.3,5143081947,212,9.6,5143081945,141,17.4,5143081939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980171,365,1,2,53,39,anga7587r1zv4ey71ge9zxol3,1,31.4,17.9,2024-08-11T13:14:20.939Z,2024-08-11T13:14:22Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5143082119,140,22.4,5143082121,141,29.5,5143082125,213,2.45,5143082123,212,12.3,5143082117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980217,366,1,2,53,41,anga7587r1zv4ey71ge9zxol3,1,22.2,29.5,2024-08-11T13:14:22.716Z,2024-08-11T13:14:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5143082331,56,Back,5143082333,140,5.4,5143082337,141,44.8,5143082341,212,20.5,5143082345,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980295,367,1,2,53,44,anga7587r1zv4ey71ge9zxol3,1,5.3,44.6,2024-08-11T13:14:25.355Z,2024-08-11T13:14:30Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143082703,141,9.8,5143082699,56,Back,5143082705,212,27.7,5143082701,140,19.0,5143082707,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980337,368,1,2,53,49,anga7587r1zv4ey71ge9zxol3,1,23.8,8.6,2024-08-11T13:14:30.571Z,2024-08-11T13:14:35Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5143083011,141,90.9,5143083019,1,,5143083015,213,1.48,5143083003,155,,5143083009,140,28.8,5143083005,196,,5143083013,212,56.2,5143083007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980405,369,1,2,53,53,anga7587r1zv4ey71ge9zxol3,1,32.9,90.5,2024-08-11T13:14:34.971Z,2024-08-11T13:14:39Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5143083289,213,0.11,5143083287,212,26.6,5143083285,141,94.8,5143083283,140,58.1,5143083279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980467,370,1,2,53,58,anga7587r1zv4ey71ge9zxol3,1,67.5,94.5,2024-08-11T13:14:39.739Z,2024-08-11T13:14:44Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5143083619,140,74.1,5143083623,212,10.8,5143083617,56,Left,5143083625,213,5.41,5143083621,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980477,371,1,2,54,0,anga7587r1zv4ey71ge9zxol3,1,78.9,86.0,2024-08-11T13:14:41.092Z,2024-08-11T17:08:15Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,1.0,,5143083677,140,85.5,5143085089,154,,5144115649,224,,5144115651,72,,5143083683,213,5.02,5143083679,141,53.6,5143083671,2,,5143083675,56,Center,5143085087,210,5143083681,212,,,,,,,,,15,23.1,,,,,,,,,,,,,
2707980517,372,15,2,54,3,anga7587r1zv4ey71ge9zxol3,1,85.5,53.6,2024-08-11T13:14:44.087Z,2024-08-11T17:08:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143085101,55,371,5143085155,233,620,5143085109,328,,5143085105,102,50.3,5143085113,147,49.8,5143085097,29,,5143083871,22,,5143083875,56,Center,5143085095,78,5143085111,146,5143085099,154,,5143085107,103,6.3,5143083985,20,,98.6,5143083873,17,,,,,,,,,,,
2707980485,620,10,2,54,3,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,49.6,2024-08-11T13:14:44.187Z,2024-08-11T17:08:36Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5143084019,233,372,5144116525,376,,5143083741,182,,5143083745,56,Back,5143083851,177,,5143083853,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980521,621,52,2,54,4,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,49.6,2024-08-11T13:14:45.197Z,2024-08-11T17:08:33Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5144116843,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980763,622,1,2,54,22,77tfx9me4aaqhzv78bmgsy9bg,1,15.7,50.3,2024-08-11T13:15:03.812Z,2024-08-11T13:15:07Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5143085373,189,,5143085343,56,Back,5143085351,213,0.02,5143085347,141,50.7,5143085349,212,13.8,5143085341,123,,5143085345,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980791,623,1,2,54,27,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,50.0,2024-08-11T13:15:08.483Z,2024-08-11T13:15:09Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143085541,213,1.53,5143085533,56,Back,5143085535,140,30.6,5143085539,212,12.0,5143085537,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980815,624,1,2,54,28,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,70.7,2024-08-11T13:15:09.108Z,2024-08-11T13:15:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143085641,212,19.9,5143085637,140,44.3,5143085643,213,0.75,5143085635,56,Back,5143085639,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980879,625,1,2,54,29,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,91.1,2024-08-11T13:15:10.355Z,2024-08-11T13:15:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143085931,141,68.0,5143085935,213,3.93,5143085933,212,22.2,5143085929,140,29.3,5143085927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980885,626,1,2,54,33,77tfx9me4aaqhzv78bmgsy9bg,0,27.9,63.3,2024-08-11T13:15:14.995Z,2024-08-11T13:15:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143085987,212,43.9,5143085989,213,4.77,5143085985,141,0.0,5143085981,56,Back,5143085991,1,,5143085979,196,,5143085983,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980965,373,5,2,54,34,anga7587r1zv4ey71ge9zxol3,1,70.1,101.5,2024-08-11T13:15:15.675Z,2024-08-11T13:17:13Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143086385,56,Left,5143086387,347,,5143086407,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707980897,627,5,2,54,34,77tfx9me4aaqhzv78bmgsy9bg,0,29.9,-1.5,2024-08-11T13:15:15.675Z,2024-08-11T13:17:14Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143086041,56,Back,5143086045,347,,5143086413,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981009,374,1,2,54,39,anga7587r1zv4ey71ge9zxol3,1,69.1,100.0,2024-08-11T13:15:20.443Z,2024-08-11T13:15:24Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143086665,213,5.20,5143086661,141,90.0,5143086663,212,9.2,5143086657,56,Left,5143086655,107,,5143086659,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981013,375,1,2,54,43,anga7587r1zv4ey71ge9zxol3,0,72.1,99.6,2024-08-11T13:15:24.266Z,2024-08-11T13:15:26Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5143086877,233,628,5143086687,141,97.8,5143086683,140,72.8,5143086881,286,,5143086691,213,5.25,5143086875,236,,5143086689,212,1.4,5143086681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981029,628,74,2,54,43,77tfx9me4aaqhzv78bmgsy9bg,1,28.9,4.0,2024-08-11T13:15:24.267Z,2024-08-11T13:17:38Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143086903,233,375,5143086803,56,Back,5143086809,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981139,376,5,2,54,44,anga7587r1zv4ey71ge9zxol3,1,72.7,101.6,2024-08-11T13:15:25.356Z,2024-08-11T13:17:14Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5143087491,233,629,5143087457,56,Left,5143087461,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981049,629,5,2,54,44,77tfx9me4aaqhzv78bmgsy9bg,0,27.3,-1.6,2024-08-11T13:15:25.356Z,2024-08-11T13:17:14Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143087541,233,376,5143086925,347,,5143086923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981239,377,1,2,54,50,anga7587r1zv4ey71ge9zxol3,1,73.5,100.0,2024-08-11T13:15:31.914Z,2024-08-11T13:15:37Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143087985,56,Center,5143087989,141,68.8,5143087993,213,5.53,5143087995,1,,5143087991,212,33.1,5143087979,107,,5143087987,140,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981247,378,50,2,54,56,anga7587r1zv4ey71ge9zxol3,1,97.0,70.3,2024-08-11T13:15:37.515Z,2024-08-11T17:09:09Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143088141,233,630,5143088015,56,Center,5143088017,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981265,630,7,2,54,56,77tfx9me4aaqhzv78bmgsy9bg,0,3.0,29.7,2024-08-11T13:15:37.516Z,2024-08-11T17:09:09Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143088079,56,Back,5143088081,285,,5143088133,233,378,5144119419,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981343,631,43,2,54,57,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:15:38.483Z,2024-08-11T13:15:51Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143089131,144,12,5143088467,56,Back,5143088469,140,4.9,5143088473,212,1.9,5143088471,141,13.6,5143088475,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981313,379,1,2,54,59,anga7587r1zv4ey71ge9zxol3,0,92.4,95.9,2024-08-11T13:15:40.443Z,2024-08-11T13:15:41Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143088323,212,6.4,5143088319,140,89.7,5143088317,56,Left,5143088321,141,87.5,5143088325,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981351,632,3,2,55,0,77tfx9me4aaqhzv78bmgsy9bg,0,14.1,9.5,2024-08-11T13:15:41.819Z,2024-08-11T17:09:14Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5144119673,465,,5143088503,285,,5143088557,211,,5143088501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981855,380,5,2,55,1,anga7587r1zv4ey71ge9zxol3,1,81.0,101.4,2024-08-11T13:15:42.971Z,2024-08-11T13:17:14Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143091071,347,,5143091123,233,633,5143091069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981365,633,5,2,55,1,77tfx9me4aaqhzv78bmgsy9bg,0,19.0,-1.4,2024-08-11T13:15:42.971Z,2024-08-11T13:17:15Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143088591,56,Back,5143088593,347,,5143091131,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981937,381,1,2,55,37,anga7587r1zv4ey71ge9zxol3,1,81.8,100.0,2024-08-11T13:16:18.651Z,2024-08-11T13:16:24Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5143091537,141,60.2,5143091543,1,,5143091541,213,5.18,5143091539,212,31.3,5143091535,140,95.3,5143091531,107,,5143091533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981945,382,2,2,55,39,anga7587r1zv4ey71ge9zxol3,1,96.0,58.9,2024-08-11T13:16:20.953Z,2024-08-11T17:09:38Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143091567,56,Center,5143094689,141,54.2,5143094685,7,deyq3zqd0vwc821ngqldxqor9,5143094687,140,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707981967,383,43,2,55,45,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T13:16:26.267Z,2024-08-11T13:16:50Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143091645,17,0,5143091641,22,0,5143091649,56,Center,5143093563,144,39,5143091661,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707982001,634,43,2,55,47,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:16:28.643Z,2024-08-11T13:16:50Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143091857,56,Back,5143091855,94,0,5143093565,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
