id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value
2807240573,477,4,2,56,51,5rz9enoyknpg8ji78za5b82p0,1,65.0,66.5,2025-04-27T15:17:26.206Z,2025-04-27T15:57:45Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685581383,13,,5685581387,152,,5685581389,265,,5685581391,286,,5685581533,233,553,5685581385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807240595,553,4,2,56,51,b3r6d8ydtmtjckam6pku9y400,0,35.0,33.5,2025-04-27T15:17:26.207Z,2025-04-27T15:57:45Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685581485,265,,5685581557,233,477,5685581481,56,Back,5685581483,152,,5685581487,285,,5685581479,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807241509,479,2,2,57,41,5rz9enoyknpg8ji78za5b82p0,1,62.7,75.0,2025-04-27T15:18:15.901Z,2025-04-27T17:43:57Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685586515,141,38.9,5685586541,56,Center,5686407625,2,,5686408119,224,,5685586537,7,e9lrzsiy94y46h62rnawi3sgl,5685586539,1,,5685586513,140,88.2,5686408121,72,,5685586517,5,5685586519,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242003,555,1,2,58,10,b3r6d8ydtmtjckam6pku9y400,0,10.9,62.3,2025-04-27T15:18:44.980Z,2025-04-27T15:19:04Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685589099,241,,5685589111,1,,5685589097,157,,5685589105,141,41.9,5685589101,56,Center,5685589109,213,6.06,5685589107,212,62.4,5685589103,140,68.8,5685589095,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242017,480,1,2,58,13,5rz9enoyknpg8ji78za5b82p0,0,33.5,55.5,2025-04-27T15:18:47.725Z,2025-04-27T15:18:49Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5685589189,56,Back,5685589195,212,15.6,5685589187,3,,5685589193,141,49.0,5685589197,213,5.99,5685589191,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242061,556,1,2,58,15,b3r6d8ydtmtjckam6pku9y400,0,51.0,56.1,2025-04-27T15:18:49.868Z,2025-04-27T17:44:23Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685589395,141,61.7,5685589389,3,,5685589399,213,0.25,5685589391,56,Center,5685589393,140,65.2,5685589397,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242043,481,8,2,58,16,5rz9enoyknpg8ji78za5b82p0,1,37.4,42.2,2025-04-27T15:18:50.393Z,2025-04-27T17:44:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5686412125,385,,5685589309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242097,557,44,2,58,17,b3r6d8ydtmtjckam6pku9y400,1,58.9,66.7,2025-04-27T15:18:52.220Z,2025-04-27T16:12:18Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685589665,233,482,5685589613,286,,5685589611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242077,482,44,2,58,17,5rz9enoyknpg8ji78za5b82p0,0,41.1,33.3,2025-04-27T15:18:52.221Z,2025-04-27T16:12:19Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685589501,285,,5685589699,233,557,5685589499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242125,558,61,2,58,19,b3r6d8ydtmtjckam6pku9y400,1,57.9,71.1,2025-04-27T15:18:53.348Z,2025-04-27T17:44:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5685589763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242155,559,1,2,58,19,b3r6d8ydtmtjckam6pku9y400,1,55.4,82.0,2025-04-27T15:18:53.956Z,2025-04-27T15:18:56Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685589947,140,47.9,5685589951,141,95.9,5685589959,213,2.27,5685589955,212,12.3,5685589945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242165,560,3,2,58,22,b3r6d8ydtmtjckam6pku9y400,0,47.0,92.7,2025-04-27T15:18:56.628Z,2025-04-27T17:44:56Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685590151,233,483,5686414115,465,,5685590001,286,,5685589999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242175,483,7,2,58,22,5rz9enoyknpg8ji78za5b82p0,1,53.0,7.3,2025-04-27T15:18:56.629Z,2025-04-27T17:45:00Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5686414397,178,,5685590685,167,,5685590065,285,,5685590063,56,Right,5685590133,233,560,5686414395,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242179,484,43,2,58,23,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-27T15:18:57.772Z,2025-04-27T15:19:03Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5685590533,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242229,485,5,2,58,26,5rz9enoyknpg8ji78za5b82p0,0,53.4,-1.0,2025-04-27T15:19:01.196Z,2025-04-27T16:07:08Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5685590719,233,561,5685590427,56,Right,5685590429,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242275,561,5,2,58,26,b3r6d8ydtmtjckam6pku9y400,1,46.6,101.0,2025-04-27T15:19:01.196Z,2025-04-27T16:07:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685590677,56,Back,5685590679,347,,5685590699,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242761,562,18,2,59,1,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-27T15:19:35.542Z,2025-04-27T15:19:36Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5685593355,42,,5685593431,55,563,5685593363,59,7,5685593359,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807242767,563,19,2,59,1,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-27T15:19:35.543Z,2025-04-27T15:19:36Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5685593387,44,Forward,5685593383,292,10,5685593389,55,562,5685593381,59,14,5685593375,42,,5685593379,145,10,5685593385,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243103,564,1,2,59,16,b3r6d8ydtmtjckam6pku9y400,1,47.9,100.0,2025-04-27T15:19:50.596Z,2025-04-27T15:19:52Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685595253,140,24.3,5685595257,141,90.3,5685595249,56,Back,5685595265,213,3.45,5685595245,107,,5685595267,1,,5685595261,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243201,565,1,2,59,18,b3r6d8ydtmtjckam6pku9y400,1,24.3,90.3,2025-04-27T15:19:52.851Z,2025-04-27T15:19:57Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5685595775,141,57.5,5685595777,212,28.1,5685595773,140,8.1,5685595779,213,4.06,5685595771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243311,566,1,2,59,22,b3r6d8ydtmtjckam6pku9y400,1,8.1,57.5,2025-04-27T15:19:57.123Z,2025-04-27T15:20:04Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685596391,212,35.9,5685596385,56,Back,5685596393,213,5.11,5685596387,140,21.5,5685596395,1,,5685596389,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243345,567,1,2,59,28,b3r6d8ydtmtjckam6pku9y400,0,30.2,5.9,2025-04-27T15:20:02.563Z,2025-04-27T16:07:16Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685596561,1,,5685596555,141,34.2,5685596559,213,0.38,5685596551,56,Center,5685596557,212,51.3,5685596553,140,75.5,5685596549,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243357,488,8,2,59,32,5rz9enoyknpg8ji78za5b82p0,1,23.1,48.7,2025-04-27T15:20:06.637Z,2025-04-27T17:45:43Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5686418907,384,,5685596607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243427,490,1,2,59,34,5rz9enoyknpg8ji78za5b82p0,1,39.1,71.4,2025-04-27T15:20:08.540Z,2025-04-27T15:20:09Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685596959,141,55.1,5685596963,213,4.66,5685596957,140,38.5,5685596961,212,11.1,5685596955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243449,491,1,2,59,35,5rz9enoyknpg8ji78za5b82p0,1,38.5,55.1,2025-04-27T15:20:09.692Z,2025-04-27T15:20:10Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685597069,213,0.34,5685597061,56,Center,5685597067,212,23.7,5685597063,140,59.8,5685597065,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243455,492,1,2,59,36,5rz9enoyknpg8ji78za5b82p0,1,59.8,66.7,2025-04-27T15:20:10.828Z,2025-04-27T15:20:11Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5685597121,56,Back,5685597129,213,3.12,5685597123,140,37.4,5685597127,212,23.5,5685597125,141,67.3,5685597169,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807392057,846,83,2,59,37,b3r6d8ydtmtjckam6pku9y400,1,46.2,31.4,2025-04-27T15:20:11.369Z,2025-04-27T17:46:18Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5686421309,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243525,568,83,2,59,38,b3r6d8ydtmtjckam6pku9y400,0,40.1,21.5,2025-04-27T15:20:13.131Z,2025-04-27T17:46:27Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685597777,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243555,493,1,2,59,39,5rz9enoyknpg8ji78za5b82p0,1,57.1,69.0,2025-04-27T15:20:13.916Z,2025-04-27T17:58:14Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685597685,141,84.4,5685597681,56,Left,5685597689,213,0.72,5685597683,140,68.5,5685597687,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243567,494,1,2,59,44,5rz9enoyknpg8ji78za5b82p0,0,94.1,85.9,2025-04-27T15:20:18.299Z,2025-04-27T17:58:26Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5686487437,224,,5685597755,140,94.7,5686487439,72,,5685597761,213,4.73,5685597749,2,,5685597759,212,30.3,5685597757,141,41.3,5685597753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243599,569,12,2,59,46,b3r6d8ydtmtjckam6pku9y400,1,4.1,59.4,2025-04-27T15:20:20.595Z,2025-04-27T15:20:22Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685597903,141,69.0,5685597907,213,2.30,5685597901,140,0.0,5685597963,167,,5685597899,56,Back,5685597905,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243587,495,6,2,59,46,5rz9enoyknpg8ji78za5b82p0,1,98.8,34.9,2025-04-27T15:20:20.684Z,2025-04-27T15:57:47Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685597977,75,,5685597991,233,570,5685597975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243605,570,6,2,59,46,b3r6d8ydtmtjckam6pku9y400,0,1.2,65.1,2025-04-27T15:20:20.684Z,2025-04-27T17:59:16Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685597985,73,,5685597983,56,Back,5685598017,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807243729,571,17,2,59,53,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-27T15:20:28.163Z,2025-04-27T19:16:22Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685598855,13,243,5686821131,392,,5685607113,485,,5685598851,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244375,496,1,2,60,33,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2025-04-27T15:21:07.452Z,2025-04-27T17:59:18Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685602499,223,,5685602493,2,,5685602497,155,,5685602505,141,45.1,5685602503,140,95.8,5685602507,212,30.6,5685602501,56,Center,5685602509,213,1.70,5686490975,72,5685602495,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807405767,848,44,2,60,34,b3r6d8ydtmtjckam6pku9y400,1,4.8,47.3,2025-04-27T15:21:08.307Z,2025-04-27T18:00:39Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5686495535,285,,5686495531,56,Back,5686495537,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807405763,836,44,2,60,34,5rz9enoyknpg8ji78za5b82p0,0,95.2,52.7,2025-04-27T15:21:08.308Z,2025-04-27T18:00:39Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5686495511,286,,5686495509,56,Center,5686495561,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807405193,835,43,2,60,34,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-27T15:21:08.562Z,2025-04-27T17:59:54Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5686492133,286,0,5686493133,144,44,5686492129,56,Center,5686492135,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807405189,847,43,2,60,34,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-27T15:21:08.563Z,2025-04-27T17:59:57Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5686493307,144,44,5686492119,285,0,5686492117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244433,572,12,2,60,34,b3r6d8ydtmtjckam6pku9y400,1,4.8,53.9,2025-04-27T15:21:08.643Z,2025-04-27T18:00:42Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685602679,140,4.8,5685602683,212,13.0,5685602677,56,Back,5685602681,141,34.8,5685602711,15,,5685602685,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244505,573,12,2,60,39,b3r6d8ydtmtjckam6pku9y400,1,4.9,34.2,2025-04-27T15:21:13.555Z,2025-04-27T15:21:16Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685603083,212,31.3,5685603081,141,0.0,5685603171,167,,5685603079,140,24.0,5685603077,56,Back,5685603085,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244825,497,5,2,60,41,5rz9enoyknpg8ji78za5b82p0,1,77.6,101.2,2025-04-27T15:21:15.747Z,2025-04-27T16:07:08Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685604775,233,574,5685604761,56,Left,5685604763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244509,574,5,2,60,41,b3r6d8ydtmtjckam6pku9y400,0,22.4,-1.2,2025-04-27T15:21:15.747Z,2025-04-27T16:07:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685603091,347,,5685604797,233,497,5685603089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244859,498,1,2,61,1,5rz9enoyknpg8ji78za5b82p0,0,80.2,100.0,2025-04-27T15:21:35.275Z,2025-04-27T15:22:15Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685604971,107,,5685604979,212,22.6,5685604977,141,68.2,5685604973,56,Center,5685607975,189,,5685604983,1,,5685604981,213,4.63,5685604975,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807244869,499,13,2,61,2,5rz9enoyknpg8ji78za5b82p0,1,76.3,64.0,2025-04-27T15:21:36.603Z,2025-04-27T18:01:10Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685605027,56,Center,5685609171,20,,5685609567,230,99.1,5686496781,73,,5685605023,22,,5685609565,458,,5685609569,231,50.5,5685609561,102,62.7,5685609563,103,5685605025,18,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245335,500,5,2,61,3,5rz9enoyknpg8ji78za5b82p0,0,101.2,59.2,2025-04-27T15:21:37.940Z,2025-04-27T16:07:09Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5685607435,56,Center,5685607529,233,575,5685607439,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245271,575,5,2,61,3,b3r6d8ydtmtjckam6pku9y400,1,-1.2,40.8,2025-04-27T15:21:37.940Z,2025-04-27T16:07:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685607065,56,Back,5685607465,233,500,5685607067,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245311,576,1,2,61,30,b3r6d8ydtmtjckam6pku9y400,0,4.9,46.3,2025-04-27T15:22:04.804Z,2025-04-27T15:22:06Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685607321,140,58.2,5685607329,1,,5685607323,141,19.7,5685607327,213,5.97,5685607317,124,,5685607319,56,Right,5685607325,212,58.8,5685607331,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245367,501,1,2,61,33,5rz9enoyknpg8ji78za5b82p0,0,39.9,73.2,2025-04-27T15:22:07.516Z,2025-04-27T15:22:08Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5685607587,1,,5685607581,212,37.7,5685607575,140,69.0,5685607567,157,,5685607571,56,Center,5685607577,141,40.7,5685607585,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245437,577,1,2,61,35,b3r6d8ydtmtjckam6pku9y400,1,31.0,66.0,2025-04-27T15:22:09.970Z,2025-04-27T15:22:12Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5685607941,213,3.41,5685607929,56,Back,5685607939,212,21.3,5685607925,3,,5685607937,141,57.6,5685607933,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245443,578,52,2,61,38,b3r6d8ydtmtjckam6pku9y400,1,11.5,57.6,2025-04-27T15:22:12.515Z,2025-04-27T18:01:26Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5686499005,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245521,579,1,2,61,41,b3r6d8ydtmtjckam6pku9y400,1,11.7,57.3,2025-04-27T15:22:15.508Z,2025-04-27T15:22:19Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5685608421,141,29.5,5685608429,213,5.16,5685608415,56,Back,5685608411,123,,5685608417,140,20.4,5685608425,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245535,580,1,2,61,44,b3r6d8ydtmtjckam6pku9y400,1,13.5,30.6,2025-04-27T15:22:19.171Z,2025-04-27T15:22:20Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685608489,141,3.7,5685608487,140,19.7,5685608485,56,Back,5685608493,213,5.05,5685608491,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245603,581,1,2,61,46,b3r6d8ydtmtjckam6pku9y400,1,19.7,3.7,2025-04-27T15:22:20.755Z,2025-04-27T15:22:24Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685608895,212,12.3,5685608889,56,Back,5685608893,141,18.9,5685608897,213,1.00,5685608891,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245627,582,1,2,61,50,b3r6d8ydtmtjckam6pku9y400,1,26.0,18.9,2025-04-27T15:22:24.307Z,2025-04-27T15:22:26Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5685609051,140,22.7,5685609057,213,4.32,5685609053,141,6.5,5685609049,56,Back,5685609055,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245653,583,1,2,61,51,b3r6d8ydtmtjckam6pku9y400,1,20.1,6.1,2025-04-27T15:22:26.066Z,2025-04-27T15:22:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5685609225,212,14.9,5685609219,56,Back,5685609221,140,6.6,5685609227,213,2.83,5685609223,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245709,584,1,2,61,54,b3r6d8ydtmtjckam6pku9y400,1,7.4,10.9,2025-04-27T15:22:28.979Z,2025-04-27T15:22:32Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5685609601,141,19.7,5685609603,212,42.0,5685609607,1,,5685609595,157,,5685609599,140,47.0,5685609597,56,Back,5685609605,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245713,585,1,2,61,58,b3r6d8ydtmtjckam6pku9y400,1,47.0,19.7,2025-04-27T15:22:32.434Z,2025-04-27T15:22:33Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5685609627,140,36.3,5685609629,141,27.1,5685609649,156,,5685609631,212,12.3,5685609633,213,2.72,5685609625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245737,586,50,2,62,0,b3r6d8ydtmtjckam6pku9y400,1,40.6,36.5,2025-04-27T15:22:35.139Z,2025-04-27T16:11:51Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5685609747,286,,5685609745,56,Back,5685609831,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245753,502,7,2,62,0,5rz9enoyknpg8ji78za5b82p0,1,59.4,63.5,2025-04-27T15:22:35.140Z,2025-04-27T18:01:52Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5686501171,178,,5685609797,285,,5685609795,56,Center,5686501169,384,,5685609823,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245775,587,83,2,62,4,b3r6d8ydtmtjckam6pku9y400,0,46.4,44.0,2025-04-27T15:22:38.435Z,2025-04-27T15:22:42Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5685610341,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245817,504,1,2,62,4,5rz9enoyknpg8ji78za5b82p0,1,53.3,50.9,2025-04-27T15:22:38.906Z,2025-04-27T15:22:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5685610183,212,12.9,5685610181,141,53.4,5685610185,213,3.01,5685610179,140,41.1,5685610177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245865,505,1,2,62,6,5rz9enoyknpg8ji78za5b82p0,1,44.5,52.8,2025-04-27T15:22:40.346Z,2025-04-27T15:22:42Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5685610385,212,21.3,5685610379,56,Back,5685610387,213,3.36,5685610383,141,46.1,5685610381,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807245911,506,1,2,62,8,5rz9enoyknpg8ji78za5b82p0,1,25.6,45.4,2025-04-27T15:22:42.827Z,2025-04-27T15:22:46Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5685610639,213,0.17,5685610631,56,Back,5685610633,140,38.0,5685610637,212,13.2,5685610635,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
