id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2702537935,579,1,2,50,33,9qsmopgutr7ut5g6workk8w4i,1,15.2,8.8,2024-07-21T17:11:07.393Z,2024-07-21T17:11:18Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5113032323,212,11.0,5113032325,213,2.11,5113032317,56,Back,5113032319,140,9.8,5113032321,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702537947,580,1,2,50,35,9qsmopgutr7ut5g6workk8w4i,1,10.8,19.1,2024-07-21T17:11:09.697Z,2024-07-21T17:11:12Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113032385,212,9.7,5113032383,141,6.4,5113032379,56,Back,5113032381,140,15.1,5113032387,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702537979,581,1,2,50,38,9qsmopgutr7ut5g6workk8w4i,1,25.3,7.9,2024-07-21T17:11:12.178Z,2024-07-21T17:11:17Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5113032559,1,,5113032555,212,55.9,5113032547,196,,5113032551,140,34.1,5113032545,155,,5113032557,213,1.40,5113032549,56,Back,5113032553,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702537999,582,1,2,50,45,9qsmopgutr7ut5g6workk8w4i,1,38.3,92.0,2024-07-21T17:11:19.697Z,2024-07-21T17:11:24Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113032711,141,76.4,5113032715,213,4.21,5113032709,140,32.8,5113032707,56,Back,5113032713,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538009,583,1,2,50,50,9qsmopgutr7ut5g6workk8w4i,1,36.4,75.9,2024-07-21T17:11:24.801Z,2024-07-21T17:11:26Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113032769,56,Back,5113032775,212,12.3,5113032773,141,64.5,5113032771,140,45.5,5113032777,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538015,584,1,2,50,52,9qsmopgutr7ut5g6workk8w4i,1,45.6,66.4,2024-07-21T17:11:26.113Z,2024-07-21T17:11:27Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5113032815,213,3.00,5113032813,212,8.1,5113032807,56,Back,5113032809,140,38.0,5113032811,141,68.1,5113032821,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538033,585,1,2,50,53,9qsmopgutr7ut5g6workk8w4i,1,37.3,66.1,2024-07-21T17:11:27.421Z,2024-07-21T17:11:31Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5113032867,56,Back,5113032875,141,43.7,5113032879,212,15.3,5113032871,140,38.1,5113032881,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538043,586,1,2,50,56,9qsmopgutr7ut5g6workk8w4i,0,47.3,43.4,2024-07-21T17:11:30.881Z,2024-07-21T17:11:35Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113032915,141,100.0,5113032919,213,0.70,5113032913,140,92.0,5113032909,155,,5113032917,212,61.3,5113032911,56,Left,5113032921,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538063,462,5,2,51,0,cftj6g399tknheudaxsdpfdgb,1,10.3,-1.6,2024-07-21T17:11:35.077Z,2024-07-21T17:31:52Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5113033013,347,,5113033039,233,587,5113033011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538047,587,5,2,51,0,9qsmopgutr7ut5g6workk8w4i,0,89.7,101.6,2024-07-21T17:11:35.077Z,2024-07-21T17:11:36Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113032937,347,,5113033053,233,462,5113032935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538181,463,18,2,51,25,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-21T17:11:59.805Z,2024-07-21T19:04:18Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5113033705,59,37,5113033703,44,Midfielder,5113033701,42,,5113033723,55,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538183,464,19,2,51,25,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-21T17:11:59.806Z,2024-07-21T19:04:19Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5113033713,145,10,5113033709,42,,5113033717,44,Forward,5113035361,292,8,5113033715,59,15,5113033725,293,1,5113033719,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538451,478,40,2,51,26,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-21T17:12:00.619Z,2024-07-21T17:13:14Z,,,,,5113035229,30,"9lgnm175tw163z53b8bmiu5pm, 4n3t1p3zn5yzjv4w0clo3xvjd, acp1ba2irpv5wfmxke7ucmaga, 5f3wfx327z9hef9k9l37c90wl, 6ja2xnbktah4mog04g3kmjgmh, bp2ellllifbtxgf0p8qlbm1nt, 3bvc29bootgmo9tsapvygvnu2, 9wgpudcet9m8doz9ezbjxzkrt, akxcr1xe62dyl5jmh3ataq13o, 195o7hchielt14ic49r3k06sq, 73lwz4he5erpp25zi8crjvztg, auk14ut8cwaqop549u2zmfgt1, 7w7ufa4v85hmj1qxnmqc4zgiy, 5m27f84vvraap8bmfujt1qiok, dk9nlp77b6q38p751f8w3o8np, 6d8194j12jdzgqk5uwcemecr8, bitixkzgt5p65rlo2bnllcf6x, 8ngloyr6r0m71p8kgpfe69bvu, eq7tnnzwq0g9q4eac0o9t9xey",5113035235,130,4,5113035239,194,5f3wfx327z9hef9k9l37c90wl,5113035233,59,"1, 24, 23, 13, 5, 55, 28, 10, 11, 7, 15, 4, 8, 14, 16, 17, 18, 21, 30",5113035231,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5113035237,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538227,465,1,2,51,43,cftj6g399tknheudaxsdpfdgb,1,12.6,0.0,2024-07-21T17:12:18.076Z,2024-07-21T17:12:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5113033955,189,,5113033947,141,20.9,5113033941,107,,5113033943,56,Back,5113033949,212,19.9,5113033945,140,24.5,5113033951,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538277,466,1,2,51,46,cftj6g399tknheudaxsdpfdgb,1,24.9,24.0,2024-07-21T17:12:20.172Z,2024-07-21T17:12:27Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113034193,56,Back,5113034195,140,18.1,5113034201,213,1.91,5113034197,141,53.7,5113034199,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538313,467,1,2,51,53,cftj6g399tknheudaxsdpfdgb,1,26.7,89.5,2024-07-21T17:12:27.516Z,2024-07-21T17:12:36Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113034417,212,12.1,5113034411,56,Back,5113034419,213,4.23,5113034413,140,21.3,5113034415,141,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538317,468,1,2,52,1,cftj6g399tknheudaxsdpfdgb,1,31.7,74.5,2024-07-21T17:12:36.012Z,2024-07-21T17:12:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5113034439,140,39.6,5113034445,213,0.99,5113034437,56,Back,5113034441,141,93.0,5113034443,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538329,469,1,2,52,3,cftj6g399tknheudaxsdpfdgb,1,39.9,93.0,2024-07-21T17:12:37.885Z,2024-07-21T17:12:41Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113034515,141,89.0,5113034513,140,69.6,5113034517,212,31.3,5113034511,56,Left,5113034519,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538331,470,1,2,52,7,cftj6g399tknheudaxsdpfdgb,0,69.9,91.8,2024-07-21T17:12:41.453Z,2024-07-21T19:04:57Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113036551,236,,5113036485,140,68.8,5113036489,212,1.8,5113036553,286,,5113036729,233,588,5113036487,141,89.7,5113034523,56,Left,5113036491,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538333,588,74,2,52,7,9qsmopgutr7ut5g6workk8w4i,1,30.8,10.3,2024-07-21T17:12:41.454Z,2024-07-21T19:05:07Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113034529,56,Back,5113034531,285,,5113036757,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538357,471,5,2,52,8,cftj6g399tknheudaxsdpfdgb,1,68.8,102.0,2024-07-21T17:12:42.292Z,2024-07-21T17:31:52Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113034659,56,Left,5113034661,347,,5113034669,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538335,589,5,2,52,8,9qsmopgutr7ut5g6workk8w4i,0,31.2,-2.0,2024-07-21T17:12:42.292Z,2024-07-21T17:12:50Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113034679,233,471,5113034535,347,,5113034533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538375,472,1,2,52,17,cftj6g399tknheudaxsdpfdgb,1,68.2,100.0,2024-07-21T17:12:51.309Z,2024-07-21T17:12:55Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5113034791,212,10.2,5113034789,141,89.8,5113034787,140,73.9,5113034783,107,,5113034793,213,5.34,5113034785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538371,590,83,2,52,20,9qsmopgutr7ut5g6workk8w4i,0,33.2,19.7,2024-07-21T17:12:54.308Z,2024-07-21T17:48:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5113094395,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538387,473,1,2,52,20,cftj6g399tknheudaxsdpfdgb,1,70.7,80.2,2024-07-21T17:12:54.957Z,2024-07-21T17:12:58Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113034871,140,67.6,5113034879,212,28.3,5113034883,213,4.60,5113034867,56,Center,5113034875,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538405,474,1,2,52,24,cftj6g399tknheudaxsdpfdgb,1,70.9,25.5,2024-07-21T17:12:58.397Z,2024-07-21T17:13:01Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5113034951,56,Right,5113034959,213,5.74,5113034957,212,19.2,5113034953,140,86.5,5113034955,141,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538417,475,1,2,52,27,cftj6g399tknheudaxsdpfdgb,1,88.7,13.6,2024-07-21T17:13:01.133Z,2024-07-21T17:13:02Z,195o7hchielt14ic49r3k06sq,Serginho,,,5113035023,141,18.3,5113035021,140,93.2,5113035027,213,0.59,5113035025,212,5.7,5113035019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538419,476,1,2,52,28,cftj6g399tknheudaxsdpfdgb,0,92.6,18.2,2024-07-21T17:13:02.845Z,2024-07-21T19:56:38Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5113035045,212,3.2,5113035035,2,,5113246221,20,,5113035039,56,Center,5113246749,236,,5113035043,141,22.9,5113246219,224,,5113035047,213,1.47,5113246751,286,,5113035041,140,92.9,5113407063,233,,,,,,,,,,,,,,,,,,,,,,,591,,,,,,,
2702538423,591,12,2,52,28,9qsmopgutr7ut5g6workk8w4i,1,6.0,74.1,2024-07-21T17:13:02.945Z,2024-07-21T19:56:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113407067,233,476,5113035063,56,Back,5113246817,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538431,477,6,2,52,30,cftj6g399tknheudaxsdpfdgb,1,95.9,26.0,2024-07-21T17:13:04.605Z,2024-07-21T17:13:06Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5113035111,56,Center,5113035113,75,,5113035115,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538433,592,6,2,52,30,9qsmopgutr7ut5g6workk8w4i,0,4.1,74.0,2024-07-21T17:13:04.605Z,2024-07-21T19:06:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113035095,56,Back,5113035121,233,477,5113035099,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538567,479,1,2,53,4,cftj6g399tknheudaxsdpfdgb,0,99.5,0.5,2024-07-21T17:13:39.006Z,2024-07-21T19:06:06Z,195o7hchielt14ic49r3k06sq,Serginho,,,5113248047,20,,5113035981,141,41.7,5113035979,140,95.0,5113035969,2,,5113035983,212,28.4,5113035975,224,,5113035971,6,,5113035977,56,Center,5113035985,213,1.74,5113035973,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538573,593,12,2,53,8,9qsmopgutr7ut5g6workk8w4i,1,9.4,63.7,2024-07-21T17:13:42.517Z,2024-07-21T17:13:43Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113035997,212,7.2,5113035999,213,2.02,5113035991,56,Back,5113035995,141,73.2,5113035993,140,6.4,5113036001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538575,480,44,2,53,9,cftj6g399tknheudaxsdpfdgb,1,94.4,27.5,2024-07-21T17:13:43.534Z,2024-07-21T17:13:45Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5113036003,56,Center,5113036029,233,594,5113036005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538581,594,44,2,53,9,9qsmopgutr7ut5g6workk8w4i,0,5.6,72.5,2024-07-21T17:13:43.535Z,2024-07-21T17:13:45Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113036025,56,Back,5113036045,233,480,5113036027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538587,481,1,2,53,9,cftj6g399tknheudaxsdpfdgb,0,95.2,28.5,2024-07-21T17:13:43.806Z,2024-07-21T17:13:45Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5113036073,213,1.34,5113036067,140,97.8,5113036069,141,45.8,5113036063,3,,5113036065,56,Center,5113036071,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538591,595,52,2,53,12,9qsmopgutr7ut5g6workk8w4i,1,1.4,54.6,2024-07-21T17:13:46.806Z,2024-07-21T19:06:22Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113248785,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538657,596,1,2,53,16,9qsmopgutr7ut5g6workk8w4i,1,9.0,54.6,2024-07-21T17:13:51.078Z,2024-07-21T19:06:37Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5113036349,212,43.0,5113036353,1,,5113036351,213,5.31,5113036345,140,32.0,5113036341,123,,5113036347,141,2.3,5113036343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538671,597,1,2,53,22,9qsmopgutr7ut5g6workk8w4i,1,40.6,4.3,2024-07-21T17:13:56.470Z,2024-07-21T17:14:00Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113036435,56,Back,5113036439,141,26.5,5113036443,213,2.27,5113036441,212,19.8,5113036437,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538693,598,1,2,53,26,9qsmopgutr7ut5g6workk8w4i,1,31.0,33.9,2024-07-21T17:14:00.134Z,2024-07-21T17:14:05Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113036555,56,Back,5113036563,213,1.20,5113036557,140,33.7,5113036559,141,44.6,5113036561,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538715,599,1,2,53,31,9qsmopgutr7ut5g6workk8w4i,1,46.9,69.6,2024-07-21T17:14:05.382Z,2024-07-21T17:14:09Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5113036693,141,93.0,5113036697,212,17.7,5113036685,56,Left,5113036689,140,54.2,5113036699,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538731,600,1,2,53,35,9qsmopgutr7ut5g6workk8w4i,1,57.4,93.0,2024-07-21T17:14:09.287Z,2024-07-21T17:14:12Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113036795,56,Back,5113036803,213,3.85,5113036797,140,43.9,5113036799,141,75.1,5113036801,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538755,601,1,2,53,38,9qsmopgutr7ut5g6workk8w4i,1,41.6,70.2,2024-07-21T17:14:12.183Z,2024-07-21T17:14:14Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5113036905,141,45.5,5113036903,140,37.2,5113036907,212,17.4,5113036901,56,Back,5113036909,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538767,602,1,2,53,40,9qsmopgutr7ut5g6workk8w4i,1,37.0,41.8,2024-07-21T17:14:14.838Z,2024-07-21T17:14:17Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5113036993,140,54.9,5113036995,141,4.4,5113036997,212,31.6,5113036999,213,5.35,5113036991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538773,603,1,2,53,43,9qsmopgutr7ut5g6workk8w4i,1,53.3,7.3,2024-07-21T17:14:17.847Z,2024-07-21T17:14:18Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5113037035,141,12.3,5113037039,213,1.54,5113037033,140,53.4,5113037037,212,3.4,5113037031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538785,604,1,2,53,44,9qsmopgutr7ut5g6workk8w4i,1,53.5,14.3,2024-07-21T17:14:18.582Z,2024-07-21T17:14:20Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5113037097,212,15.2,5113037091,56,Back,5113037099,213,3.21,5113037093,140,39.1,5113037095,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538799,605,1,2,53,46,9qsmopgutr7ut5g6workk8w4i,1,37.8,12.8,2024-07-21T17:14:20.680Z,2024-07-21T17:14:24Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113037175,212,8.0,5113037169,56,Back,5113037173,141,19.5,5113037177,213,0.60,5113037171,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538849,606,1,2,53,50,9qsmopgutr7ut5g6workk8w4i,1,55.1,38.2,2024-07-21T17:14:24.104Z,2024-07-21T17:14:32Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5113037445,213,0.98,5113037439,140,74.1,5113037443,212,35.9,5113037437,56,Left,5113037447,1,,5113037441,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538859,607,1,2,53,58,9qsmopgutr7ut5g6workk8w4i,1,89.3,67.3,2024-07-21T17:14:32.663Z,2024-07-21T17:14:34Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5113037503,140,80.1,5113037505,141,67.3,5113037509,213,3.14,5113037501,56,Center,5113037507,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538871,608,1,2,53,59,9qsmopgutr7ut5g6workk8w4i,1,80.4,66.3,2024-07-21T17:14:33.863Z,2024-07-21T17:14:35Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5113037565,212,10.5,5113037559,56,Center,5113037563,141,53.1,5113037561,140,75.3,5113037567,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538875,609,61,2,54,1,9qsmopgutr7ut5g6workk8w4i,0,75.2,52.8,2024-07-21T17:14:35.303Z,2024-07-21T17:14:35Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5113037581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538937,483,1,2,54,6,cftj6g399tknheudaxsdpfdgb,1,46.8,29.2,2024-07-21T17:14:40.833Z,2024-07-21T17:14:46Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113037883,140,46.4,5113037887,141,13.0,5113037879,56,Back,5113037891,212,11.0,5113037895,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538949,484,1,2,54,11,cftj6g399tknheudaxsdpfdgb,1,64.4,15.3,2024-07-21T17:14:46.080Z,2024-07-21T17:14:47Z,195o7hchielt14ic49r3k06sq,Serginho,,,5113037943,141,31.6,5113037947,213,1.85,5113037941,140,61.4,5113037945,212,11.5,5113037939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538961,485,1,2,54,13,cftj6g399tknheudaxsdpfdgb,1,62.7,32.1,2024-07-21T17:14:47.377Z,2024-07-21T17:14:49Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113038001,56,Center,5113038009,213,1.63,5113038007,212,7.0,5113038003,140,62.3,5113038005,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538973,486,1,2,54,14,cftj6g399tknheudaxsdpfdgb,1,62.3,42.4,2024-07-21T17:14:48.657Z,2024-07-21T17:14:50Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5113038081,212,12.4,5113038079,141,54.0,5113038077,140,71.4,5113038083,213,0.69,5113038075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538975,487,1,2,54,15,cftj6g399tknheudaxsdpfdgb,1,71.7,54.2,2024-07-21T17:14:50.033Z,2024-07-21T17:14:51Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5113038149,141,41.7,5113038153,213,5.02,5113038151,212,8.9,5113038145,56,Center,5113038147,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538987,488,1,2,54,17,cftj6g399tknheudaxsdpfdgb,1,74.7,46.4,2024-07-21T17:14:51.825Z,2024-07-21T17:14:57Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5113038269,140,82.5,5113038267,56,Center,5113038275,213,1.18,5113038273,212,21.7,5113038271,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702539063,491,3,2,54,21,cftj6g399tknheudaxsdpfdgb,1,91.4,67.6,2024-07-21T17:14:55.938Z,2024-07-21T19:07:31Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5113251989,465,,5113038773,233,612,5113038725,286,,5113038723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702539055,612,45,2,54,21,9qsmopgutr7ut5g6workk8w4i,0,8.6,32.4,2024-07-21T17:14:55.938Z,2024-07-21T17:15:24Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113038777,233,491,5113038673,56,Back,5113038675,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538989,489,1,2,54,23,cftj6g399tknheudaxsdpfdgb,0,95.6,68.7,2024-07-21T17:14:57.112Z,2024-07-21T19:07:40Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5113038343,286,,5113038285,212,1.6,5113038337,236,,5113038287,213,4.71,5113038281,140,95.6,5113038279,56,Center,5113038339,233,610,5113038283,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702538999,610,74,2,54,23,9qsmopgutr7ut5g6workk8w4i,1,4.0,32.9,2024-07-21T17:14:57.113Z,2024-07-21T19:07:45Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5113038313,56,Back,5113038353,233,489,5113038315,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
