id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797178155,416,1,2,49,4,cftj6g399tknheudaxsdpfdgb,0,63.5,87.7,2025-04-06T13:07:19.839Z,2025-04-06T14:12:18Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630174939,213,5.72,5630174933,140,84.2,5630174937,212,25.8,5630174931,56,Center,5630174935,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178171,366,8,2,49,5,aljua8crr0vkwit0j3m59jw9j,1,17.3,35.4,2025-04-06T13:07:20.847Z,2025-04-06T18:48:10Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630175019,56,Back,5631913349,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178225,368,1,2,49,6,aljua8crr0vkwit0j3m59jw9j,1,17.3,35.4,2025-04-06T13:07:21.806Z,2025-04-06T13:07:23Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630175267,140,17.0,5630175279,213,4.62,5630175263,56,Back,5630175275,212,3.5,5630175271,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178299,369,1,2,49,8,aljua8crr0vkwit0j3m59jw9j,1,17.0,30.3,2025-04-06T13:07:23.454Z,2025-04-06T13:07:26Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5630175623,212,26.1,5630175617,56,Back,5630175619,140,38.3,5630175621,141,10.6,5630175625,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178311,370,1,2,49,11,aljua8crr0vkwit0j3m59jw9j,0,35.3,13.5,2025-04-06T13:07:26.462Z,2025-04-06T13:07:30Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630175935,233,417,5630175675,140,38.1,5630175681,213,0.68,5630175677,141,17.0,5630175673,56,Back,5630175679,212,3.8,5630175939,286,,5630175933,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178351,417,74,2,49,11,cftj6g399tknheudaxsdpfdgb,1,63.5,75.0,2025-04-06T13:07:26.463Z,2025-04-06T14:16:23Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630175893,56,Center,5630175955,233,370,5630175895,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178489,419,1,2,49,17,cftj6g399tknheudaxsdpfdgb,1,61.6,83.8,2025-04-06T13:07:32.303Z,2025-04-06T13:07:35Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5630176595,56,Left,5630176603,213,3.47,5630176601,212,8.1,5630176597,140,54.3,5630176599,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178545,420,1,2,49,20,cftj6g399tknheudaxsdpfdgb,1,54.0,79.1,2025-04-06T13:07:35.407Z,2025-04-06T13:07:38Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630176859,140,51.7,5630176871,213,4.61,5630176863,141,45.4,5630176867,212,23.0,5630176855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178579,421,1,2,49,23,cftj6g399tknheudaxsdpfdgb,1,52.1,45.7,2025-04-06T13:07:38.063Z,2025-04-06T13:07:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630177049,56,Center,5630177051,140,54.5,5630177055,212,13.0,5630177059,213,4.91,5630177053,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178655,422,1,2,49,25,cftj6g399tknheudaxsdpfdgb,1,55.3,24.6,2025-04-06T13:07:40.175Z,2025-04-06T13:07:45Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630177469,141,11.3,5630177467,140,74.5,5630177473,213,5.86,5630177471,212,22.1,5630177465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180491,384,83,2,49,30,aljua8crr0vkwit0j3m59jw9j,0,23.6,94.4,2025-04-06T13:07:44.874Z,2025-04-06T13:09:19Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630187953,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178677,423,1,2,49,30,cftj6g399tknheudaxsdpfdgb,0,77.1,12.6,2025-04-06T13:07:45.327Z,2025-04-06T13:07:46Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630177577,212,10.0,5630177575,141,27.3,5630177571,56,Center,5630177579,213,1.65,5630177573,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178787,371,1,2,49,32,aljua8crr0vkwit0j3m59jw9j,1,26.6,76.3,2025-04-06T13:07:46.985Z,2025-04-06T13:09:39Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630181839,212,17.3,5630181833,56,Back,5630181841,213,0.13,5630181835,140,42.9,5630181837,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178811,373,1,2,49,36,aljua8crr0vkwit0j3m59jw9j,0,39.6,78.5,2025-04-06T13:07:51.296Z,2025-04-06T18:48:47Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5630192771,56,Center,5630192775,141,66.9,5630192783,213,5.95,5630192773,140,61.4,5630192779,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178881,425,1,2,49,38,cftj6g399tknheudaxsdpfdgb,1,34.5,51.8,2025-04-06T13:07:53.696Z,2025-04-06T13:07:56Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5630178719,213,3.22,5630178713,140,11.1,5630178717,212,24.6,5630178711,56,Back,5630178715,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178915,426,1,2,49,41,cftj6g399tknheudaxsdpfdgb,1,10.9,48.7,2025-04-06T13:07:56.383Z,2025-04-06T13:07:58Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630178921,213,5.39,5630178913,56,Back,5630178919,212,12.3,5630178917,141,34.6,5630178915,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797178993,427,1,2,49,43,cftj6g399tknheudaxsdpfdgb,1,18.3,34.6,2025-04-06T13:07:58.016Z,2025-04-06T13:08:02Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630179299,56,Back,5630179305,141,50.1,5630179303,140,27.7,5630179309,213,0.82,5630179307,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179103,428,1,2,49,47,cftj6g399tknheudaxsdpfdgb,1,30.2,51.2,2025-04-06T13:08:02.048Z,2025-04-06T13:08:07Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630179861,140,36.0,5630179865,141,61.5,5630179859,56,Back,5630179873,213,0.86,5630179869,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179205,429,1,2,49,52,cftj6g399tknheudaxsdpfdgb,1,42.5,65.4,2025-04-06T13:08:07.664Z,2025-04-06T13:08:13Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5630180413,212,26.3,5630180409,140,67.3,5630180407,56,Center,5630180411,141,59.9,5630180415,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179577,432,61,2,49,55,cftj6g399tknheudaxsdpfdgb,0,54.7,65.1,2025-04-06T13:08:10.858Z,2025-04-06T13:08:36Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5630182483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179185,374,3,2,49,56,aljua8crr0vkwit0j3m59jw9j,0,42.9,31.6,2025-04-06T13:08:11.841Z,2025-04-06T18:49:08Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630181715,233,430,5631916779,465,,5630180285,286,,5630180283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179213,430,7,2,49,56,cftj6g399tknheudaxsdpfdgb,1,57.1,68.4,2025-04-06T13:08:11.842Z,2025-04-06T18:49:19Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5630181593,285,,5631917433,178,,5630180435,56,Center,5631917431,384,,5630181631,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797494447,811,61,2,49,58,cftj6g399tknheudaxsdpfdgb,0,54.4,93.9,2025-04-06T13:08:13.704Z,2025-04-06T18:49:29Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5631917937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179451,375,5,2,50,1,aljua8crr0vkwit0j3m59jw9j,1,50.2,-1.6,2025-04-06T13:08:15.999Z,2025-04-06T14:18:17Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630181783,56,Right,5630181785,347,,5630516415,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179421,431,5,2,50,1,cftj6g399tknheudaxsdpfdgb,0,49.8,101.6,2025-04-06T13:08:15.999Z,2025-04-06T14:18:18Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5630181555,347,,5630181553,56,Back,5630516429,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179541,376,1,2,50,11,aljua8crr0vkwit0j3m59jw9j,1,45.8,0.0,2025-04-06T13:08:26.672Z,2025-04-06T13:08:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630182239,56,Back,5630182245,212,15.2,5630182241,140,38.0,5630182237,107,,5630182247,213,2.14,5630182243,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179573,377,1,2,50,13,aljua8crr0vkwit0j3m59jw9j,1,35.6,17.6,2025-04-06T13:08:27.968Z,2025-04-06T13:08:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5630182461,213,1.88,5630182455,140,29.9,5630182457,141,45.1,5630182459,212,19.6,5630182453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179657,378,1,2,50,14,aljua8crr0vkwit0j3m59jw9j,1,29.9,45.1,2025-04-06T13:08:29.696Z,2025-04-06T13:08:33Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630182891,212,11.0,5630182885,56,Back,5630182889,141,29.1,5630182893,213,4.85,5630182887,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179761,379,1,2,50,18,aljua8crr0vkwit0j3m59jw9j,1,33.8,27.6,2025-04-06T13:08:32.961Z,2025-04-06T13:08:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5630183387,196,,5630183397,213,1.03,5630183399,1,,5630183393,141,92.6,5630183389,56,Left,5630183385,155,,5630183395,212,51.5,5630183391,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179767,380,50,2,50,23,aljua8crr0vkwit0j3m59jw9j,1,55.2,89.6,2025-04-06T13:08:38.513Z,2025-04-06T13:08:43Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5630183647,233,433,5630183429,56,Left,5630183431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797179801,433,7,2,50,23,cftj6g399tknheudaxsdpfdgb,0,44.8,10.4,2025-04-06T13:08:38.514Z,2025-04-06T18:49:55Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5630183591,285,,5631919563,385,,5631919565,178,,5630183627,233,380,5630183589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180045,381,1,2,50,29,aljua8crr0vkwit0j3m59jw9j,1,46.5,78.5,2025-04-06T13:08:44.593Z,2025-04-06T13:08:50Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630184859,56,Right,5630184857,196,,5630184861,140,70.5,5630184865,212,53.4,5630184869,1,,5630184863,141,9.2,5630184855,155,,5630184867,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180083,382,1,2,50,35,aljua8crr0vkwit0j3m59jw9j,0,80.7,13.4,2025-04-06T13:08:50.672Z,2025-04-06T13:08:52Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630185051,212,22.2,5630185049,141,18.3,5630185045,140,100.0,5630185039,56,Right,5630185053,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180485,383,5,2,50,37,aljua8crr0vkwit0j3m59jw9j,0,101.3,19.6,2025-04-06T13:08:52.056Z,2025-04-06T14:18:18Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630188749,233,434,5630187179,346,,5630187177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180773,434,5,2,50,37,cftj6g399tknheudaxsdpfdgb,1,-1.3,80.4,2025-04-06T13:08:52.056Z,2025-04-06T14:18:18Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5630188653,56,Back,5630188719,233,383,5630188655,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180823,435,1,2,51,9,cftj6g399tknheudaxsdpfdgb,1,3.5,47.8,2025-04-06T13:09:24.802Z,2025-04-06T13:09:35Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630188997,124,,5630189009,213,0.51,5630189013,237,,5630189003,140,28.4,5630189007,212,30.0,5630189005,141,69.4,5630189001,56,Back,5630189749,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180863,436,1,2,51,12,cftj6g399tknheudaxsdpfdgb,1,28.4,69.4,2025-04-06T13:09:27.107Z,2025-04-06T13:09:29Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5630189241,213,4.70,5630189233,56,Back,5630189239,212,10.9,5630189237,141,53.3,5630189235,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180909,437,1,2,51,14,cftj6g399tknheudaxsdpfdgb,0,33.3,47.8,2025-04-06T13:09:29.828Z,2025-04-06T13:09:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630189451,56,Left,5630189455,141,100.0,5630189449,155,,5630189453,140,67.2,5630189459,213,0.80,5630189457,212,50.9,5630189461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181205,385,5,2,51,17,aljua8crr0vkwit0j3m59jw9j,1,33.2,-1.6,2025-04-06T13:09:32.246Z,2025-04-06T14:18:18Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630191055,56,Back,5630191057,347,,5630516599,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797180921,438,5,2,51,17,cftj6g399tknheudaxsdpfdgb,0,66.8,101.6,2025-04-06T13:09:32.246Z,2025-04-06T14:05:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630189497,56,Left,5630189499,347,,5630516627,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181235,386,1,2,51,33,aljua8crr0vkwit0j3m59jw9j,1,33.3,0.0,2025-04-06T13:09:48.610Z,2025-04-06T13:09:50Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630191231,213,1.55,5630191225,140,33.4,5630191221,107,,5630191229,212,6.1,5630191223,56,Back,5630191227,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181245,387,1,2,51,35,aljua8crr0vkwit0j3m59jw9j,1,26.6,9.4,2025-04-06T13:09:50.245Z,2025-04-06T13:10:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5630197731,213,0.25,5630197719,56,Center,5630197715,157,,5630197723,140,56.7,5630197729,212,32.7,5630197733,1,,5630197727,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181285,388,1,2,51,36,aljua8crr0vkwit0j3m59jw9j,0,53.5,11.0,2025-04-06T13:09:51.794Z,2025-04-06T13:09:53Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5630191499,56,Back,5630191583,156,,5630191503,141,12.6,5630191505,212,9.5,5630191501,140,44.5,5630191507,213,3.03,5630191497,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181405,440,1,2,51,41,cftj6g399tknheudaxsdpfdgb,1,49.0,78.7,2025-04-06T13:09:55.875Z,2025-04-06T13:09:58Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5630192117,140,45.3,5630192121,212,19.6,5630192119,141,50.4,5630192115,56,Back,5630192123,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181457,441,1,2,51,43,cftj6g399tknheudaxsdpfdgb,1,53.6,40.9,2025-04-06T13:09:58.403Z,2025-04-06T18:51:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630192411,213,4.82,5630192405,140,54.9,5630192409,212,12.9,5630192403,56,Center,5630192407,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181511,442,1,2,51,45,cftj6g399tknheudaxsdpfdgb,1,57.5,19.1,2025-04-06T13:10:00.851Z,2025-04-06T13:10:03Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630192689,213,0.79,5630192683,140,64.8,5630192687,212,10.9,5630192681,56,Center,5630192685,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181627,443,1,2,51,48,cftj6g399tknheudaxsdpfdgb,1,65.3,30.3,2025-04-06T13:10:03.123Z,2025-04-06T13:10:10Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5630193285,141,17.0,5630193281,56,Right,5630193287,212,9.6,5630193289,213,5.06,5630193283,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181731,444,1,2,51,55,cftj6g399tknheudaxsdpfdgb,1,73.9,16.8,2025-04-06T13:10:10.051Z,2025-04-06T13:10:15Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630193845,141,43.6,5630193839,56,Center,5630193853,213,2.46,5630193849,212,28.8,5630193843,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181775,445,1,2,52,0,cftj6g399tknheudaxsdpfdgb,1,52.7,43.6,2025-04-06T13:10:15.092Z,2025-04-06T13:10:16Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5630194067,213,5.08,5630194063,141,26.2,5630194065,212,12.7,5630194061,140,57.0,5630194059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181907,446,1,2,52,1,cftj6g399tknheudaxsdpfdgb,1,57.6,25.6,2025-04-06T13:10:16.788Z,2025-04-06T13:10:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630194791,141,11.4,5630194795,213,5.88,5630194787,56,Right,5630194789,140,79.1,5630194793,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181861,389,83,2,52,6,aljua8crr0vkwit0j3m59jw9j,0,22.7,83.3,2025-04-06T13:10:21.011Z,2025-04-06T13:10:25Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630195061,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181939,447,1,2,52,8,cftj6g399tknheudaxsdpfdgb,1,72.1,19.8,2025-04-06T13:10:22.948Z,2025-04-06T13:10:24Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630194971,212,7.7,5630194965,56,Center,5630194969,141,29.1,5630194967,140,76.3,5630194973,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797181949,448,1,2,52,9,cftj6g399tknheudaxsdpfdgb,1,76.3,29.1,2025-04-06T13:10:24.484Z,2025-04-06T13:10:26Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5630195023,213,5.70,5630195015,56,Right,5630195019,141,19.7,5630195021,212,11.6,5630195017,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182113,449,1,2,52,11,cftj6g399tknheudaxsdpfdgb,1,85.8,25.3,2025-04-06T13:10:26.500Z,2025-04-06T13:10:33Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630196055,141,39.5,5630196051,140,94.9,5630196059,212,13.6,5630196047,56,Center,5630196063,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182077,390,43,2,52,16,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:10:31.027Z,2025-04-06T13:10:56Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630195831,56,Back,5630198483,144,63,5630195825,182,0,5630195813,173,0,5630195819,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182119,450,61,2,52,18,cftj6g399tknheudaxsdpfdgb,0,95.3,39.1,2025-04-06T13:10:32.869Z,2025-04-06T13:10:44Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5630196095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182121,391,52,2,52,18,aljua8crr0vkwit0j3m59jw9j,1,1.2,55.7,2025-04-06T13:10:33.188Z,2025-04-06T18:51:45Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5631926307,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182661,393,1,2,52,43,aljua8crr0vkwit0j3m59jw9j,1,12.7,51.9,2025-04-06T13:10:58.803Z,2025-04-06T13:11:00Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630198897,213,5.22,5630198893,141,23.6,5630198889,56,Back,5630198895,212,22.0,5630198891,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182695,394,1,2,52,45,aljua8crr0vkwit0j3m59jw9j,1,24.6,17.4,2025-04-06T13:11:00.227Z,2025-04-06T13:11:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5630199073,140,27.2,5630199077,141,3.2,5630199069,56,Back,5630199081,212,10.0,5630199085,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182805,395,1,2,52,46,aljua8crr0vkwit0j3m59jw9j,1,26.8,4.0,2025-04-06T13:11:01.620Z,2025-04-06T13:11:07Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630199669,213,2.55,5630199653,56,Back,5630199657,140,8.0,5630199661,141,23.7,5630199665,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182835,396,1,2,52,52,aljua8crr0vkwit0j3m59jw9j,0,10.8,22.8,2025-04-06T13:11:06.981Z,2025-04-06T13:11:08Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630199863,213,5.86,5630199855,56,Back,5630199859,141,5.0,5630199853,157,,5630199857,140,36.3,5630199865,1,,5630199861,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797182883,451,8,2,52,55,cftj6g399tknheudaxsdpfdgb,1,56.3,90.9,2025-04-06T13:11:10.231Z,2025-04-06T18:52:05Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5631927337,385,,5630200093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183035,397,5,2,52,56,aljua8crr0vkwit0j3m59jw9j,1,31.9,-1.6,2025-04-06T13:11:11.094Z,2025-04-06T14:18:19Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5630200899,56,Back,5630200903,347,,5630201059,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183051,452,5,2,52,56,cftj6g399tknheudaxsdpfdgb,0,68.1,101.6,2025-04-06T13:11:11.094Z,2025-04-06T14:18:19Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630200991,56,Left,5630200993,347,,5630201129,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183103,398,1,2,53,1,aljua8crr0vkwit0j3m59jw9j,1,29.6,0.0,2025-04-06T13:11:16.404Z,2025-04-06T13:11:19Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630201287,213,0.67,5630201279,56,Back,5630201283,141,4.0,5630201285,212,5.8,5630201281,140,33.9,5630201275,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183121,399,1,2,53,4,aljua8crr0vkwit0j3m59jw9j,1,33.9,4.0,2025-04-06T13:11:19.284Z,2025-04-06T13:13:34Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5630201375,212,10.2,5630201371,140,24.2,5630215879,156,,5630201373,141,4.0,5630201369,56,Back,5630201377,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797183141,400,1,2,53,5,aljua8crr0vkwit0j3m59jw9j,1,25.2,3.3,2025-04-06T13:11:20.164Z,2025-04-06T13:15:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630201461,56,Back,5630201465,141,2.7,5630201467,212,19.4,5630201469,213,6.26,5630201463,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797186387,410,1,2,53,5,aljua8crr0vkwit0j3m59jw9j,0,44.3,4.7,2025-04-06T13:11:20.850Z,2025-04-06T14:20:43Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5630226927,56,Back,5630226933,212,8.4,5630226935,213,1.56,5630226929,140,44.4,5630226931,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
