id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2704195361,359,44,1,47,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.4,81.7,2024-07-28T12:50:57.953Z,2024-07-28T12:50:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122208121,56,Back,5122208123,285,,5122208165,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195365,464,44,1,47,41,cftj6g399tknheudaxsdpfdgb,0,69.6,18.3,2024-07-28T12:50:57.954Z,2024-07-28T12:50:59Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122208169,233,359,5122208137,56,Right,5122208139,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195367,360,1,1,47,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.5,82.9,2024-07-28T12:50:58.321Z,2024-07-28T12:50:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122208143,56,Back,5122208141,3,,5122208151,213,5.98,5122208149,212,12.9,5122208147,141,77.3,5122208145,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195373,465,1,1,47,43,cftj6g399tknheudaxsdpfdgb,0,58.4,17.7,2024-07-28T12:50:59.587Z,2024-07-28T12:51:00Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122208191,212,18.8,5122208189,141,0.0,5122208183,3,,5122208187,140,71.0,5122208193,213,5.49,5122208185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195407,361,5,1,47,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.4,102.0,2024-07-28T12:51:00.558Z,2024-07-28T12:53:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122208377,347,,5122208375,56,Back,5122208395,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195377,466,5,1,47,44,cftj6g399tknheudaxsdpfdgb,0,71.6,-2.0,2024-07-28T12:51:00.558Z,2024-07-28T12:51:07Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122208203,56,Right,5122208403,233,361,5122208205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195457,362,1,1,47,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.7,100.0,2024-07-28T12:51:11.825Z,2024-07-28T12:51:14Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122208553,107,,5122208559,141,94.7,5122208561,212,18.4,5122208557,140,44.6,5122208563,213,6.01,5122208555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195451,467,44,1,47,56,cftj6g399tknheudaxsdpfdgb,1,54.2,4.7,2024-07-28T12:51:13.379Z,2024-07-28T12:51:15Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122208533,56,Right,5122208603,233,363,5122208535,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195461,363,44,1,47,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.8,95.3,2024-07-28T12:51:13.380Z,2024-07-28T12:51:15Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5122208611,233,467,5122208581,56,Back,5122208585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195475,468,1,1,47,57,cftj6g399tknheudaxsdpfdgb,0,53.0,4.4,2024-07-28T12:51:13.618Z,2024-07-28T12:51:16Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122208645,3,,5122208647,56,Right,5122208655,213,0.83,5122208649,140,58.5,5122208651,141,13.7,5122208653,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195497,364,1,1,48,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,79.4,2024-07-28T12:51:17.537Z,2024-07-28T12:51:18Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5122208749,213,5.97,5122208743,140,51.3,5122208741,56,Center,5122208747,212,8.5,5122208745,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195537,365,1,1,48,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.1,72.0,2024-07-28T12:51:18.865Z,2024-07-28T12:52:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,1.0,5122208889,56,Center,5122208891,140,72.8,5122208895,212,27.3,5122209713,4,,5122210601,22,,5122210597,210,16,5122208893,141,47.6,5122208897,213,5.63,5122210599,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704195539,366,16,1,48,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.3,43.5,2024-07-28T12:51:22.753Z,2024-07-28T12:52:15Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5122210633,230,96.4,5122209911,20,,5122210617,29,,5122210631,136,,5122210625,102,52.8,5122208907,56,Center,5122210635,231,48.6,5122210619,154,,5122210621,55,365,5122209915,374,2024-07-28 13:51:21.299,5122208905,18,,5122210629,215,5122210615,76,,,5122210627,103,5122209919,375,48:04.893,5122208903,22,,,,,5.1,,,
2704202741,371,27,1,49,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:52:26.436Z,2024-07-28T13:08:28Z,,,,,5122242785,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704196029,469,27,1,49,10,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:52:26.436Z,2024-07-28T13:08:28Z,,,,,5122211129,233,371,5122211611,53,3bvc29bootgmo9tsapvygvnu2,5122211609,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704202757,372,28,1,49,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:52:57.116Z,2024-07-28T13:08:28Z,,,,,5122242805,233,470,5122242661,55,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704196287,470,28,1,49,40,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:52:57.116Z,2024-07-28T13:08:28Z,,,,,5122212045,55,469,5122212537,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704196373,471,1,1,49,43,cftj6g399tknheudaxsdpfdgb,1,50.3,49.9,2024-07-28T12:52:59.684Z,2024-07-28T12:53:10Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122212417,56,Back,5122212659,189,,5122212425,213,2.94,5122212419,140,34.5,5122212421,141,54.9,5122212427,279,G,5122212423,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704196381,472,30,1,49,45,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:53:01.564Z,2024-07-28T12:59:57Z,,,,,5122212449,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704196377,369,30,1,49,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:53:01.756Z,2024-07-28T12:53:11Z,,,,,5122212435,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203327,480,18,2,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T13:10:00.072Z,2024-07-28T13:10:00Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122245641,42,,5122245643,44,Forward,5122245689,55,481,5122245645,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203331,481,19,2,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T13:10:00.073Z,2024-07-28T13:10:01Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122245661,293,3,5122245657,59,14,5122245659,292,10,5122245665,55,480,5122245663,44,Forward,5122245655,145,9,5122245651,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203401,373,32,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T13:10:06.405Z,2024-07-28T13:10:09Z,,,,,5122246055,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203377,482,32,2,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T13:10:06.405Z,2024-07-28T13:10:06Z,,,,,5122245913,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203407,483,1,2,45,0,cftj6g399tknheudaxsdpfdgb,1,49.8,50.0,2024-07-28T13:10:06.406Z,2024-07-28T13:10:10Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122246077,140,33.7,5122246083,213,2.72,5122246075,56,Back,5122246081,212,18.5,5122246079,141,61.2,5122246085,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203423,484,1,2,45,3,cftj6g399tknheudaxsdpfdgb,1,34.9,59.0,2024-07-28T13:10:10.036Z,2024-07-28T13:10:12Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122246173,1,,5122246165,140,62.9,5122246161,155,,5122246171,213,5.38,5122246167,141,4.3,5122246163,56,Right,5122246169,212,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203435,485,1,2,45,5,cftj6g399tknheudaxsdpfdgb,1,62.9,4.3,2024-07-28T13:10:12.020Z,2024-07-28T13:10:55Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122246241,56,Right,5122246245,141,4.0,5122246243,140,69.7,5122246249,213,6.25,5122246233,3,,5122246237,168,,5122246247,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203457,486,1,2,45,6,cftj6g399tknheudaxsdpfdgb,1,68.7,4.7,2024-07-28T13:10:13.268Z,2024-07-28T13:10:15Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122246341,140,73.6,5122246343,141,10.3,5122246339,56,Right,5122246347,213,0.64,5122246345,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203469,487,1,2,45,9,cftj6g399tknheudaxsdpfdgb,1,76.8,10.7,2024-07-28T13:10:15.716Z,2024-07-28T13:10:17Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122246403,141,7.1,5122246401,140,89.3,5122246399,56,Right,5122246405,212,13.4,5122246407,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203473,488,61,2,45,10,cftj6g399tknheudaxsdpfdgb,0,89.4,7.7,2024-07-28T13:10:17.269Z,2024-07-28T13:10:17Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122246417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203505,375,1,2,45,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.0,97.4,2024-07-28T13:10:19.439Z,2024-07-28T13:10:21Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122246589,140,29.0,5122246593,212,25.5,5122246591,141,91.5,5122246587,56,Back,5122246585,157,,5122246597,1,,5122246595,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203525,489,1,2,45,14,cftj6g399tknheudaxsdpfdgb,1,64.7,9.4,2024-07-28T13:10:21.316Z,2024-07-28T13:10:23Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122246665,140,71.0,5122246661,3,,5122246671,213,0.87,5122246667,141,21.0,5122246663,56,Right,5122246669,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203535,490,1,2,45,16,cftj6g399tknheudaxsdpfdgb,1,70.5,22.1,2024-07-28T13:10:23.236Z,2024-07-28T13:10:25Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122246711,56,Center,5122246721,212,11.7,5122246709,3,,5122246725,213,1.44,5122246715,140,72.0,5122246717,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203555,492,1,2,45,18,cftj6g399tknheudaxsdpfdgb,0,72.0,39.1,2024-07-28T13:10:25.284Z,2024-07-28T13:10:26Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122246803,141,27.7,5122246799,56,Center,5122246801,140,82.2,5122246797,155,,5122246805,212,13.2,5122246807,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203607,376,12,2,45,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.3,69.0,2024-07-28T13:10:26.974Z,2024-07-28T13:10:31Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122247001,213,5.57,5122246997,141,49.3,5122246995,140,31.0,5122246993,56,Back,5122246999,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203601,493,44,2,45,23,cftj6g399tknheudaxsdpfdgb,1,66.8,53.0,2024-07-28T13:10:30.225Z,2024-07-28T13:37:52Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122246971,286,,5122247049,233,377,5122246969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203613,377,44,2,45,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.2,47.0,2024-07-28T13:10:30.226Z,2024-07-28T13:17:58Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5122247043,233,493,5122247033,56,Back,5122247035,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203617,494,1,2,45,25,cftj6g399tknheudaxsdpfdgb,1,63.3,54.8,2024-07-28T13:10:31.812Z,2024-07-28T13:18:43Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122247061,213,2.79,5122247057,141,58.5,5122247053,56,Center,5122247059,212,7.3,5122247055,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203615,378,43,2,45,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T13:10:32.171Z,2024-07-28T13:18:00Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5122247037,56,Back,5122263643,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203627,495,1,2,45,26,cftj6g399tknheudaxsdpfdgb,1,56.8,58.5,2024-07-28T13:10:33.124Z,2024-07-28T13:10:35Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122247101,213,0.47,5122247095,140,66.2,5122247093,56,Center,5122247099,212,11.0,5122247097,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203709,496,1,2,45,28,cftj6g399tknheudaxsdpfdgb,1,69.6,71.1,2024-07-28T13:10:35.028Z,2024-07-28T13:10:45Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122247471,213,1.14,5122247467,141,91.8,5122247463,56,Left,5122247469,212,15.5,5122247465,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203741,497,1,2,45,38,cftj6g399tknheudaxsdpfdgb,0,95.2,75.7,2024-07-28T13:10:45.220Z,2024-07-28T13:10:51Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122247601,2,,5122247613,213,4.75,5122247735,345,,5122247605,56,Right,5122247603,155,,5122247611,212,52.6,5122247609,141,0.0,5122247615,1,,5122247607,140,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203869,379,5,2,45,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.8,101.8,2024-07-28T13:10:49.041Z,2024-07-28T13:11:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122248171,56,Back,5122248173,347,,5122248179,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203747,498,5,2,45,42,cftj6g399tknheudaxsdpfdgb,0,95.2,-1.8,2024-07-28T13:10:49.041Z,2024-07-28T13:11:02Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122248187,233,379,5122247625,56,Right,5122247627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203915,380,1,2,46,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.0,100.0,2024-07-28T13:11:06.829Z,2024-07-28T13:11:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122248475,213,5.97,5122248477,1,,5122248469,140,29.5,5122248473,212,24.8,5122248467,56,Back,5122248471,141,90.9,5122248465,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203917,381,61,2,46,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.6,91.7,2024-07-28T13:11:07.446Z,2024-07-28T13:11:12Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5122248487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203929,500,1,2,46,2,cftj6g399tknheudaxsdpfdgb,1,71.4,12.2,2024-07-28T13:11:09.157Z,2024-07-28T13:11:10Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122248555,141,14.1,5122248557,212,5.7,5122248551,56,Right,5122248553,140,76.7,5122248559,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203933,382,43,2,46,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T13:11:09.718Z,2024-07-28T13:13:10Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5122248585,285,0,5122252859,144,45,5122248583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203947,501,1,2,46,3,cftj6g399tknheudaxsdpfdgb,1,76.7,14.1,2024-07-28T13:11:10.100Z,2024-07-28T13:11:11Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122248675,213,3.88,5122248669,140,70.0,5122248667,56,Right,5122248673,212,9.5,5122248671,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203967,502,1,2,46,5,cftj6g399tknheudaxsdpfdgb,1,71.9,6.4,2024-07-28T13:11:11.781Z,2024-07-28T13:11:15Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122248769,212,8.5,5122248763,56,Right,5122248771,213,6.02,5122248767,141,3.1,5122248765,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704203973,503,1,2,46,8,cftj6g399tknheudaxsdpfdgb,1,75.2,3.7,2024-07-28T13:11:15.061Z,2024-07-28T13:11:16Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122248795,212,12.4,5122248797,213,3.12,5122248791,140,63.4,5122248793,141,4.1,5122248789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204013,504,1,2,46,10,cftj6g399tknheudaxsdpfdgb,1,63.4,4.1,2024-07-28T13:11:16.788Z,2024-07-28T13:11:23Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122248985,141,27.3,5122248981,56,Back,5122248987,212,24.0,5122248989,213,2.42,5122248983,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204039,505,1,2,46,16,cftj6g399tknheudaxsdpfdgb,1,54.3,42.5,2024-07-28T13:11:23.316Z,2024-07-28T13:11:26Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122249115,141,76.0,5122249107,56,Center,5122249123,213,1.69,5122249119,212,23.0,5122249111,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204059,506,1,2,46,19,cftj6g399tknheudaxsdpfdgb,1,47.3,86.3,2024-07-28T13:11:26.277Z,2024-07-28T13:11:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122249215,56,Back,5122249217,140,25.6,5122249219,141,57.0,5122249221,212,30.3,5122249223,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204063,507,1,2,46,23,cftj6g399tknheudaxsdpfdgb,1,23.5,55.1,2024-07-28T13:11:29.780Z,2024-07-28T13:11:31Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5122249235,140,33.0,5122249241,213,6.02,5122249237,141,51.2,5122249233,56,Back,5122249239,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204109,508,1,2,46,34,cftj6g399tknheudaxsdpfdgb,1,42.6,45.8,2024-07-28T13:11:40.628Z,2024-07-28T13:11:41Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122249515,212,18.5,5122249517,213,5.93,5122249509,56,Center,5122249511,140,59.1,5122249513,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204137,509,1,2,46,35,cftj6g399tknheudaxsdpfdgb,1,59.1,36.3,2024-07-28T13:11:41.700Z,2024-07-28T13:11:46Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122249685,141,8.3,5122249681,56,Right,5122249687,212,19.8,5122249689,213,4.99,5122249683,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204155,510,1,2,46,39,cftj6g399tknheudaxsdpfdgb,1,63.7,9.8,2024-07-28T13:11:46.340Z,2024-07-28T13:11:49Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122249773,141,20.4,5122249771,140,43.3,5122249769,56,Back,5122249775,212,22.6,5122249777,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204167,511,1,2,46,42,cftj6g399tknheudaxsdpfdgb,1,44.6,26.7,2024-07-28T13:11:49.396Z,2024-07-28T13:11:51Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122249819,56,Center,5122249821,140,56.1,5122249823,141,35.5,5122249827,213,0.46,5122249825,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204189,512,1,2,46,44,cftj6g399tknheudaxsdpfdgb,1,55.4,28.9,2024-07-28T13:11:51.301Z,2024-07-28T13:11:54Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122249929,140,68.1,5122249935,213,5.42,5122249933,212,20.6,5122249931,141,5.8,5122249927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204197,513,1,2,46,47,cftj6g399tknheudaxsdpfdgb,0,68.1,5.8,2024-07-28T13:11:54.164Z,2024-07-28T13:11:55Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122249969,140,85.5,5122249975,213,0.86,5122249973,212,27.8,5122249971,141,36.7,5122249967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204225,384,1,2,46,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.9,62.9,2024-07-28T13:11:57.295Z,2024-07-28T13:11:58Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122250109,141,71.5,5122250101,56,Back,5122250113,212,13.8,5122250105,140,27.8,5122250115,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204231,385,61,2,46,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.7,69.9,2024-07-28T13:11:57.622Z,2024-07-28T13:12:00Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122250135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204221,514,61,2,46,51,cftj6g399tknheudaxsdpfdgb,1,71.4,30.4,2024-07-28T13:11:58.368Z,2024-07-28T13:11:58Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122250089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204273,515,1,2,46,53,cftj6g399tknheudaxsdpfdgb,1,75.1,39.1,2024-07-28T13:11:59.636Z,2024-07-28T13:19:34Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122250367,213,3.14,5122250359,56,Center,5122250365,212,6.0,5122250361,140,69.4,5122250363,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204283,517,1,2,46,57,cftj6g399tknheudaxsdpfdgb,1,70.4,43.1,2024-07-28T13:12:04.340Z,2024-07-28T13:12:05Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122250415,212,14.5,5122250417,213,1.97,5122250409,56,Center,5122250411,140,65.0,5122250413,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204355,518,1,2,46,58,cftj6g399tknheudaxsdpfdgb,1,65.0,62.7,2024-07-28T13:12:05.172Z,2024-07-28T13:12:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122250669,140,69.2,5122250675,213,1.19,5122250667,56,Center,5122250673,212,11.8,5122250671,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204337,386,83,2,47,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.0,34.5,2024-07-28T13:12:09.134Z,2024-07-28T13:12:13Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5122250931,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704204357,519,50,2,47,3,cftj6g399tknheudaxsdpfdgb,1,65.6,66.4,2024-07-28T13:12:09.412Z,2024-07-28T13:12:11Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122250683,56,Center,5122250685,286,,5122250711,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
