id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2734856997,631,5,2,56,24,b3r6d8ydtmtjckam6pku9y400,1,54.0,-1.8,2024-10-18T18:20:29.388Z,2024-10-18T18:41:33Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290582499,56,Right,5290582577,233,500,5290582503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857585,633,1,2,56,50,b3r6d8ydtmtjckam6pku9y400,1,57.0,0.0,2024-10-18T18:20:55.521Z,2024-10-18T18:20:56Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290585601,56,Back,5290585607,212,24.5,5290585599,107,,5290585611,1,,5290585605,141,25.2,5290585603,140,41.0,5290585609,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857613,634,1,2,56,51,b3r6d8ydtmtjckam6pku9y400,1,41.1,30.7,2024-10-18T18:20:56.801Z,2024-10-18T18:20:57Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290585763,141,59.0,5290585767,212,19.2,5290585757,140,40.7,5290585771,213,1.59,5290585751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857627,635,1,2,56,52,b3r6d8ydtmtjckam6pku9y400,1,40.7,59.1,2024-10-18T18:20:57.473Z,2024-10-18T18:20:58Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290585859,56,Back,5290585863,141,65.2,5290585865,212,5.2,5290585861,140,43.7,5290585867,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857751,636,1,2,56,53,b3r6d8ydtmtjckam6pku9y400,1,43.7,65.2,2024-10-18T18:20:58.369Z,2024-10-18T18:21:03Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290586521,141,57.5,5290586519,140,37.2,5290586525,213,3.80,5290586523,212,8.6,5290586515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857805,637,1,2,56,58,b3r6d8ydtmtjckam6pku9y400,1,40.8,59.3,2024-10-18T18:21:03.489Z,2024-10-18T18:21:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290586783,213,0.01,5290586775,140,60.2,5290586779,212,20.4,5290586777,141,59.7,5290586773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857847,638,1,2,57,0,b3r6d8ydtmtjckam6pku9y400,1,60.2,59.7,2024-10-18T18:21:05.297Z,2024-10-18T18:21:06Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5290587015,156,,5290586973,141,71.7,5290586975,212,9.1,5290586969,56,Center,5290586977,213,2.03,5290586971,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857903,639,1,2,57,1,b3r6d8ydtmtjckam6pku9y400,1,57.0,68.5,2024-10-18T18:21:06.897Z,2024-10-18T18:21:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290587259,213,2.36,5290587255,141,73.6,5290587253,140,53.7,5290587257,212,4.9,5290587251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734857921,640,1,2,57,3,b3r6d8ydtmtjckam6pku9y400,0,54.5,84.7,2024-10-18T18:21:08.865Z,2024-10-18T18:21:09Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290587355,213,6.18,5290587351,141,82.6,5290587345,155,,5290587353,212,13.5,5290587349,140,67.3,5290587347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858053,501,1,2,57,5,c165yjiny1qnmfdvefxvflnkc,0,29.2,16.4,2024-10-18T18:21:10.836Z,2024-10-18T19:08:40Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5290588079,141,8.5,5290588081,212,10.1,5290588073,3,,5290588077,140,37.4,5290588083,213,5.73,5290588075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858019,641,3,2,57,7,b3r6d8ydtmtjckam6pku9y400,0,59.8,89.0,2024-10-18T18:21:13.184Z,2024-10-18T19:11:15Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290587915,286,,5290588401,233,502,5290587909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858075,502,7,2,57,7,c165yjiny1qnmfdvefxvflnkc,1,40.2,11.0,2024-10-18T18:21:13.185Z,2024-10-18T19:11:14Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5290588337,233,641,5290588221,56,Back,5290588281,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858179,504,1,2,57,10,c165yjiny1qnmfdvefxvflnkc,1,42.2,7.0,2024-10-18T18:21:15.636Z,2024-10-18T18:21:18Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5290588741,212,7.9,5290588747,213,0.56,5290588731,140,48.6,5290588737,141,13.2,5290588725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858121,642,83,2,57,10,b3r6d8ydtmtjckam6pku9y400,0,52.1,78.4,2024-10-18T18:21:15.656Z,2024-10-18T18:22:25Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290596745,399,2anc9ug5nr25khmtcc4id2pxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858187,505,61,2,57,11,c165yjiny1qnmfdvefxvflnkc,0,48.6,13.2,2024-10-18T18:21:16.572Z,2024-10-18T18:21:20Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5290588793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858265,644,1,2,57,13,b3r6d8ydtmtjckam6pku9y400,1,51.8,67.5,2024-10-18T18:21:19.137Z,2024-10-18T18:21:22Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290589243,212,19.6,5290589245,213,4.48,5290589235,56,Back,5290589237,140,47.5,5290589241,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858329,645,1,2,57,16,b3r6d8ydtmtjckam6pku9y400,1,47.8,39.8,2024-10-18T18:21:21.952Z,2024-10-18T18:21:24Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290589627,213,2.32,5290589623,141,46.1,5290589615,56,Back,5290589619,140,44.0,5290589625,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858455,646,1,2,57,19,b3r6d8ydtmtjckam6pku9y400,1,43.8,46.6,2024-10-18T18:21:24.321Z,2024-10-18T18:21:30Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290590315,141,89.4,5290590311,140,90.1,5290590309,56,Left,5290590305,155,,5290590317,212,56.7,5290590319,213,0.54,5290590321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858463,647,61,2,57,24,b3r6d8ydtmtjckam6pku9y400,0,91.5,90.5,2024-10-18T18:21:29.986Z,2024-10-18T18:21:30Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290590365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858997,506,5,2,57,25,c165yjiny1qnmfdvefxvflnkc,1,-1.6,6.5,2024-10-18T18:21:30.563Z,2024-10-18T18:41:34Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5290593437,346,,5290593435,56,Back,5290593493,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734858477,648,5,2,57,25,b3r6d8ydtmtjckam6pku9y400,0,101.6,93.5,2024-10-18T18:21:30.563Z,2024-10-18T18:41:34Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290590407,56,Left,5290593535,233,506,5290590409,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859051,507,1,2,57,52,c165yjiny1qnmfdvefxvflnkc,1,4.8,56.6,2024-10-18T18:21:57.907Z,2024-10-18T18:21:59Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290593723,212,7.6,5290593715,124,,5290593729,237,,5290593721,141,45.7,5290593719,140,3.4,5290593725,213,4.52,5290593717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859101,508,1,2,57,53,c165yjiny1qnmfdvefxvflnkc,0,3.4,45.7,2024-10-18T18:21:59.147Z,2024-10-18T18:22:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290593967,212,40.9,5290593961,56,Back,5290593959,155,,5290593963,140,27.8,5290593965,141,0.0,5290593971,1,,5290593969,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859105,509,5,2,57,56,c165yjiny1qnmfdvefxvflnkc,0,30.2,-1.2,2024-10-18T18:22:01.446Z,2024-10-18T18:41:35Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290593987,347,,5290593985,56,Back,5290594327,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859159,649,5,2,57,56,b3r6d8ydtmtjckam6pku9y400,1,69.8,101.2,2024-10-18T18:22:01.446Z,2024-10-18T18:41:34Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290594247,347,,5290594245,56,Left,5290594277,233,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859191,650,1,2,57,59,b3r6d8ydtmtjckam6pku9y400,1,64.3,100.0,2024-10-18T18:22:04.433Z,2024-10-18T18:22:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290594389,212,24.1,5290594393,1,,5290594383,56,Center,5290594387,141,74.5,5290594391,213,5.40,5290594385,140,78.8,5290594381,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859223,651,1,2,58,0,b3r6d8ydtmtjckam6pku9y400,1,78.8,74.5,2024-10-18T18:22:05.696Z,2024-10-18T18:22:07Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5290594573,56,Left,5290594577,141,81.1,5290594579,212,13.9,5290594581,213,0.33,5290594575,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859283,652,1,2,58,2,b3r6d8ydtmtjckam6pku9y400,1,93.9,75.9,2024-10-18T18:22:07.297Z,2024-10-18T18:22:46Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,1.0,5290594939,213,4.41,5290599503,154,,5290594937,212,9.4,5290594933,140,91.2,5290594931,56,Center,5290599505,22,,5290594935,141,62.7,5290599501,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734859289,653,16,2,58,4,b3r6d8ydtmtjckam6pku9y400,1,92.0,57.3,2024-10-18T18:22:09.665Z,2024-10-18T18:22:46Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290599581,230,97.3,5290598349,20,,5290599567,29,,5290594979,56,Center,5290594973,22,,5290599571,55,652,5290599575,102,48.4,5290599569,154,,5290598357,375,5290599565,78,,5290598353,374,5290599579,214,,5290594975,17,,5290599577,103,3.2,5290599583,231,53.1,,,,2024-10-18 19:22:09.080,58:03.890,,,,,,,,,,
2734862499,524,18,2,59,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-18T18:23:05.380Z,2024-10-18T18:24:51Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5290613299,44,Defender,5290613351,55,525,5290614725,189,,5290613301,59,2,5290613297,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862505,525,19,2,59,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-18T18:23:05.381Z,2024-10-18T18:24:51Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5290613337,44,Defender,5290614755,189,,5290613333,292,3,5290613339,55,524,5290613325,42,,5290613331,59,25,5290613329,145,2,5290613335,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734860921,510,1,2,59,17,c165yjiny1qnmfdvefxvflnkc,1,50.1,50.4,2024-10-18T18:23:22.235Z,2024-10-18T18:23:42Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5290604273,279,G,5290604265,140,43.2,5290604269,212,15.3,5290604271,213,2.06,5290604263,56,Back,5290606175,189,,5290604267,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734860959,511,1,2,59,18,c165yjiny1qnmfdvefxvflnkc,1,43.2,70.3,2024-10-18T18:23:23.667Z,2024-10-18T18:23:42Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5290604481,140,60.4,5290604487,213,0.52,5290606121,189,,5290604485,212,20.8,5290604483,141,85.4,5290604479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734860969,512,61,2,59,19,c165yjiny1qnmfdvefxvflnkc,1,60.4,85.4,2024-10-18T18:23:24.627Z,2024-10-18T18:26:08Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290604831,189,,5290604543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734883053,816,1,2,59,23,b3r6d8ydtmtjckam6pku9y400,1,46.2,3.1,2024-10-18T18:23:29.038Z,2024-10-18T18:39:46Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290726999,213,2.50,5290726995,141,20.4,5290726993,140,31.3,5290726991,56,Back,5290726997,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861019,655,1,2,59,25,b3r6d8ydtmtjckam6pku9y400,1,29.1,12.3,2024-10-18T18:23:31.025Z,2024-10-18T18:23:32Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290604823,213,1.93,5290604815,56,Back,5290604821,212,14.2,5290604819,141,31.8,5290604817,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861053,656,1,2,59,26,b3r6d8ydtmtjckam6pku9y400,1,24.3,33.1,2024-10-18T18:23:32.032Z,2024-10-18T18:23:33Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290605021,56,Back,5290605025,141,59.6,5290605029,213,1.66,5290605027,212,18.1,5290605023,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861089,657,1,2,59,28,b3r6d8ydtmtjckam6pku9y400,1,23.0,60.9,2024-10-18T18:23:33.872Z,2024-10-18T18:23:36Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290605309,212,9.0,5290605315,213,6.00,5290605297,140,31.2,5290605293,56,Back,5290605301,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861109,658,1,2,59,30,b3r6d8ydtmtjckam6pku9y400,1,28.8,59.1,2024-10-18T18:23:35.985Z,2024-10-18T18:23:36Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290605401,56,Back,5290605407,212,8.3,5290605405,141,64.3,5290605403,140,21.7,5290605409,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861223,659,1,2,59,31,b3r6d8ydtmtjckam6pku9y400,1,21.6,64.5,2024-10-18T18:23:36.801Z,2024-10-18T18:23:42Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290606095,140,7.8,5290606105,213,3.68,5290606103,212,16.9,5290606091,56,Back,5290606099,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861237,660,1,2,59,36,b3r6d8ydtmtjckam6pku9y400,1,7.0,54.0,2024-10-18T18:23:41.793Z,2024-10-18T18:23:42Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290606205,213,0.71,5290606201,141,69.3,5290606197,56,Back,5290606203,212,15.9,5290606199,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861315,661,1,2,59,37,b3r6d8ydtmtjckam6pku9y400,1,18.5,68.8,2024-10-18T18:23:42.769Z,2024-10-18T18:23:46Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290606647,213,4.00,5290606643,141,50.3,5290606641,140,8.1,5290606645,212,16.7,5290606639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861455,662,1,2,59,44,b3r6d8ydtmtjckam6pku9y400,1,9.0,51.8,2024-10-18T18:23:49.904Z,2024-10-18T18:23:53Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290607555,1,,5290607551,212,47.1,5290607545,56,Back,5290607553,213,0.70,5290607549,141,96.2,5290607547,140,43.4,5290607543,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861513,663,1,2,59,47,b3r6d8ydtmtjckam6pku9y400,1,43.7,94.1,2024-10-18T18:23:53.041Z,2024-10-18T18:23:55Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290607851,212,7.4,5290607845,56,Back,5290607853,213,3.42,5290607849,141,91.1,5290607847,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861565,664,1,2,59,50,b3r6d8ydtmtjckam6pku9y400,0,39.1,92.7,2024-10-18T18:23:55.521Z,2024-10-18T18:23:58Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290608171,155,,5290608243,1,,5290608175,140,87.2,5290608177,141,82.4,5290608173,56,Left,5290608181,213,6.15,5290608179,212,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861769,513,12,2,59,54,c165yjiny1qnmfdvefxvflnkc,1,11.9,17.7,2024-10-18T18:23:59.483Z,2024-10-18T18:24:06Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290609171,56,Back,5290609177,212,9.4,5290609175,141,4.1,5290609173,140,10.1,5290609179,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861761,665,61,2,60,0,b3r6d8ydtmtjckam6pku9y400,0,91.3,85.9,2024-10-18T18:24:05.905Z,2024-10-18T19:10:17Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290609101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861813,514,1,2,60,1,c165yjiny1qnmfdvefxvflnkc,1,8.2,24.1,2024-10-18T18:24:06.708Z,2024-10-18T18:25:02Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5290609371,213,1.45,5290609369,212,2.7,5290609359,56,Back,5290609363,140,8.5,5290609365,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861921,516,1,2,60,3,c165yjiny1qnmfdvefxvflnkc,1,8.5,28.0,2024-10-18T18:24:08.467Z,2024-10-18T18:24:13Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290609995,213,5.74,5290609991,141,10.9,5290609979,155,,5290609993,212,22.6,5290609987,140,27.0,5290609983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861929,517,61,2,60,8,c165yjiny1qnmfdvefxvflnkc,1,26.7,10.9,2024-10-18T18:24:13.643Z,2024-10-18T18:24:14Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5290610027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861949,518,61,2,60,9,c165yjiny1qnmfdvefxvflnkc,1,23.7,21.9,2024-10-18T18:24:14.772Z,2024-10-18T18:24:14Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5290610129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861953,666,61,2,60,9,b3r6d8ydtmtjckam6pku9y400,1,75.7,85.1,2024-10-18T18:24:15.084Z,2024-10-18T19:10:30Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290610141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734861989,519,1,2,60,10,c165yjiny1qnmfdvefxvflnkc,1,20.2,26.1,2024-10-18T18:24:16.107Z,2024-10-18T18:24:17Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5290610319,212,26.8,5290610323,213,2.26,5290610309,56,Back,5290610317,141,56.4,5290610313,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862027,520,1,2,60,11,c165yjiny1qnmfdvefxvflnkc,1,3.9,56.4,2024-10-18T18:24:17.123Z,2024-10-18T18:24:19Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290610513,213,1.00,5290610505,56,Back,5290610507,140,16.5,5290610511,212,24.5,5290610509,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862059,521,1,2,60,13,c165yjiny1qnmfdvefxvflnkc,0,17.1,89.3,2024-10-18T18:24:19.043Z,2024-10-18T18:24:20Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290610719,141,89.6,5290610723,213,0.02,5290610721,212,10.3,5290610717,140,26.9,5290610711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862119,668,1,2,60,17,b3r6d8ydtmtjckam6pku9y400,1,72.8,12.5,2024-10-18T18:24:22.496Z,2024-10-18T18:24:23Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290611099,213,0.93,5290611087,56,Center,5290611095,212,7.4,5290611089,140,77.0,5290611091,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862139,669,1,2,60,18,b3r6d8ydtmtjckam6pku9y400,0,77.3,21.2,2024-10-18T18:24:23.200Z,2024-10-18T18:24:23Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5290611187,213,6.12,5290611179,141,18.2,5290611183,212,12.2,5290611171,56,Right,5290611175,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862261,522,12,2,60,22,c165yjiny1qnmfdvefxvflnkc,1,2.0,84.5,2024-10-18T18:24:27.260Z,2024-10-18T18:24:29Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290611897,141,100.0,5290611901,213,1.12,5290611893,56,Back,5290611895,140,7.5,5290611899,212,13.2,5290611969,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862273,523,5,2,60,23,c165yjiny1qnmfdvefxvflnkc,0,8.5,101.6,2024-10-18T18:24:28.539Z,2024-10-18T18:41:35Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290611943,56,Back,5290617557,233,670,5290611947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863201,670,5,2,60,23,b3r6d8ydtmtjckam6pku9y400,1,91.5,-1.6,2024-10-18T18:24:28.539Z,2024-10-18T18:41:35Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290617441,347,,5290617437,56,Right,5290617489,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863219,671,18,2,61,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-18T18:25:13.121Z,2024-10-18T18:25:14Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290617533,59,16,5290617529,42,,5290617531,44,Forward,5290617671,55,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863225,672,19,2,61,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-18T18:25:13.122Z,2024-10-18T18:25:14Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5290617629,59,30,5290617635,44,Forward,5290617631,292,8,5290617623,42,,5290617627,145,11,5290617633,293,1,5290617637,55,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863583,673,1,2,61,23,b3r6d8ydtmtjckam6pku9y400,0,88.9,0.0,2024-10-18T18:25:28.864Z,2024-10-18T18:25:33Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290619605,140,89.7,5290619603,56,Right,5290619607,141,14.9,5290619601,107,,5290619611,213,1.49,5290619609,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863591,674,61,2,61,24,b3r6d8ydtmtjckam6pku9y400,0,90.0,18.9,2024-10-18T18:25:29.616Z,2024-10-18T18:25:36Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290619663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863549,526,44,2,61,25,c165yjiny1qnmfdvefxvflnkc,1,10.6,82.3,2024-10-18T18:25:30.411Z,2024-10-18T19:08:06Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290619453,56,Back,5290619455,285,,5290619729,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
