id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2737190097,485,1,2,51,9,9qsmopgutr7ut5g6workk8w4i,0,91.9,43.7,2024-10-21T18:15:16.114Z,2024-10-21T19:04:10Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303196393,213,3.14,5303196387,140,91.7,5303196389,141,43.7,5303196391,212,0.2,5303196385,56,Center,5303196407,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190099,455,8,2,51,9,5rz9enoyknpg8ji78za5b82p0,1,7.7,58.4,2024-10-21T18:15:16.770Z,2024-10-21T20:26:19Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5303632991,384,,5303196399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190435,457,61,2,51,10,5rz9enoyknpg8ji78za5b82p0,1,9.3,57.2,2024-10-21T18:15:17.769Z,2024-10-21T18:15:52Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303198413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190109,456,6,2,51,11,5rz9enoyknpg8ji78za5b82p0,0,4.0,60.8,2024-10-21T18:15:17.954Z,2024-10-21T20:27:00Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303196681,233,486,5303196579,56,Back,5303196583,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190139,486,6,2,51,11,9qsmopgutr7ut5g6workk8w4i,1,96.0,39.2,2024-10-21T18:15:17.954Z,2024-10-21T18:19:40Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303196637,75,,5303196651,233,456,5303196635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190551,487,1,2,51,53,9qsmopgutr7ut5g6workk8w4i,1,99.5,0.5,2024-10-21T18:15:59.970Z,2024-10-21T18:16:07Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5303199109,56,Center,5303199117,213,2.50,5303199113,141,26.2,5303199111,140,77.1,5303199107,6,,5303199115,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190599,488,1,2,51,55,9qsmopgutr7ut5g6workk8w4i,0,77.0,25.9,2024-10-21T18:16:02.099Z,2024-10-21T20:27:24Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5303199415,141,100.0,5303635309,224,,5303199631,345,,5303199419,213,1.20,5303199407,2,,5303635311,20,,5303199411,56,Left,5303199483,1,,5303199413,140,5303199409,155,5303199417,212,55.3,,,,,,96.2,,,,,,,,,,,,,,,,,,,,,,,,,
2737190627,458,5,2,52,0,5rz9enoyknpg8ji78za5b82p0,1,4.6,-1.6,2024-10-21T18:16:07.757Z,2024-10-21T18:16:24Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303199545,347,,5303199569,233,489,5303199543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190621,489,5,2,52,0,9qsmopgutr7ut5g6workk8w4i,0,95.4,101.6,2024-10-21T18:16:07.757Z,2024-10-21T18:16:10Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5303199531,347,,5303199599,233,458,5303199529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190837,459,1,2,52,22,5rz9enoyknpg8ji78za5b82p0,0,17.0,0.0,2024-10-21T18:16:29.360Z,2024-10-21T19:07:56Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5303200811,140,38.0,5303200809,56,Back,5303200817,213,0.37,5303200813,141,11.0,5303200815,212,23.7,5303200819,1,,5303200807,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190839,460,43,2,52,25,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-21T18:16:31.888Z,2024-10-21T18:19:50Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5303212481,144,44,5303200823,56,Back,5303200825,285,0,5303200877,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190849,490,1,2,52,25,9qsmopgutr7ut5g6workk8w4i,0,62.7,89.9,2024-10-21T18:16:31.889Z,2024-10-21T19:07:50Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303200873,56,Left,5303204661,3,,5303204507,213,3.01,5303204503,141,91.2,5303204501,140,56.3,5303204505,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190845,461,61,2,52,25,5rz9enoyknpg8ji78za5b82p0,1,38.0,11.0,2024-10-21T18:16:32.017Z,2024-10-21T18:19:48Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5303200851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190897,492,1,2,52,29,9qsmopgutr7ut5g6workk8w4i,1,56.8,63.7,2024-10-21T18:16:36.801Z,2024-10-21T18:16:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5303201117,212,21.7,5303201113,140,36.2,5303201119,213,3.22,5303201111,56,Back,5303201115,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190931,493,1,2,52,31,9qsmopgutr7ut5g6workk8w4i,1,30.1,59.9,2024-10-21T18:16:38.801Z,2024-10-21T18:16:42Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5303201295,141,64.3,5303201293,140,18.7,5303201297,212,12.3,5303201289,56,Back,5303201299,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190949,494,1,2,52,35,9qsmopgutr7ut5g6workk8w4i,1,20.8,67.2,2024-10-21T18:16:42.738Z,2024-10-21T18:16:44Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5303201373,56,Back,5303201377,140,40.4,5303201379,141,88.7,5303201383,213,0.62,5303201381,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737190975,495,1,2,52,37,9qsmopgutr7ut5g6workk8w4i,1,42.1,88.4,2024-10-21T18:16:44.001Z,2024-10-21T18:16:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303201551,141,66.3,5303201553,212,30.6,5303201549,140,67.5,5303201555,213,5.77,5303201547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191059,496,1,2,52,38,9qsmopgutr7ut5g6workk8w4i,1,68.0,66.3,2024-10-21T18:16:45.410Z,2024-10-21T18:16:52Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303202013,140,87.0,5303202017,141,88.3,5303202009,56,Left,5303202023,213,0.64,5303202021,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191063,497,61,2,52,46,9qsmopgutr7ut5g6workk8w4i,0,79.9,81.1,2024-10-21T18:16:52.865Z,2024-10-21T18:16:53Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303202031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191077,462,4,2,52,46,5rz9enoyknpg8ji78za5b82p0,1,19.4,19.6,2024-10-21T18:16:53.601Z,2024-10-21T18:16:56Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5303202163,265,,5303202157,56,Back,5303202159,152,,5303202199,233,498,5303202155,13,,5303202165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191073,498,4,2,52,46,9qsmopgutr7ut5g6workk8w4i,0,80.6,80.4,2024-10-21T18:16:53.602Z,2024-10-21T18:16:55Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303202135,265,,5303202223,233,462,5303202131,56,Left,5303202129,13,,5303202133,152,,5303202137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191435,463,1,2,53,21,5rz9enoyknpg8ji78za5b82p0,1,27.6,11.3,2024-10-21T18:17:28.064Z,2024-10-21T20:29:09Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5303204105,141,50.8,5303204109,213,1.74,5303204097,5,,5303638797,189,,5303204101,56,Back,5303204099,152,,5303204107,212,27.3,5303204103,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191481,464,1,2,53,22,5rz9enoyknpg8ji78za5b82p0,1,23.1,50.8,2024-10-21T18:17:29.137Z,2024-10-21T18:17:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5303204421,212,28.3,5303204415,56,Back,5303204417,140,28.4,5303204423,213,1.37,5303204419,141,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191505,465,1,2,53,25,5rz9enoyknpg8ji78za5b82p0,0,28.4,91.6,2024-10-21T18:17:32.529Z,2024-10-21T18:17:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5303204565,140,81.1,5303204569,212,55.6,5303204561,155,,5303204573,1,,5303204563,56,Left,5303204567,141,84.0,5303204571,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191571,500,1,2,53,31,9qsmopgutr7ut5g6workk8w4i,1,10.3,28.8,2024-10-21T18:17:38.802Z,2024-10-21T18:17:40Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5303205009,213,2.13,5303205003,140,4.1,5303205007,212,12.2,5303205005,141,44.0,5303205001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191599,501,1,2,53,33,9qsmopgutr7ut5g6workk8w4i,1,4.1,44.0,2024-10-21T18:17:40.162Z,2024-10-21T20:29:35Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5303205161,140,9.4,5303205163,141,15.5,5303205167,213,4.99,5303205165,212,20.2,5303639711,155,,5303205159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191629,502,1,2,53,35,9qsmopgutr7ut5g6workk8w4i,1,13.8,4.9,2024-10-21T18:17:42.562Z,2024-10-21T18:17:44Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5303205329,213,6.17,5303205323,140,29.3,5303205327,212,16.4,5303205325,141,2.3,5303205321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191637,503,1,2,53,37,9qsmopgutr7ut5g6workk8w4i,0,29.3,2.3,2024-10-21T18:17:44.401Z,2024-10-21T18:17:44Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303205369,3,,5303205371,56,Back,5303205375,141,7.1,5303205377,212,4.7,5303205373,140,32.5,5303205379,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191641,466,8,2,53,38,5rz9enoyknpg8ji78za5b82p0,1,62.5,87.3,2024-10-21T18:17:45.057Z,2024-10-21T20:29:59Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5303205399,56,Left,5303640495,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737270065,916,83,2,53,41,9qsmopgutr7ut5g6workk8w4i,1,32.7,18.7,2024-10-21T18:17:48.543Z,2024-10-21T20:30:47Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303641669,399,8og8nxbkcb63van4llvpkbe8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191705,468,1,2,53,42,5rz9enoyknpg8ji78za5b82p0,0,75.0,89.4,2024-10-21T18:17:49.249Z,2024-10-21T18:17:51Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303205799,141,91.1,5303205801,212,23.3,5303205797,140,97.2,5303205795,56,Left,5303205803,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191759,504,61,2,53,47,9qsmopgutr7ut5g6workk8w4i,0,2.8,9.1,2024-10-21T18:17:53.842Z,2024-10-21T19:07:40Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5303206119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191743,469,6,2,53,48,5rz9enoyknpg8ji78za5b82p0,1,92.8,96.6,2024-10-21T18:17:54.897Z,2024-10-21T18:19:40Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303207939,75,,5303206047,56,Left,5303211889,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737191777,505,6,2,53,48,9qsmopgutr7ut5g6workk8w4i,0,7.2,3.4,2024-10-21T18:17:54.897Z,2024-10-21T20:31:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5303211895,233,469,5303206217,73,,5303206215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192139,470,1,2,54,30,5rz9enoyknpg8ji78za5b82p0,0,99.4,99.7,2024-10-21T18:18:37.616Z,2024-10-21T20:31:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5303208313,212,29.5,5303208299,2,,5303208309,140,98.0,5303208305,223,,5303208311,141,56.3,5303208307,56,Center,5303208303,155,,5303208315,213,4.66,5303208301,6,5303644525,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192151,506,12,2,54,33,9qsmopgutr7ut5g6workk8w4i,1,3.6,41.3,2024-10-21T18:18:40.433Z,2024-10-21T18:18:41Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303208399,213,0.51,5303208397,212,21.8,5303208393,140,21.7,5303208395,141,56.9,5303208391,56,Back,5303208413,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192173,471,13,2,54,35,5rz9enoyknpg8ji78za5b82p0,1,83.6,47.4,2024-10-21T18:18:42.032Z,2024-10-21T20:32:24Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5303208513,56,Center,5303209033,230,98.6,5303208659,20,,5303645617,108,,5303209029,328,,5303209007,25,,5303209019,102,39.8,5303645615,121,,5303208511,17,5303209031,458,5303209013,81,,5303209027,103,5303209035,231,50,,,88.9,,,,,,,,,,,,,,,,,,,,,,,
2737192183,472,5,2,54,36,5rz9enoyknpg8ji78za5b82p0,0,100.8,45.8,2024-10-21T18:18:43.153Z,2024-10-21T18:19:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5303208565,56,Center,5303208567,346,,5303209863,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192405,507,5,2,54,36,9qsmopgutr7ut5g6workk8w4i,1,-0.8,54.2,2024-10-21T18:18:43.153Z,2024-10-21T18:19:35Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303209829,346,,5303209847,233,472,5303209827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192425,508,1,2,54,56,9qsmopgutr7ut5g6workk8w4i,1,3.9,45.7,2024-10-21T18:19:03.472Z,2024-10-21T20:49:18Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5303209937,124,,5303209947,212,22.7,5303209943,140,23.3,5303677285,189,,5303209953,237,,5303209949,213,5.83,5303209939,56,Back,5303209945,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192437,509,1,2,54,59,9qsmopgutr7ut5g6workk8w4i,0,30.1,27.1,2024-10-21T18:19:05.968Z,2024-10-21T18:19:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303210035,212,20.9,5303210031,140,36.6,5303210029,56,Back,5303210033,141,0.0,5303210037,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192453,473,5,2,54,59,5rz9enoyknpg8ji78za5b82p0,1,67.2,102.0,2024-10-21T18:19:06.800Z,2024-10-21T18:19:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5303210113,56,Left,5303210117,233,510,5303210115,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192439,510,5,2,54,59,9qsmopgutr7ut5g6workk8w4i,0,32.8,-2.0,2024-10-21T18:19:06.800Z,2024-10-21T18:19:12Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303210039,56,Back,5303210133,233,473,5303210041,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192493,474,1,2,55,4,5rz9enoyknpg8ji78za5b82p0,1,73.2,100.0,2024-10-21T18:19:11.088Z,2024-10-21T20:49:31Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5303210317,141,97.9,5303210313,56,Left,5303210311,107,,5303210321,213,6.06,5303210319,212,12.5,5303677519,189,,5303210315,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192513,475,1,2,55,7,5rz9enoyknpg8ji78za5b82p0,1,86.3,98.4,2024-10-21T18:19:13.984Z,2024-10-21T18:19:15Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5303210429,141,87.0,5303210427,140,96.9,5303210433,213,5.67,5303210425,56,Left,5303210431,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192557,476,1,2,55,8,5rz9enoyknpg8ji78za5b82p0,0,97.1,81.6,2024-10-21T18:19:15.344Z,2024-10-21T20:49:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5303210669,141,47.7,5303677753,72,,5303210665,56,Center,5303677751,224,,5303210671,212,23.1,5303210667,140,95.6,5303210663,155,,5303210673,213,4.64,5303210661,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192575,511,12,2,55,11,9qsmopgutr7ut5g6workk8w4i,1,4.6,50.0,2024-10-21T18:19:17.857Z,2024-10-21T18:19:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5303210759,140,8.4,5303210763,212,16.1,5303210757,56,Back,5303210775,15,,5303210765,213,1.32,5303210761,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192577,477,44,2,55,12,5rz9enoyknpg8ji78za5b82p0,1,91.6,29.0,2024-10-21T18:19:19.439Z,2024-10-21T19:03:10Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5303210863,233,512,5303210807,286,,5303210805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192591,512,44,2,55,12,9qsmopgutr7ut5g6workk8w4i,0,8.4,71.0,2024-10-21T18:19:19.440Z,2024-10-21T19:03:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5303210859,285,,5303210857,56,Back,5303210889,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192583,478,1,2,55,12,5rz9enoyknpg8ji78za5b82p0,0,91.8,29.3,2024-10-21T18:19:19.463Z,2024-10-21T22:37:49Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5303210837,212,5.6,5303210833,140,92.8,5303210829,3,,5303210839,213,1.38,5303210831,56,Center,5303210835,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192637,513,1,2,55,17,9qsmopgutr7ut5g6workk8w4i,1,9.4,67.0,2024-10-21T18:19:24.385Z,2024-10-21T18:19:26Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5303211171,212,30.9,5303211163,157,,5303211167,140,38.6,5303211173,213,0.11,5303211169,141,72.1,5303211175,1,,5303211165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192651,515,50,2,55,19,9qsmopgutr7ut5g6workk8w4i,1,35.5,70.9,2024-10-21T18:19:26.367Z,2024-10-21T18:19:43Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303211253,286,,5303211287,233,479,5303211251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192635,479,7,2,55,19,5rz9enoyknpg8ji78za5b82p0,0,64.5,29.1,2024-10-21T18:19:26.368Z,2024-10-21T20:50:10Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303211155,56,Center,5303211273,285,,5303678323,385,,5303211269,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192667,516,4,2,55,21,9qsmopgutr7ut5g6workk8w4i,1,37.0,70.8,2024-10-21T18:19:28.654Z,2024-10-21T18:19:32Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5303211373,286,,5303211365,13,,5303211369,152,,5303211371,265,,5303211395,233,480,5303211367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192659,480,4,2,55,21,5rz9enoyknpg8ji78za5b82p0,0,63.0,29.2,2024-10-21T18:19:28.655Z,2024-10-21T18:19:33Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5303211359,152,,5303211355,13,,5303211363,285,,5303211357,56,Center,5303211405,233,516,5303211361,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192909,517,1,2,55,42,9qsmopgutr7ut5g6workk8w4i,1,40.8,71.8,2024-10-21T18:19:49.153Z,2024-10-21T20:50:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5303212665,56,Back,5303212669,141,63.4,5303212661,5,,5303679133,189,,5303212673,213,3.43,5303212667,140,22.7,5303212663,152,,5303212671,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192955,518,1,2,55,49,9qsmopgutr7ut5g6workk8w4i,1,25.7,63.4,2024-10-21T18:19:56.051Z,2024-10-21T20:51:12Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5303212979,213,6.01,5303212975,141,37.0,5303212973,140,87.3,5303212977,212,67.1,5303212971,56,Center,5303679743,155,,5303212981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192963,519,50,2,55,55,9qsmopgutr7ut5g6workk8w4i,1,87.7,37.2,2024-10-21T18:20:02.126Z,2024-10-21T19:00:49Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5303213003,56,Center,5303213115,233,481,5303213005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192969,481,7,2,55,55,5rz9enoyknpg8ji78za5b82p0,1,12.3,62.8,2024-10-21T18:20:02.127Z,2024-10-21T20:51:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5303680021,384,,5303213051,56,Back,5303213099,233,519,5303213055,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737192975,482,52,2,55,57,5rz9enoyknpg8ji78za5b82p0,1,5.6,51.6,2024-10-21T18:20:04.224Z,2024-10-21T20:51:29Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5303680093,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737193071,483,1,2,56,4,5rz9enoyknpg8ji78za5b82p0,1,8.1,41.7,2024-10-21T18:20:10.879Z,2024-10-21T20:51:36Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5303680239,189,,5303213547,123,,5303213569,213,5.44,5303213551,56,Back,5303213561,141,26.5,5303213555,140,16.9,5303213565,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737193157,484,1,2,56,5,5rz9enoyknpg8ji78za5b82p0,1,16.9,26.5,2024-10-21T18:20:11.936Z,2024-10-21T18:20:18Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5303213973,213,1.66,5303213965,56,Back,5303213967,140,15.9,5303213969,141,43.0,5303213971,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737193181,485,1,2,56,11,5rz9enoyknpg8ji78za5b82p0,1,16.5,41.6,2024-10-21T18:20:18.223Z,2024-10-21T18:20:19Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5303214087,212,20.5,5303214083,140,17.4,5303214089,213,4.76,5303214081,56,Back,5303214085,141,11.5,5303214111,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737193445,486,61,2,56,21,5rz9enoyknpg8ji78za5b82p0,1,19.5,4.1,2024-10-21T18:20:28.612Z,2024-10-21T20:52:02Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5303215739,189,,5303215519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737193451,487,5,2,56,22,5rz9enoyknpg8ji78za5b82p0,0,29.4,-0.9,2024-10-21T18:20:29.129Z,2024-10-21T20:52:08Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5303215831,189,,5303215613,233,522,5303215569,56,Back,5303215571,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
