id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818920497,338,12,1,43,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.2,41.3,2025-05-25T15:44:24.156Z,2025-05-25T15:44:34Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5750246115,141,8.8,5750246111,56,Back,5750246117,212,24.0,5750246139,15,,5750246119,213,5.11,5750246113,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920625,410,1,1,43,19,59as3grjvj19voay31j3yfgni,1,88.1,94.1,2025-05-25T15:44:29.267Z,2025-05-25T15:44:33Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750246909,141,86.5,5750246911,212,5.7,5750246905,56,Left,5750246915,213,4.28,5750246907,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920651,339,83,1,43,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,7.6,14.4,2025-05-25T15:44:30.829Z,2025-05-25T15:50:18Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750270109,399,e64kcio0848bpw39eedbjyd5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920637,411,1,1,43,21,59as3grjvj19voay31j3yfgni,0,88.3,88.0,2025-05-25T15:44:31.696Z,2025-05-25T15:50:10Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750246971,212,2.5,5750269897,286,,5750269891,236,,5750246969,141,84.5,5750269893,233,379,5750246965,56,Left,5750246967,140,87.7,5750246973,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924801,379,74,1,43,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.3,12.9,2025-05-25T15:44:31.697Z,2025-05-25T15:50:10Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750269889,285,,5750269905,233,411,5750269887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924923,380,3,1,43,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.8,8.5,2025-05-25T15:44:33.697Z,2025-05-25T19:08:24Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5751180201,465,,5750270637,233,412,5750270601,285,,5750270599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920751,412,7,1,43,24,59as3grjvj19voay31j3yfgni,1,86.2,91.5,2025-05-25T15:44:33.698Z,2025-05-25T19:08:29Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5751180523,389,,5750247635,56,Left,5750247639,286,,5750270617,233,380,5751180521,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818924999,381,83,1,43,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,15.9,12.0,2025-05-25T15:44:35.697Z,2025-05-25T15:50:47Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750271211,399,drlp4xtkta08jiu0px6m4ocq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920763,413,3,1,43,29,59as3grjvj19voay31j3yfgni,0,89.8,83.8,2025-05-25T15:44:39.332Z,2025-05-25T19:15:23Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5751210979,233,808,5750247689,56,Left,5751182129,286,,5751184963,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819087985,808,7,1,43,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.2,16.2,2025-05-25T15:44:39.333Z,2025-05-25T19:15:23Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5751185759,56,Back,5751185771,384,,5751210963,233,413,5751185765,285,,5751185773,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920731,340,61,1,43,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.7,15.8,2025-05-25T15:44:40.333Z,2025-05-25T15:51:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750247545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819088183,809,83,1,43,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,1.7,14.8,2025-05-25T15:44:43.001Z,2025-05-25T19:09:55Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5751186857,399,drlp4xtkta08jiu0px6m4ocq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920867,414,1,1,43,37,59as3grjvj19voay31j3yfgni,0,97.9,85.6,2025-05-25T15:44:47.407Z,2025-05-25T15:44:47Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750248285,140,96.8,5750248291,213,4.29,5750248287,141,81.8,5750248289,212,2.8,5750248283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920857,341,61,1,43,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.4,14.4,2025-05-25T15:44:48.197Z,2025-05-25T19:09:22Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750248231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920875,342,6,1,43,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,3.4,15.8,2025-05-25T15:44:49.012Z,2025-05-25T19:10:20Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750248485,233,415,5750248419,73,,5750248417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818920889,415,6,1,43,39,59as3grjvj19voay31j3yfgni,1,96.6,84.2,2025-05-25T15:44:49.012Z,2025-05-25T19:09:25Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750248425,233,342,5750248405,73,,5750248403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921491,416,1,1,44,10,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-05-25T15:45:20.650Z,2025-05-25T19:10:22Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750251775,1,,5750251757,56,Center,5750251773,213,4.67,5750251767,212,35.6,5750251745,2,,5750251749,6,,5751188539,20,,5750251751,155,,5750251765,141,47.2,5750251755,223,,5750251761,140,97.9,5750252285,233,343,,,,,,,,,,,,,,,,,,,,,,,,
2818921579,343,41,1,44,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.9,49.6,2025-05-25T15:45:24.562Z,2025-05-25T19:10:28Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750252255,141,52.1,5750252257,212,15.1,5750252259,213,0.11,5750252253,140,20.2,5750252357,233,416,5751188915,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921589,344,12,1,44,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.2,52.1,2025-05-25T15:45:28.398Z,2025-05-25T19:10:41Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750252343,212,13.0,5750252333,140,28.3,5750252347,213,0.86,5750252335,141,66.6,5751189669,15,,5750252331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921605,417,44,1,44,19,59as3grjvj19voay31j3yfgni,1,67.9,33.9,2025-05-25T15:45:28.786Z,2025-05-25T17:04:10Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750252593,233,345,5750252405,286,,5750252403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921609,345,44,1,44,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.1,66.1,2025-05-25T15:45:28.787Z,2025-05-25T17:04:10Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5750252429,285,,5750252423,56,Back,5750252617,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921623,418,1,1,44,19,59as3grjvj19voay31j3yfgni,0,61.4,35.4,2025-05-25T15:45:28.989Z,2025-05-25T17:11:55Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750252519,213,6.13,5750252497,3,,5750252505,140,66.3,5750252511,141,34.2,5750252501,56,Center,5750252515,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925757,382,1,1,44,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.1,72.6,2025-05-25T15:45:29.697Z,2025-05-25T15:53:11Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5750276153,140,19.8,5750276151,56,Back,5750276157,212,13.5,5750276155,141,63.2,5750276159,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921671,346,1,1,44,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.4,66.6,2025-05-25T15:45:31.670Z,2025-05-25T15:53:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750252719,56,Back,5750252731,213,6.12,5750252717,157,,5750252725,141,61.2,5750252727,212,22.4,5750252735,1,,5750252721,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921779,420,1,1,44,24,59as3grjvj19voay31j3yfgni,1,55.9,35.2,2025-05-25T15:45:34.570Z,2025-05-25T15:45:39Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750253253,3,,5750253263,213,2.92,5750253257,140,41.6,5750253255,56,Back,5750253261,212,15.4,5750253259,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921809,421,1,1,44,29,59as3grjvj19voay31j3yfgni,1,38.7,41.2,2025-05-25T15:45:39.186Z,2025-05-25T15:53:18Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750253437,141,54.3,5750253445,213,2.76,5750253441,212,24.2,5750253429,56,Back,5750253433,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921955,422,1,1,44,30,59as3grjvj19voay31j3yfgni,1,16.5,53.6,2025-05-25T15:45:40.655Z,2025-05-25T15:53:19Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750254269,141,16.4,5750254261,56,Right,5750254255,157,,5750254273,212,50.0,5750254263,140,57.6,5750254277,213,5.75,5750254283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921963,423,44,1,44,34,59as3grjvj19voay31j3yfgni,1,63.6,19.2,2025-05-25T15:45:44.429Z,2025-05-25T17:04:11Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750254331,286,,5750254459,233,347,5750254329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921877,347,44,1,44,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.4,80.8,2025-05-25T15:45:44.430Z,2025-05-25T17:04:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750254511,233,423,5750253793,56,Back,5750253795,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921971,424,1,1,44,35,59as3grjvj19voay31j3yfgni,1,56.9,15.3,2025-05-25T15:45:44.829Z,2025-05-25T15:53:36Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750254351,140,67.6,5750254357,213,0.84,5750254347,3,,5750254355,212,16.9,5750254349,56,Center,5750254353,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921979,425,3,1,44,36,59as3grjvj19voay31j3yfgni,0,70.2,35.6,2025-05-25T15:45:45.839Z,2025-05-25T19:11:32Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750277437,233,348,5750254387,286,,5750254383,56,Center,5751193113,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921911,348,7,1,44,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.8,64.4,2025-05-25T15:45:45.840Z,2025-05-25T19:11:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750277373,233,425,5750254013,56,Back,5751193293,384,,5751193295,178,,5750254015,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818921989,350,1,1,44,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.0,66.1,2025-05-25T15:45:47.007Z,2025-05-25T15:45:49Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750254435,141,61.4,5750254437,212,4.0,5750254431,56,Back,5750254433,140,34.3,5750254439,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922025,351,1,1,44,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.7,60.5,2025-05-25T15:45:49.407Z,2025-05-25T15:45:51Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750254641,212,7.5,5750254637,140,35.3,5750254643,213,1.91,5750254633,56,Back,5750254639,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922031,352,1,1,44,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.3,70.9,2025-05-25T15:45:49.921Z,2025-05-25T15:45:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750254671,141,62.1,5750254675,213,4.99,5750254673,212,6.2,5750254667,56,Back,5750254669,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922043,353,1,1,44,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.9,62.1,2025-05-25T15:45:50.639Z,2025-05-25T15:45:52Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750254743,212,16.1,5750254735,56,Back,5750254737,140,21.6,5750254749,213,3.13,5750254739,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922111,354,1,1,44,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.0,62.1,2025-05-25T15:45:51.983Z,2025-05-25T15:45:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750255063,213,3.73,5750255059,141,47.9,5750255061,212,17.4,5750255055,56,Back,5750255057,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922191,355,1,1,44,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.3,45.5,2025-05-25T15:45:55.327Z,2025-05-25T15:46:00Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750255499,141,5.0,5750255505,1,,5750255501,212,39.6,5750255497,140,35.4,5750255495,56,Back,5750255493,155,,5750255503,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922251,356,1,1,44,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.6,6.8,2025-05-25T15:46:00.207Z,2025-05-25T15:46:04Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750255821,212,11.4,5750255815,56,Back,5750255817,140,29.2,5750255819,141,23.4,5750255823,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922277,357,1,1,44,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.4,26.2,2025-05-25T15:46:03.983Z,2025-05-25T15:46:05Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5750255997,212,17.5,5750255991,56,Center,5750255995,141,26.5,5750255993,140,55.1,5750255999,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922307,358,1,1,44,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.1,26.5,2025-05-25T15:46:05.663Z,2025-05-25T15:46:07Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750256167,140,43.8,5750256173,213,4.15,5750256165,56,Back,5750256169,141,0.0,5750256171,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922311,359,5,1,44,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.4,-1.2,2025-05-25T15:46:06.522Z,2025-05-25T17:03:25Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750256187,56,Back,5750256253,233,426,5750256189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922323,426,5,1,44,56,59as3grjvj19voay31j3yfgni,1,58.6,101.2,2025-05-25T15:46:06.522Z,2025-05-25T15:46:10Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750256229,56,Left,5750256233,233,359,5750256231,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922447,427,1,1,45,1,59as3grjvj19voay31j3yfgni,0,62.3,100.0,2025-05-25T15:46:11.575Z,2025-05-25T15:46:18Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750256999,107,,5750257003,140,94.2,5750257009,213,6.01,5750257001,56,Left,5750257007,212,34.8,5750257005,141,87.4,5750257011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922471,361,61,1,45,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.1,7.3,2025-05-25T15:46:13.568Z,2025-05-25T15:46:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750257095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922461,428,61,1,45,4,59as3grjvj19voay31j3yfgni,1,96.4,90.6,2025-05-25T15:46:14.261Z,2025-05-25T15:46:38Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750257061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922463,360,5,1,45,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.2,11.4,2025-05-25T15:46:15.264Z,2025-05-25T17:03:25Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750257063,56,Back,5750257195,233,429,5750257065,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922489,429,5,1,45,5,59as3grjvj19voay31j3yfgni,0,101.2,88.6,2025-05-25T15:46:15.264Z,2025-05-25T17:03:26Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5750257193,346,,5750257247,233,360,5750257191,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922693,430,70,1,45,28,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T15:46:38.190Z,2025-05-25T15:46:38Z,,,,,5750258421,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922879,362,1,1,45,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.8,50.3,2025-05-25T15:46:48.289Z,2025-05-25T15:46:51Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750259443,140,55.0,5750259437,124,,5750259455,74,,5750259445,141,9.4,5750259451,1,,5750259447,212,60.5,5750259441,56,Right,5750259439,155,,5750259449,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922889,363,44,1,45,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.0,11.9,2025-05-25T15:46:51.087Z,2025-05-25T15:46:56Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750259481,286,,5750259479,56,Right,5750259483,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922883,431,44,1,45,41,59as3grjvj19voay31j3yfgni,0,40.0,88.1,2025-05-25T15:46:51.088Z,2025-05-25T15:46:57Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750259475,56,Back,5750259477,285,,5750259501,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922949,364,1,1,45,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.1,11.7,2025-05-25T15:46:51.729Z,2025-05-25T19:12:51Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750259737,3,,5750259745,140,66.7,5750259751,213,0.19,5750259741,168,,5750259747,141,15.8,5750259749,212,14.5,5750259743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819090225,810,1,1,45,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.0,14.3,2025-05-25T15:46:52.201Z,2025-05-25T19:13:02Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5751199153,212,18.7,5751199143,3,,5751199151,141,27.4,5751199147,56,Center,5751199155,213,0.50,5751199145,168,,5751199149,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922967,365,3,1,45,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.4,24.5,2025-05-25T15:46:53.228Z,2025-05-25T19:13:04Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750259801,56,Center,5751199287,465,,5750259843,233,432,5750259803,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922917,432,7,1,45,43,59as3grjvj19voay31j3yfgni,0,24.6,75.5,2025-05-25T15:46:53.229Z,2025-05-25T19:13:09Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750259827,233,365,5750259633,285,,5751199659,178,,5751199657,385,,5750259631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818922987,366,1,1,45,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.8,18.2,2025-05-25T15:46:56.219Z,2025-05-25T15:46:59Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5750259905,56,Center,5750259911,141,27.1,5750259915,213,0.65,5750259909,140,95.4,5750259913,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923001,367,1,1,45,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,95.4,27.1,2025-05-25T15:46:58.896Z,2025-05-25T15:46:59Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5750259965,56,Center,5750259967,140,94.5,5750259973,213,1.80,5750259971,212,4.1,5750259969,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923009,433,61,1,45,51,59as3grjvj19voay31j3yfgni,1,6.4,69.7,2025-05-25T15:47:00.727Z,2025-05-25T19:13:31Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750260013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923089,434,12,1,45,53,59as3grjvj19voay31j3yfgni,1,11.7,44.2,2025-05-25T15:47:03.464Z,2025-05-25T15:47:08Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750260457,140,30.2,5750260455,56,Back,5750260461,212,22.2,5750260459,141,28.3,5750260463,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923139,368,1,1,45,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.4,72.1,2025-05-25T15:47:04.065Z,2025-05-25T15:47:12Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750260683,213,0.98,5750260679,141,80.2,5750260681,212,6.6,5750260675,56,Left,5750260677,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923093,435,83,1,45,58,59as3grjvj19voay31j3yfgni,0,16.8,15.2,2025-05-25T15:47:08.089Z,2025-05-25T15:47:15Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750260915,399,606hufq6dapf3qxcgilbc8tt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923145,369,61,1,46,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,81.0,94.1,2025-05-25T15:47:09.900Z,2025-05-25T15:47:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750260703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923153,370,5,1,46,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,81.7,101.8,2025-05-25T15:47:10.702Z,2025-05-25T17:03:26Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750260749,347,,5750260747,56,Left,5750260765,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923133,436,5,1,46,1,59as3grjvj19voay31j3yfgni,1,18.3,-1.8,2025-05-25T15:47:10.702Z,2025-05-25T17:03:26Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750260661,56,Back,5750260755,233,370,5750260663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818923297,437,1,1,46,15,59as3grjvj19voay31j3yfgni,1,15.8,0.0,2025-05-25T15:47:25.097Z,2025-05-25T15:47:26Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750261599,212,13.9,5750261595,140,27.6,5750261591,107,,5750261597,141,7.7,5750261601,213,0.48,5750261593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
