id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2802182637,471,1,2,52,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.3,6.0,2025-04-17T15:18:08.254Z,2025-04-17T15:18:11Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657872311,56,Right,5657872315,141,12.6,5657872319,213,0.42,5657872313,140,63.8,5657872317,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182641,472,3,2,52,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.1,3.7,2025-04-17T15:18:11.823Z,2025-04-17T17:09:43Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657872351,286,,5658004763,465,,5657872349,56,Right,5657872353,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182651,496,4,2,52,34,5rz9enoyknpg8ji78za5b82p0,1,15.3,91.6,2025-04-17T15:18:16.350Z,2025-04-17T15:18:21Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657872383,13,,5657872391,285,,5657872421,233,473,5657872477,294,,5657872385,56,Back,5657872387,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182649,473,4,2,52,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,84.7,8.4,2025-04-17T15:18:16.351Z,2025-04-17T15:18:21Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657872403,56,Right,5657872399,13,,5657872429,233,496,5657872407,286,,5657872405,152,,5657872401,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182699,497,1,2,52,56,5rz9enoyknpg8ji78za5b82p0,1,14.0,89.3,2025-04-17T15:18:39.149Z,2025-04-17T15:19:09Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657872725,213,4.62,5657872727,1,,5657872715,152,,5657873261,155,,5657872717,56,Back,5657872721,141,31.5,5657872723,212,39.5,5657872719,140,10.7,5657872713,5,,5657873263,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182703,498,1,2,52,58,5rz9enoyknpg8ji78za5b82p0,1,10.7,31.5,2025-04-17T15:18:40.893Z,2025-04-17T15:18:42Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657872747,212,18.9,5657872749,213,5.23,5657872745,141,7.4,5657872743,140,19.6,5657872741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182707,499,1,2,53,0,5rz9enoyknpg8ji78za5b82p0,0,19.6,7.4,2025-04-17T15:18:42.701Z,2025-04-17T15:18:44Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657872791,141,35.4,5657872789,140,30.6,5657872787,56,Back,5657872795,213,1.03,5657872793,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182749,475,1,2,53,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,58.4,2025-04-17T15:18:45.511Z,2025-04-17T15:18:49Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657872883,213,5.79,5657872875,56,Center,5657872877,140,74.8,5657872881,212,10.0,5657872879,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182751,476,50,2,53,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.9,58.7,2025-04-17T15:18:49.580Z,2025-04-17T15:29:10Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657872899,233,500,5657872889,286,,5657872887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182753,500,7,2,53,7,5rz9enoyknpg8ji78za5b82p0,1,26.1,41.3,2025-04-17T15:18:49.581Z,2025-04-17T17:10:16Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657872891,56,Back,5657872895,233,476,5658005643,178,,5658005637,384,,5657872893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182755,501,1,2,53,8,5rz9enoyknpg8ji78za5b82p0,1,26.4,38.6,2025-04-17T15:18:50.525Z,2025-04-17T15:18:51Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657872907,56,Back,5657872909,140,28.1,5657872911,141,33.4,5657872913,212,4.0,5657872915,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182769,503,1,2,53,9,5rz9enoyknpg8ji78za5b82p0,1,28.1,33.4,2025-04-17T15:18:51.421Z,2025-04-17T15:18:56Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657873005,213,3.48,5657873003,212,9.6,5657872999,140,19.5,5657872997,56,Back,5657873001,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182775,504,1,2,53,13,5rz9enoyknpg8ji78za5b82p0,0,22.7,23.4,2025-04-17T15:18:55.917Z,2025-04-17T15:18:57Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657873027,140,59.4,5657873025,56,Center,5657873033,213,6.25,5657873031,212,38.6,5657873035,1,,5657873029,141,21.3,5657873023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182783,478,1,2,53,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.1,72.7,2025-04-17T15:18:59.598Z,2025-04-17T15:19:01Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657873093,212,14.5,5657873095,213,4.90,5657873087,56,Back,5657873089,140,36.6,5657873091,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182803,479,1,2,53,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.6,51.8,2025-04-17T15:19:01.310Z,2025-04-17T15:19:06Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657873201,212,7.7,5657873197,140,39.3,5657873195,56,Back,5657873199,141,62.3,5657873203,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182815,480,1,2,53,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.9,68.6,2025-04-17T15:19:06.270Z,2025-04-17T15:19:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657873251,213,1.10,5657873243,56,Left,5657873249,212,21.2,5657873245,140,66.0,5657873247,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182817,481,1,2,53,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.0,96.5,2025-04-17T15:19:08.031Z,2025-04-17T15:19:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657873269,56,Left,5657873273,141,84.2,5657873277,213,4.01,5657873275,212,11.0,5657873271,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182821,482,1,2,53,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.2,84.4,2025-04-17T15:19:10.590Z,2025-04-17T15:19:12Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657873297,140,45.0,5657873301,212,16.4,5657873295,56,Back,5657873303,213,3.57,5657873299,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182829,483,1,2,53,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.8,73.6,2025-04-17T15:19:12.654Z,2025-04-17T15:19:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657873361,141,39.1,5657873357,56,Back,5657873365,213,4.89,5657873359,140,46.9,5657873363,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182837,484,1,2,53,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.7,33.7,2025-04-17T15:19:15.967Z,2025-04-17T15:19:19Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657873401,56,Center,5657873409,213,0.58,5657873405,141,55.7,5657873403,140,75.4,5657873407,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182839,485,50,2,53,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.5,56.2,2025-04-17T15:19:18.944Z,2025-04-17T15:29:10Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657873433,233,505,5657873417,286,,5657873415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182843,505,7,2,53,36,5rz9enoyknpg8ji78za5b82p0,1,25.5,43.8,2025-04-17T15:19:18.945Z,2025-04-17T17:10:42Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5658006081,384,,5657873423,56,Back,5657873429,233,485,5657873425,285,,5658006083,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182859,507,1,2,53,40,5rz9enoyknpg8ji78za5b82p0,1,45.6,44.5,2025-04-17T15:19:22.317Z,2025-04-17T15:19:29Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657873509,213,5.44,5657873505,141,17.7,5657873503,140,61.1,5657873507,212,24.4,5657873501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182863,508,1,2,53,47,5rz9enoyknpg8ji78za5b82p0,0,88.5,22.4,2025-04-17T15:19:29.517Z,2025-04-17T17:10:51Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5658006329,224,,5657873595,286,,5657873521,2,,5658006331,20,,5657873589,236,,5657873527,140,89.5,5657873591,233,486,5657873533,213,1.27,5657873525,56,Center,5657873531,212,5657873529,141,3.5,,,,,,,,,27.3,,,,,,,,,,,,,,,,,,,,,,,,
2802182871,486,12,2,53,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.2,75.2,2025-04-17T15:19:29.617Z,2025-04-17T15:19:33Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657873581,185,,5657873597,233,508,5657873583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182877,487,5,2,53,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,6.2,101.6,2025-04-17T15:19:32.670Z,2025-04-17T15:27:19Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657873619,233,509,5657873607,347,,5657873605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182875,509,5,2,53,50,5rz9enoyknpg8ji78za5b82p0,1,93.8,-1.6,2025-04-17T15:19:32.670Z,2025-04-17T15:27:19Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657873609,233,487,5657873603,347,,5657873601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182907,510,1,2,54,11,5rz9enoyknpg8ji78za5b82p0,1,86.0,0.0,2025-04-17T15:19:53.245Z,2025-04-17T15:19:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657873841,107,,5657873847,141,10.9,5657873845,140,73.9,5657873849,212,15.1,5657873843,56,Right,5657873851,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182913,511,1,2,54,12,5rz9enoyknpg8ji78za5b82p0,1,73.9,10.9,2025-04-17T15:19:54.973Z,2025-04-17T15:19:56Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657873883,140,84.5,5657873889,213,5.83,5657873885,141,2.9,5657873887,212,12.4,5657873881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182923,512,1,2,54,14,5rz9enoyknpg8ji78za5b82p0,1,84.5,2.9,2025-04-17T15:19:56.526Z,2025-04-17T15:20:00Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657873937,141,9.8,5657873935,140,81.7,5657873939,212,5.5,5657873933,56,Right,5657873941,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182917,488,83,2,54,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,14.5,89.6,2025-04-17T15:20:00.062Z,2025-04-17T15:20:01Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657873985,399,61sojkdsmaz9hbwaskt4rws15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182925,513,1,2,54,18,5rz9enoyknpg8ji78za5b82p0,0,94.6,9.1,2025-04-17T15:20:00.381Z,2025-04-17T17:11:19Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657873949,2,,5658006943,20,,5657873961,213,1.66,5658006941,224,,5657874111,286,,5657874107,233,489,5657874105,236,,5657873959,212,3.4,5657873953,56,Right,5657873951,155,5657873955,140,,5657873957,141,14.1,,,,,,94.3,,,,,,,,,,,,,,,,,,,,,,,,
2802182933,489,12,2,54,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.8,88.3,2025-04-17T15:20:00.481Z,2025-04-17T15:20:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657874053,185,,5657874055,56,Back,5657874113,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182937,490,5,2,54,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.9,101.6,2025-04-17T15:20:02.526Z,2025-04-17T15:27:19Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5657874519,233,514,5657874073,56,Back,5657874075,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182929,514,5,2,54,20,5rz9enoyknpg8ji78za5b82p0,1,90.1,-1.6,2025-04-17T15:20:02.526Z,2025-04-17T15:27:19Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657874515,233,490,5657874033,347,,5657874031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182939,515,1,2,54,22,5rz9enoyknpg8ji78za5b82p0,1,93.7,0.0,2025-04-17T15:20:04.942Z,2025-04-17T17:11:52Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657874077,107,,5657874083,141,19.2,5657874081,140,88.2,5657874079,56,Right,5657874085,212,14.9,5657874087,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802205713,869,83,2,54,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.6,82.7,2025-04-17T15:20:06.372Z,2025-04-17T17:11:46Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5658007319,399,8og8nxbkcb63van4llvpkbe8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182945,516,1,2,54,26,5rz9enoyknpg8ji78za5b82p0,1,91.0,18.9,2025-04-17T15:20:08.941Z,2025-04-17T15:20:10Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657874125,213,5.05,5657874123,212,6.6,5657874117,56,Right,5657874119,140,93.1,5657874121,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182947,517,1,2,54,28,5rz9enoyknpg8ji78za5b82p0,0,93.3,9.7,2025-04-17T15:20:10.243Z,2025-04-17T17:12:26Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657874131,155,,5657874137,141,46.9,5657874135,140,93.9,5658008473,20,,5657874129,2,,5658008471,224,,5657874141,213,1.55,5657874139,212,25.3,5657874133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182951,491,12,2,54,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.2,52.0,2025-04-17T15:20:12.846Z,2025-04-17T15:20:14Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657874169,212,14.3,5657874163,56,Back,5657874173,15,,5657874171,213,5.35,5657874165,140,14.3,5657874167,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182957,492,12,2,54,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.4,35.4,2025-04-17T15:20:15.998Z,2025-04-17T15:20:17Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657874215,15,,5657874211,212,19.0,5657874205,56,Back,5657874207,140,32.4,5657874213,213,0.08,5657874209,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182961,518,15,2,54,36,5rz9enoyknpg8ji78za5b82p0,1,73.7,58.8,2025-04-17T15:20:18.381Z,2025-04-17T15:20:27Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657874367,146,77.3,5657874365,458,,5657874233,22,,5657874383,233,494,5657874371,230,98.4,5657874297,82,,5657874361,103,19,5657874237,56,Center,5657874373,231,49.8,5657874369,147,5657874235,18,57.8,5657874363,215,,5657874293,72,5657874357,78,,,,5657874359,102,51.3,,,,,,,,,,,,,,,,,,,,
2802182971,494,10,2,54,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.7,42.2,2025-04-17T15:20:18.481Z,2025-04-17T15:20:27Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657874265,94,,5657874267,56,Back,5657874403,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182963,493,43,2,54,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T15:20:19.422Z,2025-04-17T15:21:03Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657874247,56,Back,5657874245,185,0,5657874759,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182965,519,61,2,54,37,5rz9enoyknpg8ji78za5b82p0,1,73.6,57.6,2025-04-17T15:20:19.800Z,2025-04-17T15:20:19Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657874249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182993,496,1,2,54,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.3,37.7,2025-04-17T15:20:23.503Z,2025-04-17T15:20:27Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657874399,1,,5657874393,141,27.9,5657874395,212,32.4,5657874397,213,6.08,5657874389,56,Center,5657874391,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182997,497,1,2,54,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.9,34.4,2025-04-17T15:20:27.262Z,2025-04-17T15:21:21Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,1.0,5657874433,140,86.4,5657874439,213,0.98,5657874969,210,16,5657874973,154,,5657874431,56,Center,5657874437,212,17.8,5657874435,141,56.1,5657874977,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182999,498,16,2,54,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.2,54.5,2025-04-17T15:20:29.223Z,2025-04-17T17:13:33Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657874571,374,2025-04-17 16:20:28.396,5657875027,214,,5657874575,375,54:46.164,5657874567,20,,5657875029,89,,5657875023,102,47.9,5657875005,80,,5657875033,231,53.8,5658010333,395,9.7,5657874445,17,5657875019,55,,5657875013,154,,5657875025,103,5657874565,23,19.6,497,,5657875009,29,,5657875003,120,,5657875031,230,5657874447,56,5658010335,396,,,,,,,,,90.3,Center,47.5
2802183265,523,18,2,56,15,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:21:57.318Z,2025-04-17T15:22:58Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657875967,44,Midfielder,5657875997,55,524,5657875965,42,,5657875969,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183267,524,19,2,56,15,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:21:57.319Z,2025-04-17T16:03:50Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657875975,145,8,5657875977,59,16,5657876461,293,5,5657875971,42,,5657919823,292,7,5657875979,44,Midfielder,5657875981,55,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183291,525,18,2,56,16,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:21:59.200Z,2025-04-17T15:23:03Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5657876147,55,526,5657876107,42,,5657876109,44,Forward,5657876111,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183293,526,19,2,56,16,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:21:59.201Z,2025-04-17T15:28:13Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5657876119,59,15,5657876113,42,,5657880157,292,9,5657876123,55,525,5657876117,145,10,5657876483,293,2,5657876121,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183305,527,18,2,56,17,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:22:00.128Z,2025-04-17T15:23:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657876211,44,Defender,5657876209,42,,5657876213,59,2,5657876235,55,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183309,528,19,2,56,17,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:22:00.129Z,2025-04-17T15:28:10Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657876549,293,3,5657876225,59,10,5657876227,44,Midfielder,5657880141,292,7,5657876219,42,,5657876229,55,527,5657876223,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184443,600,40,2,56,18,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T15:22:01.165Z,2025-04-17T15:49:49Z,,,,,5657882623,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5657882619,59,"1, 8, 11, 19, 5, 14, 10, 16, 9, 15, 7, 3, 22, 23, 29, 39, 40",5657882625,194,3sadup8mjwu4dc96wz6lmixn9,5657882615,30,"1h31bvtbae4q0edlp0u672hn9, 61sojkdsmaz9hbwaskt4rws15, 4vmgmzg2004twoc39sk7zkzqh, cgkvw4q8ddcjl0po181upzwx6, 6my7s0ezr6jldotm1w6nk7b9x, 8xrco8qhcvplvc3wmcschoi22, 7je01bs3a4q6c2gd02ee6da3u, 6jgd09iosfe5mn3tputmjx2ad, 3sadup8mjwu4dc96wz6lmixn9, bz77hr28a1yskifpuvzu8smsq, 43q9ytkbmtk5y3tgv77v7pmg9, e9lrzsiy94y46h62rnawi3sgl, 5f4qlbohzja204gxm9tkiekq2, 5lssweodhkyifhj333v6f6r6c, ca1b5707pdpx0ucug40ggnahh, 76av5tb8cxhmr0yh3pbmk8npw, 3l3v5wj4c7vtqqwu05b526590",5657882617,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5657882621,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183215,520,1,2,56,31,5rz9enoyknpg8ji78za5b82p0,1,49.8,50.0,2025-04-17T15:22:13.390Z,2025-04-17T15:22:16Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657875647,189,,5657875627,56,Back,5657875633,212,19.6,5657875637,279,G,5657875635,213,3.16,5657875629,140,31.1,5657875631,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183217,521,61,2,56,32,5rz9enoyknpg8ji78za5b82p0,1,31.1,49.4,2025-04-17T15:22:14.574Z,2025-04-17T15:22:15Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657875643,189,,5657875641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183855,552,61,2,56,33,5rz9enoyknpg8ji78za5b82p0,1,69.9,10.1,2025-04-17T15:22:15.997Z,2025-04-17T15:26:32Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5657879269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183241,522,44,2,56,35,5rz9enoyknpg8ji78za5b82p0,1,75.2,25.0,2025-04-17T15:22:18.012Z,2025-04-17T16:00:17Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657875789,286,,5657875787,56,Center,5657875799,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
