id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2800649799,501,1,2,48,31,ahnt9ejgwj58ul8auzdvi3czf,0,67.9,43.6,2025-04-13T13:05:30.439Z,2025-04-13T14:25:13Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5649278737,140,78.2,5649278739,141,65.0,5649278735,56,Center,5649278743,213,0.93,5649278733,155,,5649278741,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800649931,468,1,2,48,35,cftj6g399tknheudaxsdpfdgb,0,27.1,25.0,2025-04-13T13:05:34.040Z,2025-04-13T17:35:45Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649279419,212,38.3,5649279417,141,56.6,5649279415,140,57.3,5649279411,157,,5649279421,213,0.60,5649279423,1,,5649279413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800649981,502,1,2,48,38,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,40.9,2025-04-13T13:05:37.480Z,2025-04-13T17:35:52Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649279653,212,10.7,5649279651,141,47.4,5649279655,213,0.43,5649279649,140,54.3,5649279647,56,Center,5649279645,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650015,504,1,2,48,39,ahnt9ejgwj58ul8auzdvi3czf,1,53.6,45.2,2025-04-13T13:05:38.695Z,2025-04-13T17:36:04Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649279855,213,5.09,5649279849,140,58.1,5649279847,56,Center,5649279853,212,12.9,5649279851,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650145,505,1,2,48,40,ahnt9ejgwj58ul8auzdvi3czf,1,60.2,27.5,2025-04-13T13:05:39.704Z,2025-04-13T13:05:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649280519,56,Right,5649280525,212,12.0,5649280527,213,5.29,5649280523,141,12.7,5649280521,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650197,506,1,2,48,45,ahnt9ejgwj58ul8auzdvi3czf,1,73.9,16.0,2025-04-13T13:05:44.135Z,2025-04-13T13:05:48Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5649280919,56,Right,5649280929,212,14.8,5649280927,141,10.7,5649280923,140,60.2,5649280931,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650253,507,1,2,48,49,ahnt9ejgwj58ul8auzdvi3czf,1,69.9,14.9,2025-04-13T13:05:48.087Z,2025-04-13T13:05:50Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5649281213,140,71.9,5649281221,213,1.43,5649281211,56,Center,5649281217,141,37.3,5649281219,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650315,508,1,2,48,51,ahnt9ejgwj58ul8auzdvi3czf,1,71.7,35.6,2025-04-13T13:05:50.471Z,2025-04-13T13:05:52Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649281571,140,53.0,5649281573,141,34.6,5649281577,213,3.18,5649281569,56,Center,5649281575,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650337,509,1,2,48,53,ahnt9ejgwj58ul8auzdvi3czf,1,53.1,34.6,2025-04-13T13:05:52.392Z,2025-04-13T13:05:53Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649281721,140,58.6,5649281727,141,22.4,5649281715,56,Center,5649281733,213,5.32,5649281729,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650401,510,1,2,48,54,ahnt9ejgwj58ul8auzdvi3czf,1,58.6,22.4,2025-04-13T13:05:53.351Z,2025-04-13T13:05:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649282109,140,51.4,5649282115,213,2.57,5649282107,56,Center,5649282111,141,29.5,5649282113,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650447,511,1,2,48,57,ahnt9ejgwj58ul8auzdvi3czf,1,57.3,29.0,2025-04-13T13:05:56.664Z,2025-04-13T13:05:59Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649282371,140,44.9,5649282373,141,45.2,5649282369,56,Back,5649282377,213,2.44,5649282375,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650477,512,1,2,49,0,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,43.4,2025-04-13T13:05:59.400Z,2025-04-13T13:06:02Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649282559,141,24.2,5649282557,140,46.8,5649282561,212,13.1,5649282563,213,4.73,5649282555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650511,513,1,2,49,3,ahnt9ejgwj58ul8auzdvi3czf,1,47.0,24.7,2025-04-13T13:06:01.928Z,2025-04-13T13:06:03Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649282773,141,23.5,5649282763,56,Center,5649282783,213,6.23,5649282779,212,16.1,5649282767,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650531,514,1,2,49,4,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,23.5,2025-04-13T13:06:03.656Z,2025-04-13T13:06:05Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5649282877,213,5.42,5649282869,56,Right,5649282875,212,12.8,5649282871,140,67.5,5649282873,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650627,515,1,2,49,6,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,10.3,2025-04-13T13:06:04.936Z,2025-04-13T13:06:09Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649283421,56,Center,5649283427,212,10.7,5649283429,213,0.90,5649283425,141,22.6,5649283423,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650621,469,43,2,49,10,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-13T13:06:09.101Z,2025-04-13T13:06:16Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649284341,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650631,516,61,2,49,10,ahnt9ejgwj58ul8auzdvi3czf,0,71.2,16.7,2025-04-13T13:06:09.338Z,2025-04-13T13:06:09Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5649283453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650711,470,4,2,49,10,cftj6g399tknheudaxsdpfdgb,1,29.4,82.4,2025-04-13T13:06:09.848Z,2025-04-13T13:53:59Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649283901,265,,5649283943,233,517,5649283905,285,,5649283895,13,,5649283899,152,,5649283897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650683,517,4,2,49,10,ahnt9ejgwj58ul8auzdvi3czf,0,70.6,17.6,2025-04-13T13:06:09.849Z,2025-04-13T13:52:53Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5649283821,286,,5649283999,233,470,5649283817,152,,5649283819,265,,5649283815,56,Right,5649283813,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800650997,471,1,2,49,25,cftj6g399tknheudaxsdpfdgb,1,34.6,82.6,2025-04-13T13:06:24.568Z,2025-04-13T17:39:32Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649285541,56,Back,5649285547,212,27.4,5649285549,213,4.36,5649285545,141,44.8,5649285537,5,,5650836033,189,,5649285539,152,,5649285543,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651029,472,1,2,49,26,cftj6g399tknheudaxsdpfdgb,1,25.6,44.8,2025-04-13T13:06:25.709Z,2025-04-13T13:06:27Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649285693,212,22.0,5649285691,141,13.4,5649285685,56,Back,5649285695,213,4.95,5649285689,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651035,473,1,2,49,28,cftj6g399tknheudaxsdpfdgb,0,30.0,12.3,2025-04-13T13:06:27.146Z,2025-04-13T13:07:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649285723,213,0.16,5649286297,286,,5649286289,233,518,5649286285,236,,5649285721,212,9.7,5649285717,140,39.1,5649285719,141,14.6,5649285715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651125,518,74,2,49,28,ahnt9ejgwj58ul8auzdvi3czf,1,61.8,89.4,2025-04-13T13:06:27.147Z,2025-04-13T13:53:02Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649286207,285,,5649286205,56,Left,5649286333,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651089,474,5,2,49,30,cftj6g399tknheudaxsdpfdgb,1,40.3,-0.8,2025-04-13T13:06:29.162Z,2025-04-13T13:06:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649286465,233,519,5649286005,347,,5649286003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651159,519,5,2,49,30,ahnt9ejgwj58ul8auzdvi3czf,0,59.7,100.8,2025-04-13T13:06:29.162Z,2025-04-13T13:48:06Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649286493,233,474,5649286411,347,,5649286409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651511,475,1,2,49,46,cftj6g399tknheudaxsdpfdgb,0,33.0,0.0,2025-04-13T13:06:45.421Z,2025-04-13T13:06:46Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649288221,56,Right,5649288229,213,0.39,5649288227,212,30.2,5649288219,107,,5649288225,141,15.2,5649288223,140,59.6,5649288231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651531,520,8,2,49,48,ahnt9ejgwj58ul8auzdvi3czf,1,41.0,83.3,2025-04-13T13:06:47.089Z,2025-04-13T17:39:50Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649288359,56,Back,5650837775,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651595,521,61,2,49,50,ahnt9ejgwj58ul8auzdvi3czf,0,48.5,84.9,2025-04-13T13:06:49.225Z,2025-04-13T13:06:49Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649288715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651657,476,1,2,49,51,cftj6g399tknheudaxsdpfdgb,0,47.2,19.0,2025-04-13T13:06:49.859Z,2025-04-13T17:40:07Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649289029,212,31.2,5649289027,141,18.2,5649289025,140,76.9,5649289021,157,,5649289031,213,6.27,5649289035,1,,5649289023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651773,522,12,2,49,54,ahnt9ejgwj58ul8auzdvi3czf,1,23.2,86.0,2025-04-13T13:06:53.057Z,2025-04-13T17:40:11Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649289529,212,20.6,5649289525,141,100.0,5649289521,56,Back,5650839859,167,,5650839857,15,,5649289535,213,0.53,5649289523,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651745,477,5,2,49,54,cftj6g399tknheudaxsdpfdgb,1,60.7,-1.4,2025-04-13T13:06:53.405Z,2025-04-13T13:48:06Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649289415,56,Right,5649289601,233,523,5649289419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651781,523,5,2,49,54,ahnt9ejgwj58ul8auzdvi3czf,0,39.3,101.4,2025-04-13T13:06:53.405Z,2025-04-13T13:48:06Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649289569,347,,5649289625,233,477,5649289567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651917,478,1,2,50,0,cftj6g399tknheudaxsdpfdgb,1,65.8,0.0,2025-04-13T13:06:59.431Z,2025-04-13T13:07:01Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649290363,141,11.1,5649290359,56,Right,5649290361,140,60.9,5649290357,107,,5649290365,212,10.3,5649290367,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651943,479,1,2,50,2,cftj6g399tknheudaxsdpfdgb,1,60.8,11.1,2025-04-13T13:07:00.993Z,2025-04-13T13:07:02Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5649290499,140,61.2,5649290505,213,4.87,5649290497,56,Right,5649290503,212,2.6,5649290501,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800651997,480,1,2,50,3,cftj6g399tknheudaxsdpfdgb,1,52.7,8.5,2025-04-13T13:07:02.509Z,2025-04-13T13:07:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649290775,213,2.88,5649290769,140,30.9,5649290767,56,Back,5649290771,141,17.4,5649290773,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652139,481,1,2,50,7,cftj6g399tknheudaxsdpfdgb,1,35.6,18.9,2025-04-13T13:07:06.451Z,2025-04-13T13:07:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649291573,213,1.01,5649291563,196,,5649291561,155,,5649291571,212,50.5,5649291575,1,,5649291565,56,Left,5649291569,141,82.0,5649291567,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652183,482,1,2,50,14,cftj6g399tknheudaxsdpfdgb,1,65.0,93.2,2025-04-13T13:07:13.342Z,2025-04-13T13:07:14Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649291777,56,Left,5649291781,141,88.9,5649291779,140,72.6,5649291783,212,8.5,5649291785,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652257,483,3,2,50,15,cftj6g399tknheudaxsdpfdgb,1,68.0,87.0,2025-04-13T13:07:14.842Z,2025-04-13T17:40:48Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5650842633,465,,5649292143,286,,5649292231,233,524,5649292141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652219,524,45,2,50,15,ahnt9ejgwj58ul8auzdvi3czf,0,32.0,13.0,2025-04-13T13:07:14.842Z,2025-04-13T13:07:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649292249,233,483,5649291957,56,Back,5649291959,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652265,484,3,2,50,18,cftj6g399tknheudaxsdpfdgb,0,93.6,81.8,2025-04-13T13:07:17.717Z,2025-04-13T17:41:01Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5649292191,286,,5650843939,465,,5649292853,233,525,5649292189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652377,525,7,2,50,18,ahnt9ejgwj58ul8auzdvi3czf,1,6.4,18.2,2025-04-13T13:07:17.718Z,2025-04-13T17:41:07Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649292805,285,,5649292831,233,484,5649292801,167,,5650844437,385,,5650844439,178,,5649292803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652347,485,6,2,50,20,cftj6g399tknheudaxsdpfdgb,1,97.4,74.0,2025-04-13T13:07:19.154Z,2025-04-13T13:52:51Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5649293293,233,526,5649292651,73,,5649292649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652461,526,6,2,50,20,ahnt9ejgwj58ul8auzdvi3czf,0,2.6,26.0,2025-04-13T13:07:19.154Z,2025-04-13T17:41:27Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649293231,73,,5649293229,56,Back,5649293319,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800652995,486,1,2,50,53,cftj6g399tknheudaxsdpfdgb,0,99.5,99.5,2025-04-13T13:07:52.445Z,2025-04-13T17:41:11Z,195o7hchielt14ic49r3k06sq,Serginho,,,5649296223,140,95.9,5649296213,2,,5649296231,1,,5649296221,56,Center,5650844803,20,,5649296217,155,,5649296225,141,48.1,5649296219,223,,5649296229,213,4.60,5649296215,6,,5649296227,212,,,,,,,,,,,,,,,,35.2,,,,,,
2800653041,527,52,2,50,57,ahnt9ejgwj58ul8auzdvi3czf,1,4.2,52.4,2025-04-13T13:07:56.732Z,2025-04-13T17:41:22Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5650845755,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653113,528,1,2,50,59,ahnt9ejgwj58ul8auzdvi3czf,1,13.1,55.5,2025-04-13T13:07:58.300Z,2025-04-13T13:08:01Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5649296881,140,36.3,5649296885,212,24.4,5649296889,213,6.23,5649296883,141,53.6,5649296879,56,Back,5649296877,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653231,529,1,2,51,2,ahnt9ejgwj58ul8auzdvi3czf,1,41.9,51.5,2025-04-13T13:08:01.547Z,2025-04-13T13:08:07Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5649297531,213,0.59,5649297523,56,Left,5649297529,212,35.5,5649297533,1,,5649297527,141,80.6,5649297525,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653243,530,1,2,51,8,ahnt9ejgwj58ul8auzdvi3czf,0,75.5,62.0,2025-04-13T13:08:07.500Z,2025-04-13T17:42:11Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5649297585,141,67.1,5649297587,212,5.5,5649297589,213,0.68,5649297583,140,79.6,5649297581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653261,487,61,2,51,10,cftj6g399tknheudaxsdpfdgb,1,24.5,38.0,2025-04-13T13:08:08.882Z,2025-04-13T17:42:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649297649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653281,488,45,2,51,11,cftj6g399tknheudaxsdpfdgb,0,12.4,31.4,2025-04-13T13:08:10.726Z,2025-04-13T13:53:04Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649297749,56,Back,5649297751,285,,5649298053,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653323,531,3,2,51,11,ahnt9ejgwj58ul8auzdvi3czf,1,87.6,68.6,2025-04-13T13:08:10.726Z,2025-04-13T17:42:32Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649297971,286,,5649298027,233,488,5649297969,56,Center,5650851923,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653335,532,61,2,51,14,ahnt9ejgwj58ul8auzdvi3czf,0,99.3,66.3,2025-04-13T13:08:12.877Z,2025-04-13T13:08:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649298017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653677,489,5,2,51,14,cftj6g399tknheudaxsdpfdgb,1,-0.7,32.6,2025-04-13T13:08:12.945Z,2025-04-13T13:48:07Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649299871,233,533,5649299819,346,,5649299813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653369,533,5,2,51,14,ahnt9ejgwj58ul8auzdvi3czf,0,100.7,67.4,2025-04-13T13:08:12.945Z,2025-04-13T13:48:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649298153,346,,5649298151,56,Center,5649299891,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653849,490,1,2,51,34,cftj6g399tknheudaxsdpfdgb,1,3.2,44.5,2025-04-13T13:08:33.694Z,2025-04-13T13:08:42Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5649300687,212,34.9,5649300699,1,,5649300673,124,,5649300713,237,,5649300681,141,25.6,5649301573,189,,5649300677,140,34.1,5649300693,213,5.91,5649300675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653861,491,4,2,51,36,cftj6g399tknheudaxsdpfdgb,1,29.1,25.0,2025-04-13T13:08:35.491Z,2025-04-13T13:11:09Z,195o7hchielt14ic49r3k06sq,Serginho,,,5649301163,233,534,5649300825,13,,5649300829,152,,5649300833,285,,5649300827,56,Back,5649320007,295,,5649320247,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800653911,534,4,2,51,36,ahnt9ejgwj58ul8auzdvi3czf,0,70.9,75.0,2025-04-13T13:08:35.492Z,2025-04-13T17:42:47Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649301105,13,,5649301109,152,,5649301107,56,Center,5649301113,286,,5650853303,189,,5649301209,233,491,5649655175,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654127,492,1,2,51,46,cftj6g399tknheudaxsdpfdgb,1,32.7,19.7,2025-04-13T13:08:45.592Z,2025-04-13T13:09:09Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649302335,213,2.68,5649302331,141,27.1,5649302321,5,,5649302325,152,,5649302327,56,Back,5649302333,212,11.3,5649302329,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654221,493,1,2,51,48,cftj6g399tknheudaxsdpfdgb,1,23.9,28.0,2025-04-13T13:08:47.685Z,2025-04-13T13:08:50Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649302893,140,27.7,5649302895,141,59.6,5649302897,212,21.9,5649302899,213,1.39,5649302891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654345,494,1,2,51,53,cftj6g399tknheudaxsdpfdgb,1,33.8,58.1,2025-04-13T13:08:52.841Z,2025-04-13T13:08:56Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649303593,56,Back,5649303607,212,17.1,5649303597,140,34.2,5649303603,141,33.0,5649303611,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654423,495,1,2,51,57,cftj6g399tknheudaxsdpfdgb,1,36.6,29.1,2025-04-13T13:08:55.857Z,2025-04-13T13:08:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649304023,140,61.2,5649304031,213,5.79,5649304021,56,Right,5649304029,212,29.3,5649304027,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654449,496,1,2,52,0,cftj6g399tknheudaxsdpfdgb,0,69.1,6.1,2025-04-13T13:08:59.122Z,2025-04-13T13:08:59Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649304129,140,87.2,5649304127,56,Right,5649304131,141,14.3,5649304135,212,19.8,5649304139,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654533,536,1,2,52,3,ahnt9ejgwj58ul8auzdvi3czf,1,22.2,90.1,2025-04-13T13:09:02.045Z,2025-04-13T17:43:07Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5649304577,212,13.9,5649304579,213,6.08,5649304575,141,85.9,5649304571,56,Back,5649304573,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654547,537,1,2,52,4,ahnt9ejgwj58ul8auzdvi3czf,1,36.6,84.8,2025-04-13T13:09:03.725Z,2025-04-13T13:09:04Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5649304655,141,72.5,5649304657,212,13.3,5649304659,213,3.82,5649304651,56,Back,5649304653,140,26.7,5649304709,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654669,538,1,2,52,6,ahnt9ejgwj58ul8auzdvi3czf,1,28.9,64.6,2025-04-13T13:09:05.805Z,2025-04-13T17:43:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649305253,213,4.67,5649305243,56,Back,5649305247,141,48.9,5649305249,212,10.7,5649305245,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654757,539,1,2,52,10,ahnt9ejgwj58ul8auzdvi3czf,1,32.7,43.1,2025-04-13T13:09:09.278Z,2025-04-13T13:09:12Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5649305731,56,Right,5649305735,141,1.9,5649305739,213,5.44,5649305737,212,37.4,5649305733,140,56.3,5649305741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800654777,540,1,2,52,13,ahnt9ejgwj58ul8auzdvi3czf,1,64.9,4.0,2025-04-13T13:09:12.766Z,2025-04-13T13:09:13Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649305853,212,11.5,5649305851,141,15.1,5649305855,213,2.42,5649305849,140,56.7,5649305847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
