id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/17/value
2710626529,346,8,2,49,32,36g6ifzjliec1jqnbtf7yesme,1,24.8,65.6,2024-08-18T17:09:41.409Z,2024-08-18T19:07:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5158302087,384,,5157769291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626553,348,1,2,49,33,36g6ifzjliec1jqnbtf7yesme,1,29.5,60.8,2024-08-18T17:09:42.561Z,2024-08-18T17:09:43Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157769423,140,31.8,5157769429,213,1.21,5157769425,141,70.2,5157769427,212,6.8,5157769421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626569,349,1,2,49,34,36g6ifzjliec1jqnbtf7yesme,0,31.8,70.2,2024-08-18T17:09:43.361Z,2024-08-18T17:09:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157769519,141,66.6,5157769515,56,Center,5157769523,213,6.18,5157769521,212,23.0,5157769517,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626607,589,1,2,49,36,9qsmopgutr7ut5g6workk8w4i,1,45.6,36.4,2024-08-18T17:09:45.579Z,2024-08-18T17:09:47Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157769685,141,31.6,5157769687,212,17.3,5157769681,56,Center,5157769683,140,61.8,5157769689,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626639,591,1,2,49,38,9qsmopgutr7ut5g6workk8w4i,1,62.9,33.1,2024-08-18T17:09:47.569Z,2024-08-18T17:09:49Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157769819,56,Center,5157769833,213,3.61,5157769825,141,25.3,5157769829,212,11.7,5157769821,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626663,592,1,2,49,40,9qsmopgutr7ut5g6workk8w4i,1,52.6,25.8,2024-08-18T17:09:49.386Z,2024-08-18T17:09:51Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157769935,141,36.4,5157769937,212,12.0,5157769931,56,Center,5157769933,140,61.7,5157769939,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626695,350,83,2,49,41,36g6ifzjliec1jqnbtf7yesme,0,34.9,81.4,2024-08-18T17:09:51.049Z,2024-08-18T17:14:19Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157770471,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626719,593,1,2,49,42,9qsmopgutr7ut5g6workk8w4i,1,61.0,35.8,2024-08-18T17:09:51.339Z,2024-08-18T17:09:55Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157770193,140,63.5,5157770199,213,4.84,5157770191,56,Right,5157770195,141,5.0,5157770197,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626749,594,1,2,49,46,9qsmopgutr7ut5g6workk8w4i,1,63.5,5.2,2024-08-18T17:09:55.563Z,2024-08-18T17:09:57Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157770381,56,Center,5157770379,155,,5157770393,212,19.6,5157770385,140,75.2,5157770389,141,27.7,5157770397,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626757,595,61,2,49,47,9qsmopgutr7ut5g6workk8w4i,0,75.1,27.3,2024-08-18T17:09:56.754Z,2024-08-18T17:09:59Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157770429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626797,352,1,2,49,49,36g6ifzjliec1jqnbtf7yesme,1,24.9,73.1,2024-08-18T17:09:58.817Z,2024-08-18T17:10:00Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5157770633,141,58.3,5157770631,140,31.7,5157770635,212,12.3,5157770629,56,Back,5157770637,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626847,353,3,2,49,51,36g6ifzjliec1jqnbtf7yesme,1,32.2,51.0,2024-08-18T17:10:00.209Z,2024-08-18T19:08:03Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157770915,285,,5157770939,233,596,5158305103,465,,5157770911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626813,596,45,2,49,51,9qsmopgutr7ut5g6workk8w4i,0,67.8,49.0,2024-08-18T17:10:00.209Z,2024-08-18T17:56:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157770709,56,Center,5157770963,233,353,5157770711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626891,354,1,2,49,54,36g6ifzjliec1jqnbtf7yesme,1,46.1,42.6,2024-08-18T17:10:04.098Z,2024-08-18T17:10:07Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157771125,213,5.12,5157771119,140,53.4,5157771121,141,16.4,5157771123,212,19.4,5157771117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626925,355,1,2,49,57,36g6ifzjliec1jqnbtf7yesme,1,56.5,13.0,2024-08-18T17:10:06.993Z,2024-08-18T17:10:09Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157771295,140,67.2,5157771301,213,5.86,5157771297,141,5.5,5157771293,56,Right,5157771299,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626947,356,1,2,49,59,36g6ifzjliec1jqnbtf7yesme,1,68.4,5.7,2024-08-18T17:10:08.897Z,2024-08-18T17:10:11Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5157771403,212,20.7,5157771399,140,87.2,5157771401,141,14.9,5157771405,213,0.31,5157771397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710626979,357,1,2,50,2,36g6ifzjliec1jqnbtf7yesme,1,89.3,18.0,2024-08-18T17:10:11.442Z,2024-08-18T19:08:51Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,1.0,,5158307703,224,,5157771595,212,19.2,5157771589,56,Center,5157771597,213,1.39,5157771591,140,92.6,5157772263,154,,5157772261,210,13,5157771593,141,45.8,5158307705,20,,5157771585,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627013,358,13,2,50,5,36g6ifzjliec1jqnbtf7yesme,1,93.7,46.8,2024-08-18T17:10:14.408Z,2024-08-18T19:08:41Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5157772287,214,,5157772293,231,48.6,5157772285,103,6.9,5157771907,20,,5157771769,17,,5157772275,29,,5157772277,154,,5157771771,56,Center,5158309269,108,,5157772273,73,,5157771767,22,,5157772279,55,357,5157772291,230,99.7,5157772289,328,,5157772283,102,68.1,,,,,,,,,,,,,,,,,
2710627019,359,5,2,50,5,36g6ifzjliec1jqnbtf7yesme,0,101.2,68.0,2024-08-18T17:10:14.699Z,2024-08-18T17:15:47Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5157771821,346,,5157771819,56,Center,5157773819,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627337,597,5,2,50,5,9qsmopgutr7ut5g6workk8w4i,1,-1.2,32.0,2024-08-18T17:10:14.699Z,2024-08-18T17:15:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157773701,56,Back,5157773783,233,359,5157773705,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627353,598,1,2,50,35,9qsmopgutr7ut5g6workk8w4i,1,3.2,50.0,2024-08-18T17:10:44.458Z,2024-08-18T17:11:00Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157773871,237,,5157773861,140,4.8,5157775055,189,,5157773865,212,9.1,5157773867,213,4.90,5157773857,124,,5157773863,141,36.9,5157773859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627397,599,1,2,50,36,9qsmopgutr7ut5g6workk8w4i,1,4.8,36.7,2024-08-18T17:10:45.306Z,2024-08-18T19:08:59Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5158311019,189,,5157774191,213,1.68,5157774175,56,Back,5157774183,141,50.6,5157774187,212,9.5,5157774179,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627435,600,1,2,50,40,9qsmopgutr7ut5g6workk8w4i,0,12.6,52.8,2024-08-18T17:10:50.090Z,2024-08-18T17:10:53Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157774361,213,5.68,5157774351,56,Right,5157774349,155,,5157774357,212,53.5,5157774355,141,7.9,5157774365,1,,5157774353,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627445,361,44,2,50,43,36g6ifzjliec1jqnbtf7yesme,1,44.7,91.1,2024-08-18T17:10:52.281Z,2024-08-18T17:56:07Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5157774419,56,Back,5157774441,233,601,5157774421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627439,601,44,2,50,43,9qsmopgutr7ut5g6workk8w4i,0,55.3,8.9,2024-08-18T17:10:52.282Z,2024-08-18T17:56:07Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157774381,286,,5157774379,56,Right,5157774499,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627477,362,1,2,50,43,36g6ifzjliec1jqnbtf7yesme,1,43.2,89.7,2024-08-18T17:10:52.689Z,2024-08-18T17:10:55Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5157774617,56,Left,5157774629,213,5.82,5157774615,3,,5157774621,141,79.9,5157774619,140,55.8,5157774625,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627495,363,1,2,50,45,36g6ifzjliec1jqnbtf7yesme,1,56.8,81.2,2024-08-18T17:10:54.993Z,2024-08-18T17:10:56Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157774703,56,Left,5157774723,213,0.48,5157774709,140,64.2,5157774715,141,87.2,5157774699,3,,5157774719,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627521,365,3,2,50,48,36g6ifzjliec1jqnbtf7yesme,0,64.0,86.6,2024-08-18T17:10:57.809Z,2024-08-18T19:09:16Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5157774829,286,,5158312511,464,,5157774989,233,602,5157774827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627541,602,7,2,50,48,9qsmopgutr7ut5g6workk8w4i,1,36.0,13.4,2024-08-18T17:10:57.810Z,2024-08-18T19:09:18Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157774909,285,,5158312695,383,,5157774969,233,365,5157774907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627605,604,1,2,50,52,9qsmopgutr7ut5g6workk8w4i,1,32.4,29.7,2024-08-18T17:11:01.434Z,2024-08-18T17:11:02Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157775191,141,51.2,5157775193,212,14.9,5157775187,56,Back,5157775195,213,1.37,5157775189,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627635,605,1,2,50,53,9qsmopgutr7ut5g6workk8w4i,1,35.4,51.6,2024-08-18T17:11:02.298Z,2024-08-18T17:11:04Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157775379,141,57.6,5157775383,212,9.6,5157775371,56,Back,5157775375,140,27.1,5157775385,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627677,606,1,2,50,55,9qsmopgutr7ut5g6workk8w4i,1,27.3,57.6,2024-08-18T17:11:04.521Z,2024-08-18T17:11:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157775613,212,15.7,5157775605,140,29.4,5157775609,141,34.8,5157775601,56,Back,5157775617,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627699,607,1,2,50,57,9qsmopgutr7ut5g6workk8w4i,1,29.4,34.8,2024-08-18T17:11:06.698Z,2024-08-18T19:09:28Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157775707,213,2.92,5157775705,212,5.6,5157775699,56,Back,5157775701,140,24.2,5157775703,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627711,608,1,2,51,0,9qsmopgutr7ut5g6workk8w4i,1,25.9,32.7,2024-08-18T17:11:09.225Z,2024-08-18T17:11:10Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157775777,140,31.8,5157775773,56,Back,5157775781,141,14.1,5157775787,213,5.17,5157775785,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627733,609,1,2,51,0,9qsmopgutr7ut5g6workk8w4i,1,32.0,13.7,2024-08-18T17:11:09.914Z,2024-08-18T17:11:12Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157775917,1,,5157775915,213,2.17,5157775909,140,14.9,5157775911,141,52.7,5157775907,56,Back,5157775913,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627741,610,1,2,51,3,9qsmopgutr7ut5g6workk8w4i,1,14.8,50.1,2024-08-18T17:11:12.666Z,2024-08-18T17:11:13Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157775987,212,14.9,5157775985,141,49.6,5157775981,56,Back,5157775989,213,6.26,5157775983,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627845,611,1,2,51,4,9qsmopgutr7ut5g6workk8w4i,1,28.8,49.7,2024-08-18T17:11:13.770Z,2024-08-18T17:11:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157776531,140,15.2,5157776533,141,30.4,5157776537,213,3.88,5157776535,212,19.4,5157776529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627879,612,1,2,51,13,9qsmopgutr7ut5g6workk8w4i,1,27.1,44.8,2024-08-18T17:11:22.329Z,2024-08-18T17:11:24Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157776747,141,72.0,5157776745,140,20.5,5157776749,212,19.8,5157776751,213,1.93,5157776743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627921,613,1,2,51,15,9qsmopgutr7ut5g6workk8w4i,1,21.9,65.4,2024-08-18T17:11:24.778Z,2024-08-18T17:11:29Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157776991,56,Back,5157776995,141,43.3,5157776997,212,18.3,5157776993,140,11.9,5157776999,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710627997,614,1,2,51,19,9qsmopgutr7ut5g6workk8w4i,1,14.1,53.9,2024-08-18T17:11:28.891Z,2024-08-18T17:11:34Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157777375,212,44.4,5157777367,140,42.5,5157777383,1,,5157777371,141,5.6,5157777361,155,,5157777379,213,5.45,5157777363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628003,615,1,2,51,25,9qsmopgutr7ut5g6workk8w4i,1,44.1,5.5,2024-08-18T17:11:34.442Z,2024-08-18T17:11:35Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157777453,141,30.1,5157777449,56,Back,5157777451,140,44.1,5157777455,212,16.7,5157777457,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628041,616,1,2,51,26,9qsmopgutr7ut5g6workk8w4i,1,44.1,30.0,2024-08-18T17:11:35.402Z,2024-08-18T17:11:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157777685,141,13.1,5157777687,212,35.3,5157777681,56,Right,5157777691,1,,5157777683,140,75.9,5157777689,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628091,617,1,2,51,29,9qsmopgutr7ut5g6workk8w4i,1,88.0,13.7,2024-08-18T17:11:38.570Z,2024-08-18T19:10:00Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,1.0,,5157779321,210,13,5157777921,2,,5157777925,56,Center,5157777931,212,29.7,5157777927,140,89.5,5157777923,155,,5157777929,141,57.3,5157779323,154,,5158316485,224,,5158316487,20,,5157777933,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628095,618,13,2,51,32,9qsmopgutr7ut5g6workk8w4i,1,89.2,57.9,2024-08-18T17:11:41.754Z,2024-08-18T19:10:09Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5157777969,17,,5157779357,29,,5157779367,103,20.8,5157779365,102,58.2,5157779355,83,,5157779361,55,617,5157779359,154,,5157779369,108,,5157779373,328,,5157779379,230,97.6,5157777967,22,,5157778711,72,,5157777971,56,Center,5157779383,231,50.2,,,,,,,,,,,,,,,,,,,,
2710628269,366,5,2,51,32,36g6ifzjliec1jqnbtf7yesme,1,-0.7000000000000001,46.7,2024-08-18T17:11:42.081Z,2024-08-18T17:15:48Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157779045,233,619,5157779001,56,Back,5157779003,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628101,619,5,2,51,32,9qsmopgutr7ut5g6workk8w4i,0,100.7,53.3,2024-08-18T17:11:42.081Z,2024-08-18T17:15:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157779065,233,366,5157778011,346,,5157778009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628289,367,1,2,51,47,36g6ifzjliec1jqnbtf7yesme,1,2.9,43.1,2024-08-18T17:11:56.224Z,2024-08-18T17:11:57Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5157779107,213,5.69,5157779105,212,12.2,5157779097,124,,5157779101,140,12.5,5157779111,237,,5157779153,189,,5157779103,141,33.1,5157779099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628331,368,1,2,51,48,36g6ifzjliec1jqnbtf7yesme,1,14.0,30.9,2024-08-18T17:11:57.713Z,2024-08-18T17:12:00Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157779421,141,33.9,5157779425,213,0.18,5157779419,140,24.9,5157779423,212,11.6,5157779417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628335,369,50,2,51,50,36g6ifzjliec1jqnbtf7yesme,1,23.8,31.4,2024-08-18T17:12:00.064Z,2024-08-18T19:10:23Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157779447,285,,5157779445,56,Back,5157779629,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628347,620,7,2,51,50,9qsmopgutr7ut5g6workk8w4i,0,76.2,68.6,2024-08-18T17:12:00.065Z,2024-08-18T19:10:23Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157779511,56,Center,5158318871,385,,5157779611,233,369,5157779515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710723277,753,61,2,51,51,36g6ifzjliec1jqnbtf7yesme,1,27.9,23.6,2024-08-18T17:12:00.330Z,2024-08-18T19:10:29Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5158319615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628389,622,1,2,51,52,9qsmopgutr7ut5g6workk8w4i,1,74.4,70.0,2024-08-18T17:12:01.401Z,2024-08-18T17:12:03Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157779715,56,Center,5157779723,141,47.5,5157779729,213,5.41,5157779727,212,20.0,5157779719,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628365,370,83,2,51,52,36g6ifzjliec1jqnbtf7yesme,0,22.8,32.4,2024-08-18T17:12:01.536Z,2024-08-18T17:12:06Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157779983,399,7z1pv1wezn5rydamnknklv2ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628395,623,61,2,51,54,9qsmopgutr7ut5g6workk8w4i,0,88.2,51.6,2024-08-18T17:12:03.257Z,2024-08-18T19:10:50Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5157779749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628409,371,12,2,51,54,36g6ifzjliec1jqnbtf7yesme,1,11.8,40.7,2024-08-18T17:12:03.258Z,2024-08-18T19:43:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5158322453,141,40.5,5157779845,56,Back,5158495995,233,624,5158322451,140,14.4,5158322455,212,2.7,5158323155,397,,5158322457,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628411,624,74,2,51,54,9qsmopgutr7ut5g6workk8w4i,1,86.6,50.3,2024-08-18T17:12:03.259Z,2024-08-18T19:43:09Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5158496035,233,371,5158322845,397,,5158322659,285,,5157779867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628445,373,4,2,51,58,36g6ifzjliec1jqnbtf7yesme,1,22.2,62.5,2024-08-18T17:12:07.648Z,2024-08-18T17:55:30Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157780161,152,,5157780165,285,,5157780157,13,,5157780163,265,,5157780159,56,Back,5157780347,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628453,625,4,2,51,58,9qsmopgutr7ut5g6workk8w4i,0,77.8,37.5,2024-08-18T17:12:07.649Z,2024-08-18T17:55:31Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157780313,265,,5157780307,13,,5157780375,233,373,5157780315,286,,5157780309,56,Center,5157780311,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628639,374,1,2,52,2,36g6ifzjliec1jqnbtf7yesme,1,25.8,57.4,2024-08-18T17:12:12.016Z,2024-08-18T17:12:20Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5157781173,213,1.29,5157781169,141,74.8,5157781163,152,,5157781161,5,,5157781171,212,12.3,5157781167,140,29.1,5157781165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628655,375,1,2,52,10,36g6ifzjliec1jqnbtf7yesme,1,42.6,41.9,2024-08-18T17:12:19.889Z,2024-08-18T17:12:21Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157781277,213,2.43,5157781275,212,16.4,5157781271,140,30.8,5157781269,56,Back,5157781273,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628699,376,1,2,52,12,36g6ifzjliec1jqnbtf7yesme,1,30.8,57.6,2024-08-18T17:12:21.824Z,2024-08-18T17:12:25Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157781557,213,0.93,5157781555,212,16.6,5157781551,140,40.3,5157781553,141,77.1,5157781549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628721,377,1,2,52,15,36g6ifzjliec1jqnbtf7yesme,1,39.7,73.6,2024-08-18T17:12:24.912Z,2024-08-18T17:12:26Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5157781699,213,5.03,5157781685,56,Back,5157781691,141,55.0,5157781687,140,43.7,5157781695,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710628741,378,43,2,52,17,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T17:12:26.656Z,2024-08-18T17:12:31Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157781829,141,47.0,5157781833,213,5.24,5157782033,144,1,5157781827,140,48.6,5157781831,212,6.2,5157781825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
