id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2818198207,406,1,1,43,23,ahnt9ejgwj58ul8auzdvi3czf,1,14.0,37.4,2025-05-24T13:43:25.559Z,2025-05-24T13:43:31Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746239935,212,13.5,5746239929,56,Back,5746239933,141,45.8,5746239927,123,,5746239937,213,0.44,5746239931,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198299,407,1,1,43,28,ahnt9ejgwj58ul8auzdvi3czf,0,35.8,53.0,2025-05-24T13:43:30.975Z,2025-05-24T13:43:36Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746240421,141,0.0,5746240427,1,,5746240415,155,,5746240419,140,90.7,5746240423,212,68.4,5746240417,56,Right,5746240425,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198309,408,5,1,43,33,ahnt9ejgwj58ul8auzdvi3czf,0,89.0,-1.4,2025-05-24T13:43:36.486Z,2025-05-24T13:55:39Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746240665,233,415,5746240477,347,,5746240475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198345,415,5,1,43,33,cftj6g399tknheudaxsdpfdgb,1,11.0,101.4,2025-05-24T13:43:36.486Z,2025-05-24T13:43:41Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5746240633,347,,5746240631,56,Back,5746240643,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198503,416,1,1,43,52,cftj6g399tknheudaxsdpfdgb,1,13.6,100.0,2025-05-24T13:43:54.708Z,2025-05-24T13:43:58Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746241577,140,23.9,5746241581,212,14.3,5746241579,141,88.1,5746241575,56,Back,5746241573,107,,5746241583,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818456989,897,50,1,43,54,cftj6g399tknheudaxsdpfdgb,1,24.3,93.6,2025-05-24T13:43:56.767Z,2025-05-24T19:23:50Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5747694103,56,Back,5747694209,233,988,5747694105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818456995,988,7,1,43,54,ahnt9ejgwj58ul8auzdvi3czf,0,75.7,6.4,2025-05-24T13:43:56.768Z,2025-05-24T19:23:50Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5747694131,56,Right,5747694145,233,897,5747694135,286,,5747694139,385,,5747694143,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198507,417,61,1,43,55,cftj6g399tknheudaxsdpfdgb,1,23.8,88.1,2025-05-24T13:43:58.316Z,2025-05-24T19:23:58Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5746241607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198521,409,45,1,43,56,ahnt9ejgwj58ul8auzdvi3czf,0,81.7,2.6,2025-05-24T13:43:58.703Z,2025-05-24T19:24:10Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746241677,286,,5746241813,233,418,5746241675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198539,418,3,1,43,56,cftj6g399tknheudaxsdpfdgb,1,18.3,97.4,2025-05-24T13:43:58.703Z,2025-05-24T19:24:09Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746241755,285,,5747695837,465,,5746241795,233,409,5746241753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198553,419,1,1,43,57,cftj6g399tknheudaxsdpfdgb,0,22.8,97.1,2025-05-24T13:44:00.164Z,2025-05-24T19:24:24Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746247497,236,,5746241833,213,5.57,5746241829,141,96.3,5746241825,56,Back,5746241831,212,0.8,5746247499,233,428,5746247503,286,,5746241827,140,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199521,428,74,1,43,57,ahnt9ejgwj58ul8auzdvi3czf,1,77.5,1.9,2025-05-24T13:44:00.165Z,2025-05-24T19:24:50Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746247263,56,Right,5746247519,233,419,5746247265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198631,411,1,1,44,3,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,8.2,2025-05-24T13:44:05.623Z,2025-05-24T13:44:08Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746242217,212,22.9,5746242211,56,Right,5746242215,141,10.0,5746242213,140,66.8,5746242221,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198679,412,1,1,44,6,ahnt9ejgwj58ul8auzdvi3czf,1,66.5,13.1,2025-05-24T13:44:08.648Z,2025-05-24T19:25:04Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746242507,140,57.8,5746242511,212,14.7,5746242505,56,Center,5746242509,141,30.1,5746242513,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198735,413,1,1,44,9,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,30.6,2025-05-24T13:44:12.208Z,2025-05-24T13:44:15Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746242801,140,73.9,5746242807,213,5.48,5746242803,141,2.5,5746242805,212,26.7,5746242799,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198767,414,1,1,44,13,ahnt9ejgwj58ul8auzdvi3czf,1,74.5,3.1,2025-05-24T13:44:15.672Z,2025-05-24T13:44:18Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746243021,212,8.9,5746243019,141,11.0,5746243015,56,Right,5746243023,213,2.49,5746243017,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198815,415,1,1,44,16,ahnt9ejgwj58ul8auzdvi3czf,1,66.1,12.3,2025-05-24T13:44:18.560Z,2025-05-24T13:44:21Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746243263,56,Center,5746243265,140,52.2,5746243269,212,18.3,5746243271,213,2.49,5746243267,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198843,416,1,1,44,19,ahnt9ejgwj58ul8auzdvi3czf,1,54.6,31.6,2025-05-24T13:44:21.856Z,2025-05-24T13:44:24Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746243435,141,13.5,5746243439,213,5.21,5746243437,212,14.0,5746243433,140,61.0,5746243431,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198859,417,1,1,44,21,ahnt9ejgwj58ul8auzdvi3czf,1,61.8,13.1,2025-05-24T13:44:24.384Z,2025-05-24T13:44:26Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746243541,212,11.3,5746243535,56,Right,5746243539,141,17.9,5746243543,213,0.29,5746243537,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198863,418,1,1,44,23,ahnt9ejgwj58ul8auzdvi3czf,0,72.1,17.9,2025-05-24T13:44:25.760Z,2025-05-24T19:25:21Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746243553,140,68.5,5746243601,156,,5746243555,141,10.4,5746243559,213,4.07,5746243551,56,Right,5746243557,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198883,419,45,1,44,25,ahnt9ejgwj58ul8auzdvi3czf,0,67.6,10.7,2025-05-24T13:44:28.184Z,2025-05-24T19:25:34Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746243807,233,421,5746243691,56,Right,5747702033,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198899,421,3,1,44,25,cftj6g399tknheudaxsdpfdgb,1,32.4,89.3,2025-05-24T13:44:28.184Z,2025-05-24T19:25:33Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5747701893,464,,5746243799,233,419,5747701891,285,,5746243793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198907,422,1,1,44,28,cftj6g399tknheudaxsdpfdgb,0,35.3,90.3,2025-05-24T13:44:31.149Z,2025-05-24T13:44:32Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746243827,56,Back,5746243835,213,0.49,5746243829,140,49.4,5746243833,212,16.8,5746243831,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198919,420,5,1,44,29,ahnt9ejgwj58ul8auzdvi3czf,1,55.8,-2.0,2025-05-24T13:44:31.834Z,2025-05-24T13:55:39Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746243887,56,Right,5746243889,347,,5746243907,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818198909,423,5,1,44,29,cftj6g399tknheudaxsdpfdgb,0,44.2,102.0,2025-05-24T13:44:31.834Z,2025-05-24T13:44:37Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746243839,347,,5746243837,56,Back,5746243919,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199039,421,1,1,44,35,ahnt9ejgwj58ul8auzdvi3czf,1,48.1,0.0,2025-05-24T13:44:38.489Z,2025-05-24T13:44:41Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746244483,141,16.8,5746244479,56,Back,5746244485,212,14.1,5746244481,140,41.4,5746244487,213,2.09,5746244477,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199155,422,1,1,44,38,ahnt9ejgwj58ul8auzdvi3czf,1,42.0,21.3,2025-05-24T13:44:41.296Z,2025-05-24T13:44:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746245093,140,39.4,5746245099,213,1.69,5746245095,141,55.5,5746245091,56,Back,5746245097,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199195,423,1,1,44,46,ahnt9ejgwj58ul8auzdvi3czf,1,44.6,54.8,2025-05-24T13:44:49.105Z,2025-05-24T13:44:51Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746245301,213,4.69,5746245297,141,17.6,5746245299,212,25.3,5746245295,140,44.1,5746245293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199217,424,1,1,44,48,ahnt9ejgwj58ul8auzdvi3czf,1,46.5,16.5,2025-05-24T13:44:51.545Z,2025-05-24T13:44:53Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746245403,56,Center,5746245415,213,0.48,5746245413,212,17.7,5746245409,141,28.5,5746245407,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199231,425,1,1,44,50,ahnt9ejgwj58ul8auzdvi3czf,1,61.5,28.5,2025-05-24T13:44:52.937Z,2025-05-24T13:44:54Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746245513,213,3.13,5746245505,56,Center,5746245509,141,28.6,5746245511,212,8.6,5746245507,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199255,426,1,1,44,51,ahnt9ejgwj58ul8auzdvi3czf,1,53.3,28.6,2025-05-24T13:44:54.185Z,2025-05-24T13:44:56Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746245637,213,0.55,5746245631,140,57.9,5746245629,56,Center,5746245635,212,5.7,5746245633,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199271,424,83,1,44,52,cftj6g399tknheudaxsdpfdgb,0,40.8,54.8,2025-05-24T13:44:55.038Z,2025-05-24T13:56:38Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5746272011,399,n2annzbap7hll02zo2v0ccgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199261,427,3,1,44,53,ahnt9ejgwj58ul8auzdvi3czf,0,57.5,37.2,2025-05-24T13:44:56.138Z,2025-05-24T19:26:25Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5747705651,464,,5746245999,233,425,5746245681,56,Center,5746245683,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199295,425,7,1,44,53,cftj6g399tknheudaxsdpfdgb,1,42.5,62.8,2025-05-24T13:44:56.139Z,2025-05-24T19:26:29Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746245919,285,,5747705929,389,,5746245917,56,Back,5746245943,233,427,5747705927,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199315,427,1,1,44,56,cftj6g399tknheudaxsdpfdgb,1,48.2,45.2,2025-05-24T13:44:58.701Z,2025-05-24T19:26:34Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5746246051,212,15.7,5746246045,56,Back,5746246049,141,66.4,5746246047,140,42.3,5746246053,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199319,428,1,1,44,57,cftj6g399tknheudaxsdpfdgb,1,34.3,64.2,2025-05-24T13:45:00.310Z,2025-05-24T19:26:41Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746246081,141,86.5,5746246077,56,Back,5746246083,212,21.9,5746246079,140,49.4,5746246085,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199347,429,1,1,44,59,cftj6g399tknheudaxsdpfdgb,1,49.3,85.2,2025-05-24T13:45:01.630Z,2025-05-24T19:26:46Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746246233,56,Back,5746246237,141,69.7,5746246239,212,15.4,5746246235,140,38.6,5746246241,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199397,430,1,1,45,0,cftj6g399tknheudaxsdpfdgb,1,38.8,70.6,2025-05-24T13:45:03.086Z,2025-05-24T13:45:06Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746246543,140,29.1,5746246539,56,Back,5746246545,141,86.8,5746246549,213,2.32,5746246547,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199457,432,70,1,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T13:45:03.182Z,2025-05-24T19:26:58Z,,,,,5746246877,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199449,431,1,1,45,3,cftj6g399tknheudaxsdpfdgb,1,30.6,87.5,2025-05-24T13:45:05.942Z,2025-05-24T19:26:55Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746246839,141,67.7,5746246835,56,Back,5746246841,212,15.5,5746246843,213,4.19,5746246837,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199499,433,1,1,45,6,cftj6g399tknheudaxsdpfdgb,1,20.2,68.3,2025-05-24T13:45:08.582Z,2025-05-24T19:27:09Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746247137,213,6.27,5746247127,56,Back,5746247131,141,68.1,5746247129,140,28.5,5746247133,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199525,434,1,1,45,8,cftj6g399tknheudaxsdpfdgb,1,36.5,51.2,2025-05-24T13:45:11.382Z,2025-05-24T19:27:17Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746247283,56,Back,5746247289,212,28.5,5746247285,140,45.8,5746247291,213,5.06,5747709649,189,,5746247287,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199553,435,1,1,45,12,cftj6g399tknheudaxsdpfdgb,1,49.3,13.5,2025-05-24T13:45:15.494Z,2025-05-24T13:45:19Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746247471,56,Right,5746247487,213,5.96,5746247485,212,18.4,5746247475,140,65.9,5746247479,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199563,436,1,1,45,16,cftj6g399tknheudaxsdpfdgb,0,64.2,19.5,2025-05-24T13:45:18.943Z,2025-05-24T19:27:33Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746247549,212,4.0,5746247813,233,429,5746247551,213,0.14,5746247543,140,68.0,5746247539,56,Right,5746247811,236,,5746247547,141,20.3,5746247817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199603,429,74,1,45,16,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,80.1,2025-05-24T13:45:18.944Z,2025-05-24T19:27:36Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5746247783,56,Back,5746247823,233,436,5746247785,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818460075,898,61,1,45,17,cftj6g399tknheudaxsdpfdgb,1,67.5,20.8,2025-05-24T13:45:19.649Z,2025-05-24T19:27:46Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5747711477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199621,430,61,1,45,18,ahnt9ejgwj58ul8auzdvi3czf,1,36.4,52.8,2025-05-24T13:45:21.241Z,2025-05-24T19:27:49Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746247867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199651,437,1,1,45,21,cftj6g399tknheudaxsdpfdgb,1,64.1,47.0,2025-05-24T13:45:23.846Z,2025-05-24T19:28:02Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746248047,141,82.6,5746248051,213,1.11,5746248049,212,27.1,5746248045,140,75.6,5746248043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199677,438,1,1,45,24,cftj6g399tknheudaxsdpfdgb,1,79.6,79.3,2025-05-24T13:45:26.839Z,2025-05-24T13:45:28Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746248203,140,95.6,5746248205,141,79.3,5746248209,213,0.00,5746248201,56,Left,5746248207,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199723,439,1,1,45,26,cftj6g399tknheudaxsdpfdgb,0,92.9,80.5,2025-05-24T13:45:28.736Z,2025-05-24T19:28:09Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746248491,212,35.0,5746248489,141,30.3,5746248485,56,Center,5746248483,155,,5747713203,224,,5746248487,140,100.0,5746248493,213,4.94,5746248481,2,,5747713205,72,5746248495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199939,431,5,1,45,30,ahnt9ejgwj58ul8auzdvi3czf,1,-0.8,65.6,2025-05-24T13:45:33.057Z,2025-05-24T13:55:40Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746249635,56,Back,5746249655,233,440,5746249637,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199725,440,5,1,45,30,cftj6g399tknheudaxsdpfdgb,0,100.8,34.4,2025-05-24T13:45:33.057Z,2025-05-24T13:55:40Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746248503,56,Center,5746249671,233,431,5746248505,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199959,432,1,1,45,42,ahnt9ejgwj58ul8auzdvi3czf,1,5.6,47.0,2025-05-24T13:45:45.410Z,2025-05-24T19:28:25Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746249741,140,10.8,5746249737,124,,5746249747,213,1.27,5746249739,56,Back,5746249743,141,72.7,5746249953,189,,5746249745,212,18.3,5746249751,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818199967,433,1,1,45,44,ahnt9ejgwj58ul8auzdvi3czf,1,9.4,69.5,2025-05-24T13:45:46.706Z,2025-05-24T19:28:29Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746249783,213,4.25,5746249775,56,Back,5746250141,189,,5746249779,141,54.0,5746249781,212,11.8,5746249777,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200563,435,1,1,45,45,ahnt9ejgwj58ul8auzdvi3czf,0,3.9,51.6,2025-05-24T13:45:47.558Z,2025-05-24T19:28:32Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746253081,1,,5746253071,56,Back,5746253077,212,44.6,5746253073,140,43.6,5746253075,141,75.0,5746253079,213,0.36,5746253069,157,,5746253769,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200039,442,1,1,45,50,cftj6g399tknheudaxsdpfdgb,1,62.5,18.3,2025-05-24T13:45:52.631Z,2025-05-24T13:45:56Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746250129,141,37.9,5746250125,56,Center,5746250127,140,60.8,5746250131,212,13.4,5746250133,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200061,443,1,1,45,53,cftj6g399tknheudaxsdpfdgb,1,74.8,38.2,2025-05-24T13:45:56.319Z,2025-05-24T13:45:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746250309,56,Right,5746250311,140,76.3,5746250317,213,4.82,5746250313,141,17.0,5746250315,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200093,444,1,1,45,56,cftj6g399tknheudaxsdpfdgb,1,77.1,16.8,2025-05-24T13:45:59.063Z,2025-05-24T13:46:02Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5746250505,140,59.0,5746250509,212,19.0,5746250511,213,3.14,5746250507,141,16.8,5746250503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200125,445,1,1,45,59,cftj6g399tknheudaxsdpfdgb,1,60.5,16.5,2025-05-24T13:46:01.657Z,2025-05-24T13:46:09Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746250697,212,45.5,5746250691,56,Center,5746250689,155,,5746250701,1,,5746250695,141,57.5,5746250699,213,0.66,5746250693,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200129,434,30,1,46,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T13:46:03.486Z,2025-05-24T13:46:11Z,,,,,5746250705,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818200133,446,30,1,46,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T13:46:03.486Z,2025-05-24T13:46:10Z,,,,,5746250723,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818205701,456,18,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T14:01:34.710Z,2025-05-24T14:02:38Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746282799,42,,5746282835,55,457,5746282801,44,Midfielder,5746282803,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818205705,457,19,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T14:01:34.711Z,2025-05-24T14:02:38Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5746282827,293,5,5746282821,145,7,5746282831,55,456,5746282817,42,,5746282825,292,5,5746282829,44,Midfielder,5746282823,59,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818205749,458,18,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-24T14:01:34.810Z,2025-05-24T14:02:43Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746283081,59,36,5746283079,44,Midfielder,5746283077,42,,5746283125,55,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
