id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2731745379,439,1,2,46,16,cftj6g399tknheudaxsdpfdgb,1,34.5,69.9,2024-10-06T15:07:28.418Z,2024-10-06T20:15:44Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5273440109,213,0.78,5273440101,56,Back,5273440103,140,42.3,5273440107,212,11.5,5273440105,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745473,440,1,2,46,22,cftj6g399tknheudaxsdpfdgb,1,59.4,85.4,2024-10-06T15:07:34.675Z,2024-10-06T15:07:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273440595,140,61.9,5273440597,141,95.0,5273440593,56,Left,5273440601,213,1.19,5273440599,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745517,441,1,2,46,27,cftj6g399tknheudaxsdpfdgb,1,55.0,84.3,2024-10-06T15:07:40.115Z,2024-10-06T15:07:42Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5273440819,140,46.5,5273440823,212,30.2,5273440821,141,41.8,5273440825,213,4.41,5273440817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745647,442,1,2,46,30,cftj6g399tknheudaxsdpfdgb,1,47.3,29.9,2024-10-06T15:07:42.803Z,2024-10-06T15:07:48Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273441503,56,Right,5273441505,140,60.5,5273441511,213,5.44,5273441507,141,7.1,5273441509,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745653,443,1,2,46,35,cftj6g399tknheudaxsdpfdgb,0,68.4,5.4,2024-10-06T15:07:48.132Z,2024-10-06T22:24:41Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5275281801,213,6.13,5275822267,233,427,5275281795,141,4.7,5275281797,212,3.2,5275282153,286,,5273441535,56,Right,5275281793,140,71.4,5275282151,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745681,427,74,2,46,35,5rz9enoyknpg8ji78za5b82p0,1,31.8,95.8,2024-10-06T15:07:48.133Z,2024-10-06T22:24:41Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5275822283,233,443,5273441691,285,,5273441689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745711,428,5,2,46,37,5rz9enoyknpg8ji78za5b82p0,0,31.0,101.6,2024-10-06T15:07:49.332Z,2024-10-06T15:29:33Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5273441847,56,Back,5273442339,233,444,5273441849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745789,444,5,2,46,37,cftj6g399tknheudaxsdpfdgb,1,69.0,-1.6,2024-10-06T15:07:49.332Z,2024-10-06T15:29:33Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273442299,233,428,5273442255,347,,5273442253,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745831,445,1,2,46,44,cftj6g399tknheudaxsdpfdgb,1,73.1,0.0,2024-10-06T15:07:57.028Z,2024-10-06T15:08:00Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273442483,212,15.4,5273442475,140,71.2,5273442471,107,,5273442479,141,20.4,5273442473,56,Right,5273442485,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745837,446,61,2,46,46,cftj6g399tknheudaxsdpfdgb,0,60.4,16.6,2024-10-06T15:07:58.949Z,2024-10-06T16:17:25Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5273604043,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745851,429,1,2,46,46,5rz9enoyknpg8ji78za5b82p0,1,32.9,86.3,2024-10-06T15:07:59.132Z,2024-10-06T15:08:01Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5273442569,212,11.9,5273442565,140,22.9,5273442567,141,78.0,5273442563,56,Back,5273442571,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745861,430,43,2,46,48,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-06T15:08:00.764Z,2024-10-06T20:16:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5275283475,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745895,431,1,2,46,48,5rz9enoyknpg8ji78za5b82p0,1,22.9,78.5,2024-10-06T15:08:00.949Z,2024-10-06T15:08:03Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273442785,141,96.2,5273442787,212,12.2,5273442789,213,1.73,5273442781,56,Back,5273442777,157,,5273442783,140,21.1,5273442791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745907,432,1,2,46,49,5rz9enoyknpg8ji78za5b82p0,0,21.8,96.8,2024-10-06T15:08:01.862Z,2024-10-06T20:17:10Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5273442839,56,Back,5273442843,141,89.0,5273442841,140,28.7,5273442845,212,9.0,5273442847,213,5.65,5273442837,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745927,450,1,2,46,50,cftj6g399tknheudaxsdpfdgb,0,65.6,13.1,2024-10-06T15:08:02.732Z,2024-10-06T20:17:11Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273442943,56,Right,5273442951,213,0.01,5273442945,140,74.1,5273442947,141,13.2,5273442941,3,,5273442949,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731745845,447,43,2,46,50,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:08:03.116Z,2024-10-06T20:16:51Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5273604853,56,Right,5275284533,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732080381,829,44,2,46,52,5rz9enoyknpg8ji78za5b82p0,1,17.9,89.0,2024-10-06T15:08:04.543Z,2024-10-06T22:24:39Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5275287405,285,,5275287401,56,Back,5275822125,233,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732080385,853,44,2,46,52,cftj6g399tknheudaxsdpfdgb,0,82.1,11.0,2024-10-06T15:08:04.544Z,2024-10-06T20:17:27Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5275287433,233,829,5275287427,56,Right,5275287431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732080429,830,61,2,46,52,5rz9enoyknpg8ji78za5b82p0,1,17.9,89.0,2024-10-06T15:08:04.643Z,2024-10-06T20:17:32Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5275287699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732080793,854,61,2,46,53,cftj6g399tknheudaxsdpfdgb,1,71.5,18.2,2024-10-06T15:08:05.333Z,2024-10-06T20:17:55Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5275289807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732080925,855,61,2,46,54,cftj6g399tknheudaxsdpfdgb,1,72.5,24.2,2024-10-06T15:08:06.360Z,2024-10-06T20:18:05Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5275290521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746015,451,43,2,46,55,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:08:07.315Z,2024-10-06T20:18:15Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5275291521,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746089,452,1,2,46,55,cftj6g399tknheudaxsdpfdgb,0,74.2,29.0,2024-10-06T15:08:07.891Z,2024-10-06T15:08:10Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5273443943,56,Center,5273443951,212,24.7,5273443947,141,27.9,5273443945,140,97.7,5273443955,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746209,433,12,2,46,59,5rz9enoyknpg8ji78za5b82p0,1,2.8,75.5,2024-10-06T15:08:11.997Z,2024-10-06T16:17:23Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273444521,56,Back,5273444529,213,1.50,5273444523,140,3.9,5273444569,167,,5273444527,212,17.0,5273444525,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746213,434,5,2,46,59,5rz9enoyknpg8ji78za5b82p0,0,5.6,101.0,2024-10-06T15:08:12.005Z,2024-10-06T15:29:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273444545,347,,5273444973,233,453,5273444543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746253,453,5,2,46,59,cftj6g399tknheudaxsdpfdgb,1,94.4,-1.0,2024-10-06T15:08:12.005Z,2024-10-06T15:29:34Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5273444795,347,,5273444893,233,434,5273444733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746807,454,1,2,47,26,cftj6g399tknheudaxsdpfdgb,0,87.6,0.0,2024-10-06T15:08:38.981Z,2024-10-06T15:08:48Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273447869,56,Right,5273447875,141,12.0,5273447877,212,12.2,5273447867,107,,5273447879,213,2.24,5273447871,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746911,435,4,2,47,28,5rz9enoyknpg8ji78za5b82p0,1,22.6,71.6,2024-10-06T15:08:40.948Z,2024-10-06T20:18:44Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273859833,294,,5273478811,56,Back,5273478819,285,,5273524551,233,455,5273478813,152,,5273478809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731746813,455,4,2,47,28,cftj6g399tknheudaxsdpfdgb,0,77.4,28.4,2024-10-06T15:08:40.949Z,2024-10-06T20:18:45Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273447917,13,,5273447931,286,,5273447923,152,,5273447919,56,Center,5273524559,233,435,5273448531,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747057,436,1,2,47,39,5rz9enoyknpg8ji78za5b82p0,1,22.7,64.1,2024-10-06T15:08:52.086Z,2024-10-06T15:13:34Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273449165,56,Back,5273479079,152,,5273449177,141,35.3,5273449183,212,19.7,5273449169,140,24.4,5273479075,5,,5273449187,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747105,437,1,2,47,46,5rz9enoyknpg8ji78za5b82p0,1,25.4,32.0,2024-10-06T15:08:58.853Z,2024-10-06T15:09:00Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273449453,213,5.68,5273449447,140,46.4,5273449445,56,Back,5273449451,212,26.8,5273449449,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747169,438,1,2,47,48,5rz9enoyknpg8ji78za5b82p0,1,46.4,9.5,2024-10-06T15:09:00.533Z,2024-10-06T15:09:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273449873,140,37.7,5273449877,212,13.2,5273449875,141,23.5,5273449871,56,Back,5273449879,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747177,439,1,2,47,51,5rz9enoyknpg8ji78za5b82p0,1,35.2,23.3,2024-10-06T15:09:03.278Z,2024-10-06T15:09:04Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273449937,212,15.5,5273449935,141,45.5,5273449939,213,1.79,5273449931,56,Back,5273449933,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747193,440,1,2,47,51,5rz9enoyknpg8ji78za5b82p0,1,32.0,45.5,2024-10-06T15:09:04.086Z,2024-10-06T15:09:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5273449993,56,Back,5273449997,141,25.7,5273449995,140,34.2,5273450001,213,4.88,5273449999,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747209,441,1,2,47,52,5rz9enoyknpg8ji78za5b82p0,1,34.1,27.1,2024-10-06T15:09:04.990Z,2024-10-06T15:09:05Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273450087,56,Back,5273450095,213,1.01,5273450091,141,35.9,5273450089,140,37.7,5273450093,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747273,442,1,2,47,53,5rz9enoyknpg8ji78za5b82p0,1,37.7,35.9,2024-10-06T15:09:05.830Z,2024-10-06T15:09:08Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273450419,212,23.0,5273450425,213,4.79,5273450405,140,39.5,5273450413,141,2.2,5273450399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747293,443,1,2,47,56,5rz9enoyknpg8ji78za5b82p0,1,40.2,12.7,2024-10-06T15:09:08.286Z,2024-10-06T15:09:09Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273450607,141,31.4,5273450611,213,1.85,5273450605,140,36.7,5273450603,56,Back,5273450609,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747345,444,1,2,47,57,5rz9enoyknpg8ji78za5b82p0,1,35.7,25.9,2024-10-06T15:09:09.838Z,2024-10-06T15:09:12Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273450891,141,17.2,5273450893,212,16.9,5273450881,56,Back,5273450887,140,20.6,5273450895,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747389,445,1,2,48,0,5rz9enoyknpg8ji78za5b82p0,1,16.3,17.3,2024-10-06T15:09:12.302Z,2024-10-06T15:09:14Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273451109,141,41.0,5273451113,213,2.21,5273451105,56,Back,5273451111,212,20.1,5273451107,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747431,446,1,2,48,1,5rz9enoyknpg8ji78za5b82p0,1,5.3,41.0,2024-10-06T15:09:14.038Z,2024-10-06T15:09:16Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273451333,140,9.3,5273451339,213,1.42,5273451331,56,Back,5273451335,141,82.4,5273451337,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732082411,831,3,2,48,5,5rz9enoyknpg8ji78za5b82p0,1,6.2,83.0,2024-10-06T15:09:17.567Z,2024-10-06T20:55:40Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5275299193,464,,5275480815,233,856,5275299187,56,Back,5275299191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732082417,856,45,2,48,5,cftj6g399tknheudaxsdpfdgb,0,93.8,17.0,2024-10-06T15:09:17.567Z,2024-10-06T20:19:52Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5275299235,233,831,5275299233,286,,5275299229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747519,447,1,2,48,7,5rz9enoyknpg8ji78za5b82p0,1,5.6,74.7,2024-10-06T15:09:19.302Z,2024-10-06T15:09:23Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5273451843,212,14.7,5273451839,140,2.7,5273451841,141,53.6,5273451845,213,4.50,5273451837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747523,448,1,2,48,10,5rz9enoyknpg8ji78za5b82p0,0,3.1,47.5,2024-10-06T15:09:23.080Z,2024-10-06T20:20:12Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5273451873,213,6.01,5273451875,1,,5273451869,141,35.0,5273451863,157,,5273451871,212,32.0,5273451867,140,32.5,5273451865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732082705,857,61,2,48,11,cftj6g399tknheudaxsdpfdgb,0,68.1,68.9,2024-10-06T15:09:23.498Z,2024-10-06T20:20:15Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5275301007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747683,449,61,2,48,12,5rz9enoyknpg8ji78za5b82p0,0,42.2,27.5,2024-10-06T15:09:24.775Z,2024-10-06T20:20:23Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5273452697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747699,456,4,2,48,14,cftj6g399tknheudaxsdpfdgb,1,59.6,73.2,2024-10-06T15:09:27.014Z,2024-10-06T20:20:27Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5273452811,13,,5273452819,286,,5273452813,56,Center,5273452931,233,450,5273452815,152,,5273452817,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747711,450,4,2,48,14,5rz9enoyknpg8ji78za5b82p0,0,40.4,26.8,2024-10-06T15:09:27.015Z,2024-10-06T20:20:29Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5273452853,265,,5273452855,285,,5273452849,56,Back,5273452851,152,,5273452969,233,456,5273452847,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747963,457,1,2,48,27,cftj6g399tknheudaxsdpfdgb,1,58.1,67.1,2024-10-06T15:09:39.615Z,2024-10-06T20:21:11Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5275305277,189,,5273454261,213,3.10,5273454257,212,15.4,5273454249,56,Back,5273454251,140,43.4,5273454245,5,,5273454247,152,,5273454253,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732083601,858,1,2,48,31,cftj6g399tknheudaxsdpfdgb,1,35.9,67.4,2024-10-06T15:09:43.850Z,2024-10-06T20:21:21Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5275306197,212,25.7,5275306195,141,29.7,5275306191,56,Back,5275306199,213,4.65,5275306193,140,34.3,5275306189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731747979,458,1,2,48,33,cftj6g399tknheudaxsdpfdgb,0,40.4,30.2,2024-10-06T15:09:46.166Z,2024-10-06T15:09:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273454337,141,28.2,5273454341,213,6.25,5273454335,140,75.5,5273454333,56,Center,5273454343,1,,5273454339,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748023,451,1,2,48,36,5rz9enoyknpg8ji78za5b82p0,1,38.2,85.2,2024-10-06T15:09:48.849Z,2024-10-06T20:21:30Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5275306981,213,5.80,5275306975,140,52.7,5275306977,141,73.4,5273454577,56,Center,5275306979,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748125,452,1,2,48,39,5rz9enoyknpg8ji78za5b82p0,1,56.7,85.5,2024-10-06T15:09:52.088Z,2024-10-06T15:09:57Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5273455093,56,Left,5273455101,213,1.50,5273455095,140,57.1,5273455097,141,94.8,5273455099,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748133,453,1,2,48,40,5rz9enoyknpg8ji78za5b82p0,0,57.5,94.2,2024-10-06T15:09:52.583Z,2024-10-06T15:09:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5273455161,233,459,5273455133,56,Left,5273455141,213,4.20,5273455139,212,4.9,5273455137,141,87.9,5273455135,140,55.2,5273455159,236,,5273455165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748099,459,74,2,48,40,cftj6g399tknheudaxsdpfdgb,1,41.3,10.5,2024-10-06T15:09:52.584Z,2024-10-06T15:09:55Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5273455219,233,453,5273454957,56,Back,5273454961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748113,460,43,2,48,41,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:09:53.494Z,2024-10-06T20:21:42Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5275307989,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748163,461,1,2,48,41,cftj6g399tknheudaxsdpfdgb,1,40.2,10.5,2024-10-06T15:09:53.702Z,2024-10-06T15:09:56Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5273455365,213,2.62,5273455359,140,27.8,5273455363,212,15.0,5273455357,56,Back,5273455361,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748171,462,1,2,48,44,cftj6g399tknheudaxsdpfdgb,0,27.8,21.5,2024-10-06T15:09:56.264Z,2024-10-06T15:09:56Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5273455405,141,10.8,5273455391,157,,5273455417,1,,5273455415,213,6.13,5273455395,56,Right,5273455409,212,47.0,5273455401,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732084367,832,1,2,48,45,5rz9enoyknpg8ji78za5b82p0,0,26.1,89.0,2024-10-06T15:09:58.015Z,2024-10-06T20:22:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5275310663,140,55.0,5275310667,141,82.4,5275310651,3,,5275310673,213,6.14,5275310657,56,Left,5275310669,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732084533,833,83,2,48,47,5rz9enoyknpg8ji78za5b82p0,1,59.6,79.5,2024-10-06T15:09:59.893Z,2024-10-06T20:22:26Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5275311667,399,vrzye4jqrafujmjw3wakjpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748241,463,1,2,48,47,cftj6g399tknheudaxsdpfdgb,1,43.6,31.2,2024-10-06T15:09:59.927Z,2024-10-06T15:10:02Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5273455781,212,19.0,5273455783,213,0.99,5273455775,56,Center,5273455777,140,53.5,5273455779,141,54.6,5273455785,1,,5273455773,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748249,464,1,2,48,50,cftj6g399tknheudaxsdpfdgb,0,53.5,54.6,2024-10-06T15:10:02.214Z,2024-10-06T15:10:02Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5273455835,213,1.19,5273455827,56,Center,5273455833,212,14.3,5273455831,141,74.1,5273455829,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748327,454,1,2,48,53,5rz9enoyknpg8ji78za5b82p0,1,41.5,25.0,2024-10-06T15:10:06.043Z,2024-10-06T15:10:08Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5273456271,141,32.8,5273456279,213,2.54,5273456261,56,Back,5273456267,140,34.1,5273456275,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748359,455,1,2,48,55,5rz9enoyknpg8ji78za5b82p0,1,35.7,32.6,2024-10-06T15:10:07.872Z,2024-10-06T15:10:09Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5273456429,141,36.5,5273456431,212,6.3,5273456427,140,41.1,5273456433,213,0.44,5273456425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748373,456,1,2,48,57,5rz9enoyknpg8ji78za5b82p0,0,41.1,36.5,2024-10-06T15:10:09.504Z,2024-10-06T15:10:10Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5273456513,140,61.2,5273456515,141,13.6,5273456517,212,26.2,5273456511,56,Right,5273456519,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748441,465,43,2,49,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-06T15:10:12.535Z,2024-10-06T15:10:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273457473,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748503,466,1,2,49,1,cftj6g399tknheudaxsdpfdgb,1,54.1,89.5,2024-10-06T15:10:13.831Z,2024-10-06T15:10:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5273457155,140,60.0,5273457157,141,78.1,5273457161,213,5.39,5273457159,212,9.9,5273457153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731748527,467,1,2,49,2,cftj6g399tknheudaxsdpfdgb,1,61.5,80.7,2024-10-06T15:10:15.127Z,2024-10-06T15:10:16Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5273457275,56,Left,5273457291,213,2.54,5273457285,141,86.3,5273457281,140,56.2,5273457289,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
