id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2708509049,504,3,2,49,24,36g6ifzjliec1jqnbtf7yesme,1,43.3,20.8,2024-08-12T18:14:09.358Z,2024-08-12T20:06:11Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146020967,286,,5146322639,465,,5146020965,56,Back,5146020989,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509051,505,50,2,49,26,36g6ifzjliec1jqnbtf7yesme,1,45.6,20.4,2024-08-12T18:14:11.745Z,2024-08-12T18:14:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146021003,233,435,5146020969,56,Back,5146020971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509055,435,7,2,49,26,cftj6g399tknheudaxsdpfdgb,1,54.4,79.6,2024-08-12T18:14:11.746Z,2024-08-12T20:06:26Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5146020985,56,Left,5146322925,383,,5146020997,233,505,5146020987,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509075,437,1,2,49,27,cftj6g399tknheudaxsdpfdgb,1,56.4,77.0,2024-08-12T18:14:12.594Z,2024-08-12T18:14:15Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5146021103,213,0.28,5146021095,56,Left,5146021099,141,81.5,5146021101,212,11.0,5146021097,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509147,438,3,2,49,29,cftj6g399tknheudaxsdpfdgb,1,64.9,79.6,2024-08-12T18:14:14.610Z,2024-08-12T20:06:30Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5146021511,233,506,5146021485,286,,5146322999,465,,5146021483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509071,506,45,2,49,29,36g6ifzjliec1jqnbtf7yesme,0,35.1,20.4,2024-08-12T18:14:14.610Z,2024-08-12T19:08:08Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5146021083,285,,5146021079,56,Back,5146021531,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509119,507,83,2,49,35,36g6ifzjliec1jqnbtf7yesme,0,25.5,24.6,2024-08-12T18:14:21.166Z,2024-08-12T18:14:28Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146021645,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509159,439,1,2,49,40,cftj6g399tknheudaxsdpfdgb,0,92.2,81.0,2024-08-12T18:14:25.427Z,2024-08-12T20:06:55Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5146323467,223,,5146021549,212,21.0,5146323469,20,,5146021541,155,,5146021547,141,50.3,5146021545,140,90.5,5146021551,213,4.63,5146021543,56,Center,5146021539,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509163,508,44,2,49,41,36g6ifzjliec1jqnbtf7yesme,1,8.9,45.0,2024-08-12T18:14:27.134Z,2024-08-12T19:03:48Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5146021569,285,,5146021627,233,440,5146021567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509165,440,44,2,49,41,cftj6g399tknheudaxsdpfdgb,0,91.1,55.0,2024-08-12T18:14:27.135Z,2024-08-12T19:03:49Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146021573,286,,5146021571,56,Center,5146021669,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509199,509,12,2,49,42,36g6ifzjliec1jqnbtf7yesme,1,8.2,43.3,2024-08-12T18:14:27.454Z,2024-08-12T18:14:29Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5146021765,140,19.1,5146021763,56,Back,5146021771,213,0.96,5146021769,212,19.9,5146021767,141,67.2,5146021781,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509221,510,83,2,49,47,36g6ifzjliec1jqnbtf7yesme,0,25.5,64.6,2024-08-12T18:14:32.542Z,2024-08-12T18:14:35Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5146022061,399,4n3t1p3zn5yzjv4w0clo3xvjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509231,441,1,2,49,47,cftj6g399tknheudaxsdpfdgb,1,70.2,24.6,2024-08-12T18:14:32.786Z,2024-08-12T18:14:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5146021947,141,36.3,5146021943,56,Center,5146021945,140,66.6,5146021951,213,2.01,5146021949,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509259,442,1,2,49,48,cftj6g399tknheudaxsdpfdgb,1,67.1,36.4,2024-08-12T18:14:34.114Z,2024-08-12T18:15:18Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,1.0,,5146022107,56,Center,5146022113,212,13.8,5146022109,140,68.2,5146023799,210,15,5146022115,213,1.49,5146022111,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509263,443,15,2,49,52,cftj6g399tknheudaxsdpfdgb,1,74.0,50.9,2024-08-12T18:14:37.378Z,2024-08-12T20:07:35Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5146023833,215,,5146023819,55,442,5146022135,56,Center,5146022131,22,,5146023837,147,50.7,5146023857,233,511,5146023815,29,,5146022133,18,,5146023835,146,5146023685,20,,5146023841,231,5146023831,103,19,5146023813,78,82.3,49.5,5146023839,230,5146023827,102,99.4,5146023689,82,,,,,,,49.5,,,,,,,,
2708509275,511,10,2,49,52,36g6ifzjliec1jqnbtf7yesme,1,17.7,49.3,2024-08-12T18:14:37.478Z,2024-08-12T18:15:19Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5146022225,56,Back,5146023867,233,443,5146022223,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509329,512,44,2,49,56,36g6ifzjliec1jqnbtf7yesme,1,8.4,31.8,2024-08-12T18:14:41.569Z,2024-08-12T19:03:49Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146022487,285,,5146022493,233,444,5146022485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509293,444,44,2,49,56,cftj6g399tknheudaxsdpfdgb,0,91.6,68.2,2024-08-12T18:14:41.570Z,2024-08-12T19:03:49Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5146022527,233,512,5146022317,56,Center,5146022319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509343,513,12,2,49,56,36g6ifzjliec1jqnbtf7yesme,1,7.3,37.3,2024-08-12T18:14:41.926Z,2024-08-12T21:39:24Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146022555,140,0.0,5146022553,56,Back,5146022567,167,,5146022561,213,4.10,5146022559,212,16.3,5146022557,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509321,445,6,2,49,58,cftj6g399tknheudaxsdpfdgb,1,99.4,83.2,2024-08-12T18:14:44.146Z,2024-08-12T18:31:35Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5146022483,73,,5146022729,233,514,5146022481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509345,514,6,2,49,58,36g6ifzjliec1jqnbtf7yesme,0,0.6000000000000001,16.8,2024-08-12T18:14:44.146Z,2024-08-12T20:08:05Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146022711,73,,5146022709,56,Back,5146022735,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509663,446,27,2,50,44,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-12T18:15:29.969Z,2024-08-12T18:31:28Z,,,,,5146067661,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708509831,515,27,2,50,44,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:15:29.969Z,2024-08-12T18:31:28Z,,,,,5146067705,233,446,5146025263,53,a2l4ep71txn2edtjjcgewai5m,5146025261,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510179,447,28,2,51,42,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-12T18:16:27.630Z,2024-08-12T18:16:32Z,,,,,5146027063,55,446,5146027071,233,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510151,516,28,2,51,42,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:16:27.630Z,2024-08-12T18:16:32Z,,,,,5146027081,233,447,5146026877,55,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510283,448,1,2,51,58,cftj6g399tknheudaxsdpfdgb,0,99.6,99.6,2024-08-12T18:16:43.539Z,2024-08-12T20:08:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146027665,213,4.56,5146027659,140,95.0,5146027651,6,,5146027657,56,Center,5146027663,212,30.8,5146027655,223,,5146326067,20,,5146027649,2,,5146027661,141,5146027653,155,,,,,,,,,54.8,,,,,,,,,,,,,,,,,,,,,,,
2708510305,517,12,2,52,1,36g6ifzjliec1jqnbtf7yesme,1,10.3,44.6,2024-08-12T18:16:47.213Z,2024-08-12T18:16:49Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5146027789,141,38.0,5146027785,56,Back,5146027797,15,,5146027787,140,25.9,5146027793,213,6.02,5146027791,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510311,449,44,2,52,3,cftj6g399tknheudaxsdpfdgb,1,74.2,63.4,2024-08-12T18:16:48.433Z,2024-08-12T19:03:49Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5146027843,286,,5146027841,56,Center,5146027869,233,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510315,518,44,2,52,3,36g6ifzjliec1jqnbtf7yesme,0,25.8,36.6,2024-08-12T18:16:48.434Z,2024-08-12T19:03:50Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5146027865,56,Back,5146027873,233,449,5146027867,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510329,450,1,2,52,3,cftj6g399tknheudaxsdpfdgb,0,74.3,65.5,2024-08-12T18:16:49.058Z,2024-08-12T20:09:39Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5146027947,56,Center,5146027955,212,14.0,5146327297,3,,5146027949,140,87.3,5146027951,141,61.2,5146027957,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510325,519,44,2,52,5,36g6ifzjliec1jqnbtf7yesme,1,11.9,42.4,2024-08-12T18:16:50.573Z,2024-08-12T19:03:50Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5146027975,233,451,5146027929,285,,5146027927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510333,451,44,2,52,5,cftj6g399tknheudaxsdpfdgb,0,88.1,57.6,2024-08-12T18:16:50.574Z,2024-08-12T19:03:50Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5146027965,56,Center,5146027979,233,519,5146027967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510339,520,12,2,52,5,36g6ifzjliec1jqnbtf7yesme,1,10.4,48.4,2024-08-12T18:16:50.990Z,2024-08-12T20:10:05Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5146028009,141,47.2,5146028007,140,12.8,5146028013,213,5.97,5146327799,15,,5146028005,56,Back,5146028011,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510343,521,61,2,52,7,36g6ifzjliec1jqnbtf7yesme,1,12.8,47.2,2024-08-12T18:16:52.349Z,2024-08-12T18:16:53Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5146028033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510353,452,1,2,52,8,cftj6g399tknheudaxsdpfdgb,1,78.5,47.6,2024-08-12T18:16:53.473Z,2024-08-12T18:16:54Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5146028091,141,50.6,5146028093,212,2.1,5146028087,56,Center,5146028089,140,78.1,5146028095,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510349,522,43,2,52,8,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:16:53.998Z,2024-08-12T20:10:34Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146328415,144,83,5146028225,399,auk14ut8cwaqop549u2zmfgt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510363,453,2,2,52,9,cftj6g399tknheudaxsdpfdgb,1,76.5,50.9,2024-08-12T18:16:54.529Z,2024-08-12T20:10:39Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146028155,140,85.8,5146028157,141,58.5,5146028367,56,Center,5146028363,7,6ja2xnbktah4mog04g3kmjgmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510365,523,43,2,52,10,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T18:16:55.421Z,2024-08-12T18:17:00Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5146028165,56,Back,5146028353,144,44,5146028167,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510371,454,43,2,52,10,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-12T18:16:55.422Z,2024-08-12T18:16:59Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146028201,286,0,5146028253,233,523,5146028329,144,44,5146028199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510637,455,18,2,52,49,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-12T18:17:34.708Z,2024-08-12T18:17:35Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5146029691,44,Midfielder,5146029693,59,28,5146029689,42,,5146029735,55,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510641,456,19,2,52,49,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-12T18:17:34.709Z,2024-08-12T18:17:35Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5146029699,42,,5146029705,59,21,5146029703,145,7,5146029711,44,Midfielder,5146029709,293,5,5146029707,292,7,5146029713,55,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510737,525,1,2,52,58,36g6ifzjliec1jqnbtf7yesme,1,21.8,26.4,2024-08-12T18:17:44.173Z,2024-08-12T18:17:46Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5146030241,241,,5146030247,141,49.4,5146030249,212,17.9,5146030239,5,,5146030243,56,Back,5146030245,140,13.6,5146030251,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510765,526,1,2,53,0,36g6ifzjliec1jqnbtf7yesme,1,13.6,49.4,2024-08-12T18:17:46.172Z,2024-08-12T18:17:49Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146030413,212,31.3,5146030411,141,92.7,5146030407,56,Back,5146030415,213,1.23,5146030409,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510793,527,1,2,53,3,36g6ifzjliec1jqnbtf7yesme,0,23.6,92.6,2024-08-12T18:17:49.166Z,2024-08-12T18:17:53Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5146030549,141,78.1,5146030545,56,Center,5146030551,212,76.4,5146030553,213,6.15,5146030543,155,,5146030547,140,95.8,5146030555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510801,457,61,2,53,10,cftj6g399tknheudaxsdpfdgb,0,10.7,23.3,2024-08-12T18:17:55.281Z,2024-08-12T18:17:55Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146030595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510839,528,1,2,53,15,36g6ifzjliec1jqnbtf7yesme,1,96.5,86.3,2024-08-12T18:18:00.381Z,2024-08-12T18:18:01Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5146030857,213,2.56,5146030853,212,11.3,5146030849,141,95.4,5146030845,140,87.5,5146030843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510863,529,1,2,53,16,36g6ifzjliec1jqnbtf7yesme,1,87.5,95.4,2024-08-12T18:18:01.597Z,2024-08-12T18:18:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5146030977,213,5.40,5146030973,141,75.1,5146030969,56,Center,5146030971,140,98.3,5146030975,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510881,530,1,2,53,18,36g6ifzjliec1jqnbtf7yesme,1,93.7,76.9,2024-08-12T18:18:04.109Z,2024-08-12T20:11:47Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,1.0,,5146329535,225,,5146031959,154,,5146031091,212,13.3,5146031079,56,Center,5146031957,210,13,5146031087,141,57.9,5146329539,72,,5146031095,213,4.47,5146329397,2,5146329537,386,,5146031083,140,,,,,,,90.6,,,,,,,,,,,,,,,,,,,,,,
2708510919,531,13,2,53,20,36g6ifzjliec1jqnbtf7yesme,1,91.4,58.3,2024-08-12T18:18:05.460Z,2024-08-12T20:12:00Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5146031975,102,61.7,5146031965,73,,5146031275,22,,5146031981,230,99.3,5146031979,328,,5146031971,55,530,5146031969,154,,5146031279,56,Center,5146031983,231,5146031967,29,,5146031731,72,5146329861,17,,5146031977,103,51.8,,,,,,,,,,,,,,12.5,,,,,,,,,
2708510925,458,5,2,53,25,cftj6g399tknheudaxsdpfdgb,1,-1.1,38.6,2024-08-12T18:18:10.610Z,2024-08-12T18:31:31Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5146031315,346,,5146031351,233,532,5146031807,361,,5146031313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510927,532,5,2,53,25,36g6ifzjliec1jqnbtf7yesme,0,101.1,61.4,2024-08-12T18:18:10.610Z,2024-08-12T18:31:31Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5146032749,361,,5146031367,233,458,5146031321,346,,5146031319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510997,459,1,2,53,37,cftj6g399tknheudaxsdpfdgb,1,5.0,61.2,2024-08-12T18:18:22.337Z,2024-08-12T18:18:24Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146031777,237,,5146031773,213,4.93,5146031765,56,Back,5146031769,141,29.4,5146031771,212,22.2,5146031767,140,9.6,5146031763,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511035,460,1,2,53,40,cftj6g399tknheudaxsdpfdgb,0,23.1,27.3,2024-08-12T18:18:25.793Z,2024-08-12T18:18:28Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146032007,213,6.12,5146032003,141,22.7,5146032001,140,41.1,5146032005,212,19.2,5146031999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511047,533,8,2,53,43,36g6ifzjliec1jqnbtf7yesme,1,63.6,87.7,2024-08-12T18:18:28.869Z,2024-08-12T20:12:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5146032065,56,Left,5146330477,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511053,461,5,2,53,44,cftj6g399tknheudaxsdpfdgb,1,34.8,-1.8,2024-08-12T18:18:29.728Z,2024-08-12T18:31:32Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146032123,233,534,5146032079,347,,5146032075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511061,534,5,2,53,44,36g6ifzjliec1jqnbtf7yesme,0,65.2,101.8,2024-08-12T18:18:29.728Z,2024-08-12T18:31:32Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5146032115,56,Left,5146032131,233,461,5146032117,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511171,462,1,2,53,54,cftj6g399tknheudaxsdpfdgb,1,35.0,0.0,2024-08-12T18:18:39.472Z,2024-08-12T18:18:43Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5146032793,140,47.0,5146032795,141,32.1,5146032801,1,,5146032797,212,26.2,5146032791,56,Back,5146032799,213,1.07,5146032789,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511245,463,1,2,53,58,cftj6g399tknheudaxsdpfdgb,1,51.9,39.7,2024-08-12T18:18:43.424Z,2024-08-12T18:18:53Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5146033223,212,35.4,5146033227,1,,5146033219,140,52.3,5146033221,141,91.8,5146033225,213,1.56,5146033217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511261,464,1,2,54,8,cftj6g399tknheudaxsdpfdgb,1,64.6,94.4,2024-08-12T18:18:53.328Z,2024-08-12T18:18:56Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5146033343,56,Left,5146033347,141,88.3,5146033349,212,10.3,5146033345,140,55.6,5146033351,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511275,465,1,2,54,10,cftj6g399tknheudaxsdpfdgb,1,53.9,84.4,2024-08-12T18:18:56.256Z,2024-08-12T18:18:58Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146033415,140,47.3,5146033421,213,4.39,5146033419,212,21.6,5146033417,141,54.3,5146033413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511301,466,1,2,54,13,cftj6g399tknheudaxsdpfdgb,1,46.8,46.1,2024-08-12T18:18:58.624Z,2024-08-12T18:19:01Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146033559,141,69.4,5146033557,140,47.5,5146033563,213,1.52,5146033555,56,Back,5146033561,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511319,467,1,2,54,15,cftj6g399tknheudaxsdpfdgb,1,52.8,71.1,2024-08-12T18:19:01.120Z,2024-08-12T18:19:03Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5146033653,212,12.5,5146033651,141,53.6,5146033649,140,56.5,5146033655,213,5.03,5146033647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511337,468,1,2,54,17,cftj6g399tknheudaxsdpfdgb,1,55.7,52.2,2024-08-12T18:19:03.073Z,2024-08-12T18:19:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5146033741,141,34.0,5146033745,213,4.32,5146033737,56,Center,5146033739,140,50.8,5146033743,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511359,469,1,2,54,20,cftj6g399tknheudaxsdpfdgb,1,51.1,31.3,2024-08-12T18:19:05.872Z,2024-08-12T18:19:07Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5146033855,213,5.57,5146033847,56,Right,5146033853,212,21.2,5146033851,141,11.0,5146033849,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511389,470,1,2,54,22,cftj6g399tknheudaxsdpfdgb,0,69.8,11.0,2024-08-12T18:19:07.760Z,2024-08-12T18:19:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5146034043,140,100.0,5146034045,141,15.3,5146034051,1,,5146034047,212,33.1,5146034041,56,Right,5146034049,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708511401,535,56,2,54,25,36g6ifzjliec1jqnbtf7yesme,1,2.7,84.8,2024-08-12T18:19:10.900Z,2024-08-12T18:35:01Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5146034091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
