id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2813621643,443,1,2,56,51,5rz9enoyknpg8ji78za5b82p0,1,82.7,51.0,2025-05-11T15:15:45.212Z,2025-05-11T15:17:32Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,1.0,,5720845851,213,5.87,5720845841,3,,5720845849,212,10.8,5720845843,56,Center,5720854243,154,,5720845845,140,92.1,5720845847,141,44.6,5720854241,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621653,444,13,2,56,52,5rz9enoyknpg8ji78za5b82p0,1,85.1,47.2,2025-05-11T15:15:46.172Z,2025-05-11T23:25:35Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720853613,20,,5720854277,146,88.6,5720854261,55,443,5720854259,154,,5720854281,230,99.4,5720854265,102,34.1,5720854283,231,48.6,5720854257,29,,5720854279,147,5720845899,22,5720854275,153,,41.9,5720854269,108,5720854267,103,8.3,,,5720845903,56,5720845901,17,,5720854255,75,5720854273,391,5720854271,328,,,,,Center,,,,,,,,
2813621667,563,12,2,56,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.3,58.2,2025-05-11T15:15:46.302Z,2025-05-11T15:15:54Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720845991,212,22.3,5720845987,140,34.5,5720845985,56,Back,5720845989,141,57.6,5720845993,213,6.26,5720846017,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621693,564,61,2,56,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.6,57.9,2025-05-11T15:15:48.305Z,2025-05-11T15:15:55Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5720846125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621765,445,1,2,56,59,5rz9enoyknpg8ji78za5b82p0,1,67.2,54.3,2025-05-11T15:15:52.940Z,2025-05-11T15:15:53Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720846483,141,54.3,5720846479,140,53.5,5720846475,56,Center,5720846485,212,14.4,5720846487,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621799,446,1,2,57,0,5rz9enoyknpg8ji78za5b82p0,1,53.4,53.9,2025-05-11T15:15:53.724Z,2025-05-11T15:15:55Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720846633,56,Center,5720846637,141,48.7,5720846641,212,12.3,5720846635,140,64.6,5720846645,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621811,447,1,2,57,1,5rz9enoyknpg8ji78za5b82p0,1,64.4,49.1,2025-05-11T15:15:54.780Z,2025-05-11T15:15:56Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720846701,141,53.4,5720846697,56,Center,5720846703,212,11.8,5720846705,213,2.89,5720846699,140,53.5,5720846747,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621857,448,1,2,57,2,5rz9enoyknpg8ji78za5b82p0,1,52.8,50.1,2025-05-11T15:15:55.868Z,2025-05-11T15:15:57Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720846921,141,24.3,5720846917,56,Center,5720846923,212,17.6,5720846925,213,4.78,5720846919,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621951,449,1,2,57,4,5rz9enoyknpg8ji78za5b82p0,1,56.2,18.5,2025-05-11T15:15:57.773Z,2025-05-11T15:16:01Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720847435,141,1.9,5720847437,212,15.6,5720847431,56,Right,5720847439,213,5.48,5720847433,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621975,450,1,2,57,8,5rz9enoyknpg8ji78za5b82p0,1,61.0,3.5,2025-05-11T15:16:01.693Z,2025-05-11T15:16:02Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720847553,140,52.6,5720847559,213,2.38,5720847551,56,Right,5720847557,212,12.2,5720847555,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622031,451,1,2,57,9,5rz9enoyknpg8ji78za5b82p0,1,52.7,17.1,2025-05-11T15:16:02.828Z,2025-05-11T15:16:05Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720847795,140,45.5,5720847797,141,37.3,5720847801,213,2.07,5720847791,56,Back,5720847799,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622103,452,1,2,57,12,5rz9enoyknpg8ji78za5b82p0,1,48.0,48.5,2025-05-11T15:16:05.548Z,2025-05-11T15:16:16Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,1.0,,5720848183,140,66.4,5720848595,210,13,5720848181,56,Center,5720848189,213,0.08,5720848185,141,50.9,5720848187,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622109,453,13,2,57,16,5rz9enoyknpg8ji78za5b82p0,1,73.1,46.8,2025-05-11T15:16:09.710Z,2025-05-11T23:26:12Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720848439,20,,5722693675,81,,5720848609,102,38.7,5720848617,231,49.1,5720848615,230,95.2,5720848603,29,,5720848225,56,Center,5720848223,18,,5720848611,103,5720848605,55,5720848221,22,,61.1,5720848613,215,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,
2813622145,454,5,2,57,17,5rz9enoyknpg8ji78za5b82p0,0,101.1,38.5,2025-05-11T15:16:10.908Z,2025-05-11T15:40:07Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720895553,233,565,5720848395,346,,5720848393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622237,565,5,2,57,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.1,61.5,2025-05-11T15:16:10.908Z,2025-05-11T15:40:06Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5720848929,346,,5720848927,56,Back,5720895545,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622681,455,27,2,57,30,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:16:23.626Z,2025-05-11T15:27:49Z,,,,,5720895435,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622527,566,27,2,57,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:16:23.626Z,2025-05-11T15:27:49Z,,,,,5720854339,53,606hufq6dapf3qxcgilbc8tt5,5720854337,41,Injury,5720895449,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623383,456,28,2,58,52,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:17:45.621Z,2025-05-11T15:17:48Z,,,,,5720855581,233,567,5720855347,55,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623423,567,28,2,58,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:17:45.621Z,2025-05-11T15:17:48Z,,,,,5720855553,55,566,5720855633,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623565,568,1,2,58,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.7,53.1,2025-05-11T15:17:51.767Z,2025-05-11T15:17:57Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5720856343,56,Back,5720856351,213,1.14,5720856341,124,,5720856349,212,17.8,5720856355,237,,5720856345,140,10.7,5720856347,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623589,569,1,2,59,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,19.9,84.5,2025-05-11T15:17:56.922Z,2025-05-11T15:18:01Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720856467,140,53.3,5720856465,56,Center,5720856475,1,,5720856469,141,59.1,5720856473,213,5.83,5720856813,155,,5720856471,212,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623613,457,1,2,59,5,5rz9enoyknpg8ji78za5b82p0,1,45.8,37.7,2025-05-11T15:17:58.892Z,2025-05-11T15:17:59Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720856677,157,,5720856683,141,59.0,5720856689,1,,5720856681,140,61.2,5720856679,56,Center,5720856687,213,0.73,5720856685,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623671,459,1,2,59,8,5rz9enoyknpg8ji78za5b82p0,1,57.0,66.4,2025-05-11T15:18:01.692Z,2025-05-11T15:18:03Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720856979,56,Back,5720856983,141,78.8,5720856981,140,43.8,5720856987,213,2.60,5720856985,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623735,460,1,2,59,10,5rz9enoyknpg8ji78za5b82p0,1,45.9,75.3,2025-05-11T15:18:03.836Z,2025-05-11T15:18:07Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5720857343,141,50.6,5720857345,212,18.8,5720857347,213,4.24,5720857339,56,Back,5720857341,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623771,461,1,2,59,13,5rz9enoyknpg8ji78za5b82p0,1,43.8,54.6,2025-05-11T15:18:07.244Z,2025-05-11T15:18:09Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720857543,141,91.4,5720857547,213,1.09,5720857545,212,28.3,5720857539,56,Left,5720857541,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623823,462,1,2,59,15,5rz9enoyknpg8ji78za5b82p0,1,56.3,89.9,2025-05-11T15:18:08.860Z,2025-05-11T15:18:12Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720857781,212,12.1,5720857777,140,67.2,5720857775,56,Left,5720857783,213,0.33,5720857779,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623863,463,3,2,59,18,5rz9enoyknpg8ji78za5b82p0,1,70.2,94.8,2025-05-11T15:18:11.608Z,2025-05-11T23:26:58Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5722694685,465,,5720858139,233,570,5720858091,286,,5720858087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623817,570,45,2,59,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.8,5.2,2025-05-11T15:18:11.608Z,2025-05-11T15:53:18Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720858171,233,463,5720857751,285,,5720857749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623883,464,1,2,59,21,5rz9enoyknpg8ji78za5b82p0,0,92.4,86.5,2025-05-11T15:18:15.196Z,2025-05-11T23:27:06Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720858235,141,54.6,5722694955,72,,5720858237,212,21.9,5722694953,386,,5720858233,140,89.4,5720858227,2,,5720858231,56,Center,5722694951,225,,5720858239,213,,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623909,571,12,2,59,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.9,44.9,2025-05-11T15:18:16.304Z,2025-05-11T15:18:25Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720858343,213,5.65,5720858335,56,Back,5720858341,212,18.5,5720858337,140,24.1,5720858339,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623907,465,83,2,59,24,5rz9enoyknpg8ji78za5b82p0,0,74.5,66.3,2025-05-11T15:18:18.091Z,2025-05-11T15:18:21Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720858485,399,9yuyz4ci6wqikd6ckjstbt2i1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623947,573,50,2,59,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.2,24.2,2025-05-11T15:18:20.504Z,2025-05-11T15:53:13Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5720858471,285,,5720858687,233,466,5720858469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623963,466,7,2,59,27,5rz9enoyknpg8ji78za5b82p0,1,76.8,75.8,2025-05-11T15:18:20.505Z,2025-05-11T23:27:24Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720858643,233,573,5722695543,178,,5720858561,286,,5722695541,384,,5720858559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624031,468,1,2,59,29,5rz9enoyknpg8ji78za5b82p0,1,69.4,68.1,2025-05-11T15:18:22.412Z,2025-05-11T15:18:26Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720858911,140,67.7,5720858909,56,Center,5720858919,213,4.62,5720858917,212,18.9,5720858913,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624077,469,1,2,59,32,5rz9enoyknpg8ji78za5b82p0,1,67.0,33.6,2025-05-11T15:18:25.611Z,2025-05-11T15:18:27Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720859139,212,5.8,5720859129,56,Center,5720859141,213,5.03,5720859137,141,25.5,5720859133,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624105,470,1,2,59,34,5rz9enoyknpg8ji78za5b82p0,1,63.2,34.3,2025-05-11T15:18:27.740Z,2025-05-11T15:18:29Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720859219,56,Center,5720859223,141,44.3,5720859227,213,1.15,5720859225,212,7.5,5720859221,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624141,471,1,2,59,35,5rz9enoyknpg8ji78za5b82p0,0,68.2,44.0,2025-05-11T15:18:28.988Z,2025-05-11T15:18:33Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720859329,141,48.3,5720859321,56,Center,5720859331,212,12.9,5720859327,140,80.2,5720859333,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624243,574,12,2,59,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,53.0,2025-05-11T15:18:31.174Z,2025-05-11T15:18:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720859753,212,46.9,5720859743,56,Center,5720859757,213,0.13,5720859747,140,63.3,5720859751,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624209,472,1,2,59,40,5rz9enoyknpg8ji78za5b82p0,1,35.1,39.8,2025-05-11T15:18:34.124Z,2025-05-11T15:18:38Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720859611,141,29.1,5720859605,3,,5720859607,56,Back,5720859613,212,14.0,5720859609,140,46.5,5720859615,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624221,473,1,2,59,45,5rz9enoyknpg8ji78za5b82p0,0,43.3,29.8,2025-05-11T15:18:38.428Z,2025-05-11T15:18:38Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720859653,212,35.5,5720859651,141,50.0,5720859649,140,74.5,5720859655,213,0.40,5720859657,1,,5720859645,157,,5720859647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624337,575,12,2,59,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.5,44.6,2025-05-11T15:18:40.313Z,2025-05-11T15:18:49Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720860289,212,23.4,5720860287,141,54.3,5720860291,213,0.29,5720860285,140,45.9,5720860283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624289,474,1,2,59,49,5rz9enoyknpg8ji78za5b82p0,1,53.7,47.8,2025-05-11T15:18:42.603Z,2025-05-11T15:18:44Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720859985,212,16.2,5720859987,213,0.21,5720859979,56,Center,5720859981,140,68.8,5720859989,1,,5720859983,141,52.8,5720859977,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624307,475,1,2,59,50,5rz9enoyknpg8ji78za5b82p0,1,72.0,52.2,2025-05-11T15:18:43.916Z,2025-05-11T15:18:45Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720860099,213,2.24,5720860091,56,Center,5720860093,140,68.2,5720860097,212,6.4,5720860095,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624317,476,1,2,59,52,5rz9enoyknpg8ji78za5b82p0,1,71.0,76.6,2025-05-11T15:18:45.675Z,2025-05-11T15:18:46Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720860163,213,5.85,5720860159,141,72.1,5720860155,56,Center,5720860157,140,77.3,5720860161,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624365,477,1,2,59,53,5rz9enoyknpg8ji78za5b82p0,1,77.3,72.1,2025-05-11T15:18:46.667Z,2025-05-11T15:18:52Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5720860533,56,Center,5720860541,213,4.62,5720860537,141,57.8,5720860535,140,76.4,5720860539,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624343,576,83,2,59,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.2,37.6,2025-05-11T15:18:49.366Z,2025-05-11T15:18:54Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720860709,399,3sadup8mjwu4dc96wz6lmixn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624571,578,83,2,59,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.1,38.9,2025-05-11T15:18:50.272Z,2025-05-11T15:56:40Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720862187,399,3sadup8mjwu4dc96wz6lmixn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624367,478,61,2,59,58,5rz9enoyknpg8ji78za5b82p0,0,72.0,55.5,2025-05-11T15:18:51.572Z,2025-05-11T16:00:47Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720860545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813652869,851,1,2,59,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,25.5,41.8,2025-05-11T15:18:52.379Z,2025-05-11T15:56:41Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5721017251,212,21.6,5721017249,141,51.8,5721017243,157,,5721017253,213,0.32,5721017247,140,45.0,5721017255,1,,5721017245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624643,480,27,2,60,0,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:18:53.489Z,2025-05-11T15:27:49Z,,,,,5720895461,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624379,577,27,2,60,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:18:53.489Z,2025-05-11T15:27:49Z,,,,,5720895471,233,480,5720862455,53,8domjmewnw5h6b19vef8w0afp,5720862453,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813624387,479,43,2,60,0,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:18:54.134Z,2025-05-11T15:19:10Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720860665,56,Center,5720861737,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625203,579,18,2,60,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:19:52.346Z,2025-05-11T15:20:26Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720864603,59,24,5720864601,44,Midfielder,5720864599,42,,5720864643,55,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625205,580,19,2,60,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:19:52.347Z,2025-05-11T15:20:27Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5720864623,44,Defender,5720864617,59,44,5720864615,145,2,5720864611,42,,5720864619,292,3,5720864621,293,2,5720864625,55,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625523,583,18,2,61,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:20:12.513Z,2025-05-11T23:29:59Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720866349,59,9,5720866391,55,584,5720866347,44,Midfielder,5720866345,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625527,584,19,2,61,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:20:12.514Z,2025-05-11T15:57:07Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5720866359,41,,5720866363,145,11,5720866371,44,Midfielder,5720866369,293,1,5720866373,55,583,5720866367,292,7,5720866365,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625417,581,18,2,61,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:20:18.346Z,2025-05-11T15:57:18Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720865807,59,16,5720865805,44,Midfielder,5720865803,42,,5720865859,55,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625423,582,19,2,61,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:20:18.347Z,2025-05-11T15:57:17Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5720865833,44,Midfielder,5720865825,145,4,5720865827,59,30,5720865831,293,5,5720865835,55,581,5720865821,42,,5720865829,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813626425,591,40,2,61,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:20:19.960Z,2025-05-11T15:23:42Z,,,,,5720871333,194,8cox96ikk1k4c24f0y5ef45x,5720871327,59,"1, 27, 44, 28, 3, 4, 17, 6, 90, 10, 30, 5, 11, 18, 19, 25, 26",5720871325,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5720871331,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5720871323,30,"dmxzug2enscx331w5vmdzn2s5, 6m5ftd7c68b2d4d2931xs5srt, 60z63hezwwosjnhvamcwxtre1, 2mawaijd9czgtd5jh9myk434l, effgiwtme6eu08o1ninlnqqqd, 8cox96ikk1k4c24f0y5ef45x, 8domjmewnw5h6b19vef8w0afp, 6uj3c69lgu6boblkjiuhoy6eh, 9yuyz4ci6wqikd6ckjstbt2i1, ag40mk09zc8tzbkr7dnnqumay, 4vfbiav52mg5s9vnx53f0nhuc, aeoqbtq15nt9ks5cx50vallhw, d1j2a0az2datf1l2efdzne7vu, 3aoh34sqan7y34c2qa1d6xkyy, 6np04cprm5wsvs4prp8ehirro, cyuoj9pesenese4i3pklv7d2h, 54ipja7wrxji6kn8yw5uhr6ga",5720871329,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625713,481,28,2,61,37,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:20:30.539Z,2025-05-11T15:20:44Z,,,,,5720868277,233,585,5720867377,55,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625795,585,28,2,61,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T15:20:30.539Z,2025-05-11T15:20:44Z,,,,,5720867859,55,577,5720868325,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813625817,586,68,2,61,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.4,52.7,2025-05-11T15:20:33.560Z,2025-05-11T15:23:36Z,,,,,5720878759,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
