id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2710413999,559,1,2,47,26,77tfx9me4aaqhzv78bmgsy9bg,1,76.0,10.3,2024-08-18T13:10:45.187Z,2024-08-18T13:10:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156570907,212,7.9,5156570901,56,Center,5156570909,213,1.90,5156570903,140,73.6,5156570905,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414043,560,1,2,47,29,77tfx9me4aaqhzv78bmgsy9bg,1,74.9,19.1,2024-08-18T13:10:47.763Z,2024-08-18T13:10:51Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156571161,141,11.0,5156571157,56,Right,5156571159,140,74.6,5156571165,213,4.66,5156571163,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414129,561,1,2,47,33,77tfx9me4aaqhzv78bmgsy9bg,1,70.6,13.4,2024-08-18T13:10:51.363Z,2024-08-18T13:10:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156571575,56,Center,5156571581,212,27.6,5156571583,213,2.12,5156571579,141,48.1,5156571577,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414167,562,1,2,47,38,77tfx9me4aaqhzv78bmgsy9bg,1,59.5,45.4,2024-08-18T13:10:56.323Z,2024-08-18T13:10:59Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156571841,56,Center,5156571847,212,13.2,5156571843,140,64.9,5156571845,141,27.9,5156571849,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414201,449,83,2,47,41,ahnt9ejgwj58ul8auzdvi3czf,0,20.5,65.7,2024-08-18T13:10:59.522Z,2024-08-18T13:11:12Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156572417,399,55gunqozsj8gs6oua7ee5xxhx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414193,563,1,2,47,41,77tfx9me4aaqhzv78bmgsy9bg,1,66.4,28.5,2024-08-18T13:10:59.715Z,2024-08-18T13:11:01Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156571983,141,37.7,5156571985,212,6.4,5156571979,56,Center,5156571981,140,67.8,5156571987,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414229,564,1,2,47,42,77tfx9me4aaqhzv78bmgsy9bg,1,68.2,38.0,2024-08-18T13:11:01.012Z,2024-08-18T13:11:04Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156572189,56,Center,5156572193,141,48.1,5156572197,212,7.2,5156572191,140,70.4,5156572199,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414265,565,1,2,47,45,77tfx9me4aaqhzv78bmgsy9bg,1,69.9,51.0,2024-08-18T13:11:03.860Z,2024-08-18T13:11:06Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156572403,56,Center,5156572405,140,83.0,5156572409,212,21.6,5156572411,213,0.88,5156572401,155,,5156572407,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414361,566,1,2,47,48,77tfx9me4aaqhzv78bmgsy9bg,1,83.3,73.6,2024-08-18T13:11:06.387Z,2024-08-18T13:11:11Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156572801,141,71.4,5156572799,140,76.2,5156572805,213,3.34,5156572803,212,7.6,5156572797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414391,567,1,2,47,54,77tfx9me4aaqhzv78bmgsy9bg,0,89.7,84.7,2024-08-18T13:11:13.044Z,2024-08-18T18:49:07Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5158199139,225,,5156572929,213,4.65,5158199143,72,,5156572923,140,88.8,5156572925,141,63.0,5156572927,212,14.8,5156572917,2,,5156572921,56,Center,5158199141,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414425,450,12,2,47,55,ahnt9ejgwj58ul8auzdvi3czf,1,4.2,36.7,2024-08-18T13:11:13.788Z,2024-08-18T13:11:16Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156573095,141,0.0,5156573143,167,,5156573089,56,Back,5156573099,213,5.48,5156573091,140,28.4,5156573097,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414433,451,5,2,47,57,ahnt9ejgwj58ul8auzdvi3czf,0,31.4,-1.7000000000000002,2024-08-18T13:11:15.647Z,2024-08-18T14:12:00Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156573121,56,Back,5156573123,347,,5156573391,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414475,568,5,2,47,57,77tfx9me4aaqhzv78bmgsy9bg,1,68.6,101.7,2024-08-18T13:11:15.647Z,2024-08-18T14:12:00Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5156573381,233,451,5156573367,347,,5156573365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414565,569,1,2,48,1,77tfx9me4aaqhzv78bmgsy9bg,1,63.8,100.0,2024-08-18T13:11:19.300Z,2024-08-18T13:11:25Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156573909,56,Left,5156573911,140,56.0,5156573917,213,4.00,5156573913,141,87.1,5156573915,212,12.6,5156573907,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414595,570,1,2,48,6,77tfx9me4aaqhzv78bmgsy9bg,1,57.4,82.9,2024-08-18T13:11:25.156Z,2024-08-18T13:11:27Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156574075,213,0.39,5156574069,140,67.6,5156574073,212,11.6,5156574071,141,89.3,5156574067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414609,571,1,2,48,8,77tfx9me4aaqhzv78bmgsy9bg,0,68.8,89.9,2024-08-18T13:11:26.948Z,2024-08-18T13:11:28Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156574147,141,75.4,5156574149,212,10.0,5156574145,140,70.3,5156574143,56,Center,5156574151,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414613,452,8,2,48,10,ahnt9ejgwj58ul8auzdvi3czf,1,26.3,27.3,2024-08-18T13:11:28.648Z,2024-08-18T18:49:24Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5158200855,384,,5156574193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414663,453,1,2,48,12,ahnt9ejgwj58ul8auzdvi3czf,0,27.9,38.6,2024-08-18T13:11:30.586Z,2024-08-18T13:11:31Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5156574447,141,35.7,5156574445,140,43.4,5156574443,56,Back,5156574451,213,6.16,5156574449,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414687,572,1,2,48,14,77tfx9me4aaqhzv78bmgsy9bg,1,59.9,60.9,2024-08-18T13:11:32.644Z,2024-08-18T13:11:33Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156574643,56,Center,5156574645,140,62.5,5156574651,213,0.91,5156574649,212,4.5,5156574647,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414719,573,1,2,48,15,77tfx9me4aaqhzv78bmgsy9bg,1,62.9,66.1,2024-08-18T13:11:33.636Z,2024-08-18T13:11:36Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156574793,213,4.61,5156574787,140,61.0,5156574789,141,38.8,5156574785,56,Center,5156574791,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414793,574,1,2,48,17,77tfx9me4aaqhzv78bmgsy9bg,1,59.4,35.5,2024-08-18T13:11:36.052Z,2024-08-18T13:11:42Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156575225,56,Right,5156575231,212,20.9,5156575227,140,71.2,5156575233,213,5.35,5156575229,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710414811,575,1,2,48,23,77tfx9me4aaqhzv78bmgsy9bg,0,70.5,7.8,2024-08-18T13:11:42.181Z,2024-08-18T18:49:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156575319,2,,5156575341,213,0.69,5158202283,224,,5158202285,20,,5156575329,140,80.6,5156575333,141,20.7,5156575337,212,13.8,5156575325,56,Right,5156575323,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415021,455,61,2,48,24,ahnt9ejgwj58ul8auzdvi3czf,1,26.1,85.6,2024-08-18T13:11:42.654Z,2024-08-18T13:12:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156576473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416291,594,13,2,48,24,77tfx9me4aaqhzv78bmgsy9bg,1,92.1,49.1,2024-08-18T13:11:42.999Z,2024-08-18T20:15:13Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5156586743,147,60.7,5156583571,56,Center,5156830873,72,,5156586735,328,,5156586747,231,51.6,5156586741,146,98.9,5156586739,458,,5156583569,17,,5156586745,230,98.9,5156586373,153,5156586737,391,,5156586731,102,62.5,5156583567,22,5156586733,103,12.5,5156586729,73,,,,,,,,,,,,,,,,,,,,
2710414815,454,52,2,48,25,ahnt9ejgwj58ul8auzdvi3czf,1,1.7000000000000002,29.3,2024-08-18T13:11:43.538Z,2024-08-18T18:50:14Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5158205711,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415107,456,1,2,48,36,ahnt9ejgwj58ul8auzdvi3czf,0,9.5,47.2,2024-08-18T13:11:54.997Z,2024-08-18T13:12:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5156576889,1,,5156576875,199,,5156576881,141,89.9,5156577099,189,,5156576879,140,40.0,5156576883,212,43.2,5156576885,213,0.74,5156576877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415093,576,49,2,48,44,77tfx9me4aaqhzv78bmgsy9bg,1,63.4,7.4,2024-08-18T13:12:02.566Z,2024-08-18T13:12:03Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156576849,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415131,577,1,2,48,46,77tfx9me4aaqhzv78bmgsy9bg,1,64.1,7.7,2024-08-18T13:12:04.806Z,2024-08-18T13:12:05Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156576997,212,8.0,5156576991,56,Right,5156576999,213,1.92,5156576993,140,61.5,5156576995,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415143,578,1,2,48,47,77tfx9me4aaqhzv78bmgsy9bg,1,61.5,18.8,2024-08-18T13:12:05.509Z,2024-08-18T13:12:06Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5156577043,141,4.7,5156577045,212,10.0,5156577039,56,Right,5156577041,140,64.3,5156577047,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415173,579,1,2,48,47,77tfx9me4aaqhzv78bmgsy9bg,1,64.3,4.7,2024-08-18T13:12:05.973Z,2024-08-18T13:12:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156577207,212,24.8,5156577201,56,Back,5156577209,213,2.70,5156577205,141,20.3,5156577203,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415235,580,1,2,48,49,77tfx9me4aaqhzv78bmgsy9bg,1,42.9,20.3,2024-08-18T13:12:07.493Z,2024-08-18T13:12:11Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156577523,213,1.44,5156577513,56,Back,5156577521,212,22.6,5156577517,140,45.8,5156577519,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415313,581,1,2,48,53,77tfx9me4aaqhzv78bmgsy9bg,1,53.6,56.6,2024-08-18T13:12:11.781Z,2024-08-18T13:12:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156577979,212,13.9,5156577977,141,36.1,5156577975,140,54.1,5156577973,56,Center,5156577981,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415361,582,1,2,48,58,77tfx9me4aaqhzv78bmgsy9bg,0,56.2,35.2,2024-08-18T13:12:16.534Z,2024-08-18T13:12:20Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156578297,213,0.89,5156578285,56,Left,5156578299,1,,5156578289,140,87.0,5156578295,212,51.3,5156578281,155,,5156578293,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415389,457,1,2,49,3,ahnt9ejgwj58ul8auzdvi3czf,1,5.4,4.7,2024-08-18T13:12:21.333Z,2024-08-18T13:12:22Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156578439,56,Back,5156578449,213,0.33,5156578443,141,11.6,5156578447,212,14.3,5156578441,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415487,459,1,2,49,4,ahnt9ejgwj58ul8auzdvi3czf,1,20.3,10.7,2024-08-18T13:12:22.958Z,2024-08-18T13:12:28Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5156578977,140,30.2,5156578979,141,15.2,5156578983,213,0.29,5156578981,212,10.8,5156578975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415497,460,3,2,49,9,ahnt9ejgwj58ul8auzdvi3czf,0,25.5,5.8,2024-08-18T13:12:28.020Z,2024-08-18T20:00:43Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5158209463,285,,5156579043,56,Back,5158210207,465,,5158578925,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415485,583,7,2,49,9,77tfx9me4aaqhzv78bmgsy9bg,1,74.5,94.2,2024-08-18T13:12:28.021Z,2024-08-18T20:00:43Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5156578961,56,Left,5158209657,286,,5158578893,233,460,5158210351,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415539,461,83,2,49,12,ahnt9ejgwj58ul8auzdvi3czf,0,29.4,8.9,2024-08-18T13:12:31.254Z,2024-08-18T13:12:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5156579415,399,6rd6a2f1k124dzp1p904yq3h0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415561,585,1,2,49,13,77tfx9me4aaqhzv78bmgsy9bg,1,69.5,86.7,2024-08-18T13:12:31.847Z,2024-08-18T18:51:35Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5156579387,141,61.5,5156579389,212,22.4,5156579383,56,Center,5156579391,213,4.01,5156579385,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415639,587,1,2,49,13,77tfx9me4aaqhzv78bmgsy9bg,1,54.4,63.0,2024-08-18T13:12:32.263Z,2024-08-18T18:51:37Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156579835,56,Center,5156579841,212,8.1,5156579839,141,74.0,5156579843,213,1.18,5156579837,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415585,586,43,2,49,14,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-18T13:12:32.710Z,2024-08-18T18:51:40Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156579519,56,Center,5156579527,213,4.55,5156579521,140,55.5,5156579525,212,11.2,5156579523,141,53.1,5158213193,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415707,588,1,2,49,19,77tfx9me4aaqhzv78bmgsy9bg,1,57.6,70.5,2024-08-18T13:12:38.263Z,2024-08-18T13:12:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156580201,140,64.3,5156580209,212,16.0,5156580197,56,Left,5156580211,213,1.12,5156580205,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415755,589,1,2,49,23,77tfx9me4aaqhzv78bmgsy9bg,1,65.0,88.9,2024-08-18T13:12:41.991Z,2024-08-18T13:12:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156580461,141,68.8,5156580457,56,Center,5156580459,140,56.6,5156580465,213,4.14,5156580463,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415797,590,1,2,49,27,77tfx9me4aaqhzv78bmgsy9bg,1,57.4,70.0,2024-08-18T13:12:45.527Z,2024-08-18T13:12:49Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156580753,212,16.0,5156580755,213,4.61,5156580747,56,Center,5156580751,141,46.6,5156580749,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415815,591,1,2,49,31,77tfx9me4aaqhzv78bmgsy9bg,0,57.5,40.4,2024-08-18T13:12:49.334Z,2024-08-18T13:12:51Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156580837,213,0.63,5156580831,140,88.4,5156580829,56,Center,5156580839,1,,5156580827,155,,5156580835,212,40.1,5156580833,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415859,462,1,2,49,33,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,23.4,2024-08-18T13:12:51.863Z,2024-08-18T13:12:53Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156581139,213,2.54,5156581131,56,Back,5156581137,212,12.3,5156581135,141,33.6,5156581133,140,2.4,5156581129,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415935,464,1,2,49,39,ahnt9ejgwj58ul8auzdvi3czf,1,7.7,45.8,2024-08-18T13:12:57.957Z,2024-08-18T13:13:00Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5156581623,212,16.9,5156581615,240,,5156581621,141,69.6,5156581617,56,Back,5156581627,213,1.29,5156581619,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710415965,465,1,2,49,41,ahnt9ejgwj58ul8auzdvi3czf,1,12.2,69.7,2024-08-18T13:13:00.160Z,2024-08-18T13:13:01Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156581775,140,20.3,5156581773,56,Back,5156581781,213,1.09,5156581779,212,18.3,5156581777,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416005,466,1,2,49,43,ahnt9ejgwj58ul8auzdvi3czf,1,20.3,93.6,2024-08-18T13:13:01.722Z,2024-08-18T13:13:04Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156581999,140,29.4,5156582007,212,12.3,5156582003,141,82.1,5156581997,56,Back,5156582009,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710704123,857,3,2,49,44,ahnt9ejgwj58ul8auzdvi3czf,0,30.3,87.9,2024-08-18T13:13:03.020Z,2024-08-18T18:52:22Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5158216997,465,,5158216989,56,Back,5158217001,467,7cpkykvmy8ujrahzdz7ksk2c5,5158216993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416011,467,4,2,49,45,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,80.5,2024-08-18T13:13:04.269Z,2024-08-18T20:05:46Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156582047,152,,5156582089,233,592,5156582049,265,,5156582051,285,,5156582045,56,Back,5156582043,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416015,592,4,2,49,45,77tfx9me4aaqhzv78bmgsy9bg,0,69.5,19.5,2024-08-18T13:13:04.270Z,2024-08-18T20:05:45Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156582119,233,467,5156582059,56,Right,5156582057,13,,5156582061,152,,5156582065,286,,5156582063,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416193,468,1,2,49,56,ahnt9ejgwj58ul8auzdvi3czf,1,29.0,79.0,2024-08-18T13:13:15.253Z,2024-08-18T13:13:30Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156583123,212,43.7,5156583125,213,4.83,5156583113,196,,5156583115,152,,5156583111,5,,5156583121,141,15.2,5156583117,56,Back,5156583127,1,,5156583815,189,,5156583119,140,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,
2710416259,469,1,2,50,1,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,15.2,2024-08-18T13:13:19.519Z,2024-08-18T13:13:22Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156583389,212,14.5,5156583387,141,34.6,5156583381,56,Back,5156583383,140,28.3,5156583391,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416279,470,1,2,50,3,ahnt9ejgwj58ul8auzdvi3czf,1,28.3,35.5,2024-08-18T13:13:22.269Z,2024-08-18T13:13:24Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156583507,213,1.18,5156583499,56,Back,5156583501,140,39.6,5156583505,212,31.1,5156583503,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416295,471,1,2,50,6,ahnt9ejgwj58ul8auzdvi3czf,1,43.6,78.8,2024-08-18T13:13:24.534Z,2024-08-18T13:13:26Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156583583,141,97.8,5156583585,212,22.3,5156583579,56,Left,5156583581,140,60.9,5156583587,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416317,472,1,2,50,7,ahnt9ejgwj58ul8auzdvi3czf,0,61.0,97.8,2024-08-18T13:13:25.769Z,2024-08-18T13:13:28Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156583693,141,77.5,5156583695,212,15.2,5156583697,213,5.15,5156583689,56,Center,5156583691,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416321,595,8,2,50,9,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,30.4,2024-08-18T13:13:28.215Z,2024-08-18T18:52:45Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5158218963,383,,5156583711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416363,597,1,2,50,10,77tfx9me4aaqhzv78bmgsy9bg,1,27.5,16.1,2024-08-18T13:13:29.224Z,2024-08-18T13:13:30Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5156583901,212,8.8,5156583895,56,Back,5156583897,140,21.2,5156583899,141,24.7,5156583903,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416387,598,1,2,50,12,77tfx9me4aaqhzv78bmgsy9bg,1,21.2,24.7,2024-08-18T13:13:30.455Z,2024-08-18T13:13:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156584037,141,24.1,5156584039,212,10.8,5156584041,213,6.25,5156584033,56,Back,5156584035,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416441,599,1,2,50,14,77tfx9me4aaqhzv78bmgsy9bg,1,28.0,26.7,2024-08-18T13:13:33.032Z,2024-08-18T13:13:37Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5156584347,56,Back,5156584353,212,20.1,5156584355,213,1.33,5156584349,140,32.5,5156584351,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710416527,600,1,2,50,18,77tfx9me4aaqhzv78bmgsy9bg,1,34.5,62.7,2024-08-18T13:13:37.144Z,2024-08-18T13:13:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156584847,141,86.8,5156584853,1,,5156584849,212,43.7,5156584851,213,0.38,5156584845,140,73.1,5156584843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
