id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2778799861,383,1,1,42,34,anga7587r1zv4ey71ge9zxol3,1,38.1,40.1,2025-02-21T18:44:28.999Z,2025-02-21T18:44:29Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529594493,141,10.3,5529594491,140,52.0,5529594495,212,25.0,5529594497,213,5.34,5529594489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778799939,384,1,1,42,35,anga7587r1zv4ey71ge9zxol3,1,52.0,10.3,2025-02-21T18:44:29.862Z,2025-02-21T18:44:35Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529594893,140,46.9,5529594905,213,2.03,5529594891,56,Back,5529594897,141,26.4,5529594901,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800043,385,1,1,42,40,anga7587r1zv4ey71ge9zxol3,1,51.6,31.0,2025-02-21T18:44:35.062Z,2025-02-21T18:44:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529595481,213,0.50,5529595469,56,Center,5529595479,212,12.2,5529595477,141,39.7,5529595473,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778963617,951,83,1,42,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.1,60.8,2025-02-21T18:44:36.307Z,2025-02-21T21:37:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5530483203,399,d854rlweyk5wq6d2veyviukq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800059,386,1,1,42,47,anga7587r1zv4ey71ge9zxol3,1,51.9,54.3,2025-02-21T18:44:41.766Z,2025-02-21T18:44:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529595569,213,0.80,5529595563,140,64.0,5529595565,141,73.5,5529595567,212,18.2,5529595561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800083,387,1,1,42,49,anga7587r1zv4ey71ge9zxol3,1,64.0,73.5,2025-02-21T18:44:43.430Z,2025-02-21T18:44:45Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529595689,212,11.2,5529595691,213,2.24,5529595683,56,Left,5529595685,140,57.4,5529595687,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800153,388,1,1,42,50,anga7587r1zv4ey71ge9zxol3,1,57.4,86.5,2025-02-21T18:44:44.093Z,2025-02-21T21:37:48Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,1.0,5529595999,56,Center,5529596001,140,84.2,5529596007,213,5.93,5529596003,141,71.2,5529596981,154,,5529596979,210,13,5529596005,212,30.0,5529596025,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800199,389,13,1,42,52,anga7587r1zv4ey71ge9zxol3,1,86.7,65.8,2025-02-21T18:44:46.806Z,2025-02-21T21:38:47Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5529597017,154,,5529596293,56,Center,5529597027,102,37.3,5530486119,72,,5529597033,328,,5529597015,29,,5529597043,231,54.7,5529596291,64,,5529597039,230,98.1,5529596289,22,5529597023,55,388,,5529597013,75,,5529597029,103,22.2,,,,,,,,,,,,,,,
2778800231,390,5,1,42,57,anga7587r1zv4ey71ge9zxol3,0,100.8,48.8,2025-02-21T18:44:51.155Z,2025-02-21T19:14:55Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5529596439,56,Center,5529596441,346,,5529596959,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800307,427,5,1,42,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.8,51.2,2025-02-21T18:44:51.155Z,2025-02-21T19:14:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529596875,346,,5529596917,233,390,5529596873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800523,428,1,1,43,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.2,60.0,2025-02-21T18:45:09.091Z,2025-02-21T21:38:53Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529598119,140,8.5,5529598117,56,Back,5529598127,213,1.33,5529598121,141,80.6,5529598115,124,,5529598123,212,14.4,5529598131,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800531,429,1,1,43,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.5,80.6,2025-02-21T18:45:12.050Z,2025-02-21T18:45:12Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529598171,140,22.8,5529598175,141,70.2,5529598181,213,5.84,5529598179,212,16.6,5529598169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800561,430,1,1,43,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.8,70.2,2025-02-21T18:45:12.818Z,2025-02-21T18:45:14Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529598349,212,30.6,5529598351,213,0.20,5529598347,141,79.1,5529598345,140,51.4,5529598343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800565,431,4,1,43,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.6,80.4,2025-02-21T18:45:14.499Z,2025-02-21T18:45:18Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5529598545,56,Left,5529598543,13,,5529598553,233,391,5529598549,265,,5529598547,152,,5529598551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778800569,391,4,1,43,20,anga7587r1zv4ey71ge9zxol3,0,48.4,19.6,2025-02-21T18:45:14.500Z,2025-02-21T18:45:18Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529598573,233,431,5529598429,265,,5529598417,13,,5529598421,56,Back,5529598435,285,,5529598423,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801049,432,1,1,43,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.8,81.1,2025-02-21T18:45:50.899Z,2025-02-21T18:45:51Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529600899,5,,5529600905,140,32.6,5529600903,56,Back,5529600909,212,22.8,5529600901,152,,5529600911,213,2.92,5529600907,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801081,433,1,1,43,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.6,88.6,2025-02-21T18:45:51.379Z,2025-02-21T18:45:54Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529601087,141,93.6,5529601089,212,8.7,5529601091,213,0.40,5529601083,56,Back,5529601085,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801099,434,1,1,43,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.2,93.6,2025-02-21T18:45:53.987Z,2025-02-21T18:45:55Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529601207,141,86.3,5529601211,213,3.62,5529601209,212,10.8,5529601203,56,Back,5529601205,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801155,435,1,1,44,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.0,86.8,2025-02-21T18:45:55.395Z,2025-02-21T18:45:59Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529601515,140,35.1,5529601521,212,12.4,5529601525,213,5.07,5529601511,56,Back,5529601517,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801227,436,1,1,44,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.6,62.3,2025-02-21T18:45:58.946Z,2025-02-21T18:46:04Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529601923,213,1.26,5529601915,56,Back,5529601921,212,20.8,5529601917,140,38.7,5529601919,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801259,437,1,1,44,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.1,79.3,2025-02-21T18:46:04.067Z,2025-02-21T18:46:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529602067,141,57.0,5529602069,212,15.3,5529602071,213,4.59,5529602065,140,41.3,5529602063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801389,438,1,1,44,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.8,52.1,2025-02-21T18:46:06.515Z,2025-02-21T18:46:14Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529602695,56,Right,5529602703,213,5.50,5529602699,141,19.4,5529602697,140,66.1,5529602701,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801419,439,1,1,44,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.9,21.0,2025-02-21T18:46:14.851Z,2025-02-21T18:46:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529602887,140,67.5,5529602889,141,31.8,5529602891,212,7.8,5529602885,56,Center,5529602893,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801475,440,1,1,44,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.1,34.3,2025-02-21T18:46:17.268Z,2025-02-21T18:46:20Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529603191,56,Left,5529603205,213,1.13,5529603207,1,,5529603199,141,90.0,5529603187,155,,5529603201,212,41.8,5529603195,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801539,441,1,1,44,25,9w3sjm5ml4sjr2v81oxzdrt8v,0,86.9,85.2,2025-02-21T18:46:19.403Z,2025-02-21T21:39:24Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529603505,141,42.4,5529603501,56,Center,5529603499,155,,5529603503,140,90.4,5529603497,2,,5530488885,72,,5529603509,213,4.84,5530488883,224,,5529603507,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801521,392,44,1,44,26,anga7587r1zv4ey71ge9zxol3,1,10.0,55.0,2025-02-21T18:46:20.396Z,2025-02-21T21:39:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529603401,285,,5529603629,233,442,5529603399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801547,442,44,1,44,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,90.0,45.0,2025-02-21T18:46:20.397Z,2025-02-21T21:39:30Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529603637,233,392,5529603545,56,Center,5529603547,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801531,393,12,1,44,26,anga7587r1zv4ey71ge9zxol3,1,10.4,51.3,2025-02-21T18:46:20.845Z,2025-02-21T21:39:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529603479,213,0.81,5529603475,141,68.7,5529603447,140,21.2,5529603445,56,Back,5529603485,15,,5529603477,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801565,443,13,1,44,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.9,40.7,2025-02-21T18:46:21.355Z,2025-02-21T21:39:50Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5530490143,77,,5529604315,20,,5529604775,458,,5529604769,215,,5529604777,230,98.6,5529603665,18,,5529604779,231,47.8,5529604767,103,86.1,5529603661,22,,5529604773,328,5529603669,56,Center,,5529604771,108,,5529604765,102,56.3,,,,,,,,,,,,,,,
2778801763,394,5,1,44,30,anga7587r1zv4ey71ge9zxol3,1,-0.4,54.6,2025-02-21T18:46:24.156Z,2025-02-21T21:39:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529604731,233,444,5529604719,346,,5529604717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801639,444,5,1,44,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.4,45.4,2025-02-21T18:46:24.156Z,2025-02-22T03:31:56Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529604069,346,,5529604067,56,Center,5529604795,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801837,395,1,1,44,46,anga7587r1zv4ey71ge9zxol3,1,4.3,62.0,2025-02-21T18:46:41.028Z,2025-02-21T18:46:46Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529605223,140,2.3,5529605225,141,49.9,5529605233,237,,5529605219,124,,5529605229,213,4.46,5529605221,56,Back,5529605227,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801865,396,1,1,44,51,anga7587r1zv4ey71ge9zxol3,1,7.5,52.2,2025-02-21T18:46:45.909Z,2025-02-21T18:46:48Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529605405,1,,5529605403,213,0.01,5529605397,140,46.2,5529605401,212,40.6,5529605393,155,,5529605395,56,Back,5529605399,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801873,397,44,1,44,53,anga7587r1zv4ey71ge9zxol3,1,49.4,50.4,2025-02-21T18:46:47.661Z,2025-02-21T21:39:59Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529605441,56,Back,5529605443,285,,5529605491,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801879,445,44,1,44,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,50.6,49.6,2025-02-21T18:46:47.662Z,2025-02-21T21:40:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529605471,56,Center,5529605519,286,,5529605515,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778801881,398,1,1,44,53,anga7587r1zv4ey71ge9zxol3,0,46.1,52.5,2025-02-21T18:46:47.772Z,2025-02-21T21:40:01Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529605489,213,0.16,5529605487,212,12.3,5529605485,141,55.4,5529605479,168,,5529605481,56,Center,5529605483,140,57.7,5529605477,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778802033,447,1,1,44,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.4,46.1,2025-02-21T18:46:52.275Z,2025-02-21T18:46:58Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529606241,56,Back,5529606247,212,12.3,5529606245,141,50.9,5529606243,140,47.7,5529606249,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778802093,448,1,1,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.4,56.9,2025-02-21T18:46:54.243Z,2025-02-21T18:47:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529606625,213,3.04,5529606609,56,Back,5529606613,140,40.4,5529606619,212,8.4,5529606617,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778802055,399,70,1,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-21T18:46:54.559Z,2025-02-21T18:47:13Z,,,,5529606365,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778802087,400,30,1,45,2,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-21T18:46:56.550Z,2025-02-21T18:47:07Z,,,,5529606579,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778802095,449,30,1,45,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-21T18:46:56.550Z,2025-02-21T18:47:08Z,,,,5529606643,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814193,403,32,2,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-21T19:04:18.227Z,2025-02-21T20:35:56Z,,,,5529668993,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814223,455,32,2,45,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-21T19:04:18.227Z,2025-02-21T19:04:21Z,,,,5529669143,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814229,404,1,2,45,0,anga7587r1zv4ey71ge9zxol3,1,49.9,50.1,2025-02-21T19:04:18.228Z,2025-02-21T19:04:21Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5529669185,212,21.5,5529669177,140,29.7,5529669189,279,S,5529669181,141,55.2,5529669175,56,Back,5529669187,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814283,405,1,2,45,3,anga7587r1zv4ey71ge9zxol3,0,31.2,53.9,2025-02-21T19:04:21.706Z,2025-02-21T19:04:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529669463,157,,5529669477,212,57.0,5529669485,1,,5529669469,140,82.2,5529669473,141,25.0,5529669467,56,Center,5529669481,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814317,456,1,2,45,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.3,81.7,2025-02-21T19:04:26.110Z,2025-02-21T19:04:28Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529669687,212,10.6,5529669689,213,5.37,5529669683,140,28.5,5529669681,56,Back,5529669679,3,,5529669685,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814325,457,44,2,45,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.9,69.4,2025-02-21T19:04:27.401Z,2025-02-21T19:25:30Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529669725,56,Back,5529669809,233,406,5529669727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814309,406,44,2,45,9,anga7587r1zv4ey71ge9zxol3,0,72.1,30.6,2025-02-21T19:04:27.402Z,2025-02-21T19:25:30Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529669849,233,457,5529669635,56,Center,5529669637,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814355,458,1,2,45,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.3,68.2,2025-02-21T19:04:28.094Z,2025-02-21T19:04:30Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529669937,56,Back,5529669941,141,62.9,5529669939,140,31.3,5529669935,168,,5529669943,212,4.8,5529669933,3,,5529669945,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814347,407,1,2,45,10,anga7587r1zv4ey71ge9zxol3,0,68.2,33.7,2025-02-21T19:04:29.034Z,2025-02-21T19:04:29Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529669891,212,6.2,5529669893,213,5.97,5529669885,56,Center,5529669887,140,73.8,5529669889,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814369,459,8,2,45,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.6,69.1,2025-02-21T19:04:31.023Z,2025-02-22T02:28:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5530732871,385,,5529670041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814411,460,83,2,45,14,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.7,72.7,2025-02-21T19:04:33.070Z,2025-02-21T19:04:37Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529670513,399,8gdfn7j6xac9p4jh94hk40jdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814435,408,1,2,45,15,anga7587r1zv4ey71ge9zxol3,1,75.5,25.8,2025-02-21T19:04:33.993Z,2025-02-21T19:04:35Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529670375,56,Right,5529670379,141,11.7,5529670381,212,10.7,5529670383,213,5.18,5529670377,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814445,409,1,2,45,16,anga7587r1zv4ey71ge9zxol3,0,79.9,11.9,2025-02-21T19:04:35.114Z,2025-02-22T02:29:02Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529670443,155,,5530732895,20,,5529670445,56,Center,5530732893,224,,5529670453,213,1.34,5529670449,141,32.5,5529670441,2,,5529670447,140,83.0,5529670451,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814507,461,12,2,45,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.5,63.3,2025-02-21T19:04:39.358Z,2025-02-21T19:07:12Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529670767,56,Back,5529670769,140,17.3,5529670839,15,,5529670773,212,23.3,5529670771,141,97.5,5529670775,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814529,462,1,2,45,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.2,95.5,2025-02-21T19:04:41.070Z,2025-02-21T19:04:50Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529670923,140,20.1,5529670921,56,Back,5529670925,141,97.1,5529670927,212,7.3,5529670929,213,0.15,5529670919,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814533,463,43,2,45,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-21T19:04:41.769Z,2025-02-21T19:04:49Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529670945,56,Back,5529671553,144,5,5529670947,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814571,465,1,2,45,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.4,97.7,2025-02-21T19:04:42.974Z,2025-02-21T19:04:54Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529671137,141,82.3,5529671131,157,,5529671141,213,5.77,5529671139,212,21.1,5529671135,140,41.9,5529671143,1,,5529671133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814581,410,1,2,45,26,anga7587r1zv4ey71ge9zxol3,0,57.9,24.3,2025-02-21T19:04:44.970Z,2025-02-21T19:04:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529671175,56,Center,5529671179,141,43.1,5529671181,212,14.2,5529671183,213,1.13,5529671177,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814623,466,1,2,45,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.7,60.5,2025-02-21T19:04:46.712Z,2025-02-21T19:04:48Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529671377,213,0.23,5529671369,56,Back,5529671371,140,32.5,5529671395,233,411,5529671393,236,,5529671373,141,61.5,5529671399,286,,5529671375,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814613,411,74,2,45,28,anga7587r1zv4ey71ge9zxol3,1,61.2,41.5,2025-02-21T19:04:46.713Z,2025-02-21T19:04:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529671325,285,,5529671323,56,Center,5529671427,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814651,412,1,2,45,29,anga7587r1zv4ey71ge9zxol3,1,62.4,49.3,2025-02-21T19:04:47.994Z,2025-02-21T19:04:52Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5529671531,213,0.86,5529671527,141,93.2,5529671853,1,,5529671523,56,Left,5529671525,140,86.9,5529671529,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814737,413,3,2,45,35,anga7587r1zv4ey71ge9zxol3,0,86.6,96.2,2025-02-21T19:04:53.369Z,2025-02-22T02:29:29Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5529671961,286,,5530733025,465,,5529671959,56,Left,5529672179,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814771,467,7,2,45,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.4,3.8,2025-02-21T19:04:53.370Z,2025-02-22T02:29:33Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,5529672119,285,,5530733061,178,,5529672115,167,,5529672117,56,Back,5529672147,233,413,5530733059,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814777,414,5,2,45,36,anga7587r1zv4ey71ge9zxol3,1,86.0,101.8,2025-02-21T19:04:54.362Z,2025-02-21T19:14:55Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5529672125,56,Left,5529672129,347,,5529672529,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814839,468,5,2,45,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,14.0,-1.8,2025-02-21T19:04:54.362Z,2025-02-21T19:14:56Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,5529672577,233,414,5529672481,347,,5529672479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814967,415,1,2,45,45,anga7587r1zv4ey71ge9zxol3,1,84.7,100.0,2025-02-21T19:05:04.025Z,2025-02-21T19:05:05Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529673049,1,,5529673039,56,Center,5529673045,212,26.0,5529673043,141,68.8,5529673037,107,,5529673047,213,5.24,5529673041,140,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778814985,416,1,2,45,47,anga7587r1zv4ey71ge9zxol3,1,97.1,68.8,2025-02-21T19:05:05.705Z,2025-02-21T19:05:06Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529673159,212,3.0,5529673153,56,Center,5529673155,140,94.3,5529673157,141,68.4,5529673161,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
