id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2727093799,470,43,2,50,46,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-28T15:12:04.554Z,2024-09-28T16:14:46Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5248095745,56,Back,5248702527,295,0,5248095743,13,0,5248727821,144,4,5248096385,233,412,5248095751,285,0,5248095747,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727093845,412,43,2,50,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T15:12:04.555Z,2024-09-28T16:14:47Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5248100103,295,0,5248096329,286,0,5248096319,13,0,5248096321,56,Center,5248728023,144,4,5248096325,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727094659,471,1,2,51,6,5rz9enoyknpg8ji78za5b82p0,1,5.0,49.5,2024-09-28T15:12:23.962Z,2024-09-28T19:50:33Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5248100247,140,6.0,5248100251,212,7.6,5248728973,237,,5248728971,124,,5248100245,56,Back,5248100253,213,4.85,5248100249,141,38.5,5248100285,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727094707,472,1,2,51,8,5rz9enoyknpg8ji78za5b82p0,1,7.4,36.6,2024-09-28T15:12:26.091Z,2024-09-28T19:50:39Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5248100477,140,18.8,5248100481,212,12.0,5248100475,56,Back,5248100479,141,36.2,5248100483,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727094839,473,1,2,51,11,5rz9enoyknpg8ji78za5b82p0,1,19.4,35.7,2024-09-28T15:12:29.738Z,2024-09-28T15:12:32Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248101189,140,30.4,5248101199,213,5.27,5248101185,56,Back,5248101195,141,8.2,5248101197,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727094987,474,1,2,51,14,5rz9enoyknpg8ji78za5b82p0,1,39.7,15.9,2024-09-28T15:12:32.779Z,2024-09-28T15:12:36Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5248102077,141,35.4,5248102081,213,1.58,5248102075,140,39.6,5248102073,56,Back,5248102079,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095069,475,1,2,51,18,5rz9enoyknpg8ji78za5b82p0,1,45.2,39.6,2024-09-28T15:12:36.411Z,2024-09-28T16:13:01Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248102469,141,67.1,5248102471,212,24.7,5248102465,56,Center,5248102473,213,0.86,5248102467,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095221,476,1,2,51,20,5rz9enoyknpg8ji78za5b82p0,1,62.9,66.0,2024-09-28T15:12:38.491Z,2024-09-28T15:12:42Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5248103337,141,85.3,5248103341,213,0.58,5248103339,212,23.8,5248103325,56,Left,5248103331,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095287,477,1,2,51,23,5rz9enoyknpg8ji78za5b82p0,0,85.9,85.0,2024-09-28T15:12:41.884Z,2024-09-28T19:50:51Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5248103689,56,Center,5248103697,212,22.8,5249985383,20,,5248103685,2,,5248103699,213,5.09,5248103693,140,93.8,5248103687,155,,5248103695,141,53.8,5249985381,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095585,413,12,2,51,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,44.9,2024-09-28T15:12:42.991Z,2024-09-28T19:50:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5248105307,141,12.1,5248105305,140,35.7,5248105309,212,36.0,5248105313,213,5.61,5248105303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095601,478,1,2,51,28,5rz9enoyknpg8ji78za5b82p0,0,63.9,73.6,2024-09-28T15:12:46.180Z,2024-09-28T19:51:00Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248105409,212,10.9,5248105403,56,Center,5248105411,213,6.01,5248105405,140,73.9,5248105401,3,,5248105407,141,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095669,414,1,2,51,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.4,20.7,2024-09-28T15:12:47.655Z,2024-09-28T19:51:04Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5248105777,140,34.9,5248105781,212,15.1,5248105775,56,Back,5248105779,141,13.0,5248105783,213,5.93,5248105773,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095675,479,44,2,51,33,5rz9enoyknpg8ji78za5b82p0,1,64.6,80.5,2024-09-28T15:12:51.675Z,2024-09-28T16:17:28Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248105805,286,,5248106055,233,415,5248105803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095683,415,44,2,51,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.4,19.5,2024-09-28T15:12:51.676Z,2024-09-28T16:17:28Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5248106147,233,479,5248105825,285,,5248105823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727095687,480,1,2,51,34,5rz9enoyknpg8ji78za5b82p0,0,66.7,69.3,2024-09-28T15:12:52.028Z,2024-09-28T19:51:11Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248105847,140,76.1,5248105853,212,12.1,5248105845,56,Center,5248105849,141,58.9,5248105843,3,,5248105861,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096333,416,1,2,51,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.3,27.5,2024-09-28T15:12:53.704Z,2024-09-28T19:51:14Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5248109383,213,0.36,5248109373,56,Back,5248109379,212,22.8,5248109375,140,44.6,5248109371,157,,5248109387,1,,5248109377,141,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096023,481,1,2,51,37,5rz9enoyknpg8ji78za5b82p0,1,55.1,55.4,2024-09-28T15:12:55.027Z,2024-09-28T19:51:56Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5248107667,3,,5248107673,141,39.5,5248107671,140,62.0,5248107677,213,5.30,5248107669,56,Center,5248107675,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096059,482,50,2,51,40,5rz9enoyknpg8ji78za5b82p0,1,67.1,33.7,2024-09-28T15:12:58.553Z,2024-09-28T19:56:32Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5249993909,286,,5248107813,56,Center,5250011405,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727442515,777,7,2,51,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.9,66.3,2024-09-28T15:12:58.554Z,2024-09-28T19:56:32Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5249994975,56,Back,5249994977,285,,5250011387,233,482,5249994979,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096313,483,1,2,51,44,5rz9enoyknpg8ji78za5b82p0,1,71.4,55.8,2024-09-28T15:13:02.467Z,2024-09-28T19:52:57Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248109285,56,Center,5248109295,213,1.20,5248109291,141,72.0,5248109293,212,11.8,5248109289,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096361,484,1,2,51,48,5rz9enoyknpg8ji78za5b82p0,0,92.7,74.0,2024-09-28T15:13:05.917Z,2024-09-28T19:53:10Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5248109523,140,98.2,5249996601,72,,5248109519,155,,5248109533,213,5.08,5249996599,224,,5248109527,212,16.0,5248109525,141,52.1,5248109521,56,Center,5248109517,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096343,417,43,2,51,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T15:13:09.073Z,2024-09-28T15:13:12Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5248109435,182,0,5248109431,178,0,5248109427,173,0,5248109439,56,Back,5248110035,144,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096463,418,52,2,51,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.1,48.0,2024-09-28T15:13:09.610Z,2024-09-28T19:53:12Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5249996795,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096715,419,1,2,51,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.0,55.0,2024-09-28T15:13:10.568Z,2024-09-28T19:53:26Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5248111483,56,Back,5248111491,213,0.69,5248111489,212,39.3,5248111485,140,38.9,5248111493,1,,5249997999,287,,5248111481,123,,5248111487,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096765,420,1,2,51,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.8,91.0,2024-09-28T15:13:16.904Z,2024-09-28T19:53:36Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5248111799,141,90.8,5248111795,140,23.8,5248111791,56,Back,5248111805,213,3.15,5248111803,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096825,421,1,2,51,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.7,90.8,2024-09-28T15:13:17.352Z,2024-09-28T19:54:24Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5248112061,140,35.7,5248112063,141,76.3,5248112059,56,Back,5248112067,213,5.62,5248112065,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096843,422,1,2,52,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.5,76.5,2024-09-28T15:13:18.737Z,2024-09-28T19:54:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5250002975,140,32.3,5248112175,56,Back,5250002977,141,79.3,5250002981,213,2.63,5250002979,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727116819,472,1,2,52,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.3,79.9,2024-09-28T15:13:19.150Z,2024-09-28T19:54:44Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5250004219,212,1.0,5250004221,213,4.93,5250004217,141,78.5,5248218923,56,Back,5250004215,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727444245,853,61,2,52,2,5rz9enoyknpg8ji78za5b82p0,1,68.9,28.2,2024-09-28T15:13:20.034Z,2024-09-28T19:54:52Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5250004661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096853,486,1,2,52,4,5rz9enoyknpg8ji78za5b82p0,1,60.1,33.6,2024-09-28T15:13:21.996Z,2024-09-28T19:54:58Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5248112217,140,65.4,5248112221,212,8.6,5248112215,56,Center,5248112219,141,43.2,5248112223,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727096883,487,1,2,52,5,5rz9enoyknpg8ji78za5b82p0,1,62.3,38.5,2024-09-28T15:13:23.516Z,2024-09-28T19:55:01Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5248112379,213,5.95,5248112367,56,Center,5248112373,141,34.1,5248112369,140,70.6,5248112375,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097039,488,1,2,52,6,5rz9enoyknpg8ji78za5b82p0,1,70.6,34.1,2024-09-28T15:13:24.196Z,2024-09-28T19:55:01Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248113117,213,4.40,5248113109,140,66.0,5248113111,141,12.0,5248113107,56,Right,5248113115,212,15.8,5248113249,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097107,489,1,2,52,9,5rz9enoyknpg8ji78za5b82p0,1,66.7,12.0,2024-09-28T15:13:27.844Z,2024-09-28T15:13:28Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5248113511,212,14.2,5248113509,141,22.7,5248113505,56,Center,5248113515,213,0.54,5248113507,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097233,490,1,2,52,10,5rz9enoyknpg8ji78za5b82p0,1,78.3,22.7,2024-09-28T15:13:28.748Z,2024-09-28T16:12:56Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5248114225,212,13.3,5248114219,56,Center,5248114223,141,21.9,5248114227,213,3.18,5248114301,156,,5248114221,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097335,491,1,2,52,13,5rz9enoyknpg8ji78za5b82p0,1,65.9,21.9,2024-09-28T15:13:31.900Z,2024-09-28T15:13:34Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248114863,213,5.17,5248114855,56,Right,5248114861,212,6.4,5248114857,140,68.6,5248114859,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098039,425,83,2,52,14,9w3sjm5ml4sjr2v81oxzdrt8v,0,17.8,81.4,2024-09-28T15:13:32.618Z,2024-09-28T19:55:30Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5248120057,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097349,492,1,2,52,15,5rz9enoyknpg8ji78za5b82p0,0,73.4,21.1,2024-09-28T15:13:33.676Z,2024-09-28T19:55:21Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5248114969,141,22.5,5248114967,140,75.4,5248114965,56,Center,5248114971,212,2.3,5248114973,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097431,423,61,2,52,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.3,74.2,2024-09-28T15:13:34.469Z,2024-09-28T19:55:34Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5248115469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727444885,778,61,2,52,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.1,71.8,2024-09-28T15:13:36.105Z,2024-09-28T19:55:43Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5250008241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097473,493,1,2,52,19,5rz9enoyknpg8ji78za5b82p0,1,77.5,20.9,2024-09-28T15:13:37.300Z,2024-09-28T19:55:44Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5248115699,212,7.2,5248115695,141,12.0,5248115703,213,5.30,5248115691,140,81.3,5248115685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097545,494,1,2,52,20,5rz9enoyknpg8ji78za5b82p0,0,85.6,11.9,2024-09-28T15:13:38.397Z,2024-09-28T19:55:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5248116079,141,58.1,5248116083,213,1.43,5248116073,155,,5250009327,224,,5248116075,56,Center,5250009329,20,,5248116071,2,,5248116081,212,31.7,5248116077,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098029,424,12,2,52,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.3,31.4,2024-09-28T15:13:40.377Z,2024-09-28T19:55:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5248118821,141,14.6,5248118823,212,29.9,5248118819,140,34.6,5248118825,213,5.89,5248118817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097751,495,1,2,52,26,5rz9enoyknpg8ji78za5b82p0,1,70.4,68.7,2024-09-28T15:13:44.428Z,2024-09-28T15:13:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248117221,212,7.4,5248117217,140,67.3,5248117219,141,59.0,5248117225,213,4.25,5248117215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727097891,496,1,2,52,28,5rz9enoyknpg8ji78za5b82p0,1,66.6,61.5,2024-09-28T15:13:46.188Z,2024-09-28T15:13:49Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5248118057,141,75.5,5248118053,56,Center,5248118067,213,2.34,5248118061,212,13.3,5248118055,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098015,497,1,2,52,31,5rz9enoyknpg8ji78za5b82p0,1,55.9,75.8,2024-09-28T15:13:49.460Z,2024-09-28T15:13:52Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248118745,212,24.8,5248118747,213,4.03,5248118739,56,Back,5248118743,141,47.5,5248118741,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098079,498,1,2,52,34,5rz9enoyknpg8ji78za5b82p0,1,40.3,47.2,2024-09-28T15:13:52.397Z,2024-09-28T15:13:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5248119091,56,Back,5248119103,212,19.9,5248119099,141,18.6,5248119107,213,4.94,5248119095,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098241,499,1,2,52,36,5rz9enoyknpg8ji78za5b82p0,1,44.0,15.4,2024-09-28T15:13:54.453Z,2024-09-28T15:13:58Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5248119859,141,26.4,5248119857,140,58.2,5248119855,56,Center,5248119861,212,16.7,5248119863,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098267,500,1,2,52,40,5rz9enoyknpg8ji78za5b82p0,1,64.0,27.4,2024-09-28T15:13:57.981Z,2024-09-28T15:14:04Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248119963,56,Center,5248119969,141,61.3,5248119965,140,86.9,5248119961,155,,5248119975,213,0.76,5248119973,212,33.3,5248121133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098481,501,61,2,52,42,5rz9enoyknpg8ji78za5b82p0,0,90.2,55.7,2024-09-28T15:14:00.037Z,2024-09-28T19:56:16Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5248121225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727098437,426,52,2,52,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.9,49.5,2024-09-28T15:14:02.226Z,2024-09-28T19:56:20Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5250010691,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727099431,427,1,2,53,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.1,39.0,2024-09-28T15:14:29.802Z,2024-09-28T15:14:40Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5248126489,213,0.77,5248128393,189,,5248126483,141,70.9,5248126473,123,,5248126485,212,31.3,5248126481,140,34.6,5248126477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727099447,428,4,2,53,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.2,69.9,2024-09-28T15:14:32.674Z,2024-09-28T15:14:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5248126847,56,Back,5248126851,265,,5248126849,152,,5248127815,233,502,5248126853,286,,5248126845,13,,5248127769,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727099515,502,4,2,53,14,5rz9enoyknpg8ji78za5b82p0,0,65.8,30.1,2024-09-28T15:14:32.675Z,2024-09-28T15:14:40Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248127297,56,Center,5248127303,285,,5248128235,265,,5248127561,233,428,5248127299,152,,5248128503,189,,5248127293,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727100351,429,1,2,53,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.9,69.7,2024-09-28T15:14:52.395Z,2024-09-28T15:14:53Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5248131287,212,18.5,5248131277,5,,5248131281,56,Back,5248131285,141,42.9,5248131283,140,31.9,5248131291,213,4.54,5248131279,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727100441,430,1,2,53,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.9,42.9,2024-09-28T15:14:53.739Z,2024-09-28T15:14:56Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5248131817,140,40.7,5248131821,212,17.2,5248131815,56,Back,5248131819,141,21.6,5248131823,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727100533,431,1,2,53,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.0,22.9,2024-09-28T15:14:55.995Z,2024-09-28T15:14:58Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5248132229,212,32.0,5248132223,56,Right,5248132227,141,19.2,5248132225,140,69.4,5248132231,213,6.20,5248132233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727100665,432,1,2,53,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.4,19.2,2024-09-28T15:14:58.211Z,2024-09-28T15:15:01Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5248132887,212,14.8,5248132877,56,Right,5248132893,213,3.62,5248132883,141,9.3,5248132879,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727100863,433,1,2,53,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.8,9.3,2024-09-28T15:14:59.539Z,2024-09-28T19:56:53Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5248133757,212,13.8,5248133751,56,Center,5248133761,213,1.05,5248133755,141,26.9,5248133753,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727100997,434,1,2,53,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.5,28.7,2024-09-28T15:15:03.987Z,2024-09-28T19:56:54Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5248134427,56,Right,5248134439,212,28.4,5248134435,141,7.4,5248134431,140,84.8,5248134443,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727101017,435,3,2,53,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.2,11.0,2024-09-28T15:15:08.501Z,2024-09-28T20:23:17Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5248134537,56,Right,5248134541,286,,5250013555,465,,5250146227,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727101051,503,7,2,53,50,5rz9enoyknpg8ji78za5b82p0,1,20.8,89.0,2024-09-28T15:15:08.502Z,2024-09-28T19:57:13Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248134681,56,Back,5248134685,285,,5248134809,233,435,5250014077,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727101155,505,1,2,53,52,5rz9enoyknpg8ji78za5b82p0,1,22.4,72.6,2024-09-28T15:15:10.078Z,2024-09-28T19:57:20Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5248135225,56,Back,5248135231,141,72.6,5248135229,140,29.1,5248135233,212,7.0,5248135235,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727101133,436,43,2,53,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T15:15:10.087Z,2024-09-28T19:57:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5250014137,144,61,5248135141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
