id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2746884819,526,5,2,52,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.0,59.3,2024-11-10T14:10:12.272Z,2024-11-10T14:12:53Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5356104001,233,570,5356103963,56,Back,5356103965,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746884759,570,5,2,52,13,ahnt9ejgwj58ul8auzdvi3czf,0,101.0,40.7,2024-11-10T14:10:12.272Z,2024-11-10T14:10:17Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5356103721,56,Center,5356104059,233,526,5356103723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885575,527,1,2,52,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.5,58.1,2024-11-10T14:10:37.730Z,2024-11-10T14:10:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5356108083,237,,5356108071,56,Back,5356108147,189,,5356108069,124,,5356108073,140,23.7,5356108079,213,0.59,5356108075,141,79.0,5356108077,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885621,528,1,2,52,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.7,79.0,2024-11-10T14:10:39.634Z,2024-11-10T14:10:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5356108379,140,49.4,5356108383,212,27.4,5356108381,141,72.3,5356108377,56,Back,5356108387,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885695,573,1,2,52,43,ahnt9ejgwj58ul8auzdvi3czf,1,51.7,16.6,2024-11-10T14:10:41.938Z,2024-11-10T17:23:45Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356108719,213,6.18,5356108715,212,7.7,5356108707,140,59.0,5356108703,56,Right,5356108711,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885719,574,1,2,52,44,ahnt9ejgwj58ul8auzdvi3czf,1,61.7,19.8,2024-11-10T14:10:42.591Z,2024-11-10T14:10:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356108803,212,11.1,5356108799,140,61.1,5356108805,213,4.66,5356108801,141,3.5,5356108797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885755,575,1,2,52,44,ahnt9ejgwj58ul8auzdvi3czf,0,61.1,3.5,2024-11-10T14:10:43.231Z,2024-11-10T14:10:44Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5356109051,141,11.9,5356109055,213,0.32,5356109047,56,Right,5356109049,140,77.7,5356109053,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885795,529,8,2,52,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.4,80.6,2024-11-10T14:10:44.884Z,2024-11-10T17:24:15Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5356109285,56,Back,5357589511,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746885963,576,1,2,52,48,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,34.3,2024-11-10T14:10:46.544Z,2024-11-10T14:10:49Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356110151,141,43.1,5356110147,56,Back,5356110225,213,2.69,5356110185,212,13.7,5356110149,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886031,577,1,2,52,50,ahnt9ejgwj58ul8auzdvi3czf,1,18.4,45.2,2024-11-10T14:10:49.391Z,2024-11-10T14:10:51Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5356110473,56,Back,5356110479,212,15.6,5356110475,140,25.4,5356110481,213,1.08,5356110477,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886227,578,1,2,52,52,ahnt9ejgwj58ul8auzdvi3czf,1,25.2,64.3,2024-11-10T14:10:51.119Z,2024-11-10T14:10:57Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5356111549,141,35.4,5356111545,56,Back,5356111547,140,27.4,5356111551,212,19.8,5356111553,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886287,579,1,2,52,58,ahnt9ejgwj58ul8auzdvi3czf,1,41.8,25.6,2024-11-10T14:10:57.408Z,2024-11-10T14:10:59Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356111865,213,5.68,5356111861,141,11.3,5356111857,56,Right,5356111863,212,17.1,5356111859,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886371,580,1,2,53,0,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,11.3,2024-11-10T14:10:58.912Z,2024-11-10T14:11:01Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5356112347,213,2.76,5356112345,212,17.1,5356112339,140,40.1,5356112341,141,20.6,5356112337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886423,581,1,2,53,2,ahnt9ejgwj58ul8auzdvi3czf,1,39.2,20.6,2024-11-10T14:11:01.407Z,2024-11-10T14:11:03Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356112669,212,9.6,5356112663,56,Back,5356112671,213,1.08,5356112667,141,33.1,5356112665,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886465,582,1,2,53,4,ahnt9ejgwj58ul8auzdvi3czf,1,43.5,33.1,2024-11-10T14:11:03.167Z,2024-11-10T14:11:04Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5356112889,141,24.3,5356112893,213,5.21,5356112887,140,46.6,5356112885,56,Back,5356112891,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886499,583,1,2,53,5,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,24.3,2024-11-10T14:11:04.368Z,2024-11-10T14:11:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356113059,212,11.3,5356113053,56,Back,5356113055,140,37.4,5356113057,141,15.6,5356113061,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886539,584,1,2,53,6,ahnt9ejgwj58ul8auzdvi3czf,1,37.4,15.6,2024-11-10T14:11:05.279Z,2024-11-10T14:11:06Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356113293,213,5.63,5356113289,212,11.9,5356113277,56,Back,5356113281,140,46.4,5356113285,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886715,585,1,2,53,8,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,5.0,2024-11-10T14:11:06.831Z,2024-11-10T14:11:13Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5356114281,141,29.4,5356114277,56,Center,5356114279,140,58.3,5356114287,213,0.93,5356114283,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886837,531,83,2,53,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,44.1,67.9,2024-11-10T14:11:09.139Z,2024-11-10T14:11:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5356115865,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886679,530,43,2,53,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-10T14:11:11.795Z,2024-11-10T14:11:15Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5356114141,56,Back,5356114157,285,0,5356114147,152,0,5356114153,265,0,5356114137,13,0,5356114757,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886783,586,1,2,53,14,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,29.4,2024-11-10T14:11:12.944Z,2024-11-10T14:11:15Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5356114677,213,5.06,5356114669,56,Right,5356114671,140,63.8,5356114675,212,16.8,5356114673,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886825,587,1,2,53,16,ahnt9ejgwj58ul8auzdvi3czf,1,57.7,9.5,2024-11-10T14:11:14.961Z,2024-11-10T14:11:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5356114903,141,25.6,5356114907,213,2.40,5356114899,56,Back,5356114901,140,46.4,5356114905,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886863,588,1,2,53,17,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,25.6,2024-11-10T14:11:16.384Z,2024-11-10T14:11:18Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356115123,213,4.23,5356115121,212,12.3,5356115115,56,Back,5356115117,140,41.0,5356115119,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886893,589,1,2,53,19,ahnt9ejgwj58ul8auzdvi3czf,1,41.0,9.5,2024-11-10T14:11:17.936Z,2024-11-10T14:11:19Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356115297,213,5.88,5356115295,212,7.0,5356115291,140,47.1,5356115293,141,5.5,5356115289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746886953,590,1,2,53,21,ahnt9ejgwj58ul8auzdvi3czf,1,47.1,6.4,2024-11-10T14:11:20.112Z,2024-11-10T14:11:22Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5356115653,212,11.4,5356115655,213,2.12,5356115649,140,41.4,5356115651,141,20.7,5356115645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887019,591,1,2,53,23,ahnt9ejgwj58ul8auzdvi3czf,0,41.4,20.7,2024-11-10T14:11:22.095Z,2024-11-10T14:11:23Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356115955,56,Center,5356115961,212,38.2,5356115957,140,77.7,5356115953,155,,5356115959,141,23.7,5356115965,1,,5356115963,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887041,532,12,2,53,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.8,75.0,2024-11-10T14:11:24.515Z,2024-11-10T14:11:25Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5356116103,213,5.84,5356116099,141,62.7,5356116093,56,Back,5356116145,15,,5356116097,140,38.7,5356116101,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887115,592,1,2,53,27,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,23.4,2024-11-10T14:11:26.416Z,2024-11-10T14:11:28Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5356116549,56,Right,5356116553,141,6.1,5356116559,213,5.23,5356116555,212,13.5,5356116551,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887159,593,1,2,53,30,ahnt9ejgwj58ul8auzdvi3czf,1,75.3,4.4,2024-11-10T14:11:28.847Z,2024-11-10T14:11:30Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5356116839,213,2.02,5356116835,212,15.0,5356116829,140,69.1,5356116827,56,Center,5356116831,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887253,594,1,2,53,32,ahnt9ejgwj58ul8auzdvi3czf,0,69.1,24.3,2024-11-10T14:11:30.528Z,2024-11-10T14:11:34Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5356117391,56,Right,5356117395,141,11.6,5356117397,212,30.2,5356117393,140,96.7,5356117399,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887415,534,1,2,53,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.5,86.3,2024-11-10T14:11:36.291Z,2024-11-10T14:11:38Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5356118161,140,11.6,5356118165,212,8.1,5356118167,213,4.33,5356118159,56,Back,5356118163,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887481,535,1,2,53,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.2,78.5,2024-11-10T14:11:38.355Z,2024-11-10T17:25:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5356118525,140,50.5,5356118523,56,Left,5356118529,141,80.3,5356118537,1,,5356118521,155,,5356118535,213,0.03,5356118533,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887509,536,44,2,53,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.0,84.2,2024-11-10T14:11:40.799Z,2024-11-10T19:11:18Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5356118633,285,,5356119491,233,595,5356118631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887495,595,44,2,53,42,ahnt9ejgwj58ul8auzdvi3czf,0,53.0,15.8,2024-11-10T14:11:40.800Z,2024-11-10T17:25:49Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356119455,233,536,5356118599,286,,5356118597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747158255,960,61,2,53,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,44.6,87.9,2024-11-10T14:11:41.749Z,2024-11-10T17:25:46Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5357598529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887655,596,43,2,53,44,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T14:11:42.464Z,2024-11-10T17:25:54Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356119355,213,0.18,5356119353,212,8.1,5357599339,144,1,5356119345,3,0,5356119351,141,10.7,5356119347,56,Right,5356119349,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747158699,941,1,2,53,45,ahnt9ejgwj58ul8auzdvi3czf,1,54.4,18.2,2024-11-10T14:11:43.606Z,2024-11-10T17:26:17Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5357601163,56,Back,5357601169,212,7.5,5357601171,213,2.74,5357601167,141,22.5,5357601165,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887797,597,1,2,53,46,ahnt9ejgwj58ul8auzdvi3czf,1,52.0,36.4,2024-11-10T14:11:45.152Z,2024-11-10T17:26:36Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5356120087,213,5.95,5356120085,212,12.0,5356120081,140,62.8,5356120083,141,30.7,5356120079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747158989,942,1,2,53,47,ahnt9ejgwj58ul8auzdvi3czf,1,66.5,26.5,2024-11-10T14:11:46.265Z,2024-11-10T17:26:38Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5357602903,213,3.07,5357602891,140,61.2,5357602899,212,5.6,5357602885,56,Center,5357603109,156,,5357602895,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887727,537,43,2,53,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-10T14:11:48.082Z,2024-11-10T17:26:42Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5356120291,399,cuufy3ioo1kio56er2cfn0mqc,5357603413,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887811,598,1,2,53,52,ahnt9ejgwj58ul8auzdvi3czf,1,62.9,27.7,2024-11-10T14:11:50.720Z,2024-11-10T14:11:51Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5356120173,141,12.5,5356120175,212,13.3,5356120171,140,54.9,5356120177,213,4.03,5356120169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887831,599,1,2,53,53,ahnt9ejgwj58ul8auzdvi3czf,1,54.9,12.5,2024-11-10T14:11:51.504Z,2024-11-10T14:11:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356120267,213,0.87,5356120261,140,61.5,5356120265,212,10.8,5356120263,141,24.7,5356120259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746887937,600,1,2,53,54,ahnt9ejgwj58ul8auzdvi3czf,1,63.5,23.3,2024-11-10T14:11:52.800Z,2024-11-10T14:11:55Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5356120809,213,3.40,5356120803,140,54.9,5356120805,141,19.8,5356120807,212,9.3,5356120801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888033,601,1,2,53,56,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,28.6,2024-11-10T14:11:54.944Z,2024-11-10T14:11:57Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356121331,141,59.1,5356121327,140,50.9,5356121337,212,21.3,5356121343,213,1.79,5356121319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888097,602,1,2,53,59,ahnt9ejgwj58ul8auzdvi3czf,1,50.9,59.1,2024-11-10T14:11:57.537Z,2024-11-10T14:11:59Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5356121623,213,5.55,5356121621,212,16.0,5356121615,56,Center,5356121617,140,62.3,5356121619,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888117,603,1,2,54,0,ahnt9ejgwj58ul8auzdvi3czf,1,62.3,43.4,2024-11-10T14:11:59.151Z,2024-11-10T14:12:00Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5356121695,141,46.0,5356121691,56,Center,5356121697,212,5.0,5356121699,213,0.36,5356121693,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888155,604,1,2,54,1,ahnt9ejgwj58ul8auzdvi3czf,1,66.8,46.0,2024-11-10T14:12:00.081Z,2024-11-10T14:12:01Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5356121915,212,9.9,5356121919,213,4.48,5356121913,141,31.9,5356121899,56,Center,5356121903,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888179,605,1,2,54,2,ahnt9ejgwj58ul8auzdvi3czf,0,68.7,35.1,2024-11-10T14:12:01.440Z,2024-11-10T17:27:08Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5356121989,140,77.5,5356121999,213,0.76,5356121993,141,47.9,5356121997,212,12.7,5356121985,56,Center,5357606019,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888205,538,8,2,54,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.0,41.2,2024-11-10T14:12:02.739Z,2024-11-10T17:27:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5357606683,384,,5356122129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746890507,549,43,2,54,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-10T14:12:03.869Z,2024-11-10T17:27:18Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5357607035,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888351,539,1,2,54,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,6.0,45.4,2024-11-10T14:12:05.027Z,2024-11-10T14:12:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5356122891,157,,5356122903,213,0.49,5356122905,1,,5356122897,140,50.6,5356122901,212,53.0,5356122893,56,Left,5356122899,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888371,606,43,2,54,8,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-10T14:12:07.344Z,2024-11-10T17:27:23Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5357607439,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888431,607,1,2,54,9,ahnt9ejgwj58ul8auzdvi3czf,1,55.3,11.9,2024-11-10T14:12:08.064Z,2024-11-10T14:12:10Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5356123373,140,61.0,5356123383,212,8.3,5356123385,213,0.77,5356123369,56,Right,5356123377,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888519,608,1,2,54,11,ahnt9ejgwj58ul8auzdvi3czf,1,60.3,12.9,2024-11-10T14:12:09.904Z,2024-11-10T14:12:12Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5356123807,141,21.8,5356123805,140,71.1,5356123811,213,0.49,5356123809,212,12.9,5356123803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888613,609,1,2,54,14,ahnt9ejgwj58ul8auzdvi3czf,1,70.0,28.8,2024-11-10T14:12:12.464Z,2024-11-10T14:12:14Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5356124275,212,13.8,5356124269,140,79.7,5356124273,141,42.4,5356124267,56,Center,5356124279,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888627,610,61,2,54,16,ahnt9ejgwj58ul8auzdvi3czf,0,79.7,42.2,2024-11-10T14:12:14.528Z,2024-11-10T14:12:14Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5356124347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888735,540,1,2,54,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.4,61.1,2024-11-10T14:12:15.939Z,2024-11-10T14:12:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5356124875,213,1.26,5356124871,141,79.1,5356124863,56,Back,5356124867,140,29.2,5356124873,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888787,542,3,2,54,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.7,83.3,2024-11-10T14:12:17.602Z,2024-11-10T17:27:38Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5356125093,285,,5357608843,465,,5356125091,56,Back,5356125161,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888791,611,45,2,54,19,ahnt9ejgwj58ul8auzdvi3czf,0,69.3,16.7,2024-11-10T14:12:17.602Z,2024-11-10T14:59:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5356125105,286,,5356125103,56,Right,5356125249,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746888935,543,1,2,54,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.5,83.5,2024-11-10T14:12:18.675Z,2024-11-10T14:12:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5356125913,141,77.3,5356125911,140,56.8,5356125915,212,16.6,5356125909,56,Center,5356125917,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889039,544,1,2,54,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.4,79.7,2024-11-10T14:12:24.291Z,2024-11-10T14:12:28Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5356126467,212,22.9,5356126461,56,Center,5356126465,141,46.3,5356126463,140,61.6,5356126469,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889085,545,1,2,54,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.3,53.0,2024-11-10T14:12:27.971Z,2024-11-10T14:12:29Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5356126691,56,Center,5356126695,140,86.8,5356126705,213,5.14,5356126699,141,31.2,5356126703,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889103,546,1,2,54,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,87.8,32.1,2024-11-10T14:12:29.859Z,2024-11-10T17:28:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5356126807,212,9.6,5356126797,56,Center,5356126801,140,95.7,5356126809,213,0.52,5356126803,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889137,612,8,2,54,31,ahnt9ejgwj58ul8auzdvi3czf,1,8.3,71.1,2024-11-10T14:12:29.860Z,2024-11-10T17:28:15Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5357612327,385,,5356126973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746889231,547,6,2,54,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,100.0,32.2,2024-11-10T14:12:32.288Z,2024-11-10T14:12:48Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5356127903,75,,5356127963,233,613,5356127901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
