id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2703427731,561,1,2,60,37,aljua8crr0vkwit0j3m59jw9j,1,33.7,61.2,2024-07-26T18:21:39.738Z,2024-07-26T18:21:41Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118031797,212,21.0,5118031799,213,6.14,5118031795,141,56.9,5118031789,241,,5118031787,5,,5118031793,140,53.5,5118031791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427745,562,1,2,60,39,aljua8crr0vkwit0j3m59jw9j,1,52.8,57.0,2024-07-26T18:21:41.163Z,2024-07-26T18:21:42Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118031873,212,23.3,5118031875,213,3.14,5118031871,141,57.0,5118031869,140,30.6,5118031867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427763,563,1,2,60,40,aljua8crr0vkwit0j3m59jw9j,1,32.0,57.6,2024-07-26T18:21:42.314Z,2024-07-26T18:21:44Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118031953,56,Back,5118031959,212,20.8,5118031955,140,38.3,5118031957,141,86.6,5118031961,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427817,564,1,2,60,42,aljua8crr0vkwit0j3m59jw9j,1,39.7,89.4,2024-07-26T18:21:44.123Z,2024-07-26T18:21:51Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5118032261,141,79.3,5118032263,212,56.1,5118032255,155,,5118032267,1,,5118032259,140,92.7,5118032265,213,6.16,5118032257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427821,565,1,2,60,49,aljua8crr0vkwit0j3m59jw9j,0,98.0,82.0,2024-07-26T18:21:51.138Z,2024-07-26T20:44:37Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118333085,72,,5118032283,2,,5118333083,386,,5118032287,56,Center,5118032291,141,52.5,5118032289,140,96.7,5118032285,155,,5118032295,213,4.64,5118032293,212,20.1,5118333081,225,,5118032301,233,498,,,,,,,,,,,,,,,,,,
2703427823,498,52,2,60,50,anga7587r1zv4ey71ge9zxol3,1,4.2,48.1,2024-07-26T18:21:51.849Z,2024-07-26T20:44:47Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118333249,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427867,499,1,2,60,53,anga7587r1zv4ey71ge9zxol3,0,13.7,48.2,2024-07-26T18:21:55.323Z,2024-07-26T18:22:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118032507,213,6.14,5118032497,199,,5118032501,140,65.4,5118032505,212,54.9,5118032499,56,Center,5118032503,141,36.6,5118032509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427877,566,44,2,60,57,aljua8crr0vkwit0j3m59jw9j,1,36.8,57.2,2024-07-26T18:21:59.736Z,2024-07-26T18:22:37Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118032575,233,500,5118032547,285,,5118032545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427869,500,44,2,60,57,anga7587r1zv4ey71ge9zxol3,0,63.2,42.8,2024-07-26T18:21:59.737Z,2024-07-26T18:22:02Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5118032513,56,Center,5118032515,286,,5118032581,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427885,567,1,2,60,58,aljua8crr0vkwit0j3m59jw9j,0,39.0,51.0,2024-07-26T18:21:59.808Z,2024-07-26T20:49:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118032595,3,,5118032603,212,11.4,5118032605,213,1.02,5118032599,140,44.7,5118032601,141,65.2,5118032597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427909,501,1,2,60,59,anga7587r1zv4ey71ge9zxol3,1,55.3,31.3,2024-07-26T18:22:00.906Z,2024-07-26T18:22:05Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5118032727,212,25.3,5118032731,1,,5118032721,56,Center,5118032725,141,62.3,5118032719,157,,5118032723,140,68.7,5118032729,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427911,502,4,2,61,3,anga7587r1zv4ey71ge9zxol3,1,69.7,63.0,2024-07-26T18:22:05.226Z,2024-07-26T18:22:08Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5118032761,13,,5118032763,56,Center,5118032765,152,,5118032771,286,,5118032913,233,568,5118032767,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427917,568,4,2,61,3,aljua8crr0vkwit0j3m59jw9j,0,30.3,37.0,2024-07-26T18:22:05.227Z,2024-07-26T18:22:08Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5118032893,152,,5118032891,56,Back,5118032889,13,,5118032917,233,502,5118032895,265,,5118032897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428317,504,1,2,61,43,anga7587r1zv4ey71ge9zxol3,0,69.3,66.5,2024-07-26T18:22:45.711Z,2024-07-26T20:48:07Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5118034937,213,5.62,5118034925,155,,5118034929,56,Center,5118034927,152,,5118034935,212,29.2,5118034923,5,,5118034933,141,40.1,5118034931,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428357,569,4,2,61,49,aljua8crr0vkwit0j3m59jw9j,1,9.0,59.3,2024-07-26T18:22:51.771Z,2024-07-26T20:49:19Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118035193,285,,5118035191,152,,5118035189,56,Back,5118336729,294,,5118035185,13,,5118035219,233,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428335,505,4,2,61,49,anga7587r1zv4ey71ge9zxol3,0,91.0,40.7,2024-07-26T18:22:51.772Z,2024-07-26T20:49:22Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5118035061,13,,5118035063,56,Center,5118336783,294,,5118035065,152,,5118035231,233,569,5118035071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428497,570,1,2,62,10,aljua8crr0vkwit0j3m59jw9j,0,9.1,58.7,2024-07-26T18:23:12.077Z,2024-07-26T19:03:07Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5118035917,152,,5118035919,56,Back,5118035923,141,53.3,5118035915,5,,5118035921,140,41.5,5118035927,213,6.18,5118035929,1,,5118036145,189,,5118035925,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,
2703429205,521,1,2,62,12,anga7587r1zv4ey71ge9zxol3,1,58.0,51.9,2024-07-26T18:23:13.967Z,2024-07-26T18:25:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5118039859,212,14.8,5118039853,56,Center,5118039855,140,52.5,5118039857,141,71.9,5118039861,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428511,507,1,2,62,14,anga7587r1zv4ey71ge9zxol3,1,61.0,77.3,2024-07-26T18:23:16.300Z,2024-07-26T18:59:58Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5118036007,213,3.53,5118035999,56,Back,5118036001,140,41.2,5118036005,212,22.5,5118036003,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428523,508,1,2,62,16,anga7587r1zv4ey71ge9zxol3,0,41.2,64.8,2024-07-26T18:23:18.620Z,2024-07-26T18:59:57Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118036049,213,0.07,5118036043,140,43.8,5118036045,141,65.1,5118036041,56,Back,5118036047,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428517,571,61,2,62,17,aljua8crr0vkwit0j3m59jw9j,1,53.6,41.9,2024-07-26T18:23:18.810Z,2024-07-26T18:23:18Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5118036023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428543,509,1,2,62,19,anga7587r1zv4ey71ge9zxol3,1,44.7,55.7,2024-07-26T18:23:21.532Z,2024-07-26T19:00:03Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5118036179,141,86.4,5118036175,56,Left,5118036177,140,54.7,5118036181,212,23.4,5118036183,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428577,510,1,2,62,22,anga7587r1zv4ey71ge9zxol3,1,55.2,86.6,2024-07-26T18:23:23.933Z,2024-07-26T18:23:26Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5118036365,56,Center,5118036373,213,5.49,5118036371,212,28.9,5118036369,141,56.2,5118036367,140,74.5,5118036363,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428583,511,1,2,62,24,anga7587r1zv4ey71ge9zxol3,0,74.6,56.2,2024-07-26T18:23:26.444Z,2024-07-26T18:23:27Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5118036385,3,,5118036389,56,Center,5118036397,213,5.53,5118036395,212,8.2,5118036391,140,80.3,5118036387,168,,5118036393,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428585,572,12,2,62,24,aljua8crr0vkwit0j3m59jw9j,1,16.6,54.0,2024-07-26T18:23:26.534Z,2024-07-26T18:26:29Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5118036399,56,Back,5118036407,213,5.88,5118036405,212,8.0,5118036425,15,,5118036401,140,23.6,5118036403,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428605,512,13,2,62,26,anga7587r1zv4ey71ge9zxol3,1,75.3,49.7,2024-07-26T18:23:28.508Z,2024-07-26T20:50:57Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5118036713,230,98.6,5118036511,18,,5118036591,20,,5118036715,231,49.5,5118036509,22,,5118036711,458,,5118036703,81,,5118036513,56,Center,5118036705,102,41.8,5118335173,108,,5118036707,103,80.6,,,,,,,,,,,,,,,,,,
2703428611,513,5,2,62,27,anga7587r1zv4ey71ge9zxol3,0,100.9,45.3,2024-07-26T18:23:29.432Z,2024-07-26T19:06:23Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5118036567,233,573,5118036533,346,,5118036531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428599,573,5,2,62,27,aljua8crr0vkwit0j3m59jw9j,1,-0.9,54.7,2024-07-26T18:23:29.432Z,2024-07-26T19:03:11Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5118036485,56,Back,5118036563,233,513,5118036487,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428707,574,1,2,62,44,aljua8crr0vkwit0j3m59jw9j,1,4.5,50.7,2024-07-26T18:23:46.262Z,2024-07-26T20:51:03Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5118037083,124,,5118338083,189,,5118037097,237,,5118037089,141,24.6,5118037085,56,Back,5118037087,140,7.5,5118037093,213,4.89,5118037091,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428727,575,1,2,62,46,aljua8crr0vkwit0j3m59jw9j,0,7.6,23.9,2024-07-26T18:23:48.128Z,2024-07-26T20:51:23Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118338373,157,,5118037207,140,65.0,5118037211,212,60.4,5118037205,56,Right,5118037215,1,,5118037209,141,17.9,5118037213,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428735,514,1,2,62,48,anga7587r1zv4ey71ge9zxol3,0,34.8,76.8,2024-07-26T18:23:50.348Z,2024-07-26T18:23:51Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5118037253,56,Back,5118037259,212,11.4,5118037251,3,,5118037255,140,45.0,5118037257,141,71.2,5118037261,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428751,576,50,2,62,51,aljua8crr0vkwit0j3m59jw9j,1,58.2,26.8,2024-07-26T18:23:53.271Z,2024-07-26T18:23:55Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5118037467,233,515,5118037355,286,,5118037353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428763,515,7,2,62,51,anga7587r1zv4ey71ge9zxol3,1,41.8,73.2,2024-07-26T18:23:53.272Z,2024-07-26T20:51:43Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5118037419,285,,5118037461,233,576,5118338501,383,,5118037417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428765,516,61,2,62,52,anga7587r1zv4ey71ge9zxol3,0,43.5,69.9,2024-07-26T18:23:54.605Z,2024-07-26T18:23:58Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5118037423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428807,577,1,2,62,54,aljua8crr0vkwit0j3m59jw9j,1,42.2,26.4,2024-07-26T18:23:56.206Z,2024-07-26T18:24:00Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5118037653,141,46.1,5118037655,212,16.2,5118037651,140,50.9,5118037649,56,Center,5118037657,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428833,578,1,2,62,58,aljua8crr0vkwit0j3m59jw9j,1,53.2,57.6,2024-07-26T18:24:00.398Z,2024-07-26T18:24:02Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118037787,212,21.4,5118037781,56,Left,5118037785,141,85.6,5118037783,140,62.5,5118037789,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428851,579,1,2,63,0,aljua8crr0vkwit0j3m59jw9j,1,62.6,86.3,2024-07-26T18:24:02.798Z,2024-07-26T18:24:05Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118037877,213,4.52,5118037867,56,Center,5118037873,212,8.6,5118037871,141,73.9,5118037869,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428863,580,1,2,63,3,aljua8crr0vkwit0j3m59jw9j,1,61.4,70.6,2024-07-26T18:24:05.110Z,2024-07-26T18:24:06Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118037937,141,42.5,5118037935,140,63.0,5118037941,213,4.80,5118037939,212,19.2,5118037933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428885,581,1,2,63,4,aljua8crr0vkwit0j3m59jw9j,1,61.5,43.0,2024-07-26T18:24:06.623Z,2024-07-26T18:24:09Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118038047,56,Center,5118038053,212,23.0,5118038055,213,0.92,5118038051,141,69.9,5118038049,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428887,582,50,2,63,7,aljua8crr0vkwit0j3m59jw9j,1,71.6,68.6,2024-07-26T18:24:09.704Z,2024-07-26T18:24:11Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5118038115,233,517,5118038063,286,,5118038059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428893,517,7,2,63,7,anga7587r1zv4ey71ge9zxol3,0,28.4,31.4,2024-07-26T18:24:09.705Z,2024-07-26T20:52:08Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5118038091,56,Back,5118038093,285,,5118038099,233,582,5118338761,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428941,583,1,2,63,10,aljua8crr0vkwit0j3m59jw9j,1,60.9,70.6,2024-07-26T18:24:12.783Z,2024-07-26T18:26:12Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118038385,141,73.3,5118038391,213,0.21,5118038379,3,,5118038387,212,8.8,5118038381,56,Center,5118038383,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428945,584,61,2,63,15,aljua8crr0vkwit0j3m59jw9j,1,72.1,72.9,2024-07-26T18:24:16.929Z,2024-07-26T18:24:17Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,5118038405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428955,518,83,2,63,15,anga7587r1zv4ey71ge9zxol3,0,17.5,25.6,2024-07-26T18:24:17.182Z,2024-07-26T18:24:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5118038771,399,828b7y3phhpb62srvtrjhtgk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428965,585,1,2,63,16,aljua8crr0vkwit0j3m59jw9j,1,79.4,61.7,2024-07-26T18:24:18.207Z,2024-07-26T18:24:20Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5118038513,141,59.3,5118038509,56,Center,5118038515,212,6.3,5118038511,140,73.6,5118038517,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428997,586,1,2,63,18,aljua8crr0vkwit0j3m59jw9j,1,77.8,63.6,2024-07-26T18:24:20.184Z,2024-07-26T18:24:22Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118038675,140,88.8,5118038679,212,19.2,5118038673,56,Left,5118038681,213,0.93,5118038677,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429001,587,1,2,63,21,aljua8crr0vkwit0j3m59jw9j,0,88.2,91.4,2024-07-26T18:24:22.856Z,2024-07-26T20:52:37Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118339019,72,,5118038923,286,,5118038919,233,519,5118038713,141,81.4,5118339017,224,,5118038917,236,,5118038717,213,5.11,5118038715,212,7.4,5118038711,140,90.9,5118038709,56,Left,5118038705,2,,,,,,,,,,,,,,,,,,,
2703429019,519,12,2,63,21,anga7587r1zv4ey71ge9zxol3,1,8.8,13.7,2024-07-26T18:24:22.956Z,2024-07-26T18:24:26Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5118038789,185,,5118038829,233,587,5118038793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429029,520,6,2,63,22,anga7587r1zv4ey71ge9zxol3,0,2.7,17.3,2024-07-26T18:24:24.682Z,2024-07-26T20:52:43Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5118038903,233,588,5118038875,73,,5118038861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429009,588,6,2,63,22,aljua8crr0vkwit0j3m59jw9j,1,97.3,82.7,2024-07-26T18:24:24.682Z,2024-07-26T18:24:27Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5118038779,73,,5118038897,233,520,5118038777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429289,589,1,2,64,1,aljua8crr0vkwit0j3m59jw9j,0,99.5,99.5,2024-07-26T18:25:03.353Z,2024-07-26T20:52:47Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5118040321,56,Center,5118040421,233,522,5118339131,20,,5118040315,6,,5118040323,140,97.8,5118040319,223,,5118040331,1,,5118040317,155,,5118040325,141,50.4,5118040329,213,4.66,5118040313,2,,5118040327,212,33.4,,,,,,,,,,,,,,,
2703429305,522,41,2,64,4,anga7587r1zv4ey71ge9zxol3,0,1.4,51.4,2024-07-26T18:25:06.223Z,2024-07-26T20:52:52Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118339175,378,,5118040393,140,13.2,5118040397,212,18.5,5118040395,141,71.6,5118040431,233,589,5118040399,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429331,590,13,2,64,6,aljua8crr0vkwit0j3m59jw9j,1,87.0,27.2,2024-07-26T18:25:08.154Z,2024-07-26T20:53:03Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118041079,230,98.4,5118041075,391,,5118041077,458,,5118040695,20,,5118040531,63,,5118041073,328,,5118041065,81,,5118041069,103,93.1,5118041067,102,42.2,5118040693,25,,5118040533,56,Center,5118041071,108,,5118041081,231,,,,,,,,,47.5,,,,
2703429315,523,5,2,64,6,anga7587r1zv4ey71ge9zxol3,1,-1.2,57.4,2024-07-26T18:25:08.416Z,2024-07-26T18:25:11Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118040455,56,Back,5118040457,346,,5118040615,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429343,591,5,2,64,6,aljua8crr0vkwit0j3m59jw9j,0,101.2,42.6,2024-07-26T18:25:08.416Z,2024-07-26T19:06:23Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118040623,233,523,5118040595,56,Center,5118040597,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429467,524,1,2,64,21,anga7587r1zv4ey71ge9zxol3,1,2.8,53.5,2024-07-26T18:25:23.696Z,2024-07-26T18:30:58Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118041249,212,16.5,5118041255,237,,5118041245,140,10.9,5118041247,141,74.3,5118053971,189,,5118041251,213,1.03,5118041243,56,Back,5118041241,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429477,525,1,2,64,22,anga7587r1zv4ey71ge9zxol3,1,10.9,74.3,2024-07-26T18:25:24.720Z,2024-07-26T18:31:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118041297,56,Back,5118054045,189,,5118041305,213,0.71,5118041299,140,23.0,5118041303,212,16.7,5118041301,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429481,526,61,2,64,23,anga7587r1zv4ey71ge9zxol3,0,27.6,85.6,2024-07-26T18:25:24.824Z,2024-07-26T18:31:01Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5118041331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429501,593,1,2,64,26,aljua8crr0vkwit0j3m59jw9j,1,63.3,21.5,2024-07-26T18:25:28.313Z,2024-07-26T18:25:32Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5118041443,212,8.6,5118041445,213,3.12,5118041439,140,55.1,5118041441,141,21.8,5118041437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429537,594,1,2,64,30,aljua8crr0vkwit0j3m59jw9j,1,55.2,20.0,2024-07-26T18:25:31.960Z,2024-07-26T18:25:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5118041663,141,36.6,5118041661,140,59.6,5118041667,213,1.18,5118041657,56,Center,5118041665,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429553,595,1,2,64,35,aljua8crr0vkwit0j3m59jw9j,1,55.1,37.6,2024-07-26T18:25:36.889Z,2024-07-26T18:25:39Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5118041783,212,13.0,5118041781,141,26.4,5118041777,56,Center,5118041785,213,5.66,5118041779,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429555,527,45,2,64,37,anga7587r1zv4ey71ge9zxol3,0,34.0,70.0,2024-07-26T18:25:38.912Z,2024-07-26T18:25:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5118041789,56,Back,5118041791,285,,5118041859,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429563,596,3,2,64,37,aljua8crr0vkwit0j3m59jw9j,1,66.0,30.0,2024-07-26T18:25:38.912Z,2024-07-26T20:53:26Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118339535,465,,5118041831,56,Center,5118041855,233,527,5118041833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429581,597,1,2,64,38,aljua8crr0vkwit0j3m59jw9j,1,64.6,28.2,2024-07-26T18:25:40.425Z,2024-07-26T18:25:42Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5118041915,141,34.3,5118041919,213,0.21,5118041917,212,19.8,5118041911,56,Center,5118041913,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429589,598,1,2,64,40,aljua8crr0vkwit0j3m59jw9j,1,90.3,32.4,2024-07-26T18:25:42.785Z,2024-07-26T18:25:43Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5118041953,212,7.5,5118041951,141,31.6,5118041949,140,83.2,5118041955,213,3.21,5118041947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429595,599,3,2,64,41,aljua8crr0vkwit0j3m59jw9j,0,84.7,34.0,2024-07-26T18:25:43.554Z,2024-07-26T20:53:35Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5118042061,233,528,5118041979,56,Center,5118041981,286,,5118339593,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429601,528,7,2,64,41,anga7587r1zv4ey71ge9zxol3,1,15.3,66.0,2024-07-26T18:25:43.555Z,2024-07-26T20:53:37Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5118339625,384,,5118041997,56,Back,5118042057,233,599,5118041999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429629,530,1,2,64,43,anga7587r1zv4ey71ge9zxol3,1,13.9,67.5,2024-07-26T18:25:44.912Z,2024-07-26T18:25:47Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5118042163,141,66.1,5118042161,140,30.3,5118042165,212,17.2,5118042159,56,Back,5118042167,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703483205,781,3,2,64,45,anga7587r1zv4ey71ge9zxol3,0,29.5,74.3,2024-07-26T18:25:47.105Z,2024-07-26T20:54:10Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5118339731,285,,5118339735,467,5x8064b3yr7txk0czddfjtffu,5118339733,465,,5118339729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
