id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2710511691,506,1,2,47,48,b3r6d8ydtmtjckam6pku9y400,1,63.1,30.0,2024-08-18T15:12:41.206Z,2024-08-18T15:12:45Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157123651,212,10.6,5157123647,140,53.5,5157123653,213,3.45,5157123649,141,25.2,5157123645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710511745,508,1,2,47,54,b3r6d8ydtmtjckam6pku9y400,1,56.0,33.4,2024-08-18T15:12:46.742Z,2024-08-18T15:12:48Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157123945,213,1.69,5157123941,141,65.5,5157123939,140,53.6,5157123937,56,Center,5157123943,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710511767,509,1,2,47,57,b3r6d8ydtmtjckam6pku9y400,0,63.4,74.5,2024-08-18T15:12:49.886Z,2024-08-18T15:12:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157124073,140,72.1,5157124085,213,0.33,5157124081,212,9.7,5157124077,141,79.1,5157124071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710511813,478,1,2,47,59,cftj6g399tknheudaxsdpfdgb,1,31.4,21.3,2024-08-18T15:12:51.734Z,2024-08-18T15:12:53Z,195o7hchielt14ic49r3k06sq,Serginho,,,5157124393,212,5.1,5157124395,213,2.26,5157124391,141,27.1,5157124389,140,28.3,5157124387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710511885,479,1,2,48,0,cftj6g399tknheudaxsdpfdgb,0,23.4,25.8,2024-08-18T15:12:53.061Z,2024-08-18T15:13:24Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5157124713,140,35.5,5157124711,56,Back,5157124715,141,17.2,5157124719,213,5.85,5157124717,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710511829,510,61,2,48,1,b3r6d8ydtmtjckam6pku9y400,1,75.0,85.0,2024-08-18T15:12:53.743Z,2024-08-18T15:12:53Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5157124493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512029,480,3,2,48,4,cftj6g399tknheudaxsdpfdgb,1,48.7,9.0,2024-08-18T15:12:57.126Z,2024-08-18T15:13:06Z,195o7hchielt14ic49r3k06sq,Serginho,,,5157125469,56,Back,5157125495,233,511,5157125471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710511913,511,45,2,48,4,b3r6d8ydtmtjckam6pku9y400,0,51.3,91.0,2024-08-18T15:12:57.126Z,2024-08-18T15:13:06Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157124853,56,Left,5157125545,233,480,5157124857,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512021,512,83,2,48,10,b3r6d8ydtmtjckam6pku9y400,0,13.2,69.0,2024-08-18T15:13:02.791Z,2024-08-18T15:13:04Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157125537,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512035,481,61,2,48,10,cftj6g399tknheudaxsdpfdgb,0,86.5,29.5,2024-08-18T15:13:03.284Z,2024-08-18T15:13:03Z,195o7hchielt14ic49r3k06sq,Serginho,,,5157125475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512081,513,1,2,48,11,b3r6d8ydtmtjckam6pku9y400,1,12.8,65.5,2024-08-18T15:13:04.358Z,2024-08-18T15:13:05Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157125707,213,0.92,5157125697,56,Back,5157125701,140,16.6,5157125705,212,6.6,5157125703,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512255,482,27,2,48,19,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T15:13:11.670Z,2024-08-18T15:13:16Z,,,,,5157126681,233,515,5157126597,41,Injury,5157126599,53,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512235,515,27,2,48,19,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T15:13:11.670Z,2024-08-18T15:13:16Z,,,,,5157126635,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710512943,483,28,2,48,55,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T15:13:48.133Z,2024-08-18T15:20:00Z,,,,,5157170407,233,516,5157130317,55,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710513551,516,28,2,48,55,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T15:13:48.133Z,2024-08-18T15:20:00Z,,,,,5157170363,233,483,5157133803,55,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710513669,518,1,2,49,29,b3r6d8ydtmtjckam6pku9y400,1,38.0,78.5,2024-08-18T15:14:21.830Z,2024-08-18T15:14:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157134395,213,4.87,5157134387,140,42.2,5157134389,141,37.4,5157134393,212,28.3,5157134383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710513753,519,1,2,49,31,b3r6d8ydtmtjckam6pku9y400,1,45.6,42.7,2024-08-18T15:14:23.990Z,2024-08-18T15:14:28Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157134803,212,20.7,5157134799,140,53.3,5157134797,56,Center,5157134801,141,70.8,5157134805,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710513797,520,1,2,49,35,b3r6d8ydtmtjckam6pku9y400,1,59.6,74.8,2024-08-18T15:14:28.006Z,2024-08-18T15:14:30Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157135021,141,96.2,5157135025,213,0.95,5157135019,140,69.6,5157135017,56,Left,5157135023,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710513849,521,1,2,49,37,b3r6d8ydtmtjckam6pku9y400,1,69.6,96.2,2024-08-18T15:14:30.006Z,2024-08-18T15:14:32Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5157135343,140,65.4,5157135349,213,4.16,5157135347,212,8.4,5157135341,56,Left,5157135345,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710513979,522,1,2,49,39,b3r6d8ydtmtjckam6pku9y400,1,64.7,84.7,2024-08-18T15:14:32.166Z,2024-08-18T15:14:38Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5157135987,141,41.3,5157135991,213,4.41,5157135989,212,31.0,5157135985,140,55.8,5157135983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514039,523,1,2,49,46,b3r6d8ydtmtjckam6pku9y400,1,66.4,26.2,2024-08-18T15:14:38.518Z,2024-08-18T15:14:42Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157136283,212,8.3,5157136279,140,66.6,5157136281,141,14.0,5157136277,56,Right,5157136287,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514095,524,1,2,49,49,b3r6d8ydtmtjckam6pku9y400,1,66.1,18.2,2024-08-18T15:14:42.053Z,2024-08-18T15:14:45Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5157136619,212,10.9,5157136611,140,57.7,5157136615,141,27.7,5157136609,56,Center,5157136623,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514129,525,1,2,49,53,b3r6d8ydtmtjckam6pku9y400,1,57.7,27.7,2024-08-18T15:14:45.686Z,2024-08-18T15:14:48Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157136899,56,Center,5157136903,140,59.8,5157136905,141,64.5,5157136907,212,25.1,5157136909,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514173,526,1,2,49,55,b3r6d8ydtmtjckam6pku9y400,1,60.6,66.9,2024-08-18T15:14:48.133Z,2024-08-18T15:14:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157137165,141,95.0,5157137161,56,Left,5157137169,213,1.38,5157137167,212,19.5,5157137163,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514217,527,1,2,49,58,b3r6d8ydtmtjckam6pku9y400,1,64.0,89.7,2024-08-18T15:14:50.886Z,2024-08-18T15:14:53Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5157137363,213,4.66,5157137361,212,23.7,5157137357,140,62.8,5157137359,141,54.9,5157137355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514313,528,1,2,50,0,b3r6d8ydtmtjckam6pku9y400,1,61.8,53.1,2024-08-18T15:14:53.430Z,2024-08-18T15:14:57Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157137929,141,11.7,5157137925,56,Right,5157137933,213,5.05,5157137927,140,71.2,5157137931,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514405,529,1,2,50,5,b3r6d8ydtmtjckam6pku9y400,1,71.2,11.7,2024-08-18T15:14:57.845Z,2024-08-18T15:15:02Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5157138413,56,Center,5157138421,213,1.83,5157138415,140,66.4,5157138417,141,39.7,5157138419,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514445,530,1,2,50,9,b3r6d8ydtmtjckam6pku9y400,1,69.7,42.1,2024-08-18T15:15:02.375Z,2024-08-18T15:15:04Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157138677,140,84.5,5157138681,212,28.1,5157138673,155,,5157138675,56,Right,5157138683,213,5.30,5157138679,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514485,531,1,2,50,11,b3r6d8ydtmtjckam6pku9y400,0,85.4,8.8,2024-08-18T15:15:04.422Z,2024-08-18T15:15:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5157138863,56,Center,5157138871,213,1.98,5157138869,212,24.7,5157138867,141,42.1,5157138865,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514647,487,1,2,50,18,cftj6g399tknheudaxsdpfdgb,1,23.7,66.6,2024-08-18T15:15:10.549Z,2024-08-18T15:15:13Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5157139721,141,91.4,5157139725,213,2.16,5157139719,140,12.9,5157139717,56,Back,5157139723,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514699,488,1,2,50,20,cftj6g399tknheudaxsdpfdgb,0,14.3,94.5,2024-08-18T15:15:13.109Z,2024-08-18T15:15:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5157140017,213,6.10,5157140007,155,,5157140019,1,,5157140011,140,54.9,5157140015,212,43.4,5157140009,56,Left,5157140013,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514843,534,1,2,50,27,b3r6d8ydtmtjckam6pku9y400,1,46.8,14.9,2024-08-18T15:15:19.510Z,2024-08-18T15:15:23Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157140787,213,1.52,5157140783,141,50.9,5157140779,56,Back,5157140781,140,47.9,5157140785,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514929,535,1,2,50,31,b3r6d8ydtmtjckam6pku9y400,1,52.7,57.9,2024-08-18T15:15:23.605Z,2024-08-18T15:15:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157141253,56,Left,5157141261,213,1.29,5157141259,212,22.5,5157141257,141,89.7,5157141255,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710514981,536,1,2,50,36,b3r6d8ydtmtjckam6pku9y400,1,61.8,93.6,2024-08-18T15:15:28.869Z,2024-08-18T15:15:31Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5157141497,212,30.7,5157141499,213,4.05,5157141495,141,58.1,5157141491,56,Back,5157141493,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515029,537,1,2,50,39,b3r6d8ydtmtjckam6pku9y400,1,43.7,58.1,2024-08-18T15:15:31.670Z,2024-08-18T15:15:33Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157141753,213,4.77,5157141747,140,45.1,5157141751,212,24.9,5157141749,141,21.5,5157141745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515083,538,1,2,50,41,b3r6d8ydtmtjckam6pku9y400,1,45.1,21.5,2024-08-18T15:15:33.814Z,2024-08-18T15:15:36Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157142027,140,56.9,5157142031,212,17.5,5157142033,213,5.50,5157142029,141,3.4,5157142025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515123,539,1,2,50,44,b3r6d8ydtmtjckam6pku9y400,1,57.0,4.4,2024-08-18T15:15:36.565Z,2024-08-18T15:15:39Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5157142327,141,32.8,5157142331,213,1.83,5157142329,212,20.0,5157142325,140,52.2,5157142323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515223,540,1,2,50,46,b3r6d8ydtmtjckam6pku9y400,1,52.1,37.6,2024-08-18T15:15:39.429Z,2024-08-18T15:15:44Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5157142883,141,58.4,5157142879,56,Center,5157142881,140,55.1,5157142885,212,14.5,5157142887,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515273,541,1,2,50,51,b3r6d8ydtmtjckam6pku9y400,1,66.5,72.4,2024-08-18T15:15:44.357Z,2024-08-18T15:15:47Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5157143183,56,Left,5157143185,140,73.0,5157143187,141,94.4,5157143191,213,1.14,5157143189,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515293,542,1,2,50,55,b3r6d8ydtmtjckam6pku9y400,1,72.8,95.6,2024-08-18T15:15:47.734Z,2024-08-18T15:15:49Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5157143339,140,65.5,5157143347,213,3.85,5157143335,56,Left,5157143343,141,86.0,5157143345,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515351,543,1,2,50,57,b3r6d8ydtmtjckam6pku9y400,1,65.5,86.0,2024-08-18T15:15:49.638Z,2024-08-18T15:15:53Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5157143655,213,5.06,5157143651,141,77.8,5157143653,212,5.9,5157143649,140,67.4,5157143647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515393,544,1,2,51,1,b3r6d8ydtmtjckam6pku9y400,1,63.3,75.1,2024-08-18T15:15:53.526Z,2024-08-18T15:15:55Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5157143875,213,4.26,5157143871,141,25.0,5157143867,56,Back,5157143873,212,37.9,5157143877,1,,5157143869,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515433,545,1,2,51,3,b3r6d8ydtmtjckam6pku9y400,1,47.5,25.0,2024-08-18T15:15:55.605Z,2024-08-18T15:15:58Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157144119,141,6.2,5157144115,56,Right,5157144123,213,5.55,5157144117,140,61.1,5157144121,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515527,546,2,2,51,5,b3r6d8ydtmtjckam6pku9y400,1,61.1,6.2,2024-08-18T15:15:57.975Z,2024-08-18T15:16:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5157145357,56,Center,5157145355,1,,5157145353,7,al9l7egkwbc0pv68zk42gegut,5157144647,141,27.6,5157144645,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710515519,489,43,2,51,10,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T15:16:02.789Z,2024-08-18T15:16:12Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5157144583,173,0,5157145541,144,63,5157144585,178,0,5157144589,56,Back,5157144587,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516095,491,1,2,51,42,cftj6g399tknheudaxsdpfdgb,1,12.8,64.0,2024-08-18T15:16:34.996Z,2024-08-18T15:35:35Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5157148011,141,43.4,5157148015,213,4.68,5157148009,140,12.4,5157148001,241,,5157148005,56,Back,5157147997,5,,5157148013,212,14.0,5157246349,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516109,492,43,2,51,43,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-08-18T15:16:35.925Z,2024-08-18T15:35:12Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5157245283,144,1,5157148111,212,14.3,5157148113,213,5.03,5157148105,56,Back,5157148109,141,33.1,5157148107,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516135,493,1,2,51,44,cftj6g399tknheudaxsdpfdgb,1,12.1,33.1,2024-08-18T15:16:36.596Z,2024-08-18T15:16:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5157148257,213,4.71,5157148249,56,Back,5157148251,140,12.0,5157148255,212,19.1,5157148253,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516175,494,1,2,51,46,cftj6g399tknheudaxsdpfdgb,0,11.9,2.5,2024-08-18T15:16:38.598Z,2024-08-18T15:16:40Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5157148451,140,51.1,5157148459,213,0.15,5157148447,155,,5157148453,141,11.6,5157148457,212,41.6,5157148463,1,,5157148449,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516233,547,1,2,51,48,b3r6d8ydtmtjckam6pku9y400,0,43.4,82.3,2024-08-18T15:16:41.237Z,2024-08-18T15:16:44Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157148835,141,89.9,5157148831,140,70.1,5157148839,213,0.18,5157148827,56,Left,5157148825,3,,5157148837,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710517271,502,61,2,51,50,cftj6g399tknheudaxsdpfdgb,0,40.9,7.6,2024-08-18T15:16:43.100Z,2024-08-18T15:17:38Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5157154595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516259,548,1,2,51,53,b3r6d8ydtmtjckam6pku9y400,0,67.0,96.8,2024-08-18T15:16:45.589Z,2024-08-18T15:16:46Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5157148983,56,Left,5157148985,140,70.6,5157148987,141,95.1,5157148991,213,5.99,5157148989,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516285,495,61,2,51,53,cftj6g399tknheudaxsdpfdgb,1,30.9,3.1,2024-08-18T15:16:46.389Z,2024-08-18T15:34:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5157149113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516295,496,5,2,51,54,cftj6g399tknheudaxsdpfdgb,0,30.2,-1.6,2024-08-18T15:16:47.349Z,2024-08-18T15:19:58Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5157149161,347,,5157149939,233,549,5157149157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516411,549,5,2,51,54,b3r6d8ydtmtjckam6pku9y400,1,69.8,101.6,2024-08-18T15:16:47.349Z,2024-08-18T15:19:58Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5157149879,347,,5157149877,56,Left,5157149897,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516437,550,1,2,52,4,b3r6d8ydtmtjckam6pku9y400,1,62.8,100.0,2024-08-18T15:16:56.677Z,2024-08-18T15:16:58Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5157150029,140,41.1,5157150037,1,,5157150025,107,,5157150033,212,25.3,5157150027,56,Back,5157150031,141,84.5,5157150035,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516467,551,1,2,52,5,b3r6d8ydtmtjckam6pku9y400,1,41.1,84.5,2024-08-18T15:16:57.638Z,2024-08-18T15:16:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5157150183,212,24.2,5157150179,140,33.2,5157150177,56,Back,5157150181,141,51.0,5157150185,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516569,552,1,2,52,7,b3r6d8ydtmtjckam6pku9y400,1,32.8,53.7,2024-08-18T15:16:59.588Z,2024-08-18T15:17:04Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5157150787,212,34.8,5157150783,140,40.0,5157150785,141,3.7,5157150781,56,Back,5157150789,213,4.93,5157150791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516607,553,1,2,52,11,b3r6d8ydtmtjckam6pku9y400,1,39.9,4.1,2024-08-18T15:17:04.309Z,2024-08-18T15:17:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5157151029,56,Back,5157151037,213,1.70,5157151031,140,38.7,5157151035,212,9.5,5157151033,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516641,554,1,2,52,13,b3r6d8ydtmtjckam6pku9y400,1,38.7,17.9,2024-08-18T15:17:05.943Z,2024-08-18T15:17:09Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5157151207,141,18.5,5157151211,213,0.01,5157151203,56,Right,5157151205,140,71.9,5157151201,155,,5157151209,212,34.9,5157151213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516659,555,1,2,52,16,b3r6d8ydtmtjckam6pku9y400,0,72.9,18.6,2024-08-18T15:17:08.934Z,2024-08-18T15:17:09Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5157151313,212,4.9,5157151309,141,22.5,5157151305,140,69.0,5157151303,56,Center,5157151319,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516747,497,50,2,52,19,cftj6g399tknheudaxsdpfdgb,1,22.7,76.4,2024-08-18T15:17:12.356Z,2024-08-18T15:17:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5157153967,285,,5157151753,56,Back,5157154001,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516775,556,7,2,52,19,b3r6d8ydtmtjckam6pku9y400,1,78.6,23.8,2024-08-18T15:17:12.357Z,2024-08-18T15:20:36Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5157153979,233,497,5157151927,56,Center,5157151929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710520635,585,3,2,52,20,b3r6d8ydtmtjckam6pku9y400,0,78.2,32.8,2024-08-18T15:17:12.546Z,2024-08-18T15:20:42Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5157174217,233,521,5157173419,286,,5157173417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710520761,521,7,2,52,20,cftj6g399tknheudaxsdpfdgb,0,21.8,67.2,2024-08-18T15:17:12.547Z,2024-08-18T15:20:41Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5157174121,285,,5157174167,233,585,5157174117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516795,498,45,2,52,21,cftj6g399tknheudaxsdpfdgb,0,20.6,71.0,2024-08-18T15:17:13.814Z,2024-08-18T16:20:16Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5157152023,56,Back,5157152269,233,557,5157152025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710516815,557,3,2,52,21,b3r6d8ydtmtjckam6pku9y400,1,79.4,29.0,2024-08-18T15:17:13.814Z,2024-08-18T16:20:16Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5157152131,286,,5157152127,56,Center,5157152193,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
