id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2739928629,343,5,1,46,21,b3r6d8ydtmtjckam6pku9y400,1,20.5,101.1,2024-10-27T12:05:40.663Z,2024-10-27T13:24:55Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318194907,347,,5318194905,56,Back,5318494089,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928487,417,5,1,46,21,9qsmopgutr7ut5g6workk8w4i,0,79.5,-1.1,2024-10-27T12:05:40.663Z,2024-10-27T13:24:55Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318494151,233,343,5318194149,347,,5318194147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928637,344,1,1,46,42,b3r6d8ydtmtjckam6pku9y400,0,28.8,100.0,2024-10-27T12:06:01.692Z,2024-10-27T12:06:02Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318194947,141,88.4,5318194949,212,11.6,5318194951,213,5.39,5318194941,107,,5318194945,140,35.7,5318194943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928653,418,8,1,46,44,9qsmopgutr7ut5g6workk8w4i,1,70.4,11.3,2024-10-27T12:06:04.525Z,2024-10-27T19:17:06Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5320539279,385,,5318195049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928681,345,1,1,46,45,b3r6d8ydtmtjckam6pku9y400,1,29.6,83.3,2024-10-27T12:06:04.684Z,2024-10-27T12:06:08Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318195227,213,2.95,5318195219,56,Back,5318195225,212,6.0,5318195217,157,,5318195229,1,,5318195221,140,24.0,5318195223,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928691,346,1,1,46,48,b3r6d8ydtmtjckam6pku9y400,1,14.0,77.5,2024-10-27T12:06:08.156Z,2024-10-27T12:06:09Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318195295,141,83.5,5318195289,56,Back,5318195291,140,7.9,5318195299,212,7.6,5318195287,3,,5318195301,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928695,347,1,1,46,49,b3r6d8ydtmtjckam6pku9y400,0,7.9,83.5,2024-10-27T12:06:09.101Z,2024-10-27T12:06:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318195305,3,,5318195315,213,0.40,5318195307,56,Back,5318195311,141,91.8,5318195313,212,14.4,5318195309,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928757,419,1,1,46,50,9qsmopgutr7ut5g6workk8w4i,0,77.1,7.7,2024-10-27T12:06:10.518Z,2024-10-27T12:07:32Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318195619,141,11.2,5318195613,3,,5318195617,140,86.8,5318195621,212,10.5,5318195623,213,0.23,5318195615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739929845,356,61,1,46,53,b3r6d8ydtmtjckam6pku9y400,1,26.1,90.9,2024-10-27T12:06:12.588Z,2024-10-27T12:08:22Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318201171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928761,420,61,1,46,54,9qsmopgutr7ut5g6workk8w4i,0,85.6,14.8,2024-10-27T12:06:14.382Z,2024-10-27T12:07:54Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318195637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928741,348,50,1,46,55,b3r6d8ydtmtjckam6pku9y400,1,25.5,87.6,2024-10-27T12:06:15.213Z,2024-10-27T13:01:30Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318195797,233,421,5318195553,285,,5318195551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928773,421,7,1,46,55,9qsmopgutr7ut5g6workk8w4i,1,74.5,12.4,2024-10-27T12:06:15.214Z,2024-10-27T19:17:28Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5320540821,384,,5318195739,286,,5318195771,233,348,5318195737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928795,422,1,1,46,56,9qsmopgutr7ut5g6workk8w4i,1,72.6,13.3,2024-10-27T12:06:15.958Z,2024-10-27T12:08:20Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318195819,141,2.9,5318195821,212,8.0,5318195815,56,Right,5318195823,213,5.20,5318195817,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928829,423,1,1,46,57,9qsmopgutr7ut5g6workk8w4i,0,76.2,2.9,2024-10-27T12:06:17.099Z,2024-10-27T12:08:24Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318195969,56,Right,5318195977,213,0.38,5318200843,286,,5318195975,212,2.6,5318200837,233,349,5318200835,236,,5318195971,140,78.5,5318195973,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928769,349,74,1,46,57,b3r6d8ydtmtjckam6pku9y400,1,27.6,93.5,2024-10-27T12:06:17.100Z,2024-10-27T12:09:13Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318200827,285,,5318200863,233,423,5318195667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739929831,428,1,1,46,59,9qsmopgutr7ut5g6workk8w4i,1,77.7,1.7000000000000002,2024-10-27T12:06:18.588Z,2024-10-27T12:09:19Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318201087,212,9.7,5318201089,213,0.04,5318201081,56,Right,5318201083,140,86.9,5318201085,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928837,424,50,1,46,59,9qsmopgutr7ut5g6workk8w4i,1,85.8,3.7,2024-10-27T12:06:18.925Z,2024-10-27T13:01:30Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318195997,56,Right,5318203617,233,350,5318195999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928793,350,7,1,46,59,b3r6d8ydtmtjckam6pku9y400,1,14.2,96.3,2024-10-27T12:06:18.926Z,2024-10-27T19:18:08Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5320543939,383,,5318203605,285,,5318195813,56,Back,5318203609,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928903,352,1,1,47,5,b3r6d8ydtmtjckam6pku9y400,1,16.4,95.6,2024-10-27T12:06:25.534Z,2024-10-27T12:06:28Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318196343,213,0.05,5318196341,212,16.0,5318196333,155,,5318196335,56,Back,5318196337,140,31.6,5318196339,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928891,425,43,1,47,7,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:06:27.031Z,2024-10-27T19:18:19Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318196259,56,Right,5320545003,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928917,353,1,1,47,8,b3r6d8ydtmtjckam6pku9y400,1,31.4,96.5,2024-10-27T12:06:28.428Z,2024-10-27T12:08:46Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318196435,156,,5318196407,56,Back,5318196415,213,3.11,5318196409,140,24.2,5318196413,212,7.6,5318196411,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928933,354,4,1,47,11,b3r6d8ydtmtjckam6pku9y400,1,27.2,96.6,2024-10-27T12:06:30.780Z,2024-10-27T13:22:18Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318196541,56,Back,5318196543,152,,5318196539,13,,5318196713,233,426,5318196545,265,,5318196547,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739928961,426,4,1,47,11,9qsmopgutr7ut5g6workk8w4i,0,72.8,3.4,2024-10-27T12:06:30.781Z,2024-10-27T12:17:57Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318196679,286,,5318196671,13,,5318196749,233,354,5318196673,56,Right,5318196677,265,,5318196675,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739929287,355,30,1,47,30,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:06:50.029Z,2024-10-27T12:09:14Z,,,,5318198303,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739929289,427,30,1,47,30,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:06:50.029Z,2024-10-27T12:09:13Z,,,,5318198325,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739937789,359,32,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:23:34.480Z,2024-10-27T12:23:35Z,,,,5318242491,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739937783,433,32,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:23:34.480Z,2024-10-27T17:35:55Z,,,,5318242461,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739937809,434,1,2,45,0,9qsmopgutr7ut5g6workk8w4i,1,50.0,50.0,2024-10-27T12:23:34.481Z,2024-10-27T12:23:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318242581,140,48.4,5318242583,141,48.1,5318242589,279,S,5318242591,278,,5318242585,212,2.1,5318242587,213,3.80,5318242579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739937825,435,1,2,45,2,9qsmopgutr7ut5g6workk8w4i,1,48.4,48.1,2024-10-27T12:23:36.983Z,2024-10-27T12:23:38Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318242669,141,55.1,5318242667,140,35.1,5318242665,56,Back,5318242671,212,14.8,5318242673,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739937881,436,1,2,45,3,9qsmopgutr7ut5g6workk8w4i,1,35.4,55.4,2024-10-27T12:23:38.070Z,2024-10-27T12:23:42Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318242957,212,14.6,5318242955,141,34.3,5318242959,213,4.52,5318242951,56,Back,5318242953,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739937913,437,1,2,45,7,9qsmopgutr7ut5g6workk8w4i,0,33.4,34.9,2024-10-27T12:23:42.207Z,2024-10-27T12:23:47Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318243287,157,,5318243129,213,0.09,5318243123,140,87.7,5318243121,56,Center,5318243131,1,,5318243127,212,57.3,5318243125,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938009,361,1,2,45,15,b3r6d8ydtmtjckam6pku9y400,1,11.8,60.6,2024-10-27T12:23:49.607Z,2024-10-27T12:23:53Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318243617,213,0.74,5318243615,212,10.9,5318243609,56,Back,5318243613,141,71.4,5318243611,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938025,362,1,2,45,18,b3r6d8ydtmtjckam6pku9y400,1,19.5,71.4,2024-10-27T12:23:53.095Z,2024-10-27T12:23:54Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318243709,140,23.7,5318243711,141,86.6,5318243715,213,1.17,5318243705,56,Back,5318243713,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938055,363,1,2,45,19,b3r6d8ydtmtjckam6pku9y400,1,23.7,86.6,2024-10-27T12:23:54.344Z,2024-10-27T12:23:57Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318243889,212,14.7,5318243883,56,Back,5318243887,141,66.1,5318243891,213,4.39,5318243885,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938099,364,1,2,45,22,b3r6d8ydtmtjckam6pku9y400,1,18.7,66.0,2024-10-27T12:23:57.241Z,2024-10-27T12:24:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318244143,141,68.2,5318244141,140,69.8,5318244149,1,,5318244139,56,Center,5318244145,212,53.7,5318244137,157,,5318244147,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938133,366,44,2,45,26,b3r6d8ydtmtjckam6pku9y400,1,66.8,67.2,2024-10-27T12:24:01.198Z,2024-10-27T13:25:05Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318244303,56,Center,5318244305,286,,5318244371,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938087,438,44,2,45,26,9qsmopgutr7ut5g6workk8w4i,0,33.2,32.8,2024-10-27T12:24:01.199Z,2024-10-27T12:24:08Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318244073,56,Back,5318244075,285,,5318244341,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938103,365,61,2,45,27,b3r6d8ydtmtjckam6pku9y400,1,69.8,68.2,2024-10-27T12:24:02.151Z,2024-10-27T12:24:02Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318244157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938141,440,1,2,45,29,9qsmopgutr7ut5g6workk8w4i,1,44.9,20.0,2024-10-27T12:24:03.831Z,2024-10-27T12:24:05Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318244323,140,52.7,5318244321,56,Right,5318244329,213,5.95,5318244325,141,15.8,5318244327,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938145,441,1,2,45,30,9qsmopgutr7ut5g6workk8w4i,0,52.6,15.7,2024-10-27T12:24:04.983Z,2024-10-27T12:24:05Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318244367,213,0.73,5318244355,56,Center,5318244365,212,15.5,5318244359,140,63.6,5318244363,141,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938167,367,1,2,45,31,b3r6d8ydtmtjckam6pku9y400,0,34.5,69.4,2024-10-27T12:24:05.943Z,2024-10-27T13:25:06Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318244487,212,25.6,5318244489,213,6.21,5318244481,56,Center,5318244483,140,58.8,5318244485,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938183,442,1,2,45,32,9qsmopgutr7ut5g6workk8w4i,1,44.4,32.3,2024-10-27T12:24:07.126Z,2024-10-27T12:24:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318244591,140,57.0,5318244595,212,26.6,5318244593,141,66.2,5318244597,213,1.05,5318244589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938229,443,1,2,45,36,9qsmopgutr7ut5g6workk8w4i,1,57.0,66.2,2024-10-27T12:24:10.558Z,2024-10-27T12:24:15Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318244795,56,Back,5318244801,141,72.9,5318244803,212,17.9,5318244807,213,2.88,5318244797,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938231,444,1,2,45,40,9qsmopgutr7ut5g6workk8w4i,1,42.8,69.5,2024-10-27T12:24:15.239Z,2024-10-27T12:24:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318244819,141,66.9,5318244817,140,50.0,5318244823,213,6.05,5318244815,56,Center,5318244821,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938245,445,1,2,45,41,9qsmopgutr7ut5g6workk8w4i,1,50.0,66.9,2024-10-27T12:24:16.286Z,2024-10-27T12:24:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318244881,140,39.7,5318244883,141,69.2,5318244887,212,10.9,5318244877,56,Back,5318244889,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938273,446,1,2,45,42,9qsmopgutr7ut5g6workk8w4i,1,39.7,69.2,2024-10-27T12:24:17.408Z,2024-10-27T12:24:20Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318245009,213,0.67,5318245001,56,Left,5318245003,140,61.5,5318245007,212,29.1,5318245005,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938311,447,1,2,45,45,9qsmopgutr7ut5g6workk8w4i,1,66.0,97.2,2024-10-27T12:24:20.471Z,2024-10-27T17:59:59Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5318245197,141,72.6,5318245199,212,19.6,5318245193,56,Center,5318245201,213,5.26,5318245195,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938323,448,3,2,45,49,9qsmopgutr7ut5g6workk8w4i,0,76.4,71.9,2024-10-27T12:24:24.128Z,2024-10-27T18:00:04Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318343993,211,,5320168051,464,,5318245263,56,Center,5318245265,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938335,368,43,2,45,52,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:24:26.583Z,2024-10-27T18:00:35Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5320170541,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938339,369,1,2,45,53,b3r6d8ydtmtjckam6pku9y400,1,21.9,37.6,2024-10-27T12:24:27.727Z,2024-10-27T18:00:39Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318345251,140,19.7,5318345253,141,57.3,5318345255,212,13.6,5318345257,213,1.74,5318345249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938403,370,1,2,45,54,b3r6d8ydtmtjckam6pku9y400,1,16.8,59.3,2024-10-27T12:24:29.015Z,2024-10-27T12:24:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318245597,212,31.7,5318245601,1,,5318245589,157,,5318245595,141,60.8,5318245599,213,0.03,5318245591,56,Back,5318245593,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938407,371,44,2,45,55,b3r6d8ydtmtjckam6pku9y400,1,41.0,58.4,2024-10-27T12:24:30.289Z,2024-10-27T13:25:02Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318245615,285,,5318245613,56,Back,5318245641,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938399,449,44,2,45,55,9qsmopgutr7ut5g6workk8w4i,0,59.0,41.6,2024-10-27T12:24:30.290Z,2024-10-27T13:25:02Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318245571,286,,5318245655,233,371,5318245569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938447,372,1,2,45,56,b3r6d8ydtmtjckam6pku9y400,1,47.1,60.8,2024-10-27T12:24:30.871Z,2024-10-27T12:24:34Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318245785,141,87.4,5318245783,140,38.2,5318245781,56,Back,5318245789,213,2.05,5318245779,3,,5318245787,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938989,390,50,2,45,58,b3r6d8ydtmtjckam6pku9y400,1,40.8,92.0,2024-10-27T12:24:33.479Z,2024-10-27T13:19:25Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318470897,233,865,5318466807,286,,5318466805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739982069,865,7,2,45,59,9qsmopgutr7ut5g6workk8w4i,0,59.2,8.0,2024-10-27T12:24:33.480Z,2024-10-27T18:04:54Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318470871,285,,5320193339,385,,5318470869,56,Right,5318470887,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938449,373,3,2,46,0,b3r6d8ydtmtjckam6pku9y400,1,38.6,85.5,2024-10-27T12:24:34.515Z,2024-10-27T18:05:08Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5320194247,464,,5318245795,286,,5318245793,56,Back,5318245863,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938469,450,45,2,46,0,9qsmopgutr7ut5g6workk8w4i,0,61.4,14.5,2024-10-27T12:24:34.515Z,2024-10-27T13:24:56Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5318245875,233,373,5318245861,285,,5318245859,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938563,375,1,2,46,5,b3r6d8ydtmtjckam6pku9y400,1,44.2,50.9,2024-10-27T12:24:40.359Z,2024-10-27T12:24:47Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318246445,140,60.7,5318246447,141,5.6,5318246453,1,,5318246443,56,Right,5318246451,213,5.22,5318246449,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938637,376,1,2,46,12,b3r6d8ydtmtjckam6pku9y400,1,63.2,7.6,2024-10-27T12:24:46.951Z,2024-10-27T12:24:53Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318246917,212,11.8,5318246915,141,17.0,5318246919,213,2.57,5318246911,56,Right,5318246913,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938645,377,1,2,46,18,b3r6d8ydtmtjckam6pku9y400,1,54.0,22.5,2024-10-27T12:24:52.999Z,2024-10-27T12:24:54Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318246967,140,58.0,5318246969,141,28.3,5318246973,213,0.75,5318246965,56,Center,5318246971,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938665,378,1,2,46,19,b3r6d8ydtmtjckam6pku9y400,1,58.0,28.5,2024-10-27T12:24:54.023Z,2024-10-27T12:24:55Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318247077,212,12.2,5318247079,213,3.47,5318247071,56,Back,5318247073,140,47.0,5318247075,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938677,379,1,2,46,20,b3r6d8ydtmtjckam6pku9y400,1,52.8,31.7,2024-10-27T12:24:54.951Z,2024-10-27T18:05:43Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318247163,140,39.0,5318247161,56,Back,5318247169,213,2.51,5318247165,141,47.4,5318247167,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938713,380,1,2,46,21,b3r6d8ydtmtjckam6pku9y400,1,37.5,48.2,2024-10-27T12:24:56.087Z,2024-10-27T12:25:00Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318247389,212,23.4,5318247383,56,Back,5318247387,141,77.0,5318247385,140,49.7,5318247391,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938715,381,1,2,46,25,b3r6d8ydtmtjckam6pku9y400,1,63.3,77.5,2024-10-27T12:25:00.039Z,2024-10-27T12:25:21Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318247409,212,8.1,5318247407,141,67.9,5318247405,140,67.8,5318247403,56,Center,5318247411,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739938727,451,83,2,46,26,9qsmopgutr7ut5g6workk8w4i,0,22.0,27.7,2024-10-27T12:25:01.439Z,2024-10-27T18:07:02Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,5318247599,399,7hw1plnv7nvxnqpnfnxcxszpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297453,727,3,2,46,27,b3r6d8ydtmtjckam6pku9y400,0,70.3,74.9,2024-10-27T12:25:02.438Z,2024-10-27T18:06:53Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5320203635,233,866,5320203533,286,,5320203529,56,Center,5320203535,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740297467,866,7,2,46,27,9qsmopgutr7ut5g6workk8w4i,0,29.7,25.1,2024-10-27T12:25:02.439Z,2024-10-27T18:06:53Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5320203615,56,Back,5320203621,233,727,5320203619,385,,5320203617,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
