id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2792149599,492,1,2,52,33,36g6ifzjliec1jqnbtf7yesme,1,31.1,38.2,2025-03-28T19:17:55.855Z,2025-03-28T19:17:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602714147,141,24.4,5602714145,140,50.1,5602714149,212,22.0,5602714151,213,5.84,5602714143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792149657,493,1,2,52,35,36g6ifzjliec1jqnbtf7yesme,1,53.1,22.9,2025-03-28T19:17:58.334Z,2025-03-28T19:18:00Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5602714471,212,9.7,5602714469,141,9.2,5602714473,213,5.01,5602714465,56,Right,5602714467,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792149661,494,61,2,52,38,36g6ifzjliec1jqnbtf7yesme,0,56.7,5.0,2025-03-28T19:18:00.799Z,2025-03-28T19:18:01Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602714483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792149675,495,5,2,52,38,36g6ifzjliec1jqnbtf7yesme,0,60.4,-1.8,2025-03-28T19:18:01.156Z,2025-03-28T19:20:34Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602714547,347,,5602714545,56,Right,5602716411,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792149983,540,5,2,52,38,cftj6g399tknheudaxsdpfdgb,1,39.6,101.8,2025-03-28T19:18:01.156Z,2025-03-28T19:20:33Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602716383,233,495,5602716349,56,Back,5602716351,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150017,541,1,2,52,56,cftj6g399tknheudaxsdpfdgb,1,34.4,100.0,2025-03-28T19:18:18.675Z,2025-03-28T19:18:20Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602716553,107,,5602716561,212,14.9,5602716563,213,5.39,5602716557,140,43.3,5602716555,56,Back,5602716559,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150073,542,1,2,52,57,cftj6g399tknheudaxsdpfdgb,1,43.3,85.0,2025-03-28T19:18:20.340Z,2025-03-28T19:18:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602716841,56,Center,5602716859,212,20.1,5602716855,141,68.2,5602716863,213,5.68,5602716835,155,,5602716847,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150079,543,61,2,53,0,cftj6g399tknheudaxsdpfdgb,0,57.1,74.4,2025-03-28T19:18:23.411Z,2025-03-28T19:18:23Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602716903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150157,496,1,2,53,3,36g6ifzjliec1jqnbtf7yesme,1,40.6,19.9,2025-03-28T19:18:25.822Z,2025-03-28T19:18:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602717299,212,18.4,5602717297,141,26.3,5602717295,140,23.6,5602717293,56,Back,5602717301,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150189,498,1,2,53,4,36g6ifzjliec1jqnbtf7yesme,1,23.4,26.0,2025-03-28T19:18:27.399Z,2025-03-28T19:18:28Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602717463,140,30.1,5602717465,141,32.0,5602717467,212,8.1,5602717469,213,0.53,5602717461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150309,499,1,2,53,6,36g6ifzjliec1jqnbtf7yesme,1,30.1,32.0,2025-03-28T19:18:28.575Z,2025-03-28T19:18:34Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602718075,141,49.6,5602718077,212,13.2,5602718071,140,24.9,5602718069,56,Back,5602718079,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150341,500,1,2,53,11,36g6ifzjliec1jqnbtf7yesme,1,28.3,49.6,2025-03-28T19:18:33.902Z,2025-03-28T19:18:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602718215,140,30.9,5602718217,141,41.8,5602718221,213,5.19,5602718219,212,6.0,5602718213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150385,501,1,2,53,13,36g6ifzjliec1jqnbtf7yesme,1,30.3,47.6,2025-03-28T19:18:36.222Z,2025-03-28T19:18:38Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602718441,56,Back,5602718449,213,1.58,5602718447,212,16.8,5602718445,141,72.3,5602718443,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150443,502,1,2,53,15,36g6ifzjliec1jqnbtf7yesme,1,32.8,79.5,2025-03-28T19:18:38.366Z,2025-03-28T19:18:41Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602718773,213,0.23,5602718765,56,Left,5602718767,140,59.3,5602718769,141,89.0,5602718771,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150477,503,1,2,53,19,36g6ifzjliec1jqnbtf7yesme,1,59.4,88.2,2025-03-28T19:18:41.535Z,2025-03-28T19:18:43Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5602718975,212,6.6,5602718979,213,4.34,5602718961,56,Left,5602718965,140,57.1,5602718969,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150519,504,3,2,53,20,36g6ifzjliec1jqnbtf7yesme,1,59.0,79.1,2025-03-28T19:18:43.391Z,2025-03-28T21:19:09Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5603400035,465,,5602719237,233,544,5602719183,56,Left,5602719185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150505,544,45,2,53,20,cftj6g399tknheudaxsdpfdgb,0,41.0,20.9,2025-03-28T19:18:43.391Z,2025-03-28T20:02:10Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602719115,285,,5602719113,56,Back,5602719293,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150549,505,1,2,53,22,36g6ifzjliec1jqnbtf7yesme,1,60.4,75.3,2025-03-28T19:18:45.199Z,2025-03-28T19:18:46Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602719397,212,8.6,5602719395,141,62.7,5602719399,213,4.61,5602719393,140,59.6,5602719391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150585,506,1,2,53,23,36g6ifzjliec1jqnbtf7yesme,1,59.6,62.7,2025-03-28T19:18:46.174Z,2025-03-28T19:18:49Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5602719601,56,Center,5602719603,140,54.7,5602719609,213,2.32,5602719605,141,70.8,5602719607,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150725,507,1,2,53,26,36g6ifzjliec1jqnbtf7yesme,1,46.6,72.2,2025-03-28T19:18:49.103Z,2025-03-28T21:19:16Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602720385,1,,5603400453,196,,5602720373,155,,5602720383,213,5.00,5602720379,141,10.7,5602720377,140,58.5,5602720375,56,Right,5602720381,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150741,508,1,2,53,32,36g6ifzjliec1jqnbtf7yesme,0,60.0,14.6,2025-03-28T19:18:55.134Z,2025-03-28T19:18:56Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602720493,140,71.0,5602720497,212,12.3,5602720495,141,20.9,5602720491,56,Right,5602720499,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150783,545,8,2,53,35,cftj6g399tknheudaxsdpfdgb,1,32.6,94.8,2025-03-28T19:18:58.035Z,2025-03-28T21:19:22Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602720697,56,Back,5603400917,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150843,509,5,2,53,36,36g6ifzjliec1jqnbtf7yesme,1,57.2,-1.6,2025-03-28T19:18:58.990Z,2025-03-28T19:20:34Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602721037,233,547,5602721015,347,,5602721013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150827,547,5,2,53,36,cftj6g399tknheudaxsdpfdgb,0,42.8,101.6,2025-03-28T19:18:58.990Z,2025-03-28T19:20:34Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602721043,233,509,5602720943,347,,5602720941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150811,546,43,2,53,36,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:18:59.379Z,2025-03-28T19:19:04Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602720859,56,Back,5602721315,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150867,510,1,2,53,38,36g6ifzjliec1jqnbtf7yesme,1,54.3,0.0,2025-03-28T19:19:01.006Z,2025-03-28T19:19:02Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602721155,140,43.5,5602721157,141,13.3,5602721159,212,14.9,5602721161,213,2.43,5602721149,107,,5602721151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792150933,511,1,2,53,39,36g6ifzjliec1jqnbtf7yesme,1,42.7,15.8,2025-03-28T19:19:02.398Z,2025-03-28T19:19:05Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602721523,56,Back,5602721531,213,2.07,5602721525,140,31.6,5602721527,141,47.2,5602721529,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151007,512,1,2,53,43,36g6ifzjliec1jqnbtf7yesme,1,38.6,51.6,2025-03-28T19:19:05.727Z,2025-03-28T19:19:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602721957,56,Left,5602721959,140,59.1,5602721965,213,0.83,5602721961,141,86.4,5602721963,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151097,513,1,2,53,47,36g6ifzjliec1jqnbtf7yesme,1,63.6,87.0,2025-03-28T19:19:09.775Z,2025-03-28T19:19:14Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602722453,141,70.5,5602722455,212,11.3,5602722457,213,4.79,5602722451,140,64.4,5602722449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151173,514,1,2,53,52,36g6ifzjliec1jqnbtf7yesme,1,63.3,66.6,2025-03-28T19:19:14.430Z,2025-03-28T19:19:17Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602722809,212,17.7,5602722811,213,4.28,5602722807,141,43.0,5602722805,140,56.3,5602722803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151289,515,1,2,53,54,36g6ifzjliec1jqnbtf7yesme,1,56.3,43.0,2025-03-28T19:19:16.878Z,2025-03-28T19:19:24Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602723503,56,Right,5602723507,140,67.9,5602723513,213,5.28,5602723509,141,14.6,5602723511,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151277,548,83,2,54,0,cftj6g399tknheudaxsdpfdgb,0,19.2,93.8,2025-03-28T19:19:23.138Z,2025-03-28T19:19:26Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602723823,399,dj2f6zk2cd8u9lt6odoei9cdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151339,516,1,2,54,1,36g6ifzjliec1jqnbtf7yesme,1,79.3,8.0,2025-03-28T19:19:24.046Z,2025-03-28T19:19:25Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602723777,56,Right,5602723781,141,7.9,5602723783,212,6.6,5602723779,140,85.6,5602723785,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151423,517,1,2,54,5,36g6ifzjliec1jqnbtf7yesme,1,86.5,7.0,2025-03-28T19:19:27.934Z,2025-03-28T19:19:30Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5602724277,56,Right,5602724281,141,3.5,5602724279,140,79.3,5602724283,212,7.9,5602724285,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151465,518,1,2,54,7,36g6ifzjliec1jqnbtf7yesme,1,79.3,3.5,2025-03-28T19:19:30.063Z,2025-03-28T19:19:32Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602724485,140,74.3,5602724487,141,14.5,5602724483,56,Right,5602724489,212,9.1,5602724491,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151497,519,1,2,54,9,36g6ifzjliec1jqnbtf7yesme,1,71.9,16.6,2025-03-28T19:19:31.886Z,2025-03-28T19:19:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602724697,140,76.2,5602724701,141,37.3,5602724693,56,Center,5602724705,212,14.8,5602724707,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151543,520,1,2,54,11,36g6ifzjliec1jqnbtf7yesme,1,76.2,37.3,2025-03-28T19:19:34.078Z,2025-03-28T19:19:37Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5602724943,212,8.2,5602724937,56,Center,5602724947,213,3.74,5602724941,141,30.5,5602724939,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151591,521,1,2,54,14,36g6ifzjliec1jqnbtf7yesme,1,69.0,23.8,2025-03-28T19:19:37.246Z,2025-03-28T19:19:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5602725189,140,79.5,5602725195,213,5.46,5602725187,56,Right,5602725191,141,6.2,5602725193,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151641,522,1,2,54,17,36g6ifzjliec1jqnbtf7yesme,1,79.5,6.2,2025-03-28T19:19:40.062Z,2025-03-28T19:19:43Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602725439,56,Right,5602725441,140,68.7,5602725443,141,15.8,5602725445,212,13.1,5602725447,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151657,523,1,2,54,20,36g6ifzjliec1jqnbtf7yesme,1,68.7,15.8,2025-03-28T19:19:43.326Z,2025-03-28T19:19:44Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602725545,140,84.2,5602725547,141,32.8,5602725549,212,20.0,5602725551,213,0.62,5602725543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151673,524,1,2,54,22,36g6ifzjliec1jqnbtf7yesme,1,84.4,32.8,2025-03-28T19:19:44.447Z,2025-03-28T19:19:46Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5602725661,141,29.2,5602725691,156,,5602725663,212,6.9,5602725657,56,Center,5602725665,213,3.51,5602725659,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151717,525,1,2,54,23,36g6ifzjliec1jqnbtf7yesme,1,78.5,31.3,2025-03-28T19:19:46.302Z,2025-03-28T19:19:47Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5602725883,141,45.7,5602725885,212,10.4,5602725887,213,1.92,5602725879,56,Center,5602725881,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151759,526,1,2,54,25,36g6ifzjliec1jqnbtf7yesme,1,75.1,45.7,2025-03-28T19:19:47.438Z,2025-03-28T19:19:49Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5602726113,140,70.9,5602726117,212,6.5,5602726115,141,52.7,5602726111,56,Center,5602726119,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151815,527,1,2,54,26,36g6ifzjliec1jqnbtf7yesme,1,71.3,56.7,2025-03-28T19:19:49.422Z,2025-03-28T19:19:52Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602726369,141,84.0,5602726371,212,20.4,5602726367,140,79.3,5602726373,213,1.15,5602726365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151891,528,1,2,54,29,36g6ifzjliec1jqnbtf7yesme,1,79.7,86.4,2025-03-28T19:19:52.142Z,2025-03-28T19:19:57Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602726813,212,9.5,5602726811,141,78.6,5602726815,213,3.73,5602726807,56,Center,5602726809,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792275085,836,3,2,54,33,36g6ifzjliec1jqnbtf7yesme,0,78.1,87.0,2025-03-28T19:19:56.340Z,2025-03-28T21:20:21Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5603404569,467,bitixkzgt5p65rlo2bnllcf6x,5603404567,465,,5603404565,286,,5603404563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151903,529,4,2,54,35,36g6ifzjliec1jqnbtf7yesme,1,83.4,89.2,2025-03-28T19:19:57.455Z,2025-03-28T19:20:29Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602726877,286,,5602726875,265,,5602726871,56,Left,5602727105,233,549,5602726869,13,,5602726873,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792151895,549,4,2,54,35,cftj6g399tknheudaxsdpfdgb,0,16.6,10.8,2025-03-28T19:19:57.456Z,2025-03-28T19:20:29Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602727149,233,529,5602727073,285,,5602727067,56,Back,5602727065,13,,5602727069,152,,5602727071,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152599,530,1,2,55,12,36g6ifzjliec1jqnbtf7yesme,0,77.8,83.0,2025-03-28T19:20:34.766Z,2025-03-28T21:20:34Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602730723,5,,5602730731,140,90.6,5603405343,72,,5603405341,224,,5602730721,2,,5602730733,141,53.4,5602730725,155,,5602730727,152,,5602730729,56,Center,5602730737,213,5.30,5602730735,212,24.2,,,,,,,,,,,,,,,,,,,,,,,
2792152623,550,12,2,55,15,cftj6g399tknheudaxsdpfdgb,1,9.3,34.8,2025-03-28T19:20:38.226Z,2025-03-28T19:22:53Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602730895,15,,5602730869,212,24.9,5602730871,213,0.63,5602730863,56,Back,5602730865,140,28.5,5602730867,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152721,531,1,2,55,18,36g6ifzjliec1jqnbtf7yesme,1,71.2,35.3,2025-03-28T19:20:40.766Z,2025-03-28T19:20:44Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5602731533,213,5.04,5602731529,141,13.1,5602731525,56,Right,5602731527,140,76.1,5602731531,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152777,532,1,2,55,22,36g6ifzjliec1jqnbtf7yesme,0,75.8,14.6,2025-03-28T19:20:44.718Z,2025-03-28T21:20:49Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5603406347,223,,5602731859,141,44.5,5602731855,140,87.9,5603406349,72,,5602731851,155,,5602731863,213,1.01,5602731849,2,,5602731853,56,Center,5602731861,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152857,551,12,2,55,24,cftj6g399tknheudaxsdpfdgb,1,10.7,54.2,2025-03-28T19:20:47.107Z,2025-03-28T19:20:51Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602732413,140,31.9,5602732415,141,77.9,5602732417,212,27.5,5602732411,56,Back,5602732419,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792155381,537,4,2,55,28,36g6ifzjliec1jqnbtf7yesme,1,64.5,47.1,2025-03-28T19:20:50.616Z,2025-03-28T20:01:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5602745907,286,,5602745905,265,,5602745901,56,Center,5602746399,233,563,5602745899,13,,5602745903,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792155377,563,4,2,55,28,cftj6g399tknheudaxsdpfdgb,0,35.5,52.9,2025-03-28T19:20:50.617Z,2025-03-28T20:01:05Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5602746223,285,,5602746531,233,537,5602749009,55,565,5602746221,265,,5602746217,152,,5602750843,343,3,5602746211,13,,5602746213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152865,552,43,2,55,28,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:20:51.089Z,2025-03-28T19:23:44Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5602732429,56,Back,5602732431,285,0,5602749971,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152861,533,43,2,55,28,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T19:20:51.142Z,2025-03-28T19:23:17Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5602732421,56,Center,5602746857,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152907,534,43,2,55,31,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T19:20:53.441Z,2025-03-28T19:23:02Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602745229,144,50,5602735723,233,553,5602732607,286,0,5602732605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152927,553,43,2,55,31,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:20:53.442Z,2025-03-28T19:23:45Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602750083,144,7,5602732701,285,0,5602732699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792152937,554,43,2,55,31,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:20:54.386Z,2025-03-28T19:23:59Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602751297,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792153005,555,43,2,55,32,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:20:55.074Z,2025-03-28T19:24:00Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602733113,56,Center,5602733123,1,0,5602733119,212,37.6,5602751431,144,1,5602733121,213,5.93,5602733117,141,23.9,5602733115,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792153073,556,43,2,55,35,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:20:58.194Z,2025-03-28T19:24:01Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602733495,140,92.8,5602733497,141,53.4,5602751543,144,1,5602733499,212,21.0,5602733501,213,0.97,5602737401,23,0,5602733493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792153077,557,84,2,55,38,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:21:00.962Z,2025-03-28T19:23:05Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5602736201,20,,5602737489,230,96.3,5602745563,436,16,5602736199,23,,5602742619,343,2,5602737483,102,45.8,5602737473,80,,5602736205,374,2025-03-28 19:21:00.485,5602737479,55,556,5602733519,56,Center,5602733517,17,,5602736209,375,55:38.059,5602737477,154,5602737475,29,,5602737485,103,8.2,5602737487,214,,5602737491,231,51.8,,,,,,
2792154061,535,27,2,56,28,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T19:21:51.243Z,2025-03-28T19:21:56Z,,,,,5602738791,41,Injury,5602738839,233,558,5602738793,53,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792153967,558,27,2,56,28,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:21:51.243Z,2025-03-28T19:21:57Z,,,,,5602738957,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792155183,536,28,2,57,4,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T19:22:26.483Z,2025-03-28T19:25:03Z,,,,,5602744651,55,535,5602758299,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792154737,559,28,2,57,4,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T19:22:26.483Z,2025-03-28T19:25:04Z,,,,,5602742151,55,558,5602758349,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
