id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789426419,513,1,2,45,18,59as3grjvj19voay31j3yfgni,1,39.0,45.8,2025-03-16T17:02:30.326Z,2025-03-16T17:02:31Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587628331,213,4.13,5587628313,56,Back,5587628327,212,11.8,5587628321,141,31.3,5587628317,140,32.8,5587628335,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426449,514,1,2,45,20,59as3grjvj19voay31j3yfgni,0,32.8,31.5,2025-03-16T17:02:33.096Z,2025-03-16T17:02:33Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587628485,141,55.8,5587628473,157,,5587628493,213,0.73,5587628489,212,24.9,5587628497,1,,5587628477,56,Center,5587628481,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426473,427,1,2,45,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,57.4,43.4,2025-03-16T17:02:33.685Z,2025-03-17T01:00:23Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5587628617,141,45.2,5587628611,3,,5587628615,140,65.6,5587628619,212,8.7,5587628613,56,Center,5587628623,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426495,516,1,2,45,23,59as3grjvj19voay31j3yfgni,1,31.4,47.2,2025-03-16T17:02:35.607Z,2025-03-16T17:02:36Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587628715,56,Back,5587628723,213,6.24,5587628717,140,44.0,5587628721,212,13.2,5587628719,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426511,517,1,2,45,24,59as3grjvj19voay31j3yfgni,1,44.0,46.4,2025-03-16T17:02:36.343Z,2025-03-16T17:02:37Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587628761,56,Back,5587628771,141,39.5,5587628779,213,3.54,5587628809,156,,5587628775,212,12.2,5587628765,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426551,518,1,2,45,26,59as3grjvj19voay31j3yfgni,1,33.3,39.5,2025-03-16T17:02:38.231Z,2025-03-16T17:02:39Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587628989,56,Back,5587628995,141,54.3,5587628999,212,12.2,5587629003,213,0.97,5587628991,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426563,519,1,2,45,27,59as3grjvj19voay31j3yfgni,1,40.0,55.1,2025-03-16T17:02:39.526Z,2025-03-16T17:02:40Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587629051,212,8.9,5587629049,141,46.0,5587629053,213,5.52,5587629045,56,Back,5587629047,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426579,520,1,2,45,28,59as3grjvj19voay31j3yfgni,1,46.1,46.0,2025-03-16T17:02:41.135Z,2025-03-17T01:00:36Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587629165,141,67.5,5587629163,140,39.7,5587629169,212,16.1,5587629159,56,Back,5587629173,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426631,521,1,2,45,29,59as3grjvj19voay31j3yfgni,1,40.6,68.4,2025-03-16T17:02:41.350Z,2025-03-16T17:02:44Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587629449,56,Left,5587629451,140,52.6,5587629453,141,86.0,5587629457,213,0.76,5587629455,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426665,522,1,2,45,32,59as3grjvj19voay31j3yfgni,1,57.8,88.0,2025-03-16T17:02:44.535Z,2025-03-16T17:02:46Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587629609,141,94.1,5587629613,213,0.41,5587629607,140,67.0,5587629605,56,Left,5587629611,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426689,523,1,2,45,34,59as3grjvj19voay31j3yfgni,0,66.8,93.8,2025-03-16T17:02:46.199Z,2025-03-16T17:02:47Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587629747,140,80.3,5587629753,213,0.33,5587629749,141,100.0,5587629751,212,15.0,5587629745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426813,428,5,2,45,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.2,-0.8,2025-03-16T17:02:47.449Z,2025-03-16T17:52:11Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5587630539,347,,5587630557,233,524,5587630537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426691,524,5,2,45,35,59as3grjvj19voay31j3yfgni,0,77.8,100.8,2025-03-16T17:02:47.449Z,2025-03-16T17:52:11Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587629759,56,Left,5587630573,233,428,5587629761,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426867,429,1,2,45,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.9,0.0,2025-03-16T17:02:55.485Z,2025-03-16T17:02:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587630789,141,17.6,5587630783,107,,5587630791,212,16.5,5587630787,140,35.9,5587630785,56,Back,5587630793,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426871,430,50,2,45,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.8,22.4,2025-03-16T17:02:57.637Z,2025-03-16T17:06:37Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587653805,233,580,5587630809,286,,5587630807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789431309,580,7,2,45,45,59as3grjvj19voay31j3yfgni,1,62.2,77.6,2025-03-16T17:02:57.638Z,2025-03-17T01:00:54Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587653729,56,Center,5589417453,178,,5587653731,285,,5587653735,233,430,5589417451,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789431481,581,1,2,45,48,59as3grjvj19voay31j3yfgni,1,45.8,65.4,2025-03-16T17:03:00.805Z,2025-03-16T17:06:40Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587654631,213,0.00,5587654625,140,54.4,5587654627,141,65.4,5587654623,56,Center,5587654629,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789432341,588,1,2,45,50,59as3grjvj19voay31j3yfgni,1,60.1,64.8,2025-03-16T17:03:03.014Z,2025-03-16T17:56:02Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587659145,212,17.2,5587659147,213,5.34,5587659139,56,Center,5587659143,141,44.3,5587659141,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789426985,527,1,2,45,51,59as3grjvj19voay31j3yfgni,0,73.3,45.2,2025-03-16T17:03:03.351Z,2025-03-17T01:01:12Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587631405,56,Center,5587631409,140,85.5,5587631411,141,66.3,5587631415,212,19.2,5587631419,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427053,432,1,2,45,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.9,23.7,2025-03-16T17:03:06.542Z,2025-03-17T01:01:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587631747,157,,5587631755,141,0.0,5587631759,212,24.4,5587631763,213,5.52,5587631749,56,Back,5587631751,140,28.7,5587631767,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427059,433,5,2,45,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.2,-1.2,2025-03-16T17:03:09.984Z,2025-03-16T17:52:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587631783,347,,5587631781,56,Back,5587631909,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427081,529,5,2,45,57,59as3grjvj19voay31j3yfgni,1,70.8,101.2,2025-03-16T17:03:09.984Z,2025-03-16T17:52:12Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587631897,347,,5587631895,56,Left,5587631901,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427173,530,1,2,45,59,59as3grjvj19voay31j3yfgni,1,70.9,100.0,2025-03-16T17:03:11.656Z,2025-03-16T17:03:16Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587632323,212,7.5,5587632315,107,,5587632317,56,Left,5587632321,141,92.4,5587632325,213,5.38,5587632319,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427225,531,1,2,46,3,59as3grjvj19voay31j3yfgni,1,58.6,87.8,2025-03-16T17:03:16.056Z,2025-03-16T17:03:21Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587632593,56,Back,5587632601,141,59.0,5587632599,140,47.0,5587632605,213,4.16,5587632603,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427263,532,1,2,46,9,59as3grjvj19voay31j3yfgni,0,47.2,50.6,2025-03-16T17:03:21.416Z,2025-03-16T17:03:23Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587632731,212,45.0,5587632725,56,Right,5587632733,213,5.37,5587632727,140,73.5,5587632729,141,0.0,5587632735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427437,434,5,2,46,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.7,101.4,2025-03-16T17:03:22.873Z,2025-03-16T17:52:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587633693,56,Back,5587633729,233,533,5587633695,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427271,533,5,2,46,10,59as3grjvj19voay31j3yfgni,0,73.3,-1.4,2025-03-16T17:03:22.873Z,2025-03-16T17:52:12Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587632787,56,Right,5587632789,347,,5587633783,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427521,435,1,2,46,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.0,100.0,2025-03-16T17:03:34.365Z,2025-03-16T17:03:39Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587634125,212,21.7,5587634119,56,Back,5587634127,213,5.67,5587634129,1,,5587634123,141,83.0,5587634121,140,43.9,5587634117,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427537,436,61,2,46,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.9,82.9,2025-03-16T17:03:36.292Z,2025-03-16T17:56:41Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5587634189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427553,535,1,2,46,26,59as3grjvj19voay31j3yfgni,1,67.0,34.9,2025-03-16T17:03:38.456Z,2025-03-16T17:56:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587634251,213,4.75,5587634241,141,23.7,5587634245,212,7.6,5587634235,56,Center,5587634237,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427617,536,3,2,46,31,59as3grjvj19voay31j3yfgni,0,76.8,8.2,2025-03-16T17:03:43.818Z,2025-03-17T01:02:12Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587634559,56,Right,5587634737,233,437,5589419379,465,,5587634561,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427643,437,7,2,46,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.2,91.8,2025-03-16T17:03:43.819Z,2025-03-17T01:02:09Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587634657,56,Back,5589419315,178,,5587634659,285,,5587634705,233,536,5589419313,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427677,439,1,2,46,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.6,88.0,2025-03-16T17:03:46.525Z,2025-03-16T17:03:48Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587634851,213,5.95,5587634849,212,9.9,5587634845,140,32.5,5587634843,56,Back,5587634847,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427693,440,1,2,46,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.5,83.2,2025-03-16T17:03:47.917Z,2025-03-16T17:03:48Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5587634931,141,73.6,5587634929,140,29.1,5587634935,213,4.21,5587634927,56,Back,5587634933,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427831,537,1,2,46,41,59as3grjvj19voay31j3yfgni,1,80.6,60.8,2025-03-16T17:03:53.769Z,2025-03-16T17:03:56Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587635589,213,0.76,5587635585,141,77.0,5587635583,140,91.7,5587635581,56,Center,5587635587,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427879,538,1,2,46,43,59as3grjvj19voay31j3yfgni,0,91.7,77.0,2025-03-16T17:03:55.849Z,2025-03-16T17:57:16Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587635781,213,4.55,5587635777,141,52.1,5587635779,212,17.2,5587635775,140,89.1,5587635773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427899,441,8,2,46,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.7,47.9,2025-03-16T17:03:56.445Z,2025-03-17T01:02:41Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587635833,56,Back,5589420209,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427893,539,61,2,46,45,59as3grjvj19voay31j3yfgni,1,89.1,52.1,2025-03-16T17:03:57.888Z,2025-03-16T17:57:14Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587635819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789427963,540,1,2,46,48,59as3grjvj19voay31j3yfgni,1,69.5,61.2,2025-03-16T17:04:00.377Z,2025-03-16T17:04:02Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587636181,141,74.8,5587636177,56,Center,5587636179,140,78.3,5587636185,213,0.79,5587636183,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428031,541,1,2,46,50,59as3grjvj19voay31j3yfgni,1,78.3,74.8,2025-03-16T17:04:02.217Z,2025-03-16T17:04:06Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587636615,212,18.3,5587636609,56,Center,5587636617,213,5.52,5587636613,141,56.3,5587636611,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428087,542,1,2,46,53,59as3grjvj19voay31j3yfgni,1,90.8,56.3,2025-03-16T17:04:05.169Z,2025-03-17T01:02:57Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587636907,56,Center,5587636913,141,62.0,5587636919,213,0.55,5587636909,140,96.8,5587636917,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428041,442,45,2,46,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.4,36.0,2025-03-16T17:04:06.700Z,2025-03-16T18:03:44Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587636669,56,Back,5587636671,285,,5587637039,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428095,543,3,2,46,54,59as3grjvj19voay31j3yfgni,1,95.6,64.0,2025-03-16T17:04:06.700Z,2025-03-17T01:02:59Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587636997,233,442,5589420635,465,,5587636953,56,Center,5587636955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428101,544,50,2,46,55,59as3grjvj19voay31j3yfgni,1,95.4,61.8,2025-03-16T17:04:08.158Z,2025-03-16T17:55:36Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5588032477,233,875,5587636977,286,,5587636973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789500863,875,7,2,46,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.6,38.2,2025-03-16T17:04:08.159Z,2025-03-17T01:03:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5589420985,178,,5588032351,56,Back,5589420983,385,,5588032427,233,544,5588032353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428123,545,61,2,46,56,59as3grjvj19voay31j3yfgni,1,97.5,60.3,2025-03-16T17:04:08.595Z,2025-03-16T17:55:35Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587637089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428159,546,1,2,46,57,59as3grjvj19voay31j3yfgni,1,93.4,69.6,2025-03-16T17:04:09.177Z,2025-03-16T17:55:20Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587637291,140,77.2,5587637293,141,61.7,5587637297,213,3.45,5587637289,56,Center,5587637295,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428211,547,1,2,46,58,59as3grjvj19voay31j3yfgni,1,77.0,60.0,2025-03-16T17:04:10.425Z,2025-03-16T17:55:28Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587637539,212,10.8,5587637533,56,Center,5587637535,140,84.5,5587637541,213,5.53,5587637537,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428223,548,1,2,46,58,59as3grjvj19voay31j3yfgni,0,84.5,49.1,2025-03-16T17:04:10.525Z,2025-03-16T17:04:41Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587637615,140,86.9,5587637617,141,51.0,5587637657,236,,5587637621,213,0.47,5587637613,56,Center,5587637619,212,2.8,5587637659,233,443,5587637663,286,,5587637611,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428127,443,74,2,46,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.4,48.9,2025-03-16T17:04:10.526Z,2025-03-16T17:55:43Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587637111,56,Back,5587637113,285,,5587637691,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789500435,1003,43,2,47,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-16T17:04:12.159Z,2025-03-16T17:54:59Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5588030263,56,Center,5588030595,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428235,444,43,2,47,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-16T17:04:16.221Z,2025-03-16T17:55:36Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587637675,56,Back,5588035163,144,74,5587637677,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428283,549,83,2,47,5,59as3grjvj19voay31j3yfgni,0,74.7,46.0,2025-03-16T17:04:17.377Z,2025-03-17T01:04:04Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587638081,399,1329qhvvxpp6j4q5esh4n3hii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428303,446,3,2,47,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.2,55.1,2025-03-16T17:04:18.734Z,2025-03-17T01:04:16Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5587637977,285,,5589422199,465,,5587637975,56,Back,5587638277,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428337,550,7,2,47,6,59as3grjvj19voay31j3yfgni,1,70.8,44.9,2025-03-16T17:04:18.735Z,2025-03-17T01:04:14Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587638247,233,446,5587638223,56,Center,5589422095,383,,5587638225,286,,5589422097,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428393,552,1,2,47,9,59as3grjvj19voay31j3yfgni,1,70.3,41.3,2025-03-16T17:04:21.346Z,2025-03-16T17:04:25Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587638567,140,78.8,5587638577,213,5.26,5587638575,212,17.2,5587638571,141,19.7,5587638561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428395,553,1,2,47,12,59as3grjvj19voay31j3yfgni,0,87.2,16.8,2025-03-16T17:04:25.146Z,2025-03-17T01:04:28Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587638601,140,98.6,5587638595,2,,5587639413,1,,5589422477,224,,5587638603,141,100.0,5587638597,155,,5587638607,213,1.37,5587638599,56,Left,5587638605,212,5589422479,20,,,,,,,,,,,,,,,,,,,,,,,,,58.8,,,,,,,
2789428875,447,5,2,47,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.4,-1.2,2025-03-16T17:04:25.530Z,2025-03-16T17:52:13Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5587640991,347,,5587640989,56,Back,5587641055,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428445,554,5,2,47,13,59as3grjvj19voay31j3yfgni,0,96.6,101.2,2025-03-16T17:04:25.530Z,2025-03-16T18:03:08Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587638877,56,Left,5587639761,347,,5587641069,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789428935,448,1,2,47,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.2,0.0,2025-03-16T17:04:47.613Z,2025-03-16T17:04:50Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587641365,107,,5587641375,213,0.25,5587641367,56,Back,5587641377,1,,5587641369,140,33.0,5587641373,212,23.6,5587641371,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789429005,555,1,2,47,39,59as3grjvj19voay31j3yfgni,1,58.7,79.0,2025-03-16T17:04:51.531Z,2025-03-16T17:04:53Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587641735,212,10.4,5587641729,56,Center,5587641739,213,4.90,5587641733,141,64.0,5587641727,3,,5587641731,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789429013,556,61,2,47,40,59as3grjvj19voay31j3yfgni,0,60.5,64.0,2025-03-16T17:04:52.971Z,2025-03-16T17:04:53Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587641791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789429027,557,83,2,47,41,59as3grjvj19voay31j3yfgni,0,60.5,67.6,2025-03-16T17:04:53.443Z,2025-03-16T17:04:56Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587642303,399,54ipja7wrxji6kn8yw5uhr6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789429081,449,3,2,47,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.2,21.5,2025-03-16T17:04:54.730Z,2025-03-17T01:04:45Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5589422983,465,,5587642175,286,,5587642173,56,Back,5587642339,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789429099,558,7,2,47,42,59as3grjvj19voay31j3yfgni,1,60.8,78.5,2025-03-16T17:04:54.731Z,2025-03-17T01:04:43Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587642289,285,,5589422911,384,,5587642331,233,449,5587642287,56,Center,5589422913,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789429119,559,1,2,47,44,59as3grjvj19voay31j3yfgni,1,61.7,77.0,2025-03-16T17:04:57.074Z,2025-03-17T01:04:59Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587642403,141,79.7,5587642401,140,46.7,5587642405,212,15.9,5587642399,56,Back,5587642407,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
