id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,qualifier/18/value,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2716387775,459,1,2,50,14,59as3grjvj19voay31j3yfgni,1,29.5,29.8,2024-09-01T15:07:55.539Z,2024-09-01T15:07:57Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189387795,140,36.2,5189387793,56,Back,5189387797,141,9.4,5189387801,212,15.6,5189387805,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716387823,460,1,2,50,15,59as3grjvj19voay31j3yfgni,1,35.1,8.8,2024-09-01T15:07:57.106Z,2024-09-01T15:08:00Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189388073,56,Back,5189388075,140,30.3,5189388077,141,25.2,5189388081,213,2.00,5189388079,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716387881,461,1,2,50,18,59as3grjvj19voay31j3yfgni,1,31.9,27.4,2024-09-01T15:07:59.891Z,2024-09-01T15:08:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189388369,212,29.1,5189388363,140,28.6,5189388365,141,69.9,5189388361,56,Back,5189388373,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716387927,462,1,2,50,20,59as3grjvj19voay31j3yfgni,1,30.1,68.2,2024-09-01T15:08:02.403Z,2024-09-01T15:08:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189388633,141,88.6,5189388635,212,16.6,5189388631,140,38.7,5189388637,213,0.99,5189388629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716387983,463,1,2,50,23,59as3grjvj19voay31j3yfgni,1,38.9,88.1,2024-09-01T15:08:05.218Z,2024-09-01T15:08:08Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189388923,56,Back,5189388925,140,45.6,5189388927,141,72.4,5189388929,212,12.8,5189388931,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388053,464,1,2,50,27,59as3grjvj19voay31j3yfgni,1,43.9,71.4,2024-09-01T15:08:08.803Z,2024-09-01T15:08:12Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189389169,140,38.8,5189389171,141,33.7,5189389167,56,Back,5189389173,212,26.2,5189389175,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388123,465,1,2,50,30,59as3grjvj19voay31j3yfgni,1,38.6,33.1,2024-09-01T15:08:12.131Z,2024-09-01T15:08:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189389559,141,41.5,5189389563,212,17.1,5189389555,56,Center,5189389567,213,0.34,5189389557,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388221,466,1,2,50,34,59as3grjvj19voay31j3yfgni,1,47.7,39.8,2024-09-01T15:08:15.651Z,2024-09-01T15:08:20Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189390107,56,Back,5189390115,213,2.12,5189390113,212,18.4,5189390109,140,38.5,5189390111,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388245,467,1,2,50,38,59as3grjvj19voay31j3yfgni,1,51.4,70.0,2024-09-01T15:08:20.483Z,2024-09-01T15:08:22Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189390227,56,Left,5189390229,140,57.9,5189390231,141,96.9,5189390235,213,1.21,5189390233,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388309,468,1,2,50,40,59as3grjvj19voay31j3yfgni,1,57.9,96.9,2024-09-01T15:08:22.194Z,2024-09-01T15:08:24Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189390569,56,Left,5189390577,213,6.25,5189390571,140,68.4,5189390575,212,11.0,5189390573,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388353,469,1,2,50,42,59as3grjvj19voay31j3yfgni,0,66.7,96.7,2024-09-01T15:08:24.291Z,2024-09-01T20:53:54Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5189390789,56,Left,5189390793,141,95.6,5189390801,213,3.23,5189390791,140,58.2,5189390797,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388337,500,8,2,50,44,ahnt9ejgwj58ul8auzdvi3czf,1,37.8,1.6,2024-09-01T15:08:25.746Z,2024-09-01T20:53:51Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5191328881,385,,5189390731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388621,470,5,2,50,44,59as3grjvj19voay31j3yfgni,1,60.0,101.1,2024-09-01T15:08:26.274Z,2024-09-01T15:32:03Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5189392131,56,Left,5189392203,233,501,5189392133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388357,501,5,2,50,44,ahnt9ejgwj58ul8auzdvi3czf,0,40.0,-1.1,2024-09-01T15:08:26.274Z,2024-09-01T15:32:04Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189390817,347,,5189392247,233,470,5189390815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388755,471,1,2,50,55,59as3grjvj19voay31j3yfgni,1,59.9,100.0,2024-09-01T15:08:36.818Z,2024-09-01T15:08:41Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189392747,107,,5189392757,213,4.62,5189392761,1,,5189392751,140,57.9,5189392755,212,21.7,5189392753,141,69.9,5189392749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388889,472,1,2,51,0,59as3grjvj19voay31j3yfgni,1,55.2,50.1,2024-09-01T15:08:41.554Z,2024-09-01T15:08:47Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189393419,140,64.6,5189393417,56,Right,5189393421,141,11.7,5189393425,213,5.07,5189393423,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388941,473,1,2,51,5,59as3grjvj19voay31j3yfgni,1,74.6,21.6,2024-09-01T15:08:47.106Z,2024-09-01T15:08:49Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189393733,141,4.3,5189393735,212,12.4,5189393731,140,78.3,5189393737,213,5.03,5189393729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716388989,474,1,2,51,8,59as3grjvj19voay31j3yfgni,1,75.3,5.2,2024-09-01T15:08:49.635Z,2024-09-01T15:08:52Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189394035,213,2.51,5189394033,212,17.5,5189394029,140,61.9,5189394031,141,20.4,5189394027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389063,475,1,2,51,10,59as3grjvj19voay31j3yfgni,1,64.3,16.4,2024-09-01T15:08:52.242Z,2024-09-01T15:08:55Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189394447,141,34.2,5189394443,56,Center,5189394449,212,13.1,5189394445,140,69.1,5189394451,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389079,476,1,2,51,13,59as3grjvj19voay31j3yfgni,1,69.0,33.4,2024-09-01T15:08:55.394Z,2024-09-01T15:08:56Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189394549,141,11.9,5189394543,56,Right,5189394545,140,74.8,5189394557,213,5.11,5189394553,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389131,477,1,2,51,14,59as3grjvj19voay31j3yfgni,1,73.9,10.4,2024-09-01T15:08:56.226Z,2024-09-01T15:08:58Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189394817,213,2.24,5189394811,140,69.1,5189394815,212,8.1,5189394813,141,19.7,5189394809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389175,478,1,2,51,16,59as3grjvj19voay31j3yfgni,1,75.6,12.7,2024-09-01T15:08:58.450Z,2024-09-01T20:55:00Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189394975,56,Center,5189394977,140,83.5,5189394989,213,0.67,5189397973,233,502,5189394981,141,22.3,5189394985,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716735413,847,1,2,51,17,59as3grjvj19voay31j3yfgni,0,84.1,19.0,2024-09-01T15:08:59.356Z,2024-09-01T22:36:45Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5191332999,141,17.3,5191631263,233,502,5191333521,236,,5191333001,212,2.6,5191333523,286,,5191333003,213,5.82,5191332995,56,Right,5191332997,140,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389209,502,74,2,51,17,ahnt9ejgwj58ul8auzdvi3czf,1,17.1,87.4,2024-09-01T15:08:59.357Z,2024-09-01T22:36:45Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189395113,56,Back,5189397997,233,847,5189397939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389553,479,5,2,51,20,59as3grjvj19voay31j3yfgni,1,83.4,-1.2,2024-09-01T15:09:02.115Z,2024-09-01T15:32:04Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5189396921,347,,5189397053,233,503,5189396919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389279,503,5,2,51,20,ahnt9ejgwj58ul8auzdvi3czf,0,16.6,101.2,2024-09-01T15:09:02.115Z,2024-09-01T15:32:04Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189395387,56,Back,5189395389,347,,5189397069,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389873,480,1,2,51,47,59as3grjvj19voay31j3yfgni,0,85.9,0.0,2024-09-01T15:09:29.202Z,2024-09-01T15:09:34Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189398773,56,Center,5189398775,140,92.3,5189398771,107,,5189398777,141,34.9,5189398779,212,26.0,5189398781,213,1.31,5189398783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389865,504,44,2,51,51,ahnt9ejgwj58ul8auzdvi3czf,1,7.7,64.5,2024-09-01T15:09:33.185Z,2024-09-01T15:32:24Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189398733,56,Back,5189398735,285,,5189398907,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389883,481,44,2,51,51,59as3grjvj19voay31j3yfgni,0,92.3,35.5,2024-09-01T15:09:33.186Z,2024-09-01T15:32:24Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189398823,56,Center,5189398949,233,504,5189398827,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389921,505,12,2,51,52,ahnt9ejgwj58ul8auzdvi3czf,1,6.2,59.9,2024-09-01T15:09:33.665Z,2024-09-01T15:09:36Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189399023,56,Back,5189399027,140,22.2,5189399041,213,0.73,5189399037,212,22.6,5189399079,15,,5189399031,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389935,506,43,2,51,54,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-09-01T15:09:36.433Z,2024-09-01T20:55:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5191334655,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389945,507,3,2,51,55,ahnt9ejgwj58ul8auzdvi3czf,0,23.1,82.1,2024-09-01T15:09:36.594Z,2024-09-01T20:55:19Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5191334389,465,,5189399179,285,,5189399183,211,,5189399177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716389957,482,43,2,51,56,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-01T15:09:37.667Z,2024-09-01T20:56:01Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5191336601,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390033,483,1,2,51,56,59as3grjvj19voay31j3yfgni,1,60.0,6.7,2024-09-01T15:09:38.514Z,2024-09-01T15:09:42Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189399687,56,Back,5189399689,140,25.7,5189399693,212,43.8,5189399695,213,2.54,5189399691,141,43.3,5189399697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390125,484,1,2,52,0,59as3grjvj19voay31j3yfgni,1,26.7,43.0,2024-09-01T15:09:41.858Z,2024-09-01T15:09:46Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5189400097,56,Back,5189400105,141,14.6,5189400101,140,47.7,5189400107,212,29.3,5189400109,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390209,485,1,2,52,4,59as3grjvj19voay31j3yfgni,1,46.7,17.9,2024-09-01T15:09:46.034Z,2024-09-01T15:09:50Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189400653,213,2.80,5189400643,140,35.9,5189400641,56,Back,5189400647,141,23.9,5189400649,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390325,486,1,2,52,9,59as3grjvj19voay31j3yfgni,1,38.1,34.3,2024-09-01T15:09:50.674Z,2024-09-01T15:09:56Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189401295,56,Back,5189401301,212,16.6,5189401299,141,58.5,5189401303,213,1.71,5189401297,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390345,487,1,2,52,14,59as3grjvj19voay31j3yfgni,1,38.5,59.3,2024-09-01T15:09:56.114Z,2024-09-01T15:09:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189401451,213,4.48,5189401447,141,36.3,5189401445,140,35.0,5189401449,212,16.1,5189401443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390409,488,1,2,52,16,59as3grjvj19voay31j3yfgni,1,35.8,36.3,2024-09-01T15:09:57.634Z,2024-09-01T15:10:00Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189401753,213,5.33,5189401751,212,20.9,5189401747,140,47.4,5189401745,56,Back,5189401749,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390445,489,1,2,52,18,59as3grjvj19voay31j3yfgni,0,52.9,8.6,2024-09-01T15:09:59.890Z,2024-09-01T15:10:02Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189401991,213,6.09,5189401987,141,2.2,5189401985,140,74.3,5189401989,212,22.9,5189401983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390531,508,1,2,52,21,ahnt9ejgwj58ul8auzdvi3czf,1,27.7,97.1,2024-09-01T15:10:02.785Z,2024-09-01T15:10:05Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5189402447,140,37.5,5189402449,141,95.9,5189402445,56,Back,5189402453,213,6.20,5189402451,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390545,509,61,2,52,22,ahnt9ejgwj58ul8auzdvi3czf,0,37.5,96.0,2024-09-01T15:10:04.512Z,2024-09-01T15:10:13Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189402525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390555,490,50,2,52,24,59as3grjvj19voay31j3yfgni,1,55.0,9.2,2024-09-01T15:10:06.306Z,2024-09-01T15:32:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189402579,56,Right,5189403481,233,510,5189403319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390579,510,7,2,52,24,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,90.8,2024-09-01T15:10:06.307Z,2024-09-01T20:58:08Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5189403421,233,490,5189403083,285,,5189402681,56,Back,5191343515,167,,5191343517,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390705,491,5,2,52,26,59as3grjvj19voay31j3yfgni,1,58.4,-1.6,2024-09-01T15:10:07.899Z,2024-09-01T20:57:11Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5191340577,361,,5189403277,347,,5189403369,233,511,5189403275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390611,511,5,2,52,26,ahnt9ejgwj58ul8auzdvi3czf,0,41.6,101.6,2024-09-01T15:10:07.899Z,2024-09-01T15:11:40Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189402861,347,,5189402859,56,Back,5189412703,361,,5189403451,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390813,492,1,2,52,35,59as3grjvj19voay31j3yfgni,1,56.7,0.0,2024-09-01T15:10:16.914Z,2024-09-01T15:10:18Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189403923,212,8.3,5189403925,213,1.43,5189403911,56,Right,5189403909,107,,5189403915,140,57.8,5189403919,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390839,493,1,2,52,37,59as3grjvj19voay31j3yfgni,1,58.2,10.6,2024-09-01T15:10:18.658Z,2024-09-01T15:10:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189404065,141,3.8,5189404073,213,4.20,5189404061,140,55.7,5189404069,212,5.3,5189404059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390849,494,1,2,52,38,59as3grjvj19voay31j3yfgni,0,55.8,3.8,2024-09-01T15:10:19.762Z,2024-09-01T15:10:22Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189404119,140,56.9,5189404123,141,5.9,5189404343,233,512,5189404347,286,,5189404127,212,1.8,5189404341,236,,5189404115,56,Right,5189404131,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390879,512,74,2,52,38,ahnt9ejgwj58ul8auzdvi3czf,1,41.4,97.2,2024-09-01T15:10:19.763Z,2024-09-01T15:32:16Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189404355,233,494,5189404315,285,,5189404313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391011,495,5,2,52,39,59as3grjvj19voay31j3yfgni,1,57.8,-1.2,2024-09-01T15:10:21.283Z,2024-09-01T15:32:05Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189405101,233,513,5189405081,347,,5189405079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716390891,513,5,2,52,39,ahnt9ejgwj58ul8auzdvi3czf,0,42.2,101.2,2024-09-01T15:10:21.283Z,2024-09-01T15:32:05Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189405111,233,495,5189404399,56,Back,5189404401,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391051,496,1,2,52,47,59as3grjvj19voay31j3yfgni,0,57.1,0.0,2024-09-01T15:10:28.546Z,2024-09-01T15:10:30Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189405201,213,0.15,5189405203,1,,5189405195,140,82.6,5189405193,56,Right,5189405199,212,27.1,5189405197,141,4.9,5189405191,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391151,514,1,2,52,49,ahnt9ejgwj58ul8auzdvi3czf,1,20.6,93.8,2024-09-01T15:10:30.961Z,2024-09-01T15:10:34Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5189405605,212,22.1,5189405603,141,89.6,5189405607,213,6.15,5189405601,140,41.5,5189405597,157,,5189405609,1,,5189405599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391153,515,50,2,52,52,ahnt9ejgwj58ul8auzdvi3czf,1,46.8,88.7,2024-09-01T15:10:33.856Z,2024-09-01T15:32:19Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5189405723,233,497,5189405623,56,Back,5189405625,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391169,497,7,2,52,52,59as3grjvj19voay31j3yfgni,1,53.2,11.3,2024-09-01T15:10:33.857Z,2024-09-01T20:58:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5191344721,383,,5189405711,233,515,5189405633,56,Right,5189405635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391213,498,1,2,52,53,59as3grjvj19voay31j3yfgni,1,52.8,11.5,2024-09-01T15:10:34.642Z,2024-09-01T20:58:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189405897,140,54.3,5189405899,141,12.7,5189405895,56,Right,5189405903,213,0.48,5189405901,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391215,499,61,2,52,55,59as3grjvj19voay31j3yfgni,1,53.1,12.9,2024-09-01T15:10:36.557Z,2024-09-01T20:58:37Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5189405919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391281,500,1,2,52,56,59as3grjvj19voay31j3yfgni,1,53.4,20.3,2024-09-01T15:10:37.618Z,2024-09-01T15:10:39Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189406307,141,47.6,5189406313,213,2.43,5189406305,140,32.7,5189406311,212,28.6,5189406303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391317,501,1,2,52,58,59as3grjvj19voay31j3yfgni,1,34.2,52.1,2024-09-01T15:10:39.842Z,2024-09-01T15:10:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189406501,56,Back,5189406507,212,14.9,5189406503,140,36.7,5189406505,141,73.6,5189406509,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391357,502,1,2,52,59,59as3grjvj19voay31j3yfgni,1,38.4,74.4,2024-09-01T15:10:41.313Z,2024-09-01T15:10:43Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189406681,56,Back,5189406687,212,13.5,5189406683,140,29.6,5189406689,213,3.96,5189406685,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391421,503,1,2,53,1,59as3grjvj19voay31j3yfgni,1,30.0,59.9,2024-09-01T15:10:43.186Z,2024-09-01T15:10:46Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5189407029,56,Back,5189407037,213,5.27,5189407031,140,35.7,5189407035,212,11.3,5189407033,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391471,504,1,2,53,4,59as3grjvj19voay31j3yfgni,1,37.3,33.7,2024-09-01T15:10:46.130Z,2024-09-01T15:10:48Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189407327,56,Back,5189407333,212,10.8,5189407335,213,6.14,5189407331,141,31.5,5189407329,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716391529,505,1,2,53,7,59as3grjvj19voay31j3yfgni,1,47.4,33.6,2024-09-01T15:10:48.673Z,2024-09-01T20:59:03Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189407637,141,53.4,5189407639,212,14.7,5189407633,56,Back,5189407635,140,41.9,5189407641,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
