id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value
2781734097,540,1,2,56,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.4,79.6,2025-02-28T19:17:42.310Z,2025-02-28T19:17:45Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545620407,213,0.83,5545620393,140,60.9,5545620403,212,14.8,5545620397,141,95.6,5545620391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734137,541,1,2,56,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.3,96.2,2025-02-28T19:17:45.527Z,2025-02-28T19:17:49Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545620659,56,Back,5545620667,213,3.70,5545620661,140,45.4,5545620663,141,83.8,5545620665,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734223,542,1,2,56,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.5,82.1,2025-02-28T19:17:49.094Z,2025-02-28T19:17:54Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545621075,56,Left,5545621083,213,0.65,5545621081,212,16.6,5545621077,140,60.1,5545621079,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734231,543,1,2,56,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,62.5,96.5,2025-02-28T19:17:53.879Z,2025-02-28T21:27:17Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545621129,212,23.5,5545621127,141,68.5,5546244223,155,,5545621125,140,75.6,5545621123,56,Center,5545621131,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734277,429,1,2,56,40,5rz9enoyknpg8ji78za5b82p0,1,22.2,38.6,2025-02-28T19:17:56.155Z,2025-02-28T19:17:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545621333,141,46.1,5545621337,212,9.1,5545621325,56,Back,5545621341,213,0.59,5545621329,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734289,430,3,2,56,41,5rz9enoyknpg8ji78za5b82p0,1,32.1,46.3,2025-02-28T19:17:57.467Z,2025-02-28T21:27:28Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545621509,233,544,5546244813,465,,5545621399,56,Back,5545621401,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734303,544,45,2,56,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.9,53.7,2025-02-28T19:17:57.467Z,2025-02-28T19:39:52Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545621521,286,,5545621467,56,Center,5545621517,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734295,431,61,2,56,42,5rz9enoyknpg8ji78za5b82p0,0,30.1,46.3,2025-02-28T19:17:57.995Z,2025-02-28T19:17:58Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545621407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734359,546,1,2,56,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.3,62.4,2025-02-28T19:18:00.807Z,2025-02-28T19:18:02Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545621691,141,67.6,5545621687,56,Center,5545621695,213,0.27,5545621693,212,13.3,5545621689,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734369,547,3,2,56,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.3,66.1,2025-02-28T19:18:02.106Z,2025-02-28T21:33:30Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545621915,233,432,5545621735,56,Center,5546261759,465,,5545621737,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734385,432,7,2,56,46,5rz9enoyknpg8ji78za5b82p0,1,28.7,33.9,2025-02-28T19:18:02.107Z,2025-02-28T21:33:37Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5546262083,384,,5546262085,178,,5545621817,56,Back,5545621819,285,,5545621873,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734391,433,61,2,56,48,5rz9enoyknpg8ji78za5b82p0,1,28.0,35.2,2025-02-28T19:18:03.883Z,2025-02-28T19:18:04Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5545621855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734407,434,4,2,56,49,5rz9enoyknpg8ji78za5b82p0,1,24.5,36.9,2025-02-28T19:18:05.211Z,2025-02-28T19:39:46Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5545621993,152,,5545621995,265,,5545621989,13,,5545621991,56,Back,5545622051,233,548,5545621997,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734415,548,4,2,56,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.5,63.1,2025-02-28T19:18:05.212Z,2025-02-28T19:39:46Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545622007,13,,5545622013,265,,5545622015,286,,5545622009,56,Center,5545622075,233,434,5545622011,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734951,435,1,2,57,19,5rz9enoyknpg8ji78za5b82p0,0,19.1,36.1,2025-02-28T19:18:34.890Z,2025-02-28T19:18:36Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545624747,140,85.7,5545624741,157,,5545624753,213,6.14,5545624755,1,,5545624739,5,,5545624749,141,20.9,5545624751,212,70.7,5545624743,152,,5545624745,56,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734981,549,12,2,57,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.1,80.9,2025-02-28T19:18:37.016Z,2025-02-28T19:18:39Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545624869,212,9.2,5545624897,15,,5545624867,141,93.0,5545624865,140,19.1,5545624863,56,Back,5545624871,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735109,550,12,2,57,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.5,93.0,2025-02-28T19:18:39.720Z,2025-02-28T19:18:44Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545625541,56,Back,5545625547,212,7.7,5545625543,140,25.1,5545625549,213,5.58,5545625545,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735043,436,43,2,57,24,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T19:18:40.106Z,2025-02-28T19:18:44Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545625127,56,Center,5545625587,144,44,5545625129,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735117,551,4,2,57,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.4,72.6,2025-02-28T19:18:41.241Z,2025-02-28T21:34:21Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545625927,233,437,5546264327,264,,5545625895,56,Back,5545625897,152,,5545625891,13,,5545625931,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735069,437,4,2,57,25,5rz9enoyknpg8ji78za5b82p0,0,64.6,27.4,2025-02-28T19:18:41.242Z,2025-02-28T21:34:19Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545625435,285,,5545625433,152,,5545625935,233,551,5545625427,13,,5545625431,56,Center,5546264195,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735489,552,1,2,57,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.8,67.0,2025-02-28T19:19:06.569Z,2025-02-28T19:19:07Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545627605,5,,5545627617,213,0.82,5545627611,140,32.3,5545627607,152,,5545627615,212,6.9,5545627613,141,74.4,5545627609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735557,553,1,2,57,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.3,74.4,2025-02-28T19:19:07.337Z,2025-02-28T19:19:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545627999,213,3.77,5545627995,141,64.6,5545627993,140,23.6,5545627997,212,11.3,5545627991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735633,554,1,2,57,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.2,57.5,2025-02-28T19:19:10.985Z,2025-02-28T19:19:15Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545628345,213,4.88,5545628343,212,17.5,5545628335,56,Back,5545628341,141,32.1,5545628339,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735695,555,1,2,57,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.6,27.4,2025-02-28T19:19:15.130Z,2025-02-28T19:19:19Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545628647,140,81.7,5545628653,213,6.04,5545628655,1,,5545628649,141,7.6,5545628651,212,56.3,5545628643,157,,5545628645,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735811,438,12,2,58,5,5rz9enoyknpg8ji78za5b82p0,1,11.2,89.9,2025-02-28T19:19:21.354Z,2025-02-28T19:19:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545629337,213,0.15,5545629331,140,32.0,5545629329,56,Back,5545629335,212,22.1,5545629333,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735819,439,1,2,58,7,5rz9enoyknpg8ji78za5b82p0,0,32.0,94.7,2025-02-28T19:19:23.171Z,2025-02-28T19:19:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545629381,213,0.39,5545629367,56,Back,5545629377,212,11.9,5545629361,157,,5545629369,140,42.5,5545629373,141,100.0,5545629385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735825,440,5,2,58,10,5rz9enoyknpg8ji78za5b82p0,0,40.8,101.2,2025-02-28T19:19:25.820Z,2025-02-28T19:39:39Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5545629411,56,Back,5545629413,347,,5545629445,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735827,556,5,2,58,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.2,-1.2,2025-02-28T19:19:25.820Z,2025-02-28T19:19:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545629425,233,440,5545629419,56,Right,5545629421,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735845,557,1,2,58,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.4,0.0,2025-02-28T19:19:29.145Z,2025-02-28T19:25:02Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545629559,140,45.1,5545629557,56,Back,5545629561,141,9.2,5545629555,107,,5545629565,213,2.70,5545629563,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735899,558,1,2,58,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.1,9.2,2025-02-28T19:19:30.441Z,2025-02-28T19:19:34Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545629811,56,Right,5545629817,212,17.6,5545629815,141,1.9,5545629819,213,6.00,5545629813,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735919,559,1,2,58,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.3,2.0,2025-02-28T19:19:34.538Z,2025-02-28T19:24:56Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545629939,140,71.2,5545629941,141,29.2,5545629937,56,Center,5545629943,212,19.5,5545629945,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781735931,560,1,2,58,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.2,29.2,2025-02-28T19:19:36.090Z,2025-02-28T19:19:43Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545629971,212,9.2,5545629967,140,79.4,5545629969,141,24.6,5545629973,213,5.93,5545629965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736033,442,1,2,58,23,5rz9enoyknpg8ji78za5b82p0,1,18.3,72.7,2025-02-28T19:19:38.618Z,2025-02-28T19:19:41Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545630427,141,82.9,5545630431,213,2.33,5545630425,140,12.0,5545630429,212,9.6,5545630423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736075,443,12,2,58,26,5rz9enoyknpg8ji78za5b82p0,1,12.0,89.9,2025-02-28T19:19:41.786Z,2025-02-28T19:19:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545630613,213,0.42,5545630607,140,13.3,5545630611,212,1.5,5545630605,56,Back,5545630609,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736121,561,61,2,58,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.9,3.7,2025-02-28T19:19:42.852Z,2025-02-28T19:42:01Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545630797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736785,444,5,2,58,28,5rz9enoyknpg8ji78za5b82p0,1,19.8,101.0,2025-02-28T19:19:44.107Z,2025-02-28T19:39:40Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545733545,233,562,5545634311,347,,5545634307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736191,562,5,2,58,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.2,-1.0,2025-02-28T19:19:44.107Z,2025-02-28T19:39:40Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545631137,347,,5545631135,56,Right,5545733569,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736821,445,1,2,59,7,5rz9enoyknpg8ji78za5b82p0,0,19.4,100.0,2025-02-28T19:20:22.714Z,2025-02-28T19:20:24Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545634499,1,,5545634483,107,,5545634491,140,43.2,5545634497,213,5.87,5545634493,141,85.4,5545634495,212,27.3,5545634487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736887,564,1,2,59,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.0,13.2,2025-02-28T19:20:25.211Z,2025-02-28T21:36:31Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545634757,140,68.2,5545634761,212,14.6,5545634753,3,,5545634759,141,20.0,5545634755,56,Right,5545634763,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736855,446,1,2,59,10,5rz9enoyknpg8ji78za5b82p0,0,30.2,79.1,2025-02-28T19:20:26.058Z,2025-02-28T19:20:26Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545634627,56,Back,5545634633,212,14.1,5545634635,213,5.67,5545634629,140,41.2,5545634625,3,,5545634631,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736951,566,1,2,59,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.8,42.7,2025-02-28T19:20:31.198Z,2025-02-28T19:22:09Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545643741,141,74.0,5545643747,1,,5545643737,56,Center,5545643739,140,79.5,5545643745,213,0.71,5545643743,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781736999,448,61,2,59,18,5rz9enoyknpg8ji78za5b82p0,0,14.8,10.6,2025-02-28T19:20:34.137Z,2025-02-28T19:20:34Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5545635383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737089,568,1,2,59,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,94.7,2025-02-28T19:20:38.507Z,2025-02-28T19:20:39Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545635817,141,90.5,5545635821,213,3.40,5545635815,140,56.2,5545635819,212,11.1,5545635813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737137,569,1,2,59,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.2,90.5,2025-02-28T19:20:39.099Z,2025-02-28T19:20:41Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545636043,56,Center,5545636049,212,13.4,5545636045,140,54.0,5545636047,141,71.1,5545636051,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737169,570,1,2,59,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.0,71.1,2025-02-28T19:20:40.907Z,2025-02-28T19:20:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545636177,140,62.5,5545636181,141,93.0,5545636185,213,1.03,5545636183,212,17.4,5545636173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737213,571,1,2,59,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.6,93.5,2025-02-28T19:20:42.412Z,2025-02-28T19:20:45Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545636409,212,11.1,5545636403,56,Left,5545636405,140,75.1,5545636411,213,0.08,5545636407,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737283,572,1,2,59,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.6,95.1,2025-02-28T19:20:44.908Z,2025-02-28T19:20:48Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545636703,213,3.24,5545636695,56,Left,5545636697,140,60.6,5545636701,212,13.7,5545636699,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737301,573,1,2,59,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.8,90.9,2025-02-28T19:20:47.852Z,2025-02-28T19:20:49Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545636831,213,4.02,5545636829,212,21.2,5545636825,140,44.9,5545636823,56,Back,5545636827,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737353,574,1,2,59,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.3,66.1,2025-02-28T19:20:49.772Z,2025-02-28T19:20:53Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545637073,141,33.7,5545637075,212,22.3,5545637069,56,Back,5545637077,213,4.86,5545637071,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737381,575,1,2,59,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.8,32.4,2025-02-28T19:20:52.908Z,2025-02-28T19:20:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545637207,213,6.19,5545637201,140,65.8,5545637205,212,14.8,5545637203,141,30.3,5545637199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737385,576,1,2,59,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.8,30.3,2025-02-28T19:20:54.685Z,2025-02-28T19:20:55Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545637241,213,0.55,5545637231,168,,5545637237,141,37.0,5545637239,212,8.7,5545637235,140,72.9,5545637233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737413,449,1,2,59,40,5rz9enoyknpg8ji78za5b82p0,1,24.3,54.0,2025-02-28T19:20:55.994Z,2025-02-28T19:20:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545637363,213,0.76,5545637355,56,Back,5545637359,141,66.1,5545637361,212,11.9,5545637357,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737475,451,3,2,59,44,5rz9enoyknpg8ji78za5b82p0,0,56.4,63.6,2025-02-28T19:21:00.522Z,2025-02-28T21:37:21Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545637693,286,,5545637691,56,Center,5546273017,465,,5545637841,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737489,577,7,2,59,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.6,36.4,2025-02-28T19:21:00.523Z,2025-02-28T21:37:24Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5546273121,178,,5546273119,385,,5545637777,56,Back,5545637785,233,451,5545637779,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737499,452,61,2,59,46,5rz9enoyknpg8ji78za5b82p0,1,55.9,63.4,2025-02-28T19:21:01.652Z,2025-02-28T19:21:01Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545637829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737719,579,1,2,59,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.4,65.8,2025-02-28T19:21:08.348Z,2025-02-28T19:21:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545638799,1,,5545638791,140,93.0,5545638797,213,0.38,5545638793,141,87.1,5545638795,212,39.1,5545638789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737667,453,43,2,59,55,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T19:21:11.177Z,2025-02-28T21:38:04Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5546274733,144,83,5545639123,399,54ipja7wrxji6kn8yw5uhr6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737725,580,4,2,59,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.8,87.8,2025-02-28T19:21:14.217Z,2025-02-28T21:37:56Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545638973,233,454,5545638933,13,,5546274451,294,,5545638939,152,,5545638941,286,,5545638937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781737713,454,4,2,59,58,5rz9enoyknpg8ji78za5b82p0,0,9.2,12.2,2025-02-28T19:21:14.218Z,2025-02-28T21:37:52Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5546274307,294,,5545638897,152,,5545638891,13,,5545638899,285,,5545638895,56,Back,5545639005,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781738853,581,1,2,61,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.5,85.0,2025-02-28T19:22:18.911Z,2025-02-28T21:38:23Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5546275513,20,,5545644761,2,,5545644767,152,,5545644775,212,24.2,5545644773,141,50.0,5545644769,56,Center,5545644777,213,4.89,5545644771,140,96.6,5545644763,5,5545644765,155,,,5546275511,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781738923,455,12,2,61,4,5rz9enoyknpg8ji78za5b82p0,1,3.4,46.4,2025-02-28T19:22:20.458Z,2025-02-28T21:38:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5545646449,15,,5545645157,213,0.27,5545645151,140,17.9,5545645153,141,52.6,5545645155,212,15.8,5545646299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781738933,582,13,2,61,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.4,47.6,2025-02-28T19:22:20.623Z,2025-02-28T21:38:54Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545646959,108,,5545646961,328,,5545646955,102,49.9,5545646953,74,,5545646139,20,,5545646965,230,98.6,5545646963,458,,5545646141,17,,5545645197,56,5545646957,103,84.7,Center,5545646967,231,48.6,5546276807,215,,5545646137,24,,,,,,,,,,,,,,,,,,,,,
2781739085,456,5,2,61,12,5rz9enoyknpg8ji78za5b82p0,1,-1.3,49.9,2025-02-28T19:22:27.786Z,2025-02-28T19:39:40Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545645999,56,Back,5545646161,233,583,5545646001,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781739111,583,5,2,61,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.3,50.1,2025-02-28T19:22:27.786Z,2025-02-28T19:39:41Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545646121,56,Center,5545646225,233,456,5545646123,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
