id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/16/value,qualifier/18/value
2799193033,419,1,2,55,43,36g6ifzjliec1jqnbtf7yesme,1,4.9,37.9,2025-04-11T18:14:00.001Z,2025-04-11T18:14:01Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641459195,140,3.1,5641459199,212,7.6,5641459197,141,48.7,5641459191,124,,5641459201,213,1.82,5641459193,56,Back,5641459205,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193097,420,1,2,55,44,36g6ifzjliec1jqnbtf7yesme,1,3.2,49.0,2025-04-11T18:14:01.001Z,2025-04-11T18:14:04Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641459549,56,Back,5641459553,141,78.5,5641459551,140,7.0,5641459557,213,1.37,5641459555,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193129,421,1,2,55,48,36g6ifzjliec1jqnbtf7yesme,1,7.4,78.2,2025-04-11T18:14:04.425Z,2025-04-11T18:14:06Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641459711,141,86.9,5641459707,56,Back,5641459715,213,0.60,5641459709,140,15.7,5641459713,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193173,422,1,2,55,50,36g6ifzjliec1jqnbtf7yesme,1,18.3,92.1,2025-04-11T18:14:06.441Z,2025-04-11T21:35:45Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641459903,140,40.2,5641459907,212,26.3,5641459901,56,Back,5641459899,155,,5641459905,141,73.3,5641459909,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193181,423,44,2,55,51,36g6ifzjliec1jqnbtf7yesme,1,41.8,76.0,2025-04-11T18:14:08.044Z,2025-04-11T18:27:03Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641459947,285,,5641460031,233,589,5641459945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193159,589,44,2,55,51,anga7587r1zv4ey71ge9zxol3,0,58.2,24.0,2025-04-11T18:14:08.045Z,2025-04-11T18:27:03Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641459845,56,Center,5641460123,233,423,5641459847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193213,424,1,2,55,52,36g6ifzjliec1jqnbtf7yesme,1,40.2,73.3,2025-04-11T18:14:08.978Z,2025-04-11T18:14:10Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641460183,212,7.0,5641460171,168,,5641460175,140,43.3,5641460169,3,,5641460185,213,5.20,5641460181,141,64.2,5641460173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193271,425,44,2,55,53,36g6ifzjliec1jqnbtf7yesme,1,47.2,65.1,2025-04-11T18:14:09.437Z,2025-04-11T18:27:04Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641460441,56,Back,5641460457,233,590,5641460443,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193193,590,44,2,55,53,anga7587r1zv4ey71ge9zxol3,0,52.8,34.9,2025-04-11T18:14:09.438Z,2025-04-11T18:27:04Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641460505,233,425,5641460067,56,Center,5641460069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193331,426,1,2,55,54,36g6ifzjliec1jqnbtf7yesme,0,44.7,73.6,2025-04-11T18:14:10.417Z,2025-04-11T22:21:53Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641460743,56,Left,5641460751,213,0.19,5641460753,1,,5641460749,212,46.1,5641460745,140,87.8,5641460747,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193543,592,1,2,56,3,anga7587r1zv4ey71ge9zxol3,1,11.9,14.9,2025-04-11T18:14:20.125Z,2025-04-11T18:14:29Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641461973,140,25.7,5641461975,141,41.0,5641461979,213,0.89,5641461977,212,22.9,5641461971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193613,593,1,2,56,13,anga7587r1zv4ey71ge9zxol3,1,34.3,52.2,2025-04-11T18:14:29.710Z,2025-04-11T18:14:32Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641462361,212,15.3,5641462359,141,29.8,5641462355,56,Back,5641462363,213,4.60,5641462357,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193669,594,1,2,56,16,anga7587r1zv4ey71ge9zxol3,1,33.3,29.5,2025-04-11T18:14:32.622Z,2025-04-11T18:14:35Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641462655,212,16.4,5641462657,213,0.10,5641462651,140,48.8,5641462649,56,Back,5641462653,141,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193757,595,1,2,56,18,anga7587r1zv4ey71ge9zxol3,1,53.9,29.9,2025-04-11T18:14:35.133Z,2025-04-11T18:14:40Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641463177,141,5.3,5641463173,56,Right,5641463181,213,5.33,5641463179,212,20.6,5641463175,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193763,596,61,2,56,24,anga7587r1zv4ey71ge9zxol3,0,74.8,9.4,2025-04-11T18:14:40.638Z,2025-04-11T18:14:41Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641463217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193831,429,43,2,56,24,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-11T18:14:40.721Z,2025-04-11T18:15:02Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5641465177,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193805,427,12,2,56,25,36g6ifzjliec1jqnbtf7yesme,1,22.7,79.6,2025-04-11T18:14:41.921Z,2025-04-11T18:14:44Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641463425,213,2.02,5641463417,56,Back,5641463495,167,,5641463423,212,16.2,5641463419,140,16.0,5641463421,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193811,428,5,2,56,26,36g6ifzjliec1jqnbtf7yesme,0,18.4,101.2,2025-04-11T18:14:42.862Z,2025-04-11T18:21:59Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641463469,347,,5641463467,56,Back,5641463895,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193881,597,5,2,56,26,anga7587r1zv4ey71ge9zxol3,1,81.6,-1.2,2025-04-11T18:14:42.862Z,2025-04-11T18:21:59Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641463821,56,Right,5641463865,233,428,5641463823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193915,598,1,2,56,31,anga7587r1zv4ey71ge9zxol3,1,77.6,0.0,2025-04-11T18:14:47.421Z,2025-04-11T18:14:49Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641463969,212,8.8,5641463965,140,70.6,5641463963,56,Right,5641463967,141,5.6,5641463971,213,2.57,5641463961,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193951,599,1,2,56,32,anga7587r1zv4ey71ge9zxol3,1,71.5,5.8,2025-04-11T18:14:48.990Z,2025-04-11T18:14:50Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641464173,212,2.7,5641464175,213,4.23,5641464169,140,70.3,5641464171,141,2.3,5641464167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799193985,600,1,2,56,34,anga7587r1zv4ey71ge9zxol3,1,69.6,3.8,2025-04-11T18:14:50.621Z,2025-04-11T18:14:53Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641464357,141,7.9,5641464353,56,Right,5641464361,213,2.91,5641464359,212,12.4,5641464355,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194049,601,1,2,56,37,anga7587r1zv4ey71ge9zxol3,1,60.8,11.8,2025-04-11T18:14:53.598Z,2025-04-11T18:14:57Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641464687,141,4.0,5641464685,140,64.6,5641464691,213,5.36,5641464689,212,6.6,5641464683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194117,602,1,2,56,40,anga7587r1zv4ey71ge9zxol3,1,66.1,7.6,2025-04-11T18:14:56.942Z,2025-04-11T18:15:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641465031,56,Center,5641465037,212,25.8,5641465033,140,52.1,5641465039,213,2.18,5641465035,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194147,603,1,2,56,44,anga7587r1zv4ey71ge9zxol3,1,52.1,38.8,2025-04-11T18:15:00.958Z,2025-04-11T18:15:02Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641465163,56,Center,5641465169,212,14.2,5641465165,140,51.6,5641465171,213,1.61,5641465167,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194189,604,1,2,56,45,anga7587r1zv4ey71ge9zxol3,1,51.3,61.4,2025-04-11T18:15:02.174Z,2025-04-11T18:15:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641465381,212,12.0,5641465379,141,78.6,5641465375,56,Center,5641465377,140,54.0,5641465383,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194293,605,1,2,56,48,anga7587r1zv4ey71ge9zxol3,1,54.0,78.6,2025-04-11T18:15:04.510Z,2025-04-11T18:15:09Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641466001,56,Left,5641466007,212,16.3,5641466005,141,97.5,5641466009,213,0.91,5641466003,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194327,606,1,2,56,53,anga7587r1zv4ey71ge9zxol3,0,64.6,99.6,2025-04-11T18:15:09.469Z,2025-04-11T21:36:42Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5642360139,168,,5641466143,140,74.7,5641466139,56,Left,5641466147,141,95.9,5641466153,213,6.05,5641466149,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194315,430,12,2,56,53,36g6ifzjliec1jqnbtf7yesme,1,19.8,7.7,2025-04-11T18:15:09.625Z,2025-04-11T18:15:11Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641466085,213,4.59,5641466081,141,0.0,5641466179,167,,5641466083,212,6.2,5641466077,56,Back,5641466079,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194319,431,5,2,56,54,36g6ifzjliec1jqnbtf7yesme,0,21.6,-1.6,2025-04-11T18:15:10.394Z,2025-04-11T18:22:00Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641466605,233,607,5641466109,347,,5641466107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194413,607,5,2,56,54,anga7587r1zv4ey71ge9zxol3,1,78.4,101.6,2025-04-11T18:15:10.394Z,2025-04-11T18:21:59Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641466525,56,Left,5641466573,233,431,5641466527,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194573,608,1,2,57,6,anga7587r1zv4ey71ge9zxol3,1,73.7,100.0,2025-04-11T18:15:23.214Z,2025-04-11T18:15:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641467433,140,64.6,5641467487,189,,5641467435,141,90.3,5641467439,213,3.81,5641467429,107,,5641467437,212,12.1,5641467431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194615,609,1,2,57,9,anga7587r1zv4ey71ge9zxol3,1,65.0,87.8,2025-04-11T18:15:25.549Z,2025-04-11T18:15:26Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641467657,141,86.9,5641467661,213,6.23,5641467655,140,76.5,5641467659,212,12.1,5641467653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194627,610,1,2,57,9,anga7587r1zv4ey71ge9zxol3,1,76.5,86.9,2025-04-11T18:15:26.158Z,2025-04-11T18:15:27Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641467791,212,7.2,5641467785,56,Center,5641467789,141,77.1,5641467787,140,74.0,5641467793,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194661,611,1,2,57,10,anga7587r1zv4ey71ge9zxol3,1,74.0,77.1,2025-04-11T18:15:26.909Z,2025-04-11T18:15:28Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641468013,213,6.10,5641468005,56,Center,5641468009,141,73.1,5641468011,212,14.6,5641468007,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194693,612,1,2,57,12,anga7587r1zv4ey71ge9zxol3,1,87.3,77.3,2025-04-11T18:15:28.829Z,2025-04-11T18:15:30Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641468141,141,93.9,5641468145,213,1.75,5641468133,56,Left,5641468137,140,85.3,5641468143,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194781,613,1,2,57,13,anga7587r1zv4ey71ge9zxol3,1,85.2,92.1,2025-04-11T18:15:30.237Z,2025-04-11T18:15:34Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641468691,141,82.8,5641468689,140,91.0,5641468695,213,5.48,5641468687,56,Left,5641468693,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194809,614,1,2,57,18,anga7587r1zv4ey71ge9zxol3,0,91.5,82.2,2025-04-11T18:15:34.477Z,2025-04-11T18:15:35Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641468833,213,5.38,5641468821,56,Center,5641468823,140,93.8,5641468825,141,77.7,5641468829,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194919,434,61,2,57,18,36g6ifzjliec1jqnbtf7yesme,1,6.0,19.2,2025-04-11T18:15:34.925Z,2025-04-11T18:15:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641469367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194835,432,12,2,57,19,36g6ifzjliec1jqnbtf7yesme,1,3.5,26.1,2025-04-11T18:15:35.704Z,2025-04-11T18:15:37Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641468993,213,4.87,5641468987,140,6.4,5641469055,167,,5641468991,212,19.3,5641468989,141,0.0,5641468985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194843,433,5,2,57,20,36g6ifzjliec1jqnbtf7yesme,0,7.6,-1.6,2025-04-11T18:15:36.345Z,2025-04-11T18:22:00Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641469025,56,Back,5641469637,233,615,5641469027,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194959,615,5,2,57,20,anga7587r1zv4ey71ge9zxol3,1,92.4,101.6,2025-04-11T18:15:36.345Z,2025-04-11T18:22:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641469569,56,Left,5641469613,233,433,5641469571,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799194995,616,1,2,57,25,anga7587r1zv4ey71ge9zxol3,1,90.6,100.0,2025-04-11T18:15:41.373Z,2025-04-11T18:15:43Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641469783,107,,5641469791,212,14.7,5641469785,56,Left,5641469789,141,94.2,5641469787,140,77.3,5641469793,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195087,617,1,2,57,27,anga7587r1zv4ey71ge9zxol3,1,75.3,92.7,2025-04-11T18:15:43.581Z,2025-04-11T18:15:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641470243,141,69.2,5641470239,56,Center,5641470247,213,4.64,5641470241,140,74.2,5641470245,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195141,618,1,2,57,31,anga7587r1zv4ey71ge9zxol3,1,72.3,65.1,2025-04-11T18:15:47.501Z,2025-04-11T18:15:49Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641470491,212,26.5,5641470489,141,26.2,5641470485,56,Center,5641470493,213,4.72,5641470487,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195237,619,1,2,57,33,anga7587r1zv4ey71ge9zxol3,1,72.3,24.5,2025-04-11T18:15:49.501Z,2025-04-11T18:15:54Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641471077,212,16.3,5641471071,56,Right,5641471075,141,9.7,5641471079,213,5.62,5641471073,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195247,435,45,2,57,38,36g6ifzjliec1jqnbtf7yesme,0,14.5,82.9,2025-04-11T18:15:54.431Z,2025-04-11T19:00:10Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5641471107,56,Back,5641471231,233,620,5641471109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195263,620,3,2,57,38,anga7587r1zv4ey71ge9zxol3,1,85.5,17.1,2025-04-11T18:15:54.431Z,2025-04-11T21:38:42Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641471213,233,435,5641471175,56,Right,5642362429,464,,5641471179,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195337,621,1,2,57,39,anga7587r1zv4ey71ge9zxol3,0,77.3,25.1,2025-04-11T18:15:55.726Z,2025-04-11T21:38:47Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641543061,233,436,5641471593,140,88.9,5642362539,223,,5641471595,141,59.7,5641471599,213,1.09,5641471591,56,Center,5641471597,212,26.5,5641471587,2,,5642362541,72,5641471589,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195383,622,1,2,57,42,anga7587r1zv4ey71ge9zxol3,0,88.8,59.9,2025-04-11T18:15:58.758Z,2025-04-11T19:08:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641471847,3,,5641471849,56,Center,5641471853,141,52.1,5641471857,213,5.29,5641471851,140,92.1,5641471855,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195551,438,44,2,57,43,36g6ifzjliec1jqnbtf7yesme,1,7.6,48.8,2025-04-11T18:15:59.356Z,2025-04-11T18:16:13Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641472735,56,Back,5641472761,233,623,5641472741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195387,623,44,2,57,43,anga7587r1zv4ey71ge9zxol3,0,92.4,51.2,2025-04-11T18:15:59.357Z,2025-04-11T18:27:05Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641471871,56,Center,5641471873,286,,5641472803,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195367,436,11,2,57,43,36g6ifzjliec1jqnbtf7yesme,0,8.0,48.4,2025-04-11T18:15:59.679Z,2025-04-11T21:38:56Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641471765,56,Back,5641543129,233,621,5642362695,378,,5641471767,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195381,437,52,2,57,45,36g6ifzjliec1jqnbtf7yesme,1,8.0,48.4,2025-04-11T18:16:01.352Z,2025-04-11T21:38:59Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5642362763,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195585,439,1,2,57,52,36g6ifzjliec1jqnbtf7yesme,1,12.8,46.3,2025-04-11T18:16:08.305Z,2025-04-11T18:16:11Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641472953,123,,5641472959,141,64.5,5641472961,212,12.4,5641472955,56,Back,5641472999,189,,5641472957,140,13.0,5641472963,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195673,440,1,2,57,58,36g6ifzjliec1jqnbtf7yesme,1,12.8,64.2,2025-04-11T18:16:14.408Z,2025-04-11T18:16:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641473475,213,4.90,5641473465,56,Back,5641473469,140,16.4,5641473473,212,20.1,5641473471,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195707,441,1,2,57,58,36g6ifzjliec1jqnbtf7yesme,1,16.4,35.2,2025-04-11T18:16:15.200Z,2025-04-11T18:16:16Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641473671,56,Back,5641473677,212,13.8,5641473679,213,0.71,5641473675,141,48.4,5641473673,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195789,442,1,2,58,0,36g6ifzjliec1jqnbtf7yesme,1,27.8,49.7,2025-04-11T18:16:16.713Z,2025-04-11T18:16:20Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641474101,56,Back,5641474111,212,19.7,5641474107,141,58.7,5641474103,140,45.6,5641474113,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195897,443,1,2,58,3,36g6ifzjliec1jqnbtf7yesme,1,43.2,60.0,2025-04-11T18:16:20.136Z,2025-04-11T18:16:24Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5641474703,213,1.51,5641474693,140,44.4,5641474691,56,Back,5641474697,141,92.6,5641474701,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799195983,444,1,2,58,7,36g6ifzjliec1jqnbtf7yesme,1,42.3,92.7,2025-04-11T18:16:24.208Z,2025-04-11T18:16:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641475167,140,35.6,5641475171,212,14.3,5641475169,141,74.4,5641475165,56,Back,5641475173,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799196027,445,1,2,58,12,36g6ifzjliec1jqnbtf7yesme,1,40.7,61.7,2025-04-11T18:16:28.800Z,2025-04-11T18:16:31Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641475423,56,Back,5641475429,212,20.7,5641475425,140,41.9,5641475433,213,4.77,5641475427,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799196135,446,1,2,58,14,36g6ifzjliec1jqnbtf7yesme,1,42.0,30.6,2025-04-11T18:16:31.056Z,2025-04-11T18:16:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641476099,213,5.60,5641476097,212,30.2,5641476093,141,2.5,5641476087,140,64.3,5641476085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799196147,447,61,2,58,19,36g6ifzjliec1jqnbtf7yesme,0,64.3,2.5,2025-04-11T18:16:35.520Z,2025-04-11T18:16:35Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641476139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799196197,625,1,2,58,20,anga7587r1zv4ey71ge9zxol3,0,34.7,83.7,2025-04-11T18:16:36.493Z,2025-04-11T18:16:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641476393,56,Center,5641476401,213,5.68,5641476395,140,62.9,5641476399,212,36.0,5641476403,1,,5641476397,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
